ADM_name,ISO3,Date,Name,Type
Israel,ISR,2010-09-10,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2010-09-18,Yom Kippur,Public holiday
Israel,ISR,2010-09-23,Sukkot I,Public holiday
Israel,ISR,2010-09-30,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2010-12-02,Hanukkah I (Holiday of lights),Public holiday
Israel,ISR,2011-04-19,Pesach I (First day of Passover),Public holiday
Israel,ISR,2011-04-25,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2011-05-01,Yom HaShoah/Holocaust Memorial Day,Public holiday
Israel,ISR,2011-05-09,Yom HaZikaron (Memorial Day),Public holiday
Israel,ISR,2011-05-10,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2011-06-01,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2011-06-08,Shavuot (Pentecost),Public holiday
Israel,ISR,2011-09-29,Rosh Hashana (New Year),Public holiday
Israel,ISR,2011-09-30,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2011-10-08,Yom Kippur,Public holiday
Israel,ISR,2011-10-13,Sukkot I,Public holiday
Israel,ISR,2011-10-20,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2011-12-21,Hanukkah I (Holiday of lights),Public holiday
Israel,ISR,2012-04-07,Pesach I (First day of Passover),Public holiday
Israel,ISR,2012-04-13,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2012-04-19,Yom HaShoah/Holocaust Memorial Day,Public holiday
Israel,ISR,2012-04-25,Yom HaZikaron (Memorial Day),Public holiday
Israel,ISR,2012-04-26,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2012-05-20,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2012-05-27,Shavuot (Pentecost),Public holiday
Israel,ISR,2012-09-17,Rosh Hashana (New Year),Public holiday
Israel,ISR,2012-09-18,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2012-09-26,Yom Kippur,Public holiday
Israel,ISR,2012-10-01,Sukkot I,Public holiday
Israel,ISR,2012-10-08,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2012-12-09,Hanukkah I (Holiday of lights),Public holiday
Israel,ISR,2013-03-26,Pesach I (First day of Passover),Public holiday
Israel,ISR,2013-04-01,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2013-04-15,Yom HaZikaron (Memorial Day),Public holiday
Israel,ISR,2013-04-16,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2013-05-08,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2013-05-15,Shavuot (Pentecost),Public holiday
Israel,ISR,2013-09-05,Rosh Hashana (New Year),Public holiday
Israel,ISR,2013-09-06,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2013-09-14,Yom Kippur,Public holiday
Israel,ISR,2013-09-19,Sukkot I,Public holiday
Israel,ISR,2013-09-26,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2013-11-28,Hanukkah I (Holiday of lights),Public holiday
Israel,ISR,2014-04-15,Pesach I (First day of Passover),Public holiday
Israel,ISR,2014-04-21,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2014-05-06,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2014-05-28,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2014-06-04,Shavuot (Pentecost),Public holiday
Israel,ISR,2014-09-25,Rosh Hashana (New Year),Public holiday
Israel,ISR,2014-09-26,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2014-10-04,Yom Kippur,Public holiday
Israel,ISR,2014-10-09,Sukkot I,Public holiday
Israel,ISR,2014-10-16,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2015-03-17,Election Day,Public holiday
Israel,ISR,2015-04-04,Pesach I (First day of Passover),Public holiday
Israel,ISR,2015-04-10,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2015-04-23,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2015-05-17,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2015-05-24,Shavuot (Pentecost),Public holiday
Israel,ISR,2015-09-14,Rosh Hashana (New Year),Public holiday
Israel,ISR,2015-09-15,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2015-09-23,Yom Kippur,Public holiday
Israel,ISR,2015-09-28,Sukkot I,Public holiday
Israel,ISR,2015-10-05,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2016-04-23,Pesach I (First day of Passover),Public holiday
Israel,ISR,2016-04-29,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2016-05-12,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2016-06-05,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2016-06-12,Shavuot (Pentecost),Public holiday
Israel,ISR,2016-10-03,Rosh Hashana (New Year),Public holiday
Israel,ISR,2016-10-04,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2016-10-12,Yom Kippur,Public holiday
Israel,ISR,2016-10-17,Sukkot I,Public holiday
Israel,ISR,2016-10-24,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2017-04-11,Pesach I (First day of Passover),Public holiday
Israel,ISR,2017-04-17,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2017-05-02,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2017-05-24,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2017-05-31,Shavuot (Pentecost),Public holiday
Israel,ISR,2017-09-21,Rosh Hashana (New Year),Public holiday
Israel,ISR,2017-09-22,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2017-09-30,Yom Kippur,Public holiday
Israel,ISR,2017-10-05,Sukkot I,Public holiday
Israel,ISR,2017-10-12,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2018-03-31,Pesach I (First day of Passover),Public holiday
Israel,ISR,2018-04-06,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2018-04-19,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2018-05-13,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2018-05-20,Shavuot (Pentecost),Public holiday
Israel,ISR,2018-09-10,Rosh Hashana (New Year),Public holiday
Israel,ISR,2018-09-11,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2018-09-19,Yom Kippur,Public holiday
Israel,ISR,2018-09-24,Sukkot I,Public holiday
Israel,ISR,2018-10-01,Shmini Atzeret/Simchat Torah,Public holiday
Israel,ISR,2018-10-30,Municipal Election Day,Public holiday
Israel,ISR,2019-04-20,Pesach I (First day of Passover),Public holiday
Israel,ISR,2019-04-26,Pesach VII (Last day of Passover),Public holiday
Israel,ISR,2019-05-09,Yom HaAtzmaut (Independence Day),Public holiday
Israel,ISR,2019-06-02,Yom Yerushalayim (Jerusalem Day),Public holiday
Israel,ISR,2019-06-09,Shavuot (Pentecost),Public holiday
Israel,ISR,2019-09-30,Rosh Hashana (New Year),Public holiday
Israel,ISR,2019-10-01,Rosh Hashana II (New Year day 2),Public holiday
Israel,ISR,2019-10-09,Yom Kippur,Public holiday
Israel,ISR,2019-10-14,Sukkot I,Public holiday
Israel,ISR,2019-10-21,Shmini Atzeret/Simchat Torah,Public holiday
Italy,ITA,2010-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2010-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2010-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2010-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2010-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2011-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2011-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2011-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2011-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2011-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2012-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2012-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2012-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2012-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2012-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2013-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2013-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2013-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2013-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2013-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2014-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2014-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2014-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2014-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2014-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2015-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2015-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2015-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2015-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2015-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2016-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2016-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2016-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2016-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2016-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2017-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2017-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2017-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2017-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2017-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2018-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2018-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2018-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2018-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2018-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2019-04-25,The Feast of St Mark (Venice),Local holiday
Italy,ITA,2019-06-24,"The Feast of St. John (Florence, Genoa, Turin)",Local holiday
Italy,ITA,2019-06-29,The Feast of St. Peter and St. Paul (Rome),Local holiday
Italy,ITA,2019-09-19,The Feast of Saint Januarius (Naples),Local holiday
Italy,ITA,2019-12-07,The Feast of St. Ambrose (Milan),Local holiday
Italy,ITA,2010-04-02,Good Friday,Observance
Italy,ITA,2010-04-04,Easter Sunday,Observance
Italy,ITA,2010-12-31,New Year's Eve,Observance
Italy,ITA,2011-04-22,Good Friday,Observance
Italy,ITA,2011-04-24,Easter Sunday,Observance
Italy,ITA,2011-12-31,New Year's Eve,Observance
Italy,ITA,2012-04-06,Good Friday,Observance
Italy,ITA,2012-04-08,Easter Sunday,Observance
Italy,ITA,2012-12-31,New Year's Eve,Observance
Italy,ITA,2013-03-29,Good Friday,Observance
Italy,ITA,2013-03-31,Easter Sunday,Observance
Italy,ITA,2013-12-31,New Year's Eve,Observance
Italy,ITA,2014-04-18,Good Friday,Observance
Italy,ITA,2014-04-20,Easter Sunday,Observance
Italy,ITA,2014-12-31,New Year's Eve,Observance
Italy,ITA,2015-04-03,Good Friday,Observance
Italy,ITA,2015-04-05,Easter Sunday,Observance
Italy,ITA,2015-12-31,New Year's Eve,Observance
Italy,ITA,2016-03-25,Good Friday,Observance
Italy,ITA,2016-03-27,Easter Sunday,Observance
Italy,ITA,2016-12-31,New Year's Eve,Observance
Italy,ITA,2017-04-14,Good Friday,Observance
Italy,ITA,2017-04-16,Easter Sunday,Observance
Italy,ITA,2017-12-31,New Year's Eve,Observance
Italy,ITA,2018-03-30,Good Friday,Observance
Italy,ITA,2018-04-01,Easter Sunday,Observance
Italy,ITA,2018-12-31,New Year's Eve,Observance
Italy,ITA,2019-04-19,Good Friday,Observance
Italy,ITA,2019-04-21,Easter Sunday,Observance
Italy,ITA,2019-12-31,New Year's Eve,Observance
Italy,ITA,2010-01-01,New Year's Day,Public holiday
Italy,ITA,2010-01-06,Epiphany,Public holiday
Italy,ITA,2010-04-05,Easter Monday,Public holiday
Italy,ITA,2010-04-25,Liberation Day,Public holiday
Italy,ITA,2010-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2010-06-02,Republic Day,Public holiday
Italy,ITA,2010-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2010-11-01,All Saints' Day,Public holiday
Italy,ITA,2010-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2010-12-25,Christmas Day,Public holiday
Italy,ITA,2010-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2011-01-01,New Year's Day,Public holiday
Italy,ITA,2011-01-06,Epiphany,Public holiday
Italy,ITA,2011-03-17,150th Anniversary of National Unity,Public holiday
Italy,ITA,2011-04-25,Easter Monday,Public holiday
Italy,ITA,2011-04-25,Liberation Day,Public holiday
Italy,ITA,2011-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2011-06-02,Republic Day,Public holiday
Italy,ITA,2011-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2011-11-01,All Saints' Day,Public holiday
Italy,ITA,2011-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2011-12-25,Christmas Day,Public holiday
Italy,ITA,2011-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2012-01-01,New Year's Day,Public holiday
Italy,ITA,2012-01-06,Epiphany,Public holiday
Italy,ITA,2012-04-09,Easter Monday,Public holiday
Italy,ITA,2012-04-25,Liberation Day,Public holiday
Italy,ITA,2012-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2012-06-02,Republic Day,Public holiday
Italy,ITA,2012-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2012-11-01,All Saints' Day,Public holiday
Italy,ITA,2012-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2012-12-25,Christmas Day,Public holiday
Italy,ITA,2012-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2013-01-01,New Year's Day,Public holiday
Italy,ITA,2013-01-06,Epiphany,Public holiday
Italy,ITA,2013-04-01,Easter Monday,Public holiday
Italy,ITA,2013-04-25,Liberation Day,Public holiday
Italy,ITA,2013-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2013-06-02,Republic Day,Public holiday
Italy,ITA,2013-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2013-11-01,All Saints' Day,Public holiday
Italy,ITA,2013-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2013-12-25,Christmas Day,Public holiday
Italy,ITA,2013-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2014-01-01,New Year's Day,Public holiday
Italy,ITA,2014-01-06,Epiphany,Public holiday
Italy,ITA,2014-04-21,Easter Monday,Public holiday
Italy,ITA,2014-04-25,Liberation Day,Public holiday
Italy,ITA,2014-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2014-06-02,Republic Day,Public holiday
Italy,ITA,2014-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2014-11-01,All Saints' Day,Public holiday
Italy,ITA,2014-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2014-12-25,Christmas Day,Public holiday
Italy,ITA,2014-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2015-01-01,New Year's Day,Public holiday
Italy,ITA,2015-01-06,Epiphany,Public holiday
Italy,ITA,2015-04-06,Easter Monday,Public holiday
Italy,ITA,2015-04-25,Liberation Day,Public holiday
Italy,ITA,2015-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2015-06-02,Republic Day,Public holiday
Italy,ITA,2015-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2015-11-01,All Saints' Day,Public holiday
Italy,ITA,2015-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2015-12-25,Christmas Day,Public holiday
Italy,ITA,2015-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2016-01-01,New Year's Day,Public holiday
Italy,ITA,2016-01-06,Epiphany,Public holiday
Italy,ITA,2016-03-28,Easter Monday,Public holiday
Italy,ITA,2016-04-25,Liberation Day,Public holiday
Italy,ITA,2016-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2016-06-02,Republic Day,Public holiday
Italy,ITA,2016-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2016-11-01,All Saints' Day,Public holiday
Italy,ITA,2016-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2016-12-25,Christmas Day,Public holiday
Italy,ITA,2016-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2017-01-01,New Year's Day,Public holiday
Italy,ITA,2017-01-06,Epiphany,Public holiday
Italy,ITA,2017-04-17,Easter Monday,Public holiday
Italy,ITA,2017-04-25,Liberation Day,Public holiday
Italy,ITA,2017-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2017-06-02,Republic Day,Public holiday
Italy,ITA,2017-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2017-11-01,All Saints' Day,Public holiday
Italy,ITA,2017-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2017-12-25,Christmas Day,Public holiday
Italy,ITA,2017-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2018-01-01,New Year's Day,Public holiday
Italy,ITA,2018-01-06,Epiphany,Public holiday
Italy,ITA,2018-04-02,Easter Monday,Public holiday
Italy,ITA,2018-04-25,Liberation Day,Public holiday
Italy,ITA,2018-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2018-06-02,Republic Day,Public holiday
Italy,ITA,2018-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2018-11-01,All Saints' Day,Public holiday
Italy,ITA,2018-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2018-12-25,Christmas Day,Public holiday
Italy,ITA,2018-12-26,St. Stephen's Day,Public holiday
Italy,ITA,2019-01-01,New Year's Day,Public holiday
Italy,ITA,2019-01-06,Epiphany,Public holiday
Italy,ITA,2019-04-22,Easter Monday,Public holiday
Italy,ITA,2019-04-25,Liberation Day,Public holiday
Italy,ITA,2019-05-01,Labor Day / May Day,Public holiday
Italy,ITA,2019-06-02,Republic Day,Public holiday
Italy,ITA,2019-08-15,Assumption of Mary / Ferragosto,Public holiday
Italy,ITA,2019-11-01,All Saints' Day,Public holiday
Italy,ITA,2019-12-08,Feast of the Immaculate Conception,Public holiday
Italy,ITA,2019-12-25,Christmas Day,Public holiday
Italy,ITA,2019-12-26,St. Stephen's Day,Public holiday
Jamaica,JAM,2010-02-14,Valentine's Day,Observance
Jamaica,JAM,2010-04-04,Easter Sunday,Observance
Jamaica,JAM,2010-05-09,Mother's Day,Observance
Jamaica,JAM,2010-06-20,Father's Day,Observance
Jamaica,JAM,2010-12-24,Christmas Eve,Observance
Jamaica,JAM,2010-12-31,New Year's Eve,Observance
Jamaica,JAM,2011-02-14,Valentine's Day,Observance
Jamaica,JAM,2011-04-24,Easter Sunday,Observance
Jamaica,JAM,2011-05-08,Mother's Day,Observance
Jamaica,JAM,2011-06-19,Father's Day,Observance
Jamaica,JAM,2011-12-24,Christmas Eve,Observance
Jamaica,JAM,2011-12-31,New Year's Eve,Observance
Jamaica,JAM,2012-02-14,Valentine's Day,Observance
Jamaica,JAM,2012-04-08,Easter Sunday,Observance
Jamaica,JAM,2012-05-13,Mother's Day,Observance
Jamaica,JAM,2012-06-17,Father's Day,Observance
Jamaica,JAM,2012-12-24,Christmas Eve,Observance
Jamaica,JAM,2012-12-31,New Year's Eve,Observance
Jamaica,JAM,2013-02-14,Valentine's Day,Observance
Jamaica,JAM,2013-03-31,Easter Sunday,Observance
Jamaica,JAM,2013-05-12,Mother's Day,Observance
Jamaica,JAM,2013-06-16,Father's Day,Observance
Jamaica,JAM,2013-12-24,Christmas Eve,Observance
Jamaica,JAM,2013-12-31,New Year's Eve,Observance
Jamaica,JAM,2014-02-14,Valentine's Day,Observance
Jamaica,JAM,2014-04-20,Easter Sunday,Observance
Jamaica,JAM,2014-05-11,Mother's Day,Observance
Jamaica,JAM,2014-06-15,Father's Day,Observance
Jamaica,JAM,2014-12-24,Christmas Eve,Observance
Jamaica,JAM,2014-12-31,New Year's Eve,Observance
Jamaica,JAM,2015-02-14,Valentine's Day,Observance
Jamaica,JAM,2015-04-05,Easter Sunday,Observance
Jamaica,JAM,2015-05-10,Mother's Day,Observance
Jamaica,JAM,2015-06-21,Father's Day,Observance
Jamaica,JAM,2015-12-24,Christmas Eve,Observance
Jamaica,JAM,2015-12-31,New Year's Eve,Observance
Jamaica,JAM,2016-02-14,Valentine's Day,Observance
Jamaica,JAM,2016-03-27,Easter Sunday,Observance
Jamaica,JAM,2016-05-08,Mother's Day,Observance
Jamaica,JAM,2016-06-19,Father's Day,Observance
Jamaica,JAM,2016-12-24,Christmas Eve,Observance
Jamaica,JAM,2016-12-31,New Year's Eve,Observance
Jamaica,JAM,2017-02-14,Valentine's Day,Observance
Jamaica,JAM,2017-04-16,Easter Sunday,Observance
Jamaica,JAM,2017-05-14,Mother's Day,Observance
Jamaica,JAM,2017-06-18,Father's Day,Observance
Jamaica,JAM,2017-12-24,Christmas Eve,Observance
Jamaica,JAM,2017-12-31,New Year's Eve,Observance
Jamaica,JAM,2018-02-14,Valentine's Day,Observance
Jamaica,JAM,2018-04-01,Easter Sunday,Observance
Jamaica,JAM,2018-05-13,Mother's Day,Observance
Jamaica,JAM,2018-06-17,Father's Day,Observance
Jamaica,JAM,2018-12-24,Christmas Eve,Observance
Jamaica,JAM,2018-12-31,New Year's Eve,Observance
Jamaica,JAM,2019-02-14,Valentine's Day,Observance
Jamaica,JAM,2019-04-21,Easter Sunday,Observance
Jamaica,JAM,2019-05-12,Mother's Day,Observance
Jamaica,JAM,2019-06-16,Father's Day,Observance
Jamaica,JAM,2019-12-24,Christmas Eve,Observance
Jamaica,JAM,2019-12-31,New Year's Eve,Observance
Jamaica,JAM,2010-01-01,New Year's Day,Public holiday
Jamaica,JAM,2010-02-17,Ash Wednesday,Public holiday
Jamaica,JAM,2010-04-02,Good Friday,Public holiday
Jamaica,JAM,2010-04-05,Easter Monday,Public holiday
Jamaica,JAM,2010-05-23,Labor Day / May Day,Public holiday
Jamaica,JAM,2010-05-24,Labor Day / May Day observed,Public holiday
Jamaica,JAM,2010-08-01,Emancipation Day,Public holiday
Jamaica,JAM,2010-08-02,Emancipation Day observed,Public holiday
Jamaica,JAM,2010-08-06,Independence Day,Public holiday
Jamaica,JAM,2010-10-18,National Heroes' Day,Public holiday
Jamaica,JAM,2010-12-25,Christmas Day,Public holiday
Jamaica,JAM,2010-12-26,Boxing Day,Public holiday
Jamaica,JAM,2011-01-01,New Year's Day,Public holiday
