date,hour,vote_rank,bird_breed
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,South Island Pied Oystercatcher
2019-11-03,20,vote_3,New Zealand Dotterel
2019-11-03,20,vote_4,Southern Brown Kiwi
2019-11-03,20,vote_5,Great Spotted Kiwi
2019-11-03,20,vote_1,Harrier
2019-11-03,20,vote_2,New Zealand Falcon
2019-11-03,20,vote_3,Morepork
2019-11-03,20,vote_4,Fiordland Crested Penguin
2019-11-03,20,vote_5,Fairy Tern
2019-11-03,20,vote_1,Southern Royal Albatross
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Grey Warbler
2019-11-03,20,vote_4,Silvereye
2019-11-03,20,vote_5,Fantail
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Fantail
2019-11-03,20,vote_3,Fiordland Crested Penguin
2019-11-03,20,vote_4,Great Spotted Kiwi
2019-11-03,20,vote_5,Kea
2019-11-03,20,vote_1,Australasian Crested Grebe
2019-11-03,20,vote_2,Yellow-eyed penguin
2019-11-03,20,vote_3,Blue Duck
2019-11-03,20,vote_4,Brown Teal
2019-11-03,20,vote_5,Chatham Island Mollymawk
2019-11-03,20,vote_1,Kākā
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Antipodean Albatross
2019-11-03,20,vote_4,Black-billed Gull
2019-11-03,20,vote_5,Fairy Tern
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Black Stilt
2019-11-03,20,vote_3,Black-fronted Tern
2019-11-03,20,vote_4,Black-billed Gull
2019-11-03,20,vote_5,Banded Dotterel
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Takahē
2019-11-03,20,vote_3,Southern Brown Kiwi
2019-11-03,20,vote_4,Saddleback
2019-11-03,20,vote_5,White Heron
2019-11-03,20,vote_1,Rockhopper Penguin
2019-11-03,20,vote_2,Morepork
2019-11-03,20,vote_3,Fernbird
2019-11-03,20,vote_4,Black Robin
2019-11-03,20,vote_5,Blue Duck
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Black Stilt
2019-11-03,20,vote_4,Black-fronted Tern
2019-11-03,20,vote_5,Fairy Tern
2019-11-03,20,vote_1,Fantail
2019-11-03,20,vote_2,Takahē
2019-11-03,20,vote_3,Kea
2019-11-03,20,vote_4,Tūī
2019-11-03,20,vote_5,Kererū
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,Little Spotted Kiwi
2019-11-03,20,vote_3,Kākāpō
2019-11-03,20,vote_4,Kākā
2019-11-03,20,vote_5,Chatham Island Mollymawk
2019-11-03,20,vote_1,Tūī
2019-11-03,20,vote_2,NA
2019-11-03,20,vote_3,NA
2019-11-03,20,vote_4,NA
2019-11-03,20,vote_5,NA
2019-11-03,20,vote_1,Banded Dotterel
2019-11-03,20,vote_2,Blue Duck
2019-11-03,20,vote_3,Wrybill
2019-11-03,20,vote_4,Yellow-eyed penguin
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Stitchbird
2019-11-03,20,vote_2,Antipodean Albatross
2019-11-03,20,vote_3,Orange-fronted Parakeet
2019-11-03,20,vote_4,Black Robin
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Buller's Mollymawk
2019-11-03,20,vote_4,Southern Brown Kiwi
2019-11-03,20,vote_5,Orange-fronted Parakeet
2019-11-03,20,vote_1,Stitchbird
2019-11-03,20,vote_2,Kōkako
2019-11-03,20,vote_3,New Zealand Falcon
2019-11-03,20,vote_4,Rifleman
2019-11-03,20,vote_5,Saddleback
2019-11-03,20,vote_1,Black Robin
2019-11-03,20,vote_2,Blue Duck
2019-11-03,20,vote_3,Little Spotted Kiwi
2019-11-03,20,vote_4,Yellow-eyed penguin
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Fantail
2019-11-03,20,vote_3,New Zealand Falcon
2019-11-03,20,vote_4,Kākā
2019-11-03,20,vote_5,White Heron
2019-11-03,20,vote_1,Kōkako
2019-11-03,20,vote_2,Bittern
2019-11-03,20,vote_3,Banded Dotterel
2019-11-03,20,vote_4,Morepork
2019-11-03,20,vote_5,New Zealand Falcon
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,NA
2019-11-03,20,vote_3,NA
2019-11-03,20,vote_4,NA
2019-11-03,20,vote_5,NA
2019-11-03,20,vote_1,Blue Duck
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Orange-fronted Parakeet
2019-11-03,20,vote_4,Kākā
2019-11-03,20,vote_5,Rock Wren
2019-11-03,20,vote_1,Silvereye
2019-11-03,20,vote_2,Tūī
2019-11-03,20,vote_3,Fantail
2019-11-03,20,vote_4,Bellbird
2019-11-03,20,vote_5,Kōkako
2019-11-03,20,vote_1,Banded Dotterel
2019-11-03,20,vote_2,Little Penguin
2019-11-03,20,vote_3,Shining Cuckoo
2019-11-03,20,vote_4,Mōhua
2019-11-03,20,vote_5,Bittern
2019-11-03,20,vote_1,Black Stilt
2019-11-03,20,vote_2,Kākāpō
2019-11-03,20,vote_3,Kākā
2019-11-03,20,vote_4,New Zealand Dotterel
2019-11-03,20,vote_5,Chatham Island Oystercatcher
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Bittern
2019-11-03,20,vote_3,Mōhua
2019-11-03,20,vote_4,Kākā
2019-11-03,20,vote_5,Whitehead
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Southern Brown Kiwi
2019-11-03,20,vote_4,Fernbird
2019-11-03,20,vote_5,Gibson's Albatross
2019-11-03,20,vote_1,Rifleman
2019-11-03,20,vote_2,Orange-fronted Parakeet
2019-11-03,20,vote_3,NA
2019-11-03,20,vote_4,NA
2019-11-03,20,vote_5,NA
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,Orange-fronted Parakeet
2019-11-03,20,vote_3,North Island Brown Kiwi
2019-11-03,20,vote_4,Little Spotted Kiwi
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Fantail
2019-11-03,20,vote_2,White Heron
2019-11-03,20,vote_3,Blue Duck
2019-11-03,20,vote_4,Banded Dotterel
2019-11-03,20,vote_5,Saddleback
2019-11-03,20,vote_1,Fantail
2019-11-03,20,vote_2,Great Spotted Kiwi
2019-11-03,20,vote_3,Kea
2019-11-03,20,vote_4,Kingfisher
2019-11-03,20,vote_5,Takahē
2019-11-03,20,vote_1,Bittern
2019-11-03,20,vote_2,Blue Duck
2019-11-03,20,vote_3,Black Stilt
2019-11-03,20,vote_4,Black-billed Gull
2019-11-03,20,vote_5,Yellow-eyed penguin
2019-11-03,20,vote_1,Banded Dotterel
2019-11-03,20,vote_2,South Island Kōkako
2019-11-03,20,vote_3,Black Stilt
2019-11-03,20,vote_4,Antipodean Albatross
2019-11-03,20,vote_5,Fairy Tern
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Rockhopper Penguin
2019-11-03,20,vote_3,Kākā
2019-11-03,20,vote_4,Orange-fronted Parakeet
2019-11-03,20,vote_5,New Zealand Falcon
2019-11-03,20,vote_1,Yellow-eyed penguin
2019-11-03,20,vote_2,South Island Kōkako
2019-11-03,20,vote_3,Kākā
2019-11-03,20,vote_4,Bittern
2019-11-03,20,vote_5,Antipodean Albatross
2019-11-03,20,vote_1,Black Robin
2019-11-03,20,vote_2,Buller's Mollymawk
2019-11-03,20,vote_3,Chatham Island Mollymawk
2019-11-03,20,vote_4,Fantail
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Rockhopper Penguin
2019-11-03,20,vote_2,Royal Spoonbill
2019-11-03,20,vote_3,Fairy Tern
2019-11-03,20,vote_4,Black Robin
2019-11-03,20,vote_5,Tomtit
2019-11-03,20,vote_1,Stitchbird
2019-11-03,20,vote_2,Blue Duck
2019-11-03,20,vote_3,Fernbird
2019-11-03,20,vote_4,Great Spotted Kiwi
2019-11-03,20,vote_5,Shining Cuckoo
2019-11-03,20,vote_1,Kākā
2019-11-03,20,vote_2,Tūī
2019-11-03,20,vote_3,Bellbird
2019-11-03,20,vote_4,Kererū
2019-11-03,20,vote_5,South Island Kōkako
2019-11-03,20,vote_1,Kea
2019-11-03,20,vote_2,Gibson's Albatross
2019-11-03,20,vote_3,Banded Dotterel
2019-11-03,20,vote_4,Campbell Black-Browed Albatross
2019-11-03,20,vote_5,Chatham Island Oystercatcher
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Kōkako
2019-11-03,20,vote_3,Australasian Gannet
2019-11-03,20,vote_4,Yellow-eyed penguin
2019-11-03,20,vote_5,Kererū
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Yellow-eyed penguin
2019-11-03,20,vote_3,Rockhopper Penguin
2019-11-03,20,vote_4,Kākā
2019-11-03,20,vote_5,Southern Brown Kiwi
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Little Penguin
2019-11-03,20,vote_3,Takahē
2019-11-03,20,vote_4,Australasian Gannet
2019-11-03,20,vote_5,Grey Duck
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Kōkako
2019-11-03,20,vote_4,Kea
2019-11-03,20,vote_5,Kererū
2019-11-03,20,vote_1,Kingfisher
2019-11-03,20,vote_2,Fantail
2019-11-03,20,vote_3,New Zealand Falcon
2019-11-03,20,vote_4,Kākāpō
2019-11-03,20,vote_5,Orange-fronted Parakeet
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Little Spotted Kiwi
2019-11-03,20,vote_3,Saddleback
2019-11-03,20,vote_4,Rifleman
2019-11-03,20,vote_5,Banded Dotterel
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Little Spotted Kiwi
2019-11-03,20,vote_3,Takahē
2019-11-03,20,vote_4,Kea
2019-11-03,20,vote_5,Tūī
2019-11-03,20,vote_1,Stitchbird
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Black Stilt
2019-11-03,20,vote_4,Rock Wren
2019-11-03,20,vote_5,Whitehead
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Tūī
2019-11-03,20,vote_3,Black Robin
2019-11-03,20,vote_4,Rifleman
2019-11-03,20,vote_5,Chatham Island Mollymawk
2019-11-03,20,vote_1,New Zealand Robin
2019-11-03,20,vote_2,Takahē
2019-11-03,20,vote_3,Harrier
2019-11-03,20,vote_4,Kea
2019-11-03,20,vote_5,Kākāpō
2019-11-03,20,vote_1,Harrier
2019-11-03,20,vote_2,Kea
2019-11-03,20,vote_3,Kererū
2019-11-03,20,vote_4,Kākāpō
2019-11-03,20,vote_5,Morepork
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Yellow-eyed penguin
2019-11-03,20,vote_4,Little Spotted Kiwi
2019-11-03,20,vote_5,Bellbird
2019-11-03,20,vote_1,Black Stilt
2019-11-03,20,vote_2,Antipodean Albatross
2019-11-03,20,vote_3,Kingfisher
2019-11-03,20,vote_4,Morepork
2019-11-03,20,vote_5,NA
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Rockhopper Penguin
2019-11-03,20,vote_3,Australasian Crested Grebe
2019-11-03,20,vote_4,North Island Brown Kiwi
2019-11-03,20,vote_5,Chatham Island Oystercatcher
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Rockhopper Penguin
2019-11-03,20,vote_3,Rifleman
2019-11-03,20,vote_4,Shore Plover
2019-11-03,20,vote_5,Saddleback
2019-11-03,20,vote_1,Weka
2019-11-03,20,vote_2,Barn Owl
2019-11-03,20,vote_3,Kea
2019-11-03,20,vote_4,Fantail
2019-11-03,20,vote_5,Morepork
2019-11-03,20,vote_1,Bittern
2019-11-03,20,vote_2,Black-billed Gull
2019-11-03,20,vote_3,Kea
2019-11-03,20,vote_4,Saddleback
2019-11-03,20,vote_5,Takahē
2019-11-03,20,vote_1,Kākā
2019-11-03,20,vote_2,Kākāpō
2019-11-03,20,vote_3,Whenua Hou Diving Petrel
2019-11-03,20,vote_4,Little Spotted Kiwi
2019-11-03,20,vote_5,Shore Plover
2019-11-03,20,vote_1,South Island Kōkako
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Orange-fronted Parakeet
2019-11-03,20,vote_4,Yellow-eyed penguin
2019-11-03,20,vote_5,Banded Dotterel
2019-11-03,20,vote_1,Great Spotted Kiwi
2019-11-03,20,vote_2,North Island Brown Kiwi
2019-11-03,20,vote_3,Little Spotted Kiwi
2019-11-03,20,vote_4,Southern Brown Kiwi
2019-11-03,20,vote_5,South Island Kōkako
2019-11-03,20,vote_1,Barn Owl
2019-11-03,20,vote_2,Kea
2019-11-03,20,vote_3,White Heron
2019-11-03,20,vote_4,Little Penguin
2019-11-03,20,vote_5,Banded Dotterel
2019-11-03,20,vote_1,Black Robin
2019-11-03,20,vote_2,Tūī
2019-11-03,20,vote_3,New Zealand Robin
2019-11-03,20,vote_4,Yellow-eyed penguin
2019-11-03,20,vote_5,Rockhopper Penguin
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Kōkako
2019-11-03,20,vote_3,Kererū
2019-11-03,20,vote_4,Tūī
2019-11-03,20,vote_5,Kingfisher
2019-11-03,20,vote_1,Grey Warbler
2019-11-03,20,vote_2,Orange-fronted Parakeet
2019-11-03,20,vote_3,New Zealand King Shag
2019-11-03,20,vote_4,Tūī
2019-11-03,20,vote_5,Mōhua
2019-11-03,20,vote_1,White-faced Heron
2019-11-03,20,vote_2,Royal Spoonbill
2019-11-03,20,vote_3,Barn Owl
2019-11-03,20,vote_4,Southern Brown Kiwi
2019-11-03,20,vote_5,Takahē
2019-11-03,20,vote_1,Morepork
2019-11-03,20,vote_2,Silvereye
2019-11-03,20,vote_3,Saddleback
2019-11-03,20,vote_4,Stitchbird
2019-11-03,20,vote_5,NA
2019-11-03,20,vote_1,Fernbird
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Black-billed Gull
2019-11-03,20,vote_4,Mōhua
2019-11-03,20,vote_5,Rock Wren
2019-11-03,20,vote_1,New Zealand Dotterel
2019-11-03,20,vote_2,Little Penguin
2019-11-03,20,vote_3,Kōkako
2019-11-03,20,vote_4,Saddleback
2019-11-03,20,vote_5,New Zealand Robin
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Australasian Crested Grebe
2019-11-03,20,vote_3,Black Stilt
2019-11-03,20,vote_4,Black-fronted Tern
2019-11-03,20,vote_5,Rifleman
2019-11-03,20,vote_1,Wrybill
2019-11-03,20,vote_2,Banded Dotterel
2019-11-03,20,vote_3,Black-billed Gull
2019-11-03,20,vote_4,Blue Duck
2019-11-03,20,vote_5,Chatham Island Mollymawk
2019-11-03,20,vote_1,Kererū
2019-11-03,20,vote_2,Kākā
2019-11-03,20,vote_3,Kākāpō
2019-11-03,20,vote_4,Little Spotted Kiwi
2019-11-03,20,vote_5,New Zealand Dotterel
2019-11-03,20,vote_1,Kākāpō
2019-11-03,20,vote_2,Little Penguin
2019-11-03,20,vote_3,Blue Duck
2019-11-03,20,vote_4,Black Robin
2019-11-03,20,vote_5,Kōkako
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,South Island Kōkako
2019-11-03,21,vote_3,New Zealand Dotterel
2019-11-03,21,vote_4,Kōkako
2019-11-03,21,vote_5,Saddleback
2019-11-03,21,vote_1,Saddleback
2019-11-03,21,vote_2,Shining Cuckoo
2019-11-03,21,vote_3,Black Robin
2019-11-03,21,vote_4,Stitchbird
2019-11-03,21,vote_5,Rifleman
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,Saddleback
2019-11-03,21,vote_3,Royal Spoonbill
2019-11-03,21,vote_4,Shore Plover
2019-11-03,21,vote_5,Bellbird
2019-11-03,21,vote_1,Black Stilt
2019-11-03,21,vote_2,Fairy Tern
2019-11-03,21,vote_3,New Zealand Robin
2019-11-03,21,vote_4,Kingfisher
2019-11-03,21,vote_5,Kererū
2019-11-03,21,vote_1,Antipodean Albatross
2019-11-03,21,vote_2,Saddleback
2019-11-03,21,vote_3,Bittern
2019-11-03,21,vote_4,Tūī
2019-11-03,21,vote_5,Wrybill
2019-11-03,21,vote_1,Tūī
2019-11-03,21,vote_2,Kākā
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,Takahē
2019-11-03,21,vote_5,Weka
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Rockhopper Penguin
2019-11-03,21,vote_3,Kākā
2019-11-03,21,vote_4,Stitchbird
2019-11-03,21,vote_5,New Zealand Dotterel
2019-11-03,21,vote_1,Southern Brown Kiwi
2019-11-03,21,vote_2,Antipodean Albatross
2019-11-03,21,vote_3,Blue Duck
2019-11-03,21,vote_4,The Otago Shag
2019-11-03,21,vote_5,Yellow-eyed penguin
2019-11-03,21,vote_1,Blue Duck
2019-11-03,21,vote_2,Barn Owl
2019-11-03,21,vote_3,Bellbird
2019-11-03,21,vote_4,Black Robin
2019-11-03,21,vote_5,New Zealand Falcon
2019-11-03,21,vote_1,Kākāpō
2019-11-03,21,vote_2,New Zealand Falcon
2019-11-03,21,vote_3,Saddleback
2019-11-03,21,vote_4,Morepork
2019-11-03,21,vote_5,Yellow-eyed penguin
2019-11-03,21,vote_1,New Zealand Dotterel
2019-11-03,21,vote_2,Kākā
2019-11-03,21,vote_3,Black Robin
2019-11-03,21,vote_4,Little Spotted Kiwi
2019-11-03,21,vote_5,Orange-fronted Parakeet
2019-11-03,21,vote_1,New Zealand Dotterel
2019-11-03,21,vote_2,Stitchbird
2019-11-03,21,vote_3,Banded Dotterel
2019-11-03,21,vote_4,Kākā
2019-11-03,21,vote_5,NA
2019-11-03,21,vote_1,Wrybill
2019-11-03,21,vote_2,Banded Dotterel
2019-11-03,21,vote_3,Black-billed Gull
2019-11-03,21,vote_4,New Zealand Falcon
2019-11-03,21,vote_5,Weka
2019-11-03,21,vote_1,Blue Duck
2019-11-03,21,vote_2,Black Robin
2019-11-03,21,vote_3,Antipodean Albatross
2019-11-03,21,vote_4,Bittern
2019-11-03,21,vote_5,Chatham Island Oystercatcher
2019-11-03,21,vote_1,Stitchbird
2019-11-03,21,vote_2,NA
2019-11-03,21,vote_3,NA
2019-11-03,21,vote_4,NA
2019-11-03,21,vote_5,NA
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,Black Robin
2019-11-03,21,vote_3,Brown Teal
2019-11-03,21,vote_4,Kingfisher
2019-11-03,21,vote_5,Kākā
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Rock Wren
2019-11-03,21,vote_3,Great Spotted Kiwi
2019-11-03,21,vote_4,Fiordland Crested Penguin
2019-11-03,21,vote_5,Fernbird
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,Little Penguin
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,New Zealand Dotterel
2019-11-03,21,vote_5,Royal Spoonbill
2019-11-03,21,vote_1,New Zealand Falcon
2019-11-03,21,vote_2,Takahē
2019-11-03,21,vote_3,Black Robin
2019-11-03,21,vote_4,Harrier
2019-11-03,21,vote_5,Bellbird
2019-11-03,21,vote_1,Kākāpō
2019-11-03,21,vote_2,Yellow-eyed penguin
2019-11-03,21,vote_3,North Island Brown Kiwi
2019-11-03,21,vote_4,Chatham Island Oystercatcher
2019-11-03,21,vote_5,Little Spotted Kiwi
2019-11-03,21,vote_1,Fernbird
2019-11-03,21,vote_2,Kōkako
2019-11-03,21,vote_3,Mōhua
2019-11-03,21,vote_4,Tūī
2019-11-03,21,vote_5,Wrybill
2019-11-03,21,vote_1,Shore Plover
2019-11-03,21,vote_2,Yellow-eyed penguin
2019-11-03,21,vote_3,Hutton's Shearwater
2019-11-03,21,vote_4,Banded Dotterel
2019-11-03,21,vote_5,Antipodean Albatross
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,Yellow-eyed penguin
2019-11-03,21,vote_3,Shore Plover
2019-11-03,21,vote_4,Antipodean Albatross
2019-11-03,21,vote_5,Hutton's Shearwater
2019-11-03,21,vote_1,Grey Warbler
2019-11-03,21,vote_2,Kingfisher
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,Kōkako
2019-11-03,21,vote_5,Kea
2019-11-03,21,vote_1,Bittern
2019-11-03,21,vote_2,Grey Warbler
2019-11-03,21,vote_3,Kākā
2019-11-03,21,vote_4,Morepork
2019-11-03,21,vote_5,Orange-fronted Parakeet
2019-11-03,21,vote_1,Wrybill
2019-11-03,21,vote_2,Takahē
2019-11-03,21,vote_3,Little Spotted Kiwi
2019-11-03,21,vote_4,Black Stilt
2019-11-03,21,vote_5,Kererū
2019-11-03,21,vote_1,Takahē
2019-11-03,21,vote_2,Kākāpō
2019-11-03,21,vote_3,Kākā
2019-11-03,21,vote_4,Southern Brown Kiwi
2019-11-03,21,vote_5,Orange-fronted Parakeet
2019-11-03,21,vote_1,Black Robin
2019-11-03,21,vote_2,Black Stilt
2019-11-03,21,vote_3,Black-billed Gull
2019-11-03,21,vote_4,Blue Duck
2019-11-03,21,vote_5,Yellow-eyed penguin
2019-11-03,21,vote_1,Brown Teal
2019-11-03,21,vote_2,NA
2019-11-03,21,vote_3,NA
2019-11-03,21,vote_4,NA
2019-11-03,21,vote_5,NA
2019-11-03,21,vote_1,South Island Kōkako
2019-11-03,21,vote_2,Stitchbird
2019-11-03,21,vote_3,Wrybill
2019-11-03,21,vote_4,Whitehead
2019-11-03,21,vote_5,Rifleman
2019-11-03,21,vote_1,Fantail
2019-11-03,21,vote_2,Barn Owl
2019-11-03,21,vote_3,Bellbird
2019-11-03,21,vote_4,Silvereye
2019-11-03,21,vote_5,Tūī
2019-11-03,21,vote_1,Banded Dotterel
2019-11-03,21,vote_2,Black Petrel
2019-11-03,21,vote_3,Black-billed Gull
2019-11-03,21,vote_4,Fairy Tern
2019-11-03,21,vote_5,New Zealand Dotterel
2019-11-03,21,vote_1,Kākāpō
2019-11-03,21,vote_2,Black Robin
2019-11-03,21,vote_3,Yellow-eyed penguin
2019-11-03,21,vote_4,Kākā
2019-11-03,21,vote_5,Antipodean Albatross
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Chatham Island Oystercatcher
2019-11-03,21,vote_3,Barn Owl
2019-11-03,21,vote_4,Southern Brown Kiwi
2019-11-03,21,vote_5,Silvereye
2019-11-03,21,vote_1,Morepork
2019-11-03,21,vote_2,Blue Duck
2019-11-03,21,vote_3,Black Stilt
2019-11-03,21,vote_4,Tomtit
2019-11-03,21,vote_5,Tūī
2019-11-03,21,vote_1,Kea
2019-11-03,21,vote_2,Salvin's Mollymawk
2019-11-03,21,vote_3,Buller's Mollymawk
2019-11-03,21,vote_4,Yellow-eyed penguin
2019-11-03,21,vote_5,Rockhopper Penguin
2019-11-03,21,vote_1,Kākāpō
2019-11-03,21,vote_2,Antipodean Albatross
2019-11-03,21,vote_3,Kākā
2019-11-03,21,vote_4,Yellow-eyed penguin
2019-11-03,21,vote_5,Blue Duck
2019-11-03,21,vote_1,Kea
2019-11-03,21,vote_2,Kākāpō
2019-11-03,21,vote_3,Takahē
2019-11-03,21,vote_4,Rock Wren
2019-11-03,21,vote_5,Morepork
2019-11-03,21,vote_1,Blue Duck
2019-11-03,21,vote_2,Southern Royal Albatross
2019-11-03,21,vote_3,Kākāpō
2019-11-03,21,vote_4,Orange-fronted Parakeet
2019-11-03,21,vote_5,Yellow-eyed penguin
2019-11-03,21,vote_1,Wrybill
2019-11-03,21,vote_2,Antipodean Albatross
2019-11-03,21,vote_3,Banded Dotterel
2019-11-03,21,vote_4,Yellow-eyed penguin
2019-11-03,21,vote_5,Black Robin
2019-11-03,21,vote_1,Australasian Crested Grebe
2019-11-03,21,vote_2,Barn Owl
2019-11-03,21,vote_3,Harrier
2019-11-03,21,vote_4,Kākā
2019-11-03,21,vote_5,Little shag
2019-11-03,21,vote_1,Takahē
2019-11-03,21,vote_2,Kākāpō
2019-11-03,21,vote_3,Rockhopper Penguin
2019-11-03,21,vote_4,Saddleback
2019-11-03,21,vote_5,Black Robin
2019-11-03,21,vote_1,Rock Wren
2019-11-03,21,vote_2,Rifleman
2019-11-03,21,vote_3,Fiordland Crested Penguin
2019-11-03,21,vote_4,Orange-fronted Parakeet
2019-11-03,21,vote_5,Stitchbird
2019-11-03,21,vote_1,Kākāpō
2019-11-03,21,vote_2,Rockhopper Penguin
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,Takahē
2019-11-03,21,vote_5,Weka
2019-11-03,21,vote_1,Kākā
2019-11-03,21,vote_2,Weka
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,New Zealand Robin
2019-11-03,21,vote_5,Rock Wren
2019-11-03,21,vote_1,Kererū
2019-11-03,21,vote_2,Fantail
2019-11-03,21,vote_3,Morepork
2019-11-03,21,vote_4,Tūī
2019-11-03,21,vote_5,Kea
2019-11-03,21,vote_1,Kākā
2019-11-03,21,vote_2,Kererū
2019-11-03,21,vote_3,Tūī
2019-11-03,21,vote_4,Kingfisher
2019-11-03,21,vote_5,Harrier
2019-11-03,21,vote_1,Black Stilt
2019-11-03,21,vote_2,Black Robin
2019-11-03,21,vote_3,Yellow-eyed penguin
2019-11-03,21,vote_4,Blue Duck
2019-11-03,21,vote_5,Antipodean Albatross
2019-11-03,21,vote_1,Blue Duck
2019-11-03,21,vote_2,Kingfisher
2019-11-03,21,vote_3,Kōkako
2019-11-03,21,vote_4,Morepork
2019-11-03,21,vote_5,Takahē
2019-11-03,21,vote_1,Stitchbird
2019-11-03,21,vote_2,Wrybill
2019-11-03,21,vote_3,Yellow-eyed penguin
2019-11-03,21,vote_4,Antipodean Albatross
2019-11-03,21,vote_5,Hutton's Shearwater
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Blue Duck
2019-11-03,21,vote_3,Southern Brown Kiwi
2019-11-03,21,vote_4,Kōkako
2019-11-03,21,vote_5,Royal Spoonbill
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Antipodean Albatross
2019-11-03,21,vote_3,Kākāpō
2019-11-03,21,vote_4,Kākā
2019-11-03,21,vote_5,Orange-fronted Parakeet
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,Southern Royal Albatross
2019-11-03,21,vote_3,Stitchbird
2019-11-03,21,vote_4,Black Robin
2019-11-03,21,vote_5,NA
2019-11-03,21,vote_1,Yellow-eyed penguin
2019-11-03,21,vote_2,New Zealand Falcon
2019-11-03,21,vote_3,Black Robin
2019-11-03,21,vote_4,Kingfisher
2019-11-03,21,vote_5,Blue Duck
2019-11-03,21,vote_1,Orange-fronted Parakeet
2019-11-03,21,vote_2,Kea
2019-11-03,21,vote_3,Kākā
2019-11-03,21,vote_4,Tūī
2019-11-03,21,vote_5,Kākāpō
2019-11-03,21,vote_1,Fairy Tern
2019-11-03,21,vote_2,NA
2019-11-03,21,vote_3,NA
2019-11-03,21,vote_4,NA
2019-11-03,21,vote_5,NA
2019-11-03,21,vote_1,Wrybill
2019-11-03,21,vote_2,Bellbird
2019-11-03,21,vote_3,Takahē
2019-11-03,21,vote_4,Kererū
2019-11-03,21,vote_5,Black Robin
2019-11-03,21,vote_1,Bittern
2019-11-03,21,vote_2,New Zealand Dotterel
