"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"4788","3/14/1997","Love Jones",1e+07,12554569,12554569,"14.0","1997.0","Action"
"4789","3/14/1997","Love Jones",1e+07,12554569,12554569,"New Line","R","Drama"
"4790","12/19/2000","The Gift",1e+07,12008642,44567606,"7.0","2015.0","Action"
"4791","12/19/2000","The Gift",1e+07,12008642,44567606,"19.0","2000.0","Action"
"4792","1/20/2006","End of the Spear",1e+07,11748661,11924041,"20.0","2006.0","Action"
"4793","1/20/2006","End of the Spear",1e+07,11748661,11924041,"M Power Releasing","PG-13","Drama"
"4794","3/9/2001","Get Over It",1e+07,11560259,19860259,"9.0","2001.0","Action"
"4795","10/20/2000","The Legend of Drunken Master",1e+07,11546543,11546543,"Miramax","R","Action"
"4796","10/20/2000","The Legend of Drunken Master",1e+07,11546543,11546543,"20.0","2000.0","Action"
"4797","2/19/1999","Office Space",1e+07,10827813,12179708,"19.0","1999.0","Action"
"4798","7/23/1999","Drop Dead Gorgeous",1e+07,10571408,10571408,"23.0","1999.0","Action"
"4799","7/23/1999","Drop Dead Gorgeous",1e+07,10571408,10571408,"New Line","PG-13","Comedy"
"4800","4/3/1998","The Spanish Prisoner",1e+07,10162034,13835130,"3.0","1998.0","Action"
"4801","4/3/1998","The Spanish Prisoner",1e+07,10162034,13835130,"Sony Pictures Classics","PG","Drama"
"4802","6/11/1999","Le Violon rouge",1e+07,10019109,10019109,"11.0","1999.0","Action"
"4803","6/11/1999","Le Violon rouge",1e+07,10019109,10019109,"Lionsgate","R","Drama"
"4804","11/25/1998","Very Bad Things",1e+07,9949470,21094974,"25.0","1998.0","Action"
"4805","7/9/2004","Sleepover",1e+07,9408183,9408183,"9.0","2004.0","Action"
"4806","7/9/2004","Sleepover",1e+07,9408183,9408183,"MGM","PG","Adventure"
"4807","1/25/2013","Movie 43",1e+07,8840453,31164747,"25.0","2013.0","Action"
"4808","1/25/2013","Movie 43",1e+07,8840453,31164747,"Relativity","R","Comedy"
"4809","10/26/1984","Body Double",1e+07,8801940,8801940,"26.0","1984.0","Action"
"4810","5/21/2010","MacGruber",1e+07,8525600,8629895,"21.0","2010.0","Action"
"4811","5/21/2010","MacGruber",1e+07,8525600,8629895,"Universal","R","Comedy"
"4812","7/18/2003","Dirty Pretty Things",1e+07,8112414,14156753,"18.0","2003.0","Action"
"4813","7/18/2003","Dirty Pretty Things",1e+07,8112414,14156753,"Miramax","R","Drama"
"4814","3/14/2014","Bad Words",1e+07,7779614,7843145,"14.0","2014.0","Action"
"4815","3/14/2014","Bad Words",1e+07,7779614,7843145,"Focus Features","R","Comedy"
"4816","3/27/2015","While We're Young",1e+07,7582065,14956484,"27.0","2015.0","Action"
"4817","3/27/2015","While We're Young",1e+07,7582065,14956484,"A24","R","Comedy"
"4818","2/1/2008","Over Her Dead Body",1e+07,7570127,21596074,"1.0","2008.0","Action"
"4819","2/1/2008","Over Her Dead Body",1e+07,7570127,21596074,"New Line","PG-13","Comedy"
"4820","10/24/2001","Bones",1e+07,7316658,8378853,"24.0","2001.0","Action"
"4821","10/24/2001","Bones",1e+07,7316658,8378853,"New Line","R","Horror"
"4822","6/22/2012","Seeking a Friend for the End of the World",1e+07,7078738,11766959,"22.0","2012.0","Action"
"4823","12/1/2006","Turistas",1e+07,7027762,14321070,"1.0","2006.0","Action"
"4824","11/11/2016","Shut In",1e+07,6900335,11361362,"11.0","2016.0","Action"
"4825","2/11/2011","Cedar Rapids",1e+07,6861102,7862131,"11.0","2011.0","Action"
"4826","2/11/2011","Cedar Rapids",1e+07,6861102,7862131,"Fox Searchlight","R","Comedy"
"4827","11/30/2012","The Collection",1e+07,6810754,8890094,"30.0","2012.0","Action"
"4828","11/30/2012","The Collection",1e+07,6810754,8890094,"LD Distribution","R","Horror"
"4829","10/30/1998","American History X",1e+07,6719864,6719864,"30.0","1998.0","Action"
"4830","10/30/1998","American History X",1e+07,6719864,6719864,"New Line","R","Drama"
"4831","1/16/2004","Teacher's Pet: The Movie",1e+07,6491969,6491969,"16.0","2004.0","Action"
"4832","1/16/2004","Teacher's Pet: The Movie",1e+07,6491969,6491969,"Walt Disney","PG","Adventure"
"4833","10/15/1999","The Straight Story",1e+07,6197866,6197866,"15.0","1999.0","Action"
"4834","10/15/1999","The Straight Story",1e+07,6197866,6197866,"Walt Disney","G","Drama"
"4835","5/3/2002","Deuces Wild",1e+07,6044618,6244618,"3.0","2002.0","Action"
"4836","5/3/2002","Deuces Wild",1e+07,6044618,6244618,"MGM","R","Drama"
"4837","3/28/2008","Run, Fatboy, Run",1e+07,6003262,33512260,"28.0","2008.0","Action"
"4838","3/28/2008","Run, Fatboy, Run",1e+07,6003262,33512260,"Picturehouse","PG-13","Comedy"
"4839","12/18/1981","Heartbeeps",1e+07,6e+06,6e+06,"18.0","1981.0","Action"
"4840","12/18/1981","Heartbeeps",1e+07,6e+06,6e+06,"Universal",NA,"Comedy"
"4841","3/20/2015","Danny Collins",1e+07,5637066,7501132,"20.0","2015.0","Action"
"4842","3/20/2015","Danny Collins",1e+07,5637066,7501132,"Bleecker Street","R","Comedy"
"4843","7/4/2007","Rescue Dawn",1e+07,5490423,7037886,"MGM","PG-13","Action"
"4844","7/4/2007","Rescue Dawn",1e+07,5490423,7037886,"4.0","2007.0","Action"
"4845","4/5/2000","Black and White",1e+07,5241315,5241315,"5.0","2000.0","Action"
"4846","4/5/2000","Black and White",1e+07,5241315,5241315,"Sony Pictures","R","Drama"
"4847","4/5/2000","Black and White",1e+07,5241315,5241315,"Eros Entertainment",NA,"Drama"
"4848","6/18/2010","Io sono l’amore",1e+07,5005465,15121528,"18.0","2010.0","Action"
"4849","6/18/2010","Io sono l’amore",1e+07,5005465,15121528,"Magnolia Pictures","R","Drama"
"4850","10/26/2001","On the Line",1e+07,4365455,4690802,"26.0","2001.0","Action"
"4851","6/15/2018","Gotti",1e+07,4286367,6089100,"Vertical Entertainment","R","Drama"
"4852","3/16/2012","Jeff, Who Lives at Home",1e+07,4269426,4708127,"16.0","2012.0","Action"
"4853","3/16/2012","Jeff, Who Lives at Home",1e+07,4269426,4708127,"Paramount Vantage","R","Comedy"
"4854","9/30/2016","Denial",1e+07,4073448,9263940,"Bleecker Street","PG-13","Drama"
"4855","3/30/2016","Everybody Wants Some",1e+07,3400278,5437126,"30.0","2016.0","Action"
"4856","3/30/2016","Everybody Wants Some",1e+07,3400278,5437126,"Paramount Pictures","R","Comedy"
"4857","10/4/1996","Crash",1e+07,3357324,3357324,"4.0","1996.0","Action"
"4858","10/4/1996","Crash",1e+07,3357324,3357324,"Fine Line","R","Drama"
"4859","10/4/1996","Crash",1e+07,3357324,3357324,"Lionsgate","R","Drama"
"4860","10/12/2012","Atlas Shrugged: Part II",1e+07,3336053,3336053,"12.0","2012.0","Action"
"4861","10/12/2012","Atlas Shrugged: Part II",1e+07,3336053,3336053,"Atlas Distribution","PG-13","Drama"
"4862","2/4/1994","Romeo Is Bleeding",1e+07,3275585,3275585,"4.0","1994.0","Action"
"4863","2/4/1994","Romeo Is Bleeding",1e+07,3275585,3275585,"Gramercy","R","Drama"
"4864","10/8/1999","The Limey",1e+07,3193102,6030047,"8.0","1999.0","Action"
"4865","10/8/1999","The Limey",1e+07,3193102,6030047,"Artisan","R","Drama"
"4866","11/14/2014","Rosewater",1e+07,3128941,3185717,"14.0","2014.0","Action"
"4867","11/14/2014","Rosewater",1e+07,3128941,3185717,"Open Road","R","Drama"
"4868","12/22/2000","The House of Mirth",1e+07,3041803,5149131,"22.0","2000.0","Action"
"4869","12/22/2000","The House of Mirth",1e+07,3041803,5149131,"Sony Pictures Classics","PG","Drama"
"4870","5/1/1987","Malone",1e+07,3e+06,3e+06,"Orion Pictures","R","Action"
"4871","5/1/1987","Malone",1e+07,3e+06,3e+06,"1.0","1987.0","Action"
"4872","6/2/2006","Peaceful Warrior",1e+07,2893666,3260179,"2.0","2006.0","Action"
"4873","6/2/2006","Peaceful Warrior",1e+07,2893666,3260179,"Universal","PG-13","Drama"
"4874","9/9/2011","Bucky Larson: Born to Be a Star",1e+07,2529395,2529395,"9.0","2011.0","Action"
"4875","9/9/2011","Bucky Larson: Born to Be a Star",1e+07,2529395,2529395,"Sony Pictures","R","Comedy"
"4876","10/6/2000","Bamboozled",1e+07,2185266,2373937,"6.0","2000.0","Action"
"4877","10/6/2000","Bamboozled",1e+07,2185266,2373937,"New Line","R","Drama"
"4878","2/11/1981","Sphinx",1e+07,2e+06,11400000,"11.0","1981.0","Action"
"4879","5/3/2013","The Iceman",1e+07,1930282,3623609,"3.0","2013.0","Action"
"4880","5/3/2013","The Iceman",1e+07,1930282,3623609,"Alchemy","R","Drama"
"4881","4/21/2017","Free Fire",1e+07,1799322,3793739,"A24","R","Action"
"4882","4/21/2017","Free Fire",1e+07,1799322,3793739,"21.0","2017.0","Action"
"4883","6/24/2011","A Better Life",1e+07,1759252,1884251,"24.0","2011.0","Action"
"4884","6/24/2011","A Better Life",1e+07,1759252,1884251,"Summit Entertainment","PG-13","Drama"
"4885","2/28/2003","Spider",1e+07,1641788,1641788,"28.0","2003.0","Action"
"4886","2/28/2003","Spider",1e+07,1641788,1641788,"Sony Pictures Classics","R","Drama"
"4887","2/4/2000","Gun Shy",1e+07,1638202,1638202,"Saban Films","R","Action"
"4888","2/4/2000","Gun Shy",1e+07,1638202,1638202,"4.0","2000.0","Action"
"4889","2/4/2000","Gun Shy",1e+07,1638202,1638202,"Walt Disney","R","Comedy"
"4890","12/27/2002","Nicholas Nickleby",1e+07,1562800,1562800,"27.0","2002.0","Action"
"4891","12/27/2002","Nicholas Nickleby",1e+07,1562800,1562800,"United Artists","PG","Drama"
"4892","4/16/2010","The Joneses",1e+07,1475746,3541565,"16.0","2010.0","Action"
"4893","6/23/2006","Krrish",1e+07,1430721,32430721,"AdLab Films","Not Rated","Action"
"4894","6/23/2006","Krrish",1e+07,1430721,32430721,"23.0","2006.0","Action"
"4895","7/27/2012","Killer Joe",1e+07,1291645,4659110,"27.0","2012.0","Action"
"4896","8/11/2000","Cecil B. Demented",1e+07,1276984,1953882,"11.0","2000.0","Action"
"4897","3/21/2014","50 to 1",1e+07,1069454,1069454,"21.0","2014.0","Action"
"4898","3/21/2014","50 to 1",1e+07,1069454,1069454,"Ten Furlongs","PG-13","Drama"
"4899","5/2/2003","Owning Mahowny",1e+07,1011054,1011054,"2.0","2003.0","Action"
"4900","5/2/2003","Owning Mahowny",1e+07,1011054,1011054,"Sony Pictures Classics","R","Drama"
"4901","10/19/2007","The Ten Commandments",1e+07,952820,1051907,"5.0","1956.0","Action"
"4902","10/19/2007","The Ten Commandments",1e+07,952820,1051907,"19.0","2007.0","Action"
"4903","10/19/2007","The Ten Commandments",1e+07,952820,1051907,"Rocky Mountain Pict…","PG","Adventure"
"4904","10/19/2007","The Ten Commandments",1e+07,952820,1051907,NA,"G","Drama"
"4905","9/7/2007","The Brothers Solomon",1e+07,900926,900926,"7.0","2007.0","Action"
"4906","9/7/2007","The Brothers Solomon",1e+07,900926,900926,"Sony Pictures","R","Comedy"
"4907","4/4/2008","My Blueberry Nights",1e+07,866778,22198996,"4.0","2008.0","Action"
"4908","4/4/2008","My Blueberry Nights",1e+07,866778,22198996,"Weinstein Co.","PG-13","Drama"
"4909","8/6/1999","Illuminata",1e+07,836641,836641,"6.0","1999.0","Action"
"4910","8/6/1999","Illuminata",1e+07,836641,836641,"Artisan","R","Drama"
"4911","1/20/2012","Coriolanus",1e+07,749641,2179623,"20.0","2012.0","Action"
"4912","1/20/2012","Coriolanus",1e+07,749641,2179623,"Weinstein Co.","R","Drama"
"4913","10/4/2013","Parkland",1e+07,641439,1616353,"Exclusive Releasing","PG-13","Drama"
"4914","10/11/2002","Swept Away",1e+07,598645,598645,"11.0","2002.0","Action"
"4915","5/23/2008","War, Inc.",1e+07,580862,1299855,"23.0","2008.0","Action"
"4916","4/2/2004","Shaolin Soccer",1e+07,488872,42776032,"2.0","2004.0","Action"
"4917","4/2/2004","Shaolin Soccer",1e+07,488872,42776032,"Miramax","PG-13","Comedy"
"4918","8/27/2004","The Brown Bunny",1e+07,366301,630427,"27.0","2004.0","Action"
"4919","8/27/2004","The Brown Bunny",1e+07,366301,630427,"WellSpring","Not Rated","Drama"
"4920","9/14/2007","King of California",1e+07,268461,1165102,"14.0","2007.0","Action"
"4921","9/14/2007","King of California",1e+07,268461,1165102,"First Look","PG-13","Drama"
"4922","10/24/1997","Rien ne va plus",1e+07,245359,5045359,"New Yorker",NA,"Comedy"
"4923","8/14/1998","La femme de chambre du Titanic",1e+07,244465,244465,"14.0","1998.0","Action"
"4924","8/14/1998","La femme de chambre du Titanic",1e+07,244465,244465,"MGM",NA,"Drama"
"4925","12/17/2004","Imaginary Heroes",1e+07,228524,290875,"17.0","2004.0","Action"
"4926","12/17/2004","Imaginary Heroes",1e+07,228524,290875,"Sony Pictures Classics","R","Drama"
"4927","10/26/2001","High Heels and Low Lifes",1e+07,226792,226792,"26.0","2001.0","Action"
"4928","8/21/2009","World's Greatest Dad",1e+07,221805,295750,"21.0","2009.0","Action"
"4929","5/3/2013","Cinco de Mayo, La Batalla",1e+07,173472,173472,"Lionsgate","R","Action"
"4930","5/3/2013","Cinco de Mayo, La Batalla",1e+07,173472,173472,"3.0","2013.0","Action"
"4931","10/29/2010","Welcome to the Rileys",1e+07,152857,355919,"29.0","2010.0","Action"
"4932","10/29/2010","Welcome to the Rileys",1e+07,152857,355919,"Samuel Goldwyn Films","R","Drama"
"4933","9/9/2016","Kicks",1e+07,150191,150191,"9.0","2016.0","Action"
"4934","9/9/2016","Kicks",1e+07,150191,150191,"Focus World","R","Adventure"
"4935","10/9/2009","Free Style",1e+07,141108,721108,"9.0","2009.0","Action"
"4936","6/1/2012","High School",1e+07,139034,248133,"Anchor Bay Entertai…","R","Comedy"
"4937","5/18/2007","Severance",1e+07,137221,5950002,"18.0","2007.0","Action"
"4938","5/18/2007","Severance",1e+07,137221,5950002,"Magnolia Pictures","R","Comedy"
"4939","7/14/2006","Edmond",1e+07,131719,241719,"14.0","2006.0","Action"
"4940","4/23/2010","Joheunnom nabbeunnom isanghannom",1e+07,128486,42226657,NA,"R","Action"
"4941","4/23/2010","Joheunnom nabbeunnom isanghannom",1e+07,128486,42226657,"23.0","2010.0","Action"
"4942","8/26/1994","Police Academy 7: Mission to Moscow",1e+07,126247,126247,"26.0","1994.0","Action"
"4943","8/26/1994","Police Academy 7: Mission to Moscow",1e+07,126247,126247,"Warner Bros.","PG","Comedy"
"4944","2/19/2010","Blood Done Sign My Name",1e+07,109383,109383,"19.0","2010.0","Action"
"4945","2/19/2010","Blood Done Sign My Name",1e+07,109383,109383,"Paladin","PG-13","Drama"
"4946","2/19/2010","The Good Guy",1e+07,100688,106466,"19.0","2010.0","Action"
"4947","10/23/2009","Motherhood",1e+07,93388,723388,"23.0","2009.0","Action"
"4948","10/23/2009","Motherhood",1e+07,93388,723388,"Freestyle Releasing","PG-13","Comedy"
"4949","10/15/2004","Eulogy",1e+07,70527,70527,"15.0","2004.0","Action"
"4950","10/15/2004","Eulogy",1e+07,70527,70527,"Artisan","R","Comedy"
"4951","11/7/2014","Elsa & Fred",1e+07,67657,109144,"7.0","2014.0","Action"
"4952","11/7/2014","Elsa & Fred",1e+07,67657,109144,"Alchemy","PG-13","Comedy"
"4953","2/27/1998","An Alan Smithee Film: Burn Hollywood Burn",1e+07,45779,45779,"27.0","1998.0","Action"
"4954","8/28/2009","The Open Road",1e+07,19716,19716,"28.0","2009.0","Action"
"4955","8/28/2009","The Open Road",1e+07,19716,19716,"Anchor Bay Entertai…","PG-13","Drama"
"4956","7/10/2015","Strangerland",1e+07,17472,161097,"10.0","2015.0","Action"
"4957","7/10/2015","Strangerland",1e+07,17472,161097,"Alchemy","R","Drama"
"4958","3/13/2015","Hross i oss",1e+07,11894,11894,"13.0","2015.0","Action"
"4959","3/13/2015","Hross i oss",1e+07,11894,11894,"Music Box Films","Not Rated","Comedy"
"4960","10/16/2009","Janky Promoters",1e+07,9069,9069,"16.0","2009.0","Action"
"4961","10/16/2009","Janky Promoters",1e+07,9069,9069,"Third Rail","R","Comedy"
"4962","12/21/2007","Blonde Ambition",1e+07,6422,1537479,"21.0","2007.0","Action"
"4963","12/21/2007","Blonde Ambition",1e+07,6422,1537479,"First Look","PG-13","Comedy"
"4964","8/6/2010","The Oxford Murders",1e+07,4803,17704131,"6.0","2010.0","Action"
"4965","12/26/2014","Barbecue",1e+07,388,173613,"26.0","2014.0","Action"
"4966","12/26/2014","Barbecue",1e+07,388,173613,"Distrib Films","Not Rated","Comedy"
"4967","12/31/2010","The Reef",1e+07,0,15037867,"31.0","2010.0","Action"
"4968","1/8/2008","White Noise 2: The Light",1e+07,0,8243567,"8.0","2008.0","Action"
"4969","10/8/2010","It's a Wonderful Afterlife",1e+07,0,1642939,"8.0","2010.0","Action"
"4970","10/8/2010","It's a Wonderful Afterlife",1e+07,0,1642939,"UTV Communications","PG-13","Comedy"
"4971","6/21/2011","You Got Served: Beat The World",1e+07,0,1230542,"21.0","2011.0","Action"
"4972","8/21/2009","Fifty Dead Men Walking",1e+07,0,997921,"21.0","2009.0","Action"
"4973","8/21/2009","Fifty Dead Men Walking",1e+07,0,997921,"Phase 4 Films","R","Drama"
"4974","9/26/2014","Plastic",1e+07,0,575371,"ARC Entertainment","R","Action"
"4975","9/26/2014","Plastic",1e+07,0,575371,"26.0","2014.0","Action"
"4976","3/10/2015","Jungle Shuffle",1e+07,0,314073,"10.0","2015.0","Action"
"4977","9/22/2009","Adam Resurrected",1e+07,0,90909,"22.0","2009.0","Action"
"4978","2/2/2007","Partition",1e+07,0,0,NA,NA,"Drama"
"4979","4/13/2012","Detention",1e+07,0,0,"Samuel Goldwyn Films","R","Comedy"
"4980","2/7/2014","Nurse 3D",1e+07,0,0,"Lionsgate","R","Horror"
"4981","7/21/2015","American Heist",1e+07,0,0,"Lionsgate","R","Action"
"4982","4/30/2010","Gunless",9900000,458054,458054,"30.0","2010.0","Action"
"4983","4/3/2009","Adventureland",9800000,16044025,17553055,"3.0","2009.0","Action"
"4984","12/19/2012","Amour",9700000,6738954,36787044,"19.0","2012.0","Action"
"4985","12/19/2012","Amour",9700000,6738954,36787044,"Sony Pictures Classics","PG-13","Drama"
"4986","4/28/2006","The Lost City",9600000,2484186,5256839,"28.0","2006.0","Action"
"4987","4/28/2006","The Lost City",9600000,2484186,5256839,"Magnolia Pictures","R","Drama"
"4988","1/12/2000","Next Friday",9500000,57176582,59675307,"12.0","2000.0","Action"
"4989","1/12/2000","Next Friday",9500000,57176582,59675307,"New Line","R","Comedy"
"4990","6/13/1967","You Only Live Twice",9500000,43100000,111600000,"MGM","PG","Action"
"4991","6/10/1988","Poltergeist III",9500000,14114000,14114000,"10.0","1988.0","Action"
"4992","6/10/1988","Poltergeist III",9500000,14114000,14114000,"MGM","PG-13","Horror"
"4993","3/19/2010","The Runaways",9500000,3573673,5278632,"19.0","2010.0","Action"
"4994","3/19/2010","The Runaways",9500000,3573673,5278632,"Apparition","R","Drama"
"4995","10/30/2009","Gentlemen Broncos",9500000,115155,119955,"30.0","2009.0","Action"
"4996","10/30/2009","Gentlemen Broncos",9500000,115155,119955,"Fox Searchlight","PG-13","Comedy"
"4997","11/7/1963","It's a Mad Mad Mad Mad World",9400000,46300000,6e+07,"7.0","1963.0","Action"
"4998","11/7/1963","It's a Mad Mad Mad Mad World",9400000,46300000,6e+07,NA,NA,"Comedy"
"4999","11/3/2006","Volver",9400000,12899867,87226613,"Sony Pictures Classics","R","Comedy"
"5000","11/11/2011","Melancholia",9400000,3030848,21817298,"11.0","2011.0","Action"
"5001","8/7/1981","Heavy Metal",9300000,19571091,19571091,"7.0","1981.0","Action"
"5002","8/7/1981","Heavy Metal",9300000,19571091,19571091,"Sony Pictures",NA,"Adventure"
"5003","11/13/2012","Jab Tak Hai Jaan",9200000,3047539,5806666,"13.0","2012.0","Action"
"5004","11/13/2012","Jab Tak Hai Jaan",9200000,3047539,5806666,"Yash Raj Films","Not Rated","Drama"
"5005","12/29/1995","Richard III",9200000,2684904,4199334,"29.0","1995.0","Action"
"5006","12/29/1995","Richard III",9200000,2684904,4199334,"MGM","R","Drama"
"5007","5/21/2010","Kites",9200000,1685269,17155193,"21.0","2010.0","Action"
"5008","12/31/2011","Red Dog",9100000,0,20927794,"31.0","2011.0","Action"
"5009","12/31/2010","Mine Vaganti",9100000,0,18872126,"31.0","2010.0","Action"
"5010","5/25/1979","Alien",9e+06,80930630,203630630,"20th Century Fox","R","Horror"
"5011","10/17/2003","The Texas Chainsaw Massacre",9e+06,80571655,107967319,"18.0","1974.0","Action"
"5012","10/17/2003","The Texas Chainsaw Massacre",9e+06,80571655,107967319,"New Line","R","Horror"
"5013","10/17/2003","The Texas Chainsaw Massacre",9e+06,80571655,107967319,"New Line","R","Horror"
"5014","1/1/1971","Fiddler on the Roof",9e+06,80500000,80500000,"1.0","1971.0","Action"
"5015","12/29/1965","Thunderball",9e+06,63600000,141200000,"MGM","PG","Action"
"5016","5/30/2008","The Strangers",9e+06,52597610,83051676,"30.0","2008.0","Action"
