year	week	rank	title_id	title	author
1973	1973-12-16	2	5407	THE HONORARY CONSUL	Graham Greene
1973	1973-12-16	3	5401	THE HOLLOW HILLS	Mary Stewart
1973	1973-12-16	4	6776	THEOPHILUS NORTH	Thornton Wilder
1973	1973-12-16	5	1113	COME NINEVEH, COME TYRE	Allen Drury
1973	1973-12-16	6	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1973	1973-12-16	7	6184	THE SALAMANDER	Morris L. West
1973	1973-12-16	8	4633	THE BILLION DOLLAR SURE THING	Paul Emil Erdman
1973	1973-12-16	9	679	BEULAH LAND	Lonnie Coleman
1973	1973-12-16	10	7366	WORLD WITHOUT END, AMEN	Jimmy Breslin
1973	1973-12-23	1	886	BURR	Gore Vidal
1973	1973-12-23	2	5407	THE HONORARY CONSUL	Graham Greene
1973	1973-12-23	3	5401	THE HOLLOW HILLS	Mary Stewart
1973	1973-12-23	4	6776	THEOPHILUS NORTH	Thornton Wilder
1973	1973-12-23	5	1113	COME NINEVEH, COME TYRE	Allen Drury
1973	1973-12-23	6	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1973	1973-12-23	7	6184	THE SALAMANDER	Morris L. West
1973	1973-12-23	8	4633	THE BILLION DOLLAR SURE THING	Paul Emil Erdman
1973	1973-12-23	9	3579	POSTERN OF FATE	Agatha Christie
1973	1973-12-23	10	679	BEULAH LAND	Lonnie Coleman
1973	1973-12-30	1	886	BURR	Gore Vidal
1973	1973-12-30	2	5407	THE HONORARY CONSUL	Graham Greene
1973	1973-12-30	3	5401	THE HOLLOW HILLS	Mary Stewart
1973	1973-12-30	4	1113	COME NINEVEH, COME TYRE	Allen Drury
1973	1973-12-30	5	6776	THEOPHILUS NORTH	Thornton Wilder
1973	1973-12-30	6	6184	THE SALAMANDER	Morris L. West
1973	1973-12-30	7	3579	POSTERN OF FATE	Agatha Christie
1973	1973-12-30	8	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1973	1973-12-30	9	7366	WORLD WITHOUT END, AMEN	Jimmy Breslin
1973	1973-12-30	10	4633	THE BILLION DOLLAR SURE THING	Paul Emil Erdman
1974	1974-01-06	1	886	BURR	Gore Vidal
1974	1974-01-06	2	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-01-06	3	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-01-06	4	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-01-06	5	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-01-06	6	3579	POSTERN OF FATE	Agatha Christie
1974	1974-01-06	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-01-06	8	679	BEULAH LAND	Lonnie Coleman
1974	1974-01-06	9	6184	THE SALAMANDER	Morris L. West
1974	1974-01-06	10	7366	WORLD WITHOUT END, AMEN	Jimmy Breslin
1974	1974-01-13	1	886	BURR	Gore Vidal
1974	1974-01-13	2	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-01-13	3	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-01-13	4	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-01-13	5	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-01-13	6	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-01-13	7	3579	POSTERN OF FATE	Agatha Christie
1974	1974-01-13	8	6184	THE SALAMANDER	Morris L. West
1974	1974-01-13	9	679	BEULAH LAND	Lonnie Coleman
1974	1974-01-13	10	4633	THE BILLION DOLLAR SURE THING	Paul Emil Erdman
1974	1974-01-20	1	886	BURR	Gore Vidal
1974	1974-01-20	2	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-01-20	3	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-01-20	4	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-01-20	5	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-01-20	6	3579	POSTERN OF FATE	Agatha Christie
1974	1974-01-20	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-01-20	8	6184	THE SALAMANDER	Morris L. West
1974	1974-01-20	9	7366	WORLD WITHOUT END, AMEN	Jimmy Breslin
1974	1974-01-20	10	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-01-27	1	886	BURR	Gore Vidal
1974	1974-01-27	2	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-01-27	3	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-01-27	4	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-01-27	5	3579	POSTERN OF FATE	Agatha Christie
1974	1974-01-27	6	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-01-27	7	679	BEULAH LAND	Lonnie Coleman
1974	1974-01-27	8	6184	THE SALAMANDER	Morris L. West
1974	1974-01-27	9	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-01-27	10	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-02-03	1	886	BURR	Gore Vidal
1974	1974-02-03	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-02-03	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-02-03	4	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-02-03	5	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-02-03	6	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-02-03	7	3579	POSTERN OF FATE	Agatha Christie
1974	1974-02-03	8	5091	THE EYE OF THE STORM	Patrick White
1974	1974-02-03	9	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-02-03	10	587	BAND OF BROTHERS	Ernest K. Gann
1974	1974-02-10	1	886	BURR	Gore Vidal
1974	1974-02-10	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-02-10	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-02-10	4	3579	POSTERN OF FATE	Agatha Christie
1974	1974-02-10	5	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-02-10	6	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-02-10	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-02-10	8	6184	THE SALAMANDER	Morris L. West
1974	1974-02-10	9	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-02-10	10	679	BEULAH LAND	Lonnie Coleman
1974	1974-02-17	1	886	BURR	Gore Vidal
1974	1974-02-17	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-02-17	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-02-17	4	3579	POSTERN OF FATE	Agatha Christie
1974	1974-02-17	5	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-02-17	6	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-02-17	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-02-17	8	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-02-17	9	679	BEULAH LAND	Lonnie Coleman
1974	1974-02-17	10	6184	THE SALAMANDER	Morris L. West
1974	1974-02-24	1	886	BURR	Gore Vidal
1974	1974-02-24	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-02-24	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-02-24	4	3579	POSTERN OF FATE	Agatha Christie
1974	1974-02-24	5	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-02-24	6	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-02-24	7	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-02-24	8	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-02-24	9	679	BEULAH LAND	Lonnie Coleman
1974	1974-02-24	10	6184	THE SALAMANDER	Morris L. West
1974	1974-03-03	1	886	BURR	Gore Vidal
1974	1974-03-03	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-03-03	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-03-03	4	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-03-03	5	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-03-03	6	3579	POSTERN OF FATE	Agatha Christie
1974	1974-03-03	7	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-03-03	8	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-03-03	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-03-03	10	679	BEULAH LAND	Lonnie Coleman
1974	1974-03-10	1	886	BURR	Gore Vidal
1974	1974-03-10	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-03-10	3	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-03-10	4	3579	POSTERN OF FATE	Agatha Christie
1974	1974-03-10	5	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-03-10	6	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-03-10	7	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-03-10	8	5401	THE HOLLOW HILLS	Mary Stewart
1974	1974-03-10	9	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-03-10	10	2482	JAWS	Peter Benchley
1974	1974-03-17	1	886	BURR	Gore Vidal
1974	1974-03-17	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-03-17	3	2482	JAWS	Peter Benchley
1974	1974-03-17	4	5091	THE EYE OF THE STORM	Patrick White
1974	1974-03-17	5	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-03-17	6	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-03-17	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-03-17	8	3579	POSTERN OF FATE	Agatha Christie
1974	1974-03-17	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-03-17	10	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-03-24	1	886	BURR	Gore Vidal
1974	1974-03-24	2	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-03-24	3	2482	JAWS	Peter Benchley
1974	1974-03-24	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-03-24	5	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-03-24	6	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-03-24	7	5977	THE PARTNERS	Louis Auchincloss
1974	1974-03-24	8	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-03-24	9	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-03-24	10	5091	THE EYE OF THE STORM	Patrick White
1974	1974-03-31	1	886	BURR	Gore Vidal
1974	1974-03-31	2	2482	JAWS	Peter Benchley
1974	1974-03-31	3	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-03-31	4	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-03-31	5	3579	POSTERN OF FATE	Agatha Christie
1974	1974-03-31	6	5977	THE PARTNERS	Louis Auchincloss
1974	1974-03-31	7	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-03-31	8	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-03-31	9	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-03-31	10	5091	THE EYE OF THE STORM	Patrick White
1974	1974-04-07	1	886	BURR	Gore Vidal
1974	1974-04-07	2	2482	JAWS	Peter Benchley
1974	1974-04-07	3	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-04-07	4	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-04-07	5	5977	THE PARTNERS	Louis Auchincloss
1974	1974-04-07	6	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-04-07	7	5091	THE EYE OF THE STORM	Patrick White
1974	1974-04-07	8	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-04-07	9	6776	THEOPHILUS NORTH	Thornton Wilder
1974	1974-04-07	10	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-04-14	1	886	BURR	Gore Vidal
1974	1974-04-14	2	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-04-14	3	2482	JAWS	Peter Benchley
1974	1974-04-14	4	7188	WATERSHIP DOWN	Richard Adams
1974	1974-04-14	5	5977	THE PARTNERS	Louis Auchincloss
1974	1974-04-14	6	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-04-14	7	5407	THE HONORARY CONSUL	Graham Greene
1974	1974-04-14	8	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-04-14	9	5149	THE FIRST DEADLY SIN	Lawrence Sanders
1974	1974-04-14	10	3205	NICKEL MOUNTAIN	John Gardner
1974	1974-04-21	1	886	BURR	Gore Vidal
1974	1974-04-21	2	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-04-21	3	2482	JAWS	Peter Benchley
1974	1974-04-21	4	7188	WATERSHIP DOWN	Richard Adams
1974	1974-04-21	5	5977	THE PARTNERS	Louis Auchincloss
1974	1974-04-21	6	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-04-21	7	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-04-21	8	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-04-21	9	5112	THE FAN CLUB	Irving Wallace
1974	1974-04-21	10	6566	THE TURQUOISE MASK	Phyllis A. Whitney
1974	1974-04-28	1	886	BURR	Gore Vidal
1974	1974-04-28	2	7188	WATERSHIP DOWN	Richard Adams
1974	1974-04-28	3	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-04-28	4	2482	JAWS	Peter Benchley
1974	1974-04-28	5	5977	THE PARTNERS	Louis Auchincloss
1974	1974-04-28	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-04-28	7	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-04-28	8	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-04-28	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-04-28	10	1092	COGAN'S TRADE	George Higgins
1974	1974-05-05	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-05-05	2	886	BURR	Gore Vidal
1974	1974-05-05	3	2482	JAWS	Peter Benchley
1974	1974-05-05	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-05-05	5	5112	THE FAN CLUB	Irving Wallace
1974	1974-05-05	6	5977	THE PARTNERS	Louis Auchincloss
1974	1974-05-05	7	7388	YOU AND ME BABE	Chuck Barris
1974	1974-05-05	8	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-05-05	9	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-05-05	10	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-05-12	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-05-12	2	2482	JAWS	Peter Benchley
1974	1974-05-12	3	886	BURR	Gore Vidal
1974	1974-05-12	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-05-12	5	5112	THE FAN CLUB	Irving Wallace
1974	1974-05-12	6	5977	THE PARTNERS	Louis Auchincloss
1974	1974-05-12	7	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-05-12	8	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-05-12	9	7388	YOU AND ME BABE	Chuck Barris
1974	1974-05-12	10	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-05-19	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-05-19	2	2482	JAWS	Peter Benchley
1974	1974-05-19	3	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-05-19	4	5112	THE FAN CLUB	Irving Wallace
1974	1974-05-19	5	886	BURR	Gore Vidal
1974	1974-05-19	6	5977	THE PARTNERS	Louis Auchincloss
1974	1974-05-19	7	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-05-19	8	7388	YOU AND ME BABE	Chuck Barris
1974	1974-05-19	9	1113	COME NINEVEH, COME TYRE	Allen Drury
1974	1974-05-19	10	6997	TUESDAY THE RABBI SAW RED	Harry Kemelman
1974	1974-05-26	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-05-26	2	2482	JAWS	Peter Benchley
1974	1974-05-26	3	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-05-26	4	5112	THE FAN CLUB	Irving Wallace
1974	1974-05-26	5	886	BURR	Gore Vidal
1974	1974-05-26	6	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-05-26	7	5977	THE PARTNERS	Louis Auchincloss
1974	1974-05-26	8	953	CASHELMARA	Susan Howatch
1974	1974-05-26	9	7388	YOU AND ME BABE	Chuck Barris
1974	1974-05-26	10	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-06-02	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-06-02	2	2482	JAWS	Peter Benchley
1974	1974-06-02	3	5112	THE FAN CLUB	Irving Wallace
1974	1974-06-02	4	886	BURR	Gore Vidal
1974	1974-06-02	5	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-06-02	6	5977	THE PARTNERS	Louis Auchincloss
1974	1974-06-02	7	7388	YOU AND ME BABE	Chuck Barris
1974	1974-06-02	8	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-06-02	9	953	CASHELMARA	Susan Howatch
1974	1974-06-02	10	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-06-09	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-06-09	2	2482	JAWS	Peter Benchley
1974	1974-06-09	3	5112	THE FAN CLUB	Irving Wallace
1974	1974-06-09	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-06-09	5	886	BURR	Gore Vidal
1974	1974-06-09	6	953	CASHELMARA	Susan Howatch
1974	1974-06-09	7	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-06-09	8	7388	YOU AND ME BABE	Chuck Barris
1974	1974-06-09	9	5977	THE PARTNERS	Louis Auchincloss
1974	1974-06-09	10	6802	THIRTY-FOUR EAST	Alfred Coppel
1974	1974-06-16	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-06-16	2	2482	JAWS	Peter Benchley
1974	1974-06-16	3	5112	THE FAN CLUB	Irving Wallace
1974	1974-06-16	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-06-16	5	886	BURR	Gore Vidal
1974	1974-06-16	6	953	CASHELMARA	Susan Howatch
1974	1974-06-16	7	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-06-16	8	5977	THE PARTNERS	Louis Auchincloss
1974	1974-06-16	9	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-06-16	10	7388	YOU AND ME BABE	Chuck Barris
1974	1974-06-23	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-06-23	2	5112	THE FAN CLUB	Irving Wallace
1974	1974-06-23	3	2482	JAWS	Peter Benchley
1974	1974-06-23	4	953	CASHELMARA	Susan Howatch
1974	1974-06-23	5	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-06-23	6	886	BURR	Gore Vidal
1974	1974-06-23	7	5977	THE PARTNERS	Louis Auchincloss
1974	1974-06-23	8	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-06-23	9	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-06-23	10	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-06-30	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-06-30	2	2482	JAWS	Peter Benchley
1974	1974-06-30	3	5112	THE FAN CLUB	Irving Wallace
1974	1974-06-30	4	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-06-30	5	953	CASHELMARA	Susan Howatch
1974	1974-06-30	6	886	BURR	Gore Vidal
1974	1974-06-30	7	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-06-30	8	5977	THE PARTNERS	Louis Auchincloss
1974	1974-06-30	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-06-30	10	5946	THE OTHER SIDE OF MIDNIGHT	Sidney Sheldon
1974	1974-07-07	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-07-07	2	2482	JAWS	Peter Benchley
1974	1974-07-07	3	953	CASHELMARA	Susan Howatch
1974	1974-07-07	4	5112	THE FAN CLUB	Irving Wallace
1974	1974-07-07	5	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-07-07	6	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-07-07	7	886	BURR	Gore Vidal
1974	1974-07-07	8	7322	WINTER KILLS	Richard Condon
1974	1974-07-07	9	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-07-07	10	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-07-14	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-07-14	2	2482	JAWS	Peter Benchley
1974	1974-07-14	3	5112	THE FAN CLUB	Irving Wallace
1974	1974-07-14	4	953	CASHELMARA	Susan Howatch
1974	1974-07-14	5	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-07-14	6	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-07-14	7	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-07-14	8	886	BURR	Gore Vidal
1974	1974-07-14	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-07-14	10	7322	WINTER KILLS	Richard Condon
1974	1974-07-21	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-07-21	2	2482	JAWS	Peter Benchley
1974	1974-07-21	3	953	CASHELMARA	Susan Howatch
1974	1974-07-21	4	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-07-21	5	5112	THE FAN CLUB	Irving Wallace
1974	1974-07-21	6	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-07-21	7	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-07-21	8	886	BURR	Gore Vidal
1974	1974-07-21	9	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-07-21	10	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-07-28	1	7188	WATERSHIP DOWN	Richard Adams
1974	1974-07-28	2	2482	JAWS	Peter Benchley
1974	1974-07-28	3	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-07-28	4	953	CASHELMARA	Susan Howatch
1974	1974-07-28	5	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-07-28	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-07-28	7	886	BURR	Gore Vidal
1974	1974-07-28	8	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-07-28	9	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-07-28	10	2320	I HEARD THE OWL CALL MY NAME	Margaret Craven
1974	1974-08-04	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-08-04	2	7188	WATERSHIP DOWN	Richard Adams
1974	1974-08-04	3	2482	JAWS	Peter Benchley
1974	1974-08-04	4	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-08-04	5	953	CASHELMARA	Susan Howatch
1974	1974-08-04	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-08-04	7	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-08-04	8	886	BURR	Gore Vidal
1974	1974-08-04	9	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-08-04	10	7322	WINTER KILLS	Richard Condon
1974	1974-08-11	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-08-11	2	7188	WATERSHIP DOWN	Richard Adams
1974	1974-08-11	3	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-08-11	4	2482	JAWS	Peter Benchley
1974	1974-08-11	5	953	CASHELMARA	Susan Howatch
1974	1974-08-11	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-08-11	7	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-08-11	8	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-08-11	9	7322	WINTER KILLS	Richard Condon
1974	1974-08-11	10	886	BURR	Gore Vidal
1974	1974-08-18	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-08-18	2	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-08-18	3	2482	JAWS	Peter Benchley
1974	1974-08-18	4	7188	WATERSHIP DOWN	Richard Adams
1974	1974-08-18	5	953	CASHELMARA	Susan Howatch
1974	1974-08-18	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-08-18	7	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-08-18	8	5429	THE HOUSE OF A THOUSAND LANTERNS	Victoria Holt
1974	1974-08-18	9	7322	WINTER KILLS	Richard Condon
1974	1974-08-18	10	6343	THE SNARE OF THE HUNTER	Helen MacInnes
1974	1974-08-25	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-08-25	2	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-08-25	3	7188	WATERSHIP DOWN	Richard Adams
1974	1974-08-25	4	2482	JAWS	Peter Benchley
1974	1974-08-25	5	953	CASHELMARA	Susan Howatch
1974	1974-08-25	6	5112	THE FAN CLUB	Irving Wallace
1974	1974-08-25	7	7322	WINTER KILLS	Richard Condon
1974	1974-08-25	8	6309	THE SILVER BEARS	Paul E. Erdman
1974	1974-08-25	9	5429	THE HOUSE OF A THOUSAND LANTERNS	Victoria Holt
1974	1974-08-25	10	2355	IF BEALE STREET COULD TALK	James Baldwin
1974	1974-09-01	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-09-01	2	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-09-01	3	7188	WATERSHIP DOWN	Richard Adams
1974	1974-09-01	4	2482	JAWS	Peter Benchley
1974	1974-09-01	5	953	CASHELMARA	Susan Howatch
1974	1974-09-01	6	5429	THE HOUSE OF A THOUSAND LANTERNS	Victoria Holt
1974	1974-09-01	7	5112	THE FAN CLUB	Irving Wallace
1974	1974-09-01	8	6642	THE WAR BETWEEN THE TATES	Alison Lurie
1974	1974-09-01	9	982	CENTENNIAL	James Michener.
1974	1974-09-01	10	7322	WINTER KILLS	Richard Condon
1974	1974-09-08	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-09-08	2	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-09-08	3	2482	JAWS	Peter Benchley
1974	1974-09-08	4	7188	WATERSHIP DOWN	Richard Adams
1974	1974-09-08	5	5429	THE HOUSE OF A THOUSAND LANTERNS	Victoria Holt
1974	1974-09-08	6	953	CASHELMARA	Susan Howatch
1974	1974-09-08	7	982	CENTENNIAL	James Michener.
1974	1974-09-08	8	5112	THE FAN CLUB	Irving Wallace
1974	1974-09-08	9	7322	WINTER KILLS	Richard Condon
1974	1974-09-08	10	6642	THE WAR BETWEEN THE TATES	Alison Lurie
1974	1974-09-15	1	6874	TINKER, TAILOR, SOLDIER, SPY	John le Carré
1974	1974-09-15	2	4998	THE DOGS OF WAR	Frederick Forsyth
1974	1974-09-15	3	2482	JAWS	Peter Benchley
1974	1974-09-15	4	7188	WATERSHIP DOWN	Richard Adams
1974	1974-09-15	5	982	CENTENNIAL	James Michener.
1974	1974-09-15	6	5429	THE HOUSE OF A THOUSAND LANTERNS	Victoria Holt
1974	1974-09-15	7	953	CASHELMARA	Susan Howatch
1974	1974-09-15	8	6642	THE WAR BETWEEN THE TATES	Alison Lurie
