current_up_to,region_id,iso3_code,total_members,deposits_ref,deposits_abstract,deposits_license,deposits_crossmark,deposits_updates,deposits_textmining,deposits_status_info,acknowledges_funding,deposits_funder_id,deposits_grant_id,deposits_orcid,deposits_orcid_for_authors,deposits_orcid_for_chairs,deposits_orcid_for_editors,deposits_orcid_for_translators,deposits_ror_id,deposits_ror_id_for_affiliations,deposits_ror_id_for_funders,deposits_ror_id_for_institutions
2024-06-30,LCN,PRY,31,8,31,21,1,0,22,NA,0,0,NA,29,29,0,2,0,0,0,0,0
2024-06-30,LCN,SLV,4,1,4,4,0,0,4,NA,0,0,NA,4,4,0,0,0,0,0,0,0
2024-06-30,LCN,TTO,4,2,4,1,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,LCN,URY,65,6,20,15,0,0,16,NA,0,0,NA,42,42,0,0,0,0,0,0,0
2024-06-30,LCN,VEN,29,19,27,20,0,0,15,NA,3,3,NA,27,27,0,6,2,0,0,0,0
2024-06-30,LCN,VGB,2,2,1,1,1,1,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2024-06-30,MEA,AFG,12,4,11,6,1,0,5,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2024-06-30,MEA,ARE,45,16,31,17,4,0,18,NA,3,3,NA,19,19,0,0,0,0,0,0,0
2024-06-30,MEA,BHR,5,0,3,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,MEA,DZA,128,11,25,21,2,0,21,NA,2,1,NA,15,15,2,1,0,0,0,0,0
2024-06-30,MEA,EGY,42,17,24,13,11,2,14,NA,6,6,NA,16,16,0,3,0,0,0,0,0
2024-06-30,MEA,IRQ,202,44,163,114,16,0,130,NA,3,4,NA,90,90,1,2,0,0,0,0,0
2024-06-30,MEA,ISR,17,2,12,1,0,0,2,NA,0,0,NA,6,6,0,2,0,1,1,0,0
2024-06-30,MEA,JOR,45,6,29,11,1,0,13,NA,0,0,NA,14,14,0,0,0,0,0,0,0
2024-06-30,MEA,KWT,8,1,6,1,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-06-30,MEA,LBN,14,3,11,4,1,0,3,NA,1,1,NA,4,4,0,1,0,0,0,0,0
2024-06-30,MEA,LBY,19,9,14,9,2,0,9,NA,0,0,NA,8,8,0,0,0,0,0,0,0
2024-06-30,MEA,MAR,22,4,10,7,2,0,7,NA,0,0,NA,8,8,0,1,0,0,0,0,0
2024-06-30,MEA,MLT,3,1,3,1,0,0,1,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-06-30,MEA,OMN,8,1,6,2,0,0,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-06-30,MEA,PAK,362,82,320,185,34,6,213,NA,12,11,NA,152,151,0,5,0,0,0,0,0
2024-06-30,MEA,PSE,21,3,12,4,0,0,6,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-06-30,MEA,QAT,9,4,8,2,2,1,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-06-30,MEA,SAU,39,5,20,11,4,1,10,NA,4,4,NA,14,14,0,0,0,2,2,0,0
2024-06-30,MEA,SYR,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,MEA,TUN,13,1,5,3,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-06-30,MEA,YEM,29,3,19,10,1,0,15,NA,1,1,NA,7,7,0,0,0,0,0,0,0
2024-06-30,NAC,CAN,255,85,190,95,16,5,102,NA,10,12,NA,128,128,3,13,0,7,6,0,1
2024-06-30,NAC,USA,2009,771,1239,564,135,87,492,NA,188,204,NA,864,853,12,93,16,97,95,0,15
2024-06-30,SAS,BGD,94,20,83,31,4,1,31,NA,3,3,NA,39,39,0,0,0,0,0,0,0
2024-06-30,SAS,BTN,6,1,6,3,0,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-06-30,SAS,IND,1186,248,786,287,75,22,316,NA,33,32,NA,301,300,2,17,1,1,1,0,0
2024-06-30,SAS,LKA,19,2,15,3,0,0,2,NA,1,1,NA,11,11,1,0,0,0,0,0,0
2024-06-30,SAS,MDV,2,0,2,0,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SAS,NPL,38,7,37,23,0,0,28,NA,1,1,NA,26,26,0,0,0,0,0,0,0
2024-06-30,SSF,AGO,4,2,4,4,0,0,4,NA,0,0,NA,4,4,0,2,0,0,0,0,0
2024-06-30,SSF,BDI,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,BEN,4,1,3,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,BFA,3,1,3,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,BWA,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,CAF,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,CMR,5,0,4,0,0,0,1,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-06-30,SSF,COD,13,1,13,0,1,0,1,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2024-06-30,SSF,COG,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,ETH,10,4,9,6,0,0,7,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2024-06-30,SSF,GHA,25,7,22,12,1,0,13,NA,1,1,NA,13,13,0,0,0,1,0,0,1
2024-06-30,SSF,KEN,56,15,50,26,2,0,34,NA,1,1,NA,29,29,0,1,0,0,0,0,0
2024-06-30,SSF,MDG,3,0,3,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,MLI,3,0,3,1,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,MRT,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,MUS,4,0,3,0,1,1,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-06-30,SSF,MWI,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-06-30,SSF,NAM,3,0,3,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,NGA,133,32,107,43,5,1,44,NA,1,1,NA,48,48,1,1,0,0,0,0,0
2024-06-30,SSF,RWA,5,0,5,1,0,0,1,NA,0,0,NA,3,2,0,1,0,0,0,0,0
2024-06-30,SSF,SDN,10,1,7,2,0,0,5,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,SEN,6,0,5,1,0,0,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-06-30,SSF,SLE,1,1,1,0,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,SOM,4,1,4,2,0,0,3,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,TGO,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-06-30,SSF,TZA,17,4,17,7,0,0,8,NA,0,0,NA,11,11,0,1,0,0,0,0,0
2024-06-30,SSF,UGA,11,3,10,4,0,0,4,NA,0,0,NA,6,6,0,1,0,0,0,0,0
2024-06-30,SSF,ZAF,70,34,51,32,6,4,30,NA,9,9,NA,50,50,1,7,0,3,3,0,1
2024-06-30,SSF,ZMB,4,2,4,1,0,0,3,NA,0,0,NA,4,4,0,0,0,0,0,0,0
2024-06-30,SSF,ZWE,2,2,2,1,0,0,0,NA,1,1,NA,1,1,0,1,0,0,0,0,0
2024-03-31,EAS,AUS,208,55,145,56,10,7,53,NA,10,10,NA,130,130,1,19,0,8,8,0,0
2024-03-31,EAS,BRN,5,0,5,2,0,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-03-31,EAS,CHN,146,53,70,29,13,4,26,NA,10,10,NA,32,31,0,2,0,0,0,0,0
2024-03-31,EAS,FJI,1,1,1,0,0,0,0,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2024-03-31,EAS,HKG,68,16,43,18,6,2,15,NA,4,4,NA,20,20,1,2,0,2,2,0,0
2024-03-31,EAS,IDN,3515,334,3427,2702,141,9,3382,NA,79,69,NA,1975,1974,0,8,0,0,0,0,0
2024-03-31,EAS,JPN,674,620,21,21,7,5,17,NA,36,37,NA,72,72,0,3,0,7,7,0,0
2024-03-31,EAS,KHM,6,2,4,1,0,0,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,EAS,KOR,2513,1218,546,412,582,191,419,NA,540,530,NA,376,376,0,0,0,0,0,0,0
2024-03-31,EAS,LAO,2,1,2,1,1,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,EAS,MAC,3,1,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,EAS,MMR,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,EAS,MNG,9,4,9,4,1,0,6,NA,1,1,NA,6,6,0,1,0,0,0,0,0
2024-03-31,EAS,MYS,150,38,123,52,3,1,65,NA,16,16,NA,72,72,0,5,0,0,0,0,0
2024-03-31,EAS,NZL,48,15,41,19,2,1,19,NA,3,3,NA,33,33,2,6,1,2,2,0,0
2024-03-31,EAS,PHL,103,13,90,28,6,0,34,NA,2,2,NA,56,55,0,2,0,0,0,0,0
2024-03-31,EAS,SGP,55,18,42,27,5,3,27,NA,3,3,NA,30,29,0,3,0,0,0,0,0
2024-03-31,EAS,THA,65,20,56,37,2,0,41,NA,2,2,NA,36,36,0,0,0,0,0,0,0
2024-03-31,EAS,TLS,2,1,2,2,0,0,2,NA,1,1,NA,2,2,0,0,0,0,0,0,0
2024-03-31,EAS,TWN,31,14,16,8,5,2,8,NA,4,4,NA,14,14,0,0,0,0,0,0,0
2024-03-31,EAS,VNM,121,23,119,27,2,0,85,NA,4,4,NA,38,38,0,0,0,0,0,0,0
2024-03-31,EAS,WSM,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,ECS,ALB,15,9,14,9,0,0,9,NA,0,0,NA,7,7,0,1,1,0,0,0,0
2024-03-31,ECS,ARM,48,41,45,5,1,0,6,NA,5,5,NA,18,18,0,1,0,0,0,0,0
2024-03-31,ECS,AUT,65,13,44,21,1,0,24,NA,0,2,NA,37,36,1,8,0,1,1,0,0
2024-03-31,ECS,AZE,38,7,30,1,2,0,3,NA,1,1,NA,17,17,0,0,0,0,0,0,0
2024-03-31,ECS,BEL,51,17,31,16,0,0,15,NA,5,4,NA,30,28,0,7,0,3,3,0,1
2024-03-31,ECS,BGR,68,25,61,20,2,2,21,NA,6,6,NA,39,39,1,2,1,0,0,0,0
2024-03-31,ECS,BIH,71,16,66,25,0,0,35,NA,4,4,NA,27,27,0,1,0,5,5,0,0
2024-03-31,ECS,BLR,30,13,22,11,2,0,10,NA,0,0,NA,19,19,0,1,0,0,0,0,0
2024-03-31,ECS,CHE,138,38,109,52,7,2,45,NA,21,20,NA,69,68,0,23,1,1,1,0,1
2024-03-31,ECS,CYP,10,4,9,3,1,1,4,NA,1,1,NA,7,7,0,2,0,1,1,0,0
2024-03-31,ECS,CZE,118,55,81,46,7,4,31,NA,11,10,NA,67,64,0,12,0,5,5,0,0
2024-03-31,ECS,DEU,241,81,182,97,17,10,72,NA,27,27,NA,134,133,1,38,3,8,8,0,1
2024-03-31,ECS,DNK,24,8,21,11,3,1,8,NA,3,3,NA,15,14,0,5,0,0,0,0,0
2024-03-31,ECS,ESP,475,168,396,216,31,5,236,NA,53,49,NA,326,326,16,51,2,2,0,0,2
2024-03-31,ECS,EST,16,8,12,7,1,1,8,NA,1,1,NA,10,10,1,2,1,0,0,0,0
2024-03-31,ECS,FIN,131,8,126,75,1,1,111,NA,9,9,NA,93,93,0,8,1,0,0,0,0
2024-03-31,ECS,FRA,115,40,86,41,10,6,36,NA,11,12,NA,59,59,0,12,0,2,2,0,0
2024-03-31,ECS,FRO,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,ECS,GBR,621,199,438,219,59,39,198,NA,64,63,NA,318,312,1,49,6,14,14,0,3
2024-03-31,ECS,GEO,35,6,29,7,1,0,15,NA,1,1,NA,12,12,0,0,0,0,0,0,0
2024-03-31,ECS,GRC,42,9,31,8,2,2,5,NA,2,1,NA,20,20,0,2,0,0,0,0,0
2024-03-31,ECS,HRV,192,39,178,19,2,1,16,NA,2,2,NA,153,153,0,8,0,9,9,0,0
2024-03-31,ECS,HUN,301,34,249,72,2,2,100,NA,6,6,NA,135,135,0,16,5,2,2,0,1
2024-03-31,ECS,IRL,26,9,21,7,0,0,6,NA,1,0,NA,16,15,0,4,0,3,3,0,0
2024-03-31,ECS,ISL,8,1,7,4,1,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-03-31,ECS,ITA,131,50,91,35,5,4,29,NA,7,6,NA,63,62,3,9,1,0,0,0,0
2024-03-31,ECS,KAZ,117,32,100,31,1,1,45,NA,4,4,NA,81,81,0,1,1,0,0,0,0
2024-03-31,ECS,KGZ,23,8,15,4,0,0,3,NA,3,2,NA,14,14,0,1,0,0,0,0,0
2024-03-31,ECS,LTU,42,20,36,20,7,3,22,NA,4,4,NA,27,26,1,6,2,0,0,0,0
2024-03-31,ECS,LUX,2,1,1,0,0,0,0,NA,0,1,NA,2,2,0,0,0,0,0,0,0
2024-03-31,ECS,LVA,17,9,15,10,1,0,8,NA,1,1,NA,11,11,4,4,0,0,0,0,0
2024-03-31,ECS,MCO,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,ECS,MDA,45,6,43,7,0,0,2,NA,0,0,NA,37,37,0,2,0,3,3,0,0
2024-03-31,ECS,MKD,41,9,18,11,2,0,9,NA,1,1,NA,8,8,0,0,0,0,0,0,0
2024-03-31,ECS,MNE,11,4,9,3,0,0,3,NA,0,0,NA,5,5,0,1,0,0,0,0,0
2024-03-31,ECS,NLD,133,49,105,58,9,7,63,NA,16,16,NA,73,73,0,16,1,7,5,0,2
2024-03-31,ECS,NOR,32,16,26,16,2,2,16,NA,4,4,NA,20,20,0,1,0,0,0,0,0
2024-03-31,ECS,POL,330,163,272,169,16,7,172,NA,18,17,NA,276,276,4,59,14,3,2,0,1
2024-03-31,ECS,PRT,148,29,112,48,6,1,59,NA,5,5,NA,107,105,5,24,2,0,0,0,0
2024-03-31,ECS,ROU,236,101,194,59,5,1,54,NA,10,9,NA,115,113,0,12,1,0,0,0,0
2024-03-31,ECS,RUS,1386,587,972,373,72,10,392,NA,114,110,NA,988,986,8,70,21,3,3,0,1
2024-03-31,ECS,SRB,75,31,63,30,3,0,33,NA,18,18,NA,47,47,1,10,1,4,4,0,0
2024-03-31,ECS,SVK,41,17,33,13,1,0,13,NA,5,5,NA,28,27,2,5,1,1,1,0,0
2024-03-31,ECS,SVN,45,15,37,17,1,0,19,NA,2,2,NA,24,24,1,3,0,1,1,0,0
2024-03-31,ECS,SWE,100,29,85,50,8,6,53,NA,9,9,NA,62,62,0,18,1,0,0,0,0
2024-03-31,ECS,TJK,3,1,2,0,0,0,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,ECS,TUR,1677,1326,1419,97,14,2,103,NA,1029,552,NA,1391,1391,3,18,47,1,1,0,0
2024-03-31,ECS,UKR,566,282,497,240,5,0,297,NA,14,14,NA,455,454,12,51,7,1,1,0,0
2024-03-31,ECS,UZB,48,15,41,14,0,0,16,NA,0,0,NA,20,20,0,0,0,1,1,0,0
2024-03-31,ECS,XKX,4,1,4,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,LCN,ARG,104,37,95,63,1,1,74,NA,5,5,NA,80,80,1,5,3,0,0,0,0
2024-03-31,LCN,BHS,2,1,1,0,0,0,1,NA,0,1,NA,2,2,0,0,0,1,1,0,0
2024-03-31,LCN,BLZ,2,2,2,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,BOL,29,11,29,17,3,1,21,NA,1,1,NA,24,24,0,1,0,0,0,0,0
2024-03-31,LCN,BRA,1625,354,1322,794,36,10,1057,NA,62,61,NA,1210,1205,22,107,23,1,1,0,1
2024-03-31,LCN,BRB,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,CHL,87,21,81,52,3,1,56,NA,4,4,NA,72,72,0,3,0,3,2,0,3
2024-03-31,LCN,COL,245,162,238,190,35,9,199,NA,43,41,NA,210,208,5,50,7,0,0,0,0
2024-03-31,LCN,CRI,23,7,23,21,0,0,18,NA,0,0,NA,19,19,0,0,0,0,0,0,0
2024-03-31,LCN,CUB,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,DOM,11,2,11,11,0,0,11,NA,0,0,NA,8,8,0,0,0,0,0,0,0
2024-03-31,LCN,ECU,142,50,139,106,4,0,111,NA,4,4,NA,126,125,3,13,0,0,0,0,0
2024-03-31,LCN,GTM,19,15,18,16,0,0,16,NA,2,2,NA,14,14,0,0,0,0,0,0,0
2024-03-31,LCN,GUY,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,LCN,HTI,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,JAM,3,1,3,0,1,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,MEX,245,99,225,133,9,5,141,NA,17,17,NA,189,188,9,31,6,0,0,0,0
2024-03-31,LCN,NIC,2,1,2,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,PAN,17,7,16,14,0,0,14,NA,0,0,NA,14,14,0,3,0,0,0,0,0
2024-03-31,LCN,PER,198,55,193,139,4,0,154,NA,3,3,NA,166,166,1,12,1,1,1,0,0
2024-03-31,LCN,PRI,11,4,9,5,0,0,7,NA,0,0,NA,7,7,0,1,1,0,0,0,0
2024-03-31,LCN,PRY,29,7,29,19,1,0,20,NA,0,0,NA,27,27,0,2,0,0,0,0,0
2024-03-31,LCN,SLV,3,0,3,2,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-03-31,LCN,TTO,4,2,4,1,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,LCN,URY,64,5,13,12,0,0,13,NA,0,0,NA,41,41,0,0,0,0,0,0,0
2024-03-31,LCN,VEN,27,17,25,18,0,0,13,NA,3,3,NA,24,24,0,6,2,0,0,0,0
2024-03-31,LCN,VGB,2,2,1,1,1,1,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2024-03-31,MEA,AFG,11,2,10,5,1,0,4,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2024-03-31,MEA,ARE,42,14,28,15,4,0,17,NA,2,2,NA,16,16,0,0,0,0,0,0,0
2024-03-31,MEA,BHR,5,0,3,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,MEA,DZA,127,11,24,21,2,0,20,NA,2,1,NA,15,15,2,1,0,0,0,0,0
2024-03-31,MEA,EGY,42,17,24,13,10,2,14,NA,6,6,NA,16,16,0,3,0,0,0,0,0
2024-03-31,MEA,IRQ,193,41,153,107,16,0,123,NA,3,3,NA,85,85,1,2,0,0,0,0,0
2024-03-31,MEA,ISR,17,2,12,1,0,0,2,NA,0,0,NA,6,6,0,2,0,1,1,0,0
2024-03-31,MEA,JOR,44,6,28,11,1,0,13,NA,0,0,NA,13,13,0,0,0,0,0,0,0
2024-03-31,MEA,KWT,8,1,5,1,0,0,1,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,MEA,LBN,13,3,10,4,1,0,3,NA,1,1,NA,4,4,0,1,0,0,0,0,0
2024-03-31,MEA,LBY,18,8,13,9,2,0,9,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2024-03-31,MEA,MAR,22,4,10,7,2,0,7,NA,0,0,NA,8,8,0,1,0,0,0,0,0
2024-03-31,MEA,MLT,2,0,2,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,MEA,OMN,7,1,5,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,MEA,PAK,344,76,301,165,29,6,196,NA,11,11,NA,136,135,0,5,0,0,0,0,0
2024-03-31,MEA,PSE,20,2,11,3,0,0,5,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,MEA,QAT,9,4,8,2,2,1,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,MEA,SAU,38,5,20,11,4,1,10,NA,4,4,NA,13,13,0,0,0,2,2,0,0
2024-03-31,MEA,SYR,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,MEA,TUN,13,1,5,3,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-03-31,MEA,YEM,28,3,18,10,1,0,15,NA,1,1,NA,6,6,0,0,0,0,0,0,0
2024-03-31,NAC,CAN,250,83,186,93,16,5,101,NA,10,11,NA,125,125,3,13,0,6,5,0,1
2024-03-31,NAC,USA,1974,761,1201,552,132,87,480,NA,181,197,NA,834,825,11,86,14,94,91,0,15
2024-03-31,SAS,BGD,86,18,74,28,4,1,28,NA,3,3,NA,31,31,0,0,0,0,0,0,0
2024-03-31,SAS,BTN,6,1,6,3,0,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2024-03-31,SAS,IND,1147,239,749,275,70,21,299,NA,33,32,NA,282,281,2,16,0,1,1,0,0
2024-03-31,SAS,LKA,19,2,15,3,0,0,2,NA,1,1,NA,11,11,1,0,0,0,0,0,0
2024-03-31,SAS,MDV,2,0,2,0,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SAS,NPL,37,7,36,23,0,0,28,NA,1,1,NA,24,24,0,0,0,0,0,0,0
2024-03-31,SSF,AGO,4,2,4,4,0,0,3,NA,0,0,NA,4,4,0,2,0,0,0,0,0
2024-03-31,SSF,BDI,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,BEN,3,1,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,BFA,3,1,3,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,BWA,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,CAF,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,CMR,4,0,3,0,0,0,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,SSF,COD,11,1,11,0,1,0,1,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2024-03-31,SSF,COG,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,ETH,10,4,9,6,0,0,7,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2024-03-31,SSF,GHA,21,7,19,12,1,0,11,NA,1,1,NA,12,12,0,0,0,0,0,0,0
2024-03-31,SSF,KEN,50,13,44,24,2,0,29,NA,1,1,NA,27,27,0,1,0,0,0,0,0
2024-03-31,SSF,MDG,2,0,2,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,MLI,3,0,3,1,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,MRT,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,MUS,4,0,3,0,1,1,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,SSF,MWI,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,NAM,3,0,3,2,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2024-03-31,SSF,NGA,132,28,105,43,5,1,44,NA,1,1,NA,46,46,1,1,0,0,0,0,0
2024-03-31,SSF,RWA,5,0,5,1,0,0,1,NA,0,0,NA,3,2,0,1,0,0,0,0,0
2024-03-31,SSF,SDN,10,1,7,2,0,0,5,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,SEN,5,0,5,1,0,0,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2024-03-31,SSF,SOM,4,1,4,2,0,0,3,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,TGO,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2024-03-31,SSF,TZA,15,3,15,5,0,0,8,NA,0,0,NA,9,9,0,1,0,0,0,0,0
2024-03-31,SSF,UGA,9,3,8,3,0,0,4,NA,0,0,NA,6,6,0,1,0,0,0,0,0
2024-03-31,SSF,ZAF,68,32,50,31,6,4,29,NA,9,9,NA,49,49,1,7,0,3,3,0,1
2024-03-31,SSF,ZMB,4,2,4,1,0,0,3,NA,0,0,NA,4,4,0,0,0,0,0,0,0
2024-03-31,SSF,ZWE,2,2,2,1,0,0,0,NA,1,1,NA,1,1,0,1,0,0,0,0,0
2023-12-31,EAS,AUS,205,53,142,52,10,7,51,NA,10,10,NA,126,126,1,19,0,6,6,0,0
2023-12-31,EAS,BRN,4,0,4,2,0,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2023-12-31,EAS,CHN,140,52,64,29,13,4,26,NA,9,9,NA,32,31,0,2,0,0,0,0,0
2023-12-31,EAS,FJI,1,1,1,0,0,0,0,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2023-12-31,EAS,HKG,63,16,38,16,6,2,14,NA,4,4,NA,19,19,1,2,0,2,2,0,0
2023-12-31,EAS,IDN,3345,317,3257,2541,130,9,3211,NA,75,65,NA,1855,1854,0,8,0,0,0,0,0
2023-12-31,EAS,JPN,674,614,21,21,7,5,17,NA,32,33,NA,66,66,0,3,0,1,1,0,0
2023-12-31,EAS,KHM,3,1,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2023-12-31,EAS,KOR,2500,1215,501,409,579,186,417,NA,537,528,NA,372,372,0,0,0,0,0,0,0
2023-12-31,EAS,LAO,2,1,2,1,1,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2023-12-31,EAS,MAC,3,1,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2023-12-31,EAS,MMR,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2023-12-31,EAS,MNG,7,3,7,3,1,0,5,NA,1,1,NA,4,4,0,0,0,0,0,0,0
2023-12-31,EAS,MYS,146,38,120,51,3,1,64,NA,16,16,NA,67,67,0,4,0,0,0,0,0
2023-12-31,EAS,NZL,48,14,41,19,2,1,19,NA,3,3,NA,33,33,2,5,1,2,2,0,0
2023-12-31,EAS,PHL,97,12,84,26,6,0,31,NA,2,2,NA,49,48,0,2,0,0,0,0,0
2023-12-31,EAS,SGP,51,17,39,25,5,3,26,NA,3,3,NA,29,28,0,3,0,0,0,0,0
2023-12-31,EAS,THA,62,19,53,35,2,0,39,NA,2,2,NA,33,33,0,0,0,0,0,0,0
2023-12-31,EAS,TLS,2,1,2,2,0,0,2,NA,1,1,NA,2,2,0,0,0,0,0,0,0
