year,sample_size,wage,at_cap,union_wage,nonunion_wage,union_wage_premium_raw,union_wage_premium_adjusted,facet
2002,36819,25.435380935668945,0.03240560367703438,24.033815383911133,25.695859909057617,-0.06468141078948975,0.08306393027305603,demographics: college or more
2003,35902,26.02674674987793,0.03453754633665085,24.771854400634766,26.258899688720703,-0.05663014575839043,0.1109381690621376,demographics: college or more
2004,36144,26.650331497192383,0.03777937963604927,25.847190856933594,26.795961380004883,-0.03540721908211708,0.09245448559522629,demographics: college or more
2005,37098,27.684621810913086,0.04097500443458557,26.214309692382813,27.948062896728516,-0.06203482672572136,0.09098803251981735,demographics: college or more
2006,37456,28.482046127319336,0.0459965243935585,26.59638786315918,28.813142776489258,-0.0769355446100235,0.08616507798433304,demographics: college or more
2007,38256,29.325735092163086,0.04944721609354019,27.634033203125,29.628156661987305,-0.06730501353740692,0.07089784741401672,demographics: college or more
2008,39082,30.622661590576172,0.05495996028184891,28.464824676513672,31.01298713684082,-0.08216436952352524,0.091893769800663,demographics: college or more
2009,39040,30.881427764892578,0.05743196979165077,29.10944175720215,31.20551300048828,-0.0671699047088623,0.08225055783987045,demographics: college or more
2010,37807,31.464385986328125,0.06115912273526192,30.171932220458984,31.693161010742188,-0.04799864441156387,0.08390408754348755,demographics: college or more
2011,37593,32.00688171386719,0.06283329427242279,30.584257125854492,32.25043869018555,-0.0516638420522213,0.09090433269739151,demographics: college or more
2012,39250,32.63057327270508,0.06894828379154205,31.150291442871094,32.868858337402344,-0.0522855669260025,0.07335709035396576,demographics: college or more
2013,38414,33.42926788330078,0.07444166392087936,31.310422897338867,33.770347595214844,-0.07284273952245712,0.07129626721143723,demographics: college or more
2014,38261,33.83625030517578,0.0750594288110733,31.679607391357422,34.17869186401367,-0.07311820238828659,0.06973819434642792,demographics: college or more
2015,37292,35.04667663574219,0.0818123072385788,32.92173385620117,35.39468765258789,-0.06986793875694275,0.07143021374940872,demographics: college or more
2016,38369,36.47149658203125,0.08952263742685318,33.67475891113281,36.90669631958008,-0.08757048845291138,0.08616241067647934,demographics: college or more
2017,38894,37.10853958129883,0.09347513318061829,34.76101303100586,37.457275390625,-0.07198233902454376,0.08204609900712967,demographics: college or more
2018,38461,38.453453063964844,0.10189643502235413,35.55630111694336,38.87627029418945,-0.0853983461856842,0.07031666487455368,demographics: college or more
2019,37487,39.87871170043945,0.10943389683961868,36.52692413330078,40.36772537231445,-0.0951453447341919,0.06675021350383759,demographics: college or more
2020,35961,42.78398132324219,0.12223214656114578,38.615909576416016,43.39434051513672,-0.11011645197868347,0.05666683241724968,demographics: college or more
2021,35463,45.04880142211914,0.13417372107505798,40.211116790771484,45.7470588684082,-0.12101197987794876,0.03587271273136139,demographics: college or more
2022,35750,48.16701889038086,0.15050363540649414,42.037872314453125,48.98454666137695,-0.14181359112262726,0.05151194706559181,demographics: college or more
1973,23463,4.621760368347168,0.0017396818147972226,4.958917617797852,4.468214988708496,0.10982073098421097,0.1741834580898285,demographics: male
1974,22184,4.967332363128662,0.0026232381351292133,5.354611396789551,4.793790817260742,0.11698895692825317,0.17444546520709991,demographics: male
1975,21833,5.394417762756348,0.003718725871294737,5.776785850524902,5.239161491394043,0.10261648893356323,0.17867086827754974,demographics: male
1976,21634,5.721137046813965,0.0048995777033269405,6.253002643585205,5.504796981811523,0.13591884076595306,0.20152011513710022,demographics: male
1977,26331,6.133822917938232,0.005958944093436003,6.882774353027344,5.809857368469238,0.18467183411121368,0.21509183943271637,demographics: male
1978,24917,6.550713062286377,0.006699022371321917,7.296781063079834,6.238208293914795,0.169691801071167,0.2017659842967987,demographics: male
1979,25016,7.429304122924805,0.008822094649076462,7.924679756164551,7.200321197509766,0.10060086846351624,0.14516834914684296,demographics: male
1980,31063,8.085241317749023,0.01184815913438797,8.548090934753418,7.88629150390625,0.08391769975423813,0.14206649363040924,demographics: male
1981,6769,8.18260383605957,0.013575330376625061,9.25146484375,7.76845645904541,0.19090129435062408,0.15902243554592133,demographics: male
1983,78883,9.450440406799316,0.030189523473381996,10.742546081542969,9.023809432983398,0.19046686589717865,0.21910253167152405,demographics: male
1984,79312,9.815694808959961,0.03679007291793823,11.105169296264648,9.42381477355957,0.17841549217700958,0.22414229810237885,demographics: male
1985,80617,10.27197551727295,0.04314339533448219,11.642069816589355,9.881336212158203,0.1781878024339676,0.22313626110553741,demographics: male
1986,82868,10.72702407836914,0.051391858607530594,12.06076717376709,10.354898452758789,0.16474026441574097,0.2077973484992981,demographics: male
1987,80108,11.047155380249023,0.059059757739305496,12.456465721130371,10.667411804199219,0.16771209239959717,0.20472043752670288,demographics: male
1988,75981,11.570438385009766,0.07085001468658447,13.152438163757324,11.158194541931152,0.17872457206249237,0.1988593190908432,demographics: male
1989,77066,11.899765968322754,0.009642815217375755,13.766798973083496,11.434764862060547,0.2039424628019333,0.21546638011932373,demographics: male
1990,80308,12.377098083496094,0.011712275445461273,14.24908447265625,11.936101913452148,0.19378039240837097,0.2144753634929657,demographics: male
1991,77288,12.80524730682373,0.013703443109989166,14.598151206970215,12.382609367370605,0.17892366647720337,0.2069084346294403,demographics: male
1992,75935,13.033770561218262,0.014321520924568176,15.076193809509277,12.566913604736328,0.19967354834079742,0.20723605155944824,demographics: male
1993,73434,13.406126976013184,0.01643444411456585,15.621405601501465,12.909590721130371,0.21006202697753906,0.228105366230011,demographics: male
1994,86082,13.995335578918457,0.019805604591965675,15.990230560302734,13.560688972473145,0.17916062474250793,0.26386314630508423,demographics: male
1995,86158,14.385622024536133,0.021382218226790428,16.36714744567871,13.97118854522705,0.17149284482002258,0.24121764302253723,demographics: male
1996,59342,14.683012008666992,0.02281889319419861,17.22112464904785,14.171587944030762,0.21518665552139282,0.23062987625598907,demographics: male
1997,60265,15.270681381225586,0.02636597864329815,17.91347312927246,14.745115280151367,0.21487508714199066,0.2332625389099121,demographics: male
1998,60049,15.933566093444824,0.010046033188700676,18.43963623046875,15.44743824005127,0.19370189309120178,0.2287432849407196,demographics: male
1999,57687,16.848285675048828,0.012315399013459682,19.215007781982422,16.394657135009766,0.17202864587306976,0.2226918637752533,demographics: male
2000,56584,17.572906494140625,0.014049372635781765,19.71091079711914,17.180919647216797,0.14725586771965027,0.21586841344833374,demographics: male
2001,59203,18.615882873535156,0.01603703387081623,20.7196044921875,18.23424530029297,0.13630172610282898,0.21126562356948853,demographics: male
2002,63705,19.094396591186523,0.017831841483712196,21.287118911743164,18.711946487426758,0.13762183487415314,0.2122730165719986,demographics: male
2003,60868,19.532609939575195,0.019278177991509438,22.044803619384766,19.103565216064453,0.15396280586719513,0.22149920463562012,demographics: male
2004,60470,20.037887573242188,0.021061250939965248,22.84881019592285,19.57102394104004,0.16748158633708954,0.2062472105026245,demographics: male
2005,61667,20.595048904418945,0.023086823523044586,23.441795349121094,20.139432907104492,0.16397494077682495,0.21173514425754547,demographics: male
2006,61510,21.248077392578125,0.025151362642645836,23.945669174194336,20.832168579101563,0.14945638179779053,0.18942487239837646,demographics: male
2007,61629,21.93201446533203,0.027219204232096672,24.713640213012695,21.49761199951172,0.1495993286371231,0.20344941318035126,demographics: male
2008,60715,23.09157371520996,0.03219848498702049,25.581382751464844,22.69292640686035,0.127284437417984,0.19741441309452057,demographics: male
2009,58658,23.51749610900879,0.03416881710290909,26.104400634765625,23.100475311279297,0.13003738224506378,0.18531283736228943,demographics: male
2010,55611,23.678211212158203,0.03582524508237839,27.033206939697266,23.166067123413086,0.16693121194839478,0.20396538078784943,demographics: male
2011,54454,23.898117065429688,0.03701632842421532,27.298982620239258,23.39912223815918,0.16666695475578308,0.200607568025589,demographics: male
2012,55539,24.6840877532959,0.04069215804338455,27.6787166595459,24.250471115112305,0.14136821031570435,0.1890525072813034,demographics: male
2013,54026,25.182769775390625,0.04432784020900726,28.1948184967041,24.756956100463867,0.13886450231075287,0.20216014981269836,demographics: male
2014,53551,25.55491828918457,0.04497465491294861,28.745458602905273,25.104766845703125,0.14501993358135223,0.20693375170230865,demographics: male
2015,51166,26.827470779418945,0.051432061940431595,29.752901077270508,26.423738479614258,0.1259913593530655,0.1844804584980011,demographics: male
2016,52120,27.9071044921875,0.05657190829515457,30.537641525268555,27.553573608398438,0.1083005741238594,0.19301626086235046,demographics: male
2017,51196,28.513961791992188,0.057518236339092255,31.49298095703125,28.100454330444336,0.12072852998971939,0.2045910358428955,demographics: male
2018,49872,30.060693740844727,0.06539496034383774,32.5348014831543,29.721250534057617,0.09466461837291718,0.20129482448101044,demographics: male
2019,48157,31.31305503845215,0.07093565911054611,34.02119445800781,30.961463928222656,0.09882383048534393,0.17838622629642487,demographics: male
2020,43288,34.170623779296875,0.08251927047967911,35.920040130615234,33.940372467041016,0.0583278127014637,0.15991608798503876,demographics: male
2021,42655,35.69560623168945,0.08860663324594498,36.592472076416016,35.58161544799805,0.028409520164132118,0.13670863211154938,demographics: male
2022,42537,38.317928314208984,0.1020556092262268,38.75672912597656,38.26300048828125,0.012903552502393723,0.15815238654613495,demographics: male
1973,16311,3.00368595123291,1.9711576169356704e-4,3.499608278274536,2.9218177795410156,0.19775035977363586,0.15962786972522736,demographics: female
1974,15782,3.2403030395507813,5.7665998610900715e-5,3.95131778717041,3.1259069442749023,0.2640548348426819,0.18101529777050018,demographics: female
1975,15979,3.5379931926727295,2.4028553161770105e-4,4.404786109924316,3.3995754718780518,0.29568710923194885,0.191558837890625,demographics: female
1976,16254,3.8098535537719727,1.814046991057694e-4,4.638210296630859,3.677452325820923,0.2612563967704773,0.17951303720474243,demographics: female
1977,20260,4.0344767570495605,3.542921331245452e-4,5.081511974334717,3.8374388217926025,0.3241936266422272,0.19600743055343628,demographics: female
1978,19660,4.305062294006348,2.0993882208131254e-4,5.470799922943115,4.090588092803955,0.3374115824699402,0.19278575479984283,demographics: female
1979,19218,4.918907165527344,3.4095870796591043e-4,5.8189544677734375,4.729984760284424,0.23022688925266266,0.15671822428703308,demographics: female
1980,24732,5.356484889984131,7.522217929363251e-4,6.335596084594727,5.162211894989014,0.22730259597301483,0.15144836902618408,demographics: female
