review_number,brand,variety,style,country,stars
1336,Shirakiku,Fresh Chow Mein Noodles With Seasoning,Pack,United States,3.75
1335,Sakura Noodle,Chikara Brand Udon Hot & Spicy Flavor,Pack,United States,4
1334,Sakura Noodle,Chikara Brand Udon Mushroom Flavor,Pack,United States,3.75
1333,Sakura Noodle,Chikara Brand Udon Oriental Flavor,Pack,United States,3.75
1332,Sakura Noodle,Chikara Brand Udon Chicken Flavor,Pack,United States,3.75
1331,Indomie,Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand,Pack,Indonesia,3.75
1330,Sapporo Ichiban,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,5
1329,Vifon,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,1.25
1328,A-Sha Dry Noodle,Hello Kitty La Wei (Spicy Flavor),Pack,Taiwan,3.75
1327,Unif,Unif-100 Instant Noodles Artificial Tart Beef Flavor,Pack,China,3
1326,Mamee,Mi Segera SLLRRRP! Perencah Kari Xtra Pedas,Pack,Malaysia,3.75
1325,Koka,Spicy Shrimp Tom Yam Flavour,Cup,Singapore,3.25
1324,Ruski,Instant Noodles Stewed Beef Flavour,Pack,Thailand,3.5
1323,Golden Wheat,Korean Style Mushroom Chicken Flavour Cooking Noodle,Pack,China,2
1322,Hi-Myon,Instant Noodle Udon Hot & Spicy,Pack,South Korea,4
1321,Takamori Kosan,Fresh Chow Mein Noodles With Seasoning,Pack,Japan,3.75
1320,Mama,Instant Noodles Cup Seafood Flavour,Cup,Thailand,3.75
1319,Adabi,Mi Segera Kari Ayam Instant Noodles,Pack,Malaysia,4.25
1318,Nissin,Spa Oh Tarako Spaghetti,Bowl,Japan,4
1317,Ve Wong,Little Prince Brand Snack Noodles Original Flavor,Pack,Taiwan,2.5
1316,Ottogi,Japchae Vermicelli Noodle,Pack,South Korea,2.75
1315,Sainsbury's,Chicken Flavour Instant Noodles,Pack,UK,2.75
1314,Paldo,Korean Traditional Beef Gomtangmen,Pack,South Korea,5
1313,Healtimie,Green Barley Noodle Vegetable Soup,Pack,Indonesia,3.25
1312,Maruchan,I Want To Eat Ramen Miso Flavor,Pack,Japan,3.75
1311,Pop Bihun,Spesial Rasa Soto Ayam,Pack,Indonesia,4
1310,Thai Kitchen,Rice Noodle Cart Thai Peanut,Tray,United States,3
1309,Yum Yum,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,3.75
1308,Nongshim,Soon Veggie Noodle Soup,Pack,South Korea,5
1307,Nissin,Cup Noodle Cheese Curry,Cup,Japan,3.75
1306,Koka,Oriental Style Instant Noodles Tom Yam Flavour,Pack,Singapore,2.5
1305,A-Sha Dry Noodle,Instant Noodle Original Flavor,Pack,Taiwan,3.75
1304,Nissin,Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour,Pack,Hong Kong,4.75
1303,Western Family,Instant Noodles In A Cup Chicken Flavour,Cup,Canada,1.5
1302,Mama,Instant Noodles Yentafo Tom Yum Mohfai Flavour,Pack,Thailand,5
1301,Knorr,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,3.25
1300,Samyang Foods,Red Nagasaki Jjampong,Pack,South Korea,5
1299,Mr. Noodles,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,1
1298,Good Tto Leu Foods,Lightning Beef Bone Tteokguk Rice Cake Soup,Bowl,South Korea,4
1297,GaGa,Mie Gepeng Kuah Rasa Ayam Lada Hitam,Pack,Indonesia,3.25
1296,Wu-Mu,Ramen With Pickled Mustard Flavor,Pack,Taiwan,3.5
1295,Wu-Mu,Steam Mushroom Flavor Ramen,Pack,Taiwan,3.25
1294,Thai Choice,Instant Noodles Chicken Flavour,Cup,Thailand,3
1293,Myojo,Prawn Noodles,Pack,Singapore,4.25
1292,Nissin,Cup Noodles Sabor A Carne Sopa Con Fideos,Cup,Colombia,3
1291,A-One,Mì Ly Instant Noodles Mì Tôm Shrimp Flavor,Cup,Vietnam,3.25
1290,Nongshim,Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta,Tray,South Korea,4.5
1289,JML,Braised Beef Noodles,Pack,China,4
1288,Sau Tao,QQ Scallop Seafood Vermicelli,Bowl,Hong Kong,3.75
1287,Kimura,Kumamoto Tonkotsu Ramen,Pack,Japan,5
1286,Batchelors,Super Noodles Roast Beef & Onion Flavour,Pack,UK,3.25
1285,Lucky Me!,Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles,Bowl,Philippines,3.25
1284,Thai Kitchen,Rice Noodle Cart Sweet Citrus Ginger,Tray,United States,4.25
1283,Nongshim,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,South Korea,4
1282,Koka,Purple Wheat Noodles Aglio Olio,Pack,Singapore,2.75
1281,Tokachimen Koubou,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,2.25
1280,Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5
1279,Ko-Lee,Instant Noodles Mixed Vegetable,Pack,UK,3.5
1278,Ottogi,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,South Korea,3.25
1277,Vifon,Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles,Pack,Vietnam,2
1276,Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,4.25
1275,Wu-Mu,Ramen With Stewed Pork Flavor,Pack,Taiwan,4.5
1274,Wu-Mu,Shiitake Flavor Spinach Ramen,Pack,Taiwan,3.75
1273,Sainsbury's,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,3.25
1272,Samyang Foods,Baked Noodle Spicy Grilled Beef Ramyun,Pack,South Korea,3.5
1271,Prima Taste,Singapore Chilli Crab La Mian,Pack,Singapore,5
1270,Ko-Lee,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,UK,5
1269,Chewy,Rice Vermicelli Scallop With XO Sauce Flavour,Pack,Hong Kong,2.5
1268,Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25
1267,ABC,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,3.75
1266,ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4
1265,ABC,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,3.75
1264,ABC,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,4.25
1263,Nissin,Cup Noodle Curry X Gunpla RX-78-2 Gundam,Cup,Japan,4.25
1262,ABC,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,3.75
1261,Eat & Go,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,3.75
1260,ABC,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,5
1259,Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75
1258,President,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,4.5
1257,ABC,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,4
1256,Eat & Go,Curry Chicken Mi Instan Cup,Cup,Indonesia,4.25
1255,Thai Choice,Instant Noodles Shrimp Flavour,Cup,Thailand,3.25
1254,Four Seas,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,2.75
1253,Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,United States,3.75
1252,Tesco,Instant Noodles Chow Mein Flavour,Pack,UK,2.25
1251,Mama,Instant Noodles Tom Saab Flavour,Pack,Thailand,3.5
1250,Samyang Foods,三養라면 (Samyang Ramyun) (South Korean Version),Bowl,South Korea,3.75
1249,Nissin,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,2.75
1248,Wu-Mu,Beef Flavour Tomato Ramen,Pack,Taiwan,4
1247,Maruchan,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,4
1246,Annie Chun's,Ramen House Chicken Vegetable Flavored Ramen,Pack,United States,4
1245,Sau Tao,Instant Noodle King Abalone & Chicken Flavoured,Pack,Hong Kong,3.5
1244,Unif,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75
1243,Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75
1242,Thai Pavilion,Garlic Chili Instant Rice Noodles & Sauce,Tray,United States,4
1241,Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75
1240,Maggi,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,Pack,Malaysia,4
1239,SuperMi,Rasa Ayam Spesial,Pack,Indonesia,4
1238,Sapporo Ichiban,Sesame Ramen,Pack,Japan,5
1237,Mama,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,3.5
1236,Emart,Dare You Habanero Ramyun,Cup,South Korea,3.25
1235,Nissin,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,3.75
1234,Sainsbury's,Barbecue Beef Flavour Instant Noodles,Pack,UK,2.75
1233,Nissin,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,3.25
1232,GaGa,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,3.25
1231,A-Sha Dry Noodle,Instant Noodle Shallot Flavor,Pack,Taiwan,3.75
1230,Saji,Sajimee Original Soto Soup Flavor,Pack,Malaysia,4
1229,Kumamoto,Tonkotsu Ramen MEGA Dragon,Pack,Japan,2.5
1228,Maruchan,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,3.75
1227,Mr. Noodles,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,0.5
1226,Master Kong,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,3.75
1225,Nissin,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,Tray,United States,3.75
1224,HoMyeonDang,Premium Noodle House Seafood Ramyun,Pack,South Korea,4
1223,Sawadee,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,2.5
1222,Nissin,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75
1221,ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5
1220,Nissin,Ultraman Instant Noodle Pork Flavour,Cup,Japan,3
1219,Tokyo Noodle,Mini Instant Noodle Spicy Flavor,Pack,Japan,3.5
1218,Sau Tao,Ho Fan Beef Soup Flavored,Pack,China,3.75
1217,Doll,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,3.5
1216,Batchelors,Super Low Fat Noodles Chilli Chicken Flavour,Pack,UK,1
1215,GaGa,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,4.75
1214,Eat & Go,Rendang Beef Flavour Fried Instant Noodle,Cup,Indonesia,5
1213,Nan Jie Cun,Hot -Dry Instant Noodles Chilli Flavour,Tray,China,0.5
1212,Ruski,Instant Noodles Tom Yum Flavour,Pack,Thailand,3.5
1211,Nissin,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,Bowl,Hong Kong,3
1210,A-Sha Dry Noodle,Hell Spicy Mala,Pack,Taiwan,4
1209,Batchelors,Super Noodles Chicken Mushroom Flavour,Pack,UK,3.25
1208,Golden Wheat,Korean Style Stew Prok Flavour Cooking Noodle,Pack,China,3.5
1207,Nissin,UFO Yakisoba With Wasabi Mayonnaise,Bowl,Japan,5
1206,China Best,Frozen Satay Sauce Noodle,Pack,Taiwan,1
1205,Mama,Instant Noodles Pork Flavour With Black Pepper,Pack,Thailand,3.5
1204,Nissin,Cup Noodles Sabor A Gallina,Cup,Colombia,3.5
1203,GaGa,Mie Gepeng Kuah Rasa Soto Cabe Hijau,Pack,Indonesia,3.5
1202,Sugakiya Foods,Udon Miso Stew,Pack,Japan,3.25
1201,A-Sha Dry Noodle,Instant Noodle Curry Flavour,Pack,Taiwan,4.25
1200,Men-Sunaoshi,Tonkotsu Ramen,Pack,Japan,3.75
1199,Mama,Instant Noodles Chicken Green Curry Flavour,Pack,Thailand,3.75
1198,Samyang Foods,Maesaengyitangmyun Baked Noodle,Pack,South Korea,5
1197,Nissin,Cup Noodle Chilli Tomato,Cup,Japan,4.5
1196,Nissin,Bowl Noodles Chicken Flavor,Bowl,United States,3.5
1195,Sawadee,Instant Noodles Spicy Tomato Flavour,Pack,Malaysia,2.5
1194,Paldo,Namja Ramyun (US Version),Bowl,South Korea,4
1193,Nissin,Soba Curry Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75
1192,Wu-Mu,Ramen With Simmered Pork Flavor,Pack,Taiwan,3.75
1191,GaGa,Seribu 1000 Goreng Spesial,Pack,Indonesia,4
1190,Sanrio,Hello Kitty Hakata Shoyutonkotsu Ramen,Bowl,Japan,3.75
1189,Acecook,Comet Mori Yukino Tan-tan men,Bowl,Japan,5
1188,Chencun,Braised Pork Ribs,Cup,China,3
1187,Nongshim,Shin Ramyun Cup,Cup,South Korea,3.5
1186,Nissin,Sabor A Carne Sopa Instantánea Con Fideos,Pack,Colombia,3.75
1185,Sainsbury's,Basics Instant Noodles Chicken Flavour,Pack,UK,3.25
1184,Sapporo Ichiban,Pokemon Shoyu Ramen,Cup,Japan,3.5
1183,Paldo,Cheese Noodle,Pack,South Korea,5
1182,Ko-Lee,Go Noodles Xtreme Hot & Spicy Flavour,Pack,UK,3.75
1181,Samyang Foods,Star Popeye Ramyun Snack,Pack,South Korea,4
1180,Wei Lih,What’s That? Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,3.75
1179,Myojo,Chukazanmai Guangdong Style Ramen,Pack,Japan,4.25
1178,Nongshim,Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup,Cup,United States,5
1177,ABC,Mi ABC Rasa Ayam Bawang (Onion Chicken),Pack,Indonesia,4
1176,Maruchan,Old Style Shio Ramen,Pack,Japan,3.5
1175,Healtimie,Green Barley Noodle Milk Chicken Soup,Pack,Indonesia,4.25
1174,Itomen,Crab Flavor Instant Ramen,Pack,Japan,4
1173,Pop Bihun,Spesial Goreng Special,Pack,Indonesia,3.5
1172,Koyo,Seaweed Ramen Made With Organic Noodles,Pack,United States,2.75
1171,Tiger Tiger,Traveller's Choice Indian Tikka Masala Flavour,Pack,UK,3
1170,Acecook,Jan Jan Yakisoba,Cup,Japan,3.75
1169,Mr. Noodles,Noodles In A Cup Beef Simulated Flavour,Cup,Canada,1.75
1168,Nissin,Donbei Curry Udon (West Japanese),Bowl,Japan,3.25
1167,Kabuto Noodles,Miso Ramen,Cup,UK,3.75
1166,Unif,Man Han Feast Sichuan Chilli Eel Flavor,Bowl,Taiwan,5
1165,Nissin,Chow Mein With Shrimp Chow Mein Noodles,Tray,United States,3.75
1164,Mr. Noodles,Bowl Chicken Simulated Flavour,Bowl,Canada,2
1163,Chewy,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,3.25
1162,Nissin,Chanpon Ramen,Pack,Japan,4.75
1161,GaGa,100 Green Chilli Soto Flavour,Pack,Indonesia,3.75
1160,Samyang Foods,Chacharoni,Pack,South Korea,3.75
1159,Peyang,Yakisoba,Tray,Japan,5
1158,Nissin,Demae Iccho XO Sauce Seafood Flavour,Bowl,Hong Kong,4
1157,Golden Wonder,The Nation's Noodle Beef & Tomato Flavour,Cup,UK,4.25
1156,Vifon,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,Pack,Vietnam,3.75
1155,Komforte Chockolates,Savory Ramen,Bar,United States,5
1154,Golden Wheat,Korean Style Shrimp Flavour Cooking Noodle,Pack,China,3.5
1153,Wu-Mu,Spicy Flavor Tomato Ramen,Pack,Taiwan,4
1152,Sapporo Ichiban,Tomato & Basil Shio Ramen,Pack,Japan,4
1151,Asian Thai Foods,Fatafat Vegetable Flavor,Pack,Nepal,3.75
1150,Asian Thai Foods,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,3.5
1149,Asian Thai Foods,Preeti Instant Noodles Chicken Soup Base,Pack,Nepal,3.5
1148,Asian Thai Foods,Miteri Instant Noodles Vegetable Flavor,Pack,Nepal,3.5
1147,Asian Thai Foods,Rumpum Chicken Soup Base,Pack,Nepal,3.5
1146,Asian Thai Foods,2pm Precooked Noodles Chicken Curry Delight,Pack,Nepal,3.5
1145,Asian Thai Foods,Fatafat Chicken Flavor,Pack,Nepal,3.75
1144,Asian Thai Foods,Krrish Instant Noodles Vegetable Curry Flavor,Pack,Nepal,3.5
1143,Asian Thai Foods,Rumpum Vegetable Soup Base,Pack,Nepal,4.25
1142,Asian Thai Foods,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,4
1141,Asian Thai Foods,Joker Ready To Eat Noodles,Pack,Nepal,3.25
1140,Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5
1139,Asian Thai Foods,Gaurav Chicken Seasoning,Pack,Nepal,3.75
1138,Tablemark,Downtown Ramen Shop Shoyu,Pack,Japan,4.75
1137,Koka,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,3.75
1136,Nissin,Yakisoba,Pack,Japan,5
1135,Indomie,Instant Noodle Beef & Lime Flavour,Pack,Indonesia,4.25
1134,Hi-Myon,Katsuo Udon,Pack,South Korea,4
1133,Kamfen,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75
1132,Tesco,Everyday Value Spicy Curry Flavour Noodles,Cup,UK,1.5
1131,Wei Lih,What’s That? Leisure Meatballs Chicken Flavor,Pack,Taiwan,3.75
1130,Nissin,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,United States,3.5
1129,Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5
1128,Lucky Me!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,3.25
1127,Campbell's,Hearty Noodles Chicken Flavour,Cup,Canada,2.75
1126,GaGa,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,4
1125,Myojo,Japanese Style Noodles Shio Flavor,Pack,United States,5
1124,Samyang Foods,Ganjjampong,Bowl,South Korea,4.25
1123,Maruchan,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,4.25
1122,Nagao Noodle,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,4.25
1121,Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,3.75
1120,ABC,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,4.75
1119,Ko-Lee,Taste Sensation Instant Noodles Curry Flavour,Pack,UK,3.75
1118,Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75
1117,Thai Pavilion,spicy Pad Thai Instant Noodles & Sauce,Tray,United States,4.25
1116,Tokyo Noodle,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,5
1115,Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,United States,3.75
1114,Maitri,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,4
1113,Samyang Foods,Samyang Ramyun (SK Version),Cup,South Korea,3.5
1112,Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75
1111,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25
1110,GS25,Gonghwachun Jjajangmyun,Pack,South Korea,4.5
1109,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25
1108,Chencun,Spicy Beef,Cup,China,3.5
1107,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5
1106,Nissin,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,4.5
1105,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5
1104,Western Family,Instant Noodles Chicken Flavour,Pack,Canada,3.5
1103,Myojo,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5
1102,Batchelors,Super Noodles Mild Mexican Chilli,Pack,UK,3
1101,Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25
1100,Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75
1099,Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25
1098,Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75
1097,Amianda,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,3.75
1096,Amianda,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,3.5
1095,Amianda,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,3.25
1094,Amianda,Thin Noodles - Sesame Oil,Pack,Taiwan,4.25
1093,Amianda,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,4.5
1092,Amianda,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,5
1091,Amianda,Homely Dried Noodles - Original Flavor,Pack,Taiwan,4
1090,Amianda,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,3.25
1089,Amianda,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,4.25
1088,Amianda,Tachia Dried Noodles - Peppery,Pack,Taiwan,3.75
1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,5
1086,Sawadee,Indian Curry Flavour,Pack,UK,3
1085,Vina Acecook,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,3.5
1084,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5
1083,Nissin,GooTa Demi Hamburg-Men,Cup,Japan,4.75
1082,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5
1081,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25
1080,Deshome,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,3.5
1079,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5
1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75
1077,Deshome,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,5
1076,Deshome,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,3.75
1075,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,5
1074,Deshome,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,4.25
1073,Deshome,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,3.75
1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4
1071,Nissin,Raoh Soy Sauce Taste,Pack,Japan,4
1070,HoMyeonDang,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,4
1069,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5
1068,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75
1067,Nissin,Cup Noodle Red Shock,Cup,Japan,3.75
1066,Tasty Bite,1 Step-1 Minute Asian Noodles Pad Thai,Pack,United States,3.5
1065,Tasty Bite,1 Step-1 Minute Asian Noodles Kung Pao,Pack,United States,4.25
1064,Tasty Bite,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,Pack,United States,4
1063,Tasty Bite,1 Step-1 Minute Asian Noodles Thai Basil,Pack,United States,3.75
1062,Tasty Bite,1 Step-1 Minute Asian Noodles Lemongrass Ginger,Pack,United States,3.75
1061,Tasty Bite,1 Step-1 Minute Asian Noodles Toasted Sesame,Pack,United States,4
1060,Star Anise Foods,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,United States,3.75
1059,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25
1058,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,4
1057,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,3.5
1056,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,5
1055,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5
1054,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75
1053,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,4
1052,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,4.25
1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,3.75
1050,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,3
1049,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,2
1048,Ottogi,Cheese Bokki,Cup,South Korea,3.5
1047,New Touch,Yakisoba Noodle,Tray,Japan,4
1046,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,United States,4
1045,Nissin,Chow Mein Chicken,Tray,United States,3.5
1044,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,3.25
1043,Chewy,Rice Vermicelli Satay Chicken,Pack,China,3
1042,Nongshim,Potato Pork Ramyun,Pack,China,5
1041,Ko-Lee,Instant Noodles Super Chow Mein,Pack,UK,4
1040,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,1
1039,Maruchan,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,United States,4.25
1038,Itomen,Chanponmen,Pack,Japan,4.25
1037,Emart,Dare You Habanero Jjamppong,Pack,South Korea,4
1036,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,3.5
1035,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,3.5
1034,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,2.25
1033,Nissin,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,3.75
1032,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,4
1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,4
1030,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,3.75
1029,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,5
1028,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,4
1027,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,4
1026,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,3.75
1025,Samyang Foods,Hot Chacharoni,Pack,South Korea,3.75
1024,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,3.5
1023,Samyang Foods,Samyang Ramyun,Pack,South Korea,4.5
1022,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,5
1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,4.25
1020,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,4.75
1019,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,4
1018,Samyang Foods,Ganjjampong,Pack,South Korea,4.25
1017,Samyang Foods,Sutah (SK Version),Pack,South Korea,3.75
1016,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,United States,3.5
1015,Tradition,Oriental Style Ramen Noodle Soup,Pack,United States,2.75
1014,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,4.25
1013,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5
1012,Unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,3.5
