date,fuel,grade,formulation,price
2011-06-20,gasoline,all,conventional,3.647
2011-06-20,gasoline,all,reformulated,3.831
2011-06-20,gasoline,regular,all,3.652
2011-06-20,gasoline,regular,conventional,3.597
2011-06-20,gasoline,regular,reformulated,3.769
2011-06-20,gasoline,midgrade,all,3.776
2011-06-20,gasoline,midgrade,conventional,3.702
2011-06-20,gasoline,midgrade,reformulated,3.919
2011-06-20,gasoline,premium,all,3.904
2011-06-20,gasoline,premium,conventional,3.84
2011-06-20,gasoline,premium,reformulated,4.022
2011-06-20,diesel,all,NA,3.95
2011-06-20,diesel,ultra_low_sulfur,NA,3.95
2011-06-27,gasoline,all,all,3.631
2011-06-27,gasoline,all,conventional,3.565
2011-06-27,gasoline,all,reformulated,3.765
2011-06-27,gasoline,regular,all,3.574
2011-06-27,gasoline,regular,conventional,3.513
2011-06-27,gasoline,regular,reformulated,3.702
2011-06-27,gasoline,midgrade,all,3.7
2011-06-27,gasoline,midgrade,conventional,3.621
2011-06-27,gasoline,midgrade,reformulated,3.852
2011-06-27,gasoline,premium,all,3.833
2011-06-27,gasoline,premium,conventional,3.764
2011-06-27,gasoline,premium,reformulated,3.959
2011-06-27,diesel,all,NA,3.888
2011-06-27,diesel,ultra_low_sulfur,NA,3.888
2011-07-04,gasoline,all,all,3.634
2011-07-04,gasoline,all,conventional,3.584
2011-07-04,gasoline,all,reformulated,3.736
2011-07-04,gasoline,regular,all,3.579
2011-07-04,gasoline,regular,conventional,3.534
2011-07-04,gasoline,regular,reformulated,3.674
2011-07-04,gasoline,midgrade,all,3.699
2011-07-04,gasoline,midgrade,conventional,3.635
2011-07-04,gasoline,midgrade,reformulated,3.822
2011-07-04,gasoline,premium,all,3.829
2011-07-04,gasoline,premium,conventional,3.775
2011-07-04,gasoline,premium,reformulated,3.929
2011-07-04,diesel,all,NA,3.85
2011-07-04,diesel,ultra_low_sulfur,NA,3.85
2011-07-11,gasoline,all,all,3.695
2011-07-11,gasoline,all,conventional,3.658
2011-07-11,gasoline,all,reformulated,3.771
2011-07-11,gasoline,regular,all,3.641
2011-07-11,gasoline,regular,conventional,3.608
2011-07-11,gasoline,regular,reformulated,3.71
2011-07-11,gasoline,midgrade,all,3.756
2011-07-11,gasoline,midgrade,conventional,3.707
2011-07-11,gasoline,midgrade,reformulated,3.851
2011-07-11,gasoline,premium,all,3.889
2011-07-11,gasoline,premium,conventional,3.851
2011-07-11,gasoline,premium,reformulated,3.96
2011-07-11,diesel,all,NA,3.899
2011-07-11,diesel,ultra_low_sulfur,NA,3.899
2011-07-18,gasoline,all,all,3.736
2011-07-18,gasoline,all,conventional,3.699
2011-07-18,gasoline,all,reformulated,3.812
2011-07-18,gasoline,regular,all,3.682
2011-07-18,gasoline,regular,conventional,3.648
2011-07-18,gasoline,regular,reformulated,3.753
2011-07-18,gasoline,midgrade,all,3.796
2011-07-18,gasoline,midgrade,conventional,3.75
2011-07-18,gasoline,midgrade,reformulated,3.885
2011-07-18,gasoline,premium,all,3.932
2011-07-18,gasoline,premium,conventional,3.896
2011-07-18,gasoline,premium,reformulated,3.998
2011-07-18,diesel,all,NA,3.923
2011-07-18,diesel,ultra_low_sulfur,NA,3.923
2011-07-25,gasoline,all,all,3.754
2011-07-25,gasoline,all,conventional,3.72
2011-07-25,gasoline,all,reformulated,3.824
2011-07-25,gasoline,regular,all,3.699
2011-07-25,gasoline,regular,conventional,3.667
2011-07-25,gasoline,regular,reformulated,3.766
2011-07-25,gasoline,midgrade,all,3.819
2011-07-25,gasoline,midgrade,conventional,3.777
2011-07-25,gasoline,midgrade,reformulated,3.899
2011-07-25,gasoline,premium,all,3.951
2011-07-25,gasoline,premium,conventional,3.919
2011-07-25,gasoline,premium,reformulated,4.01
2011-07-25,diesel,all,NA,3.949
2011-07-25,diesel,ultra_low_sulfur,NA,3.949
2011-08-01,gasoline,all,all,3.766
2011-08-01,gasoline,all,conventional,3.737
2011-08-01,gasoline,all,reformulated,3.826
2011-08-01,gasoline,regular,all,3.711
2011-08-01,gasoline,regular,conventional,3.684
2011-08-01,gasoline,regular,reformulated,3.768
2011-08-01,gasoline,midgrade,all,3.829
2011-08-01,gasoline,midgrade,conventional,3.792
2011-08-01,gasoline,midgrade,reformulated,3.9
2011-08-01,gasoline,premium,all,3.963
2011-08-01,gasoline,premium,conventional,3.937
2011-08-01,gasoline,premium,reformulated,4.013
2011-08-01,diesel,all,NA,3.937
2011-08-01,diesel,ultra_low_sulfur,NA,3.937
2011-08-08,gasoline,all,all,3.73
2011-08-08,gasoline,all,conventional,3.698
2011-08-08,gasoline,all,reformulated,3.794
2011-08-08,gasoline,regular,all,3.674
2011-08-08,gasoline,regular,conventional,3.646
2011-08-08,gasoline,regular,reformulated,3.733
2011-08-08,gasoline,midgrade,all,3.794
2011-08-08,gasoline,midgrade,conventional,3.753
2011-08-08,gasoline,midgrade,reformulated,3.872
2011-08-08,gasoline,premium,all,3.927
2011-08-08,gasoline,premium,conventional,3.895
2011-08-08,gasoline,premium,reformulated,3.985
2011-08-08,diesel,all,NA,3.897
2011-08-08,diesel,ultra_low_sulfur,NA,3.897
2011-08-15,gasoline,all,all,3.662
2011-08-15,gasoline,all,conventional,3.629
2011-08-15,gasoline,all,reformulated,3.727
2011-08-15,gasoline,regular,all,3.604
2011-08-15,gasoline,regular,conventional,3.576
2011-08-15,gasoline,regular,reformulated,3.664
2011-08-15,gasoline,midgrade,all,3.728
2011-08-15,gasoline,midgrade,conventional,3.686
2011-08-15,gasoline,midgrade,reformulated,3.81
2011-08-15,gasoline,premium,all,3.865
2011-08-15,gasoline,premium,conventional,3.832
2011-08-15,gasoline,premium,reformulated,3.927
2011-08-15,diesel,all,NA,3.835
2011-08-15,diesel,ultra_low_sulfur,NA,3.835
2011-08-22,gasoline,all,all,3.638
2011-08-22,gasoline,all,conventional,3.605
2011-08-22,gasoline,all,reformulated,3.705
2011-08-22,gasoline,regular,all,3.581
2011-08-22,gasoline,regular,conventional,3.552
2011-08-22,gasoline,regular,reformulated,3.641
2011-08-22,gasoline,midgrade,all,3.703
2011-08-22,gasoline,midgrade,conventional,3.658
2011-08-22,gasoline,midgrade,reformulated,3.791
2011-08-22,gasoline,premium,all,3.839
2011-08-22,gasoline,premium,conventional,3.804
2011-08-22,gasoline,premium,reformulated,3.904
2011-08-22,diesel,all,NA,3.81
2011-08-22,diesel,ultra_low_sulfur,NA,3.81
2011-08-29,gasoline,all,all,3.682
2011-08-29,gasoline,all,conventional,3.651
2011-08-29,gasoline,all,reformulated,3.744
2011-08-29,gasoline,regular,all,3.627
2011-08-29,gasoline,regular,conventional,3.601
2011-08-29,gasoline,regular,reformulated,3.683
2011-08-29,gasoline,midgrade,all,3.746
2011-08-29,gasoline,midgrade,conventional,3.703
2011-08-29,gasoline,midgrade,reformulated,3.828
2011-08-29,gasoline,premium,all,3.874
2011-08-29,gasoline,premium,conventional,3.842
2011-08-29,gasoline,premium,reformulated,3.933
2011-08-29,diesel,all,NA,3.82
2011-08-29,diesel,ultra_low_sulfur,NA,3.82
2011-09-05,gasoline,all,all,3.727
2011-09-05,gasoline,all,conventional,3.692
2011-09-05,gasoline,all,reformulated,3.8
2011-09-05,gasoline,regular,all,3.674
2011-09-05,gasoline,regular,conventional,3.643
2011-09-05,gasoline,regular,reformulated,3.741
2011-09-05,gasoline,midgrade,all,3.791
2011-09-05,gasoline,midgrade,conventional,3.742
2011-09-05,gasoline,midgrade,reformulated,3.885
2011-09-05,gasoline,premium,all,3.914
2011-09-05,gasoline,premium,conventional,3.878
2011-09-05,gasoline,premium,reformulated,3.98
2011-09-05,diesel,all,NA,3.868
2011-09-05,diesel,ultra_low_sulfur,NA,3.868
2011-09-12,gasoline,all,all,3.715
2011-09-12,gasoline,all,conventional,3.678
2011-09-12,gasoline,all,reformulated,3.79
2011-09-12,gasoline,regular,all,3.661
2011-09-12,gasoline,regular,conventional,3.629
2011-09-12,gasoline,regular,reformulated,3.729
2011-09-12,gasoline,midgrade,all,3.78
2011-09-12,gasoline,midgrade,conventional,3.728
2011-09-12,gasoline,midgrade,reformulated,3.881
2011-09-12,gasoline,premium,all,3.904
2011-09-12,gasoline,premium,conventional,3.866
2011-09-12,gasoline,premium,reformulated,3.974
2011-09-12,diesel,all,NA,3.862
2011-09-12,diesel,ultra_low_sulfur,NA,3.862
2011-09-19,gasoline,all,all,3.657
2011-09-19,gasoline,all,conventional,3.611
2011-09-19,gasoline,all,reformulated,3.751
2011-09-19,gasoline,regular,all,3.601
2011-09-19,gasoline,regular,conventional,3.56
2011-09-19,gasoline,regular,reformulated,3.688
2011-09-19,gasoline,midgrade,all,3.727
2011-09-19,gasoline,midgrade,conventional,3.666
2011-09-19,gasoline,midgrade,reformulated,3.846
2011-09-19,gasoline,premium,all,3.853
2011-09-19,gasoline,premium,conventional,3.805
2011-09-19,gasoline,premium,reformulated,3.941
2011-09-19,diesel,all,NA,3.833
2011-09-19,diesel,ultra_low_sulfur,NA,3.833
2011-09-26,gasoline,all,all,3.568
2011-09-26,gasoline,all,conventional,3.514
2011-09-26,gasoline,all,reformulated,3.677
2011-09-26,gasoline,regular,all,3.509
2011-09-26,gasoline,regular,conventional,3.461
2011-09-26,gasoline,regular,reformulated,3.612
2011-09-26,gasoline,midgrade,all,3.642
2011-09-26,gasoline,midgrade,conventional,3.573
2011-09-26,gasoline,midgrade,reformulated,3.775
2011-09-26,gasoline,premium,all,3.77
2011-09-26,gasoline,premium,conventional,3.716
2011-09-26,gasoline,premium,reformulated,3.871
2011-09-26,diesel,all,NA,3.786
2011-09-26,diesel,ultra_low_sulfur,NA,3.786
2011-10-03,gasoline,all,all,3.492
2011-10-03,gasoline,all,conventional,3.435
2011-10-03,gasoline,all,reformulated,3.609
2011-10-03,gasoline,regular,all,3.433
2011-10-03,gasoline,regular,conventional,3.381
2011-10-03,gasoline,regular,reformulated,3.543
2011-10-03,gasoline,midgrade,all,3.569
2011-10-03,gasoline,midgrade,conventional,3.495
2011-10-03,gasoline,midgrade,reformulated,3.711
2011-10-03,gasoline,premium,all,3.698
2011-10-03,gasoline,premium,conventional,3.64
2011-10-03,gasoline,premium,reformulated,3.806
2011-10-03,diesel,all,NA,3.749
2011-10-03,diesel,ultra_low_sulfur,NA,3.749
2011-10-10,gasoline,all,all,3.476
2011-10-10,gasoline,all,conventional,3.422
2011-10-10,gasoline,all,reformulated,3.584
2011-10-10,gasoline,regular,all,3.417
2011-10-10,gasoline,regular,conventional,3.368
2011-10-10,gasoline,regular,reformulated,3.52
2011-10-10,gasoline,midgrade,all,3.551
2011-10-10,gasoline,midgrade,conventional,3.481
2011-10-10,gasoline,midgrade,reformulated,3.685
2011-10-10,gasoline,premium,all,3.679
2011-10-10,gasoline,premium,conventional,3.627
2011-10-10,gasoline,premium,reformulated,3.777
2011-10-10,diesel,all,NA,3.721
2011-10-10,diesel,ultra_low_sulfur,NA,3.721
2011-10-17,gasoline,all,all,3.533
2011-10-17,gasoline,all,conventional,3.484
2011-10-17,gasoline,all,reformulated,3.632
2011-10-17,gasoline,regular,all,3.476
2011-10-17,gasoline,regular,conventional,3.431
2011-10-17,gasoline,regular,reformulated,3.571
2011-10-17,gasoline,midgrade,all,3.604
2011-10-17,gasoline,midgrade,conventional,3.54
2011-10-17,gasoline,midgrade,reformulated,3.728
2011-10-17,gasoline,premium,all,3.73
2011-10-17,gasoline,premium,conventional,3.683
2011-10-17,gasoline,premium,reformulated,3.818
2011-10-17,diesel,all,NA,3.801
2011-10-17,diesel,ultra_low_sulfur,NA,3.801
2011-10-24,gasoline,all,all,3.52
2011-10-24,gasoline,all,conventional,3.469
2011-10-24,gasoline,all,reformulated,3.623
2011-10-24,gasoline,regular,all,3.462
2011-10-24,gasoline,regular,conventional,3.415
2011-10-24,gasoline,regular,reformulated,3.56
2011-10-24,gasoline,midgrade,all,3.594
2011-10-24,gasoline,midgrade,conventional,3.529
2011-10-24,gasoline,midgrade,reformulated,3.721
2011-10-24,gasoline,premium,all,3.721
2011-10-24,gasoline,premium,conventional,3.673
2011-10-24,gasoline,premium,reformulated,3.811
2011-10-24,diesel,all,NA,3.825
2011-10-24,diesel,ultra_low_sulfur,NA,3.825
2011-10-31,gasoline,all,all,3.511
2011-10-31,gasoline,all,conventional,3.46
2011-10-31,gasoline,all,reformulated,3.614
2011-10-31,gasoline,regular,all,3.452
2011-10-31,gasoline,regular,conventional,3.405
2011-10-31,gasoline,regular,reformulated,3.551
2011-10-31,gasoline,midgrade,all,3.587
2011-10-31,gasoline,midgrade,conventional,3.52
2011-10-31,gasoline,midgrade,reformulated,3.714
2011-10-31,gasoline,premium,all,3.713
2011-10-31,gasoline,premium,conventional,3.664
2011-10-31,gasoline,premium,reformulated,3.803
2011-10-31,diesel,all,NA,3.892
2011-10-31,diesel,ultra_low_sulfur,NA,3.892
2011-11-07,gasoline,all,all,3.482
2011-11-07,gasoline,all,conventional,3.424
2011-11-07,gasoline,all,reformulated,3.599
2011-11-07,gasoline,regular,all,3.424
2011-11-07,gasoline,regular,conventional,3.37
2011-11-07,gasoline,regular,reformulated,3.535
2011-11-07,gasoline,midgrade,all,3.558
2011-11-07,gasoline,midgrade,conventional,3.483
2011-11-07,gasoline,midgrade,reformulated,3.701
2011-11-07,gasoline,premium,all,3.683
2011-11-07,gasoline,premium,conventional,3.627
2011-11-07,gasoline,premium,reformulated,3.788
2011-11-07,diesel,all,NA,3.887
2011-11-07,diesel,ultra_low_sulfur,NA,3.887
2011-11-14,gasoline,all,all,3.495
2011-11-14,gasoline,all,conventional,3.442
2011-11-14,gasoline,all,reformulated,3.602
2011-11-14,gasoline,regular,all,3.436
2011-11-14,gasoline,regular,conventional,3.388
2011-11-14,gasoline,regular,reformulated,3.538
2011-11-14,gasoline,midgrade,all,3.571
2011-11-14,gasoline,midgrade,conventional,3.502
2011-11-14,gasoline,midgrade,reformulated,3.703
2011-11-14,gasoline,premium,all,3.697
2011-11-14,gasoline,premium,conventional,3.647
2011-11-14,gasoline,premium,reformulated,3.792
2011-11-14,diesel,all,NA,3.987
2011-11-14,diesel,ultra_low_sulfur,NA,3.987
2011-11-21,gasoline,all,all,3.427
2011-11-21,gasoline,all,conventional,3.367
2011-11-21,gasoline,all,reformulated,3.55
2011-11-21,gasoline,regular,all,3.368
2011-11-21,gasoline,regular,conventional,3.312
2011-11-21,gasoline,regular,reformulated,3.485
2011-11-21,gasoline,midgrade,all,3.503
2011-11-21,gasoline,midgrade,conventional,3.426
2011-11-21,gasoline,midgrade,reformulated,3.652
2011-11-21,gasoline,premium,all,3.634
2011-11-21,gasoline,premium,conventional,3.576
2011-11-21,gasoline,premium,reformulated,3.741
2011-11-21,diesel,all,NA,4.01
2011-11-21,diesel,ultra_low_sulfur,NA,4.01
2011-11-28,gasoline,all,all,3.368
2011-11-28,gasoline,all,conventional,3.305
2011-11-28,gasoline,all,reformulated,3.496
2011-11-28,gasoline,regular,all,3.307
2011-11-28,gasoline,regular,conventional,3.248
2011-11-28,gasoline,regular,reformulated,3.43
2011-11-28,gasoline,midgrade,all,3.447
2011-11-28,gasoline,midgrade,conventional,3.367
2011-11-28,gasoline,midgrade,reformulated,3.601
2011-11-28,gasoline,premium,all,3.581
2011-11-28,gasoline,premium,conventional,3.52
2011-11-28,gasoline,premium,reformulated,3.694
2011-11-28,diesel,all,NA,3.964
2011-11-28,diesel,ultra_low_sulfur,NA,3.964
2011-12-05,gasoline,all,all,3.35
2011-12-05,gasoline,all,conventional,3.296
2011-12-05,gasoline,all,reformulated,3.46
2011-12-05,gasoline,regular,all,3.29
2011-12-05,gasoline,regular,conventional,3.24
2011-12-05,gasoline,regular,reformulated,3.395
2011-12-05,gasoline,midgrade,all,3.426
2011-12-05,gasoline,midgrade,conventional,3.355
2011-12-05,gasoline,midgrade,reformulated,3.562
2011-12-05,gasoline,premium,all,3.56
2011-12-05,gasoline,premium,conventional,3.508
2011-12-05,gasoline,premium,reformulated,3.656
2011-12-05,diesel,all,NA,3.931
2011-12-05,diesel,ultra_low_sulfur,NA,3.931
2011-12-12,gasoline,all,all,3.346
2011-12-12,gasoline,all,conventional,3.301
2011-12-12,gasoline,all,reformulated,3.437
2011-12-12,gasoline,regular,all,3.286
2011-12-12,gasoline,regular,conventional,3.244
2011-12-12,gasoline,regular,reformulated,3.372
2011-12-12,gasoline,midgrade,all,3.421
2011-12-12,gasoline,midgrade,conventional,3.362
2011-12-12,gasoline,midgrade,reformulated,3.537
2011-12-12,gasoline,premium,all,3.554
2011-12-12,gasoline,premium,conventional,3.512
2011-12-12,gasoline,premium,reformulated,3.633
2011-12-12,diesel,all,NA,3.894
2011-12-12,diesel,ultra_low_sulfur,NA,3.894
2011-12-19,gasoline,all,all,3.29
2011-12-19,gasoline,all,conventional,3.242
2011-12-19,gasoline,all,reformulated,3.39
2011-12-19,gasoline,regular,all,3.229
2011-12-19,gasoline,regular,conventional,3.183
2011-12-19,gasoline,regular,reformulated,3.325
2011-12-19,gasoline,midgrade,all,3.368
2011-12-19,gasoline,midgrade,conventional,3.306
2011-12-19,gasoline,midgrade,reformulated,3.489
2011-12-19,gasoline,premium,all,3.504
2011-12-19,gasoline,premium,conventional,3.46
2011-12-19,gasoline,premium,reformulated,3.587
2011-12-19,diesel,all,NA,3.828
2011-12-19,diesel,ultra_low_sulfur,NA,3.828
2011-12-26,gasoline,all,all,3.317
2011-12-26,gasoline,all,conventional,3.269
2011-12-26,gasoline,all,reformulated,3.413
2011-12-26,gasoline,regular,all,3.258
2011-12-26,gasoline,regular,conventional,3.213
2011-12-26,gasoline,regular,reformulated,3.35
2011-12-26,gasoline,midgrade,all,3.388
2011-12-26,gasoline,midgrade,conventional,3.326
2011-12-26,gasoline,midgrade,reformulated,3.508
2011-12-26,gasoline,premium,all,3.524
2011-12-26,gasoline,premium,conventional,3.481
2011-12-26,gasoline,premium,reformulated,3.603
2011-12-26,diesel,all,NA,3.791
2011-12-26,diesel,ultra_low_sulfur,NA,3.791
2012-01-02,gasoline,all,all,3.358
2012-01-02,gasoline,all,conventional,3.31
2012-01-02,gasoline,all,reformulated,3.454
2012-01-02,gasoline,regular,all,3.299
2012-01-02,gasoline,regular,conventional,3.254
2012-01-02,gasoline,regular,reformulated,3.393
2012-01-02,gasoline,midgrade,all,3.429
2012-01-02,gasoline,midgrade,conventional,3.368
2012-01-02,gasoline,midgrade,reformulated,3.548
2012-01-02,gasoline,premium,all,3.567
2012-01-02,gasoline,premium,conventional,3.527
2012-01-02,gasoline,premium,reformulated,3.641
2012-01-02,diesel,all,NA,3.783
2012-01-02,diesel,ultra_low_sulfur,NA,3.783
2012-01-09,gasoline,all,all,3.441
2012-01-09,gasoline,all,conventional,3.39
2012-01-09,gasoline,all,reformulated,3.546
2012-01-09,gasoline,regular,all,3.382
2012-01-09,gasoline,regular,conventional,3.333
2012-01-09,gasoline,regular,reformulated,3.486
2012-01-09,gasoline,midgrade,all,3.512
2012-01-09,gasoline,midgrade,conventional,3.448
2012-01-09,gasoline,midgrade,reformulated,3.637
2012-01-09,gasoline,premium,all,3.649
2012-01-09,gasoline,premium,conventional,3.607
2012-01-09,gasoline,premium,reformulated,3.725
2012-01-09,diesel,all,NA,3.828
2012-01-09,diesel,ultra_low_sulfur,NA,3.828
2012-01-16,gasoline,all,all,3.451
2012-01-16,gasoline,all,conventional,3.4
2012-01-16,gasoline,all,reformulated,3.554
2012-01-16,gasoline,regular,all,3.391
2012-01-16,gasoline,regular,conventional,3.342
2012-01-16,gasoline,regular,reformulated,3.494
2012-01-16,gasoline,midgrade,all,3.522
2012-01-16,gasoline,midgrade,conventional,3.459
2012-01-16,gasoline,midgrade,reformulated,3.645
2012-01-16,gasoline,premium,all,3.66
2012-01-16,gasoline,premium,conventional,3.621
2012-01-16,gasoline,premium,reformulated,3.734
2012-01-16,diesel,all,NA,3.854
2012-01-16,diesel,ultra_low_sulfur,NA,3.854
2012-01-23,gasoline,all,all,3.45
2012-01-23,gasoline,all,conventional,3.392
2012-01-23,gasoline,all,reformulated,3.566
2012-01-23,gasoline,regular,all,3.389
2012-01-23,gasoline,regular,conventional,3.333
2012-01-23,gasoline,regular,reformulated,3.505
2012-01-23,gasoline,midgrade,all,3.522
2012-01-23,gasoline,midgrade,conventional,3.453
2012-01-23,gasoline,midgrade,reformulated,3.655
2012-01-23,gasoline,premium,all,3.664
2012-01-23,gasoline,premium,conventional,3.617
2012-01-23,gasoline,premium,reformulated,3.75
2012-01-23,diesel,all,NA,3.848
2012-01-23,diesel,ultra_low_sulfur,NA,3.848
2012-01-30,gasoline,all,all,3.5
2012-01-30,gasoline,all,conventional,3.446
2012-01-30,gasoline,all,reformulated,3.61
2012-01-30,gasoline,regular,all,3.439
2012-01-30,gasoline,regular,conventional,3.386
2012-01-30,gasoline,regular,reformulated,3.55
2012-01-30,gasoline,midgrade,all,3.573
2012-01-30,gasoline,midgrade,conventional,3.51
2012-01-30,gasoline,midgrade,reformulated,3.694
2012-01-30,gasoline,premium,all,3.716
2012-01-30,gasoline,premium,conventional,3.675
2012-01-30,gasoline,premium,reformulated,3.793
2012-01-30,diesel,all,NA,3.85
