qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank
Q1868314,Waterfort,fortress,Curaçao,CW,12.10336,-68.93333,1827,0,19th century,https://en.wikipedia.org/wiki/Waterfort,https://commons.wikimedia.org/wiki/Special:FilePath/Waterfort%2C%20Willemstad%20%2830833425490%29.jpg?width=1280,7,1730,3289
Q13564665,Zubarah Fort,fortress,Qatar,QA,25.97689,51.04539,1938,0,20th century,https://en.wikipedia.org/wiki/Al_Zubara_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Zubara%20Fort.jpg?width=1280,7,5864,2593
Q4121270,Fort Tiracol,fortress,India,IN,15.7306,73.682,NA,0,NA,https://en.wikipedia.org/wiki/Fort_Tiracol,https://commons.wikimedia.org/wiki/Special:FilePath/Terekhol%20Fort%20Entrance.JPG?width=1280,7,4826,2688
Q4356558,Djursholm Castle,castle,Sweden,SE,59.40139,18.08917,NA,0,NA,https://en.wikipedia.org/wiki/Djursholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Djursholm%20D81%205880%20%2848953880898%29.jpg?width=1280,7,1214,3510
Q4357010,Kronovall Castle,castle,Sweden,SE,55.6415,14.0486,NA,0,NA,https://en.wikipedia.org/wiki/Kronovall_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Kronovall%203.jpg?width=1280,7,749,3782
Q4357541,Björnstorp Castle,palace,Sweden,SE,55.628,13.4066,1752,0,18th century,https://en.wikipedia.org/wiki/Bj%C3%B6rnstorp_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Bj%C3%B6rnstorp.jpg?width=1280,7,665,3855
Q4919666,Bjärsjölagård Castle,palace,Sweden,SE,55.72611,13.69889,NA,0,NA,https://en.wikipedia.org/wiki/Bj%C3%A4rsj%C3%B6lag%C3%A5rd_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Bj%C3%A4rsj%C3%B6lag%C3%A5rd.jpg?width=1280,7,485,3997
Q4994206,Gärsnäs Castle,castle,Sweden,SE,55.5328,14.1767,NA,0,NA,https://en.wikipedia.org/wiki/G%C3%A4rsn%C3%A4s_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20G%C3%A4rsn%C3%A4s.jpg?width=1280,7,425,4058
Q29586798,Sorghvliedt Castle,castle,Belgium,BE,51.171,4.3533,NA,0,NA,https://en.wikipedia.org/wiki/Sorghvliedt_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hoboken%20Sorghvliedt%206.jpg?width=1280,7,715,3806
Q3364963,Krageholm Castle,castle,Sweden,SE,55.493,13.7656,NA,0,NA,https://en.wikipedia.org/wiki/Krageholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Krageholms%20slott.jpg?width=1280,7,579,3925
Q4819264,Heby Castle,palace,Sweden,SE,59.13889,17.2125,1778,0,18th century,https://en.wikipedia.org/wiki/Heby_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Heby.JPG?width=1280,7,240,4187
Q12367048,Kirumpää Castle,castle,Estonia,EE,57.86228,26.99154,NA,0,NA,https://pl.wikipedia.org/wiki/Zamek_Kierepe%C4%87,https://commons.wikimedia.org/wiki/Special:FilePath/Kirump%C3%A4%C3%A4%20piiskopilinnus%202.jpg?width=1280,7,0,4755
Q3692806,Minsk Castle,castle,Belarus,BY,53.90778,27.55167,1050,1,11th century,https://en.wikipedia.org/wiki/Minsk_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mienski%20zamak.%20%D0%9C%D0%B5%D0%BD%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28J.%20Drazdovi%C4%8D%2C%201920%29.jpg?width=1280,7,1016,3601
Q6508304,Liahavichy Castle,castle,Belarus,BY,53.03333,26.26667,1575,1,16th century,https://en.wikipedia.org/wiki/Liahavichy_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Lachowicze1.jpg?width=1280,7,391,4087
Q3917367,Gomel Castle,castle,Belarus,BY,52.42181,31.01679,1501,0,16th century,https://pl.wikipedia.org/wiki/Zamek_w_Homlu,https://commons.wikimedia.org/wiki/Special:FilePath/Homielski%20zamak.%20%D0%93%D0%BE%D0%BC%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28XVI%29.jpg?width=1280,7,0,4737
Q13028063,Ikazń Castle,ruin,Belarus,BY,55.62327,27.26669,1504,0,16th century,https://pl.wikipedia.org/wiki/Zamek_w_Ika%C5%BAni,https://commons.wikimedia.org/wiki/Special:FilePath/Ika%C5%BAnienski%20zamak.%20%D0%86%D0%BA%D0%B0%D0%B7%D1%8C%D0%BD%D0%B5%D0%BD%D1%81%D0%BA%D1%96%20%D0%B7%D0%B0%D0%BC%D0%B0%D0%BA%20%28T.%20Mako%C5%ADski%2C%201613%29.jpg?width=1280,7,0,4759
Q13030661,Hajciuniški Castle,castle,Belarus,BY,54.25103,25.43324,NA,0,NA,https://pl.wikipedia.org/wiki/Dw%C3%B3r_obronny_w_Gojcieniszkach,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B0%D0%B9%D1%82%D1%8E%D0%BD%D0%B8%D1%88%D0%BA%D0%B8.jpg?width=1280,7,0,4760
Q15035005,Biely Kovieĺ Castle,ruin,Belarus,BY,54.60141,30.05425,NA,0,NA,https://pl.wikipedia.org/wiki/Zamek_w_Smolanach,https://commons.wikimedia.org/wiki/Special:FilePath/Belarus-Smalyany-Bely%20Kovel%20Castle-1.jpg?width=1280,7,0,4764
Q57397,Cihou Fort,fortress,Taiwan,TW,22.61306,120.26417,1720,0,18th century,https://en.wikipedia.org/wiki/Cihou_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Qihou%20Gaoxiong%20barracks.JPG?width=1280,7,1652,3312
Q678272,Austrått Fort,fortress,Norway,NO,63.7083,9.72203,1942,0,20th century,https://en.wikipedia.org/wiki/Austr%C3%A5tt_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Guns%20of%20Austr%C3%A5tt%2003.JPG?width=1280,7,13714,2216
Q18708368,Fort Mosta,fortress,Malta,MT,35.92264,14.42614,1878,0,19th century,https://en.wikipedia.org/wiki/Fort_Mosta,https://commons.wikimedia.org/wiki/Special:FilePath/Malta%20-%20Naxxar%20-%20Triq%20is-Salina%20-%20Ballut%20Blocks%20%2B%20Mosta%2002%20ies.jpg?width=1280,7,1786,3267
Q2476520,Fort Nieuw-Amsterdam,fortress,Suriname,SR,5.88806,-55.09167,1734,0,18th century,https://en.wikipedia.org/wiki/Fort_Nieuw-Amsterdam,https://commons.wikimedia.org/wiki/Special:FilePath/AMH-6914-KB%20Map%20of%20Nieuw%20Amsterdam%20fort.jpg?width=1280,7,1864,3241
Q6872302,Mirabella Fortress,fortress,Croatia,HR,43.44489,16.6935,1300,0,13th century,https://en.wikipedia.org/wiki/Mirabella_Fortress_(Peovica),https://commons.wikimedia.org/wiki/Special:FilePath/Fortress%20Mirabella%2C%20Omis%20%28HR%29%20-%20panoramio.jpg?width=1280,7,3108,2940
Q1821671,Bettembourg Castle,castle,Luxembourg,LU,49.51722,6.09667,1734,0,18th century,https://en.wikipedia.org/wiki/Bettembourg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Collart%20Schlass--w.jpg?width=1280,7,745,3785
Q5472727,Fortress Kostajnica,fortress,Croatia,HR,45.22111,16.54722,1350,1,14th century,https://en.wikipedia.org/wiki/Kostajnica_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/HrvatskaKostjanica-castle2008.JPG?width=1280,7,914,3670
Q6433738,Kot Diji Fort,fortress,Pakistan,PK,27.34508,68.70628,1785,0,18th century,https://en.wikipedia.org/wiki/Kot_Diji_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Kot%20Diji%20Fort%20by%20smn-.JPG?width=1280,7,4062,2774
Q12638607,Novi Dvori of Zaprešić,castle,Croatia,HR,45.87209,15.80556,NA,0,NA,https://en.wikipedia.org/wiki/Novi_Dvori,https://commons.wikimedia.org/wiki/Special:FilePath/Novi%20dvori%20Zapre%C5%A1i%C4%87%20%28obnova%29.jpg?width=1280,7,1028,3596
Q3296456,Cranganore Fort,fortress,India,IN,10.197,76.212,1523,0,16th century,https://en.wikipedia.org/wiki/Fortaleza_da_S%C3%A3o_Tom%C3%A9,https://commons.wikimedia.org/wiki/Special:FilePath/Cranganorefort.jpg?width=1280,7,1700,3294
Q13115569,Asheri Fort,fortress,India,IN,19.82042,72.92111,NA,0,NA,https://en.wikipedia.org/wiki/Asheri_fort,https://commons.wikimedia.org/wiki/Special:FilePath/Asheri%20Fort.jpg?width=1280,7,2451,3070
Q7595554,St Thomas Fort,ruin,India,IN,8.88161,76.56847,NA,0,NA,https://en.wikipedia.org/wiki/St_Thomas_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Thangassery%20Fort%20Kollam%20-%20DSC03167.jpg?width=1280,7,2758,3010
Q2724028,Ghodbunder Fort,fortress,India,IN,19.2962,72.8883,1550,0,16th century,https://en.wikipedia.org/wiki/Ghodbunder_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Ghodbunder%20Fort%20courtyard.jpg?width=1280,7,6765,2529
Q18756153,Negombo Fort,fortress,Sri Lanka,LK,7.20833,79.83056,1672,0,17th century,https://en.wikipedia.org/wiki/Negombo_fort,https://commons.wikimedia.org/wiki/Special:FilePath/SL%20Negombo%20asv2020-01%20img06%20Dutch%20Fort.jpg?width=1280,7,3200,2926
Q4158660,Derbent Fortress,fortress,Russia,RU,42.05265,48.27497,NA,0,NA,https://pt.wikipedia.org/wiki/Fortaleza_de_Derbente,https://commons.wikimedia.org/wiki/Special:FilePath/Derbent.Naryn%20Kala%20Citadel.046.Naryn%20Kapa%20Kapy%20Gate.JPG?width=1280,7,0,4739
Q16314732,Mannar Fort,fortress,Sri Lanka,LK,8.97586,79.91701,1560,0,16th century,https://en.wikipedia.org/wiki/Mannar_fort,https://commons.wikimedia.org/wiki/Special:FilePath/Het%20fort%20Manaar%20op%20Ceylon%2C%20gezien%20van%20de%20rivier%20.ar%20van%20de%20Revier%20%28titel%20op%20object%29%2C%20RP-T-1902-A-4667.jpg?width=1280,7,854,3714
Q5404567,Oulu Castle,castle,Finland,FI,65.01722,25.46722,1590,0,16th century,https://en.wikipedia.org/wiki/Oulu_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Ruins%20Oulu%2020111203.JPG?width=1280,7,3590,2858
Q1954934,Dutch Fort,ruin,Malaysia,MY,4.20053,100.57601,1670,0,17th century,https://en.wikipedia.org/wiki/Dutch_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Fort%20Pulau%20Pangkor%202007%20024%20pano.jpg?width=1280,7,2549,3057
Q13090402,Samobor Fortress,fortress,Bosnia and Herzegovina,BA,43.67134,19.11295,14,0,1st century,https://en.wikipedia.org/wiki/Samobor_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Stari%20grad%20Samobor%2C%20Novo%20Gora%C5%BEde%2003.jpg?width=1280,7,192,4228
Q7809304,Tiruchirappalli Rock Fort,fortress,India,IN,10.828,78.697,NA,0,NA,https://en.wikipedia.org/wiki/Tiruchirappalli_Rock_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Rock%20Fort%20Temple.jpg?width=1280,7,25790,2020
Q3885416,Fort Jesup,fortress,United States,US,31.61139,-93.40083,1822,0,19th century,https://en.wikipedia.org/wiki/Fort_Jesup,https://commons.wikimedia.org/wiki/Special:FilePath/Army%20Kitchen%20at%20Fort%20Jesup%20State%20Historic%20Site.jpg?width=1280,7,2758,3009
Q6036823,Mardin Castle,castle,Turkey,TR,37.31544,40.73839,-350,1,4th century BC,https://en.wikipedia.org/wiki/Mardin_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mardin%2C%20Turkey.JPG?width=1280,7,2987,2966
Q3827850,Vijaydurg Fort,fortress,India,IN,16.56083,73.33333,NA,0,NA,https://en.wikipedia.org/wiki/Vijaydurg_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Vijaydurg%20Fort%2020.jpg?width=1280,7,20320,2097
Q12233402,Qatif Castle,castle,Saudi Arabia,SA,26.55937,50.00513,NA,0,NA,https://en.wikipedia.org/wiki/Qal%27at_al-Qatif,https://commons.wikimedia.org/wiki/Special:FilePath/%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%B9%D8%A9-%D8%A7%D9%84%D9%82%D8%B7%D9%8A%D9%81.jpg?width=1280,7,2734,3016
Q6546966,Liinmaa Castle,castle,Finland,FI,61.21797,21.60884,1395,0,14th century,https://en.wikipedia.org/wiki/Liinmaa_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Liinmaan%20linnan%20varustus%20p%C3%A4%C3%A4lt%C3%A4.jpg?width=1280,7,557,3937
Q4841911,Baghsar Fort,fortress,Pakistan,PK,33.03944,74.20611,NA,0,NA,https://en.wikipedia.org/wiki/Baghsar_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Bagsar%20Fort%2C%20Kotli.%20Azad%20Kashmir.%20Pakistan.jpg?width=1280,7,4545,2717
Q4153254,Gulustan Fortress,fortress,Azerbaijan,AZ,40.35833,46.57861,NA,0,NA,https://en.wikipedia.org/wiki/Gulustan_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/G%C3%BCl%C3%BCstan%20m%C9%99lik%20saray%C4%B1n%C4%B1n%20plan%C4%B1.jpg?width=1280,7,416,4062
Q7137065,Parigala,fortress,Azerbaijan,AZ,41.59268,46.76913,NA,0,NA,https://en.wikipedia.org/wiki/Parigala,https://commons.wikimedia.org/wiki/Special:FilePath/Fortress%20of%20Peri.jpg?width=1280,7,966,3637
Q5639945,Hajiganj Fort,fortress,Bangladesh,BD,23.63341,90.51284,1610,0,17th century,https://en.wikipedia.org/wiki/Hajiganj_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A7%80%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%A6%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%97%20%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC%20%E0%A6%A6%E0%A6%BF%E0%A6%95%20%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87.jpg?width=1280,7,2492,3064
Q1021533,Kobryn Castle,castle,Belarus,BY,52.2145,24.361,1050,1,11th century,https://en.wikipedia.org/wiki/Kobryn_castles,https://commons.wikimedia.org/wiki/Special:FilePath/Kobry%C5%84%2C%20Muchaviecki%20most.%20%D0%9A%D0%BE%D0%B1%D1%80%D1%8B%D0%BD%D1%8C%2C%20%D0%9C%D1%83%D1%85%D0%B0%D0%B2%D0%B5%D1%86%D0%BA%D1%96%20%D0%BC%D0%BE%D1%81%D1%82%20%28N.%20Orda%2C%207.04.1864%29.jpg?width=1280,7,372,4110
Q3752910,Desmond Castle,castle,Ireland,IE,51.7075,-8.53056,1500,0,15th century,https://en.wikipedia.org/wiki/Desmond_Castle_(Kinsale),https://commons.wikimedia.org/wiki/Special:FilePath/Desmond%20Castle.jpg?width=1280,7,3367,2894
Q6466050,Bobruisk Castle,castle,Belarus,BY,53.13528,29.2525,1400,0,14th century,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D1%80%D1%83%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BC%D0%BE%D0%BA,https://commons.wikimedia.org/wiki/Special:FilePath/Bobruisk%20Castle.jpg?width=1280,7,0,4746
Q13031112,Kopys Castle,castle,Belarus,BY,54.31861,30.28833,NA,0,NA,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF%D1%8B%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%BC%D0%BE%D0%BA,https://commons.wikimedia.org/wiki/Special:FilePath/Kopys%20castle%2001.jpg?width=1280,7,0,4761
Q4500485,Handaberd (Khokhanaberd),fortress,Azerbaijan,AZ,40.05756,46.5309,1201,0,13th century,https://en.wikipedia.org/wiki/Khokhanaberd,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%BD%D1%8F%D0%B6%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86%20%D0%A5%D0%B0%D1%87%D0%B5%D0%BD%D0%B07.jpg?width=1280,7,612,3902
Q17029168,Suoyang City,ruin,China,CN,40.2467,96.2027,-111,0,2nd century BC,https://en.wikipedia.org/wiki/Suoyang_City,https://commons.wikimedia.org/wiki/Special:FilePath/Suoyang%20City%2004.jpg?width=1280,7,2047,3189
Q2891719,Pinewood Battery,fortress,China,CN,22.2777,114.136,1901,0,20th century,https://en.wikipedia.org/wiki/Pinewood_Battery,https://commons.wikimedia.org/wiki/Special:FilePath/Lung%20Fu%20Shan%20Pinewood%20Battery%205.jpg?width=1280,7,1250,3497
Q4994285,Kongsvinger Fortress,fortress,Norway,NO,60.19952,12.01161,1673,0,17th century,https://en.wikipedia.org/wiki/Kongsvinger_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Kongsvinger%20festning%2002.png?width=1280,6,2163,3503
Q321867,Halifax Citadel,fortress,Canada,CA,44.6475,-63.58028,1749,0,18th century,https://en.wikipedia.org/wiki/Citadel_Hill_(Fort_George),https://commons.wikimedia.org/wiki/Special:FilePath/Citadel%20hill.jpg?width=1280,6,24078,2388
Q440438,Caisteal Maol,ruin,Scotland,GB-SCT,57.27194,-5.72083,NA,0,NA,https://en.wikipedia.org/wiki/Caisteal_Maol,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Moil%2020080429.jpg?width=1280,6,7550,2815
Q866330,Bishop Castle,castle,United States,US,38.0615,-105.094,NA,0,NA,https://en.wikipedia.org/wiki/Bishop_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Bishop%20Castle2%20Fairview%20CO.jpg?width=1280,6,73129,2168
Q914303,Fortress of Arad,fortress,Romania,RO,46.17102,21.33189,1763,0,18th century,https://en.wikipedia.org/wiki/Fortress_of_Arad,https://commons.wikimedia.org/wiki/Special:FilePath/Cetatea%20Aradului.png?width=1280,6,3315,3253
Q364803,Falkenštejn Castle,ruin,Czech Republic,CZ,50.85474,14.40567,1400,0,14th century,https://en.wikipedia.org/wiki/Falken%C5%A1tejn_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Felsenburg%20Falkenstein%2020171226%201539.jpg?width=1280,6,923,4019
Q366439,Krakovec Castle,ruin,Czech Republic,CZ,50.01717,13.63936,1380,0,14th century,https://de.wikipedia.org/wiki/Burg_Krakovec,https://commons.wikimedia.org/wiki/Special:FilePath/Krakovec%20Castle%201.jpg?width=1280,6,0,4996
Q382126,Schenkenberg castle ruin,ruin,Switzerland,CH,47.44192,8.10071,1243,0,13th century,https://en.wikipedia.org/wiki/Schenkenberg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ruine%20Schenkenberg.jpg?width=1280,6,794,4100
Q488281,Münchenstein Castle,ruin,Switzerland,CH,47.5125,7.62139,1275,0,13th century,https://en.wikipedia.org/wiki/M%C3%BCnchenstein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ruine%20M%C3%BCnchenstein.jpg?width=1280,6,638,4230
Q258518,Greifenstein Castle (Filisur),ruin,Switzerland,CH,46.67597,9.69294,NA,0,NA,https://en.wikipedia.org/wiki/Greifenstein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Greifenstein%20Lage.jpg?width=1280,6,646,4224
Q573914,Oltářík,ruin,Czech Republic,CZ,50.49,13.92333,1440,0,15th century,https://de.wikipedia.org/wiki/Olt%C3%A1%C5%99%C3%ADk,https://commons.wikimedia.org/wiki/Special:FilePath/Oltarik.JPG?width=1280,6,0,5001
Q367343,Horšovský Týn Castle,castle,Czech Republic,CZ,49.52935,12.94236,1300,0,13th century,https://de.wikipedia.org/wiki/Schloss_Hor%C5%A1ovsk%C3%BD_T%C3%BDn,https://commons.wikimedia.org/wiki/Special:FilePath/Hor%C5%A1ovsk%C3%BD%20T%C3%BDn%202012-08-05%20N%C3%A1m%C4%9Bst%C3%AD%20se%20z%C3%A1mkem.jpg?width=1280,6,0,4997
Q369704,Opočno Castle,palace,Czech Republic,CZ,50.26486,16.11558,NA,0,NA,https://en.wikipedia.org/wiki/Opo%C4%8Dno_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Opo%C4%8Dno%20z%C3%A1mek.jpg?width=1280,6,1553,3715
Q458673,Belfort castle ruin,ruin,Switzerland,CH,46.67115,9.61042,1222,0,13th century,https://en.wikipedia.org/wiki/Belfort_Castle_(Graub%C3%BCnden),https://commons.wikimedia.org/wiki/Special:FilePath/Belfort%20Ansicht.jpg?width=1280,6,847,4071
Q177125,Burg Clam,castle,Austria,AT,48.22092,14.77849,1150,1,12th century,https://en.wikipedia.org/wiki/Burg_Clam,https://commons.wikimedia.org/wiki/Special:FilePath/Klam%20-%20Burg%20Clam%20%283%29.JPG?width=1280,6,2457,3421
Q474938,Mesocco Castle,ruin,Switzerland,CH,46.38051,9.23317,1219,0,13th century,https://en.wikipedia.org/wiki/Mesocco_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Mesocco%20castle%201.jpg?width=1280,6,1786,3613
Q1013372,Burg Oberkapfenberg,castle,Austria,AT,47.44,15.2936,1173,0,12th century,https://en.wikipedia.org/wiki/Oberkapfenberg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Oberkapfenberg%20Frontansicht.JPG?width=1280,6,584,4276
Q371071,Brunnenburg,castle,Italy,IT,46.6919,11.14788,1250,1,13th century,https://en.wikipedia.org/wiki/Brunnenburg,https://commons.wikimedia.org/wiki/Special:FilePath/Brunnenburg%20%28Tirol%29%2008.jpg?width=1280,6,5021,3013
Q179236,Burg Neulengbach,castle,Austria,AT,48.1981,15.9103,1189,1,12th century,https://en.wikipedia.org/wiki/Burg_Neulengbach,https://commons.wikimedia.org/wiki/Special:FilePath/Neulengbach%20-%20Schloss.JPG?width=1280,6,534,4304
Q187933,Castle of El Barco de Ávila,castle,Spain,ES,40.35893,-5.52519,1450,1,15th century,https://de.wikipedia.org/wiki/Castillo_de_Valcorneja,https://commons.wikimedia.org/wiki/Special:FilePath/Sierra%20de%20Gredos%20%283987864786%29.jpg?width=1280,6,0,4993
Q631328,Sion Castle,ruin,Czech Republic,CZ,49.8888,15.2105,1426,0,15th century,https://en.wikipedia.org/wiki/Sion_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Sion2013h2.jpg?width=1280,6,1427,3770
Q1013532,Burg Pürnstein,castle,Austria,AT,48.5019,14.0125,NA,0,NA,https://en.wikipedia.org/wiki/Burg_P%C3%BCrnstein,https://commons.wikimedia.org/wiki/Special:FilePath/P%C3%BCrnstein%201%20Gesamt.jpg?width=1280,6,387,4463
Q628867,Karpień Castle,castle,Poland,PL,50.33097,16.92347,1571,0,16th century,https://en.wikipedia.org/wiki/Karpie%C5%84_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ruiny%20zamku%20%22Karpie%C5%84%22%20-%20widok%20na%20dawne%20wn%C4%99trza..JPG?width=1280,6,268,4552
Q630563,Castello della Manta,castle,Italy,IT,44.61435,7.48264,1420,0,15th century,https://en.wikipedia.org/wiki/Castello_della_Manta,https://commons.wikimedia.org/wiki/Special:FilePath/Saluzzo-Castello%20della%20Manta.jpg?width=1280,6,2659,3380
Q1012592,Kaja Castle Ruins,ruin,Austria,AT,48.8267,15.8881,NA,0,NA,https://en.wikipedia.org/wiki/Burgruine_Kaja,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Kaja%20080524%201.jpg?width=1280,6,500,4325
Q625415,Drábské světničky,ruin,Czech Republic,CZ,50.5319,15.0319,NA,0,NA,https://en.wikipedia.org/wiki/Dr%C3%A1bsk%C3%A9_sv%C4%9Btni%C4%8Dky,https://commons.wikimedia.org/wiki/Special:FilePath/FelsenburgParadies.jpg?width=1280,6,371,4480
Q1012948,Burg Lichtenwerth,castle,Austria,AT,47.4199,11.86,NA,0,NA,https://en.wikipedia.org/wiki/Burg_Lichtenwerth,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Lichtenwerth.jpg?width=1280,6,480,4348
Q1370412,Schlössli Aarau,castle,Switzerland,CH,47.39442,8.04523,1201,0,13th century,https://de.wikipedia.org/wiki/Schl%C3%B6ssli_Aarau,https://commons.wikimedia.org/wiki/Special:FilePath/Schl%C3%B6ssli%20Aarau.JPG?width=1280,6,0,5030
Q664922,Burgruine Senftenberg,ruin,Austria,AT,48.44768,15.56499,NA,0,NA,https://en.wikipedia.org/wiki/Burgruine_Senftenberg,https://commons.wikimedia.org/wiki/Special:FilePath/Senftenberg%20-%20Burgruine.JPG?width=1280,6,488,4338
Q691192,Châtelard Castle,ruin,Italy,IT,45.75638,7.06082,1243,0,13th century,"https://en.wikipedia.org/wiki/Ch%C3%A2telard_Castle,_Aosta_Valley",https://commons.wikimedia.org/wiki/Special:FilePath/Castello%20La%20Salle.jpg?width=1280,6,603,4259
Q1013004,Liw Castle,ruin,Poland,PL,52.37353,21.96956,NA,0,NA,https://en.wikipedia.org/wiki/Liw_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zamek%20w%20Liwie%2011.JPG?width=1280,6,641,4229
Q745696,Radyně Castle,ruin,Czech Republic,CZ,49.68105,13.46455,1361,0,14th century,https://en.wikipedia.org/wiki/Radyn%C4%9B_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Radyne%20uvnitr.jpg?width=1280,6,1021,3956
