id,title,original_title,original_language,overview,release_date,popularity,vote_average,vote_count,adult,video,genre_ids 
621381,Frisky Lesbian Kitties 2,Frisky Lesbian Kitties 2,en,"Get ready for some luscious lesbian love. Whether it's soft, sensual school girls sneaking in an after school fling or a mischievous dyke domination, this all girl flick offers a peek into the world of filthy feminine desires.",2009-01-05,1.166,0.0,0,True,False,[]
497510,Wounded by the Wind,Las heridas del viento,es,"His father's death forces David to take charge of his legacy. Among their belongings is something unexpected: letters of love of another man. Baffled by the discovery, he decides to visit the alleged lover of his father and discover the truth.",2017-11-08,1.164,6.2,5,False,False,[]
635341,In a Moment,In einem Moment,de,Max isn't sure about his sexual orientation until he meets Leon at his new school. When Max is singing a song at a school concert something beautiful happens.,2018-10-14,1.163,3.8,6,False,False,[18]
439075,Sun in My Mouth,Sun in My Mouth,en,A young man confesses his sexual past to an unseen phone sex operator. He reflects on his sexual identity as we follow him on a solitary excursion to a beach.,2010-06-09,1.163,5.5,2,False,False,[18]
194956,The Sign of the City,O Signo da Cidade,pt,"Teca, a late-night radio show host, uses her astrological skills to help listeners who call in for advice. But her own life feels empty and lonely. One day she makes the acquaintance of her handsome new neighbour, Gil, only to find out he is married.",2007-09-29,1.196,7.2,9,False,False,[18]
119976,At the Floral Ball,Au Bal de flore,fr,"A turn-of-the-last-century hand-tinted short, which features two women, Miss Lally and Miss Julyett, dancing at a ball. By the legendary French filmmaker Alice Guy.",1900-01-01,0.875,4.7,15,False,False,[10402]
746413,How to Die Young in Manila,How to Die Young in Manila,tl,"An introverted teenage boy lies to his parents that he'd sleep over at his friends'. However, he made an appointment with a random guy found on a dating app. The street is filled with dead hustlers, but nobody seems to notice these strange occurrences.",2020-10-28,1.162,0.0,0,False,False,[18]
4399,Wambo,Wambo,de,No overview found.,2001-05-13,0.697,7.0,1,False,False,[18]
674699,Hooky Hookup,Hooky Hookup,en,"Gia Derza grabs her cellphone and calls her girlfriend, Alex De La Flor. Her voice is low as she glances at the door as if keeping an eye out for Chanel Preston. She complains to her about missing their hookup that day since faking being sick didn't work. Gia already feels bad enough about missing Alex's 18th birthday last week.",2020-02-18,1.161,8.0,1,True,False,[]
599881,Women Seeking Women 165,Women Seeking Women 165,en,Restless hearts searching for that perfect woman.,2019-04-05,1.161,0.0,0,True,False,[]
597924,A Naked Boy,아직 끝나지 않았다,ko,"A forty-five-year-old history teacher, Jin-tae, has hallucinations about one of his students.",2015-10-31,1.161,4.0,1,False,False,[18]
459585,Das Gasthaus zum scharfen Bock,Das Gasthaus zum scharfen Bock,de,,1978-09-21,1.161,10.0,1,True,False,"[35, 10749]"
256800,Who Killed Cock Robin?,Who Killed Cock Robin?,en,"Sort of a homosexual Dirty Harry,  a gay cop investigates the murder of a porn star.",1970-02-23,0.704,2.0,1,False,False,[]
517269,Something About Alex,Anders,nl,A teenager struggling with his gender attempts to reconcile with his identity.,2017-11-25,1.16,6.0,2,False,False,[18]
284894,Performance Anxiety,Performance Anxiety,en,Two straight actors must rehearse for an impending gay love scene. How will they make out?,2012-10-20,0.698,5.0,9,False,False,[]
49140,Build,Build,en,Mother son relations are strained to the breaking point when a young architecture student gives up his studies to support himself and his alcoholic mother by hustling.,2004-01-01,0.735,3.0,2,False,False,[]
511358,Unsaid,Ungesagt,de,"Drama about two good friends, who discover their love on a holiday together, which turns their old life upside down.",2016-11-17,1.158,5.0,2,False,False,"[18, 10749]"
667015,Black Lake,Black Lake,en,"Aarya leaves her family in the city to pursue her passion for the arts. She is gifted a red scarf, and is haunted by a Churail; a demonic and malevolent South Asian Witch.",2020-02-28,1.157,0.0,0,False,False,"[53, 18, 27]"
49114,$30,$30,en,A father buys his closeted son a night with a prostitute.,1999-01-01,1.195,6.1,9,False,False,[35]
47233,X2000,X2000,fr,The day after New Year's Eve in 2000.,1998-01-01,0.694,5.4,15,False,False,"[35, 18]"
744330,Hot and Mean 21,Hot and Mean 21,en,Intense dominating orgasmic lesbians!,2020-09-11,1.156,9.0,1,True,False,[]
657673,"Argentina, Forgive Me","Argentina, Me Desculpe",es,"Argentina, Forgive Me",2015-10-31,1.156,9.8,2,False,False,"[18, 10751, 80, 10749]"
624681,"Rub, Lick and Suck My Wet Pussy 2","Rub, Lick and Suck My Wet Pussy 2",en,"It's an all-girl pussy party, full of lesbian lust! These girls are really into exploring wet lips and serious pussy pleasing.",2017-06-26,1.154,0.0,0,True,False,[]
491043,Bear Creek,Bear Creek,en,"A pack of friends in Denver's gay bear community go for the camping trip of a life time filled with fun, laughs and a hot encounter. It all seems innocent enough until a rampaging sociopath joins them ensuring a trip they'll never forget.",2017-02-19,1.154,3.5,4,False,False,[27]
117811,Lovers' Kiss,ラヴァーズ  キス,ja,"LOVERS' KISS (ラヴァーズ・キス?) is a 2003 Japanese romance movie based on a manga by Akimi Yoshida. This is a youth movie of six teenagers (three boys and three girls) whom it is focused on, taking place in Kamakura.",2003-01-25,1.234,0.8,2,False,False,[10749]
605788,Mom Knows Best,Mom Knows Best,en,"No one will ever know what is best for you like mom, she can make all of your bedroom dreams come alive with passion!",2017-01-23,1.153,0.0,0,True,False,[]
436467,The Candidate,The Candidate,en,"Democratic Senator Jen Hanlon is poised to become the first woman president of the United States, until a scandal erupts that could potentially destroy her entire political career. Her opponent, Republican senator Trip Mathis will stop at nothing to see Jen fall from grace, unaware that his tactics will bring forth a horrible tragedy...Starring Brandi Love as Senator Hanlon; Julia Ann as Senator Hanlon’s secret lover, Supreme Court Justice Beth Pellegrino; Alec Knight as Republican Senator Trip Mathis; Penny Pax; Casey Calvert; Kira Noir; Lyra Law and Karlie Montana. With Dana Vespoli and Brock Doom.",2017-01-25,1.153,0.0,0,True,False,"[80, 18, 10749]"
375458,Cold Day,Um Dia Frio,pt,"A portrait of a first relationship, previous to the external world, the one of the family. In a winter in Lisbon, father, mother, son and daughter trace the path of a day by themselves. A film that develops through characters who have for their antagonist life itself, with nothing (and everything) heroic about it.",2009-08-09,0.692,5.0,2,False,False,[18]
870174,Bi One Get One,Bi One Get One,en,Super-hot men and women get together for incredible bisexual threeways!,2021-08-03,1.152,0.0,0,True,True,[]
459732,Fetish Fanatic,Fetish Fanatic,en,"Belladonna's always been one kinky girl, but she really takes it to another level in this 2-disc DVD movie. She explores fetishes such as bondage, huge toys, squirting, feet and big asses. Nina Hartley takes a submissive Bella through the paces of S/M and fucks her in the ass.",2005-11-07,1.152,6.0,2,True,False,[]
48141,Men in the Nude,Férfiakt,hu,"A gay affair between an aging middle-aged writer, and a young streetwise hustler.",2006-01-01,1.355,4.8,6,False,False,[18]
307360,Le ménage moderne du Madame Butterfly,Le ménage moderne du Madame Butterfly,xx,"Le Ménage moderne du Madame Butterfly is a bisexual, hardcore pornographic film from France. It is notable for being the earliest known adult film to incorporate bisexual and homosexual intercourse. It includes ""found footage"" location shots of an Asian street full of rickshaws and a sailing ship on the Pacific Ocean.",1920-01-01,1.484,6.5,2,True,False,[10749]
142110,Soongava,Soongava,ne,"Diya, young woman who wishes to become a dancer enters into an arranged marriage. As she spirals closer to her wedding day she realizes that she has no feelings for her betrothed but  is in love with her best friend, Kiran. They begin an affair but soon are found out...",2012-01-01,1.357,5.1,6,False,False,"[53, 18, 10749, 28]"
62992,Misty's Secret,Misty's Secret,en,"Misty is sexually awakened by her sultry roommate leading to a sensual and naughty bathing encounter. Meanwhile, neighbor Ruby teases those who gaze at her window by doing an erotic strip-tease!",2000-01-02,0.691,1.0,2,False,False,[10749]
260171,As Is,As Is,en,"Story of a homosexual man who finds out he has AIDS and how people react.  Ex-lovers are brought together when the former is stricken with AIDS. Often humorous and never morose, author William Hoffman doesn't pull his punches with either his portrayal of a gay lifestyle or of the emotional toll the disease takes.",1986-07-27,1.233,5.3,2,False,False,"[18, 10770]"
