make,model,vehicle_year,chassis,extra,vehicle_class,origin_country,built_in,made_for,movie_title,movie_type,movie_year,movie_year_end,vehicle_url,movie_url
Triumph,Spitfire MkIV,1971,NA,NA,Convertible,United Kingdom,NA,NA,Tai Chi: Red mobile,Music Video,1986,NA,https://www.imcdb.org/vehicle_677121-Triumph-Spitfire-1971.html,https://www.imcdb.org/movie_1004515150-Tai-Chi--Red-mobile.html
Triumph,Spitfire 1500,1976,NA,NA,Convertible,United Kingdom,NA,NA,Une journée de merde!,Movie,1999,NA,https://www.imcdb.org/vehicle_42851-Triumph-Spitfire-1500-1976.html,https://www.imcdb.org/movie_187567-Une-journ%C3%A9e-de-merde%21.html
Triumph,Thunderbird,1950,6T,NA,Road,United Kingdom,NA,United States of America,The Wild One,Movie,1953,NA,https://www.imcdb.org/vehicle_140556-Triumph-Thunderbird-6T-1950.html,https://www.imcdb.org/movie_47677-The-Wild-One.html
Triumph,TR 5 T Trophy Trail,1974,NA,NA,Trail bike,United Kingdom,NA,NA,Pray for the Wildcats,Movie made for TV,1974,NA,https://www.imcdb.org/vehicle_675763-Triumph-TR-5-T-Trophy-Trail-1974.html,https://www.imcdb.org/movie_72024-Pray-for-the-Wildcats.html
Triumph,TR3A,1959,NA,NA,Convertible,United Kingdom,NA,NA,Britain's Best Drives,Non-fiction TV,2009,NA,https://www.imcdb.org/vehicle_1139098-Triumph-TR3A-1959.html,https://www.imcdb.org/movie_1445537-Britain-s-Best-Drives.html
Triumph,TR4,1962,NA,NA,Convertible,United Kingdom,NA,NA,Échappement libre,Movie,1964,NA,https://www.imcdb.org/vehicle_3973-Triumph-TR4-1962.html,https://www.imcdb.org/movie_58785-%C3%89chappement-libre.html
Tucker,48,1948,NA,'Torpedo',Sedan,USA (United States of America),NA,NA,Tucker: The Man and His Dream,Movie,1988,NA,https://www.imcdb.org/vehicle_2682-Tucker-48-1948.html,https://www.imcdb.org/movie_96316-Tucker--The-Man-and-His-Dream.html
Twentieth Century Motor Car Corporation,Dale,1974,NA,NA,Proto / Concept,USA (United States of America),NA,NA,The Lady and the Dale,TV Series,2021,NA,https://www.imcdb.org/vehicle_1487571-Twentieth-Century-Motor-Car-Corporation-Dale-1974.html,https://www.imcdb.org/movie_12837188-The-Lady-and-the-Dale.html
unknown,NA,NA,NA,NA,NA,NA,NA,NA,How to Stop a Motor Car,Short Movie,1902,NA,https://www.imcdb.org/vehicle_1878741.html,https://www.imcdb.org/movie_435028-How-to-Stop-a-Motor-Car.html
unknown,NA,NA,NA,NA,NA,NA,NA,NA,How to Stop a Motor Car,Short Movie,1902,NA,https://www.imcdb.org/vehicle_1878742.html,https://www.imcdb.org/movie_435028-How-to-Stop-a-Motor-Car.html
unknown,NA,NA,NA,NA,NA,NA,NA,NA,How to Stop a Motor Car,Short Movie,1902,NA,https://www.imcdb.org/vehicle_1878744.html,https://www.imcdb.org/movie_435028-How-to-Stop-a-Motor-Car.html
unknown,NA,NA,NA,NA,Convertible,NA,NA,NA,Человек с Кино-аппаратом (Man with a Movie Camera),Documentary,1929,NA,https://www.imcdb.org/vehicle_925326.html,https://www.imcdb.org/movie_19760-Chelovek-s-kino-apparatom.html
unknown,NA,NA,NA,NA,Convertible,NA,NA,NA,L'auto di Robinet,Short Movie,1911,NA,https://www.imcdb.org/vehicle_1243132.html,https://www.imcdb.org/movie_310687-L-auto-di-Robinet.html
unknown,NA,NA,NA,NA,Convertible,NA,NA,NA,Ivan Mládek a Banjo Band: Hopla do Opla,Music Video,1984,NA,https://www.imcdb.org/vehicle_1857536.html,https://www.imcdb.org/movie_1004524222-Ivan-Ml%C3%A1dek-a-Banjo-Band--Hopla-do-Opla.html
unknown,NA,NA,NA,NA,Racecar,USA (United States of America),NA,NA,Kid Speed,Short Movie,1924,NA,https://www.imcdb.org/vehicle_11939.html,https://www.imcdb.org/movie_12347-Kid-Speed.html
unknown,NA,NA,NA,NA,Chassis Cab,NA,NA,NA,Sooty & Co,TV Series,1993,1998,https://www.imcdb.org/vehicle_1686603.html,https://www.imcdb.org/movie_297632-Sooty-%26-Co.html
unknown,NA,NA,NA,NA,Ambulance,NA,NA,NA,애슬론 또봇 (Tobot Athlon),Animation Series,2016,2017,https://www.imcdb.org/vehicle_1932994.html,https://www.imcdb.org/movie_10368512-Tobot-Athlon.html
unknown,NA,NA,NA,NA,All-Terrain Sports,NA,NA,NA,Yung Lean: Hoover,Music Video,2015,NA,https://www.imcdb.org/vehicle_1707763.html,https://www.imcdb.org/movie_1004523268-Yung-Lean--Hoover.html
unknown,NA,NA,NA,NA,Fire truck,NA,NA,NA,Wir kaufen eine Feuerwehr,Movie,1970,NA,https://www.imcdb.org/vehicle_1417624.html,https://www.imcdb.org/movie_66575-Wir-kaufen-eine-Feuerwehr.html
unknown,NA,NA,NA,NA,Single-deck,NA,NA,NA,Arigatô-san,Movie,1936,NA,https://www.imcdb.org/vehicle_526126.html,https://www.imcdb.org/movie_27307-Arigat%C3%B4-san.html
unknown,NA,NA,NA,NA,Custom,NA,NA,NA,ころがし涼太 激突!モンスターバス (The Monster Bus),Movie,1988,NA,https://www.imcdb.org/vehicle_2045087.html,https://www.imcdb.org/movie_160923-Korogashi-Ryota--Gekitotsu%21-Monster-bus.html
Uralvagonzavod,T-34/76,NA,NA,NA,Military armored vehicle,USSR,NA,NA,T-34,Movie,2018,NA,https://www.imcdb.org/vehicle_1280428-Uralvagonzavod-T-34-76.html,https://www.imcdb.org/movie_8820590-T-34.html
