id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
142252,508,123,"Moe Szyslak: Uh, actually, I'm half monster, half Armenian. Pick your poison.",571000,TRUE,17,375,Moe Szyslak,Train Station,"Uh, actually, I'm half monster, half Armenian. Pick your poison.",uh actually im half monster half armenian pick your poison,10
142253,508,124,"Lady Gaga: And you should love yourselves as much as I love you, because...",575000,TRUE,6127,375,Lady Gaga,Train Station,"And you should love yourselves as much as I love you, because...",and you should love yourselves as much as i love you because,12
142254,508,125,Moe Szyslak: Tell us in song!,579000,TRUE,17,375,Moe Szyslak,Train Station,Tell us in song!,tell us in song,4
142255,508,126,Lady Gaga: (SINGS) BECAUSE...,579000,TRUE,6127,375,Lady Gaga,Train Station,BECAUSE...,because,1
142256,508,127,"Moe Szyslak: With theatricality! Come on, I woke up for this!",581000,TRUE,17,375,Moe Szyslak,Train Station,"With theatricality! Come on, I woke up for this!",with theatricality come on i woke up for this,9
142257,508,128,Crowd: Four! Three! Two!,586000,TRUE,75,375,Crowd,Train Station,Four! Three! Two!,four three two,3
142259,508,130,Crowd: One!,591000,TRUE,75,375,Crowd,Train Station,One!,one,1
142261,508,132,Lady Gaga: BUT EVERY MONSTER NEEDS TO FIND THAT SECRET DEEP INSIDE / THAT TRANSFORMS DOCTOR JEKYLL INTO SEXY MR. HYDE,622000,TRUE,6127,375,Lady Gaga,Train Station,BUT EVERY MONSTER NEEDS TO FIND THAT SECRET DEEP INSIDE / THAT TRANSFORMS DOCTOR JEKYLL INTO SEXY MR. HYDE,but every monster needs to find that secret deep inside that transforms doctor jekyll into sexy mr hyde,18
142262,508,133,Lady Gaga: ALL MY MONSTERS ARE BEAUTIFUL...,641000,TRUE,6127,375,Lady Gaga,Train Station,ALL MY MONSTERS ARE BEAUTIFUL...,all my monsters are beautiful,5
142263,508,134,Lady Gaga: DISCO STU-TIFUL...,645000,TRUE,6127,375,Lady Gaga,Train Station,DISCO STU-TIFUL...,disco stu-tiful,2
142264,508,135,Lady Gaga: SQUARE ROOT-IFUL...,647000,TRUE,6127,375,Lady Gaga,Train Station,SQUARE ROOT-IFUL...,square root-iful,2
142265,508,136,Lady Gaga: OLD COOT-IFUL...,649000,TRUE,6127,375,Lady Gaga,Train Station,OLD COOT-IFUL...,old coot-iful,2
142266,508,137,"Grampa Simpson: I love you, Lady Zsa Zsa!",651000,TRUE,31,375,Grampa Simpson,Train Station,"I love you, Lady Zsa Zsa!",i love you lady zsa zsa,6
142267,508,138,Lady Gaga: MONSTERS DON'T NEED IMPLANTS OR A BITCHIN' MONSTER CAR / MONSTERS ONLY NEED TO LOVE THE MONSTERS THAT THEY ARE,653000,TRUE,6127,375,Lady Gaga,Train Station,MONSTERS DON'T NEED IMPLANTS OR A BITCHIN' MONSTER CAR / MONSTERS ONLY NEED TO LOVE THE MONSTERS THAT THEY ARE,monsters dont need implants or a bitchin monster car monsters only need to love the monsters that they are,19
142268,508,139,Lady Gaga: OH YEEAHH,663000,TRUE,6127,375,Lady Gaga,Train Station,OH YEEAHH,oh yeeahh,2
142269,508,140,Lady Gaga: (SHOUTED) Gaga / Dada / Jawa / Peace!,664000,TRUE,6127,375,Lady Gaga,Train Station,Gaga / Dada / Jawa / Peace!,gaga dada jawa peace,4
142270,508,141,"Kearney Zzyzwicz: (SOTTO, TO LISA) Lie Smeller! Lie Smeller!",674000,TRUE,145,375,Kearney Zzyzwicz,Train Station,Lie Smeller! Lie Smeller!,lie smeller lie smeller,4
142271,508,142,Lisa Simpson: (SMALL SOBS),674000,FALSE,9,375,Lisa Simpson,Train Station,NA,NA,NA
142272,508,143,Lady Gaga: Does everybody love themselves?,680000,TRUE,6127,375,Lady Gaga,Train Station,Does everybody love themselves?,does everybody love themselves,4
142273,508,144,Crowd: (ENTHUSIASTIC CHEERS),680000,FALSE,75,375,Crowd,Train Station,NA,NA,NA
142274,508,145,Lenny Leonard: (ENTHUSIASTIC) That kind of thing sounds hollow from anyone but you!,684000,TRUE,165,375,Lenny Leonard,Train Station,That kind of thing sounds hollow from anyone but you!,that kind of thing sounds hollow from anyone but you,10
142275,508,146,Lady Gaga: Now we have to get going.,690000,TRUE,6127,375,Lady Gaga,Train Station,Now we have to get going.,now we have to get going,6
142276,508,147,Lady Gaga: Wait a minute...,691000,TRUE,6127,375,Lady Gaga,Train Station,Wait a minute...,wait a minute,3
142277,508,148,"Lady Gaga: No! No, no! (SHUDDERS, THEN SINGS POWERFUL MUSICAL NOTES)",691000,TRUE,6127,375,Lady Gaga,Train Station,"No! No, no!",no no no,3
142278,508,149,"Lady Gaga: You! What's wrong, honey?",693000,TRUE,6127,375,Lady Gaga,Train Station,"You! What's wrong, honey?",you whats wrong honey,4
142279,508,150,"Lisa Simpson: Please, I've had enough attention for one day!",704000,TRUE,9,375,Lisa Simpson,Train Station,"Please, I've had enough attention for one day!",please ive had enough attention for one day,8
142280,508,151,"Lady Gaga: (TO CREW) Yo, lighting! I can't see the girl who's had enough attention!",708000,TRUE,6127,375,Lady Gaga,Train Station,"Yo, lighting! I can't see the girl who's had enough attention!",yo lighting i cant see the girl whos had enough attention,11
142281,508,152,Lady Gaga: We should go to your house and talk! Incognito!,715000,TRUE,6127,375,Lady Gaga,Train Station,We should go to your house and talk! Incognito!,we should go to your house and talk incognito,9
142282,508,153,Lisa Simpson: (MUTTERING) Oh God.,718000,TRUE,9,375,Lisa Simpson,Train Station,Oh God.,oh god,2
142283,508,154,"Lady Gaga: Psst, it's me, Gaga. (WHISPERING) But no one must know.",721000,TRUE,6127,375,Lady Gaga,Train Station,"Psst, it's me, Gaga. But no one must know.",psst its me gaga but no one must know,9
142284,508,155,Voice Chip: (MONOTONE) Gaga. Gaga. Gaga.,725000,TRUE,6133,375,Voice Chip,Train Station,Gaga. Gaga. Gaga.,gaga gaga gaga,3
142285,508,156,(Evergreen Terrace: Ext. Evergreen terrace - afternoon),728000,FALSE,NA,410,NA,Evergreen Terrace,NA,NA,NA
142286,508,157,Lady Gaga: So peaceful. Just the buzzing of the paparazzi.,728000,TRUE,6127,410,Lady Gaga,Evergreen Terrace,So peaceful. Just the buzzing of the paparazzi.,so peaceful just the buzzing of the paparazzi,8
142287,508,158,"Lady Gaga: (BLASÉ) Hey, Gary. How's your wife and kids?",734000,TRUE,6127,410,Lady Gaga,Evergreen Terrace,"Hey, Gary. How's your wife and kids?",hey gary hows your wife and kids,7
142288,508,159,Manhole Paparazzo: Still ashamed of me. Big smile!,736000,TRUE,6134,410,Manhole Paparazzo,Evergreen Terrace,Still ashamed of me. Big smile!,still ashamed of me big smile,6
142289,508,160,Lisa Simpson: This is where I live.,738000,TRUE,9,410,Lisa Simpson,Evergreen Terrace,This is where I live.,this is where i live,5
142290,508,161,"Ned Flanders: (FRIENDLY) Well, hello! It's one of those music industry superstars who's turning our innocent children into ladies of the night.",740000,TRUE,11,410,Ned Flanders,Evergreen Terrace,"Well, hello! It's one of those music industry superstars who's turning our innocent children into ladies of the night.",well hello its one of those music industry superstars whos turning our innocent children into ladies of the night,19
142291,508,162,Lady Gaga: What sweater drawer did you crawl out of?,742000,TRUE,6127,410,Lady Gaga,Evergreen Terrace,What sweater drawer did you crawl out of?,what sweater drawer did you crawl out of,8
142292,508,163,"Ned Flanders: (CHUCKLES) Name's Ned Flanders, I've heard of you. Haven't seen so much skin since shedding season on a snake farm.",749000,TRUE,11,410,Ned Flanders,Evergreen Terrace,"Name's Ned Flanders, I've heard of you. Haven't seen so much skin since shedding season on a snake farm.",names ned flanders ive heard of you havent seen so much skin since shedding season on a snake farm,19
142293,508,164,Lady Gaga: But all I'm saying is that everyone is beautiful--,755000,TRUE,6127,410,Lady Gaga,Evergreen Terrace,But all I'm saying is that everyone is beautiful--,but all im saying is that everyone is beautiful--,9
142322,508,193,Marge Simpson: I'm afraid handholding isn't going to cheer me up.,913000,TRUE,1,5,Marge Simpson,Simpson Home,I'm afraid handholding isn't going to cheer me up.,im afraid handholding isnt going to cheer me up,9
142294,508,165,"Ned Flanders: Yes, but Jesus said that... pretty much the same thing. Darnit, the Bible said the Devil would be attractive!",758000,TRUE,11,410,Ned Flanders,Evergreen Terrace,"Yes, but Jesus said that... pretty much the same thing. Darnit, the Bible said the Devil would be attractive!",yes but jesus said that pretty much the same thing darnit the bible said the devil would be attractive,19
142295,508,166,Lady Gaga: What makes you think I'm the Devil?,765000,TRUE,6127,410,Lady Gaga,Evergreen Terrace,What makes you think I'm the Devil?,what makes you think im the devil,7
142296,508,167,"Ned Flanders: (MOPPING BROW) Unless you're gonna slap some wieners on those, turn 'em off!",769000,TRUE,11,410,Ned Flanders,Evergreen Terrace,"Unless you're gonna slap some wieners on those, turn 'em off!",unless youre gonna slap some wieners on those turn em off,11
142297,508,168,"Ned Flanders: Joke's on you, I needed a trim!",773000,TRUE,11,410,Ned Flanders,Evergreen Terrace,"Joke's on you, I needed a trim!",jokes on you i needed a trim,7
142298,508,169,(Simpson Home: Ext. Simpson house - evening -),784000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
142299,508,170,"Lady Gaga: (SEVERAL AGGRAVATED NOISES, THEN:) Bastards!",784000,TRUE,6127,5,Lady Gaga,Simpson Home,Bastards!,bastards,1
142300,508,171,"Lady Gaga: Lisa, look at me. So what if your number one supporter is you? That's how it should be. I had some very tough times myself before I became a superstar at age twenty-two. Everything is gonna be fine. (IMPATIENT) You better yet?",785000,TRUE,6127,5,Lady Gaga,Simpson Home,"Lisa, look at me. So what if your number one supporter is you? That's how it should be. I had some very tough times myself before I became a superstar at age twenty-two. Everything is gonna be fine. You better yet?",lisa look at me so what if your number one supporter is you thats how it should be i had some very tough times myself before i became a superstar at age twenty-two everything is gonna be fine you better yet,41
142301,508,172,"Lady Gaga: Sorry, gotta answer this text.",800000,TRUE,6127,5,Lady Gaga,Simpson Home,"Sorry, gotta answer this text.",sorry gotta answer this text,5
142302,508,173,"Lisa Simpson: (GLUM) Please, take your time.",804000,TRUE,9,5,Lisa Simpson,Simpson Home,"Please, take your time.",please take your time,4
142303,508,174,Lady Gaga: You know what you need?,807000,TRUE,6127,5,Lady Gaga,Simpson Home,You know what you need?,you know what you need,5
142304,508,175,Lisa Simpson: (HOPEFUL) Solitude?,809000,TRUE,9,5,Lisa Simpson,Simpson Home,Solitude?,solitude,1
142305,508,176,Lady Gaga: Flash mob.,809000,TRUE,6127,5,Lady Gaga,Simpson Home,Flash mob.,flash mob,2
142306,508,177,"Lady Gaga: Now, Lisa, if that didn't fundamentally change who you are, I don't know what.",814000,TRUE,6127,5,Lady Gaga,Simpson Home,"Now, Lisa, if that didn't fundamentally change who you are, I don't know what.",now lisa if that didnt fundamentally change who you are i dont know what,14
142307,508,178,"""Just Stamp the Ticket"" Man: You idiots! She meant we should disperse.",826000,TRUE,943,5,"""Just Stamp the Ticket"" Man",Simpson Home,You idiots! She meant we should disperse.,you idiots she meant we should disperse,7
142308,508,179,"Lady Gaga: Lisa, you un-tattooed little miracle, I'm not leaving here until I restore your sense of hope.",832000,TRUE,6127,5,Lady Gaga,Simpson Home,"Lisa, you un-tattooed little miracle, I'm not leaving here until I restore your sense of hope.",lisa you un-tattooed little miracle im not leaving here until i restore your sense of hope,16
142309,508,180,"Lady Gaga: (BEAT) Come on, say something.",839000,TRUE,6127,5,Lady Gaga,Simpson Home,"Come on, say something.",come on say something,4
142310,508,181,"Lisa Simpson: Let me explain. I have a chance for a grim but tolerable life, but only if I give up hope. Now if you don't mind, and with all due worship, I would like to be alone.",839000,TRUE,9,5,Lisa Simpson,Simpson Home,"Let me explain. I have a chance for a grim but tolerable life, but only if I give up hope. Now if you don't mind, and with all due worship, I would like to be alone.",let me explain i have a chance for a grim but tolerable life but only if i give up hope now if you dont mind and with all due worship i would like to be alone,36
142311,508,182,"Bart Simpson: Lady Gaga, meet your biggest threat: Baby Googoo.",850000,TRUE,8,5,Bart Simpson,Simpson Home,"Lady Gaga, meet your biggest threat: Baby Googoo.",lady gaga meet your biggest threat baby googoo,8
142312,508,183,Lisa Simpson: (MUFFLED) Can I please be alone?,856000,TRUE,9,5,Lisa Simpson,Simpson Home,Can I please be alone?,can i please be alone,5
142313,508,184,"Lisa Simpson: Well, it worked once.",869000,TRUE,9,5,Lisa Simpson,Simpson Home,"Well, it worked once.",well it worked once,4
142314,508,185,"Lady Gaga: So, any ideas about Lisa?",877000,TRUE,6127,5,Lady Gaga,Simpson Home,"So, any ideas about Lisa?",so any ideas about lisa,5
142315,508,186,Marge Simpson: (SIGHS) I never have any idea what to do for Lisa. To be the mother of someone who's so smart and so sensitive and who beautifully plays an instrument (SOTTO) I don't really care for. (STARTING TO SOB) It's so hard.,877000,TRUE,1,5,Marge Simpson,Simpson Home,I never have any idea what to do for Lisa. To be the mother of someone who's so smart and so sensitive and who beautifully plays an instrument I don't really care for. It's so hard.,i never have any idea what to do for lisa to be the mother of someone whos so smart and so sensitive and who beautifully plays an instrument i dont really care for its so hard,36
142316,508,187,"Marge Simpson: I wish I was one of those young women who could just wave their hands in front of their eyes and not cry, 'cause it doesn't work for me.",896000,TRUE,1,5,Marge Simpson,Simpson Home,"I wish I was one of those young women who could just wave their hands in front of their eyes and not cry, 'cause it doesn't work for me.",i wish i was one of those young women who could just wave their hands in front of their eyes and not cry cause it doesnt work for me,29
142317,508,188,"Lady Gaga: (REPEATED FRUSTRATED NOISES) / (REPEATED COMFORTING ""MARGE""'S)",896000,TRUE,6127,5,Lady Gaga,Simpson Home,/,NA,0
142318,508,189,Marge Simpson: (VERY STARTLED NOISE),896000,FALSE,1,5,Marge Simpson,Simpson Home,NA,NA,NA
142319,508,190,"Lady Gaga: Marge, take it easy.",909000,TRUE,6127,5,Lady Gaga,Simpson Home,"Marge, take it easy.",marge take it easy,4
142320,508,191,Marge Simpson: (APPROVING MURMUR),909000,FALSE,1,5,Marge Simpson,Simpson Home,NA,NA,NA
142321,508,192,Lady Gaga: It's just human contact.,909000,TRUE,6127,5,Lady Gaga,Simpson Home,It's just human contact.,its just human contact,4
142593,509,181,Homer Simpson: (VERY OUT OF BREATH) No.,781000,TRUE,2,4085,Homer Simpson,NEW YORK HIGH LINE,No.,no,1
142323,508,194,"Lady Gaga: Well, maybe this will.",917000,TRUE,6127,5,Lady Gaga,Simpson Home,"Well, maybe this will.",well maybe this will,4
142324,508,195,Marge Simpson: (FLUSHED) Homer!,922000,TRUE,1,5,Marge Simpson,Simpson Home,Homer!,homer,1
142325,508,196,(Simpson Master Bedroom: INT. SIMPSONS MASTER BEDROOM - night),924000,FALSE,NA,100,NA,Simpson Master Bedroom,NA,NA,NA
142326,508,197,Homer Simpson: Wow. Wow. This is like the night Hillary won the New Hampshire Primary.,924000,TRUE,2,100,Homer Simpson,Simpson Master Bedroom,Wow. Wow. This is like the night Hillary won the New Hampshire Primary.,wow wow this is like the night hillary won the new hampshire primary,13
142327,508,198,(Simpson Home: eXT. sIMPSON HOUSE - DAY - establishing),931000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
