iso3c,country,region,income,year,population,overall_score,data_use_score,data_services_score,data_products_score,data_sources_score,data_infrastructure_score
NRU,Nauru,East Asia & Pacific,High income,2016,11437,NA,70,NA,34.74375,NA,0
NCL,New Caledonia,East Asia & Pacific,High income,2016,270220,NA,50,NA,14.84375,NA,NA
MNP,Northern Mariana Islands,East Asia & Pacific,High income,2016,51133,NA,40,NA,9.1875,NA,NA
PLW,Palau,East Asia & Pacific,High income,2016,17816,NA,20,NA,42.78125,NA,15
PRI,Puerto Rico,Latin America & Caribbean,High income,2016,3406672,NA,60,NA,22.21875,NA,NA
ROU,Romania,Europe & Central Asia,High income,2016,19702267,NA,70,NA,57.26875,73.49166666666666,NA
SMR,San Marino,Europe & Central Asia,High income,2016,33834,NA,50,NA,18.93125,NA,45
SYC,Seychelles,Sub-Saharan Africa,High income,2016,94677,NA,60,NA,53.56875000000001,NA,55.00000000000001
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,2016,38992,NA,30,NA,9.25625,NA,NA
SOM,Somalia,Sub-Saharan Africa,Low income,2016,14292847,NA,16.6,NA,33.10625,NA,0
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2016,47788,NA,40,NA,41.69375,NA,25
MAF,St. Martin (French part),Latin America & Caribbean,High income,2016,34811,NA,40,NA,4.89375,NA,NA
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2016,18964252,NA,36.6,NA,37.525000000000006,NA,20
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2016,1224562,NA,70,NA,62.33125,34.25833333333333,NA
TON,Tonga,East Asia & Pacific,Upper middle income,2016,105707,NA,70,NA,49.212500000000006,NA,25
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2016,38246,NA,30,NA,10.85625,NA,NA
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2016,10852,NA,40,NA,34.225,NA,5
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,2016,107516,NA,40,NA,8.68125,NA,NA
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2016,4367088,NA,80,NA,59.08125,56.74166666666667,NA
AFG,Afghanistan,South Asia,Low income,2015,33753499,NA,50,NA,53.56875000000001,25.441666666666663,NA
ALB,Albania,Europe & Central Asia,Upper middle income,2015,2880703,NA,80,NA,63.1,65.79166666666666,NA
DZA,Algeria,Middle East & North Africa,Upper middle income,2015,39543154,NA,60,NA,56.13750000000001,56.60833333333334,NA
ASM,American Samoa,East Asia & Pacific,High income,2015,51368,NA,30,NA,18.018750000000004,NA,NA
AND,Andorra,Europe & Central Asia,High income,2015,71746,NA,40,NA,24.674999999999997,NA,NA
AGO,Angola,Sub-Saharan Africa,Lower middle income,2015,28127721,NA,60,NA,67.33124999999998,38.49166666666667,NA
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2015,89941,NA,0,NA,50.6375,NA,NA
ARG,Argentina,Latin America & Caribbean,Upper middle income,2015,43131966,NA,70,NA,74.20625000000001,69.16666666666667,NA
ARM,Armenia,Europe & Central Asia,Upper middle income,2015,2878595,NA,80,NA,68.96249999999999,62.49166666666666,NA
ABW,Aruba,Latin America & Caribbean,High income,2015,104257,NA,40,NA,17.5375,NA,NA
AUS,Australia,East Asia & Pacific,High income,2015,23815995,NA,80,NA,68.05624999999999,NA,NA
AUT,Austria,Europe & Central Asia,High income,2015,8642699,NA,80,NA,68.26875,NA,NA
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2015,9649341,NA,50,NA,59.50000000000001,63.46666666666666,NA
BHS,"Bahamas, The",Latin America & Caribbean,High income,2015,392697,NA,60,NA,34.50625,NA,NA
BHR,Bahrain,Middle East & North Africa,High income,2015,1362142,NA,50,NA,38.537499999999994,NA,NA
BGD,Bangladesh,South Asia,Lower middle income,2015,157830000,NA,70,NA,68.4375,45.06666666666666,NA
BRB,Barbados,Latin America & Caribbean,High income,2015,278083,NA,60,NA,49.71875,NA,NA
BLR,Belarus,Europe & Central Asia,Upper middle income,2015,9461076,NA,60,NA,56.7625,51.208333333333336,NA
BEL,Belgium,Europe & Central Asia,High income,2015,11274196,NA,80,NA,59.18125,NA,NA
BLZ,Belize,Latin America & Caribbean,Upper middle income,2015,359871,NA,60,NA,63.33125,38.791666666666664,NA
BEN,Benin,Sub-Saharan Africa,Lower middle income,2015,10932783,NA,70,NA,55.1,35.21666666666667,NA
BMU,Bermuda,North America,High income,2015,65237,NA,30,NA,17.70625,NA,NA
BTN,Bhutan,South Asia,Lower middle income,2015,743274,NA,70,NA,61.72500000000001,41.36666666666667,NA
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2015,11090085,NA,70,NA,66.84375,33.06666666666666,NA
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2015,3524324,NA,70,NA,59.25,54.883333333333326,NA
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2015,2305171,NA,60,NA,59.95625,55.666666666666664,NA
BRA,Brazil,Latin America & Caribbean,Upper middle income,2015,205188205,NA,70,NA,73.54375,68.19166666666666,NA
VGB,British Virgin Islands,Latin America & Caribbean,High income,2015,29366,NA,20,NA,14.11875,NA,NA
BRN,Brunei Darussalam,East Asia & Pacific,High income,2015,421437,NA,60,NA,37.974999999999994,NA,NA
BGR,Bulgaria,Europe & Central Asia,High income,2015,7177991,NA,80,NA,65.4375,68.06666666666666,NA
BFA,Burkina Faso,Sub-Saharan Africa,Low income,2015,18718019,NA,50,NA,66.06250000000001,40.64166666666667,NA
BDI,Burundi,Sub-Saharan Africa,Low income,2015,10727148,NA,60,NA,65.75,25.73333333333333,NA
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,2015,552166,NA,60,NA,58.675,60.56666666666667,NA
KHM,Cambodia,East Asia & Pacific,Lower middle income,2015,15417523,NA,50,NA,70.50625,33.36666666666667,NA
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2015,23012646,NA,60,NA,68.43749999999999,37.59166666666667,NA
CAN,Canada,North America,High income,2015,35704498,NA,80,NA,57.16875,NA,NA
CYM,Cayman Islands,Latin America & Caribbean,High income,2015,60911,NA,30,NA,15.50625,NA,NA
CAF,Central African Republic,Sub-Saharan Africa,Low income,2015,4819333,NA,20,NA,45.84375,NA,NA
TCD,Chad,Sub-Saharan Africa,Low income,2015,14140274,NA,50,NA,50.98750000000001,18.033333333333335,NA
CHI,Channel Islands,Europe & Central Asia,High income,2015,162190,NA,20,NA,NA,NA,NA
CHL,Chile,Latin America & Caribbean,High income,2015,17870124,NA,80,NA,76.44375,66.46666666666667,NA
CHN,China,East Asia & Pacific,Upper middle income,2015,1379860000,NA,70,NA,56.79375,47.49166666666667,NA
COL,Colombia,Latin America & Caribbean,Upper middle income,2015,47119728,NA,80,NA,79.11875,50.641666666666666,NA
COM,Comoros,Sub-Saharan Africa,Lower middle income,2015,730216,NA,40,NA,55.125,NA,NA
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,2015,78656904,NA,70,NA,54.71875000000001,21.9,NA
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2015,5064386,NA,70,NA,53.46875,34.24166666666667,NA
CRI,Costa Rica,Latin America & Caribbean,Upper middle income,2015,4895242,NA,80,NA,74.9375,NA,NA
CIV,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,2015,23596741,NA,60,NA,63.712500000000006,32.71666666666667,NA
HRV,Croatia,Europe & Central Asia,High income,2015,4203604,NA,70,NA,47.175,NA,NA
CUB,Cuba,Latin America & Caribbean,Upper middle income,2015,11339894,NA,60,NA,47.675,NA,NA
CUW,Curacao,Latin America & Caribbean,High income,2015,157980,NA,40,NA,14.35625,NA,NA
CYP,Cyprus,Europe & Central Asia,High income,2015,1187280,NA,80,NA,53.54375,NA,NA
CZE,Czechia,Europe & Central Asia,High income,2015,10546059,NA,80,NA,68.11874999999999,NA,NA
DNK,Denmark,Europe & Central Asia,High income,2015,5683483,NA,80,NA,60.3875,NA,NA
DJI,Djibouti,Middle East & North Africa,Lower middle income,2015,1006259,NA,20,NA,51.9,18.183333333333337,NA
DMA,Dominica,Latin America & Caribbean,Upper middle income,2015,70007,NA,40,NA,46.10625,NA,NA
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2015,10405832,NA,80,NA,61,42.141666666666666,NA
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2015,16195902,NA,80,NA,70.81875,47.025,NA
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2015,97723799,NA,80,NA,78.8875,62.041666666666664,NA
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2015,6231066,NA,70,NA,72.75625,53.516666666666666,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2015,1346973,NA,30,NA,49.425,NA,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2015,3340006,NA,30,NA,37.04375,NA,NA
EST,Estonia,Europe & Central Asia,High income,2015,1315407,NA,80,NA,66.7375,NA,NA
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2015,1133936,NA,40,NA,62.75000000000001,31.65,NA
ETH,Ethiopia,Sub-Saharan Africa,Low income,2015,102471895,NA,80,NA,65.33749999999999,41.325,NA
FRO,Faroe Islands,Europe & Central Asia,High income,2015,48816,NA,20,NA,9.01875,NA,NA
FJI,Fiji,East Asia & Pacific,Upper middle income,2015,917200,NA,70,NA,58.43125,52.26666666666666,NA
FIN,Finland,Europe & Central Asia,High income,2015,5479531,NA,80,NA,66.57499999999999,NA,NA
FRA,France,Europe & Central Asia,High income,2015,66548272,NA,80,NA,62.4375,NA,NA
PYF,French Polynesia,East Asia & Pacific,High income,2015,291787,NA,30,NA,12.98125,NA,NA
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2015,2028517,NA,40,NA,45.23125,15.108333333333333,NA
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2015,2253133,NA,60,NA,59.06249999999999,42.575,NA
GEO,Georgia,Europe & Central Asia,Upper middle income,2015,3725276,NA,70,NA,58.16875,74.44166666666668,NA
DEU,Germany,Europe & Central Asia,High income,2015,81686611,NA,80,NA,62.89374999999999,NA,NA
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2015,28870939,NA,70,NA,67.07499999999999,46.916666666666664,NA
GIB,Gibraltar,Europe & Central Asia,High income,2015,32520,NA,20,NA,8.43125,NA,NA
GRC,Greece,Europe & Central Asia,High income,2015,10820883,NA,80,NA,60.12499999999999,NA,NA
GRL,Greenland,Europe & Central Asia,High income,2015,56114,NA,30,NA,11.275,NA,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2015,118980,NA,50,NA,48.712500000000006,NA,NA
GUM,Guam,East Asia & Pacific,High income,2015,167978,NA,40,NA,13.3,NA,NA
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2015,15567419,NA,70,NA,75.57499999999999,61.28333333333333,NA
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2015,11625998,NA,50,NA,52.1875,25.475,NA
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2015,1788919,NA,40,NA,41.99375,18.383333333333333,NA
GUY,Guyana,Latin America & Caribbean,High income,2015,755031,NA,40,NA,55.76875,29.83333333333333,NA
HTI,Haiti,Latin America & Caribbean,Lower middle income,2015,10563757,NA,70,NA,48.25000000000001,19.2,NA
HND,Honduras,Latin America & Caribbean,Lower middle income,2015,9294505,NA,70,NA,72.99375,47.75833333333333,NA
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,2015,7291300,NA,40,NA,28.925,NA,NA
HUN,Hungary,Europe & Central Asia,High income,2015,9843028,NA,80,NA,57.76875000000001,NA,NA
ISL,Iceland,Europe & Central Asia,High income,2015,330815,NA,60,NA,52.8875,NA,NA
IND,India,South Asia,Lower middle income,2015,1322866505,NA,70,NA,59.8125,47.266666666666666,NA
IDN,Indonesia,East Asia & Pacific,Upper middle income,2015,259091970,NA,80,NA,65.48125,48.46666666666667,NA
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2015,81790841,NA,80,NA,59.51875,58.74166666666666,NA
IRQ,Iraq,Middle East & North Africa,Upper middle income,2015,37757813,NA,60,NA,57.306250000000006,NA,NA
IRL,Ireland,Europe & Central Asia,High income,2015,4701957,NA,70,NA,59.78125,NA,NA
IMN,Isle of Man,Europe & Central Asia,High income,2015,83593,NA,30,NA,8.96875,NA,NA
ISR,Israel,Middle East & North Africa,High income,2015,8380100,NA,80,NA,47.34375000000001,NA,NA
ITA,Italy,Europe & Central Asia,High income,2015,60730582,NA,80,NA,67.89374999999998,NA,NA
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2015,2794445,NA,60,NA,59.23125,60.44166666666666,NA
JPN,Japan,East Asia & Pacific,High income,2015,127141000,NA,80,NA,64.1625,NA,NA
JOR,Jordan,Middle East & North Africa,Lower middle income,2015,9494246,NA,70,NA,63.01875,72.7,NA
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2015,17542806,NA,80,NA,69.61249999999998,63.916666666666664,NA
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2015,46851488,NA,50,NA,66.09375,34.24166666666667,NA
KIR,Kiribati,East Asia & Pacific,Lower middle income,2015,116707,NA,50,NA,45.34375,14.983333333333333,NA
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2015,25258015,NA,20,NA,35.400000000000006,NA,NA
KOR,"Korea, Rep.",East Asia & Pacific,High income,2015,51014947,NA,80,NA,67.60624999999999,NA,NA
XKX,Kosovo,Europe & Central Asia,Upper middle income,2015,1788196,NA,40,NA,NA,38.366666666666674,NA
KWT,Kuwait,Middle East & North Africa,High income,2015,3908743,NA,60,NA,55.6375,NA,NA
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2015,5956900,NA,80,NA,71.49375,61.6,NA
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2015,6787419,NA,50,NA,59.14375,42.525,NA
LVA,Latvia,Europe & Central Asia,High income,2015,1977527,NA,80,NA,48.60625,NA,NA
LBN,Lebanon,Middle East & North Africa,Lower middle income,2015,6398940,NA,20,NA,54.7375,45.983333333333334,NA
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2015,2118521,NA,60,NA,48.41875,36.641666666666666,NA
LBR,Liberia,Sub-Saharan Africa,Low income,2015,4612329,NA,60,NA,59.53749999999999,33.71666666666667,NA
LBY,Libya,Middle East & North Africa,Upper middle income,2015,6192235,NA,40,NA,35.6875,NA,NA
LIE,Liechtenstein,Europe & Central Asia,High income,2015,37355,NA,30,NA,23.19375,NA,NA
LTU,Lithuania,Europe & Central Asia,High income,2015,2904910,NA,80,NA,52.55,NA,NA
LUX,Luxembourg,Europe & Central Asia,High income,2015,569604,NA,60,NA,49.825,NA,NA
MAC,"Macao SAR, China",East Asia & Pacific,High income,2015,615239,NA,40,NA,21.475,NA,NA
MDG,Madagascar,Sub-Saharan Africa,Low income,2015,24850912,NA,80,NA,60.306250000000006,20.066666666666663,NA
MWI,Malawi,Sub-Saharan Africa,Low income,2015,16938942,NA,70,NA,66.04374999999999,45.49166666666666,NA
MYS,Malaysia,East Asia & Pacific,Upper middle income,2015,31068833,NA,80,NA,70.15,57.666666666666664,NA
MDV,Maldives,South Asia,Upper middle income,2015,435582,NA,40,NA,43.4125,51.233333333333334,NA
MLI,Mali,Sub-Saharan Africa,Low income,2015,18112907,NA,60,NA,58.8875,48.56666666666667,NA
MLT,Malta,Middle East & North Africa,High income,2015,445053,NA,80,NA,43.8375,NA,NA
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2015,49410,NA,10,NA,39.78125,17.133333333333333,NA
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2015,3946220,NA,70,NA,50.48125,20.233333333333334,NA
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2015,1262879,NA,70,NA,64.76875,59.09166666666666,NA
MEX,Mexico,Latin America & Caribbean,Upper middle income,2015,120149897,NA,80,NA,80.21875,75.76666666666667,NA
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2015,109462,NA,50,NA,42.075,20.43333333333333,NA
MDA,Moldova,Europe & Central Asia,Upper middle income,2015,2835978,NA,80,NA,57.7125,64.99166666666666,NA
MCO,Monaco,Europe & Central Asia,High income,2015,36760,NA,40,NA,16.9375,NA,NA
MNG,Mongolia,East Asia & Pacific,Upper middle income,2015,2964749,NA,80,NA,66.79375,70.21666666666665,NA
MNE,Montenegro,Europe & Central Asia,Upper middle income,2015,622159,NA,70,NA,59.181250000000006,57.29166666666667,NA
MAR,Morocco,Middle East & North Africa,Lower middle income,2015,34680458,NA,70,NA,62.8875,48.04166666666667,NA
MOZ,Mozambique,Sub-Saharan Africa,Low income,2015,26843246,NA,60,NA,64.25625000000001,42.775,NA
MMR,Myanmar,East Asia & Pacific,Lower middle income,2015,51483949,NA,60,NA,64.58124999999998,NA,NA
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2015,2282704,NA,70,NA,71.3,46.54166666666667,NA
NRU,Nauru,East Asia & Pacific,High income,2015,11185,NA,50,NA,32.725,NA,NA
NPL,Nepal,South Asia,Lower middle income,2015,27610325,NA,40,NA,64.48125,48.925,NA
NLD,Netherlands,Europe & Central Asia,High income,2015,16939923,NA,80,NA,56.7,NA,NA
NCL,New Caledonia,East Asia & Pacific,High income,2015,269460,NA,30,NA,20.375,NA,NA
NZL,New Zealand,East Asia & Pacific,High income,2015,4609400,NA,80,NA,60.59375,NA,NA
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2015,6298598,NA,70,NA,65.79374999999999,41.400000000000006,NA
NER,Niger,Sub-Saharan Africa,Low income,2015,20128124,NA,80,NA,68.93124999999999,33.45,NA
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2015,183995785,NA,80,NA,51.18125000000001,45.86666666666667,NA
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2015,1912430,NA,80,NA,54.48124999999999,62.075,NA
MNP,Northern Mariana Islands,East Asia & Pacific,High income,2015,51514,NA,30,NA,9.24375,NA,NA
NOR,Norway,Europe & Central Asia,High income,2015,5188607,NA,80,NA,61.21875,NA,NA
OMN,Oman,Middle East & North Africa,High income,2015,4191776,NA,50,NA,41.9,NA,NA
PAK,Pakistan,South Asia,Lower middle income,2015,210969298,NA,80,NA,63.26249999999999,37.1,NA
PLW,Palau,East Asia & Pacific,High income,2015,17794,NA,20,NA,42.66875,NA,NA
PAN,Panama,Latin America & Caribbean,High income,2015,3957099,NA,80,NA,68.69999999999999,65.04166666666666,NA
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2015,8682174,NA,40,NA,44.5375,15.308333333333332,NA
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2015,6177950,NA,70,NA,64.7375,37.891666666666666,NA
PER,Peru,Latin America & Caribbean,Upper middle income,2015,30711863,NA,70,NA,67.89375,48.291666666666664,NA
PHL,Philippines,East Asia & Pacific,Lower middle income,2015,103031365,NA,80,NA,68.06249999999999,85.3,NA
POL,Poland,Europe & Central Asia,High income,2015,37986412,NA,80,NA,63.37499999999999,NA,NA
PRT,Portugal,Europe & Central Asia,High income,2015,10358076,NA,80,NA,59.4125,NA,NA
PRI,Puerto Rico,Latin America & Caribbean,High income,2015,3473232,NA,40,NA,21.13125,NA,NA
