region,council,swim_site,date,time,enterococci_cfu_100ml,water_temperature_c,conductivity_ms_cm,latitude,longitude
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,2010-02-15,08:06:00,100,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,2010-02-15,12:31:00,2,NA,NA,-33.611207,151.332254
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2010-02-15,10:55:00,270,NA,NA,-33.841448,151.11863
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2010-02-15,06:50:00,2,NA,NA,-34.06984,151.156853
Northern Sydney,Northern Beaches Council,Long Reef Beach,2010-02-15,08:34:00,27,23,NA,-33.74525,151.30593
Sydney City,Randwick City Council,Little Bay Beach,2010-02-15,08:17:00,3300,NA,50900,-33.979882,151.251417
Northern Sydney,Northern Beaches Council,Warriewood Beach,2010-02-15,09:17:00,39,NA,NA,-33.69107,151.309221
Sydney City,Randwick City Council,Malabar Beach,2010-02-15,08:30:00,3000,NA,51200,-33.96436,151.252247
Northern Sydney,Northern Beaches Council,Narrabeen Lagoon (Birdwood Park),2010-02-15,09:00:00,25,NA,NA,-33.703993,151.304952
Northern Sydney,Northern Beaches Council,Dee Why Beach,2010-02-15,08:21:00,55,NA,NA,-33.753299,151.297338
Sydney City,Randwick City Council,Coogee Beach,2010-02-15,09:08:00,300,NA,52800,-33.92076,151.25817
Southern Sydney,Sutherland Shire Council,Elouera Beach,2010-02-15,06:25:00,21,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,2010-02-15,07:24:00,150,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,2010-02-15,06:15:00,2,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,North Steyne Beach,2010-02-15,07:44:00,300,NA,NA,-33.79099,151.28801
Sydney City,Waverley Council,Bronte Beach,2010-02-15,09:38:00,110,NA,53100,-33.903087,151.26879
Northern Sydney,Northern Beaches Council,Queenscliff Beach,2010-02-15,07:50:00,280,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Newport Beach,2010-02-15,12:00:00,2400,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Freshwater Beach,2010-02-15,08:00:00,110,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,2010-02-15,08:15:00,100,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Mona Vale Beach,2010-02-15,09:31:00,10,23,NA,-33.679704,151.313981
Sydney Harbour,Northern Beaches Council,Manly Cove,2010-02-12,08:40:00,1,23,55228,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,2010-02-12,11:47:00,43,NA,42620,-33.83919,151.16949
Sydney Harbour,The Council of the Municipality of Hunters Hill,Henley Baths (Kelly Street Baths),2010-02-12,12:00:00,10,NA,43440,-33.84353,151.1317
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2010-02-12,10:53:00,0,NA,54026,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2010-02-12,09:35:00,42,NA,42658,-33.767929,151.200343
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2010-02-12,08:04:00,0,25,54339,-33.849925,151.266231
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2010-02-12,07:52:00,18,NA,53281,-33.871276,151.246974
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2010-02-12,10:41:00,1,NA,52711,-33.826888,151.253476
Sydney Harbour,Lane Cove Council,Woodford Bay,2010-02-12,11:33:00,37,NA,42846,-33.831968,151.17254
Sydney Harbour,The City of Sydney,Darling Harbour,2010-02-12,07:30:00,33,NA,49619,-33.87129,151.20069
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2010-02-12,10:38:00,0,NA,53713,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2010-02-12,08:59:00,28,NA,48091,-33.80579,151.25172
Sydney Harbour,Northern Beaches Council,Little Manly Cove,2010-02-12,08:26:00,1,NA,55096,-33.807232,151.286808
Sydney Harbour,City of Canada Bay Council,Chiswick Baths,2010-02-12,12:09:00,6,NA,45212,-33.847168,151.142892
Sydney Harbour,Inner West Council,Dawn Fraser Pool,2010-02-12,07:14:00,24,NA,45080,-33.853237,151.172823
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,2010-02-12,07:59:00,30,NA,53506,-33.870027,151.265932
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,2010-02-12,11:08:00,45,NA,52398,-33.84167,151.23581
Sydney Harbour,Willoughby City Council,Northbridge Baths,2010-02-12,10:05:00,24,NA,42670,-33.806043,151.222754
Sydney Harbour,North Sydney Council,Hayes Street Beach,2010-02-12,11:13:00,5,NA,52117,-33.841715,151.219382
Sydney Harbour,Northern Beaches Council,Fairlight Beach,2010-02-12,08:43:00,8,NA,54971,-33.800731,151.274778
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,2010-02-12,08:16:00,2,NA,54414,-33.845115,151.280546
Sydney Harbour,Northern Beaches Council,Gurney Crescent Baths,2010-02-12,09:12:00,33,NA,42676,-33.793451,151.235278
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,2010-02-12,08:09:00,19,NA,54157,-33.849889,151.276441
Sydney Harbour,Mosman Municipal Council,Chinamans Beach,2010-02-12,10:35:00,4,26,51253,-33.814094,151.248971
Sydney Harbour,Lane Cove Council,Greenwich Baths,2010-02-12,11:27:00,13,NA,46677,-33.84176,151.1829
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,2010-02-12,08:47:00,0,NA,54852,-33.803133,151.270604
Sydney Harbour,Lane Cove Council,Tambourine Bay,2010-02-12,11:41:00,37,NA,42357,-33.828066,151.161315
Sydney City,Randwick City Council,Clovelly Beach,2010-02-09,10:43:00,130,NA,52800,-33.914578,151.267659
Northern Sydney,Northern Beaches Council,Collaroy Beach,2010-02-09,08:32:00,30,NA,NA,-33.732619,151.302884
Northern Sydney,Northern Beaches Council,Avalon Beach,2010-02-09,10:17:00,0,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Bungan Beach,2010-02-09,09:25:00,0,NA,NA,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,2010-02-09,08:46:00,75,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bilgola Beach,2010-02-09,09:44:00,0,NA,NA,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,Palm Beach,2010-02-09,10:05:00,0,24,NA,-33.598779,151.325824
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,2010-02-09,07:35:00,6,NA,NA,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Boat Harbour,2010-02-09,07:55:00,36,NA,NA,-34.038723,151.200127
Northern Sydney,Northern Beaches Council,Turimetta Beach,2010-02-09,08:58:00,0,NA,NA,-33.698084,151.310937
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),2010-02-09,07:20:00,1,NA,NA,-34.06412,151.15542
Sydney City,Randwick City Council,Maroubra Beach,2010-02-09,10:17:00,8,24,53200,-33.948896,151.257459
Sydney City,Waverley Council,Tamarama Beach,2010-02-09,11:06:00,12,NA,53100,-33.900805,151.270734
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,2010-02-09,07:30:00,10,NA,NA,-34.055497,151.155347
Southern Sydney,Sutherland Shire Council,Wanda Beach,2010-02-09,07:45:00,11,NA,NA,-34.04393,151.1622
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),2010-02-09,07:14:00,45,23,NA,-33.800514,151.297668
Sydney City,Waverley Council,Bondi Beach,2010-02-09,11:16:00,3,NA,52900,-33.891157,151.278267
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,2010-02-09,07:56:00,8,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,2010-02-09,09:57:00,0,NA,NA,-33.611207,151.332254
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2010-02-09,07:10:00,6,NA,NA,-34.06984,151.156853
Northern Sydney,Northern Beaches Council,Long Reef Beach,2010-02-09,08:22:00,2,23,NA,-33.74525,151.30593
Sydney City,Randwick City Council,Little Bay Beach,2010-02-09,10:02:00,98,NA,51500,-33.979882,151.251417
Northern Sydney,Northern Beaches Council,Warriewood Beach,2010-02-09,09:03:00,3,NA,NA,-33.69107,151.309221
Sydney City,Randwick City Council,Malabar Beach,2010-02-09,09:50:00,100,NA,52300,-33.96436,151.252247
Northern Sydney,Northern Beaches Council,Narrabeen Lagoon (Birdwood Park),2010-02-09,08:49:00,320,NA,NA,-33.703993,151.304952
Sydney City,Randwick City Council,Coogee Beach,2010-02-09,10:33:00,54,NA,53100,-33.92076,151.25817
Northern Sydney,Northern Beaches Council,Dee Why Beach,2010-02-09,08:12:00,14,NA,NA,-33.753299,151.297338
Southern Sydney,Sutherland Shire Council,Elouera Beach,2010-02-09,07:40:00,9,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,2010-02-09,07:23:00,44,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,2010-02-09,07:50:00,5,NA,NA,-34.03479,151.18418
Sydney City,Waverley Council,Bronte Beach,2010-02-09,10:52:00,140,NA,52800,-33.903087,151.26879
Northern Sydney,Northern Beaches Council,North Steyne Beach,2010-02-09,07:31:00,8,NA,NA,-33.79099,151.28801
Northern Sydney,Northern Beaches Council,Newport Beach,2010-02-09,09:36:00,0,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Queenscliff Beach,2010-02-09,07:39:00,14,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Mona Vale Beach,2010-02-09,09:17:00,0,23,NA,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,Freshwater Beach,2010-02-09,07:49:00,6,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,2010-02-09,08:06:00,15,NA,NA,-33.767605,151.298194
Sydney Harbour,Northern Beaches Council,Manly Cove,2010-02-08,10:55:00,24,24,51800,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,2010-02-08,07:47:00,9000,NA,4329,-33.83919,151.16949
Sydney Harbour,The Council of the Municipality of Hunters Hill,Henley Baths (Kelly Street Baths),2010-02-08,07:33:00,830,NA,19370,-33.84353,151.1317
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2010-02-08,10:04:00,3000,NA,1645,-33.767929,151.200343
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2010-02-08,08:40:00,150,NA,50790,-33.839154,151.253349
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2010-02-08,11:19:00,10,24,50960,-33.849925,151.266231
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2010-02-08,11:31:00,23,NA,48770,-33.871276,151.246974
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2010-02-08,08:51:00,4500,NA,33120,-33.826888,151.253476
Sydney Harbour,Lane Cove Council,Woodford Bay,2010-02-08,08:01:00,7500,NA,4916,-33.831968,151.17254
Sydney Harbour,The City of Sydney,Darling Harbour,2010-02-08,11:54:00,560,NA,35440,-33.87129,151.20069
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2010-02-08,07:29:00,1100,23,14670,-33.841448,151.11863
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2010-02-08,08:54:00,3000,NA,34750,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2010-02-08,10:37:00,4800,NA,21090,-33.80579,151.25172
Sydney Harbour,Inner West Council,Dawn Fraser Pool,2010-02-08,12:09:00,6000,NA,14150,-33.853237,151.172823
Sydney Harbour,City of Canada Bay Council,Chiswick Baths,2010-02-08,07:23:00,780,NA,25540,-33.847168,151.142892
Sydney Harbour,Northern Beaches Council,Little Manly Cove,2010-02-08,10:59:00,44,NA,51390,-33.807232,151.286808
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,2010-02-08,11:25:00,110,NA,51010,-33.870027,151.265932
Sydney Harbour,Willoughby City Council,Northbridge Baths,2010-02-08,09:33:00,4800,NA,14090,-33.806043,151.222754
Sydney Harbour,North Sydney Council,Hayes Street Beach,2010-02-08,08:20:00,570,NA,46130,-33.841715,151.219382
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,2010-02-08,08:29:00,500,NA,44170,-33.84167,151.23581
Sydney Harbour,Northern Beaches Council,Fairlight Beach,2010-02-08,10:51:00,180,NA,49010,-33.800731,151.274778
Sydney Harbour,Northern Beaches Council,Gurney Crescent Baths,2010-02-08,10:27:00,4200,NA,6166,-33.793451,151.235278
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,2010-02-08,11:10:00,20,NA,51410,-33.845115,151.280546
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,2010-02-08,11:15:00,240,NA,50730,-33.849889,151.276441
Sydney Harbour,Mosman Municipal Council,Chinamans Beach,2010-02-08,08:57:00,3900,24,28640,-33.814094,151.248971
Sydney Harbour,Lane Cove Council,Greenwich Baths,2010-02-08,08:08:00,5400,NA,23550,-33.84176,151.1829
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,2010-02-08,10:49:00,210,NA,48530,-33.803133,151.270604
Sydney Harbour,Lane Cove Council,Tambourine Bay,2010-02-08,07:53:00,6300,NA,3480,-33.828066,151.161315
Sydney City,Randwick City Council,Clovelly Beach,2010-02-03,09:47:00,24,NA,53600,-33.914578,151.267659
Northern Sydney,Northern Beaches Council,Avalon Beach,2010-02-03,09:15:00,1,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,2010-02-03,07:57:00,64,NA,NA,-33.732619,151.302884
Northern Sydney,Northern Beaches Council,Bilgola Beach,2010-02-03,09:05:00,8,NA,NA,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,Palm Beach,2010-02-03,09:34:00,9,23,NA,-33.598779,151.325824
Northern Sydney,Northern Beaches Council,Bungan Beach,2010-02-03,08:48:00,1,NA,NA,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,2010-02-03,08:07:00,2,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Turimetta Beach,2010-02-03,08:14:00,2,NA,NA,-33.698084,151.310937
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,2010-02-03,06:15:00,28,NA,NA,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Boat Harbour,2010-02-03,06:35:00,32,NA,NA,-34.038723,151.200127
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),2010-02-03,06:50:00,22,NA,NA,-34.06412,151.15542
Sydney City,Waverley Council,Tamarama Beach,2010-02-03,10:15:00,91,NA,53600,-33.900805,151.270734
Sydney City,Randwick City Council,Maroubra Beach,2010-02-03,09:21:00,44,23,53700,-33.948896,151.257459
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,2010-02-03,06:45:00,13,NA,NA,-34.055497,151.155347
Southern Sydney,Sutherland Shire Council,Wanda Beach,2010-02-03,06:25:00,2,NA,NA,-34.04393,151.1622
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),2010-02-03,06:46:00,76,22,NA,-33.800514,151.297668
Sydney City,Waverley Council,Bondi Beach,2010-02-03,10:29:00,13,NA,53700,-33.891157,151.278267
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,2010-02-03,07:18:00,38,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,2010-02-03,09:25:00,1,NA,NA,-33.611207,151.332254
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2010-02-03,06:55:00,38,NA,NA,-34.06984,151.156853
Northern Sydney,Northern Beaches Council,Long Reef Beach,2010-02-03,07:48:00,2,23,NA,-33.74525,151.30593
Sydney City,Randwick City Council,Little Bay Beach,2010-02-03,08:59:00,51,NA,53400,-33.979882,151.251417
Northern Sydney,Northern Beaches Council,Warriewood Beach,2010-02-03,08:23:00,11,NA,NA,-33.69107,151.309221
Northern Sydney,Northern Beaches Council,Narrabeen Lagoon (Birdwood Park),2010-02-03,08:11:00,230,NA,NA,-33.703993,151.304952
Sydney City,Randwick City Council,Malabar Beach,2010-02-03,08:47:00,600,NA,53200,-33.96436,151.252247
Northern Sydney,Northern Beaches Council,Dee Why Beach,2010-02-03,07:32:00,22,NA,NA,-33.753299,151.297338
Sydney City,Randwick City Council,Coogee Beach,2010-02-03,09:38:00,130,NA,53600,-33.92076,151.25817
Southern Sydney,Sutherland Shire Council,Elouera Beach,2010-02-03,06:20:00,17,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,2010-02-03,06:39:00,170,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,2010-02-03,06:30:00,27,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,North Steyne Beach,2010-02-03,06:57:00,85,NA,NA,-33.79099,151.28801
Sydney City,Waverley Council,Bronte Beach,2010-02-03,10:00:00,110,NA,53500,-33.903087,151.26879
Northern Sydney,Northern Beaches Council,Newport Beach,2010-02-03,09:00:00,5,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Queenscliff Beach,2010-02-03,07:02:00,57,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Freshwater Beach,2010-02-03,07:10:00,63,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,2010-02-03,07:25:00,3,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Mona Vale Beach,2010-02-03,08:34:00,4,23,NA,-33.679704,151.313981
Sydney Harbour,Northern Beaches Council,Manly Cove,2010-02-02,08:43:00,1,23,55400,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,2010-02-02,11:33:00,5,NA,55200,-33.83919,151.16949
Sydney Harbour,The Council of the Municipality of Hunters Hill,Henley Baths (Kelly Street Baths),2010-02-02,11:46:00,21,NA,NA,-33.84353,151.1317
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2010-02-02,09:40:00,1,NA,55000,-33.767929,151.200343
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2010-02-02,10:41:00,1,NA,55200,-33.839154,151.253349
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2010-02-02,08:05:00,9,NA,55600,-33.871276,151.246974
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2010-02-02,08:18:00,5,23,55300,-33.849925,151.266231
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2010-02-02,10:29:00,0,NA,55100,-33.826888,151.253476
Sydney Harbour,Lane Cove Council,Woodford Bay,2010-02-02,11:17:00,20,NA,55300,-33.831968,151.17254
Sydney Harbour,The City of Sydney,Darling Harbour,2010-02-02,07:45:00,31,NA,55000,-33.87129,151.20069
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2010-02-02,11:51:00,30,25,54400,-33.841448,151.11863
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2010-02-02,10:27:00,1,NA,55200,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2010-02-02,08:59:00,2,NA,55700,-33.80579,151.25172
Sydney Harbour,Northern Beaches Council,Little Manly Cove,2010-02-02,08:37:00,11,NA,55500,-33.807232,151.286808
Sydney Harbour,Inner West Council,Dawn Fraser Pool,2010-02-02,07:31:00,12,NA,55300,-33.853237,151.172823
Sydney Harbour,City of Canada Bay Council,Chiswick Baths,2010-02-02,11:57:00,6,NA,NA,-33.847168,151.142892
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,2010-02-02,08:13:00,72,NA,55600,-33.870027,151.265932
Sydney Harbour,North Sydney Council,Hayes Street Beach,2010-02-02,10:59:00,13,NA,55500,-33.841715,151.219382
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,2010-02-02,10:50:00,14,NA,55100,-33.84167,151.23581
Sydney Harbour,Willoughby City Council,Northbridge Baths,2010-02-02,10:05:00,2,NA,55500,-33.806043,151.222754
Sydney Harbour,Northern Beaches Council,Fairlight Beach,2010-02-02,08:48:00,1,NA,55900,-33.800731,151.274778
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,2010-02-02,08:27:00,5,NA,55900,-33.845115,151.280546
Sydney Harbour,Northern Beaches Council,Gurney Crescent Baths,2010-02-02,09:20:00,1,NA,55400,-33.793451,151.235278
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,2010-02-02,08:22:00,12,NA,55900,-33.849889,151.276441
Sydney Harbour,Lane Cove Council,Greenwich Baths,2010-02-02,11:11:00,9,NA,55600,-33.84176,151.1829
Sydney Harbour,Mosman Municipal Council,Chinamans Beach,2010-02-02,10:24:00,3,24,55500,-33.814094,151.248971
Sydney Harbour,Lane Cove Council,Tambourine Bay,2010-02-02,11:26:00,2,NA,54600,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,2010-02-02,08:50:00,1,NA,56000,-33.803133,151.270604
Sydney City,Randwick City Council,Clovelly Beach,2010-01-28,08:38:00,4,NA,54000,-33.914578,151.267659
Northern Sydney,Northern Beaches Council,Avalon Beach,2010-01-28,09:16:00,5,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,2010-01-28,07:56:00,67,NA,NA,-33.732619,151.302884
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,2010-01-28,08:07:00,4,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bungan Beach,2010-01-28,08:45:00,0,NA,NA,-33.665919,151.320776
