dataset_url,contact_name,contact_email,bureau_code,program_code,category,tags,publisher,public_access_level,footnotes,license,source_link,issued,geographic_coverage,temporal_applicability,update_frequency,described_by,homepage,geographic_unit_of_analysis,suggested_citation,geospatial_resolution,references,glossary_methodology,access_level_comment,analytical_methods_reference,language,collection
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_American_Community_Survey-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","physical activity, walk, bike, work, american community survey, acs, dnpao",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/DNPAO/index.html,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-American-C/8mrp-rmkw,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/nccdphp/dnpao/index.html,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_Behavioral_Risk_Factor_Surveillance_System-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","adults, obesity, overweight, fruit, vegetables, walking, physical activity, nutrition, dnpao, brfss",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/DNPAO/index.html,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-Behavioral/hn4x-zwk7,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/nccdphp/dnpao/index.html,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_National_Immunization_Survey_Breastfeeding-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","breastfeeding, breastfed, infants, child, national immunization survey, nis, nutrition, dnpao",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/DNPAO/index.html,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-National-I/8hxn-cvik,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/breastfeeding/data/nis_data/index.htm,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_Policy_and_Environmental_Data-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","breastfeeding, physical activity, fruit, vegetable, nutrition, dnpao",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/DNPAO/index.html,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-Policy-and/k8w5-7ju6,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/nccdphp/dnpao/index.html,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_Women_Infant_and_Child-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","wic, wic-pc, overweight, obese, low income, children, obesity, dnpao",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/DNPAO/index.html,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-Women-Infa/735e-byxc,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/nccdphp/dnpao/index.html,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Nutrition_Physical_Activity_and_Obesity_Youth_Risk_Behavior_Surveillance_System-meta.csv,DNPAO Public Inquiries,dnpaoinfo@cdc.gov,009:20,009:020,"Nutrition, Physical Activity, and Obesity","adolescents, obesity, overweight, fruit, vegetables, physical activity, soda, tv, yrbss, dnpao",Centers for Disease Control and Prevention,public,NA,Public Domain,https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/Nutrition-Physical-Activity-and-Obesity/Nutrition-Physical-Activity-and-Obesity-Youth-Risk/vba9-s8jp,http://www.cdc.gov/nccdphp/DNPAO/index.html,NA,NA,NA,https://www.cdc.gov/nccdphp/dnpao/index.html,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Obesity_among_children_and_adolescents_aged_2_19_years_by_selected_characteristics_US-meta.csv,National Center for Health Statistics,healthus@cdc.gov,009:20,009:020,NCHS,"adolescent, african americans, child, hispanic americans, obesity, poverty, sex, european continental ancestry group, asian continental ancestry group, continental population groups, age, adult, overweight, chronic conditions, health risk factors, health us, sdoh-poverty-income",National Center for Health Statistics,public,NA,Public Domain U.S. Government,NA,2021/05/14,United States,1988/2019,r/p1w,NA,https://www.cdc.gov/nchs/hus,NA,"National Center for Health Statistics. Obesity among children and adolescents aged 2–19 years, by selected characteristics: United States. Data accessed [Last accessed date]. Available from https://data.cdc.gov/d/9gay-j69q.",NA,NA,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Occupant_and_Alcohol-Impaired_Driving_Deaths_in_States_2005-2014-meta.csv,CDC INFO,cdcinfo@cdc.gov,009:00,009:020,Motor Vehicle,"centers for disease control and prevention, cdc",NA,NA,NA,Public Domain,http://www.cdc.gov/motorvehiclesafety/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Outbreak_Data_Restaurant_Grading-meta.csv,Hao Tian,ejq7@cdc.gov,009:20,009:032,Environmental Health & Toxicology,"restaurant grading, food safety",NA,public,NA,NA,NA,NA,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/Outpatient_Respiratory_Illness_Activity_Map-meta.csv,"Alicia Budd, Krista Kniss, and Arielle Colon","acp4@cdc.gov, krk9@cdc.gov, nnp8@cdc.gov",009:20,009:026,Public Health Surveillance,"respiratory-virus-response, ncird, ncird-id, archive",NA,public,NA,Public Domain U.S. Government,NA,NA,US,2022-10-08/2024-02-17,NA,NA,NA,State/jurisdiction level,Centers for Disease Control. 2024 FluView ILINet Activity,NA,NA,NA,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Census_Tract_Data_GIS_Friendly_Format_2020_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, gis, prevalence, unhealthy, behaviors, outcomes, prevention",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Census-Tract-Data-GIS-Friendly-Format-2020-/yjkw-uj5s,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Census_Tract_Data_GIS_Friendly_Format_2021_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, gis, prevalence, risk, behaviors, outcomes, prevention, health, status",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Census-Tract-Data-GIS-Friendly-Format-2020-/yjkw-uj5s,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Census_Tract_Data_GIS_Friendly_Format_2022_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, gis, prevalence, risk, behaviors, outcomes, prevention, health, status",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Census-Tract-Data-GIS-Friendly-Format-2020-/yjkw-uj5s,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Census_Tract_Data_GIS_Friendly_Format_2023_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, gis, prevalence, risk, behaviors, outcomes, prevention, health, status, disability",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Census-Tract-Data-GIS-Friendly-Format-2020-/yjkw-uj5s,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Census_Tract_Data_GIS_Friendly_Format_2024_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, gis, prevalence, risk, behaviors, outcomes, prevention, health, status, disability",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Census-Tract-Data-GIS-Friendly-Format-2020-/yjkw-uj5s,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_County_Data_GIS_Friendly_Format_2020_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, county, gis, prevalence, unhealthy, behaviors, outcomes, prevention",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,NA,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_County_Data_GIS_Friendly_Format_2021_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, county, gis, prevalence, risk, behaviors, outcomes, prevention, health, status",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,NA,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_County_Data_GIS_Friendly_Format_2022_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, county, gis, prevalence, risk, behaviors, outcomes, prevention, health, status",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,NA,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_County_Data_GIS_Friendly_Format_2023_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, county, gis, prevalence, risk, behaviors, outcomes, prevention, health, status, disability",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,NA,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_County_Data_GIS_Friendly_Format_2024_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, county, gis, prevalence, risk, behaviors, outcomes, prevention, health, status, disability",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,NA,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Local_Data_for_Better_Health_Census_Tract_Data_2020_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, brfss, prevalence, unhealthy, behaviors, outcomes, prevention",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Local-Data-for-Better-Health-Census-Tract-D/cwsq-ngmh,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
https://archive.org/download/20250128-cdc-datasets/PLACES_Local_Data_for_Better_Health_Census_Tract_Data_2022_release-meta.csv,PLACES Public Inquiries,places@cdc.gov,009:20,009:020,500 Cities & Places,"places, census tract, brfss, prevalence, risk, behaviors, outcomes, prevention, health, status",Centers for Disease Control and Prevention,public,NA,Public Domain,http://www.cdc.gov/nccdphp/dph/,7/27/2023,NA,NA,NA,https://chronicdata.cdc.gov/dataset/PLACES-Local-Data-for-Better-Health-Census-Tract-D/cwsq-ngmh,http://www.cdc.gov/nccdphp/dph/,NA,NA,NA,https://www.cdc.gov/places/measure-definitions/index.html,http://www.cdc.gov/places/,NA,NA,NA,NA
