artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
William Blake,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.5007541072,398,1,0,White
William Blake,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3481740782,398,1,0,White
William Blake,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.2948199599,398,1,0,White
William Blake,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4869424169,398,1,0,White
William Blake,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.525834726,398,1,0,White
William Blake,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3696858762,398,1,0,White
William Blake,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.349983274,398,1,0,White
William Blake,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.5291479821,398,1,0,White
William Blake,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4050513923,398,1,0,White
William Blake,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4601515386,398,1,0,White
William Blake,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4089807315,398,2,0,White
William Henry Fox Talbot,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.3911661729,399,1,0,White
William Henry Fox Talbot,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.401054339,399,1,0,White
William Hogarth,5,1970,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.7667560322,400,0,0,White
William Hogarth,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.7323079022,400,0,0,White
William Hogarth,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.5500118092,400,0,0,White
William Hogarth,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.5562387315,400,0,0,White
William Hunter,11,2001,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.4609116675,402,0,0,White
William Hunter,12,2005,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2543259435,402,0,0,White
William Morris,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.4170751414,403,0,0,White
William Ronald,4,1959,Canadian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2922165365,404,0,0,White
Winslow Homer,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4946758534,407,1,0,White
Winslow Homer,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4635527247,407,1,0,White
Winslow Homer,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5000269324,407,1,0,White
Winslow Homer,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3176892767,407,1,0,White
Winslow Homer,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.50411224,407,1,0,White
Winslow Homer,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4203406326,407,1,0,White
Winslow Homer,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4130998261,407,1,0,White
Winslow Homer,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4443197922,407,1,0,White
Winslow Homer,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3747681173,407,1,0,White
Winslow Homer,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3824141279,407,1,0,White
Winslow Homer,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4155764104,407,1,0,White
Winslow Homer,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.415153858,407,1,0,White
Winslow Homer,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4228184831,407,1,0,White
Wu Guanzhong,14,2013,Chinese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3725209191,408,0,0,Non-White
Wu Guanzhong,16,2020,Chinese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3538138193,408,0,0,Non-White
Yayoi Kusama,15,2016,Japanese,Other,Female,Asian,Not Hispanic or Latino origin,Gardner,0.3371424153,409,2,4,Non-White
Yayoi Kusama,16,2020,Japanese,Other,Female,Asian,Not Hispanic or Latino origin,Gardner,0.2849625675,409,3,4,Non-White
Yi Chae-Gwan,11,2001,Korean,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.2521846953,410,0,0,Non-White
Yokoyama Taikan,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3159837034,411,0,0,Non-White
Yokoyama Taikan,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.4502630539,411,0,0,Non-White
Yokoyama Taikan,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.4809301465,411,0,0,Non-White
Yosa Buson,6,1975,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.5458818502,412,0,0,Non-White
Yosa Buson,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.2280054322,412,0,0,Non-White
Yosa Buson,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.5795547851,412,0,0,Non-White
Yosa Buson,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3439508113,412,0,0,Non-White
Yosa Buson,14,2013,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.4945217512,412,0,0,Non-White
Yosa Buson,15,2016,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3400030926,412,0,0,Non-White
Yosa Buson,16,2020,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.3368618066,412,0,0,Non-White
Zhang Xiaogang,15,2016,Chinese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.2571826195,413,0,0,Non-White
Zhang Xiaogang,16,2020,Chinese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.2774760677,413,0,0,Non-White
A. R. Penck,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2966567629,1,2,0,White
A. R. Penck,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2689426351,1,2,0,White
Aaron Siskind,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2117072388,3,2,0,White
Aaron Siskind,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2142642966,3,3,0,White
Aaron Siskind,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2008138087,3,3,0,White
Aaron Siskind,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1939914089,3,3,0,White
Adolph Gottlieb,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3457192275,5,4,23,White
Adolph Gottlieb,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3420043346,5,4,23,White
Adolphe William Bouguereau,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4830939455,6,0,0,White
Adolphe William Bouguereau,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3500319195,6,0,0,White
Albert Bierstadt,7,2007,German-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5303039294,7,2,0,White
Albert Pinkham Ryder,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.267092101,8,1,0,White
Albert Pinkham Ryder,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3021293728,8,1,0,White
Albert Renger-Patzsch,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.1250080839,9,0,0,White
Albert Renger-Patzsch,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.1220966388,9,0,0,White
Albert Renger-Patzsch,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.1170327229,9,0,0,White
Albert Renger-Patzsch,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.1130566815,9,0,0,White
Alexander Cozens,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3582902553,11,0,0,White
Alexander Cozens,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3434361874,11,0,0,White
Alexander Cozens,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.4428128796,11,0,0,White
Alexander Cozens,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3057846633,11,0,0,White
Alexander Cozens,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2920893373,11,0,0,White
Alexander Gardner,3,1986,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2649700918,12,0,0,White
Alexander Gardner,4,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2714014423,12,0,0,White
Alexander Gardner,5,1995,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2647091115,12,0,0,White
Alexander Gardner,6,2001,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.180764722,12,0,0,White
Alexander Rodchenko,7,2007,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1972471933,13,4,0,White
Alexander Rodchenko,8,2011,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2030544811,13,4,0,White
Alfred Stieglitz,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7056907961,15,3,0,White
Alfred Stieglitz,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7046914643,15,3,0,White
Alfred Stieglitz,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.6695966934,15,3,0,White
Alfred Stieglitz,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7825789793,15,4,0,White
Alfred Stieglitz,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7459824178,15,4,0,White
Alfred Stieglitz,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3567350062,15,4,1,White
Ando Hiroshige,7,2007,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Janson,0.3207692061,19,0,0,Non-White
Ando Hiroshige,8,2011,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Janson,0.3139006471,19,0,0,Non-White
André Derain,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.326266259,20,16,0,White
André Derain,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3585333954,20,16,0,White
André Kertész,3,1986,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1733983099,21,3,0,White
André Kertész,4,1991,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1705611821,21,3,0,White
André Kertész,5,1995,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1506103565,21,3,0,White
André Kertész,6,2001,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1974555412,21,3,0,White
André Masson,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2868168204,22,2,0,White
Andy Warhol,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4135641026,26,2,2,White
Andy Warhol,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3820678309,26,3,2,White
Andy Warhol,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3602697595,26,5,2,White
Andy Warhol,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5704000802,26,6,8,White
Andy Warhol,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5467102937,26,7,11,White
Angelica Kauffmann,4,1991,Swiss,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2475942982,27,0,0,White
Angelica Kauffmann,5,1995,Swiss,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2418893605,27,0,0,White
Angelica Kauffmann,6,2001,Swiss,Other,Female,White,Not Hispanic or Latino origin,Janson,0.2292625742,27,0,0,White
Angelica Kauffmann,7,2007,Swiss,Other,Female,White,Not Hispanic or Latino origin,Janson,0.7327248196,27,0,0,White
Angelica Kauffmann,8,2011,Swiss,Other,Female,White,Not Hispanic or Latino origin,Janson,0.796522892,27,0,0,White
Anne Louis Girodet Trioson,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4842677157,28,0,0,White
Anne Louis Girodet Trioson,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.484033759,28,0,0,White
Anne Louis Girodet Trioson,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5290105052,28,0,0,White
Anne Louis Girodet Trioson,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5888906932,28,0,0,White
Annette Lemieux,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3605081815,29,0,1,White
Annette Lemieux,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3488161937,29,1,1,White
Ansel Adams,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.512129892,30,27,0,White
Ansel Adams,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5183155364,30,28,0,White
Ansel Adams,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4880166748,30,28,0,White
Ansel Adams,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4646661102,30,29,0,White
Anselm Kiefer,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.291685529,32,1,0,White
Anselm Kiefer,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.3702010902,32,2,0,White
Anselm Kiefer,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.5307222087,32,2,0,White
Anselm Kiefer,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.2733515308,32,2,0,White
Anselm Kiefer,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4572254611,32,2,0,White
Anselm Kiefer,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4832762046,32,2,0,White
Antoine Jean Gros,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2388176002,33,0,0,White
Antoine Jean Gros,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2374526059,33,0,0,White
Antoine Jean Gros,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2616244682,33,0,0,White
Antoine Jean Gros,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2963901343,33,0,0,White
Antoine Jean Gros,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3380614457,33,0,0,White
Antoine Jean Gros,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3139345743,33,0,0,White
Antoine Jean Gros,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.6501546489,33,0,0,White
Antoine Jean Gros,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.7400003308,33,0,0,White
Antoine Jean Gros,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.73913793,33,0,0,White
Anton Raphael Mengs,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4158358861,34,0,0,White
Anton Raphael Mengs,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.5919970017,34,0,0,White
Antonio Sant'Elia,7,2007,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2321696472,35,0,0,White
Arshile Gorky,2,1977,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.848217538,37,7,8,White
Arshile Gorky,3,1986,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.8632950738,37,8,8,White
Arshile Gorky,4,1991,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3802341009,37,8,8,White
Arshile Gorky,5,1995,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3680499838,37,8,8,White
Arshile Gorky,6,2001,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3520818104,37,9,8,White
Arshile Gorky,7,2007,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5552023456,37,9,12,White
Arshile Gorky,8,2011,Armenian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6703086735,37,9,13,White
Arthur Dove,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1824647541,39,3,7,White
Arthur Dove,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1703331413,39,3,7,White
Arthur Dove,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.16895518,39,3,7,White
Arthur Dove,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3458293003,39,3,8,White
Arthur Dove,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5303613017,39,3,9,White
Aubrey Beardsley,1.1,1969,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3136406078,40,1,0,White
Aubrey Beardsley,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3259583538,40,2,0,White
Aubrey Beardsley,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3197451393,40,2,0,White
Aubrey Beardsley,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3100880514,40,2,0,White
Aubrey Beardsley,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2881808554,40,2,0,White
Aubrey Beardsley,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2996474442,40,2,0,White
Aubrey Beardsley,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2745292903,40,2,0,White
Aubrey Beardsley,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3289417198,40,2,0,White
Audrey Flack,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.6236962464,41,0,1,White
Audrey Flack,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3851655807,41,0,1,White
