Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
Least Developed Countries,,1966,0.8441000000000001,1.459,0.9528000000000001,0.7999,6.9964,0.6217,0.7248,5.242500000000001,0.9085000000000001,0.3839,6.6055
Least Developed Countries,,1967,0.9830000000000001,1.5805,0.9895,0.8013,7.3546000000000005,0.6092000000000001,0.7205,5.260000000000001,0.9297000000000001,0.3884,6.6451
Least Developed Countries,,1968,0.9986,1.6434,0.9399000000000001,0.8205,7.292800000000001,0.5962000000000001,0.7030000000000001,5.2739,0.9272,0.3895,6.5129
Least Developed Countries,,1969,1.0192,1.6684,0.9694,0.7851,7.592300000000001,0.5959,0.7431,5.239800000000001,0.9361,0.3982,6.5356000000000005
Least Developed Countries,,1970,0.899,1.6557000000000002,0.9382,0.8809,7.590000000000001,0.6056,0.7539,5.284800000000001,0.9457000000000001,0.41090000000000004,5.7838
Least Developed Countries,,1971,0.8196,1.6029,1.0075,0.8041,7.514900000000001,0.5967,0.7573000000000001,5.2941,0.9445,0.43010000000000004,6.1741
Least Developed Countries,,1972,0.8321000000000001,1.5541,1.0323,0.8374,7.413200000000001,0.6406000000000001,0.7196,5.480700000000001,0.9399000000000001,0.37010000000000004,5.8289
Least Developed Countries,,1973,1.074,1.7308000000000001,1.0034,0.8639,7.2761000000000005,0.5913,0.5856,5.3729000000000005,0.9061,0.3618,6.431900000000001
Least Developed Countries,,1974,1.0984,1.6925000000000001,0.9770000000000001,0.8240000000000001,7.0464,0.5686,0.5549000000000001,5.4196,0.8908,0.3199,6.6154
Least Developed Countries,,1975,1.1193,1.7670000000000001,1.0684,0.8244,7.1934000000000005,0.6397,0.5862,5.8721000000000005,0.9343,0.3397,6.4275
Least Developed Countries,,1976,1.1686,1.7325000000000002,1.1682000000000001,0.8382000000000001,7.4618,0.6439,0.5775,6.0232,1.0788,0.31320000000000003,6.235
Least Developed Countries,,1977,1.1371,1.7931000000000001,1.1727,0.863,7.244000000000001,0.651,0.6748000000000001,6.2728,1.1383,0.31420000000000003,6.2292000000000005
Least Developed Countries,,1978,1.1726,1.8352000000000002,1.1187,0.8719,7.5533,0.632,0.66,5.8889000000000005,0.9069,0.29910000000000003,6.0153
Least Developed Countries,,1979,1.1778,1.8217,1.1324,0.8319000000000001,7.3535,0.6236,0.7719,6.2291,1.0758,0.3269,6.0705
Least Developed Countries,,1980,1.2745,2.0152,1.141,0.7503000000000001,7.5163,0.6257,0.8548,6.2518,1.1103,0.3126,5.8166
Least Developed Countries,,1981,1.3027,2.0221,1.1062,0.8603000000000001,7.6412,0.6233000000000001,0.7028,6.544300000000001,1.2156,0.2828,6.5783000000000005
Least Developed Countries,,1982,1.2715,2.0371,1.0987,0.873,7.8405000000000005,0.6324000000000001,0.7211000000000001,6.5877,1.1178000000000001,0.2972,6.1374
Least Developed Countries,,1983,1.385,2.1901,1.1317000000000002,0.8163,7.9718,0.6798000000000001,0.6846,6.6619,1.2075,0.3143,6.056900000000001
Least Developed Countries,,1984,1.3622,2.1952000000000003,1.1385,0.7678,8.223600000000001,0.6785,0.6199,6.5884,1.0039,0.29460000000000003,5.9670000000000005
Least Developed Countries,,1985,1.3643,2.1909,1.1018000000000001,0.8912,8.0923,0.6892,0.5673,7.0072,1.004,0.3088,6.000900000000001
Least Developed Countries,,1986,1.2877,2.1909,1.0530000000000002,0.7869,7.9202,0.6892,0.5513,7.0309,0.9882000000000001,0.3176,6.1423000000000005
Least Developed Countries,,1987,1.3726,2.2339,1.0732000000000002,0.8127000000000001,7.9648,0.7185,0.6106,6.9523,1.0783,0.3115,6.0659
Least Developed Countries,,1988,1.2958,2.2047000000000003,1.1702000000000001,0.8541000000000001,8.225,0.7060000000000001,0.5662,6.943300000000001,1.1671,0.3169,5.8102
Least Developed Countries,,1989,1.3172000000000001,2.3675,1.1886,1.0194,8.033800000000001,0.6831,0.5820000000000001,6.902900000000001,1.0597,0.32270000000000004,5.8551
Least Developed Countries,,1990,1.2796,2.3714,1.1457000000000002,0.9276000000000001,8.2751,0.7021000000000001,0.6111,7.2255,1.1279000000000001,0.3104,6.2294
Least Developed Countries,,1991,1.2825,2.3871,1.0812000000000002,1.0401,8.1722,0.7848,0.7475,6.9775,1.0868,0.29460000000000003,5.9889
Least Developed Countries,,1992,1.3706,2.4027000000000003,0.9580000000000001,0.9649000000000001,8.7811,0.7596,0.5736,6.7907,1.0061,0.29460000000000003,6.0840000000000005
Least Developed Countries,,1993,1.2907,2.4518,1.2155,1.0028000000000001,8.7128,0.7367,0.5881000000000001,6.9042,1.1872,0.3144,6.1084000000000005
Least Developed Countries,,1994,1.2412,2.4237,1.0393000000000001,0.9199,8.8872,0.7085,0.5438000000000001,6.671600000000001,0.9426,0.31880000000000003,6.0499
Least Developed Countries,,1995,1.3418,2.4642,1.2465000000000002,0.9414,8.6221,0.7209,0.6902,6.7724,0.8781,0.33580000000000004,6.206
Least Developed Countries,,1996,1.3637000000000001,2.5373,1.3441,1.0032,8.7448,0.7070000000000001,0.5966,6.8321000000000005,1.0313,0.3326,6.0548
Least Developed Countries,,1997,1.4794,2.5152,1.203,1.0622,8.9559,0.6792,0.6501,6.840800000000001,1.0659,0.3652,5.6303
Least Developed Countries,,1998,1.5413000000000001,2.592,1.2188,0.8746,9.1796,0.7455,0.6004,6.9489,1.1137000000000001,0.3647,5.3748000000000005
Least Developed Countries,,1999,1.4414,2.8178,1.4085,0.9678,9.6074,0.7251000000000001,0.5906,7.3977,0.9605,0.33290000000000003,5.9114
Least Developed Countries,,2000,1.2690000000000001,2.9834,1.3552,0.9522,9.9387,0.7150000000000001,0.6448,7.7256,0.8799,0.3039,5.5467
Least Developed Countries,,2001,1.4183000000000001,2.9538,1.3895,0.9333,10.496500000000001,0.7477,0.6333000000000001,8.222,1.0752000000000002,0.3146,5.3487
Least Developed Countries,,2002,1.6771,2.9408000000000003,1.3960000000000001,0.9767,10.1735,0.731,0.7418,8.1632,1.3798000000000001,0.33240000000000003,6.815600000000001
Least Developed Countries,,2003,1.6369,3.0409,1.1976,0.9831000000000001,10.440100000000001,0.7147,0.6703,7.599200000000001,0.9641000000000001,0.3438,6.517
Least Developed Countries,,2004,1.5693000000000001,3.0500000000000003,1.3146,0.9652000000000001,10.166,0.7007,0.7446,7.878,1.0356,0.4041,7.3083
Least Developed Countries,,2005,1.7967000000000002,3.1956,1.2478,1.1123,9.8411,0.7444000000000001,0.731,7.958200000000001,1.1825,0.47550000000000003,7.383500000000001
Least Developed Countries,,2006,1.6001,3.2655000000000003,1.4682000000000002,1.1023,11.045,0.7811,0.751,8.364,1.4044,0.5097,7.5651
Least Developed Countries,,2007,1.8508,3.4199,1.52,1.1499000000000001,11.2127,0.8292,0.8046000000000001,8.2878,1.2756,0.4964,8.0298
Least Developed Countries,,2008,1.6014000000000002,3.4915000000000003,1.5495,1.1685,12.294400000000001,0.9428000000000001,0.8183,8.1816,1.3315000000000001,0.5376000000000001,7.635000000000001
Least Developed Countries,,2009,1.8809,3.5752,1.6568,1.1791,11.2956,0.9788,0.7804,8.2684,1.5488000000000002,0.5375,8.1614
Least Developed Countries,,2010,1.9498000000000002,3.5352,1.7478,1.1945000000000001,13.483,0.9393,0.8764000000000001,8.8724,1.6322,0.5205000000000001,8.4361
Least Developed Countries,,2011,1.8681,3.5099,1.7811000000000001,1.1096000000000001,13.0289,1.0136,0.8679,9.2593,1.5959,0.5475,8.350200000000001
Least Developed Countries,,2012,2.1187,3.4876,1.8341,1.1652,13.671800000000001,0.9697,0.9204,8.567,1.707,0.3951,8.8551
Least Developed Countries,,2013,2.2296,3.5139,1.7431,1.2015,14.043000000000001,0.9915,1.0067000000000002,8.584,1.7955,0.35900000000000004,9.5046
Least Developed Countries,,2014,2.2937000000000003,3.5383,1.8955000000000002,1.2191,13.719800000000001,1.1032,0.9996,8.567400000000001,1.7907000000000002,0.45180000000000003,9.317300000000001
Least Developed Countries,,2015,2.5233000000000003,3.5606,1.8658000000000001,1.1736,13.8612,1.155,1.0052,8.475,1.9281000000000001,0.4344,9.6967
Least Developed Countries,,2016,2.294,3.5342000000000002,1.8048000000000002,1.1761000000000001,13.6521,1.1275,1.0412000000000001,8.737,1.9012,0.43660000000000004,9.9387
Least Developed Countries,,2017,2.4377,3.6018000000000003,1.8350000000000002,1.2257,14.2032,1.1509,1.0799,8.853100000000001,1.9807000000000001,0.44020000000000004,8.7317
Least Developed Countries,,2018,2.4044000000000003,3.6234,1.814,1.1875,14.235700000000001,1.1614,1.0741,8.8866,1.959,0.4435,8.4854
Lebanon,LBN,1961,0.9956,,2.0833,,8,1.5,1.1667,,0.9375,,10
Lebanon,LBN,1962,1.0963,,2.1429,,10,2.3333,1.3333000000000002,,0.9704,,9.615400000000001
Lebanon,LBN,1963,1.0909,,2,,10.7692,1.4000000000000001,1,,1,,9.333300000000001
Lebanon,LBN,1964,0.8500000000000001,,2,,10.833300000000001,1.3636000000000001,1.0667,,1,,6.567200000000001
Lebanon,LBN,1965,0.7199,,1.85,,12.026900000000001,1.36,2.5,,0.9333,,10.027700000000001
Lebanon,LBN,1966,1.0281,,1.8601,,12.7405,1.4000000000000001,1.6,,0.9,,11.7034
Lebanon,LBN,1967,1.0176,,1.7570000000000001,,11.7499,1.4503000000000001,2.1757,,1.1755,,11.052900000000001
Lebanon,LBN,1968,0.7005,,1.2317,,10.0526,1.3302,0.9599000000000001,,0.8592000000000001,,12.0416
Lebanon,LBN,1969,0.763,,0.904,,9.6136,1.2502,0.9736,,0.8138000000000001,,11.974300000000001
Lebanon,LBN,1970,0.9042,,1.0154,,10.444600000000001,1.4123,1.0708,,0.9036000000000001,,14.9036
Lebanon,LBN,1971,0.8484,,0.8234,,12.013900000000001,1.2404000000000002,0.9371,,0.8722000000000001,,15.837200000000001
Lebanon,LBN,1972,1.2610000000000001,,1.0304,,12.7108,1.2416,1.0506,,0.9656,,15.981000000000002
Lebanon,LBN,1973,1.1,,0.7262000000000001,,13.1409,0.9493,0.882,,0.888,,16.3867
Lebanon,LBN,1974,1.4529,,0.8539,,10.8347,0.8212,1.0604,,1.3885,,18.9921
Lebanon,LBN,1975,1.25,,1.25,,9.7222,1.4000000000000001,0.875,,1.3333000000000002,,17.2
Lebanon,LBN,1976,1.0811,,1,,9.6774,0.8333,0.875,,0.7143,,15
Lebanon,LBN,1977,1.1111,,1.25,,9.7826,1.4000000000000001,0.875,,1.1429,,13.333300000000001
Lebanon,LBN,1978,1,,1,,10.6061,1.5,0.9231,,1.1429,,10.8696
Lebanon,LBN,1979,0.8889,,1,,16,1.3333000000000002,0.8889,,1,,8.5714
Lebanon,LBN,1980,1.3333000000000002,,1,,19.285700000000002,1.3333000000000002,0.875,,0.875,,11
Lebanon,LBN,1981,1.2941,,0.75,,15.5556,1.3333000000000002,0.9375,,1.2,,10.5839
Lebanon,LBN,1982,1.2778,,0.6957,,14.823500000000001,1.2522,0.9500000000000001,,1.2,,10.9489
Lebanon,LBN,1983,1.1111,,0.6667000000000001,,17,1.3793,1.2,,1.2,,15
Lebanon,LBN,1984,1.2,,1,,15,1.3,1.3889,,1.25,,14.4444
Lebanon,LBN,1985,1.3235000000000001,,1,,21.6139,1.3333000000000002,1.6818000000000002,,1.5,,26.5
Lebanon,LBN,1986,1.5,,1.2667000000000002,,22.412100000000002,1.9032,1.5517,,1.625,,26.666700000000002
Lebanon,LBN,1987,1.9500000000000002,,1.5799,,15.6629,2.1401,1.8593000000000002,,1.6515000000000002,,16.2499
Lebanon,LBN,1988,2.0002,,1.5811000000000002,,15.433800000000002,2.1103,1.8989,,1.5746,,15.6058
Lebanon,LBN,1989,2.15,,1.6503,,17.8472,2.1154,1.9111,,1.6500000000000001,,19.2503
Lebanon,LBN,1990,1.9704000000000002,,1.691,,18.0927,2.0779,1.9135000000000002,,1.7745000000000002,,23.2911
Lebanon,LBN,1991,2.2299,,1.7467000000000001,,20.1527,2.1387,1.9555,,1.6914,,24.916700000000002
Lebanon,LBN,1992,2.2807,,1.8715000000000002,,21.0345,2.3116000000000003,2.0778000000000003,,1.8181,,25.622400000000003
Lebanon,LBN,1993,2.2917,,1.8919000000000001,,20.384600000000002,2.35,2.2055000000000002,,2,,26.666700000000002
Lebanon,LBN,1994,2.2244,,2.0288,,23.4268,2.3689,2.3842000000000003,,1.8221,,26.6746
Lebanon,LBN,1995,2.4765,,2.3269,,23.8774,2.4752,2.3412,,2.9514,,26.6216
Lebanon,LBN,1996,2.4726,,2.3461000000000003,,24.1493,2.4528000000000003,2.5156,,2.5258000000000003,,26.3948
Lebanon,LBN,1997,1.6263,,3.1111,,22,2.8000000000000003,2.5340000000000003,,1.5895000000000001,,25.6462
Lebanon,LBN,1998,2.0667,,5,,20,2,2.5503,,1.3043,,23.285700000000002
Lebanon,LBN,1999,1.8814000000000002,,5.714300000000001,,19.027,2.5,2.5263,,1.1032,,24.185200000000002
Lebanon,LBN,2000,2.7025,,3.8889,,21.317800000000002,1.5873000000000002,2.5,,1.0805,,23.8719
Lebanon,LBN,2001,3.1995,,4.3231,,21.596600000000002,1.6667,2.5,,1.1571,,24.2722
Lebanon,LBN,2002,2.7356000000000003,,3.2435,,23.497,1.7778,2.5263,,1.487,,26.7695
Lebanon,LBN,2003,2.5389,,3.5484,,21.726000000000003,1.5957000000000001,2.5263,,1.7971000000000001,,26.0712
Lebanon,LBN,2004,2.9344,,6,,25.5504,1.9608,2.6382000000000003,,1.8904,,30.5714
Lebanon,LBN,2005,2.903,,3.7778,,25.959400000000002,1.1765,2.678,,2,,29
Lebanon,LBN,2006,2.8998,,2.9524000000000004,,20,1.1561000000000001,2.5263,,2,,29.133300000000002
Lebanon,LBN,2007,2.2008,,3.4444000000000004,,25.602,1.1976,2.5263,,2.1016,,30
Lebanon,LBN,2008,2.8798000000000004,,3.7778,,25.602,2,2.5263,,2,,29.900000000000002
Lebanon,LBN,2009,2.799,,3.621,,22.486800000000002,1.4388,2.8981000000000003,,2.0625,,28.872200000000003
Lebanon,LBN,2010,2.7815000000000003,,3.6614,,23.7974,1.6109,3.0145,,2.0693,,28.9539
Lebanon,LBN,2011,2.9683,,3.5438,,23.913,1.6917,3.2863,,2.1348000000000003,,30.0031
Lebanon,LBN,2012,3.1245000000000003,,3.4681,,23.3333,1.7015,3.471,,2.1842,,30.3335
Lebanon,LBN,2013,3.2567000000000004,,3.3964000000000003,,26.0759,1.758,3.6627,,2.2348,,30.611800000000002
Lebanon,LBN,2014,3.8043,,3,,25.2295,2.2558000000000002,4.7945,,2.3571,,30.738100000000003
Lebanon,LBN,2015,3.3482000000000003,,3.6407000000000003,,24.8246,2.0078,5.2752,,2.5734,,30.628500000000003
Lebanon,LBN,2016,3.149,,4.0727,,25.0672,1.9282000000000001,3.9959000000000002,,3.1653000000000002,,30.678
Lebanon,LBN,2017,3.3007,,4.1162,,25.136300000000002,2.0303,4.1882,,2.9764,,30.770500000000002
Lebanon,LBN,2018,3.3671,,3.7859000000000003,,25.255000000000003,2.0584000000000002,4.307300000000001,,2.4809,,30.8629
Lesotho,LSO,1961,0.8648,,0.8148000000000001,,15,0.28,0.7127,,0.8420000000000001,,
Lesotho,LSO,1962,0.7857000000000001,,0.8148000000000001,,15,0.28,0.625,,0.7000000000000001,,
Lesotho,LSO,1963,0.7857000000000001,,0.8148000000000001,,15,0.32,0.5909,,0.6,,
Lesotho,LSO,1964,0.7714000000000001,,0.8148000000000001,,15,0.2,0.5455,,0.5714,,
Lesotho,LSO,1965,0.7163,,0.7097,,15,0.2296,0.5,,0.6,,
Lesotho,LSO,1966,0.8146,,0.7786000000000001,,14,0.3337,0.5909,,0.64,,
Lesotho,LSO,1967,0.6812,,0.7432000000000001,,14,0.2582,0.5518000000000001,,0.52,,
Lesotho,LSO,1968,0.6503,,0.6822,,14,0.2546,0.5829,,0.5,,
Lesotho,LSO,1969,0.6271,,0.7174,,14,0.257,0.4526,,0.5828,,
Lesotho,LSO,1970,0.6561,,0.5146000000000001,,13.333300000000001,0.22610000000000002,0.36560000000000004,,0.4712,,
Lesotho,LSO,1971,0.6093000000000001,,0.5481,,13.333300000000001,0.2353,0.4167,,0.3486,,
Lesotho,LSO,1972,0.22560000000000002,,0.5364,,13.333300000000001,0.2,0.3,,0.35000000000000003,,
Lesotho,LSO,1973,0.48000000000000004,,0.6087,,12.8571,0.2857,0.4,,0.35000000000000003,,
Lesotho,LSO,1974,0.7442000000000001,,0.9448000000000001,,12.8571,0.38070000000000004,0.7037,,0.35000000000000003,,
Lesotho,LSO,1975,0.8225,,0.6518,,12.973,0.47690000000000005,0.5798,,0.2917,,
Lesotho,LSO,1976,0.799,,0.5792,,13.0526,0.2917,0.5687,,0.26780000000000004,,
Lesotho,LSO,1977,1.4728,,1.5676,,13.333300000000001,1.425,0.9906,,0.30770000000000003,,
Lesotho,LSO,1978,1.359,,1.4080000000000001,,12.5,0.9744,1.0182,,0.30770000000000003,,
Lesotho,LSO,1979,0.9525,,1.1122,,15,0.8226,1.2024000000000001,,0.30770000000000003,,
Lesotho,LSO,1980,0.9738,,0.9571000000000001,,15,0.5181,0.7756000000000001,,0.30770000000000003,,
Lesotho,LSO,1981,0.8525,,0.8467,,15,0.47690000000000005,0.683,,0.30770000000000003,,
Lesotho,LSO,1982,0.6053000000000001,,0.7265,,14.2857,0.3614,0.4929,,0.30770000000000003,,
Lesotho,LSO,1983,0.5106,,0.736,,14.6667,0.3462,0.3874,,0.30770000000000003,,
Lesotho,LSO,1984,0.5803,,0.68,,15.625,0.1631,0.4606,,0.30770000000000003,,
Lesotho,LSO,1985,0.5082,,0.7822,,15.5556,0.34040000000000004,0.4516,,0.3846,,
Lesotho,LSO,1986,0.5786,,0.7089000000000001,,15,0.223,0.4289,,0.3846,,
Lesotho,LSO,1987,0.6719,,0.6664,,15.217400000000001,0.2597,0.38570000000000004,,0.3846,,
Lesotho,LSO,1988,0.6433,,0.9221,,15.200000000000001,0.318,0.4811,,0.3846,,
Lesotho,LSO,1989,0.6804,,1.0476,,15.5172,0.5419,0.9787,,0.3,,
Lesotho,LSO,1990,0.8118000000000001,,1.1,,17.6905,1.8849,0.23620000000000002,,0.3846,,
Lesotho,LSO,1991,0.19590000000000002,,0.5408000000000001,,15.625,0.3356,0.0747,,0.3539,,
Lesotho,LSO,1992,0.8580000000000001,,0.5792,,14.8649,0.2918,0.56,,0.3332,,
Lesotho,LSO,1993,0.733,,0.8875000000000001,,15,0.3476,0.5433,,0.3254,,
Lesotho,LSO,1994,0.4199,,0.8629,,15.5556,0.32130000000000003,0.30860000000000004,,0.3183,,
Lesotho,LSO,1995,0.6166,,0.8126,,15.629900000000001,1.238,0.2872,,0.3115,,
Lesotho,LSO,1996,1.4108,,1.249,,15.730500000000001,0.6591,0.9181,,0.305,,
Lesotho,LSO,1997,1.6291,,0.9857,,15.957400000000002,1.0396,0.7512000000000001,,0.2983,,
Lesotho,LSO,1998,1.481,,1.3171000000000002,,16,1.1167,0.6555000000000001,,0.2727,,
Lesotho,LSO,1999,0.7388,,0.9410000000000001,,16.3462,0.7966000000000001,0.8532000000000001,,0.2601,,
Lesotho,LSO,2000,0.6547000000000001,,0.6773,,16.415100000000002,0.7999,0.7475,,0.2773,,
Lesotho,LSO,2001,2.0515,,0.8913000000000001,,16.296300000000002,0.6355000000000001,0.8228000000000001,,0.2745,,
Lesotho,LSO,2002,0.7172000000000001,,0.8088000000000001,,16.267500000000002,0.6021000000000001,0.3383,,0.2721,,
Lesotho,LSO,2003,0.5879,,0.6439,,16.2863,0.33130000000000004,0.2994,,0.26980000000000004,,
Lesotho,LSO,2004,0.6401,,0.6347,,16.3505,0.5637,0.43320000000000003,,0.26880000000000004,,
Lesotho,LSO,2005,0.7234,,0.7011000000000001,,16.3967,0.2805,0.4158,,0.2679,,
Lesotho,LSO,2006,0.2685,,0.5974,,16.4647,0.0269,0.4441,,0.2538,,
Lesotho,LSO,2007,0.43160000000000004,,0.4877,,16.6071,0.2666,0.2993,,0.2511,,
Lesotho,LSO,2008,0.24150000000000002,,0.4349,,16.637900000000002,0.2601,0.5996,,0.2505,,
Lesotho,LSO,2009,0.3473,,0.41590000000000005,,15.9649,0.433,0.6890000000000001,,0.2529,,
Lesotho,LSO,2010,1.4693,,0.9071,,16.5,0.331,0.6516000000000001,,0.3204,,
Lesotho,LSO,2011,0.9965,,0.6344000000000001,,16.4706,0.40240000000000004,0.5082,,0.29500000000000004,,
Lesotho,LSO,2012,0.8641000000000001,,0.6952,,16.4286,0.3316,0.45270000000000005,,0.269,,
Lesotho,LSO,2013,1.2345000000000002,,0.8227,,17.3611,0.17800000000000002,0.4298,,0.2751,,
Lesotho,LSO,2014,0.9104000000000001,,0.6786,,17.0924,0.13290000000000002,0.4036,,0.271,,
Lesotho,LSO,2015,0.8499,,0.6571,,16.9851,0.2534,0.2577,,0.2718,,
Lesotho,LSO,2016,0.5937,,0.468,,17.0153,0.41800000000000004,0.32370000000000004,,0.27690000000000003,,
Lesotho,LSO,2017,1.2934,,1.0409000000000002,,17.0548,0.31170000000000003,0.6073000000000001,,0.2773,,
Lesotho,LSO,2018,1.0429000000000002,,0.785,,17.0944,0.3277,0.5755,,0.2777,,
Liberia,LBR,1961,,0.5750000000000001,,0.33330000000000004,,,,5.5556,,0.10310000000000001,10
Liberia,LBR,1962,,0.5714,,0.33330000000000004,,,,5.5556,,0.1277,10
Liberia,LBR,1963,,0.523,,0.33330000000000004,,,,5.6667000000000005,,0.1585,10
Liberia,LBR,1964,,0.5098,,0.33330000000000004,,,,5.6000000000000005,,0.16190000000000002,10
Liberia,LBR,1965,,0.5253,,0.33330000000000004,,,,5.6667000000000005,,0.14120000000000002,10
Liberia,LBR,1966,,1.0602,,0.33330000000000004,,,,5.6667000000000005,,0.1451,10
Liberia,LBR,1967,,1.0597,,0.3143,,,,5.6667000000000005,,0.14300000000000002,10
Liberia,LBR,1968,,1.0857,,0.3143,,,,5.7778,,0.2291,10
Liberia,LBR,1969,,1.1088,,0.34290000000000004,,,,5.7778,,0.21330000000000002,10
Liberia,LBR,1970,,1.2338,,0.34290000000000004,,,,5.8889000000000005,,0.1801,10
Liberia,LBR,1971,,1.2346000000000001,,0.325,,,,5.9333,,0.22440000000000002,10
Liberia,LBR,1972,,1.2353,,0.325,,,,5.9333,,0.22740000000000002,10
Liberia,LBR,1973,,1.2363,,0.325,,,,5.5556,,0.24250000000000002,10
Liberia,LBR,1974,,1.2338,,0.35000000000000003,,,,5.6667000000000005,,0.2351,10.4839
Liberia,LBR,1975,,1.199,,0.35000000000000003,,,,5.6000000000000005,,0.33290000000000003,10.3077
Liberia,LBR,1976,,1.225,,0.33330000000000004,,,,6.1111,,0.29560000000000003,10.615400000000001
Liberia,LBR,1977,,1.2427000000000001,,0.33330000000000004,,,,6.3333,,0.2205,10.7576
Liberia,LBR,1978,,1.2577,,0.3478,,,,6.5556,,0.25270000000000004,10.8955
Liberia,LBR,1979,,1.2388000000000001,,0.3617,,,,6.6667000000000005,,0.22970000000000002,10.5882
Liberia,LBR,1980,,1.2335,,0.375,,,,6.6667000000000005,,0.2318,10.7246
Liberia,LBR,1981,,1.2810000000000001,,0.38,,,,6.6667000000000005,,0.2691,10.7143
Liberia,LBR,1982,,1.3524,,0.4,,,,6.6667000000000005,,0.184,10.8451
Liberia,LBR,1983,,1.2303,,0.4,,,,6,,0.22840000000000002,10.833300000000001
Liberia,LBR,1984,,1.2867,,0.4,,,,5.0421000000000005,,0.24600000000000002,10.821900000000001
Liberia,LBR,1985,,1.2525000000000002,,0.4,,,,6.1642,,0.19310000000000002,10.8108
Liberia,LBR,1986,,1.2355,,0.4,,,,6.384600000000001,,0.1544,10.6667
Liberia,LBR,1987,,1.2623,,0.4,,,,7.9984,,0.10540000000000001,10.4167
Liberia,LBR,1988,,1.2766,,0.4,,,,8.5665,,0.1158,10.1449
Liberia,LBR,1989,,1.1661000000000001,,0.4,,,,6.3866000000000005,,0.2,10.4167
Liberia,LBR,1990,,1.0286,,0.375,,,,7.2729,,0.1429,10
Liberia,LBR,1991,,0.9091,,0.38530000000000003,,,,6.4286,,0.1,10.2041
Liberia,LBR,1992,,0.9167000000000001,,0.3885,,,,6.281000000000001,,0.10600000000000001,10.2817
Liberia,LBR,1993,,1.0833000000000002,,0.4,,,,6.125,,0.0775,10.4167
Liberia,LBR,1994,,1.1111,,0.3936,,,,6.154100000000001,,0.11170000000000001,10.6667
Liberia,LBR,1995,,1.124,,0.3947,,,,6.0345,,0.1296,10.625
Liberia,LBR,1996,,1.2493,,0.3956,,,,6.4998000000000005,,0.1247,10.5973
Liberia,LBR,1997,,1.2456,,0.39630000000000004,,,,6.5173000000000005,,0.12000000000000001,10.5882
Liberia,LBR,1998,,1.2934,,0.39680000000000004,,,,6.5319,,0.1333,10.643
Liberia,LBR,1999,,1.2772000000000001,,0.4,,,,6.5099,,0.13340000000000002,10.5556
Liberia,LBR,2000,,1.278,,0.39740000000000003,,,,6.5746,,0.1292,11
Liberia,LBR,2001,,1.1154,,0.3977,,,,6.6207,,0.1,10.902700000000001
Liberia,LBR,2002,,0.9167000000000001,,0.3982,,,,6.591,,0.1331,10.9056
Liberia,LBR,2003,,0.8333,,0.39880000000000004,,,,6.5333000000000006,,0.16670000000000001,10.9212
Liberia,LBR,2004,,0.9167000000000001,,0.39930000000000004,,,,6.4725,,0.1568,10.9379
Liberia,LBR,2005,,1.29,,0.40090000000000003,,,,6.4038,,0.17650000000000002,10.9184
Liberia,LBR,2006,,1.2615,,0.4026,,,,6.024100000000001,,0.16670000000000001,11
Liberia,LBR,2007,,1.4488,,0.4103,,,,6.7949,,0.17,10.9091
Liberia,LBR,2008,,1.5534000000000001,,0.4012,,,,6.891900000000001,,0.16,10.9091
Liberia,LBR,2009,,1.1835,,0.4,,,,7.835800000000001,,0.1704,10.9821
Liberia,LBR,2010,,1.1786,,0.40540000000000004,,,,8.0202,,0.1718,10.882900000000001
Liberia,LBR,2011,,1.1695,,0.4133,,,,7.952,,0.1721,10.834100000000001
