Entity,Code,Year,Arable land needed to produce a fixed quantity of crops ((1.0 = 1961))
Malaysia,MYS,2001,0.235056203
Malaysia,MYS,2002,0.235643122
Malaysia,MYS,2003,0.212197097
Malaysia,MYS,2004,0.203112657
Malaysia,MYS,2005,0.202836277
Malaysia,MYS,2006,0.186269973
Malaysia,MYS,2007,0.190377956
Malaysia,MYS,2008,0.173860127
Malaysia,MYS,2009,0.180115137
Malaysia,MYS,2010,0.182986206
Malaysia,MYS,2011,0.171268449
Malaysia,MYS,2012,0.172072721
Malaysia,MYS,2013,0.170586394
Malaysia,MYS,2014,0.169981478
Maldives,MDV,1961,1
Maldives,MDV,1962,0.964598605
Maldives,MDV,1963,0.931618028
Maldives,MDV,1964,0.901119091
Maldives,MDV,1965,0.879237288
Maldives,MDV,1966,0.808360803
Maldives,MDV,1967,0.788166545
Maldives,MDV,1968,0.772701232
Maldives,MDV,1969,0.763083451
Maldives,MDV,1970,0.7244528
Maldives,MDV,1971,1.046489073
Maldives,MDV,1972,1.080008007
Maldives,MDV,1973,1.029449179
Maldives,MDV,1974,1.017668511
Maldives,MDV,1975,0.9104973
Maldives,MDV,1976,0.944833625
Maldives,MDV,1977,0.88909031
Maldives,MDV,1978,0.918349977
Maldives,MDV,1979,0.935224778
Maldives,MDV,1980,0.854901754
Maldives,MDV,1981,0.838861822
Maldives,MDV,1982,0.807795967
Maldives,MDV,1983,0.75993051
Maldives,MDV,1984,0.74222691
Maldives,MDV,1985,0.728332283
Maldives,MDV,1986,0.719013772
Maldives,MDV,1987,0.74202274
Maldives,MDV,1988,0.731823114
Maldives,MDV,1989,0.762580098
Maldives,MDV,1990,1.090339531
Maldives,MDV,1991,1.155411194
Maldives,MDV,1992,1.090633423
Maldives,MDV,1993,0.91039487
Maldives,MDV,1994,0.835225513
Maldives,MDV,1995,0.846318762
Maldives,MDV,1996,0.805945623
Maldives,MDV,1997,0.91265366
Maldives,MDV,1998,0.921487133
Maldives,MDV,1999,1.005779269
Maldives,MDV,2000,0.927719821
Maldives,MDV,2001,1.033260981
Maldives,MDV,2002,1.074415826
Maldives,MDV,2003,0.894297712
Maldives,MDV,2004,0.720806983
Maldives,MDV,2005,0.910702228
Maldives,MDV,2006,0.818499039
Maldives,MDV,2007,0.976176116
Maldives,MDV,2008,1.325064473
Maldives,MDV,2009,1.4221695
Maldives,MDV,2010,1.459929226
Maldives,MDV,2011,1.600281412
Maldives,MDV,2012,1.730588913
Maldives,MDV,2013,1.797718729
Maldives,MDV,2014,1.732583992
Mali,MLI,1961,1
Mali,MLI,1962,0.90829218
Mali,MLI,1963,0.905824647
Mali,MLI,1964,0.954373431
Mali,MLI,1965,0.916584561
Mali,MLI,1966,0.935388985
Mali,MLI,1967,0.869051892
Mali,MLI,1968,0.927469488
Mali,MLI,1969,0.810736839
Mali,MLI,1970,0.828130902
Mali,MLI,1971,0.826941059
Mali,MLI,1972,0.919777829
Mali,MLI,1973,0.920513358
Mali,MLI,1974,0.779857258
Mali,MLI,1975,0.682985363
Mali,MLI,1976,0.745416026
Mali,MLI,1977,0.767101822
Mali,MLI,1978,0.772147101
Mali,MLI,1979,0.7686924
Mali,MLI,1980,0.852103185
Mali,MLI,1981,0.795024555
Mali,MLI,1982,0.742708787
Mali,MLI,1983,0.692915057
Mali,MLI,1984,0.813976559
Mali,MLI,1985,0.614415718
Mali,MLI,1986,0.583477211
Mali,MLI,1987,0.617271366
Mali,MLI,1988,0.479958177
Mali,MLI,1989,0.499024174
Mali,MLI,1990,0.50230423
Mali,MLI,1991,0.413850413
Mali,MLI,1992,0.482283801
Mali,MLI,1993,0.676881718
Mali,MLI,1994,0.610078423
Mali,MLI,1995,0.626955469
Mali,MLI,1996,0.802615004
Mali,MLI,1997,0.771012622
Mali,MLI,1998,0.709824748
Mali,MLI,1999,0.667440304
Mali,MLI,2000,0.86335086
Mali,MLI,2001,0.671741092
Mali,MLI,2002,0.780209044
Mali,MLI,2003,0.739260069
Mali,MLI,2004,0.700996057
Mali,MLI,2005,0.724249412
Mali,MLI,2006,0.755382511
Mali,MLI,2007,0.751545352
Mali,MLI,2008,0.674002215
Mali,MLI,2009,0.620285742
Mali,MLI,2010,0.605779479
Mali,MLI,2011,0.652062063
Mali,MLI,2012,0.595355507
Mali,MLI,2013,0.589478051
Mali,MLI,2014,0.498581226
Malta,MLT,1961,1
Malta,MLT,1962,0.964528206
Malta,MLT,1963,0.809237613
Malta,MLT,1964,0.798183582
Malta,MLT,1965,0.80973872
Malta,MLT,1966,0.846209188
Malta,MLT,1967,0.765915222
Malta,MLT,1968,0.762431962
Malta,MLT,1969,0.654281526
Malta,MLT,1970,0.808837174
Malta,MLT,1971,0.694633232
Malta,MLT,1972,0.658532033
Malta,MLT,1973,0.661028743
Malta,MLT,1974,0.658432557
Malta,MLT,1975,0.578841809
Malta,MLT,1976,0.572989093
Malta,MLT,1977,0.662737347
Malta,MLT,1978,0.722496856
Malta,MLT,1979,0.633734157
Malta,MLT,1980,0.532917803
Malta,MLT,1981,0.563598461
Malta,MLT,1982,0.549662488
Malta,MLT,1983,0.507572778
Malta,MLT,1984,0.553899974
Malta,MLT,1985,0.548987503
Malta,MLT,1986,0.553214549
Malta,MLT,1987,0.558280756
Malta,MLT,1988,0.559912248
Malta,MLT,1989,0.524375005
Malta,MLT,1990,0.520912663
Malta,MLT,1991,0.495630625
Malta,MLT,1992,0.477400262
Malta,MLT,1993,0.472522538
Malta,MLT,1994,0.437577968
Malta,MLT,1995,0.333858526
Malta,MLT,1996,0.273865979
Malta,MLT,1997,0.316083278
Malta,MLT,1998,0.250359617
Malta,MLT,1999,0.254685999
Malta,MLT,2000,0.257992973
Malta,MLT,2001,0.306671449
Malta,MLT,2002,0.326055868
Malta,MLT,2003,0.343153438
Malta,MLT,2004,0.304812834
Malta,MLT,2005,0.291869614
Malta,MLT,2006,0.251156642
Malta,MLT,2007,0.281080681
Malta,MLT,2008,0.253770382
Malta,MLT,2009,0.284539402
Malta,MLT,2010,0.30074786
Malta,MLT,2011,0.293839455
Malta,MLT,2012,0.309692843
Malta,MLT,2013,0.302848478
Malta,MLT,2014,0.285268731
Martinique,MTQ,1961,1
Martinique,MTQ,1962,0.967348837
Martinique,MTQ,1963,0.974053953
Martinique,MTQ,1964,1.202057566
Martinique,MTQ,1965,0.87629561
Martinique,MTQ,1966,0.983899708
Martinique,MTQ,1967,1.601351698
Martinique,MTQ,1968,1.630505226
Martinique,MTQ,1969,1.716321291
Martinique,MTQ,1970,2.178815039
Martinique,MTQ,1971,1.986859144
Martinique,MTQ,1972,2.115181213
Martinique,MTQ,1973,2.441861458
Martinique,MTQ,1974,2.178008378
Martinique,MTQ,1975,2.325688726
Martinique,MTQ,1976,2.08586798
Martinique,MTQ,1977,1.957040205
Martinique,MTQ,1978,1.876767842
Martinique,MTQ,1979,3.004044295
Martinique,MTQ,1980,4.515578071
Martinique,MTQ,1981,2.781833658
Martinique,MTQ,1982,2.620895864
Martinique,MTQ,1983,2.659590793
Martinique,MTQ,1984,2.871736591
Martinique,MTQ,1985,2.711603651
Martinique,MTQ,1986,2.487799043
Martinique,MTQ,1987,2.53690397
Martinique,MTQ,1988,2.242613759
Martinique,MTQ,1989,1.896666329
Martinique,MTQ,1990,2.066368604
Martinique,MTQ,1991,1.787729666
Martinique,MTQ,1992,1.691925971
Martinique,MTQ,1993,1.789460099
Martinique,MTQ,1994,2.317182471
Martinique,MTQ,1995,1.796997516
Martinique,MTQ,1996,1.640077105
Martinique,MTQ,1997,1.692545573
Martinique,MTQ,1998,1.836143727
Martinique,MTQ,1999,1.70895645
Martinique,MTQ,2000,1.827738276
Martinique,MTQ,2001,2.042843111
Martinique,MTQ,2002,1.679289463
Martinique,MTQ,2003,1.785849219
Martinique,MTQ,2004,1.932360866
Martinique,MTQ,2005,2.093407146
Martinique,MTQ,2006,2.01227693
Martinique,MTQ,2007,3.681942584
Martinique,MTQ,2008,3.455595607
Martinique,MTQ,2009,3.010788016
Martinique,MTQ,2010,2.57889132
Martinique,MTQ,2011,2.302111774
Martinique,MTQ,2012,2.787787658
Martinique,MTQ,2013,2.773418847
Martinique,MTQ,2014,2.705561566
Mauritania,MRT,1961,1
Mauritania,MRT,1962,1.007888213
Mauritania,MRT,1963,0.903616892
Mauritania,MRT,1964,0.873236169
Mauritania,MRT,1965,0.803494184
Mauritania,MRT,1966,0.924134191
Mauritania,MRT,1967,0.947859262
Mauritania,MRT,1968,0.92020276
Mauritania,MRT,1969,0.895947604
Mauritania,MRT,1970,0.945045606
Mauritania,MRT,1971,1.073197377
Mauritania,MRT,1972,1.221552096
Mauritania,MRT,1973,1.307526214
Mauritania,MRT,1974,0.967526224
Mauritania,MRT,1975,0.883952783
Mauritania,MRT,1976,0.899000114
Mauritania,MRT,1977,0.976157145
Mauritania,MRT,1978,0.834194611
Mauritania,MRT,1979,0.851869436
Mauritania,MRT,1980,0.834274993
Mauritania,MRT,1981,0.813748341
Mauritania,MRT,1982,0.932991515
Mauritania,MRT,1983,1.192261321
Mauritania,MRT,1984,1.167182137
Mauritania,MRT,1985,0.859220093
Mauritania,MRT,1986,0.841001157
Mauritania,MRT,1987,0.765002908
Mauritania,MRT,1988,0.761898272
Mauritania,MRT,1989,0.73964488
Mauritania,MRT,1990,1.051746541
Mauritania,MRT,1991,1.086740957
Mauritania,MRT,1992,1.093009127
Mauritania,MRT,1993,0.860000767
Mauritania,MRT,1994,0.810716779
Mauritania,MRT,1995,0.774541156
Mauritania,MRT,1996,0.732987451
Mauritania,MRT,1997,0.756809544
Mauritania,MRT,1998,0.772619631
Mauritania,MRT,1999,0.748013459
Mauritania,MRT,2000,0.758565482
Mauritania,MRT,2001,0.857655741
Mauritania,MRT,2002,0.72350167
Mauritania,MRT,2003,0.630078573
Mauritania,MRT,2004,0.716920863
Mauritania,MRT,2005,0.640499567
Mauritania,MRT,2006,0.657083706
Mauritania,MRT,2007,0.618160682
Mauritania,MRT,2008,0.608172247
Mauritania,MRT,2009,0.640656614
Mauritania,MRT,2010,0.523954025
Mauritania,MRT,2011,0.517945533
Mauritania,MRT,2012,0.396357183
Mauritania,MRT,2013,0.452595848
Mauritania,MRT,2014,0.378348409
Mauritius,MUS,1961,1
Mauritius,MUS,1962,1.057653567
Mauritius,MUS,1963,0.858952678
Mauritius,MUS,1964,1.119992263
Mauritius,MUS,1965,0.83250645
Mauritius,MUS,1966,0.973372621
Mauritius,MUS,1967,0.859324939
Mauritius,MUS,1968,1.024084612
Mauritius,MUS,1969,0.914682356
Mauritius,MUS,1970,1.042639606
Mauritius,MUS,1971,0.997759857
Mauritius,MUS,1972,0.850251506
Mauritius,MUS,1973,0.859107523
Mauritius,MUS,1974,0.891129718
Mauritius,MUS,1975,1.207789967
Mauritius,MUS,1976,0.841934142
Mauritius,MUS,1977,0.890488329
Mauritius,MUS,1978,0.854435236
Mauritius,MUS,1979,0.852448349
Mauritius,MUS,1980,1.151306011
Mauritius,MUS,1981,0.989975773
Mauritius,MUS,1982,0.813025939
Mauritius,MUS,1983,0.984363777
Mauritius,MUS,1984,1.006997434
Mauritius,MUS,1985,0.913669139
Mauritius,MUS,1986,0.855690998
Mauritius,MUS,1987,0.842937981
Mauritius,MUS,1988,0.93808907
Mauritius,MUS,1989,0.939932854
Mauritius,MUS,1990,0.904328009
Mauritius,MUS,1991,0.88806257
Mauritius,MUS,1992,0.848532476
Mauritius,MUS,1993,0.869199469
Mauritius,MUS,1994,0.953483875
Mauritius,MUS,1995,0.869718773
Mauritius,MUS,1996,0.864559203
Mauritius,MUS,1997,0.782020894
Mauritius,MUS,1998,0.80047794
Mauritius,MUS,1999,1.119174466
Mauritius,MUS,2000,0.874533674
Mauritius,MUS,2001,0.779420022
Mauritius,MUS,2002,0.907585228
Mauritius,MUS,2003,0.839846152
Mauritius,MUS,2004,0.815441919
Mauritius,MUS,2005,0.851443286
Mauritius,MUS,2006,0.859415792
Mauritius,MUS,2007,0.929099548
Mauritius,MUS,2008,0.874168936
Mauritius,MUS,2009,0.832970989
Mauritius,MUS,2010,0.877170956
Mauritius,MUS,2011,0.8779016
Mauritius,MUS,2012,0.894661169
Mauritius,MUS,2013,0.911173847
Mauritius,MUS,2014,0.876012902
Melanesia,OWID_MNS,1961,1
Melanesia,OWID_MNS,1962,0.93972332
Melanesia,OWID_MNS,1963,0.878519782
Melanesia,OWID_MNS,1964,0.855437813
Melanesia,OWID_MNS,1965,0.851786353
Melanesia,OWID_MNS,1966,0.847404767
Melanesia,OWID_MNS,1967,0.844166199
Melanesia,OWID_MNS,1968,0.751867647
Melanesia,OWID_MNS,1969,0.761645913
Melanesia,OWID_MNS,1970,0.783244434
Melanesia,OWID_MNS,1971,0.800205684
Melanesia,OWID_MNS,1972,0.834025932
Melanesia,OWID_MNS,1973,0.843779225
Melanesia,OWID_MNS,1974,0.825018264
Melanesia,OWID_MNS,1975,0.861708182
Melanesia,OWID_MNS,1976,0.873641003
Melanesia,OWID_MNS,1977,0.894959118
Melanesia,OWID_MNS,1978,0.937928847
Melanesia,OWID_MNS,1979,0.917711735
Melanesia,OWID_MNS,1980,0.916620496
Melanesia,OWID_MNS,1981,0.919953091
Melanesia,OWID_MNS,1982,0.936883346
Melanesia,OWID_MNS,1983,0.981871369
Melanesia,OWID_MNS,1984,0.912256494
Melanesia,OWID_MNS,1985,0.953377934
Melanesia,OWID_MNS,1986,0.942314145
Melanesia,OWID_MNS,1987,0.977095326
Melanesia,OWID_MNS,1988,0.998259566
Melanesia,OWID_MNS,1989,0.998834306
Melanesia,OWID_MNS,1990,1.018281245
Melanesia,OWID_MNS,1991,1.066751839
Melanesia,OWID_MNS,1992,1.036438918
Melanesia,OWID_MNS,1993,1.002748003
Melanesia,OWID_MNS,1994,1.000069723
Melanesia,OWID_MNS,1995,0.996897727
Melanesia,OWID_MNS,1996,0.948828466
Melanesia,OWID_MNS,1997,0.948391922
Melanesia,OWID_MNS,1998,0.92512643
Melanesia,OWID_MNS,1999,0.886212314
Melanesia,OWID_MNS,2000,0.862767035
Melanesia,OWID_MNS,2001,0.913846821
Melanesia,OWID_MNS,2002,0.914486205
Melanesia,OWID_MNS,2003,0.912636137
Melanesia,OWID_MNS,2004,0.900255901
Melanesia,OWID_MNS,2005,0.903523606
Melanesia,OWID_MNS,2006,0.90161708
Melanesia,OWID_MNS,2007,0.853183227
Melanesia,OWID_MNS,2008,0.925597511
Melanesia,OWID_MNS,2009,0.921368404
Melanesia,OWID_MNS,2010,0.915845379
Melanesia,OWID_MNS,2011,0.880127736
Melanesia,OWID_MNS,2012,0.89242316
Melanesia,OWID_MNS,2013,0.868701106
Melanesia,OWID_MNS,2014,0.866477203
Mexico,MEX,1961,1
Mexico,MEX,1962,0.939412965
Mexico,MEX,1963,0.872199092
Mexico,MEX,1964,0.761703404
Mexico,MEX,1965,0.701196952
Mexico,MEX,1966,0.665238675
Mexico,MEX,1967,0.662720821
Mexico,MEX,1968,0.636454255
Mexico,MEX,1969,0.669866601
Mexico,MEX,1970,0.593273321
Mexico,MEX,1971,0.557838121
Mexico,MEX,1972,0.554827248
Mexico,MEX,1973,0.533738406
Mexico,MEX,1974,0.519617432
Mexico,MEX,1975,0.527588667
Mexico,MEX,1976,0.561727539
Mexico,MEX,1977,0.502808465
Mexico,MEX,1978,0.454595275
Mexico,MEX,1979,0.472544095
Mexico,MEX,1980,0.42686194
Mexico,MEX,1981,0.394124239
Mexico,MEX,1982,0.422084025
Mexico,MEX,1983,0.418927972
Mexico,MEX,1984,0.401225399
Mexico,MEX,1985,0.387900994
Mexico,MEX,1986,0.387239251
Mexico,MEX,1987,0.394374537
Mexico,MEX,1988,0.412449991
Mexico,MEX,1989,0.447601214
Mexico,MEX,1990,0.432586761
Mexico,MEX,1991,0.451336278
Mexico,MEX,1992,0.45892589
Mexico,MEX,1993,0.452519934
Mexico,MEX,1994,0.438577413
Mexico,MEX,1995,0.417127417
Mexico,MEX,1996,0.392330577
Mexico,MEX,1997,0.393782207
Mexico,MEX,1998,0.37780745
Mexico,MEX,1999,0.376411555
Mexico,MEX,2000,0.380873418
Mexico,MEX,2001,0.358212405
Mexico,MEX,2002,0.367849641
Mexico,MEX,2003,0.358096137
Mexico,MEX,2004,0.342206391
Mexico,MEX,2005,0.353688591
Mexico,MEX,2006,0.333125181
Mexico,MEX,2007,0.328506964
Mexico,MEX,2008,0.324414104
Mexico,MEX,2009,0.344381089
Mexico,MEX,2010,0.323458465
Mexico,MEX,2011,0.328991871
Mexico,MEX,2012,0.300827231
Mexico,MEX,2013,0.287486234
Mexico,MEX,2014,0.27246985
Micronesia (region),,1961,1
Micronesia (region),,1962,1.016167461
Micronesia (region),,1963,1.024360954
Micronesia (region),,1964,1.005388112
Micronesia (region),,1965,0.907860727
Micronesia (region),,1966,0.90730892
Micronesia (region),,1967,0.87397541
Micronesia (region),,1968,1.046625767
Micronesia (region),,1969,0.911046689
Micronesia (region),,1970,0.787419227
Micronesia (region),,1971,0.740910783
Micronesia (region),,1972,0.802445908
Micronesia (region),,1973,0.800509452
Micronesia (region),,1974,0.73299779
Micronesia (region),,1975,0.770153489
Micronesia (region),,1976,0.773545796
Micronesia (region),,1977,0.641215636
Micronesia (region),,1978,0.533696818
Micronesia (region),,1979,0.54163643
Micronesia (region),,1980,0.676336589
Micronesia (region),,1981,0.667068024
Micronesia (region),,1982,0.743895349
Micronesia (region),,1983,0.767436879
Micronesia (region),,1984,0.656314118
Micronesia (region),,1985,0.617519305
Micronesia (region),,1986,0.599765625
Micronesia (region),,1987,0.583967226
Micronesia (region),,1988,0.625162866
Micronesia (region),,1989,0.720980466
Micronesia (region),,1990,0.754761236
Micronesia (region),,1991,1.293662197
Micronesia (region),,1992,1.213098802
Micronesia (region),,1993,1.245925584
Micronesia (region),,1994,1.206904255
Micronesia (region),,1995,0.863965213
Micronesia (region),,1996,0.814726244
Micronesia (region),,1997,0.818771651
Micronesia (region),,1998,0.824196501
Micronesia (region),,1999,0.833399448
Micronesia (region),,2000,0.90314132
Micronesia (region),,2001,0.901419082
Micronesia (region),,2002,0.862808773
Micronesia (region),,2003,0.809332553
Micronesia (region),,2004,0.826071203
Micronesia (region),,2005,0.809517354
Micronesia (region),,2006,0.72356546
Micronesia (region),,2007,0.624499075
Micronesia (region),,2008,0.605306684
Micronesia (region),,2009,0.593617444
Micronesia (region),,2010,0.934136421
Micronesia (region),,2011,0.943451545
Micronesia (region),,2012,0.965695083
Micronesia (region),,2013,0.944778481
Micronesia (region),,2014,0.90591706
Middle Africa,,1961,1
Middle Africa,,1962,0.962835632
Middle Africa,,1963,0.938345425
Middle Africa,,1964,0.928819446
Middle Africa,,1965,0.938463001
Middle Africa,,1966,0.921495968
Middle Africa,,1967,0.883017721
Middle Africa,,1968,0.849806064
Middle Africa,,1969,0.841831334
Middle Africa,,1970,0.816947341
Middle Africa,,1971,0.812550555
Middle Africa,,1972,0.80992826
Middle Africa,,1973,0.793233795
Middle Africa,,1974,0.761709863
Middle Africa,,1975,0.77423542
Middle Africa,,1976,0.807193492
Middle Africa,,1977,0.809686195
Middle Africa,,1978,0.828708011
Middle Africa,,1979,0.822475871
Middle Africa,,1980,0.798320418
Middle Africa,,1981,0.799079782
Middle Africa,,1982,0.764458605
Middle Africa,,1983,0.750882735
Middle Africa,,1984,0.747340907
Middle Africa,,1985,0.713783248
Middle Africa,,1986,0.693295838
Middle Africa,,1987,0.709155383
Middle Africa,,1988,0.677482419
Middle Africa,,1989,0.66659778
Middle Africa,,1990,0.646115413
Middle Africa,,1991,0.620512317
Middle Africa,,1992,0.615237761
Middle Africa,,1993,0.616865233
Middle Africa,,1994,0.576766459
Middle Africa,,1995,0.625985179
Middle Africa,,1996,0.608887519
Middle Africa,,1997,0.626157166
Middle Africa,,1998,0.592327485
Middle Africa,,1999,0.60143467
Middle Africa,,2000,0.593460855
Middle Africa,,2001,0.580226506
Middle Africa,,2002,0.571379544
Middle Africa,,2003,0.558369296
Middle Africa,,2004,0.546525332
Middle Africa,,2005,0.510696803
Middle Africa,,2006,0.498843299
Middle Africa,,2007,0.471093874
Middle Africa,,2008,0.457314499
Middle Africa,,2009,0.43449947
Middle Africa,,2010,0.397890874
Middle Africa,,2011,0.41711944
Middle Africa,,2012,0.40745712
Middle Africa,,2013,0.383782613
Middle Africa,,2014,0.396034336
Mongolia,MNG,1961,1
Mongolia,MNG,1962,0.428231653
Mongolia,MNG,1963,0.437768179
Mongolia,MNG,1964,0.452305779
Mongolia,MNG,1965,0.519916699
Mongolia,MNG,1966,0.669482555
Mongolia,MNG,1967,0.502619988
Mongolia,MNG,1968,0.694589573
Mongolia,MNG,1969,1.185171556
Mongolia,MNG,1970,0.534468139
Mongolia,MNG,1971,0.427834549
Mongolia,MNG,1972,0.829644807
Mongolia,MNG,1973,0.337025025
Mongolia,MNG,1974,0.503503303
Mongolia,MNG,1975,0.336580861
Mongolia,MNG,1976,0.497309774
Mongolia,MNG,1977,0.538877076
Mongolia,MNG,1978,0.637523985
Mongolia,MNG,1979,0.640138489
Mongolia,MNG,1980,0.779710576
Mongolia,MNG,1981,0.670605048
Mongolia,MNG,1982,0.416100466
Mongolia,MNG,1983,0.297278307
Mongolia,MNG,1984,0.387651013
Mongolia,MNG,1985,0.280115943
Mongolia,MNG,1986,0.268477836
Mongolia,MNG,1987,0.358706175
Mongolia,MNG,1988,0.332000682
Mongolia,MNG,1989,0.302549431
Mongolia,MNG,1990,0.368239367
Mongolia,MNG,1991,0.434896811
Mongolia,MNG,1992,0.554954105
Mongolia,MNG,1993,0.57171097
Mongolia,MNG,1994,0.781269078
Mongolia,MNG,1995,0.905911463
Mongolia,MNG,1996,1.080491972
Mongolia,MNG,1997,0.7809221
Mongolia,MNG,1998,0.874942937
Mongolia,MNG,1999,0.851028667
Mongolia,MNG,2000,0.971000763
Mongolia,MNG,2001,0.552931727
Mongolia,MNG,2002,0.641562372
Mongolia,MNG,2003,0.434729679
Mongolia,MNG,2004,0.41836178
Mongolia,MNG,2005,0.52463865
Mongolia,MNG,2006,0.358340521
Mongolia,MNG,2007,0.375335703
Mongolia,MNG,2008,0.337480869
Mongolia,MNG,2009,0.182569529
Mongolia,MNG,2010,0.184721087
Mongolia,MNG,2011,0.14684782
Mongolia,MNG,2012,0.138184532
Mongolia,MNG,2013,0.143834261
Mongolia,MNG,2014,0.126141747
Montserrat,MSR,1961,1
Montserrat,MSR,1962,0.990695793
Montserrat,MSR,1963,1.002620159
Montserrat,MSR,1964,0.803126366
Montserrat,MSR,1965,0.533318815
Montserrat,MSR,1966,0.674432694
Montserrat,MSR,1967,0.557401675
Montserrat,MSR,1968,0.585604974
Montserrat,MSR,1969,0.635905692
Montserrat,MSR,1970,0.559234563
Montserrat,MSR,1971,0.523290598
Montserrat,MSR,1972,0.64562902
Montserrat,MSR,1973,0.319879833
Montserrat,MSR,1974,0.317063698
Montserrat,MSR,1975,0.321627443
Montserrat,MSR,1976,0.327721871
Montserrat,MSR,1977,0.341238435
Montserrat,MSR,1978,0.349377996
Montserrat,MSR,1979,0.394745326
Montserrat,MSR,1980,0.398237284
Montserrat,MSR,1981,0.407840394
Montserrat,MSR,1982,0.91271616
Montserrat,MSR,1983,0.921785607
Montserrat,MSR,1984,0.894187235
Montserrat,MSR,1985,0.892232585
Montserrat,MSR,1986,0.886676322
Montserrat,MSR,1987,0.867947264
Montserrat,MSR,1988,0.838354101
Montserrat,MSR,1989,0.850465342
Montserrat,MSR,1990,0.81039047
Montserrat,MSR,1991,0.772165469
Montserrat,MSR,1992,0.762643249
Montserrat,MSR,1993,0.74947974
Montserrat,MSR,1994,0.72421339
Montserrat,MSR,1995,0.7105141
Montserrat,MSR,1996,0.698038992
Montserrat,MSR,1997,0.687535093
Montserrat,MSR,1998,0.677792538
Montserrat,MSR,1999,0.671621325
Montserrat,MSR,2000,0.661605792
Montserrat,MSR,2001,0.655865024
Montserrat,MSR,2002,0.650983519
Montserrat,MSR,2003,0.631771747
Montserrat,MSR,2004,0.621258245
Montserrat,MSR,2005,0.614647124
Montserrat,MSR,2006,0.601247177
Montserrat,MSR,2007,0.579343301
Montserrat,MSR,2008,0.572463768
Montserrat,MSR,2009,0.561491196
Montserrat,MSR,2010,0.55785877
Montserrat,MSR,2011,0.532530225
Montserrat,MSR,2012,0.505156766
Montserrat,MSR,2013,0.507123333
Montserrat,MSR,2014,0.501967697
Morocco,MAR,1961,1
Morocco,MAR,1962,0.759798634
Morocco,MAR,1963,0.681443988
Morocco,MAR,1964,0.67365008
Morocco,MAR,1965,0.607843278
Morocco,MAR,1966,0.751493741
Morocco,MAR,1967,0.729201573
