Entity,Code,Year,Cereal yield (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare)
Netherlands,NLD,2007,7.289700000000001,220.55
Netherlands,NLD,2008,8.3323,209.77
Netherlands,NLD,2009,9.0329,205.64
Netherlands,NLD,2010,8.5693,205.82
Netherlands,NLD,2011,7.800800000000001,203.68
Netherlands,NLD,2012,8.545,220.67
Netherlands,NLD,2013,8.6301,187.99
Netherlands,NLD,2014,9.0737,205.01
Netherlands,NLD,2015,8.7528,225.37
Netherlands,NLD,2016,7.7769,244.89
Netherlands,NLD,2017,8.794500000000001,242.84
Netherlands,NLD,2018,8.3178,
New Caledonia,NCL,1961,1.3143,
New Caledonia,NCL,1962,1.4526000000000001,
New Caledonia,NCL,1963,1.5333,
New Caledonia,NCL,1964,1.9765000000000001,
New Caledonia,NCL,1965,1.725,
New Caledonia,NCL,1966,1.9733,
New Caledonia,NCL,1967,1.5211000000000001,
New Caledonia,NCL,1968,1.6604,
New Caledonia,NCL,1969,1.8424,
New Caledonia,NCL,1970,2.3486000000000002,
New Caledonia,NCL,1971,2.3158000000000003,
New Caledonia,NCL,1972,2.3542,
New Caledonia,NCL,1973,2.4935,
New Caledonia,NCL,1974,2.6119000000000003,
New Caledonia,NCL,1975,2.7526,
New Caledonia,NCL,1976,2.197,
New Caledonia,NCL,1977,2.5488,
New Caledonia,NCL,1978,2.3548,
New Caledonia,NCL,1979,1.9499000000000002,
New Caledonia,NCL,1980,1.9300000000000002,
New Caledonia,NCL,1981,2.5231000000000003,
New Caledonia,NCL,1982,2.438,
New Caledonia,NCL,1983,2.0215,
New Caledonia,NCL,1984,1.1178000000000001,
New Caledonia,NCL,1985,2.5485,
New Caledonia,NCL,1986,2.0691,
New Caledonia,NCL,1987,1.3333000000000002,
New Caledonia,NCL,1988,2.0388,
New Caledonia,NCL,1989,1.2375,
New Caledonia,NCL,1990,1.8651,
New Caledonia,NCL,1991,2.3311,
New Caledonia,NCL,1992,3.0037000000000003,
New Caledonia,NCL,1993,1.5789,
New Caledonia,NCL,1994,2.2591,
New Caledonia,NCL,1995,3.1813000000000002,
New Caledonia,NCL,1996,3.6679000000000004,
New Caledonia,NCL,1997,3.7041000000000004,
New Caledonia,NCL,1998,3.6443000000000003,
New Caledonia,NCL,1999,3.7830000000000004,
New Caledonia,NCL,2000,3.7608,
New Caledonia,NCL,2001,3.9412000000000003,
New Caledonia,NCL,2002,3.7504000000000004,68.68
New Caledonia,NCL,2003,4.029100000000001,141.7
New Caledonia,NCL,2004,4.0077,56.7
New Caledonia,NCL,2005,3.9093,74.06
New Caledonia,NCL,2006,3.9168000000000003,59.72
New Caledonia,NCL,2007,4.0971,74.43
New Caledonia,NCL,2008,3.8209,50.85
New Caledonia,NCL,2009,3.8057000000000003,33.58
New Caledonia,NCL,2010,3.9235,52.74
New Caledonia,NCL,2011,3.4306,66.6
New Caledonia,NCL,2012,4.2837000000000005,77.3
New Caledonia,NCL,2013,4.061100000000001,48.92
New Caledonia,NCL,2014,3.8137000000000003,54.59
New Caledonia,NCL,2015,4.8377,54.59
New Caledonia,NCL,2016,5.8962,54.88
New Caledonia,NCL,2017,6.1539,54.88
New Caledonia,NCL,2018,7.481400000000001,
New Zealand,NZL,1961,3.1253,
New Zealand,NZL,1962,2.7636000000000003,
New Zealand,NZL,1963,2.7326,
New Zealand,NZL,1964,3.3254,
New Zealand,NZL,1965,3.2757,
New Zealand,NZL,1966,3.5213,
New Zealand,NZL,1967,3.7084,
New Zealand,NZL,1968,3.5604,
New Zealand,NZL,1969,3.6818,
New Zealand,NZL,1970,2.9748,
New Zealand,NZL,1971,3.4873000000000003,
New Zealand,NZL,1972,3.7868000000000004,
New Zealand,NZL,1973,3.9353000000000002,
New Zealand,NZL,1974,3.2598000000000003,
New Zealand,NZL,1975,3.3077,
New Zealand,NZL,1976,4.0033,
New Zealand,NZL,1977,4.163,
New Zealand,NZL,1978,4.0337000000000005,
New Zealand,NZL,1979,3.9000000000000004,
New Zealand,NZL,1980,3.9414000000000002,
New Zealand,NZL,1981,4.4266000000000005,
New Zealand,NZL,1982,4.5377,
New Zealand,NZL,1983,4.5321,
New Zealand,NZL,1984,4.8041,
New Zealand,NZL,1985,4.611800000000001,
New Zealand,NZL,1986,4.4518,
New Zealand,NZL,1987,4.4533000000000005,
New Zealand,NZL,1988,4.6111,
New Zealand,NZL,1989,4.2758,
New Zealand,NZL,1990,5.034,
New Zealand,NZL,1991,5.1441,
New Zealand,NZL,1992,5.3001000000000005,
New Zealand,NZL,1993,5.2779,
New Zealand,NZL,1994,5.5934,
New Zealand,NZL,1995,5.6254,
New Zealand,NZL,1996,5.7743,
New Zealand,NZL,1997,5.8922,
New Zealand,NZL,1998,6.2944,
New Zealand,NZL,1999,6.1687,
New Zealand,NZL,2000,6.3165000000000004,
New Zealand,NZL,2001,6.5347,
New Zealand,NZL,2002,6.2763,
New Zealand,NZL,2003,7.059900000000001,
New Zealand,NZL,2004,6.4621,
New Zealand,NZL,2005,7.5662,
New Zealand,NZL,2006,7.028700000000001,
New Zealand,NZL,2007,7.9164,
New Zealand,NZL,2008,7.3798,
New Zealand,NZL,2009,6.9099,
New Zealand,NZL,2010,7.3871,
New Zealand,NZL,2011,6.953200000000001,
New Zealand,NZL,2012,8.012,
New Zealand,NZL,2013,8.1056,
New Zealand,NZL,2014,8.033900000000001,
New Zealand,NZL,2015,8.0266,
New Zealand,NZL,2016,8.3838,
New Zealand,NZL,2017,8.464400000000001,
New Zealand,NZL,2018,8.064300000000001,
Nicaragua,NIC,1961,0.9397000000000001,
Nicaragua,NIC,1962,0.9377000000000001,
Nicaragua,NIC,1963,1.0317,
Nicaragua,NIC,1964,1.0357,
Nicaragua,NIC,1965,1.0037,
Nicaragua,NIC,1966,1.0503,
Nicaragua,NIC,1967,1.0547,
Nicaragua,NIC,1968,1.0917000000000001,
Nicaragua,NIC,1969,1.0635000000000001,
Nicaragua,NIC,1970,1.1098000000000001,
Nicaragua,NIC,1971,1.0827,
Nicaragua,NIC,1972,0.8913000000000001,
Nicaragua,NIC,1973,1.1529,
Nicaragua,NIC,1974,0.9655,
Nicaragua,NIC,1975,1.1537,
Nicaragua,NIC,1976,1.0302,
Nicaragua,NIC,1977,1.072,
Nicaragua,NIC,1978,1.3148,
Nicaragua,NIC,1979,1.3804,
Nicaragua,NIC,1980,1.5723,
Nicaragua,NIC,1981,1.4713,
Nicaragua,NIC,1982,1.5662,
Nicaragua,NIC,1983,1.7126000000000001,
Nicaragua,NIC,1984,1.6227,
Nicaragua,NIC,1985,1.6580000000000001,
Nicaragua,NIC,1986,1.9057000000000002,
Nicaragua,NIC,1987,1.6654,
Nicaragua,NIC,1988,1.7638,
Nicaragua,NIC,1989,1.5491000000000001,
Nicaragua,NIC,1990,1.5245,
Nicaragua,NIC,1991,1.4171,
Nicaragua,NIC,1992,1.6881000000000002,
Nicaragua,NIC,1993,1.7871000000000001,
Nicaragua,NIC,1994,1.7252,
Nicaragua,NIC,1995,1.6813,
Nicaragua,NIC,1996,1.6893,
Nicaragua,NIC,1997,1.6864000000000001,
Nicaragua,NIC,1998,1.7065000000000001,
Nicaragua,NIC,1999,1.6340000000000001,
Nicaragua,NIC,2000,1.6877,
Nicaragua,NIC,2001,1.6929,
Nicaragua,NIC,2002,1.7319,15.54
Nicaragua,NIC,2003,1.8602,15.8
Nicaragua,NIC,2004,1.7981,15.03
Nicaragua,NIC,2005,1.7787000000000002,15.55
Nicaragua,NIC,2006,1.9023,19.85
Nicaragua,NIC,2007,1.8225,19.99
Nicaragua,NIC,2008,1.8110000000000002,17.1
Nicaragua,NIC,2009,2.0767,24.31
Nicaragua,NIC,2010,2.0861,21.83
Nicaragua,NIC,2011,1.9948000000000001,30.56
Nicaragua,NIC,2012,1.9442000000000002,35.77
Nicaragua,NIC,2013,1.7632,20.27
Nicaragua,NIC,2014,1.9143000000000001,28.25
Nicaragua,NIC,2015,1.9404000000000001,31.27
Nicaragua,NIC,2016,1.9337000000000002,33.21
Nicaragua,NIC,2017,2.1041000000000003,43.38
Nicaragua,NIC,2018,2.1082,
Niger,NER,1961,0.5052,
Niger,NER,1962,0.5478000000000001,
Niger,NER,1963,0.5601,
Niger,NER,1964,0.5993,
Niger,NER,1965,0.4675,
Niger,NER,1966,0.49620000000000003,
Niger,NER,1967,0.5713,
Niger,NER,1968,0.394,
Niger,NER,1969,0.4937,
Niger,NER,1970,0.3902,
Niger,NER,1971,0.4248,
Niger,NER,1972,0.4176,
Niger,NER,1973,0.3239,
Niger,NER,1974,0.406,
Niger,NER,1975,0.34640000000000004,
Niger,NER,1976,0.4234,
Niger,NER,1977,0.4313,
Niger,NER,1978,0.4315,
Niger,NER,1979,0.447,
Niger,NER,1980,0.45740000000000003,
Niger,NER,1981,0.4156,
Niger,NER,1982,0.40030000000000004,
Niger,NER,1983,0.40190000000000003,
Niger,NER,1984,0.2571,
Niger,NER,1985,0.42500000000000004,
Niger,NER,1986,0.4189,
Niger,NER,1987,0.3265,
Niger,NER,1988,0.4752,
Niger,NER,1989,0.3527,
Niger,NER,1990,0.3103,
Niger,NER,1991,0.3332,
Niger,NER,1992,0.30920000000000003,
Niger,NER,1993,0.3262,
Niger,NER,1994,0.2679,
Niger,NER,1995,0.3123,
Niger,NER,1996,0.29100000000000004,
Niger,NER,1997,0.2877,
Niger,NER,1998,0.3895,
Niger,NER,1999,0.3801,
Niger,NER,2000,0.2892,
Niger,NER,2001,0.39440000000000003,
Niger,NER,2002,0.4229,0.47
Niger,NER,2003,0.4295,0.18
Niger,NER,2004,0.3415,0.15
Niger,NER,2005,0.43660000000000004,0.2
Niger,NER,2006,0.4496,0.29
Niger,NER,2007,0.4248,0.17
Niger,NER,2008,0.4965,0.1
Niger,NER,2009,0.386,0.22
Niger,NER,2010,0.4948,0.32
Niger,NER,2011,0.3628,0.24
Niger,NER,2012,0.5203,0.8
Niger,NER,2013,0.4077,0.42
Niger,NER,2014,0.44680000000000003,0.75
Niger,NER,2015,0.5513,0.4
Niger,NER,2016,0.5365,0.37
Niger,NER,2017,0.5419,0.36
Niger,NER,2018,0.5548000000000001,
Nigeria,NGA,1961,0.743,
Nigeria,NGA,1962,0.7828,
Nigeria,NGA,1963,0.7637,
Nigeria,NGA,1964,0.7178,
Nigeria,NGA,1965,0.6871,
Nigeria,NGA,1966,0.6078,
Nigeria,NGA,1967,0.6935,
Nigeria,NGA,1968,0.6711,
Nigeria,NGA,1969,0.611,
Nigeria,NGA,1970,0.7229,
Nigeria,NGA,1971,0.7096,
Nigeria,NGA,1972,0.6549,
Nigeria,NGA,1973,0.6592,
Nigeria,NGA,1974,0.9961000000000001,
Nigeria,NGA,1975,0.9671000000000001,
Nigeria,NGA,1976,0.7252000000000001,
Nigeria,NGA,1977,0.9326000000000001,
Nigeria,NGA,1978,0.9161,
Nigeria,NGA,1979,1.0533000000000001,
Nigeria,NGA,1980,1.087,
Nigeria,NGA,1981,1.6555,
Nigeria,NGA,1982,1.6329,
Nigeria,NGA,1983,1.526,
Nigeria,NGA,1984,1.2663,
Nigeria,NGA,1985,1.2479,
Nigeria,NGA,1986,1.1567,
Nigeria,NGA,1987,1.203,
Nigeria,NGA,1988,1.3055,
Nigeria,NGA,1989,1.2529000000000001,
Nigeria,NGA,1990,1.1479000000000001,
Nigeria,NGA,1991,1.0941,
Nigeria,NGA,1992,1.1640000000000001,
Nigeria,NGA,1993,1.1531,
Nigeria,NGA,1994,1.1323,
Nigeria,NGA,1995,1.2105000000000001,
Nigeria,NGA,1996,1.2204000000000002,
Nigeria,NGA,1997,1.1828,
Nigeria,NGA,1998,1.2018,
Nigeria,NGA,1999,1.2393,
Nigeria,NGA,2000,1.1715,
Nigeria,NGA,2001,1.2336,
Nigeria,NGA,2002,1.2552,3.1
Nigeria,NGA,2003,1.3088,4.05
Nigeria,NGA,2004,1.3728,2.8
Nigeria,NGA,2005,1.4217,5.03
Nigeria,NGA,2006,1.5075,5.04
Nigeria,NGA,2007,1.3998000000000002,1.62
Nigeria,NGA,2008,1.5984,2.95
Nigeria,NGA,2009,1.5311000000000001,2.57
Nigeria,NGA,2010,1.528,6.63
Nigeria,NGA,2011,1.3344,3.4
Nigeria,NGA,2012,1.399,4.62
Nigeria,NGA,2013,1.2347000000000001,6.66
Nigeria,NGA,2014,1.4518,5.98
Nigeria,NGA,2015,1.445,4.84
Nigeria,NGA,2016,1.4851,7.13
Nigeria,NGA,2017,1.4088,10.98
Nigeria,NGA,2018,1.5090000000000001,
North Korea,PRK,1961,2.5021,
North Korea,PRK,1962,2.5941,
North Korea,PRK,1963,2.7463,
North Korea,PRK,1964,2.8479,
North Korea,PRK,1965,2.539,
North Korea,PRK,1966,2.7448,
North Korea,PRK,1967,2.5421,
North Korea,PRK,1968,2.4693,
North Korea,PRK,1969,2.9034,
North Korea,PRK,1970,2.8904,
North Korea,PRK,1971,2.9717000000000002,
North Korea,PRK,1972,2.8296,
North Korea,PRK,1973,3.0915000000000004,
North Korea,PRK,1974,3.1834000000000002,
North Korea,PRK,1975,3.2467,
North Korea,PRK,1976,3.3934,
North Korea,PRK,1977,3.5467,
North Korea,PRK,1978,3.5398,
North Korea,PRK,1979,3.6735,
North Korea,PRK,1980,3.5707,
North Korea,PRK,1981,3.8374,
North Korea,PRK,1982,3.3558000000000003,
North Korea,PRK,1983,3.4428,
North Korea,PRK,1984,3.6867,
North Korea,PRK,1985,3.7133000000000003,
North Korea,PRK,1986,3.9923,
North Korea,PRK,1987,3.8212,
North Korea,PRK,1988,3.8712,
North Korea,PRK,1989,3.9644000000000004,
North Korea,PRK,1990,3.9234,
North Korea,PRK,1991,5.6079,
North Korea,PRK,1992,5.5938,
North Korea,PRK,1993,6.1268,
North Korea,PRK,1994,4.7338000000000005,
North Korea,PRK,1995,2.5112,
North Korea,PRK,1996,1.8587,
North Korea,PRK,1997,1.9945000000000002,
North Korea,PRK,1998,3.1157000000000004,
North Korea,PRK,1999,2.8566000000000003,
North Korea,PRK,2000,2.3754,
North Korea,PRK,2001,3.0157000000000003,
North Korea,PRK,2002,3.1908000000000003,
North Korea,PRK,2003,3.2503,
North Korea,PRK,2004,3.4296,
North Korea,PRK,2005,3.3678000000000003,
North Korea,PRK,2006,3.5437000000000003,
North Korea,PRK,2007,2.9215,
North Korea,PRK,2008,3.5549,
North Korea,PRK,2009,3.3644000000000003,
North Korea,PRK,2010,3.4240000000000004,
North Korea,PRK,2011,3.5863,
North Korea,PRK,2012,3.9224,
North Korea,PRK,2013,3.9796,
North Korea,PRK,2014,4.1542,
North Korea,PRK,2015,4.4583,
North Korea,PRK,2016,4.0833,
North Korea,PRK,2017,4.0453,
North Korea,PRK,2018,3.5643000000000002,
Northern Africa,,1961,0.8432000000000001,
Northern Africa,,1962,1.2561,
Northern Africa,,1963,1.1832,
Northern Africa,,1964,1.1002,
Northern Africa,,1965,1.1284,
Northern Africa,,1966,0.9644,
Northern Africa,,1967,1.1077000000000001,
Northern Africa,,1968,1.3505,
Northern Africa,,1969,1.1659000000000002,
Northern Africa,,1970,1.1715,
Northern Africa,,1971,1.2769000000000001,
Northern Africa,,1972,1.2444,
Northern Africa,,1973,1.0561,
Northern Africa,,1974,1.1777,
Northern Africa,,1975,1.2236,
Northern Africa,,1976,1.2525000000000002,
Northern Africa,,1977,0.9764,
Northern Africa,,1978,1.1840000000000002,
Northern Africa,,1979,1.1132,
Northern Africa,,1980,1.2162,
Northern Africa,,1981,1.0872,
Northern Africa,,1982,1.2379,
Northern Africa,,1983,1.075,
Northern Africa,,1984,1.026,
Northern Africa,,1985,1.1884000000000001,
Northern Africa,,1986,1.3181,
Northern Africa,,1987,1.1968,
Northern Africa,,1988,1.3567,
Northern Africa,,1989,1.3609,
Northern Africa,,1990,1.552,
Northern Africa,,1991,1.6713,
Northern Africa,,1992,1.3632,
Northern Africa,,1993,1.3967,
Northern Africa,,1994,1.5008000000000001,
Northern Africa,,1995,1.349,
Northern Africa,,1996,1.7302000000000002,
Northern Africa,,1997,1.4405000000000001,
Northern Africa,,1998,1.5178,
Northern Africa,,1999,1.6224,
Northern Africa,,2000,1.6067,
Northern Africa,,2001,1.6507,
Northern Africa,,2002,1.7811000000000001,34.13
Northern Africa,,2003,1.8188000000000002,43.12
Northern Africa,,2004,2.0933,41.27
Northern Africa,,2005,1.5547,42.29
Northern Africa,,2006,1.9812,33.23
Northern Africa,,2007,1.7118,34.26
Northern Africa,,2008,1.8241,42.7
Northern Africa,,2009,2.0379,33.98
Northern Africa,,2010,1.8379,41.2
Northern Africa,,2011,1.9000000000000001,61.03
Northern Africa,,2012,2.0949,33.8
Northern Africa,,2013,2.0139,37.09
Northern Africa,,2014,1.8396000000000001,38.33
Northern Africa,,2015,2.1901,39.04
Northern Africa,,2016,1.6806,40.14
Northern Africa,,2017,1.9085,40.66
Northern Africa,,2018,2.0358,
Northern America,,1961,2.2033,
Northern America,,1962,2.4302,
Northern America,,1963,2.5802,
Northern America,,1964,2.3787000000000003,
Northern America,,1965,2.7319,
Northern America,,1966,2.7633,
Northern America,,1967,2.7815000000000003,
Northern America,,1968,2.8589,
Northern America,,1969,3.1086,
Northern America,,1970,2.9607,
Northern America,,1971,3.3760000000000003,
Northern America,,1972,3.4585000000000004,
Northern America,,1973,3.2932,
Northern America,,1974,2.7338,
Northern America,,1975,3.1785,
Northern America,,1976,3.2666,
Northern America,,1977,3.3925,
Northern America,,1978,3.7129000000000003,
Northern America,,1979,3.9343000000000004,
Northern America,,1980,3.4252000000000002,
Northern America,,1981,3.8402000000000003,
Northern America,,1982,3.9555000000000002,
Northern America,,1983,3.1788000000000003,
Northern America,,1984,3.8421000000000003,
Northern America,,1985,4.180000000000001,
Northern America,,1986,4.1705000000000005,
Northern America,,1987,4.1116,
Northern America,,1988,3.1868000000000003,
Northern America,,1989,3.8889,
Northern America,,1990,4.2318,
Northern America,,1991,4.0231,
Northern America,,1992,4.6785000000000005,
Northern America,,1993,3.8958000000000004,
Northern America,,1994,4.91,
Northern America,,1995,4.1893,
Northern America,,1996,4.6143,
Northern America,,1997,4.6531,
Northern America,,1998,5.012700000000001,
Northern America,,1999,5.1256,
Northern America,,2000,5.1309000000000005,
Northern America,,2001,5.0533,
Northern America,,2002,4.8467,58.15
Northern America,,2003,5.2540000000000004,61.65
Northern America,,2004,6.0293,61.22
Northern America,,2005,5.7451,61.27
Northern America,,2006,5.6231,63.04
Northern America,,2007,5.9327000000000005,67.08
Northern America,,2008,5.9148000000000005,64.39
Northern America,,2009,6.4161,62.69
Northern America,,2010,6.3327,66.11
Northern America,,2011,6.1802,73.97
Northern America,,2012,5.4232000000000005,76.78
Northern America,,2013,6.6364,74.65
Northern America,,2014,6.8567,73.7
Northern America,,2015,6.6791,72.85
Northern America,,2016,7.7845,71.8
Northern America,,2017,7.8098,71.03
Northern America,,2018,7.644100000000001,
Northern Europe,,1961,2.9654000000000003,
Northern Europe,,1962,3.1344000000000003,
Northern Europe,,1963,3.0554,
Northern Europe,,1964,3.3241,
Northern Europe,,1965,3.3806000000000003,
Northern Europe,,1966,3.1299,
Northern Europe,,1967,3.4311000000000003,
Northern Europe,,1968,3.3888000000000003,
Northern Europe,,1969,3.3558000000000003,
Northern Europe,,1970,3.3479,
Northern Europe,,1971,3.6766,
Northern Europe,,1972,3.6756,
Northern Europe,,1973,3.5481000000000003,
Northern Europe,,1974,3.9579,
Northern Europe,,1975,3.4947000000000004,
Northern Europe,,1976,3.3879,
Northern Europe,,1977,3.9265000000000003,
Northern Europe,,1978,3.9828,
Northern Europe,,1979,3.9837000000000002,
Northern Europe,,1980,4.173900000000001,
Northern Europe,,1981,4.1722,
Northern Europe,,1982,4.6289,
Northern Europe,,1983,4.4109,
Northern Europe,,1984,5.4911,
Northern Europe,,1985,4.7373,
Northern Europe,,1986,4.9877,
Northern Europe,,1987,4.6069,
Northern Europe,,1988,4.6019000000000005,
Northern Europe,,1989,5.1279,
Northern Europe,,1990,5.534800000000001,
Northern Europe,,1991,5.5541,
Northern Europe,,1992,4.2128000000000005,
Northern Europe,,1993,4.6401,
Northern Europe,,1994,4.5605,
Northern Europe,,1995,4.9927,
Northern Europe,,1996,5.3099,
Northern Europe,,1997,5.0465,
Northern Europe,,1998,4.8202,
Northern Europe,,1999,4.8613,
Northern Europe,,2000,5.2949,
Northern Europe,,2001,4.8771,
Northern Europe,,2002,5.1859,105.66
Northern Europe,,2003,5.1947,111.14
Northern Europe,,2004,5.3457,105.68
Northern Europe,,2005,5.3098,96.69
Northern Europe,,2006,5.0201,95.47
Northern Europe,,2007,5.1032,96.53
Northern Europe,,2008,5.5042,100.67
Northern Europe,,2009,5.4535,95.81
Northern Europe,,2010,5.1394,102.17
Northern Europe,,2011,5.2414000000000005,94.45
Northern Europe,,2012,5.2405,98.47
Northern Europe,,2013,5.3039000000000005,101.81
Northern Europe,,2014,5.879300000000001,104.71
Northern Europe,,2015,6.2224,107.69
Northern Europe,,2016,5.5003,107.61
Northern Europe,,2017,5.9895000000000005,107.88
Northern Europe,,2018,4.7485,
Norway,NOR,1961,2.7918000000000003,
Norway,NOR,1962,2.0713,
Norway,NOR,1963,2.5781,
Norway,NOR,1964,2.5954,
Norway,NOR,1965,2.5536000000000003,
Norway,NOR,1966,2.1692,
Norway,NOR,1967,2.7291000000000003,
Norway,NOR,1968,3.5249,
Norway,NOR,1969,2.625,
Norway,NOR,1970,3.2069,
Norway,NOR,1971,3.2263,
Norway,NOR,1972,2.9817,
Norway,NOR,1973,3.2602,
Norway,NOR,1974,3.7778,
Norway,NOR,1975,2.5566,
Norway,NOR,1976,2.8407,
Norway,NOR,1977,3.5665,
Norway,NOR,1978,3.6773000000000002,
Norway,NOR,1979,3.5576000000000003,
Norway,NOR,1980,3.6448,
Norway,NOR,1981,3.6987,
Norway,NOR,1982,3.7468000000000004,
Norway,NOR,1983,3.3355,
Norway,NOR,1984,4.2846,
Norway,NOR,1985,3.8859000000000004,
Norway,NOR,1986,3.2516000000000003,
Norway,NOR,1987,3.814,
Norway,NOR,1988,3.1048,
Norway,NOR,1989,3.4089,
Norway,NOR,1990,4.3993,
Norway,NOR,1991,4.0155,
Norway,NOR,1992,2.8105,
Norway,NOR,1993,3.9234,
Norway,NOR,1994,3.1296,
Norway,NOR,1995,3.6293,
Norway,NOR,1996,4.0263,
Norway,NOR,1997,3.8859000000000004,
Norway,NOR,1998,4.0449,
Norway,NOR,1999,3.7095000000000002,
Norway,NOR,2000,3.9309000000000003,
Norway,NOR,2001,3.7095000000000002,
Norway,NOR,2002,3.4952,112.31
Norway,NOR,2003,3.9407,117.11
Norway,NOR,2004,4.3997,118.29
Norway,NOR,2005,3.992,121.74
Norway,NOR,2006,3.6740000000000004,119.4
Norway,NOR,2007,3.8542,124
Norway,NOR,2008,4.4866,126.75
Norway,NOR,2009,3.4461000000000004,110.48
Norway,NOR,2010,4.0032000000000005,102.84
Norway,NOR,2011,3.4367,116.73
Norway,NOR,2012,3.6862000000000004,115.72
Norway,NOR,2013,3.3742,117.82
Norway,NOR,2014,4.3622000000000005,122.31
Norway,NOR,2015,4.8015,126.64
Norway,NOR,2016,4.6502,126.45
Norway,NOR,2017,4.5602,123.45
Norway,NOR,2018,2.43,
OECD,,2002,,65.83
OECD,,2003,,69.81
OECD,,2004,,68.48
OECD,,2005,,68.02
OECD,,2006,,68.47
OECD,,2007,,72.83
OECD,,2008,,67.66
OECD,,2009,,66.08
OECD,,2010,,70.54
OECD,,2011,,72.76
OECD,,2012,,76.42
OECD,,2013,,77.92
OECD,,2014,,75.91
OECD,,2015,,75.37
OECD,,2016,,76.9
OECD,,2017,,75.64
Oceania,,1961,1.1147,
Oceania,,1962,1.239,
Oceania,,1963,1.3077,
Oceania,,1964,1.3519,
Oceania,,1965,1.0144,
Oceania,,1966,1.4661000000000002,
Oceania,,1967,0.8664000000000001,
Oceania,,1968,1.3721,
Oceania,,1969,1.1587,
Oceania,,1970,1.2503,
Oceania,,1971,1.3104,
Oceania,,1972,0.9912000000000001,
Oceania,,1973,1.3614000000000002,
Oceania,,1974,1.4240000000000002,
Oceania,,1975,1.445,
Oceania,,1976,1.3925,
Oceania,,1977,1.0353,
Oceania,,1978,1.7121000000000002,
Oceania,,1979,1.5425,
Oceania,,1980,1.0887,
Oceania,,1981,1.4344000000000001,
Oceania,,1982,0.9204,
Oceania,,1983,1.6757000000000002,
Oceania,,1984,1.651,
Oceania,,1985,1.5004000000000002,
Oceania,,1986,1.5712000000000002,
Oceania,,1987,1.4844000000000002,
Oceania,,1988,1.6666,
Oceania,,1989,1.7072,
Oceania,,1990,1.7587000000000002,
Oceania,,1991,1.6512,
Oceania,,1992,1.9320000000000002,
Oceania,,1993,2.0164,
Oceania,,1994,1.3207,
Oceania,,1995,1.9055000000000002,
Oceania,,1996,2.1634,
Oceania,,1997,1.9947000000000001,
Oceania,,1998,2.0211,
Oceania,,1999,2.1455,
Oceania,,2000,1.9963000000000002,
Oceania,,2001,1.997,
Oceania,,2002,2.2323,39.2
Oceania,,2003,1.0686,38.07
Oceania,,2004,2.1421,39.39
Oceania,,2005,1.7284000000000002,34.67
Oceania,,2006,2.1406,33.73
Oceania,,2007,1.0272000000000001,34.79
Oceania,,2008,1.3739000000000001,33.1
Oceania,,2009,1.6931,30.2
Oceania,,2010,1.7005000000000001,36.54
Oceania,,2011,2.1344000000000003,33.21
Oceania,,2012,2.275,34.27
Oceania,,2013,1.9822000000000002,37.61
Oceania,,2014,2.1831,37.67
Oceania,,2015,2.0732,36.43
Oceania,,2016,2.1243000000000003,33.87
Oceania,,2017,2.7088,34.45
Oceania,,2018,2.0802,
Oman,OMN,1961,1.1154,
Oman,OMN,1962,1.1154,
Oman,OMN,1963,1.1111,
Oman,OMN,1964,1.1071,
Oman,OMN,1965,1.1071,
Oman,OMN,1966,1.1333,
Oman,OMN,1967,1.1452,
Oman,OMN,1968,1.1935,
Oman,OMN,1969,1.1935,
Oman,OMN,1970,1.2188,
Oman,OMN,1971,1.2188,
Oman,OMN,1972,1.197,
Oman,OMN,1973,1.2821,
Oman,OMN,1974,1.2821,
Oman,OMN,1975,1.2821,
Oman,OMN,1976,1.25,
Oman,OMN,1977,1,
Oman,OMN,1978,0.9135000000000001,
Oman,OMN,1979,0.9774,
Oman,OMN,1980,0.9047000000000001,
Oman,OMN,1981,1.0652000000000001,
Oman,OMN,1982,1.7542,
Oman,OMN,1983,1.7542,
Oman,OMN,1984,1.7542,
Oman,OMN,1985,1.0377,
Oman,OMN,1986,1.9234,
Oman,OMN,1987,1.9128,
Oman,OMN,1988,1.9524000000000001,
Oman,OMN,1989,2.0705,
Oman,OMN,1990,2.1597,
Oman,OMN,1991,5.2515,
Oman,OMN,1992,5.2777,
Oman,OMN,1993,5.2549,
Oman,OMN,1994,5.2123,
Oman,OMN,1995,5.1564000000000005,
Oman,OMN,1996,5.1481,
Oman,OMN,1997,5.1282000000000005,
Oman,OMN,1998,5.231,
Oman,OMN,1999,5.181500000000001,
