Entity,Code,Year,Cereal yield index,Change to land area used for cereal production since 1961,Total population (Gapminder)
Lithuania,LTU,1880,,,1353535
Lithuania,LTU,1881,,,1365765
Lithuania,LTU,1882,,,1378414
Lithuania,LTU,1883,,,1391180
Lithuania,LTU,1884,,,1403789
Lithuania,LTU,1885,,,1416790
Lithuania,LTU,1886,,,1429912
Lithuania,LTU,1887,,,1442912
Lithuania,LTU,1888,,,1456276
Lithuania,LTU,1889,,,1469763
Lithuania,LTU,1890,,,1483376
Lithuania,LTU,1891,,,1497114
Lithuania,LTU,1892,,,1510980
Lithuania,LTU,1893,,,1524974
Lithuania,LTU,1894,,,1539097
Lithuania,LTU,1895,,,1553352
Lithuania,LTU,1896,,,1567738
Lithuania,LTU,1897,,,1582258
Lithuania,LTU,1898,,,1596912
Lithuania,LTU,1899,,,1611702
Lithuania,LTU,1900,,,1626629
Lithuania,LTU,1901,,,1641694
Lithuania,LTU,1902,,,1656666
Lithuania,LTU,1903,,,1672010
Lithuania,LTU,1904,,,1687495
Lithuania,LTU,1905,,,1703124
Lithuania,LTU,1906,,,1718898
Lithuania,LTU,1907,,,1734476
Lithuania,LTU,1908,,,1750540
Lithuania,LTU,1909,,,1766753
Lithuania,LTU,1910,,,1783116
Lithuania,LTU,1911,,,1799529
Lithuania,LTU,1912,,,1816196
Lithuania,LTU,1913,,,1833017
Lithuania,LTU,1914,,,1849993
Lithuania,LTU,1915,,,1867127
Lithuania,LTU,1916,,,1884419
Lithuania,LTU,1917,,,1901872
Lithuania,LTU,1918,,,1919380
Lithuania,LTU,1919,,,1937077
Lithuania,LTU,1920,,,1954936
Lithuania,LTU,1921,,,1972960
Lithuania,LTU,1922,,,1991151
Lithuania,LTU,1923,,,2009509
Lithuania,LTU,1924,,,2028036
Lithuania,LTU,1925,,,2046734
Lithuania,LTU,1926,,,2065604
Lithuania,LTU,1927,,,2084649
Lithuania,LTU,1928,,,2103869
Lithuania,LTU,1929,,,2123266
Lithuania,LTU,1930,,,2142842
Lithuania,LTU,1931,,,2162599
Lithuania,LTU,1932,,,2182537
Lithuania,LTU,1933,,,2202660
Lithuania,LTU,1934,,,2222968
Lithuania,LTU,1935,,,2243463
Lithuania,LTU,1936,,,2264148
Lithuania,LTU,1937,,,2285023
Lithuania,LTU,1938,,,2306090
Lithuania,LTU,1939,,,2327352
Lithuania,LTU,1940,,,2348809
Lithuania,LTU,1941,,,2370465
Lithuania,LTU,1942,,,2392320
Lithuania,LTU,1943,,,2414377
Lithuania,LTU,1944,,,2436637
Lithuania,LTU,1945,,,2459102
Lithuania,LTU,1946,,,2481775
Lithuania,LTU,1947,,,2504656
Lithuania,LTU,1948,,,2527749
Lithuania,LTU,1949,,,2551054
Lithuania,LTU,1950,,,2567000
Lithuania,LTU,1951,,,2570000
Lithuania,LTU,1952,,,2578000
Lithuania,LTU,1953,,,2591000
Lithuania,LTU,1954,,,2609000
Lithuania,LTU,1955,,,2629000
Lithuania,LTU,1956,,,2652000
Lithuania,LTU,1957,,,2677000
Lithuania,LTU,1958,,,2705000
Lithuania,LTU,1959,,,2736000
Lithuania,LTU,1960,,,2770000
Lithuania,LTU,2015,,,2932000
Lithuania,LTU,2016,,,2890000
Lithuania,LTU,2017,,,2845000
Lithuania,LTU,2018,,,2801000
Lithuania,LTU,2019,,,2760000
Low & middle income,,1961,100,100,
Low & middle income,,1962,105,101,
Low & middle income,,1963,111,103,
Low & middle income,,1964,114,105,
Low & middle income,,1965,113,105,
Low & middle income,,1966,117,105,
Low & middle income,,1967,124,107,
Low & middle income,,1968,123,108,
Low & middle income,,1969,124,111,
Low & middle income,,1970,133,111,
Low & middle income,,1971,137,112,
Low & middle income,,1972,135,110,
Low & middle income,,1973,139,113,
Low & middle income,,1974,144,112,
Low & middle income,,1975,152,114,
Low & middle income,,1976,153,116,
Low & middle income,,1977,155,115,
Low & middle income,,1978,164,115,
Low & middle income,,1979,167,113,
Low & middle income,,1980,171,115,
Low & middle income,,1981,178,115,
Low & middle income,,1982,186,113,
Low & middle income,,1983,193,116,
Low & middle income,,1984,200,116,
Low & middle income,,1985,197,117,
Low & middle income,,1986,199,119,
Low & middle income,,1987,200,117,
Low & middle income,,1988,206,120,
Low & middle income,,1989,210,121,
Low & middle income,,1990,217,120,
Low & middle income,,1991,219,121,
Low & middle income,,1992,210,149,
Low & middle income,,1993,216,148,
Low & middle income,,1994,211,147,
Low & middle income,,1995,214,146,
Low & middle income,,1996,223,147,
Low & middle income,,1997,229,147,
Low & middle income,,1998,232,142,
Low & middle income,,1999,237,141,
Low & middle income,,2000,232,141,
Low & middle income,,2001,242,142,
Low & middle income,,2002,241,140,
Low & middle income,,2003,240,141,
Low & middle income,,2004,252,143,
Low & middle income,,2005,251,147,
Low & middle income,,2006,260,146,
Low & middle income,,2007,263,148,
Low & middle income,,2008,278,152,
Low & middle income,,2009,276,150,
Low & middle income,,2010,279,150,
Low & middle income,,2011,291,153,
Low & middle income,,2012,293,152,
Low & middle income,,2013,303,156,
Low & middle income,,2014,306,157,
Low income,,1961,100,100,
Low income,,1962,101,102,
Low income,,1963,101,104,
Low income,,1964,104,103,
Low income,,1965,101,105,
Low income,,1966,101,107,
Low income,,1967,105,109,
Low income,,1968,103,106,
Low income,,1969,109,111,
Low income,,1970,105,110,
Low income,,1971,107,112,
Low income,,1972,107,113,
Low income,,1973,111,106,
Low income,,1974,115,111,
Low income,,1975,119,108,
Low income,,1976,121,112,
Low income,,1977,117,114,
Low income,,1978,119,115,
Low income,,1979,121,113,
Low income,,1980,122,116,
Low income,,1981,126,117,
Low income,,1982,118,116,
Low income,,1983,120,118,
Low income,,1984,117,117,
Low income,,1985,125,123,
Low income,,1986,122,127,
Low income,,1987,121,127,
Low income,,1988,126,135,
Low income,,1989,126,136,
Low income,,1990,120,139,
Low income,,1991,129,138,
Low income,,1992,114,139,
Low income,,1993,125,147,
Low income,,1994,115,150,
Low income,,1995,111,153,
Low income,,1996,119,157,
Low income,,1997,114,157,
Low income,,1998,120,160,
Low income,,1999,124,160,
Low income,,2000,116,156,
Low income,,2001,124,162,
Low income,,2002,124,166,
Low income,,2003,120,184,
Low income,,2004,123,181,
Low income,,2005,128,192,
Low income,,2006,135,190,
Low income,,2007,134,190,
Low income,,2008,134,208,
Low income,,2009,144,205,
Low income,,2010,150,222,
Low income,,2011,145,218,
Low income,,2012,156,224,
Low income,,2013,155,224,
Low income,,2014,160,232,
Lower middle income,,1961,100,100,
Lower middle income,,1962,102,103,
Lower middle income,,1963,104,103,
Lower middle income,,1964,105,105,
Lower middle income,,1965,98,105,
Lower middle income,,1966,95,103,
Lower middle income,,1967,106,107,
Lower middle income,,1968,112,109,
Lower middle income,,1969,112,113,
Lower middle income,,1970,119,113,
Lower middle income,,1971,120,111,
Lower middle income,,1972,119,107,
Lower middle income,,1973,120,115,
Lower middle income,,1974,121,111,
Lower middle income,,1975,132,112,
Lower middle income,,1976,129,113,
Lower middle income,,1977,136,114,
Lower middle income,,1978,141,115,
Lower middle income,,1979,135,112,
Lower middle income,,1980,147,115,
Lower middle income,,1981,153,115,
Lower middle income,,1982,155,111,
Lower middle income,,1983,165,116,
Lower middle income,,1984,164,117,
Lower middle income,,1985,168,119,
Lower middle income,,1986,170,122,
Lower middle income,,1987,168,117,
Lower middle income,,1988,181,123,
Lower middle income,,1989,189,125,
Lower middle income,,1990,190,123,
Lower middle income,,1991,192,124,
Lower middle income,,1992,201,135,
Lower middle income,,1993,210,135,
Lower middle income,,1994,205,137,
Lower middle income,,1995,209,136,
Lower middle income,,1996,213,138,
Lower middle income,,1997,214,139,
Lower middle income,,1998,216,139,
Lower middle income,,1999,224,139,
Lower middle income,,2000,227,139,
Lower middle income,,2001,239,138,
Lower middle income,,2002,233,134,
Lower middle income,,2003,239,138,
Lower middle income,,2004,248,138,
Lower middle income,,2005,245,145,
Lower middle income,,2006,252,143,
Lower middle income,,2007,258,144,
Lower middle income,,2008,274,147,
Lower middle income,,2009,275,143,
Lower middle income,,2010,276,145,
Lower middle income,,2011,289,147,
Lower middle income,,2012,296,142,
Lower middle income,,2013,298,148,
Lower middle income,,2014,303,148,
Luxembourg,LUX,1961,,,317000
Luxembourg,LUX,1962,,,321000
Luxembourg,LUX,1963,,,324000
Luxembourg,LUX,1964,,,327000
Luxembourg,LUX,1965,,,330000
Luxembourg,LUX,1966,,,332000
Luxembourg,LUX,1967,,,334000
Luxembourg,LUX,1968,,,336000
Luxembourg,LUX,1969,,,338000
Luxembourg,LUX,1970,,,340000
Luxembourg,LUX,1971,,,342000
Luxembourg,LUX,1972,,,345000
Luxembourg,LUX,1973,,,348000
Luxembourg,LUX,1974,,,351000
Luxembourg,LUX,1975,,,354000
Luxembourg,LUX,1976,,,357000
Luxembourg,LUX,1977,,,359000
Luxembourg,LUX,1978,,,361000
Luxembourg,LUX,1979,,,363000
Luxembourg,LUX,1980,,,364000
Luxembourg,LUX,1981,,,365000
Luxembourg,LUX,1982,,,365000
Luxembourg,LUX,1983,,,365000
Luxembourg,LUX,1984,,,366000
Luxembourg,LUX,1985,,,367000
Luxembourg,LUX,1986,,,369000
Luxembourg,LUX,1987,,,371000
Luxembourg,LUX,1988,,,374000
Luxembourg,LUX,1989,,,378000
Luxembourg,LUX,1990,,,382000
Luxembourg,LUX,1991,,,386000
Luxembourg,LUX,1992,,,391000
Luxembourg,LUX,1993,,,397000
Luxembourg,LUX,1994,,,402000
Luxembourg,LUX,1995,,,408000
Luxembourg,LUX,1996,,,414000
Luxembourg,LUX,1997,,,420000
Luxembourg,LUX,1998,,,426000
Luxembourg,LUX,1999,,,431000
Luxembourg,LUX,2000,,,436000
Luxembourg,LUX,2001,,,440000
Luxembourg,LUX,2002,,,444000
Luxembourg,LUX,2003,,,447000
Luxembourg,LUX,2004,,,452000
Luxembourg,LUX,2005,,,458000
Luxembourg,LUX,2006,,,466000
Luxembourg,LUX,2007,,,475000
Luxembourg,LUX,2008,,,485000
Luxembourg,LUX,2009,,,497000
Luxembourg,LUX,2010,,,508000
Luxembourg,LUX,2011,,,519000
Luxembourg,LUX,2012,,,531000
Luxembourg,LUX,2013,,,543000
Luxembourg,LUX,2014,,,555000
Luxembourg,LUX,1800,,,127030
Luxembourg,LUX,1801,,,127030
Luxembourg,LUX,1802,,,127030
Luxembourg,LUX,1803,,,127030
Luxembourg,LUX,1804,,,127030
Luxembourg,LUX,1805,,,127030
Luxembourg,LUX,1806,,,127030
Luxembourg,LUX,1807,,,127030
Luxembourg,LUX,1808,,,127030
Luxembourg,LUX,1809,,,127030
Luxembourg,LUX,1810,,,127030
Luxembourg,LUX,1811,,,127069
Luxembourg,LUX,1812,,,127149
Luxembourg,LUX,1813,,,127268
Luxembourg,LUX,1814,,,127427
Luxembourg,LUX,1815,,,127628
Luxembourg,LUX,1816,,,127868
Luxembourg,LUX,1817,,,128150
Luxembourg,LUX,1818,,,128474
Luxembourg,LUX,1819,,,128838
Luxembourg,LUX,1820,,,129245
Luxembourg,LUX,1821,,,129694
Luxembourg,LUX,1822,,,130185
Luxembourg,LUX,1823,,,130719
Luxembourg,LUX,1824,,,131296
Luxembourg,LUX,1825,,,131916
Luxembourg,LUX,1826,,,132580
Luxembourg,LUX,1827,,,133288
Luxembourg,LUX,1828,,,134039
Luxembourg,LUX,1829,,,134836
Luxembourg,LUX,1830,,,135676
Luxembourg,LUX,1831,,,136562
Luxembourg,LUX,1832,,,137454
Luxembourg,LUX,1833,,,138351
Luxembourg,LUX,1834,,,139254
Luxembourg,LUX,1835,,,140163
Luxembourg,LUX,1836,,,141078
Luxembourg,LUX,1837,,,141999
Luxembourg,LUX,1838,,,142926
Luxembourg,LUX,1839,,,143859
Luxembourg,LUX,1840,,,144799
Luxembourg,LUX,1841,,,145744
Luxembourg,LUX,1842,,,146695
Luxembourg,LUX,1843,,,147653
Luxembourg,LUX,1844,,,148617
Luxembourg,LUX,1845,,,149587
Luxembourg,LUX,1846,,,150564
Luxembourg,LUX,1847,,,151547
Luxembourg,LUX,1848,,,152536
Luxembourg,LUX,1849,,,153532
Luxembourg,LUX,1850,,,154534
Luxembourg,LUX,1851,,,155545
Luxembourg,LUX,1852,,,156562
Luxembourg,LUX,1853,,,157586
Luxembourg,LUX,1854,,,158617
Luxembourg,LUX,1855,,,159655
Luxembourg,LUX,1856,,,160699
Luxembourg,LUX,1857,,,161750
Luxembourg,LUX,1858,,,162808
Luxembourg,LUX,1859,,,163873
Luxembourg,LUX,1860,,,164944
Luxembourg,LUX,1861,,,166023
Luxembourg,LUX,1862,,,167109
Luxembourg,LUX,1863,,,168202
Luxembourg,LUX,1864,,,169302
Luxembourg,LUX,1865,,,170410
Luxembourg,LUX,1866,,,171524
Luxembourg,LUX,1867,,,172646
Luxembourg,LUX,1868,,,173775
Luxembourg,LUX,1869,,,174912
Luxembourg,LUX,1870,,,176056
Luxembourg,LUX,1871,,,177207
Luxembourg,LUX,1872,,,178366
Luxembourg,LUX,1873,,,179508
Luxembourg,LUX,1874,,,180682
Luxembourg,LUX,1875,,,181863
Luxembourg,LUX,1876,,,183053
Luxembourg,LUX,1877,,,184227
Luxembourg,LUX,1878,,,185432
Luxembourg,LUX,1879,,,186644
Luxembourg,LUX,1880,,,187865
Luxembourg,LUX,1881,,,189073
Luxembourg,LUX,1882,,,190309
Luxembourg,LUX,1883,,,191554
Luxembourg,LUX,1884,,,192788
Luxembourg,LUX,1885,,,194049
Luxembourg,LUX,1886,,,195318
Luxembourg,LUX,1887,,,196579
Luxembourg,LUX,1888,,,197864
Luxembourg,LUX,1889,,,199158
Luxembourg,LUX,1890,,,200461
Luxembourg,LUX,1891,,,201772
Luxembourg,LUX,1892,,,203092
Luxembourg,LUX,1893,,,204420
Luxembourg,LUX,1894,,,205757
Luxembourg,LUX,1895,,,207103
Luxembourg,LUX,1896,,,208458
Luxembourg,LUX,1897,,,209821
Luxembourg,LUX,1898,,,211193
Luxembourg,LUX,1899,,,212575
Luxembourg,LUX,1900,,,213965
Luxembourg,LUX,1901,,,215364
Luxembourg,LUX,1902,,,216758
Luxembourg,LUX,1903,,,218175
Luxembourg,LUX,1904,,,219602
Luxembourg,LUX,1905,,,221039
Luxembourg,LUX,1906,,,222484
Luxembourg,LUX,1907,,,223917
Luxembourg,LUX,1908,,,225382
Luxembourg,LUX,1909,,,226856
Luxembourg,LUX,1910,,,228340
Luxembourg,LUX,1911,,,229827
Luxembourg,LUX,1912,,,231330
Luxembourg,LUX,1913,,,232843
Luxembourg,LUX,1914,,,234366
Luxembourg,LUX,1915,,,235899
Luxembourg,LUX,1916,,,237442
Luxembourg,LUX,1917,,,238995
Luxembourg,LUX,1918,,,240554
Luxembourg,LUX,1919,,,242124
Luxembourg,LUX,1920,,,243705
Luxembourg,LUX,1921,,,245296
Luxembourg,LUX,1922,,,246897
Luxembourg,LUX,1923,,,248509
Luxembourg,LUX,1924,,,250132
Luxembourg,LUX,1925,,,251765
Luxembourg,LUX,1926,,,253408
Luxembourg,LUX,1927,,,255063
Luxembourg,LUX,1928,,,256728
Luxembourg,LUX,1929,,,258404
Luxembourg,LUX,1930,,,260091
Luxembourg,LUX,1931,,,261789
Luxembourg,LUX,1932,,,263498
Luxembourg,LUX,1933,,,265218
Luxembourg,LUX,1934,,,266950
Luxembourg,LUX,1935,,,268692
Luxembourg,LUX,1936,,,270447
Luxembourg,LUX,1937,,,272212
Luxembourg,LUX,1938,,,273989
Luxembourg,LUX,1939,,,275778
Luxembourg,LUX,1940,,,277578
Luxembourg,LUX,1941,,,279391
Luxembourg,LUX,1942,,,281215
Luxembourg,LUX,1943,,,283050
Luxembourg,LUX,1944,,,284898
Luxembourg,LUX,1945,,,286758
Luxembourg,LUX,1946,,,288630
Luxembourg,LUX,1947,,,290515
Luxembourg,LUX,1948,,,292411
Luxembourg,LUX,1949,,,294320
Luxembourg,LUX,1950,,,296000
Luxembourg,LUX,1951,,,298000
Luxembourg,LUX,1952,,,300000
Luxembourg,LUX,1953,,,302000
Luxembourg,LUX,1954,,,303000
Luxembourg,LUX,1955,,,305000
Luxembourg,LUX,1956,,,307000
Luxembourg,LUX,1957,,,309000
Luxembourg,LUX,1958,,,310000
Luxembourg,LUX,1959,,,312000
Luxembourg,LUX,1960,,,315000
Luxembourg,LUX,2015,,,567000
Luxembourg,LUX,2016,,,579000
Luxembourg,LUX,2017,,,592000
Luxembourg,LUX,2018,,,604000
Luxembourg,LUX,2019,,,616000
Macao,MAC,1961,,,170000
Macao,MAC,1962,,,176000
Macao,MAC,1963,,,184000
Macao,MAC,1964,,,194000
Macao,MAC,1965,,,203000
Macao,MAC,1966,,,213000
Macao,MAC,1967,,,223000
Macao,MAC,1968,,,233000
Macao,MAC,1969,,,241000
Macao,MAC,1970,,,246000
Macao,MAC,1971,,,249000
Macao,MAC,1972,,,249000
Macao,MAC,1973,,,247000
Macao,MAC,1974,,,244000
Macao,MAC,1975,,,242000
Macao,MAC,1976,,,239000
Macao,MAC,1977,,,237000
Macao,MAC,1978,,,235000
Macao,MAC,1979,,,235000
Macao,MAC,1980,,,238000
Macao,MAC,1981,,,243000
Macao,MAC,1982,,,251000
Macao,MAC,1983,,,261000
Macao,MAC,1984,,,272000
Macao,MAC,1985,,,283000
Macao,MAC,1986,,,296000
Macao,MAC,1987,,,308000
Macao,MAC,1988,,,321000
Macao,MAC,1989,,,333000
Macao,MAC,1990,,,344000
Macao,MAC,1991,,,354000
Macao,MAC,1992,,,362000
Macao,MAC,1993,,,370000
Macao,MAC,1994,,,378000
Macao,MAC,1995,,,386000
Macao,MAC,1996,,,393000
Macao,MAC,1997,,,401000
Macao,MAC,1998,,,410000
Macao,MAC,1999,,,418000
Macao,MAC,2000,,,428000
Macao,MAC,2001,,,438000
Macao,MAC,2002,,,449000
Macao,MAC,2003,,,460000
Macao,MAC,2004,,,472000
Macao,MAC,2005,,,483000
Macao,MAC,2006,,,494000
Macao,MAC,2007,,,505000
Macao,MAC,2008,,,515000
Macao,MAC,2009,,,526000
Macao,MAC,2010,,,538000
Macao,MAC,2011,,,551000
Macao,MAC,2012,,,564000
Macao,MAC,2013,,,577000
Macao,MAC,2014,,,590000
Macao,MAC,1950,,,196000
Macao,MAC,1951,,,200000
Macao,MAC,1952,,,201000
Macao,MAC,1953,,,199000
Macao,MAC,1954,,,195000
Macao,MAC,1955,,,189000
Macao,MAC,1956,,,183000
Macao,MAC,1957,,,177000
Macao,MAC,1958,,,172000
Macao,MAC,1959,,,168000
Macao,MAC,1960,,,168000
Macao,MAC,2015,,,602000
Macao,MAC,2016,,,613000
Macao,MAC,2017,,,623000
Macao,MAC,2018,,,632000
Macao,MAC,2019,,,640000
Macedonia,MKD,1961,,,1508000
Macedonia,MKD,1962,,,1527000
Macedonia,MKD,1963,,,1547000
Macedonia,MKD,1964,,,1569000
Macedonia,MKD,1965,,,1592000
Macedonia,MKD,1966,,,1618000
Macedonia,MKD,1967,,,1645000
Macedonia,MKD,1968,,,1672000
Macedonia,MKD,1969,,,1698000
Macedonia,MKD,1970,,,1721000
Macedonia,MKD,1971,,,1740000
Macedonia,MKD,1972,,,1755000
Macedonia,MKD,1973,,,1769000
Macedonia,MKD,1974,,,1784000
Macedonia,MKD,1975,,,1803000
Macedonia,MKD,1976,,,1826000
Macedonia,MKD,1977,,,1851000
Macedonia,MKD,1978,,,1878000
Macedonia,MKD,1979,,,1903000
Macedonia,MKD,1980,,,1924000
Macedonia,MKD,1981,,,1942000
Macedonia,MKD,1982,,,1955000
Macedonia,MKD,1983,,,1966000
Macedonia,MKD,1984,,,1974000
Macedonia,MKD,1985,,,1982000
Macedonia,MKD,1986,,,1988000
Macedonia,MKD,1987,,,1992000
Macedonia,MKD,1988,,,1996000
Macedonia,MKD,1989,,,1997000
Macedonia,MKD,1990,,,1996000
Macedonia,MKD,1991,,,1993000
Macedonia,MKD,1992,,,1989000
Macedonia,MKD,1993,,,1984000
Macedonia,MKD,1994,,,1982000
Macedonia,MKD,1995,,,1983000
Macedonia,MKD,1996,,,1989000
Macedonia,MKD,1997,,,2000000
Macedonia,MKD,1998,,,2012000
Macedonia,MKD,1999,,,2024000
Macedonia,MKD,2000,,,2035000
Macedonia,MKD,2001,,,2043000
Macedonia,MKD,2002,,,2049000
Macedonia,MKD,2003,,,2053000
Macedonia,MKD,2004,,,2057000
Macedonia,MKD,2005,,,2060000
Macedonia,MKD,2006,,,2063000
Macedonia,MKD,2007,,,2065000
Macedonia,MKD,2008,,,2067000
Macedonia,MKD,2009,,,2069000
Macedonia,MKD,2010,,,2071000
Macedonia,MKD,2011,,,2072000
Macedonia,MKD,2012,,,2074000
Macedonia,MKD,2013,,,2076000
Macedonia,MKD,2014,,,2078000
Macedonia,MKD,1800,,,391865
Macedonia,MKD,1801,,,391865
Macedonia,MKD,1802,,,391865
Macedonia,MKD,1803,,,391865
Macedonia,MKD,1804,,,391865
Macedonia,MKD,1805,,,391865
Macedonia,MKD,1806,,,391865
Macedonia,MKD,1807,,,391865
Macedonia,MKD,1808,,,391865
Macedonia,MKD,1809,,,391865
Macedonia,MKD,1810,,,391865
Macedonia,MKD,1811,,,392030
Macedonia,MKD,1812,,,392361
Macedonia,MKD,1813,,,392860
Macedonia,MKD,1814,,,393528
Macedonia,MKD,1815,,,394368
Macedonia,MKD,1816,,,395379
Macedonia,MKD,1817,,,396564
Macedonia,MKD,1818,,,397925
Macedonia,MKD,1819,,,399462
Macedonia,MKD,1820,,,401178
Macedonia,MKD,1821,,,403074
Macedonia,MKD,1822,,,405151
Macedonia,MKD,1823,,,407412
Macedonia,MKD,1824,,,409858
Macedonia,MKD,1825,,,412490
Macedonia,MKD,1826,,,415310
Macedonia,MKD,1827,,,418320
Macedonia,MKD,1828,,,421522
Macedonia,MKD,1829,,,424917
Macedonia,MKD,1830,,,428506
Macedonia,MKD,1831,,,432293
Macedonia,MKD,1832,,,436112
Macedonia,MKD,1833,,,439966
Macedonia,MKD,1834,,,443853
Macedonia,MKD,1835,,,447775
Macedonia,MKD,1836,,,451731
Macedonia,MKD,1837,,,455723
Macedonia,MKD,1838,,,459749
Macedonia,MKD,1839,,,463812
Macedonia,MKD,1840,,,467910
Macedonia,MKD,1841,,,472044
Macedonia,MKD,1842,,,476215
Macedonia,MKD,1843,,,480423
Macedonia,MKD,1844,,,484668
Macedonia,MKD,1845,,,488950
Macedonia,MKD,1846,,,493270
Macedonia,MKD,1847,,,497629
Macedonia,MKD,1848,,,502026
Macedonia,MKD,1849,,,506462
Macedonia,MKD,1850,,,510936
Macedonia,MKD,1851,,,515551
Macedonia,MKD,1852,,,520207
Macedonia,MKD,1853,,,524905
Macedonia,MKD,1854,,,529645
Macedonia,MKD,1855,,,534428
Macedonia,MKD,1856,,,539254
Macedonia,MKD,1857,,,544124
Macedonia,MKD,1858,,,549038
Macedonia,MKD,1859,,,553996
Macedonia,MKD,1860,,,558999
Macedonia,MKD,1861,,,564047
Macedonia,MKD,1862,,,569141
Macedonia,MKD,1863,,,574281
Macedonia,MKD,1864,,,579467
Macedonia,MKD,1865,,,584700
Macedonia,MKD,1866,,,589980
Macedonia,MKD,1867,,,595307
Macedonia,MKD,1868,,,600683
Macedonia,MKD,1869,,,606108
Macedonia,MKD,1870,,,611581
Macedonia,MKD,1871,,,617104
Macedonia,MKD,1872,,,622676
Macedonia,MKD,1873,,,628137
Macedonia,MKD,1874,,,633809
Macedonia,MKD,1875,,,639533
Macedonia,MKD,1876,,,645308
Macedonia,MKD,1877,,,650984
Macedonia,MKD,1878,,,656862
Macedonia,MKD,1879,,,662793
Macedonia,MKD,1880,,,668778
Macedonia,MKD,1881,,,674678
Macedonia,MKD,1882,,,680770
Macedonia,MKD,1883,,,686918
Macedonia,MKD,1884,,,692995
Macedonia,MKD,1885,,,699253
Macedonia,MKD,1886,,,705567
Macedonia,MKD,1887,,,711828
Macedonia,MKD,1888,,,718255
Macedonia,MKD,1889,,,724741
Macedonia,MKD,1890,,,731285
Macedonia,MKD,1891,,,737888
Macedonia,MKD,1892,,,744550
Macedonia,MKD,1893,,,751273
Macedonia,MKD,1894,,,758057
Macedonia,MKD,1895,,,764902
Macedonia,MKD,1896,,,771808
Macedonia,MKD,1897,,,778777
Macedonia,MKD,1898,,,785809
Macedonia,MKD,1899,,,792904
Macedonia,MKD,1900,,,800063
Macedonia,MKD,1901,,,807287
Macedonia,MKD,1902,,,814471
Macedonia,MKD,1903,,,821825
Macedonia,MKD,1904,,,829245
Macedonia,MKD,1905,,,836732
Macedonia,MKD,1906,,,844287
Macedonia,MKD,1907,,,851756
Macedonia,MKD,1908,,,859447
Macedonia,MKD,1909,,,867207
Macedonia,MKD,1910,,,875036
Macedonia,MKD,1911,,,882891
Macedonia,MKD,1912,,,890863
Macedonia,MKD,1913,,,898906
Macedonia,MKD,1914,,,907022
Macedonia,MKD,1915,,,915211
Macedonia,MKD,1916,,,923474
Macedonia,MKD,1917,,,931812
Macedonia,MKD,1918,,,939985
Macedonia,MKD,1919,,,948291
Macedonia,MKD,1920,,,956670
Macedonia,MKD,1921,,,965122
Macedonia,MKD,1922,,,973650
Macedonia,MKD,1923,,,982253
Macedonia,MKD,1924,,,990932
Macedonia,MKD,1925,,,999688
Macedonia,MKD,1926,,,1008521
Macedonia,MKD,1927,,,1017432
Macedonia,MKD,1928,,,1026422
Macedonia,MKD,1929,,,1035491
Macedonia,MKD,1930,,,1044640
Macedonia,MKD,1931,,,1053871
Macedonia,MKD,1932,,,1063182
Macedonia,MKD,1933,,,1072576
Macedonia,MKD,1934,,,1082053
Macedonia,MKD,1935,,,1091614
Macedonia,MKD,1936,,,1101259
Macedonia,MKD,1937,,,1110990
Macedonia,MKD,1938,,,1120806
Macedonia,MKD,1939,,,1130710
Macedonia,MKD,1940,,,1140700
Macedonia,MKD,1941,,,1150779
Macedonia,MKD,1942,,,1160947
Macedonia,MKD,1943,,,1171205
Macedonia,MKD,1944,,,1181554
Macedonia,MKD,1945,,,1191994
Macedonia,MKD,1946,,,1202526
Macedonia,MKD,1947,,,1213151
Macedonia,MKD,1948,,,1223870
Macedonia,MKD,1949,,,1234684
Macedonia,MKD,1950,,,1254000
Macedonia,MKD,1951,,,1290000
Macedonia,MKD,1952,,,1321000
Macedonia,MKD,1953,,,1347000
Macedonia,MKD,1954,,,1371000
Macedonia,MKD,1955,,,1392000
Macedonia,MKD,1956,,,1413000
Macedonia,MKD,1957,,,1432000
Macedonia,MKD,1958,,,1451000
Macedonia,MKD,1959,,,1470000
Macedonia,MKD,1960,,,1489000
Macedonia,MKD,2015,,,2079000
Macedonia,MKD,2016,,,2081000
Macedonia,MKD,2017,,,2082000
Macedonia,MKD,2018,,,2083000
Macedonia,MKD,2019,,,2083000
Madagascar,MDG,1961,100,100,5224000
Madagascar,MDG,1962,99,106,5352000
Madagascar,MDG,1963,99,107,5486000
Madagascar,MDG,1964,101,111,5625000
Madagascar,MDG,1965,98,111,5769000
Madagascar,MDG,1966,89,124,5919000
Madagascar,MDG,1967,93,126,6074000
Madagascar,MDG,1968,94,130,6234000
Madagascar,MDG,1969,99,127,6402000
Madagascar,MDG,1970,104,125,6576000
Madagascar,MDG,1971,100,126,6758000
Madagascar,MDG,1972,101,127,6947000
Madagascar,MDG,1973,98,131,7143000
Madagascar,MDG,1974,101,133,7346000
Madagascar,MDG,1975,99,134,7556000
Madagascar,MDG,1976,104,133,7773000
Madagascar,MDG,1977,95,145,7998000
Madagascar,MDG,1978,91,142,8230000
Madagascar,MDG,1979,95,144,8470000
Madagascar,MDG,1980,94,150,8717000
Madagascar,MDG,1981,91,148,8971000
Madagascar,MDG,1982,89,147,9234000
Madagascar,MDG,1983,97,149,9504000
Madagascar,MDG,1984,98,147,9781000
Madagascar,MDG,1985,98,149,10063000
