Entity,Code,Year,Tractors per 100 sq km arable land,Cereal yield (kilograms per hectare) (kg per hectare),Total population (Gapminder)
IDA only,,2003,,1609.0194578183,
IDA only,,2004,,1674.33934948294,
IDA only,,2005,,1648.65194285739,
IDA only,,2006,,1782.61422202713,
IDA only,,2007,,1826.96352239283,
IDA only,,2008,,1809.88796209015,
IDA only,,2009,,1932.91750384264,
IDA only,,2010,,1937.91141325198,
IDA only,,2011,,1906.90258216551,
IDA only,,2012,,2016.00395107809,
IDA only,,2013,,1952.76631377531,
IDA only,,2014,,2007.22075761775,
IDA only,,2015,,2104.62256372238,
IDA only,,2016,,2012.77631417808,
IDA total,,1961,3.80519192803751,979.206606506193,
IDA total,,1962,4.09765779628793,976.930376815757,
IDA total,,1963,4.22211760464496,1004.48040089522,
IDA total,,1964,4.34053884737067,1008.31912502336,
IDA total,,1965,4.46430150362552,984.281803993196,
IDA total,,1966,4.89873011620323,942.81888155869,
IDA total,,1967,5.24469679133454,1024.25438226724,
IDA total,,1968,5.55455008517474,1047.60005725928,
IDA total,,1969,5.99593048808123,1046.891285908,
IDA total,,1970,6.61898299221919,1042.57877170495,
IDA total,,1971,6.93671620171425,1041.01430878705,
IDA total,,1972,8.01966906936703,1054.81409024051,
IDA total,,1973,7.94883257693222,1064.00889873645,
IDA total,,1974,8.58258969530015,1141.75112359256,
IDA total,,1975,9.10493068959467,1190.4193699265,
IDA total,,1976,10.1640203932993,1168.4055099601,
IDA total,,1977,11.5982415259327,1192.83628091238,
IDA total,,1978,12.6889155958214,1214.11190209948,
IDA total,,1979,13.7868312593922,1229.03405425119,
IDA total,,1980,14.4345847554039,1324.91398725474,
IDA total,,1981,15.963780614649,1397.18265531662,
IDA total,,1982,16.6497325843164,1362.0824511537,
IDA total,,1983,18.1729285407241,1382.92949410333,
IDA total,,1984,18.8701069056018,1308.03844865453,
IDA total,,1985,18.7946455474833,1356.63269160006,
IDA total,,1986,19.9359698444532,1374.61119069258,
IDA total,,1987,21.33223953503,1336.52824191303,
IDA total,,1988,22.8600576202295,1392.37863469644,
IDA total,,1989,24.3239151136442,1377.68874745475,
IDA total,,1990,25.6842651960083,1371.73471117839,
IDA total,,1991,25.7318743123991,1367.67237446424,
IDA total,,1992,33.3606975635742,1362.14767924024,
IDA total,,1993,32.2035298010365,1459.12673089235,
IDA total,,1994,31.5329794935236,1344.31926654338,
IDA total,,1995,33.7056224271461,1440.27237951741,
IDA total,,1996,34.4666091443338,1493.53722091999,
IDA total,,1997,35.3041571069799,1440.32990411944,
IDA total,,1998,,1509.14197581346,
IDA total,,1999,,1587.02974242459,
IDA total,,2000,,1624.23309797487,
IDA total,,2001,,1642.38154042638,
IDA total,,2002,,1664.11409512941,
IDA total,,2003,,1656.46207035394,
IDA total,,2004,,1732.52753571153,
IDA total,,2005,,1724.43525906717,
IDA total,,2006,,1828.08930322942,
IDA total,,2007,,1863.12724997573,
IDA total,,2008,,1865.88429159872,
IDA total,,2009,,1975.21767449499,
IDA total,,2010,,1963.38619205161,
IDA total,,2011,,1946.35456484295,
IDA total,,2012,,2026.98880431973,
IDA total,,2013,,1981.17950440945,
IDA total,,2014,,2048.89524238813,
IDA total,,2015,,2104.49238113288,
IDA total,,2016,,2044.50206418383,
Iceland,ISL,1961,514.75,,179000
Iceland,ISL,1962,539.916666666667,,183000
Iceland,ISL,1963,598.916666666667,,186000
Iceland,ISL,1964,611.666666666667,,189000
Iceland,ISL,1965,661.666666666667,,192000
Iceland,ISL,1966,720,,195000
Iceland,ISL,1967,778.333333333333,,197000
Iceland,ISL,1968,820,,200000
Iceland,ISL,1969,821.666666666667,,202000
Iceland,ISL,1970,816.694214876033,,204000
Iceland,ISL,1971,836.065573770492,,207000
Iceland,ISL,1972,853.658536585366,,210000
Iceland,ISL,1973,870.967741935484,,213000
Iceland,ISL,1974,888,,216000
Iceland,ISL,1975,904.761904761905,,218000
Iceland,ISL,1976,921.259842519685,,220000
Iceland,ISL,1977,930.232558139535,,222000
Iceland,ISL,1978,946.153846153846,,224000
Iceland,ISL,1979,969.465648854962,,226000
Iceland,ISL,1980,992.481203007519,,228000
Iceland,ISL,1981,1015.03759398496,,231000
Iceland,ISL,1982,1029.85074626866,,233000
Iceland,ISL,1983,1044.77611940299,,236000
Iceland,ISL,1984,1044.77611940299,,239000
Iceland,ISL,1985,985.074626865672,,242000
Iceland,ISL,1986,977.777777777778,,244000
Iceland,ISL,1987,962.962962962963,,247000
Iceland,ISL,1988,888.888888888889,,250000
Iceland,ISL,1989,844.444444444444,,252000
Iceland,ISL,1990,843.161764705882,,255000
Iceland,ISL,1991,819.632352941177,,258000
Iceland,ISL,1992,797.941176470588,,260000
Iceland,ISL,1993,778.888888888889,,263000
Iceland,ISL,1994,772.888888888889,,265000
Iceland,ISL,1995,779.185185185185,,268000
Iceland,ISL,1996,746.268656716418,,270000
Iceland,ISL,1997,714.285714285714,,273000
Iceland,ISL,1998,686.538461538462,,275000
Iceland,ISL,1999,701.627906976744,,278000
Iceland,ISL,2000,699.147286821706,,280000
Iceland,ISL,2001,699.147286821706,,283000
Iceland,ISL,2002,844.961240310078,,285000
Iceland,ISL,2003,836.356589147287,,288000
Iceland,ISL,2004,833.333333333333,,291000
Iceland,ISL,2005,847.131782945736,,295000
Iceland,ISL,2006,863.875968992248,,300000
Iceland,ISL,2007,912.24,,305000
Iceland,ISL,2008,922,,311000
Iceland,ISL,2009,921.935483870968,,316000
Iceland,ISL,2010,,,320000
Iceland,ISL,2011,,,323000
Iceland,ISL,2012,,,326000
Iceland,ISL,2013,,,327000
Iceland,ISL,2014,,,329000
Iceland,ISL,2015,,,330000
Iceland,ISL,2016,,,332000
Iceland,ISL,1800,,,61428
Iceland,ISL,1801,,,61428
Iceland,ISL,1802,,,61428
Iceland,ISL,1803,,,61428
Iceland,ISL,1804,,,61428
Iceland,ISL,1805,,,61428
Iceland,ISL,1806,,,61428
Iceland,ISL,1807,,,61428
Iceland,ISL,1808,,,61428
Iceland,ISL,1809,,,61428
Iceland,ISL,1810,,,61428
Iceland,ISL,1811,,,61447
Iceland,ISL,1812,,,61485
Iceland,ISL,1813,,,61543
Iceland,ISL,1814,,,61620
Iceland,ISL,1815,,,61717
Iceland,ISL,1816,,,61833
Iceland,ISL,1817,,,61969
Iceland,ISL,1818,,,62125
Iceland,ISL,1819,,,62301
Iceland,ISL,1820,,,62498
Iceland,ISL,1821,,,62715
Iceland,ISL,1822,,,62952
Iceland,ISL,1823,,,63210
Iceland,ISL,1824,,,63489
Iceland,ISL,1825,,,63788
Iceland,ISL,1826,,,64109
Iceland,ISL,1827,,,64450
Iceland,ISL,1828,,,64813
Iceland,ISL,1829,,,65198
Iceland,ISL,1830,,,65604
Iceland,ISL,1831,,,66032
Iceland,ISL,1832,,,66462
Iceland,ISL,1833,,,66896
Iceland,ISL,1834,,,67332
Iceland,ISL,1835,,,67771
Iceland,ISL,1836,,,68213
Iceland,ISL,1837,,,68658
Iceland,ISL,1838,,,69106
Iceland,ISL,1839,,,69556
Iceland,ISL,1840,,,70010
Iceland,ISL,1841,,,70466
Iceland,ISL,1842,,,70926
Iceland,ISL,1843,,,71388
Iceland,ISL,1844,,,71854
Iceland,ISL,1845,,,72322
Iceland,ISL,1846,,,72794
Iceland,ISL,1847,,,73269
Iceland,ISL,1848,,,73746
Iceland,ISL,1849,,,74227
Iceland,ISL,1850,,,74711
Iceland,ISL,1851,,,75192
Iceland,ISL,1852,,,75676
Iceland,ISL,1853,,,76163
Iceland,ISL,1854,,,76654
Iceland,ISL,1855,,,77147
Iceland,ISL,1856,,,77644
Iceland,ISL,1857,,,78144
Iceland,ISL,1858,,,78647
Iceland,ISL,1859,,,79153
Iceland,ISL,1860,,,79663
Iceland,ISL,1861,,,80175
Iceland,ISL,1862,,,80691
Iceland,ISL,1863,,,81211
Iceland,ISL,1864,,,81734
Iceland,ISL,1865,,,82260
Iceland,ISL,1866,,,82789
Iceland,ISL,1867,,,83322
Iceland,ISL,1868,,,83859
Iceland,ISL,1869,,,84398
Iceland,ISL,1870,,,84942
Iceland,ISL,1871,,,85489
Iceland,ISL,1872,,,86039
Iceland,ISL,1873,,,86581
Iceland,ISL,1874,,,87138
Iceland,ISL,1875,,,87699
Iceland,ISL,1876,,,88263
Iceland,ISL,1877,,,88820
Iceland,ISL,1878,,,89392
Iceland,ISL,1879,,,89967
Iceland,ISL,1880,,,90547
Iceland,ISL,1881,,,91119
Iceland,ISL,1882,,,91706
Iceland,ISL,1883,,,92296
Iceland,ISL,1884,,,92881
Iceland,ISL,1885,,,93479
Iceland,ISL,1886,,,94081
Iceland,ISL,1887,,,94678
Iceland,ISL,1888,,,95288
Iceland,ISL,1889,,,95901
Iceland,ISL,1890,,,96518
Iceland,ISL,1891,,,97140
Iceland,ISL,1892,,,97765
Iceland,ISL,1893,,,98394
Iceland,ISL,1894,,,99028
Iceland,ISL,1895,,,99665
Iceland,ISL,1896,,,100307
Iceland,ISL,1897,,,100952
Iceland,ISL,1898,,,101602
Iceland,ISL,1899,,,102256
Iceland,ISL,1900,,,102914
Iceland,ISL,1901,,,103577
Iceland,ISL,1902,,,104236
Iceland,ISL,1903,,,104907
Iceland,ISL,1904,,,105583
Iceland,ISL,1905,,,106262
Iceland,ISL,1906,,,106946
Iceland,ISL,1907,,,107624
Iceland,ISL,1908,,,108317
Iceland,ISL,1909,,,109014
Iceland,ISL,1910,,,109716
Iceland,ISL,1911,,,110419
Iceland,ISL,1912,,,111130
Iceland,ISL,1913,,,111845
Iceland,ISL,1914,,,112565
Iceland,ISL,1915,,,113289
Iceland,ISL,1916,,,114019
Iceland,ISL,1917,,,114753
Iceland,ISL,1918,,,115504
Iceland,ISL,1919,,,116257
Iceland,ISL,1920,,,117015
Iceland,ISL,1921,,,117778
Iceland,ISL,1922,,,118547
Iceland,ISL,1923,,,119320
Iceland,ISL,1924,,,120098
Iceland,ISL,1925,,,120881
Iceland,ISL,1926,,,121669
Iceland,ISL,1927,,,122462
Iceland,ISL,1928,,,123261
Iceland,ISL,1929,,,124065
Iceland,ISL,1930,,,124874
Iceland,ISL,1931,,,125688
Iceland,ISL,1932,,,126508
Iceland,ISL,1933,,,127333
Iceland,ISL,1934,,,128163
Iceland,ISL,1935,,,128999
Iceland,ISL,1936,,,129840
Iceland,ISL,1937,,,130686
Iceland,ISL,1938,,,131539
Iceland,ISL,1939,,,132396
Iceland,ISL,1940,,,133260
Iceland,ISL,1941,,,134129
Iceland,ISL,1942,,,135003
Iceland,ISL,1943,,,135884
Iceland,ISL,1944,,,136770
Iceland,ISL,1945,,,137662
Iceland,ISL,1946,,,138559
Iceland,ISL,1947,,,139463
Iceland,ISL,1948,,,140372
Iceland,ISL,1949,,,141288
Iceland,ISL,1950,,,143000
Iceland,ISL,1951,,,145000
Iceland,ISL,1952,,,148000
Iceland,ISL,1953,,,151000
Iceland,ISL,1954,,,154000
Iceland,ISL,1955,,,158000
Iceland,ISL,1956,,,161000
Iceland,ISL,1957,,,165000
Iceland,ISL,1958,,,168000
Iceland,ISL,1959,,,172000
Iceland,ISL,1960,,,176000
Iceland,ISL,2017,,,334000
Iceland,ISL,2018,,,337000
Iceland,ISL,2019,,,339000
India,IND,1961,1.9906807183292,947.3,459641984
India,IND,1962,2.23356732610083,929.7,469076992
India,IND,1963,2.54016638089795,965.8,478825984
India,IND,1964,2.78954175436817,993.6,488848000
India,IND,1965,3.03382717297871,854.4,499123008
India,IND,1966,3.40576328898417,864.2,509632000
India,IND,1967,4.13067968456628,993.7,520400992
India,IND,1968,4.87289856249492,1036.6,531513984
India,IND,1969,5.62584387658149,1053.7,543084032
India,IND,1970,6.22820129546587,1134.8,555190016
India,IND,1971,8.95115050451939,1136.1,567868032
India,IND,1972,10.6126627795188,1107.8,581086976
India,IND,1973,11.4436427311791,1152.8,594769984
India,IND,1974,12.5913152240543,1074.5,608803008
India,IND,1975,14.0676478948084,1260.8,623102976
India,IND,1976,15.4812195708917,1198.7,637630016
India,IND,1977,18.1608549972541,1331.1,652409024
India,IND,1978,20.4692506080042,1370.2,667500032
India,IND,1979,23.1708719806172,1222.3,682995008
India,IND,1980,23.5099537008609,1350,698953024
India,IND,1981,25.643844529562,1398.8,715385024
India,IND,1982,28.2743221885988,1346.4,732238976
India,IND,1983,30.8839687338692,1564.4,749428992
India,IND,1984,33.8321578310455,1563.8,766833024
India,IND,1985,37.1635685459215,1592.2,784360000
India,IND,1986,39.7121333586277,1585.4,801974976
India,IND,1987,42.7418277626298,1583.7,819681984
India,IND,1988,46.106970061645,1775.8,837468992
India,IND,1989,56.6055567789767,1916.4,855334976
India,IND,1990,60.4475740093846,1891.2,873278016
India,IND,1991,65.1427240749592,1926.3,891273024
India,IND,1992,69.8290167541455,2024.8,909307008
India,IND,1993,73.5003628848732,2084.9,927404032
India,IND,1994,77.3807106598985,2115.5,945601984
India,IND,1995,83.6795523466596,2111.7,963923008
India,IND,1996,93.2774413910883,2181,982364992
India,IND,1997,102.103328568511,2228.6,1000899968
India,IND,1998,111.332081854172,2248.4,1019484032
India,IND,1999,120.764093803386,2313.7,1038057984
India,IND,2000,129.93226868825,2294.2,1056576000
India,IND,2001,,2423.1,1075000064
India,IND,2002,,2187.3,1093316992
India,IND,2003,,2399.4,1111522944
India,IND,2004,,2350,1129623040
India,IND,2005,,2411.6,1147609984
India,IND,2006,,2446.5,1165485952
India,IND,2007,,2583.3,1183208960
India,IND,2008,,2637.9,1200669952
India,IND,2009,,2580.8,1217725952
India,IND,2010,,2676.4,1234280960
India,IND,2011,,2860.7,1250288000
India,IND,2012,,2963.5,1265779968
India,IND,2013,,2969.9,1280841984
India,IND,2014,,2960.4,1295601024
India,IND,2015,,2856.7,1310151936
India,IND,2016,,2992.8,1324516992
India,IND,1800,,,168574896
India,IND,1801,,,168907296
India,IND,1802,,,169240352
India,IND,1803,,,169574080
India,IND,1804,,,169908448
India,IND,1805,,,170243488
India,IND,1806,,,170579184
India,IND,1807,,,170915536
India,IND,1808,,,171252560
India,IND,1809,,,171590240
India,IND,1810,,,171940816
India,IND,1811,,,172295296
India,IND,1812,,,172665984
India,IND,1813,,,173052960
India,IND,1814,,,173456320
India,IND,1815,,,173876160
India,IND,1816,,,174312560
India,IND,1817,,,174765616
India,IND,1818,,,175235440
India,IND,1819,,,175722112
India,IND,1820,,,176225712
India,IND,1821,,,176746352
India,IND,1822,,,177284128
India,IND,1823,,,177839120
India,IND,1824,,,178411440
India,IND,1825,,,179001184
India,IND,1826,,,179608432
India,IND,1827,,,180233296
India,IND,1828,,,180875872
India,IND,1829,,,181536256
India,IND,1830,,,182214544
India,IND,1831,,,182910832
India,IND,1832,,,183609776
India,IND,1833,,,184311392
India,IND,1834,,,185015696
India,IND,1835,,,185722688
India,IND,1836,,,186432384
India,IND,1837,,,187144800
India,IND,1838,,,187859936
India,IND,1839,,,188577792
India,IND,1840,,,189298400
India,IND,1841,,,190021760
India,IND,1842,,,190747872
India,IND,1843,,,191476784
India,IND,1844,,,192208464
India,IND,1845,,,192942944
India,IND,1846,,,193680224
India,IND,1847,,,194420336
India,IND,1848,,,195163264
India,IND,1849,,,195909024
India,IND,1850,,,196657648
India,IND,1851,,,197473216
India,IND,1852,,,198292160
India,IND,1853,,,199114464
India,IND,1854,,,199940160
India,IND,1855,,,200769264
India,IND,1856,,,201601776
India,IND,1857,,,202437728
India,IND,1858,,,203277120
India,IND,1859,,,204119968
India,IND,1860,,,204966304
India,IND,1861,,,205817904
India,IND,1862,,,206674832
India,IND,1863,,,207537088
India,IND,1864,,,208404720
India,IND,1865,,,209277760
India,IND,1866,,,210156224
India,IND,1867,,,211040160
India,IND,1868,,,211929584
India,IND,1869,,,212824544
India,IND,1870,,,213725056
India,IND,1871,,,214631152
India,IND,1872,,,215542880
India,IND,1873,,,216440448
India,IND,1874,,,217364048
India,IND,1875,,,218293568
India,IND,1876,,,219229024
India,IND,1877,,,220156256
India,IND,1878,,,221105392
India,IND,1879,,,222060832
India,IND,1880,,,223020384
India,IND,1881,,,223974528
India,IND,1882,,,224942304
India,IND,1883,,,225914224
India,IND,1884,,,226881904
India,IND,1885,,,227862160
India,IND,1886,,,228846624
India,IND,1887,,,229828016
India,IND,1888,,,230820928
India,IND,1889,,,231818112
India,IND,1890,,,232819584
India,IND,1891,,,233825344
India,IND,1892,,,234835440
India,IND,1893,,,235849872
India,IND,1894,,,236868656
India,IND,1895,,,237891824
India,IND,1896,,,238919376
India,IND,1897,,,239951360
India,IND,1898,,,240987760
India,IND,1899,,,242028608
India,IND,1900,,,243073952
India,IND,1901,,,244123760
India,IND,1902,,,245171584
India,IND,1903,,,246230416
India,IND,1904,,,247293792
India,IND,1905,,,248361728
India,IND,1906,,,249434256
India,IND,1907,,,250502080
India,IND,1908,,,251583808
India,IND,1909,,,252670176
India,IND,1910,,,253761200
India,IND,1911,,,254854208
India,IND,1912,,,255954624
India,IND,1913,,,257205040
India,IND,1914,,,258607040
India,IND,1915,,,260162192
India,IND,1916,,,261726672
India,IND,1917,,,263300528
India,IND,1918,,,264771648
India,IND,1919,,,266279184
India,IND,1920,,,267795296
India,IND,1921,,,269320064
India,IND,1922,,,270853472
India,IND,1923,,,272395648
India,IND,1924,,,273946592
India,IND,1925,,,275506368
India,IND,1926,,,277075008
India,IND,1927,,,278652608
India,IND,1928,,,280239168
India,IND,1929,,,282507744
India,IND,1930,,,285470848
India,IND,1931,,,289141184
India,IND,1932,,,292858720
India,IND,1933,,,296624064
India,IND,1934,,,300437792
India,IND,1935,,,304300576
India,IND,1936,,,308213024
India,IND,1937,,,312175776
India,IND,1938,,,316189472
India,IND,1939,,,320254752
India,IND,1940,,,324372320
India,IND,1941,,,328418400
India,IND,1942,,,332390592
India,IND,1943,,,336286496
India,IND,1944,,,340228032
India,IND,1945,,,344215808
India,IND,1946,,,348641184
India,IND,1947,,,353099584
India,IND,1948,,,357915968
India,IND,1949,,,366721344
India,IND,1950,,,376324992
India,IND,1951,,,382376992
India,IND,1952,,,388799008
India,IND,1953,,,395544000
India,IND,1954,,,402579008
India,IND,1955,,,409880992
India,IND,1956,,,417443008
India,IND,1957,,,425271008
India,IND,1958,,,433380992
India,IND,1959,,,441799008
India,IND,1960,,,450548000
India,IND,2017,,,1338676992
India,IND,2018,,,1352642048
India,IND,2019,,,1366418048
Indonesia,IDN,1961,0.0277777777777778,1541.7,90098000
Indonesia,IDN,1962,0.0277777777777778,1553.5,92518000
Indonesia,IDN,1963,0.0277777777777778,1501.9,95015000
Indonesia,IDN,1964,0.0277777777777778,1512.8,97597000
Indonesia,IDN,1965,0.0555555555555556,1559.8,100267000
Indonesia,IDN,1966,0.0555555555555556,1514.3,103025000
Indonesia,IDN,1967,0.0555555555555556,1549.3,105866000
Indonesia,IDN,1968,0.0555555555555556,1808.5,108780000
Indonesia,IDN,1969,0.0555555555555556,1944.1,111759000
Indonesia,IDN,1970,0.0833333333333333,2000.8,114793000
Indonesia,IDN,1971,0.0833333333333333,2081.7,117880000
Indonesia,IDN,1972,0.0833333333333333,2152.4,121017000
Indonesia,IDN,1973,0.0833333333333333,2127.2,124200000
Indonesia,IDN,1974,0.0861111111111111,2280.3,127422000
Indonesia,IDN,1975,0.116666666666667,2307.3,130681000
Indonesia,IDN,1976,0.133333333333333,2472.6,133967000
Indonesia,IDN,1977,0.283333333333333,2424.5,137278000
Indonesia,IDN,1978,1.01111111111111,2493,140622000
Indonesia,IDN,1979,1.01111111111111,2622.4,144010000
Indonesia,IDN,1980,1.16666666666667,2865.7,147448000
Indonesia,IDN,1981,1.525,3022.1,150938000
Indonesia,IDN,1982,1.88333333333333,3332.1,154468000
Indonesia,IDN,1983,1.88333333333333,3320.3,158008992
Indonesia,IDN,1984,2.02652461017702,3379.4,161523008
Indonesia,IDN,1985,2.00769230769231,3513.3,164982000
Indonesia,IDN,1986,2.06908514223412,3476.2,168374000
Indonesia,IDN,1987,1.91213982050071,3604.7,171703008
Indonesia,IDN,1988,2.04008319152959,3568.3,174976000
Indonesia,IDN,1989,2.21476510067114,3778.6,178208992
Indonesia,IDN,1990,2.23374314916309,3800.2,181412992
Indonesia,IDN,1991,2.76367457552127,3862.1,184592000
Indonesia,IDN,1992,3.02209944751381,3817.1,187740000
Indonesia,IDN,1993,3.2776214904297,3916.3,190851008
Indonesia,IDN,1994,3.52271400210207,3865.5,193916992
Indonesia,IDN,1995,3.5313112674432,3842.8,196934000
Indonesia,IDN,1996,2.86438883005407,3944.9,199900992
Indonesia,IDN,1997,2.42324324324324,4011.4,202826000
Indonesia,IDN,1998,2.48983957219251,3816.9,205724992
Indonesia,IDN,1999,2.2005076142132,3895.7,208615008
Indonesia,IDN,2000,1.95756097560976,4026.4,211514000
Indonesia,IDN,2001,,4044.9,214427008
Indonesia,IDN,2002,,4169.5,217358000
Indonesia,IDN,2003,,4248.1,220308992
Indonesia,IDN,2004,,4274.5,223286000
Indonesia,IDN,2005,,4311.3,226288992
Indonesia,IDN,2006,,4365.8,229318000
Indonesia,IDN,2007,,4464.8,232374000
Indonesia,IDN,2008,,4694.3,235470000
Indonesia,IDN,2009,,4812.7,238620992
Indonesia,IDN,2010,,4877.6,241834000
Indonesia,IDN,2011,,4886.3,245116000
Indonesia,IDN,2012,,5082,248452000
Indonesia,IDN,2013,,5085.4,251804992
Indonesia,IDN,2014,,5095.5,255128000
Indonesia,IDN,2015,,5306.6,258383008
Indonesia,IDN,2016,,5405.5,261556000
Indonesia,IDN,1800,,,16108545
Indonesia,IDN,1801,,,16150710
Indonesia,IDN,1802,,,16192985
Indonesia,IDN,1803,,,16235371
Indonesia,IDN,1804,,,16277868
Indonesia,IDN,1805,,,16320476
Indonesia,IDN,1806,,,16363196
Indonesia,IDN,1807,,,16406027
Indonesia,IDN,1808,,,16448971
Indonesia,IDN,1809,,,16492027
Indonesia,IDN,1810,,,16537268
Indonesia,IDN,1811,,,16585153
Indonesia,IDN,1812,,,16637801
Indonesia,IDN,1813,,,16695262
Indonesia,IDN,1814,,,16757588
Indonesia,IDN,1815,,,16824830
Indonesia,IDN,1816,,,16897040
Indonesia,IDN,1817,,,16974272
Indonesia,IDN,1818,,,17056580
Indonesia,IDN,1819,,,17144016
Indonesia,IDN,1820,,,17236636
Indonesia,IDN,1821,,,17334492
Indonesia,IDN,1822,,,17437644
Indonesia,IDN,1823,,,17546140
Indonesia,IDN,1824,,,17660044
Indonesia,IDN,1825,,,17779408
Indonesia,IDN,1826,,,17904292
Indonesia,IDN,1827,,,18034752
Indonesia,IDN,1828,,,18170844
Indonesia,IDN,1829,,,18312632
Indonesia,IDN,1830,,,18460172
Indonesia,IDN,1831,,,18613524
Indonesia,IDN,1832,,,18768148
Indonesia,IDN,1833,,,18924060
Indonesia,IDN,1834,,,19081264
Indonesia,IDN,1835,,,19239776
Indonesia,IDN,1836,,,19399604
Indonesia,IDN,1837,,,19560760
Indonesia,IDN,1838,,,19723256
Indonesia,IDN,1839,,,19887100
Indonesia,IDN,1840,,,20052304
Indonesia,IDN,1841,,,20222264
Indonesia,IDN,1842,,,20397058
Indonesia,IDN,1843,,,20576764
Indonesia,IDN,1844,,,20761464
Indonesia,IDN,1845,,,20951238
Indonesia,IDN,1846,,,21146172
Indonesia,IDN,1847,,,21346348
Indonesia,IDN,1848,,,21551854
Indonesia,IDN,1849,,,21762774
Indonesia,IDN,1850,,,21979198
Indonesia,IDN,1851,,,22177896
Indonesia,IDN,1852,,,22381800
Indonesia,IDN,1853,,,22590980
Indonesia,IDN,1854,,,22805512
Indonesia,IDN,1855,,,23025472
Indonesia,IDN,1856,,,23250936
Indonesia,IDN,1857,,,23481978
Indonesia,IDN,1858,,,23718680
Indonesia,IDN,1859,,,23961120
Indonesia,IDN,1860,,,24209376
Indonesia,IDN,1861,,,24472724
Indonesia,IDN,1862,,,24750198
Indonesia,IDN,1863,,,25037080
Indonesia,IDN,1864,,,25329286
Indonesia,IDN,1865,,,25619028
Indonesia,IDN,1866,,,25904486
Indonesia,IDN,1867,,,26192126
Indonesia,IDN,1868,,,26479540
Indonesia,IDN,1869,,,26764942
Indonesia,IDN,1870,,,27062538
Indonesia,IDN,1871,,,27361292
Indonesia,IDN,1872,,,27654172
Indonesia,IDN,1873,,,27951972
Indonesia,IDN,1874,,,28253324
Indonesia,IDN,1875,,,28555596
Indonesia,IDN,1876,,,28872276
Indonesia,IDN,1877,,,29192684
Indonesia,IDN,1878,,,29529294
Indonesia,IDN,1879,,,29874026
Indonesia,IDN,1880,,,30212872
Indonesia,IDN,1881,,,30502702
Indonesia,IDN,1882,,,30817276
Indonesia,IDN,1883,,,31172652
Indonesia,IDN,1884,,,31495444
Indonesia,IDN,1885,,,31865012
Indonesia,IDN,1886,,,32250376
Indonesia,IDN,1887,,,32605116
Indonesia,IDN,1888,,,32971844
Indonesia,IDN,1889,,,33345700
Indonesia,IDN,1890,,,33747352
Indonesia,IDN,1891,,,34134208
Indonesia,IDN,1892,,,34526056
Indonesia,IDN,1893,,,34933400
Indonesia,IDN,1894,,,35361272
Indonesia,IDN,1895,,,35821244
Indonesia,IDN,1896,,,36248336
Indonesia,IDN,1897,,,36700744
Indonesia,IDN,1898,,,37155824
Indonesia,IDN,1899,,,37656668
Indonesia,IDN,1900,,,38159332
Indonesia,IDN,1901,,,38647920
