binomial_name,country,continent,group,year_last_seen,red_list_category,threat_type,threatened
Kokia lanceolata,United States,North America,Flowering Plant,Before 1900,Extinct,Pollution,0
Kokia lanceolata,United States,North America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Kokia lanceolata,United States,North America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Kokia lanceolata,United States,North America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Kokia lanceolata,United States,North America,Flowering Plant,Before 1900,Extinct,Unknown,1
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,1
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Invasive Species,1
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Climate Change,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Pollution,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Natural System Modifications,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Geological Events,0
Kunkeliella psilotoclada,Spain,Europe,Flowering Plant,1980-1999,Extinct,Unknown,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,1
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Kyllinga chrysanthoides,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Agriculture & Aquaculture,1
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Biological Resource Use,1
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Commercial Development,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Invasive Species,1
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Energy Production & Mining,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Climate Change,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Human Intrusions,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Pollution,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Transportation Corridor,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Natural System Modifications,1
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Geological Events,0
Lachanodes arborea,"Saint Helena, Ascension and Tristan da Cunha",Africa,Flowering Plant,2000-2020,Extinct in the Wild,Unknown,1
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Climate Change,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Pollution,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Geological Events,0
Lepidium amissum,New Zealand,Oceania,Flowering Plant,1900-1919,Extinct,Unknown,1
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Biological Resource Use,1
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Invasive Species,1
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,1
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Climate Change,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Pollution,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Geological Events,0
Lepidium obtusatum,New Zealand,Oceania,Flowering Plant,1940-1959,Extinct,Unknown,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Agriculture & Aquaculture,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Biological Resource Use,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Commercial Development,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Invasive Species,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Energy Production & Mining,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Climate Change,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Human Intrusions,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Pollution,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Transportation Corridor,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Natural System Modifications,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Geological Events,0
Licania caldasiana,Colombia,South America,Flowering Plant,NA,Extinct,Unknown,1
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,1
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,1
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,1
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Lijndenia brenanii,Tanzania,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,1
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,1
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Lijndenia ramiflora,Madagascar,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,1
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,1
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,1
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Linderniella boutiqueana,Burundi,Africa,Flowering Plant,1960-1979,Extinct,Unknown,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Climate Change,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Pollution,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Linderniella ugandensis,Uganda,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Invasive Species,1
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Climate Change,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Pollution,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Natural System Modifications,1
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Geological Events,0
Logania depressa,New Zealand,Oceania,Flowering Plant,Before 1900,Extinct,Unknown,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,1
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,1
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,1
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Loudetiopsis baldwinii,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Agriculture & Aquaculture,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Biological Resource Use,1
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Commercial Development,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Invasive Species,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Energy Production & Mining,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Climate Change,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Human Intrusions,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Pollution,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Transportation Corridor,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Natural System Modifications,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Geological Events,0
Lysimachia minoricensis,Spain,Europe,Flowering Plant,1920-1939,Extinct in the Wild,Unknown,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Commercial Development,1
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Climate Change,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Pollution,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Geological Events,0
Maclurodendron parviflorum,Malaysia,Asia,Flowering Plant,1960-1979,Extinct,Unknown,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Agriculture & Aquaculture,1
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Biological Resource Use,1
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Commercial Development,1
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Invasive Species,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Energy Production & Mining,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Climate Change,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Human Intrusions,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Pollution,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Transportation Corridor,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Natural System Modifications,0
Madhuca insignis,India,Asia,Flowering Plant,2000-2020,Extinct,Geological Events,0
