volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,event_remarks,event_date_year,event_date_month,event_date_day
352020,Guagua Pichincha,11489,1869,138189,Explosion,weak or small,NA,NA,NA
352020,Guagua Pichincha,11489,1869,138190,Phreatic activity,weak or small,NA,NA,NA
352020,Guagua Pichincha,11490,1881,138192,Explosion,weak or small,NA,NA,NA
352020,Guagua Pichincha,11490,1881,138193,Phreatic activity,NA,NA,NA,NA
352020,Guagua Pichincha,11491,1981,138195,Ash,NA,NA,NA,NA
352020,Guagua Pichincha,11491,1981,138196,Phreatic activity,weak or small,NA,NA,NA
352020,Guagua Pichincha,11491,1981,138197,Seismicity (volcanic),Before eruption.,NA,NA,NA
352020,Guagua Pichincha,11491,1981,138198,Blocks,NA,NA,NA,NA
352020,Guagua Pichincha,11492,1985,138200,Phreatic activity,NA,NA,NA,NA
352020,Guagua Pichincha,11493,1990,138202,Phreatic activity,NA,NA,NA,NA
352020,Guagua Pichincha,11499,2002,138203,Phreatic activity,NA,NA,NA,NA
352020,Guagua Pichincha,11499,2002,138204,Volcanic tremor,NA,NA,NA,NA
352020,Guagua Pichincha,11499,2002,138205,Earthquakes (undefined),NA,NA,NA,NA
352020,Guagua Pichincha,11500,2003,138207,Phreatic activity,NA,NA,NA,NA
352020,Guagua Pichincha,11501,2008,138209,Phreatic activity,Uncertain,NA,NA,NA
352020,Guagua Pichincha,11501,2008,138210,Earthquakes (undefined),Before.,NA,NA,NA
352020,Guagua Pichincha,11502,2009,138212,Phreatic activity,Uncertain,NA,NA,NA
352020,Guagua Pichincha,11502,2009,138213,Earthquakes (undefined),NA,NA,NA,NA
352031,Aliso,11503,-2450,138215,Explosion,NA,NA,NA,NA
352031,Aliso,11503,-2450,138216,Pyroclastic flow,NA,NA,NA,NA
352030,Antisana,11505,1728,138220,Lava flow(s),NA,NA,NA,NA
352040,Sumaco,11507,1650,138227,Explosion,NA,NA,NA,NA
352040,Sumaco,11508,1895,138229,Explosion,NA,NA,NA,NA
352040,Sumaco,11509,1933,138231,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11510,-7690,138233,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11510,-7690,138234,Ash,NA,NA,NA,NA
352050,Cotopaxi,11510,-7690,138235,Lapilli,NA,NA,NA,NA
352050,Cotopaxi,11516,-3280,138236,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11516,-3280,138237,Pumice,NA,NA,NA,NA
352050,Cotopaxi,11517,-2640,138239,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11517,-2640,138240,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11517,-2640,138241,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11517,-2640,138242,Fatalities,NA,-455,NA,NA
352050,Cotopaxi,11517,-2640,138243,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11517,-2640,138244,Edifice destroyed,Collapse/avalanche,NA,NA,NA
352050,Cotopaxi,11517,-2640,138245,Debris avalanches,NA,NA,NA,NA
352050,Cotopaxi,11518,-2250,138247,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11519,-2220,138249,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11519,-2220,138250,Bombs,NA,NA,NA,NA
352050,Cotopaxi,11519,-2220,138251,Scoria,NA,NA,NA,NA
352050,Cotopaxi,11519,-2220,138252,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11519,-2220,138253,Pumice,NA,NA,NA,NA
352050,Cotopaxi,11520,-2050,138255,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11520,-2050,138256,Tephra,NA,NA,NA,NA
352050,Cotopaxi,11520,-2050,138257,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11521,-1510,138259,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11521,-1510,138260,Scoria,NA,NA,NA,NA
352050,Cotopaxi,11521,-1510,138261,Pumice,NA,NA,NA,NA
352050,Cotopaxi,11522,-1050,138263,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11522,-1050,138264,Scoria,NA,NA,NA,NA
352050,Cotopaxi,11522,-1050,138265,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11522,-1050,138266,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11523,-400,138268,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11531,740,138269,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11531,740,138270,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11532,770,138272,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11532,770,138273,Lapilli,NA,NA,NA,NA
352050,Cotopaxi,11532,770,138274,Scoria,NA,NA,NA,NA
352050,Cotopaxi,11532,770,138275,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11532,770,138276,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11533,950,138278,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11533,950,138279,Lapilli,NA,NA,NA,NA
352050,Cotopaxi,11533,950,138280,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11534,1130,138282,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11534,1130,138283,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11534,1130,138284,Pumice,NA,NA,NA,NA
352050,Cotopaxi,11535,1260,138286,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11535,1260,138287,Tephra,NA,NA,NA,NA
352050,Cotopaxi,11535,1260,138288,Lava flow(s),Uncertain,NA,NA,NA
357010,Tupungatito,11536,1961,138290,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11537,1350,138292,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11537,1350,138293,Lava flow(s),Uncertain,NA,NA,NA
352050,Cotopaxi,11537,1350,138294,Pumice,NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138296,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138297,Ash,NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138298,Lapilli,NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138299,Lava flow(s),NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138300,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11538,1532,138301,Lahar or mudflow,Uncertain,NA,NA,NA
352050,Cotopaxi,11546,1743,138303,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11546,1743,138304,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11546,1743,138305,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11546,1743,138306,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11547,1743,138308,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11547,1743,138309,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11547,1743,138310,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11548,1744,138312,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11548,1744,138313,Ash,"violent, strong, or large",NA,NA,NA
352050,Cotopaxi,11548,1744,138314,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11548,1744,138315,Lava flow(s),Uncertain,NA,NA,NA
352050,Cotopaxi,11548,1744,138316,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11548,1744,138317,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11549,1746,138319,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11550,1747,138321,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11551,1750,138323,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11552,1766,138325,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11552,1766,138326,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11552,1766,138327,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11552,1766,138328,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11553,1768,138330,Explosion,"violent, strong, or large",NA,NA,NA
352050,Cotopaxi,11553,1768,138331,Ash,"violent, strong, or large",NA,NA,NA
352050,Cotopaxi,11553,1768,138332,Scoria,NA,NA,NA,NA
352050,Cotopaxi,11553,1768,138333,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11553,1768,138334,Property damage,NA,NA,NA,NA
352050,Cotopaxi,11563,1855,138336,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11563,1855,138337,Ash,"violent, strong, or large",NA,NA,NA
352050,Cotopaxi,11563,1855,138338,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11563,1855,138339,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11564,1856,138341,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11564,1856,138342,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11564,1856,138343,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11565,1856,138345,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11565,1856,138346,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11565,1856,138347,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11566,1857,138349,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11567,1858,138351,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11567,1858,138352,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11567,1858,138353,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11568,1859,138355,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11569,1860,138357,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11570,1863,138359,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11570,1863,138360,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11570,1863,138361,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11571,1866,138363,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11572,1867,138365,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11573,1868,138367,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11582,1883,138368,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11582,1883,138369,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11582,1883,138370,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11583,1885,138372,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11583,1885,138373,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11583,1885,138374,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11584,1886,138376,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11585,1895,138378,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11586,1903,138380,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11586,1903,138381,Pyroclastic flow,NA,NA,NA,NA
352050,Cotopaxi,11586,1903,138382,Lahar or mudflow,NA,NA,NA,NA
352050,Cotopaxi,11587,1905,138384,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11588,1906,138386,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11589,1907,138388,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11590,1908,138390,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11591,1922,138392,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11592,1926,138394,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11593,1931,138396,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11594,1939,138398,Explosion,NA,NA,NA,NA
352050,Cotopaxi,11595,1940,138400,Explosion,NA,NA,NA,NA
352071,Chimborazo,11603,-7500,138401,Ash,NA,NA,NA,NA
352071,Chimborazo,11603,-7500,138402,Pyroclastic flow,NA,NA,NA,NA
352071,Chimborazo,11603,-7500,138403,Lahar or mudflow,NA,NA,NA,NA
352071,Chimborazo,11604,-5410,138404,Explosion,NA,NA,NA,NA
352071,Chimborazo,11604,-5410,138405,Ash,NA,NA,NA,NA
352071,Chimborazo,11604,-5410,138406,Pyroclastic flow,NA,NA,NA,NA
352071,Chimborazo,11604,-5410,138407,Lahar or mudflow,NA,NA,NA,NA
352071,Chimborazo,11605,-4130,138408,Explosion,NA,NA,NA,NA
352071,Chimborazo,11605,-4130,138409,Ash,NA,NA,NA,NA
352071,Chimborazo,11605,-4130,138410,Pyroclastic flow,NA,NA,NA,NA
352071,Chimborazo,11606,-2500,138411,Explosion,NA,NA,NA,NA
352071,Chimborazo,11606,-2500,138412,Ash,NA,NA,NA,NA
352071,Chimborazo,11606,-2500,138413,Pyroclastic flow,NA,NA,NA,NA
352071,Chimborazo,11607,270,138414,Explosion,NA,NA,NA,NA
352071,Chimborazo,11607,270,138415,Ash,NA,NA,NA,NA
352071,Chimborazo,11607,270,138416,Pyroclastic flow,NA,NA,NA,NA
352071,Chimborazo,11608,550,138417,Explosion,NA,NA,NA,NA
352071,Chimborazo,11608,550,138418,Ash,NA,NA,NA,NA
352071,Chimborazo,11608,550,138419,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11609,-7750,138421,Explosion,NA,NA,NA,NA
352080,Tungurahua,11609,-7750,138422,Scoria,NA,NA,NA,NA
352080,Tungurahua,11609,-7750,138423,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138425,Explosion,NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138426,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138427,Lava flow(s),NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138428,Property damage,NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138429,Fatalities,NA,-1010,NA,NA
352080,Tungurahua,11610,-1010,138430,Lahar or mudflow,NA,NA,NA,NA
352080,Tungurahua,11610,-1010,138431,Edifice destroyed,Collapse/avalanche,NA,NA,NA
352080,Tungurahua,11610,-1010,138432,Debris avalanches,NA,NA,NA,NA
352080,Tungurahua,11618,480,138434,Ash,NA,NA,NA,NA
352080,Tungurahua,11619,600,138436,Explosion,NA,NA,NA,NA
352080,Tungurahua,11619,600,138437,Ash,NA,NA,NA,NA
352080,Tungurahua,11619,600,138438,Lapilli,NA,NA,NA,NA
352080,Tungurahua,11619,600,138439,Scoria,NA,NA,NA,NA
352080,Tungurahua,11619,600,138440,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11619,600,138441,Pumice,NA,NA,NA,NA
352080,Tungurahua,11619,600,138442,Blocks,NA,NA,NA,NA
352080,Tungurahua,11620,730,138444,Explosion,NA,NA,NA,NA
352080,Tungurahua,11620,730,138445,Scoria,NA,NA,NA,NA
352080,Tungurahua,11620,730,138446,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11620,730,138447,Pumice,NA,NA,NA,NA
352080,Tungurahua,11620,730,138448,Blocks,NA,NA,NA,NA
352080,Tungurahua,11621,800,138450,Explosion,NA,NA,NA,NA
352080,Tungurahua,11621,800,138451,Ash,NA,NA,NA,NA
352080,Tungurahua,11621,800,138452,Scoria,NA,NA,NA,NA
352080,Tungurahua,11621,800,138453,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11621,800,138454,Blocks,NA,NA,NA,NA
352080,Tungurahua,11622,1030,138456,Explosion,NA,NA,NA,NA
352080,Tungurahua,11622,1030,138457,Bombs,NA,NA,NA,NA
352080,Tungurahua,11622,1030,138458,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11622,1030,138459,Ash,NA,NA,NA,NA
352080,Tungurahua,11623,1250,138461,Explosion,NA,NA,NA,NA
352080,Tungurahua,11623,1250,138462,Scoria,NA,NA,NA,NA
352080,Tungurahua,11623,1250,138463,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11624,1350,138465,Explosion,NA,NA,NA,NA
352080,Tungurahua,11624,1350,138466,Ash,NA,NA,NA,NA
352080,Tungurahua,11634,1777,138468,Explosion,Uncertain,NA,NA,NA
352080,Tungurahua,11634,1777,138469,Lava flow(s),Uncertain,NA,NA,NA
352080,Tungurahua,11634,1777,138470,Earthquakes (undefined),NA,NA,NA,NA
352080,Tungurahua,11635,1781,138472,Lava flow(s),Uncertain,NA,NA,NA
352080,Tungurahua,11636,1857,138474,Explosion,NA,NA,NA,NA
352080,Tungurahua,11637,1885,138476,Explosion,NA,NA,NA,NA
352080,Tungurahua,11638,1886,138478,Explosion,NA,NA,NA,NA
352080,Tungurahua,11638,1886,138479,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11638,1886,138480,Lava flow(s),NA,NA,NA,NA
352080,Tungurahua,11638,1886,138481,Property damage,NA,NA,NA,NA
352080,Tungurahua,11638,1886,138482,Fatalities,NA,1886,1,12
352080,Tungurahua,11638,1886,138483,Lahar or mudflow,NA,NA,NA,NA
352080,Tungurahua,11638,1886,138484,Earthquakes (undefined),NA,NA,NA,NA
352080,Tungurahua,11639,1900,138486,Explosion,Uncertain,NA,NA,NA
352080,Tungurahua,11639,1900,138487,Volcanic smoke,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138489,Explosion,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138490,Ash,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138491,Bombs,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138492,Pyroclastic flow,"violent, strong, or large",NA,NA,NA
352080,Tungurahua,11640,1916,138493,Phreatic activity,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138494,Lava flow(s),NA,NA,NA,NA
352080,Tungurahua,11640,1916,138495,Property damage,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138496,Lahar or mudflow,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138497,Eruption cloud,NA,NA,NA,NA
352080,Tungurahua,11640,1916,138498,Lightning,NA,NA,NA,NA
352080,Tungurahua,11644,2010,138500,Blocks,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138502,Explosion,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138503,Ash,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138504,Pyroclastic flow,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138505,Lava flow(s),NA,NA,NA,NA
352080,Tungurahua,11645,2010,138506,Property damage,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138507,Lahar or mudflow,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138508,Evacuations,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138509,Loud audible noises,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138510,Volcanic tremor,NA,NA,NA,NA
352080,Tungurahua,11645,2010,138511,Blocks,NA,NA,NA,NA
352090,Sangay,11646,1628,138512,Explosion,NA,NA,NA,NA
352090,Sangay,11646,1628,138513,Ash,NA,NA,NA,NA
352090,Sangay,11646,1628,138514,Property damage,NA,NA,NA,NA
352090,Sangay,11647,1728,138516,Explosion,NA,NA,NA,NA
352090,Sangay,11647,1728,138517,Ash,NA,NA,NA,NA
352090,Sangay,11647,1728,138518,Bombs,NA,NA,NA,NA
352090,Sangay,11647,1728,138519,Pyroclastic flow,NA,NA,NA,NA
352090,Sangay,11647,1728,138520,Lava flow(s),NA,NA,NA,NA
352090,Sangay,11647,1728,138521,Lava dome formation,NA,NA,NA,NA
352090,Sangay,11647,1728,138522,Eruption cloud,NA,NA,NA,NA
352090,Sangay,11647,1728,138523,Cinder cone formation,NA,NA,NA,NA
352090,Sangay,11648,1934,138527,Explosion,NA,NA,NA,NA
352090,Sangay,11648,1934,138528,Ash,NA,NA,NA,NA
352090,Sangay,11648,1934,138529,Scoria,NA,NA,NA,NA
352090,Sangay,11648,1934,138530,Pyroclastic flow,NA,NA,NA,NA
352090,Sangay,11648,1934,138531,Lava flow(s),NA,NA,NA,NA
352090,Sangay,11648,1934,138532,Lava dome formation,NA,NA,NA,NA
353010,Fernandina,11662,1937,138534,Lava flow(s),Uncertain,NA,NA,NA
353010,Fernandina,11663,1958,138536,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11663,1958,138537,Lava lake,NA,NA,NA,NA
353010,Fernandina,11664,1961,138540,Explosion,NA,NA,NA,NA
353010,Fernandina,11664,1961,138541,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11665,1968,138544,Explosion,NA,NA,NA,NA
353010,Fernandina,11665,1968,138545,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11665,1968,138546,Lava fountains,NA,NA,NA,NA
353010,Fernandina,11665,1968,138547,Earthquake (tectonic),Before eruption.,NA,NA,NA
353010,Fernandina,11665,1968,138548,Lava flow(s),Entered water.,NA,NA,NA
353010,Fernandina,11666,1968,138550,Explosion,NA,NA,NA,NA
353010,Fernandina,11666,1968,138551,Ash,NA,NA,NA,NA
353010,Fernandina,11666,1968,138552,Pyroclastic flow,NA,NA,NA,NA
353010,Fernandina,11666,1968,138553,Phreatic activity,NA,NA,NA,NA
353010,Fernandina,11666,1968,138554,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11666,1968,138555,Caldera formation,Lava effusion,NA,NA,NA
353010,Fernandina,11666,1968,138556,Debris avalanches,NA,NA,NA,NA
353010,Fernandina,11666,1968,138557,Eruption cloud,NA,NA,NA,NA
353010,Fernandina,11666,1968,138558,Seismicity (volcanic),Before eruption.,NA,NA,NA
353010,Fernandina,11666,1968,138559,Seismicity (volcanic),NA,NA,NA,NA
353010,Fernandina,11666,1968,138560,Lightning,NA,NA,NA,NA
353010,Fernandina,11667,1972,138562,Explosion,weak or small,NA,NA,NA
353010,Fernandina,11667,1972,138563,Tephra,NA,NA,NA,NA
353010,Fernandina,11667,1972,138564,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11667,1972,138565,Earthquakes (undefined),After.,NA,NA,NA
353010,Fernandina,11674,1991,138567,Explosion,NA,NA,NA,NA
353010,Fernandina,11674,1991,138568,Ash,NA,NA,NA,NA
353010,Fernandina,11674,1991,138569,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11674,1991,138570,Lava fountains,NA,NA,NA,NA
353010,Fernandina,11674,1991,138571,Eruption cloud,NA,NA,NA,NA
353010,Fernandina,11675,1995,138573,Explosion,NA,NA,NA,NA
353010,Fernandina,11675,1995,138574,Ash,NA,NA,NA,NA
353010,Fernandina,11675,1995,138575,Scoria,NA,NA,NA,NA
353010,Fernandina,11675,1995,138576,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11675,1995,138577,Lava fountains,NA,NA,NA,NA
353010,Fernandina,11675,1995,138578,Earthquake (tectonic),Before eruption.,NA,NA,NA
353010,Fernandina,11675,1995,138579,Fauna kill,Aquatic.,NA,NA,NA
353010,Fernandina,11675,1995,138580,Fauna kill,Terrestrial.,NA,NA,NA
353010,Fernandina,11675,1995,138581,Lava flow(s),Entered water.,NA,NA,NA
353010,Fernandina,11676,2005,138584,Explosion,NA,NA,NA,NA
353010,Fernandina,11676,2005,138585,Ash,NA,NA,NA,NA
353010,Fernandina,11676,2005,138586,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11676,2005,138587,Earthquakes (undefined),Before.,NA,NA,NA
353010,Fernandina,11677,2009,138589,Explosion,NA,NA,NA,NA
353010,Fernandina,11677,2009,138590,Ash,NA,NA,NA,NA
353010,Fernandina,11677,2009,138591,Lava flow(s),NA,NA,NA,NA
353010,Fernandina,11677,2009,138592,Lava fountains,NA,NA,NA,NA
353010,Fernandina,11677,2009,138593,Fauna kill,Aquatic.,NA,NA,NA
353010,Fernandina,11677,2009,138594,Lava flow(s),Entered water.,NA,NA,NA
353020,Wolf,11678,150,138596,Lava flow(s),NA,NA,NA,NA
353020,Wolf,11679,950,138598,Lava flow(s),NA,NA,NA,NA
353040,Alcedo,11694,1953,138600,Lava flow(s),NA,NA,NA,NA
353040,Alcedo,11696,1993,138603,Ash,NA,NA,NA,NA
353040,Alcedo,11696,1993,138604,Phreatic activity,NA,NA,NA,NA
353040,Alcedo,11696,1993,138605,Loud audible noises,NA,NA,NA,NA
353040,Alcedo,11696,1993,138606,Crater formation,Summit.,NA,NA,NA
353040,Alcedo,11696,1993,138607,Volcanic tremor,NA,NA,NA,NA
353050,"Negra, Sierra",11697,-8250,138608,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11698,-1250,138610,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11699,370,138611,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11700,1060,138612,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11701,1350,138613,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11702,1813,138614,Explosion,NA,NA,NA,NA
353050,"Negra, Sierra",11702,1813,138615,Volcanic smoke,NA,NA,NA,NA
353050,"Negra, Sierra",11704,1844,138617,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11705,1860,138618,Explosion,NA,NA,NA,NA
353050,"Negra, Sierra",11707,1948,138621,Explosion,NA,NA,NA,NA
353050,"Negra, Sierra",11707,1948,138622,Ash,NA,NA,NA,NA
353050,"Negra, Sierra",11707,1948,138623,Lava flow(s),Uncertain,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138626,Explosion,NA,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138627,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138628,Lava fountains,Uncertain,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138629,Eruption cloud,NA,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138630,Glow,NA,NA,NA,NA
353050,"Negra, Sierra",11708,1953,138631,Lava flow(s),Entered water.,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138632,Scoria,NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138633,Lava flow(s),NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138634,Lava lake,NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138635,Lava fountains,NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138636,Earthquakes (undefined),Before.,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138637,Earthquakes (undefined),NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138638,Deformation (inflation),NA,NA,NA,NA
353050,"Negra, Sierra",11713,2005,138639,Deformation (deflation),NA,NA,NA,NA
353060,"Azul, Cerro",11714,-950,138640,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11715,-550,138641,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11716,1250,138642,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11717,1850,138643,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11719,1940,138646,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11720,2008,138650,Explosion,NA,NA,NA,NA
353060,"Azul, Cerro",11720,2008,138651,Ash,NA,NA,NA,NA
353060,"Azul, Cerro",11720,2008,138652,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11720,2008,138653,Lava fountains,NA,NA,NA,NA
353060,"Azul, Cerro",11722,1943,138656,Explosion,NA,NA,NA,NA
353060,"Azul, Cerro",11722,1943,138657,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11722,1943,138658,Fatalities,NA,1943,4,13
353060,"Azul, Cerro",11723,1948,138659,Lava flow(s),NA,NA,NA,NA
353060,"Azul, Cerro",11724,1949,138662,Lava flow(s),NA,NA,NA,NA
354000,Quimsachata,11736,-4450,138666,Lava dome formation,NA,NA,NA,NA
354000,Quimsachata,11736,-4450,138667,Lahar or mudflow,NA,NA,NA,NA
354004,Andahua-Orcopampa,11737,-2110,138669,Explosion,NA,NA,NA,NA
354004,Andahua-Orcopampa,11737,-2110,138670,Scoria,NA,NA,NA,NA
354004,Andahua-Orcopampa,11737,-2110,138671,Lava flow(s),NA,NA,NA,NA
