volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
352010,Reventador,11431,Confirmed Eruption,NA,3,1856,12,12,Historical Observations,1856,12,13,-0.077,-77.656
344100,Masaya,11017,Confirmed Eruption,Santiago or San Pedro,2,1856,12,0,Historical Observations,1857,1,0,11.985,-86.165
271060,Ragang,16709,Confirmed Eruption,NA,2,1856,11,1,Historical Observations,NA,NA,NA,7.691,124.507
352050,Cotopaxi,11565,Confirmed Eruption,NA,2,1856,10,0,Historical Observations,1856,12,0,-0.677,-78.436
274020,Didicas,16874,Confirmed Eruption,NA,2,1856,9,30,Historical Observations,1860,10,0,19.077,122.202
342090,Fuego,10706,Confirmed Eruption,NA,2,1856,9,29,Historical Observations,1856,9,30,14.473,-90.88
285020,Hokkaido-Komagatake,18567,Confirmed Eruption,Ansei Crater,4,1856,9,25,Historical Observations,NA,NA,NA,42.063,140.677
263310,Tengger Caldera,16028,Confirmed Eruption,Volcano Uncertain,2,1856,9,10,NA,NA,NA,NA,-7.942,112.95
263300,Semeru,15976,Confirmed Eruption,NA,2,1856,9,10,Historical Observations,NA,NA,NA,-8.108,112.922
267010,Ruang,16480,Confirmed Eruption,NA,1,1856,9,0,Historical Observations,NA,NA,NA,2.3,125.37
343030,Izalco,10785,Confirmed Eruption,Summit and south flank,2,1856,5,24,Historical Observations,1856,9,1,13.813,-89.633
283270,Iwakisan,18127,Uncertain Eruption,NA,2,1856,5,20,NA,NA,NA,NA,40.656,140.303
352050,Cotopaxi,11564,Confirmed Eruption,NA,2,1856,5,0,Historical Observations,NA,NA,NA,-0.677,-78.436
261050,"Telong, Bur ni",15398,Confirmed Eruption,NA,2,1856,4,14,Historical Observations,NA,NA,NA,4.769,96.821
282110,Asosan,17285,Confirmed Eruption,Naka-dake,2,1856,3,18,Historical Observations,1856,6,13,32.884,131.104
267040,Awu,16557,Confirmed Eruption,NA,3,1856,3,2,Historical Observations,1856,3,17,3.689,125.447
263320,Lamongan,16078,Confirmed Eruption,NA,2,1856,3,1,Historical Observations,1856,6,14,-7.981,113.341
342090,Fuego,10705,Confirmed Eruption,NA,2,1856,1,9,Historical Observations,1856,3,7,14.473,-90.88
342060,Atitlan,10647,Uncertain Eruption,NA,2,1856,0,0,NA,NA,NA,NA,14.583,-91.186
321010,Baker,20456,Uncertain Eruption,Sherman Crater,NA,1856,0,0,NA,NA,NA,NA,48.777,-121.813
300121,Veer,19108,Discredited Eruption,NA,NA,1856,0,0,NA,NA,NA,NA,53.75,158.45
271040,Makaturing,16702,Uncertain Eruption,NA,NA,1856,0,0,NA,NA,NA,NA,7.644,124.317
257010,Suretamatai,15212,Confirmed Eruption,NA,2,1856,0,0,Historical Observations,NA,NA,NA,-13.8,167.47
241040,Whakaari/White Island,14462,Uncertain Eruption,NA,2,1856,0,0,NA,NA,NA,NA,-37.52,177.18
265090,Banda Api,16416,Uncertain Eruption,NA,NA,1855,12,29,NA,1855,12,30,-4.523,129.881
211020,Vesuvius,13355,Confirmed Eruption,Summit and SW flank (300-225 m),3,1855,12,19,Historical Observations,1861,12,31,40.821,14.426
343100,San Miguel,10843,Confirmed Eruption,SSE flank (800 m),2,1855,12,0,Historical Observations,NA,NA,NA,13.434,-88.269
352050,Cotopaxi,11563,Confirmed Eruption,NA,2,1855,11,0,Historical Observations,NA,NA,NA,-0.677,-78.436
261140,Marapi,15425,Confirmed Eruption,NA,2,1855,10,2,Historical Observations,1856,1,0,-0.38,100.474
342090,Fuego,10704,Confirmed Eruption,NA,2,1855,9,29,Historical Observations,1855,9,30,14.473,-90.88
332020,Mauna Loa,10193,Confirmed Eruption,NE rift zone (3200 m) and Mokuaweoweo,1,1855,8,11,Historical Observations,1856,11,0,19.475,-155.608
256010,Tinakula,15191,Confirmed Eruption,NA,2,1855,8,0,Historical Observations,NA,NA,NA,-10.386,165.804
233010,Karthala,14183,Confirmed Eruption,SE flank,2,1855,7,1,Historical Observations,NA,NA,NA,-11.75,43.38
300100,Avachinsky,19092,Confirmed Eruption,NA,2,1855,5,28,Historical Observations,1855,9,4,53.256,158.836
345070,Turrialba,11243,Confirmed Eruption,NA,2,1855,5,0,Historical Observations,NA,NA,NA,10.025,-83.767
300070,Gorely,19016,Uncertain Eruption,NA,2,1855,4,0,NA,NA,NA,NA,52.559,158.03
273030,Mayon,13613,Confirmed Eruption,NA,2,1855,3,22,Historical Observations,NA,NA,NA,13.257,123.685
282020,Io-Torishima,16915,Confirmed Eruption,NA,2,1855,3,0,Historical Observations,1855,5,0,27.881,128.223
341130,Tacana,10618,Uncertain Eruption,SW side,1,1855,1,12,NA,NA,NA,NA,15.132,-92.109
290290,Sinarka,18836,Confirmed Eruption,NA,2,1855,0,0,Historical Observations,NA,NA,NA,48.873,154.182
222130,Chyulu Hills,13830,Confirmed Eruption,Shaitani and Chaimu,2,1855,0,0,Anthropology,NA,NA,NA,-2.68,37.88
213030,Tenduruk Dagi,13532,Confirmed Eruption,NA,NA,1855,0,0,Historical Observations,NA,NA,NA,39.356,43.874
241080,Tongariro,13548,Confirmed Eruption,SSE flank (Red Crater),2,1855,0,0,Historical Observations,NA,NA,NA,-39.157,175.632
358010,Osorno,12236,Confirmed Eruption,NA,2,1855,0,0,Historical Observations,NA,NA,NA,-41.105,-72.496
283030,Fujisan,17455,Uncertain Eruption,NA,NA,1854,12,23,NA,1855,1,9,35.361,138.728
211020,Vesuvius,13354,Confirmed Eruption,Summit and upper N flank,3,1854,12,14,Historical Observations,1855,5,27,40.821,14.426
352050,Cotopaxi,11562,Confirmed Eruption,NA,2,1854,9,14,Historical Observations,NA,NA,NA,-0.677,-78.436
263250,Merapi,15846,Uncertain Eruption,NA,NA,1854,9,0,NA,NA,NA,NA,-7.54,110.446
300130,Karymsky,19158,Confirmed Eruption,NA,2,1854,9,0,Historical Observations,NA,NA,NA,54.049,159.443
261140,Marapi,15422,Confirmed Eruption,NA,2,1854,8,29,Historical Observations,NA,NA,NA,-0.38,100.474
300100,Avachinsky,19091,Confirmed Eruption,NA,2,1854,8,13,Historical Observations,NA,NA,NA,53.256,158.836
322010,Hood,20572,Uncertain Eruption,NA,NA,1854,8,0,NA,NA,NA,NA,45.374,-121.695
290340,Fuss Peak,18842,Confirmed Eruption,NA,3,1854,7,5,Historical Observations,NA,NA,NA,50.267,155.246
290390,Alaid,18881,Confirmed Eruption,NA,3,1854,6,27,Historical Observations,NA,NA,NA,50.861,155.565
290150,Chirpoi,18781,Confirmed Eruption,Snow (or Cherny),2,1854,6,24,Historical Observations,NA,NA,NA,46.532,150.871
268070,Makian,16683,Uncertain Eruption,NA,1,1854,6,18,NA,1854,6,18,0.32,127.4
343030,Izalco,10784,Confirmed Eruption,NA,2,1854,5,13,Historical Observations,1854,6,8,13.813,-89.633
264010,Batur,16183,Confirmed Eruption,Batur I,1,1854,4,28,Historical Observations,NA,NA,NA,-8.242,115.375
352050,Cotopaxi,11561,Confirmed Eruption,NA,2,1854,4,3,Historical Observations,NA,NA,NA,-0.677,-78.436
282110,Asosan,17284,Confirmed Eruption,Naka-dake,2,1854,2,26,Historical Observations,NA,NA,NA,32.884,131.104
300270,Sheveluch,19572,Confirmed Eruption,NA,5,1854,2,18,Historical Observations,NA,NA,NA,56.653,161.36
355110,Llullaillaco,11879,Confirmed Eruption,NA,2,1854,2,10,Historical Observations,NA,NA,NA,-24.72,-68.53
344090,Momotombo,10994,Confirmed Eruption,NA,2,1854,2,0,Historical Observations,1854,3,0,12.423,-86.539
321050,St. Helens,20553,Confirmed Eruption,North flank,2,1854,2,0,Historical Observations,1854,4,0,46.2,-122.18
355100,Lascar,11849,Confirmed Eruption,Lascar or Aguas Calientes,1,1854,1,20,Historical Observations,1854,1,30,-23.37,-67.73
281020,Unnamed,16904,Uncertain Eruption,NA,0,1854,1,15,NA,NA,NA,NA,21.83,121.18
274050,Unnamed,16890,Confirmed Eruption,NA,0,1854,1,15,Historical Observations,NA,NA,NA,20.33,121.75
241030,Taranaki,14459,Uncertain Eruption,NA,NA,1854,0,0,Historical Observations,NA,NA,NA,-39.3,174.07
243090,Late,14774,Confirmed Eruption,NE flank,2,1854,0,0,Historical Observations,NA,NA,NA,-18.806,-174.65
243060,Tofua,14746,Confirmed Eruption,NA,2,1854,0,0,Historical Observations,NA,NA,NA,-19.75,-175.07
321030,Rainier,20497,Uncertain Eruption,NA,2,1854,0,0,NA,NA,NA,NA,46.853,-121.76
321010,Baker,20455,Confirmed Eruption,Sherman Crater,2,1854,0,0,Historical Observations,NA,NA,NA,48.777,-121.813
300080,Opala,19036,Uncertain Eruption,NA,NA,1854,0,0,NA,NA,NA,NA,52.543,157.339
283090,Niigata-Yakeyama,17541,Confirmed Eruption,NW flank,NA,1854,0,0,Historical Observations,NA,NA,NA,36.921,138.036
345020,Rincon de la Vieja,11091,Confirmed Eruption,NA,2,1854,0,0,Historical Observations,1863,8,0,10.83,-85.324
343100,San Miguel,10842,Uncertain Eruption,NA,2,1854,0,0,NA,NA,NA,NA,13.434,-88.269
373010,Grimsvotn,12815,Confirmed Eruption,NA,2,1854,0,0,Historical Observations,NA,NA,NA,64.416,-17.316
300100,Avachinsky,19090,Confirmed Eruption,NA,2,1853,12,21,Historical Observations,1854,3,14,53.256,158.836
300060,Mutnovsky,18961,Confirmed Eruption,NA,2,1853,12,18,Historical Observations,1854,3,0,52.449,158.196
290360,Chikurachki,18846,Confirmed Eruption,NA,3,1853,12,0,Historical Observations,1859,0,0,50.324,155.461
261220,Kaba,15539,Confirmed Eruption,NA,2,1853,11,0,Historical Observations,NA,NA,NA,-3.522,102.615
357120,Villarrica,12126,Confirmed Eruption,NA,2,1853,11,0,Historical Observations,NA,NA,NA,-39.42,-71.93
281030,Unnamed,16907,Confirmed Eruption,NA,2,1853,10,29,Historical Observations,1853,11,0,24.132,121.926
300260,Klyuchevskoy,19421,Confirmed Eruption,NA,2,1853,10,0,Historical Observations,1854,2,17,56.056,160.642
352050,Cotopaxi,11560,Confirmed Eruption,NA,3,1853,9,13,Historical Observations,1853,9,15,-0.677,-78.436
273030,Mayon,13612,Confirmed Eruption,NA,3,1853,7,13,Historical Observations,1853,8,26,13.257,123.685
322070,Three Sisters,20595,Discredited Eruption,NA,NA,1853,7,0,NA,NA,NA,NA,44.133,-121.767
243110,Niuafo'ou,14787,Confirmed Eruption,SW caldera rim (Ahau village area),0,1853,6,24,Historical Observations,1853,6,24,-15.6,-175.63
342060,Atitlan,10646,Confirmed Eruption,NA,3,1853,5,3,Historical Observations,NA,NA,NA,14.583,-91.186
285030,Toya,18598,Confirmed Eruption,O-Usu,4,1853,4,22,Historical Observations,1853,9,0,42.544,140.839
344100,Masaya,11016,Confirmed Eruption,Santiago,1,1853,4,9,Historical Observations,1853,9,15,11.985,-86.165
321050,St. Helens,20552,Confirmed Eruption,North flank,2,1853,3,15,Historical Observations,1853,8,0,46.2,-122.18
263060,Gede-Pangrango,15651,Confirmed Eruption,NA,3,1853,3,14,Historical Observations,1853,3,14,-6.77,106.965
357100,Lonquimay,12012,Confirmed Eruption,NA,3,1853,2,0,Historical Observations,NA,NA,NA,-38.379,-71.586
261230,Dempo,15551,Confirmed Eruption,NA,2,1853,1,1,Historical Observations,NA,NA,NA,-4.016,103.121
300060,Mutnovsky,18960,Confirmed Eruption,NA,2,1853,1,0,Historical Observations,NA,NA,NA,52.449,158.196
322010,Hood,20571,Uncertain Eruption,NA,NA,1853,0,0,NA,NA,NA,NA,45.374,-121.695
355100,Lascar,11848,Uncertain Eruption,NA,2,1853,0,0,NA,NA,NA,NA,-23.37,-67.73
345020,Rincon de la Vieja,11090,Confirmed Eruption,NA,2,1853,0,0,Historical Observations,NA,NA,NA,10.83,-85.324
345070,Turrialba,11242,Confirmed Eruption,NA,2,1853,0,0,Historical Observations,NA,NA,NA,10.025,-83.767
321010,Baker,20454,Confirmed Eruption,Sherman Crater,2,1852,12,1,Historical Observations,1853,1,0,48.777,-121.813
344010,Cosiguina,10873,Confirmed Eruption,NA,2,1852,12,0,Historical Observations,NA,NA,NA,12.98,-87.57
283090,Niigata-Yakeyama,17540,Confirmed Eruption,NW flank,2,1852,11,1,Historical Observations,1853,5,0,36.921,138.036
357080,Antuco,19907,Confirmed Eruption,NE flank fissure and summit,3,1852,11,0,Historical Observations,1853,1,0,-37.406,-71.349
264230,Lewotolo,16332,Confirmed Eruption,K2 crater,2,1852,10,5,Historical Observations,1852,10,6,-8.272,123.505
211060,Etna,13740,Confirmed Eruption,East (Valle del Bove 1950-1700 m),2,1852,8,20,Historical Observations,1853,5,27,37.748,14.999
300260,Klyuchevskoy,19420,Confirmed Eruption,NA,2,1852,8,0,Historical Observations,NA,NA,NA,56.056,160.642
344100,Masaya,11015,Confirmed Eruption,Between Masaya and Nindirí Craters,2,1852,6,0,Historical Observations,1852,7,0,11.985,-86.165
263060,Gede-Pangrango,15650,Confirmed Eruption,NA,2,1852,5,28,Historical Observations,1852,5,28,-6.77,106.965
300140,Maly Semyachik,17638,Confirmed Eruption,Ceno-Semiachik (Troitsky Crater),2,1852,4,15,Historical Observations,1852,7,0,54.135,159.674
300060,Mutnovsky,18959,Confirmed Eruption,NA,2,1852,3,0,Historical Observations,NA,NA,NA,52.449,158.196
384010,Fogo,13133,Confirmed Eruption,NNW caldera floor,2,1852,2,19,Historical Observations,1852,3,30,14.95,-24.35
332020,Mauna Loa,10192,Confirmed Eruption,NE rift zone (2560 m) and Mokuaweoweo,2,1852,2,17,Historical Observations,1852,3,11,19.475,-155.608
300260,Klyuchevskoy,19419,Confirmed Eruption,NA,2,1852,2,0,Historical Observations,1852,3,0,56.056,160.642
311320,Akutan,20003,Confirmed Eruption,NW flank (Lava Point),NA,1852,0,0,Historical Observations,NA,NA,NA,54.134,-165.986
312030,Pavlof,20118,Uncertain Eruption,Upper north flank,1,1852,0,0,NA,NA,NA,NA,55.417,-161.894
312070,Veniaminof,20159,Uncertain Eruption,Western intracaldera cone,2,1852,0,0,NA,NA,NA,NA,56.17,-159.38
312130,Ugashik-Peulik,20204,Uncertain Eruption,Peulik,NA,1852,0,0,NA,NA,NA,NA,57.751,-156.368
312110,Chiginagak,20196,Discredited Eruption,NA,NA,1852,0,0,NA,NA,NA,NA,57.135,-156.99
342060,Atitlan,10645,Uncertain Eruption,NA,2,1852,0,0,NA,NA,NA,NA,14.583,-91.186
342090,Fuego,10703,Uncertain Eruption,NA,2,1852,0,0,NA,NA,NA,NA,14.473,-90.88
341090,Popocatepetl,10540,Uncertain Eruption,NA,1,1852,0,0,NA,NA,NA,NA,19.023,-98.622
300130,Karymsky,19157,Confirmed Eruption,NA,2,1852,0,0,Historical Observations,NA,NA,NA,54.049,159.443
273010,Bulusan,16755,Uncertain Eruption,NA,NA,1852,0,0,NA,NA,NA,NA,12.769,124.056
264270,Sirung,16354,Uncertain Eruption,NA,2,1852,0,0,NA,NA,NA,NA,-8.508,124.13
224010,Cameroon,14121,Confirmed Eruption,West flank,2,1852,0,0,Historical Observations,NA,NA,NA,4.203,9.17
233020,"Fournaise, Piton de la",14280,Confirmed Eruption,Brulant,0,1852,0,0,Historical Observations,NA,NA,NA,-21.244,55.708
243070,Lateiki,14759,Uncertain Eruption,NA,0,1852,0,0,NA,NA,NA,NA,-19.18,-174.87
243080,Home Reef,14768,Confirmed Eruption,NA,2,1852,0,0,Historical Observations,NA,NA,NA,-18.992,-174.775
260010,Barren Island,15382,Uncertain Eruption,NA,2,1852,0,0,NA,NA,NA,NA,12.278,93.858
344090,Momotombo,10993,Confirmed Eruption,NA,2,1852,0,0,Historical Observations,NA,NA,NA,12.423,-86.539
352050,Cotopaxi,11559,Confirmed Eruption,NA,2,1852,0,0,Historical Observations,NA,NA,NA,-0.677,-78.436
357110,Llaima,12027,Confirmed Eruption,NA,2,1852,0,0,Historical Observations,1853,0,0,-38.692,-71.729
357120,Villarrica,12125,Uncertain Eruption,NA,NA,1852,0,0,NA,NA,NA,NA,-39.42,-71.93
358010,Osorno,12235,Discredited Eruption,NA,NA,1852,0,0,NA,NA,NA,NA,-41.105,-72.496
300100,Avachinsky,19089,Confirmed Eruption,NA,2,1851,11,26,Historical Observations,1852,2,14,53.256,158.836
300140,Maly Semyachik,17637,Confirmed Eruption,Ceno-Semiachik (Troitsky Crater),2,1851,9,0,Historical Observations,NA,NA,NA,54.135,159.674
332020,Mauna Loa,10191,Confirmed Eruption,Mokuaweoweo and SW rift zone,0,1851,8,8,Historical Observations,1851,8,11,19.475,-155.608
360120,Pelee,12429,Confirmed Eruption,Upper Rivière Claire valley (900 m elevation),2,1851,8,5,Historical Observations,1852,2,1,14.809,-61.165
352050,Cotopaxi,11558,Confirmed Eruption,NA,2,1851,6,0,Historical Observations,NA,NA,NA,-0.677,-78.436
273030,Mayon,13611,Confirmed Eruption,NA,1,1851,5,26,Historical Observations,1851,6,0,13.257,123.685
263280,Kelut,15948,Confirmed Eruption,NA,2,1851,1,24,Historical Observations,NA,NA,NA,-7.93,112.308
263300,Semeru,15975,Confirmed Eruption,NA,2,1851,1,0,Historical Observations,NA,NA,NA,-8.108,112.922
243070,Lateiki,14758,Confirmed Eruption,NA,0,1851,0,0,Historical Observations,NA,NA,NA,-19.18,-174.87
233020,"Fournaise, Piton de la",14279,Confirmed Eruption,"Brulant, l'Enclos Velain",0,1851,0,0,Historical Observations,NA,NA,NA,-21.244,55.708
345020,Rincon de la Vieja,11089,Uncertain Eruption,NA,NA,1851,0,0,NA,NA,NA,NA,10.83,-85.324
358010,Osorno,12234,Confirmed Eruption,NA,2,1851,0,0,Historical Observations,NA,NA,NA,-41.105,-72.496
376010,Jan Mayen,12969,Confirmed Eruption,"Beerenberg (Kokssletta, NE flank)",NA,1851,0,0,Historical Observations,NA,NA,NA,71.082,-8.155
233020,"Fournaise, Piton de la",14278,Confirmed Eruption,NA,0,1850,11,3,Historical Observations,1850,11,12,-21.244,55.708
323080,Lassen Volcanic Center,20656,Discredited Eruption,NA,NA,1850,8,0,NA,1851,0,0,40.492,-121.508
344070,"Negro, Cerro",10944,Confirmed Eruption,NA,2,1850,4,13,Historical Observations,1850,5,27,12.506,-86.702
321010,Baker,20453,Uncertain Eruption,Sherman Crater,NA,1850,3,0,NA,NA,NA,NA,48.777,-121.813
321050,St. Helens,20551,Confirmed Eruption,North flank,2,1850,3,0,Historical Observations,1850,5,0,46.2,-122.18
341120,"Chichon, El",10609,Confirmed Eruption,NA,NA,1850,0,0,Anthropology,NA,NA,NA,17.36,-93.228
342090,Fuego,10702,Uncertain Eruption,NA,2,1850,0,0,NA,NA,NA,NA,14.473,-90.88
304030,Kunlun Volcanic Group,19631,Uncertain Eruption,NA,NA,1850,0,0,NA,NA,NA,NA,35.52,80.2
233010,Karthala,14182,Confirmed Eruption,West-SW flank (400 m),0,1850,0,0,Historical Observations,NA,NA,NA,-11.75,43.38
231001,Harrat Ash Shamah,14149,Confirmed Eruption,Jabal Druse,0,1850,0,0,Historical Observations,NA,NA,NA,32.333,37.583
252140,Rabaul,15088,Confirmed Eruption,Sulfur Creek,2,1850,0,0,Historical Observations,NA,NA,NA,-4.271,152.203
274050,Unnamed,16889,Confirmed Eruption,NA,0,1850,0,0,Historical Observations,NA,NA,NA,20.33,121.75
344040,Telica,10906,Discredited Eruption,NA,NA,1850,0,0,NA,NA,NA,NA,12.606,-86.84
343030,Izalco,10783,Confirmed Eruption,NA,2,1850,0,0,Historical Observations,NA,NA,NA,13.813,-89.633
344110,Mombacho,11044,Discredited Eruption,NA,NA,1850,0,0,NA,NA,NA,NA,11.826,-85.968
352050,Cotopaxi,11557,Confirmed Eruption,NA,2,1850,0,0,Historical Observations,NA,NA,NA,-0.677,-78.436
353060,"Azul, Cerro",11717,Confirmed Eruption,NA,NA,1850,0,0,Surface Exposure,NA,NA,NA,-0.92,-91.408
357160,Puntiagudo-Cordon Cenizos,12217,Confirmed Eruption,Cordón Cenizos,NA,1850,0,0,Historical Observations,NA,NA,NA,-40.969,-72.264
390041,Paulet,13198,Uncertain Eruption,NA,NA,1850,0,0,NA,NA,NA,NA,-63.579,-55.78
390031,Penguin Island,13164,Confirmed Eruption,Deacon Peak,NA,1850,0,0,Historical Observations,NA,NA,NA,-62.1,-57.93
357120,Villarrica,21006,Confirmed Eruption,NA,2,1850,NA,NA,Varve Count,NA,NA,NA,-39.42,-71.93
263340,Raung,15918,Confirmed Eruption,NA,NA,1849,12,1,Historical Observations,NA,NA,NA,-8.119,114.056
263180,Slamet,15734,Confirmed Eruption,NA,2,1849,12,1,Historical Observations,NA,NA,NA,-7.242,109.208
268060,Gamalama,16640,Confirmed Eruption,NA,2,1849,11,27,Historical Observations,1850,11,19,0.8,127.33
264230,Lewotolo,16331,Confirmed Eruption,NA,2,1849,10,6,Historical Observations,NA,NA,NA,-8.272,123.505
353020,Wolf,20898,Confirmed Eruption,Volcano Uncertain: either Wolf or Darwin,0,1849,9,27,Historical Observations,1849,9,27,0.02,-91.35
263250,Merapi,15876,Confirmed Eruption,NA,3,1849,9,14,Historical Observations,1849,9,24,-7.54,110.446
263320,Lamongan,16077,Confirmed Eruption,Summit and north flank,2,1849,6,0,Historical Observations,1849,9,0,-7.981,113.341
332020,Mauna Loa,10190,Confirmed Eruption,Mokuaweoweo,0,1849,5,0,Historical Observations,NA,NA,NA,19.475,-155.608
263250,Merapi,15875,Confirmed Eruption,NA,2,1849,4,26,Historical Observations,1849,4,26,-7.54,110.446
263130,Guntur,15713,Discredited Eruption,NA,NA,1849,0,0,NA,NA,NA,NA,-7.143,107.84
263300,Semeru,15974,Uncertain Eruption,NA,NA,1849,0,0,NA,NA,NA,NA,-8.108,112.922
263280,Kelut,15947,Uncertain Eruption,NA,NA,1849,0,0,NA,NA,NA,NA,-7.93,112.308
264010,Batur,16182,Confirmed Eruption,NA,2,1849,0,0,Historical Observations,NA,NA,NA,-8.242,115.375
233020,"Fournaise, Piton de la",14277,Confirmed Eruption,NA,0,1849,0,0,Historical Observations,NA,NA,NA,-21.244,55.708
321050,St. Helens,20550,Uncertain Eruption,North flank,2,1849,0,0,NA,NA,NA,NA,46.2,-122.18
290161,Milna,18788,Confirmed Eruption,Goriaschaia Sopka,2,1849,0,0,Historical Observations,NA,NA,NA,46.815,151.786
344090,Momotombo,10992,Confirmed Eruption,NA,2,1849,0,0,Historical Observations,NA,NA,NA,12.423,-86.539
345020,Rincon de la Vieja,11088,Confirmed Eruption,Volcano Uncertain: more likely Rincón de la Vieja than Orosí,2,1849,0,0,NA,NA,NA,NA,10.83,-85.324
263300,Semeru,15973,Confirmed Eruption,NA,2,1848,8,4,Historical Observations,NA,NA,NA,-8.108,112.922
263280,Kelut,15946,Confirmed Eruption,NA,3,1848,5,16,Historical Observations,1848,5,17,-7.93,112.308
263060,Gede-Pangrango,15649,Confirmed Eruption,NA,2,1848,5,8,Historical Observations,NA,NA,NA,-6.77,106.965
251070,Ritter Island,14968,Uncertain Eruption,NA,NA,1848,4,13,NA,1848,7,10,-5.519,148.115
321050,St. Helens,20549,Confirmed Eruption,NA,2,1848,4,1,Historical Observations,NA,NA,NA,46.2,-122.18
311320,Akutan,20002,Confirmed Eruption,NA,2,1848,3,5,Historical Observations,NA,NA,NA,54.134,-165.986
263300,Semeru,15972,Confirmed Eruption,NA,2,1848,2,0,Historical Observations,NA,NA,NA,-8.108,112.922
283270,Iwakisan,18126,Uncertain Eruption,NA,2,1848,1,18,NA,NA,NA,NA,40.656,140.303
263250,Merapi,15874,Uncertain Eruption,NA,NA,1848,1,8,NA,NA,NA,NA,-7.54,110.446
233020,"Fournaise, Piton de la",14276,Confirmed Eruption,NA,0,1848,0,0,Historical Observations,NA,NA,NA,-21.244,55.708
233010,Karthala,14181,Confirmed Eruption,SE flank,0,1848,0,0,Historical Observations,NA,NA,NA,-11.75,43.38
290300,Kharimkotan,17618,Confirmed Eruption,Severgin,2,1848,0,0,Historical Observations,NA,NA,NA,49.12,154.508
290010,Tomariyama [Golovnin],18735,Confirmed Eruption,Eastern explosion crater,1,1848,0,0,Historical Observations,NA,NA,NA,43.844,145.504
