submission_id,age,cups,where_drink,brew,brew_other,purchase,purchase_other,favorite,favorite_specify,additions,additions_other,dairy,sweetener,style,strength,roast_level,caffeine,expertise,coffee_a_bitterness,coffee_a_acidity,coffee_a_personal_preference,coffee_a_notes,coffee_b_bitterness,coffee_b_acidity,coffee_b_personal_preference,coffee_b_notes,coffee_c_bitterness,coffee_c_acidity,coffee_c_personal_preference,coffee_c_notes,coffee_d_bitterness,coffee_d_acidity,coffee_d_personal_preference,coffee_d_notes,prefer_abc,prefer_ad,prefer_overall,wfh,total_spend,why_drink,why_drink_other,taste,know_source,most_paid,most_willing,value_cafe,spent_equipment,value_equipment,gender,gender_specify,education_level,ethnicity_race,ethnicity_race_specify,employment_status,number_children,political_affiliation
XeRxKg,25-34 years old,1,"At the office, At home","Pour over, Espresso, Cold brew",NA,NA,NA,Iced coffee,NA,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup",NA,"Whole milk, Flavored coffee creamer",NA,Chocolatey,Somewhat strong,Dark,Full caffeine,7,1,3,2,"Mushy fruit, sweetish",3,3,4,"Chocolatey, bitter, roasty, nutty",2,2,5,"Tart, sweet",1,4,1,"Fruity, bright, acidic…not good!",Coffee C,Coffee A,Coffee C,I primarily work in person,$80-$100,"It tastes good, I need the ritual, I need the caffeine",NA,Yes,Yes,$8-$10,$8-$10,Yes,$300-$500,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Republican
oA09eX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rl0jRp,25-34 years old,1,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Very strong,Light,Full caffeine,6,2,3,4,"tart, fruity, listen I'm not good at describing tastes, this is the only tasting I have ever done",3,2,2,"Dark, nutty, dark chocolate?",4,2,3,I don't know,1,5,5,"bright, fruity",Coffee A,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom, Other",I love everything about it,Yes,Yes,$6-$8,$10-$15,Yes,$500-$1000,Yes,Male,NA,NA,White/Caucasian,NA,Employed full-time,NA,NA
MAr1DY,>65 years old,Less than 1,At home,Pod/capsule machine (e.g. Keurig/Nespresso),NA,NA,NA,Other,Caramel macchiato,No - just black,NA,NA,NA,Full Bodied,Medium,Medium,Full caffeine,1,1,2,4,Soft. Tasted like coffee,2,3,4,Bland as it cooled,3,2,4,Bland,4,3,3,NA,Coffee A,Coffee A,Coffee A,I primarily work from home,<$20,It tastes good,NA,Yes,No,NA,NA,NA,NA,NA,Female,NA,High school graduate,White/Caucasian,NA,Retired,3,NA
rl0DO5,45-54 years old,2,At home,Espresso,NA,NA,NA,Espresso,NA,No - just black,NA,NA,NA,Chocolatey,Very strong,Medium,Full caffeine,6,2,4,3,Apple,3,3,4,"Grape, clove",2,3,3,NA,2,3,4,Apricot,Coffee B,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the ritual",NA,Yes,Yes,NA,$6-$8,No,$500-$1000,Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,1,No affiliation
bl2Z70,>65 years old,1,At home,Pod/capsule machine (e.g. Keurig/Nespresso),NA,NA,NA,Latte,NA,No - just black,NA,NA,NA,Bold,Somewhat strong,Dark,Full caffeine,2,4,3,3,Had the most flavor with a little bit of whole milk added,3,2,3,NA,2,2,4,NA,4,2,3,Had the most flavor black,Coffee C,Coffee D,Coffee C,I primarily work from home,<$20,It tastes good,NA,Yes,No,NA,NA,NA,NA,NA,Male,NA,High school graduate,Native American/Alaska Native,NA,Retired,3,NA
QAxoJY,18-24 years old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421a7B,25-34 years old,1,At home,Cold brew,NA,NA,NA,Iced coffee,NA,"Milk, dairy alternative, or coffee creamer",NA,"Oat milk, Flavored coffee creamer, Coffee creamer",NA,Bold,Medium,Medium,Full caffeine,4,4,4,2,Too acidic,2,2,5,Perfectly balanced,2,3,4,NA,3,2,3,Fruity,Coffee B,Coffee D,Coffee B,I primarily work from home,<$20,I need the caffeine,NA,Yes,No,$8-$10,$15-$20,Yes,Less than $20,Yes,Female,NA,Some college or associate's degree,Hispanic/Latino,NA,Employed full-time,None,Democrat
vN0XBX,25-34 years old,More than 4,At home,"French press, Coffee brewing machine (e.g. Mr. Coffee)",NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Full Bodied,Somewhat strong,Medium,Full caffeine,4,2,4,3,"Sharp and biting, without sourness of D",1,1,4,"Very balanced, regardless of order. Nice body, chocolatey. Taste degrades as it cools.",3,3,4,Watery mouth feel. Flavor improves and gets less bitter as it cools.,4,5,1,"Sour, very sharp, like metal. Not to my liking it all.",Coffee C,Coffee A,Coffee C,I primarily work from home,$20-$40,It tastes good,NA,Yes,Yes,$6-$8,$8-$10,No,$100-$300,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,2,Independent
yl0XYW,35-44 years old,1,"On the go, At a cafe, At home, At the office","Pour over, Espresso",NA,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe",NA,Latte,NA,"Milk, dairy alternative, or coffee creamer",NA,"Whole milk, Oat milk",NA,Fruity,Medium,Light,Full caffeine,5,3,3,2,"slightly fruity/almondy, more flavorful but not necessarily enjoyable",4,1,3,"bitter, not pleasant hot but better once cool",3,2,4,"neutral, smooth, pleasant - what I would think of as a ""standard"" cup of coffee",1,4,5,"fruity/raspberry notes - not necessarily a daily driver, but the most interesting and enjoyable cup of the 4",Coffee C,Coffee D,Coffee D,I do a mix of both,$20-$40,It tastes good,NA,Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
NA4q0p,18-24 years old,1,At home,Pour over,NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Caramalized,Somewhat strong,Dark,Full caffeine,4,3,5,1,NA,5,1,5,NA,4,2,3,NA,3,3,4,NA,Coffee B,Coffee D,Coffee B,I do a mix of both,$20-$40,"It tastes good, I need the ritual",NA,Yes,No,$2-$4,$4-$6,Yes,$100-$300,Yes,Male,NA,Bachelor's degree,Hispanic/Latino,NA,Employed full-time,None,Democrat
7dJXK9,35-44 years old,3,"At home, At the office, At a cafe","Pour over, Espresso",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Sweet,Somewhat strong,Medium,Full caffeine,6,1,4,5,"berry, brown sugar",4,2,2,dark chocolate,4,2,4,NA,3,5,3,"sweet grape, citrus, wine-y, natural?",Coffee C,Coffee A,Coffee A,I primarily work in person,$40-$60,"It tastes good, I need the ritual",NA,Yes,No,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,NA,Doctorate or professional degree,White/Caucasian,NA,Employed full-time,None,No affiliation
WAeJek,35-44 years old,2,"At home, At the office","Pour over, Espresso",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Bright,Medium,Light,Full caffeine,7,2,3,4,"Natural fruit, lighter roast",3,3,3,"more body, balanced",4,1,3,"earthy, mild",1,5,5,fermented fruit,Coffee A,Coffee D,Coffee D,I do a mix of both,>$100,"It tastes good, I need the ritual, I need the caffeine, Other",NA,Yes,Yes,$8-$10,More than $20,No,$20-$50,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,3,Independent
Al6rdo,35-44 years old,1,At the office,NA,NA,NA,NA,Cortado,NA,No - just black,NA,NA,NA,Fruity,Somewhat strong,Medium,Full caffeine,4,1,4,4,Tastes yellow. Like caramelized corn. Some honey. Some carrot. Some vegetable notes. Some tomato. A little cantaloupe. It’s nice but I would get a small cup.,3,1,3,Vanilla Tabaco. Toast. Cedar. Burnt sugar. Smokey. Bittersweet chocolate. Dried date. Nutmeg.,4,2,2,Blueberry. Fig. Dark chocolate. Molasses. Smokey. Ash. Carbon. Black pepper.,2,3,4,Olive. Leafy greens. Concorde grape. Clove. Anise. Slightly over cooked caramel. Nice.,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,Other,I like discovering flavors and the process of dialing in,Yes,Yes,$6-$8,More than $20,No,$500-$1000,Yes,Male,NA,Bachelor's degree,Hispanic/Latino,NA,Employed full-time,2,No affiliation
rl0DvN,35-44 years old,1,At home,NA,NA,NA,NA,Espresso,NA,No - just black,NA,NA,NA,Full Bodied,Very strong,Dark,Decaf,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yl0Xdg,35-44 years old,2,"At home, At the office","Espresso, Pour over",NA,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer, No - just black",NA,Whole milk,NA,Full Bodied,Somewhat strong,Light,Full caffeine,7,2,1,3,NA,5,2,3,NA,2,4,5,NA,4,5,2,NA,Coffee C,Coffee A,Coffee C,I do a mix of both,$40-$60,"I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,More than $20,Yes,"More than $1,000",Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,2,No affiliation
KMPpk8,18-24 years old,Less than 1,At a cafe,NA,NA,NA,NA,Cortado,NA,Other,Don't drink coffee only espresso,NA,NA,Chocolatey,Somewhat strong,Dark,Full caffeine,2,2,2,1,NA,4,2,3,NA,3,2,2,NA,2,4,2,NA,Coffee B,Coffee A,Coffee B,I do a mix of both,<$20,Other,Vibes,No,No,$2-$4,$4-$6,No,Less than $20,Yes,Male,NA,Bachelor's degree,Hispanic/Latino,NA,Employed full-time,None,Democrat
rl0DJN,25-34 years old,Less than 1,"At home, At a cafe",Other,Aeropress; Moka Pot,NA,NA,Cortado,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Fruity,Somewhat strong,Light,Full caffeine,4,1,5,4,NA,5,2,3,NA,4,3,3,NA,3,4,5,NA,Coffee A,Coffee D,Coffee D,I primarily work in person,<$20,It tastes good,NA,Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,NA,Master's degree,Hispanic/Latino,NA,Employed full-time,None,Democrat
6d1DWJ,25-34 years old,Less than 1,At a cafe,NA,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Full Bodied,Medium,Light,Full caffeine,6,3,4,3,NA,1,1,4,NA,2,3,4,NA,1,2,3,NA,Coffee B,Coffee D,Coffee B,I do a mix of both,<$20,It tastes good,NA,Yes,No,$6-$8,$8-$10,Yes,Less than $20,Yes,Male,NA,Some college or associate's degree,Asian/Pacific Islander,NA,Employed part-time,None,Democrat
zK0EJk,18-24 years old,1,"At home, At the office","Espresso, French press, Coffee brewing machine (e.g. Mr. Coffee)",NA,NA,NA,Other,cafe cubano,"Milk, dairy alternative, or coffee creamer",NA,Half and half,NA,Chocolatey,Somewhat strong,Dark,Half caff,7,1,4,3,NA,4,2,4,chocolate,4,2,5,Gingerbread,2,4,4,Fruit juice. Apple?,Coffee C,Coffee D,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine, I need the ritual, Other",Autistic special interest,Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",No,Female,NA,High school graduate,White/Caucasian,NA,Employed full-time,None,Independent
8dJNGr,35-44 years old,2,At home,"Pour over, Espresso",NA,NA,NA,Pourover,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Bold,Very strong,Nordic,Full caffeine,8,2,3,3,"washed, bright, sweet, fruity",4,3,3,"washed, roast toast flavor with a molasses sweetness",1,3,5,"washed, pleasant creamy finish, a comfort cup with notes of dark chocolate and nuts",2,4,4,"natural, vibrant, fruit bomb, with tropical flavors",Coffee C,Coffee D,Coffee C,I primarily work from home,>$100,"I need the ritual, It tastes good, I need the caffeine",NA,Yes,Yes,More than $20,More than $20,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,1,Democrat
XeR5zg,35-44 years old,1,At home,Espresso,NA,NA,NA,Latte,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Chocolatey,Medium,Medium,Full caffeine,7,2,5,1,Extreme acidity,3,2,4,"Almost burnt taste, high bitterness",2,2,5,"Mild, nasty to drink, notes of toast",1,4,2,Very acidic,Coffee C,Coffee D,Coffee C,I primarily work from home,$20-$40,"I need the ritual, It tastes good, It makes me go to the bathroom",NA,Yes,Yes,$6-$8,$6-$8,Yes,$300-$500,Yes,Male,NA,Bachelor's degree,Other (please specify),Multi-Ethnic,Employed full-time,None,Democrat
bl25aZ,25-34 years old,2,"At a cafe, At home","Pour over, Espresso",NA,NA,NA,Pourover,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Fruity,Medium,Nordic,Full caffeine,8,2,4,5,"Carmel, light, pineapple, a bit sour when cold",3,2,4,"Stone fruit sweetness, full body, nut",5,1,1,"Dark cholate, full body, grassy when cold",1,5,5,"Green apple, acid, light, floral",Coffee A,Coffee A,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the ritual",NA,Yes,Yes,$15-$20,$15-$20,Yes,"More than $1,000",Yes,Male,NA,Doctorate or professional degree,Asian/Pacific Islander,NA,Employed full-time,None,No affiliation
VZ9pXE,NA,NA,"At a cafe, At home",Pour over,NA,NA,NA,Espresso,NA,No - just black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DVXqPb,55-64 years old,3,At home,Pod/capsule machine (e.g. Keurig/Nespresso),NA,NA,NA,Cold brew,NA,No - just black,NA,NA,NA,Full Bodied,Very strong,Dark,Full caffeine,4,3,5,2,NA,3,3,4,NA,5,5,1,NA,3,1,5,NA,Coffee B,Coffee D,Coffee D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xd0Vgo,18-24 years old,3,"At the office, At home",Espresso,NA,NA,NA,Latte,NA,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Chocolatey,Very strong,Medium,Full caffeine,5,2,3,2,"Light, crisp, like an apple",4,3,4,"Chocolately, richer feeling",2,2,3,"Sweet, crisp, a bit of a berry",4,3,3,"Blueberry, fruity",Coffee B,Coffee D,Coffee B,I primarily work from home,$60-$80,"I need the caffeine, I need the ritual, It tastes good",NA,Yes,Yes,$10-$15,$10-$15,No,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,NA
9d6NaY,55-64 years old,3,"At home, At the office, At a cafe","Pour over, Espresso, Cold brew, Coffee brewing machine (e.g. Mr. Coffee)",NA,NA,NA,Cortado,NA,No - just black,NA,NA,NA,Bold,Very strong,Medium,Full caffeine,8,2,4,2,"Toasty at first, after cooled mapley",3,3,1,"Flat tasting, finished muddy as it cooled did not like",3,4,4,Very tasty,2,4,5,Tasted like berries,Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,It tastes good,NA,Yes,Yes,$6-$8,$6-$8,No,$100-$300,Yes,Female,NA,Some college or associate's degree,White/Caucasian,NA,Employed full-time,None,NA
g5QbLJ,>65 years old,2,At home,"Pour over, French press, Espresso, Coffee brewing machine (e.g. Mr. Coffee)",NA,NA,NA,Other,"infusion, using Clever or Technivorn",No - just black,NA,NA,NA,Chocolatey,NA,Medium,Full caffeine,7,1,3,3,"Enjoyed the light body and fruitiness, thought it improved as it cooled",2,3,4,"Nice body & texture, less clarity, but enjoyed it. Noted that it did not evolve as much as others did as it cooled.",2,2,4,"I had never tasted a wet hulled coffee before, so was pleased to have the chance. I liked the darker roast profile, it fits my normal roasting (I usually roast my own coffee). My own tastes are moving toward lighter roasts, so moving away from this style.",2,4,3,"When hot, found this very acidic and with intense fruitiness, mostly citrus, and did not much enjoy it. As it cooled, I found it to be much more balanced and found it quite interesting. but farther toward the very lighter roasts than I currently enjoy.",Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$4-$6,$6-$8,No,"More than $1,000",Yes,Male,NA,Doctorate or professional degree,White/Caucasian,NA,Retired,1,Democrat
OAjQg8,25-34 years old,1,At home,Pour over,NA,NA,NA,Cortado,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Bright,Medium,Light,Full caffeine,6,3,5,3,high fruit-like acididty,3,3,3,berrys,5,3,5,Pu'er tea,2,3,4,NA,Coffee C,Coffee D,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,Yes,Prefer not to say,NA,NA,NA,NA,NA,NA,NA
PA2RWQ,45-54 years old,1,At home,Espresso,NA,NA,NA,Cappuccino,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,"Whole milk, Oat milk",NA,Full Bodied,Medium,Medium,Full caffeine,3,2,5,2,NA,3,2,3,NA,4,1,3,NA,3,3,4,NA,Coffee B,Coffee D,Coffee D,I primarily work from home,$40-$60,It tastes good,NA,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,2,No affiliation
PA2RLd,45-54 years old,2,At home,"Pour over, Cold brew",NA,NA,NA,Pourover,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Chocolatey,Somewhat light,Light,Half caff,4,1,4,2,NA,3,1,4,NA,4,2,3,NA,1,5,1,NA,Coffee B,Coffee A,Coffee B,I primarily work from home,<$20,"It tastes good, I need the ritual",NA,Yes,No,$2-$4,$2-$4,No,Less than $20,Yes,Female,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,2,Democrat
qbY58k,35-44 years old,2,At home,Espresso,NA,NA,NA,Cappuccino,NA,Sugar or sweetener,NA,NA,Raw Sugar (Turbinado),Nutty,Somewhat strong,Medium,Full caffeine,8,2,4,2,"apple, plum",3,3,3,"banana, grape",4,2,4,"raisins, roasted nuts, toffee",2,4,4,"pineapple, rum, raw nuts",Coffee C,Coffee D,Coffee C,I primarily work from home,$60-$80,"It tastes good, I need the ritual",NA,Yes,Yes,$8-$10,More than $20,No,"More than $1,000",Yes,Male,NA,Less than high school,White/Caucasian,NA,Employed full-time,None,Democrat
J2V17r,35-44 years old,4,"At home, At the office, At a cafe","Pour over, Pod/capsule machine (e.g. Keurig/Nespresso)",NA,NA,NA,Cortado,NA,No - just black,NA,NA,NA,Sweet,Somewhat strong,Light,Full caffeine,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LdEDeJ,45-54 years old,1,At home,Espresso,NA,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer",NA,"Whole milk, Skim milk",NA,Nutty,Somewhat light,Medium,Full caffeine,4,2,4,2,"lemon, grass",3,4,2,coal,4,3,4,smoky,3,3,3,sour berry,Coffee C,Coffee D,Coffee C,I primarily work from home,$40-$60,I need the ritual,NA,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Female,NA,Master's degree,White/Caucasian,NA,Student,2,No affiliation
g5QbEJ,35-44 years old,2,"At a cafe, At home",Pour over,NA,NA,NA,Regular drip coffee,NA,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Full Bodied,Medium,Medium,Full caffeine,7,1,3,2,Bright towards the front of tongue and begining. Light finish.,3,1,3,"Some bitterness at the start. Med body, smooth finish",2,2,4,"Fuller body with earthy tones. Light finish, doesn't over stay.",1,4,1,Very light body. Paired well with some grapes : ),Coffee C,Coffee A,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",NA,Yes,Yes,$4-$6,$6-$8,Yes,$300-$500,Yes,Female,NA,Bachelor's degree,Asian/Pacific Islander,NA,Employed full-time,None,No affiliation
xd0VLG,25-34 years old,2,At home,Pour over,NA,NA,NA,Cortado,NA,No - just black,NA,NA,NA,Fruity,Somewhat strong,Light,Full caffeine,6,3,4,5,"Strawberry, Raisin, Dark Chocolate, Sweet, Wine, Smooth, Full Bodied, Strong, Balanced",4,1,4,"Light Lemon, Mellow, Tea-like, Pecan, Astringent, marshmallow sweetness",5,2,1,"light lime, roasted, char, smoke",2,5,4,"Vinegary, Cherry, Cumin, Marzipan, Strawberry, Stonefruits",Coffee A,Coffee A,Coffee A,I primarily work in person,$20-$40,"I need the ritual, I need the caffeine, It tastes good, Other",I Enjoy learning about coffee,Yes,Yes,$10-$15,More than $20,No,$500-$1000,Yes,Male,NA,Bachelor's degree,Hispanic/Latino,NA,Employed full-time,None,Democrat
RzZWAQ,25-34 years old,1,"At home, At a cafe","Espresso, Pour over",NA,NA,NA,Espresso,NA,No - just black,NA,NA,NA,Juicy,Medium,Medium,Full caffeine,8,1,4,3,NA,2,3,2,NA,2,2,4,NA,1,3,4,NA,Coffee C,Coffee D,Coffee D,I primarily work in person,$80-$100,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,$10-$15,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,No affiliation
kY0bMr,25-34 years old,2,"At a cafe, At home","Pour over, Espresso",NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Sweet,Medium,Medium,Full caffeine,9,2,5,4,NA,4,3,1,NA,3,2,4,NA,2,5,5,NA,Coffee C,Coffee D,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the ritual",NA,Yes,Yes,$10-$15,More than $20,No,$300-$500,Yes,Male,NA,Some college or associate's degree,White/Caucasian,NA,Employed part-time,None,Democrat
YZojoW,55-64 years old,3,At home,"Pod/capsule machine (e.g. Keurig/Nespresso), Pour over, French press",NA,NA,NA,Regular drip coffee,NA,Sugar or sweetener,NA,NA,Honey,Bold,Very strong,Dark,Full caffeine,5,1,1,2,"smells good, good aftertaste, Pancake House coffee. would drink again.",2,1,1,"No coffee smell, Not Coffee!, McDonalds Coffee (coffee for the masses),  would not buy.",2,1,2,"Low coffee smell, Tolerable taste, not my cup of tea.",1,1,1,"fruity smell, lacks any coffee anything......, couldn't stomach this long enough to score.
Not palatable.  Nasty, Horrible,",Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,It tastes good,NA,Yes,No,$2-$4,$2-$4,No,$100-$300,No,Male,NA,High school graduate,White/Caucasian,NA,Employed full-time,3,Republican
6d1L8J,45-54 years old,1,At home,Espresso,NA,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer",NA,"Whole milk, Skim milk",NA,Sweet,Medium,Medium,Full caffeine,2,3,5,1,NA,4,4,1,NA,3,4,3,NA,3,5,2,NA,Coffee C,Coffee D,Coffee C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0EbV9P,55-64 years old,2,"At home, At the office, At a cafe, On the go","Pour over, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso)",NA,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe, Drive-thru",NA,Cappuccino,NA,No - just black,NA,NA,NA,Fruity,Medium,Light,Full caffeine,7,3,3,3,NA,2,3,2,A bit flat,3,4,3,NA,2,2,1,Not a fan of naturals,Coffee C,Coffee A,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the ritual, I need the caffeine",NA,Yes,Yes,$4-$6,$6-$8,Yes,"More than $1,000",Yes,Male,NA,Some college or associate's degree,White/Caucasian,NA,Employed full-time,None,No affiliation
