source,source_id,source_site_name,site_name,latitude,longitude,phase,phase_description,phase_code,age_start,age_end,taxon_source,n,prop,reference,taxon_detail,taxon,genus,family,category,founder_crop,edibility,grass_type,legume_type
ORIGINS,2665–2665,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Bromus,1,6.25e-4,VanZeistBakkerHeeres82,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,2637–2660,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Buglossoides arvensis,4,0.0025,VanZeistBakkerHeeres82,Buglossoides arvensis,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2616–2616,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Buglossoides tenuiflora,1,6.25e-4,VanZeistBakkerHeeres82,Buglossoides tenuiflora,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2638–2661,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Capparis,2,0.00125,VanZeistBakkerHeeres82,Capparis sp.,Capparis spp. (incl. spinosa),Capparis,Capparaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2617–2709,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Carex divisa,35,0.021875,VanZeistBakkerHeeres82,Carex divisa,"Carex spp. (incl. divisa, divulsa)",Carex,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2619–2666,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Echinaria,2,0.00125,VanZeistBakkerHeeres82,Echinaria sp.,Echinaria sp.,Echinaria,Poaceae,Grasses,NA,NA,Small-seeded,NA
ORIGINS,2641–2641,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Eremopyrum,1,6.25e-4,VanZeistBakkerHeeres82,Eremopyrum sp.,Eremopyrum spp. (incl. bonaepartis),Eremopyrum,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ORIGINS,2625–2717,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Ficus,182,0.11375,VanZeistBakkerHeeres82,Ficus sp.,Ficus spp. (incl. carica),Ficus,Moraceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2626–2626,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Galium,1,6.25e-4,VanZeistBakkerHeeres82,Galium sp.,"Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)",Galium,Rubiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2611–2706,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Hordeum vulgare/spontaneum,47,0.029375,VanZeistBakkerHeeres82,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2635–2658,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Lens,4,0.0025,VanZeistBakkerHeeres82,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2686–2686,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Lolium perenne/rigidum,1,6.25e-4,VanZeistBakkerHeeres82,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ORIGINS,2714–2714,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Melilotus,1,6.25e-4,VanZeistBakkerHeeres82,Melilotus sp.,Melilotus sp.,Melilotus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2642–2711,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Phalaris,5,0.003125,VanZeistBakkerHeeres82,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ORIGINS,2615–2708,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Pistacia,58,0.03625,VanZeistBakkerHeeres82,Pistacia sp.,"Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)",Pistacia,Anacardiaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2614–2696,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Pisum,37,0.023125,VanZeistBakkerHeeres82,Pisum sp.,"Pisum spp. (incl. elatius, sativum)",Pisum,Fabaceae,Pulses,pea,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2648–2702,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Polygonum venantianum,13,0.008125,VanZeistBakkerHeeres82,Polygonum venantianum,"Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)",Polygonum,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2622–2715,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Trigonella astroites,340,0.2125,VanZeistBakkerHeeres82,Trigonella astroites,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2609–2705,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Triticum boeoticum/diccocoides/monococcum/dicoccum,382,0.23875,VanZeistBakkerHeeres82,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2608–2703,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Triticum dicoccum,20,0.0125,VanZeistBakkerHeeres82,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2624–2716,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Vicia,45,0.028125,VanZeistBakkerHeeres82,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2623–2623,Tell Aswad,Tell Aswad,33.49,36.61,(PPNA?) early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 1.75m,TASW (PPNA)/E-PPNB,10821,10242,Vicia ervilia,1,6.25e-4,VanZeistBakkerHeeres82,Vicia ervilia,Vicia ervilia,Vicia,Fabaceae,Pulses,bitter vetch,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2593–2593,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Adonis,1,0.0010515247108307,VanZeistBakkerHeeres82,Adonis sp.,"Adonis spp. (incl. aestivalis, annua, dentata, flammea, microcarpa)",Adonis,Ranunculaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2592–2592,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Androsace maxima,1,0.0010515247108307,VanZeistBakkerHeeres82,Androsace maxima,Androsace spp. (incl. maxima),Androsace,Primulaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2584–2584,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Astragalus,38,0.03995793901156677,VanZeistBakkerHeeres82,Astragalus sp.,"Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)",Astragalus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2580–2580,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Atriplex,12,0.01261829652996845,VanZeistBakkerHeeres82,Atriplex sp.,"Atriplex spp. (incl. lasiantha, leucoclada, prostrata, rosea)",Atriplex,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2563–2604,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Bolboschoenus glaucus,36,0.03785488958990536,VanZeistBakkerHeeres82,Bolboschoenus glaucus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Bolboschoenus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2564–2564,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Bromus,1,0.0010515247108307,VanZeistBakkerHeeres82,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,2559–2559,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Buglossoides tenuiflora,5,0.00525762355415352,VanZeistBakkerHeeres82,Buglossoides tenuiflora,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2560–2579,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Capparis,4,0.00420609884332281,VanZeistBakkerHeeres82,Capparis sp.,Capparis spp. (incl. spinosa),Capparis,Capparaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2562–2603,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Carex divisa,28,0.02944269190325972,VanZeistBakkerHeeres82,Carex divisa,"Carex spp. (incl. divisa, divulsa)",Carex,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2583–2583,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Eremopyrum,1,0.0010515247108307,VanZeistBakkerHeeres82,Eremopyrum sp.,Eremopyrum spp. (incl. bonaepartis),Eremopyrum,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ORIGINS,2570–2606,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Ficus,15,0.01577287066246056,VanZeistBakkerHeeres82,Ficus sp.,Ficus spp. (incl. carica),Ficus,Moraceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2594–2594,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Galium,1,0.0010515247108307,VanZeistBakkerHeeres82,Galium sp.,"Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)",Galium,Rubiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2554–2600,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Hordeum vulgare/spontaneum,8,0.00841219768664563,VanZeistBakkerHeeres82,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2557–2557,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Lens,2,0.0021030494216614,VanZeistBakkerHeeres82,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2565–2585,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Medicago radiata,29,0.03049421661409043,VanZeistBakkerHeeres82,Medicago radiata,"Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)",Medicago,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2566–2566,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Melilotus,2,0.0021030494216614,VanZeistBakkerHeeres82,Melilotus sp.,Melilotus sp.,Melilotus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2586–2586,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Onobrychis,1,0.0010515247108307,VanZeistBakkerHeeres82,Onobrychis sp.,Onobrychis spp. (incl. crista-galli),Onobrychis,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2569–2589,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Ornithogalum,7,0.00736067297581493,VanZeistBakkerHeeres82,Ornithogalum sp.,Ornithogalum sp.,Ornithogalum,Asparagaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2558–2602,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Pistacia,8,0.00841219768664563,VanZeistBakkerHeeres82,Pistacia sp.,"Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)",Pistacia,Anacardiaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2577–2577,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Pisum,2,0.0021030494216614,VanZeistBakkerHeeres82,Pisum sp.,"Pisum spp. (incl. elatius, sativum)",Pisum,Fabaceae,Pulses,pea,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2571–2591,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Polygonum venantianum,95,0.09989484752891692,VanZeistBakkerHeeres82,Polygonum venantianum,"Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)",Polygonum,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2561–2561,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Silene,1,0.0010515247108307,VanZeistBakkerHeeres82,Silene sp.,"Silene spp. (incl. aegyptiaca, arabica, colorata, dichotoma, gallica)",Silene,Caryophillaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2567–2605,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Trigonella astroites,417,0.4384858044164038,VanZeistBakkerHeeres82,Trigonella astroites,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2552–2599,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Triticum boeoticum/diccocoides/monococcum/dicoccum,144,0.15141955835962145,VanZeistBakkerHeeres82,Triticum sp.,Triticum spp. (indeter. founder),Triticum,Poaceae,Grasses,wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2551–2597,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Triticum dicoccum,5,0.00525762355415352,VanZeistBakkerHeeres82,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2568–2588,Tell Aswad,Tell Aswad,33.49,36.61,early PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase I E 2.35m to 3.25m,TASW E-PPNB,11231,10658,Vicia,5,0.00525762355415352,VanZeistBakkerHeeres82,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2877–3013,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Adonis,3,7.338910905621606e-5,VanZeistBakkerHeeres82,Adonis sp.,"Adonis spp. (incl. aestivalis, annua, dentata, flammea, microcarpa)",Adonis,Ranunculaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2727–2754,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Aizoon,2,4.892607270414404e-5,VanZeistBakkerHeeres82,Aizoon sp.,Aizoon spp. (incl. hispanicum),Aizoon,Aizoaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2444–2498,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Androsace maxima,4,9.785214540828808e-5,VanZeistBakkerHeeres82,Androsace maxima,Androsace spp. (incl. maxima),Androsace,Primulaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2731–2731,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Arenaria,1,2.446303635207202e-5,VanZeistBakkerHeeres82,Arenaria sp.,Arenaria spp. (incl. serpyllifolia),Arenaria,Caryophyllaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2383–2729,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Arnebia decumbens,17,4.158716179852243e-4,VanZeistBakkerHeeres82,Arnebia decumbens,"Arnebia spp. (incl. decumbens, linearifolia)",Arnebia,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2389–3036,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Astragalus,87,0.00212828416263026,VanZeistBakkerHeeres82,Astragalus sp.,"Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)",Astragalus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ORIGINS,2538–3000,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Avena,10,2.4463036352072017e-4,VanZeistBakkerHeeres82,Avena sp.,"Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)",Avena,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2908–3041,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Bellevalia,7,1.7124125446450414e-4,VanZeistBakkerHeeres82,Bellevalia sp.,Bellevalia sp.,Bellevalia,Asparagaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2386–3068,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Bolboschoenus glaucus,1025,0.02507461226087382,VanZeistBakkerHeeres82,Bolboschoenus glaucus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Bolboschoenus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,99951–99951,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Bolboschoenus maritimus,149,0.00364499241645873,VanZeistBakkerHeeres82,Bolboschoenus maritimus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Bolboschoenus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2404–3055,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Bromus,109,0.00266647096237585,VanZeistBakkerHeeres82,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,2454–3026,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Buglossoides arvensis,19,4.647976906893683e-4,VanZeistBakkerHeeres82,Buglossoides arvensis,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2455–3051,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Buglossoides tenuiflora,47,0.00114976270854738,VanZeistBakkerHeeres82,Buglossoides tenuiflora,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2892–3052,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Capparis,19,4.647976906893683e-4,VanZeistBakkerHeeres82,Capparis sp.,Capparis spp. (incl. spinosa),Capparis,Capparaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2385–3053,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Carex divisa,1992,0.04873036841332746,VanZeistBakkerHeeres82,Carex divisa,"Carex spp. (incl. divisa, divulsa)",Carex,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2484–2484,Tell Aswad,Tell Aswad,33.49,36.61,middle PPNB,Dates based on those in Table 1 of Abot Studies Levant 1 for Phase II E & W,TASW M-PPNB,10150,9350,Carthamus,1,2.446303635207202e-5,VanZeistBakkerHeeres82,Carthamus sp.,"Carthamus spp. (incl. creticus, tenuis)",Carthamus,Asteraceae,Wild plants,NA,Edible seed/fruit,NA,NA
