Entity,Code,Year,Access to clean fuels and technologies for cooking (% of population),"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent
North Macedonia,MKD,1805,,,391865,
North Macedonia,MKD,1806,,,391865,
North Macedonia,MKD,1807,,,391865,
North Macedonia,MKD,1808,,,391865,
North Macedonia,MKD,1809,,,391865,
North Macedonia,MKD,1810,,,391865,
North Macedonia,MKD,1811,,,391865,
North Macedonia,MKD,1812,,,391865,
North Macedonia,MKD,1813,,,391865,
North Macedonia,MKD,1814,,,391865,
North Macedonia,MKD,1815,,,391865,
North Macedonia,MKD,1816,,,391865,
North Macedonia,MKD,1817,,,391865,
North Macedonia,MKD,1818,,,391865,
North Macedonia,MKD,1819,,,392555,
North Macedonia,MKD,1820,,,393941,
North Macedonia,MKD,1821,,,396029,
North Macedonia,MKD,1822,,,398826,
North Macedonia,MKD,1823,,,402337,
North Macedonia,MKD,1824,,,405879,
North Macedonia,MKD,1825,,,409452,
North Macedonia,MKD,1826,,,413057,
North Macedonia,MKD,1827,,,416693,
North Macedonia,MKD,1828,,,420362,
North Macedonia,MKD,1829,,,424063,
North Macedonia,MKD,1830,,,427796,
North Macedonia,MKD,1831,,,431562,
North Macedonia,MKD,1832,,,435361,
North Macedonia,MKD,1833,,,439194,
North Macedonia,MKD,1834,,,443061,
North Macedonia,MKD,1835,,,446961,
North Macedonia,MKD,1836,,,450896,
North Macedonia,MKD,1837,,,454866,
North Macedonia,MKD,1838,,,458870,
North Macedonia,MKD,1839,,,462910,
North Macedonia,MKD,1840,,,466985,
North Macedonia,MKD,1841,,,471097,
North Macedonia,MKD,1842,,,475244,
North Macedonia,MKD,1843,,,479428,
North Macedonia,MKD,1844,,,483649,
North Macedonia,MKD,1845,,,487907,
North Macedonia,MKD,1846,,,492202,
North Macedonia,MKD,1847,,,496535,
North Macedonia,MKD,1848,,,500906,
North Macedonia,MKD,1849,,,505316,
North Macedonia,MKD,1850,,,509765,
North Macedonia,MKD,1851,,,514429,
North Macedonia,MKD,1852,,,519135,
North Macedonia,MKD,1853,,,523884,
North Macedonia,MKD,1854,,,528677,
North Macedonia,MKD,1855,,,533513,
North Macedonia,MKD,1856,,,538394,
North Macedonia,MKD,1857,,,543319,
North Macedonia,MKD,1858,,,548289,
North Macedonia,MKD,1859,,,553305,
North Macedonia,MKD,1860,,,558367,
North Macedonia,MKD,1861,,,563474,
North Macedonia,MKD,1862,,,568629,
North Macedonia,MKD,1863,,,573830,
North Macedonia,MKD,1864,,,579079,
North Macedonia,MKD,1865,,,584376,
North Macedonia,MKD,1866,,,589721,
North Macedonia,MKD,1867,,,595115,
North Macedonia,MKD,1868,,,600558,
North Macedonia,MKD,1869,,,606051,
North Macedonia,MKD,1870,,,611595,
North Macedonia,MKD,1871,,,617189,
North Macedonia,MKD,1872,,,622834,
North Macedonia,MKD,1873,,,628530,
North Macedonia,MKD,1874,,,634279,
North Macedonia,MKD,1875,,,640080,
North Macedonia,MKD,1876,,,645934,
North Macedonia,MKD,1877,,,651841,
North Macedonia,MKD,1878,,,657803,
North Macedonia,MKD,1879,,,663818,
North Macedonia,MKD,1880,,,669889,
North Macedonia,MKD,1881,,,676016,
North Macedonia,MKD,1882,,,682198,
North Macedonia,MKD,1883,,,688436,
North Macedonia,MKD,1884,,,694732,
North Macedonia,MKD,1885,,,701085,
North Macedonia,MKD,1886,,,707496,
North Macedonia,MKD,1887,,,713966,
North Macedonia,MKD,1888,,,720495,
North Macedonia,MKD,1889,,,727083,
North Macedonia,MKD,1890,,,733732,
North Macedonia,MKD,1891,,,740441,
North Macedonia,MKD,1892,,,747212,
North Macedonia,MKD,1893,,,754044,
North Macedonia,MKD,1894,,,760939,
North Macedonia,MKD,1895,,,767897,
North Macedonia,MKD,1896,,,774918,
North Macedonia,MKD,1897,,,782003,
North Macedonia,MKD,1898,,,789153,
North Macedonia,MKD,1899,,,796369,
North Macedonia,MKD,1900,,,803650,
North Macedonia,MKD,1901,,,810997,
North Macedonia,MKD,1902,,,818412,
North Macedonia,MKD,1903,,,825895,
North Macedonia,MKD,1904,,,833445,
North Macedonia,MKD,1905,,,841065,
North Macedonia,MKD,1906,,,848755,
North Macedonia,MKD,1907,,,856514,
North Macedonia,MKD,1908,,,864344,
North Macedonia,MKD,1909,,,872246,
North Macedonia,MKD,1910,,,880220,
North Macedonia,MKD,1911,,,888267,
North Macedonia,MKD,1912,,,896387,
North Macedonia,MKD,1913,,,904582,
North Macedonia,MKD,1914,,,912851,
North Macedonia,MKD,1915,,,921195,
North Macedonia,MKD,1916,,,929616,
North Macedonia,MKD,1917,,,938114,
North Macedonia,MKD,1918,,,946373,
North Macedonia,MKD,1919,,,954704,
North Macedonia,MKD,1920,,,963109,
North Macedonia,MKD,1921,,,971588,
North Macedonia,MKD,1922,,,980142,
North Macedonia,MKD,1923,,,988771,
North Macedonia,MKD,1924,,,997476,
North Macedonia,MKD,1925,,,1006257,
North Macedonia,MKD,1926,,,1015116,
North Macedonia,MKD,1927,,,1024053,
North Macedonia,MKD,1928,,,1033068,
North Macedonia,MKD,1929,,,1042163,
North Macedonia,MKD,1930,,,1051338,
North Macedonia,MKD,1931,,,1060594,
North Macedonia,MKD,1932,,,1069931,
North Macedonia,MKD,1933,,,1079350,
North Macedonia,MKD,1934,,,1088852,
North Macedonia,MKD,1935,,,1098438,
North Macedonia,MKD,1936,,,1108109,
North Macedonia,MKD,1937,,,1117864,
North Macedonia,MKD,1938,,,1127705,
North Macedonia,MKD,1939,,,1137633,
North Macedonia,MKD,1940,,,1147649,
North Macedonia,MKD,1941,,,1157752,
North Macedonia,MKD,1942,,,1167945,
North Macedonia,MKD,1943,,,1178227,
North Macedonia,MKD,1944,,,1188600,
North Macedonia,MKD,1945,,,1199064,
North Macedonia,MKD,1946,,,1209620,
North Macedonia,MKD,1947,,,1220269,
North Macedonia,MKD,1948,,,1231012,
North Macedonia,MKD,1949,,,1242400,
North Macedonia,MKD,1950,,,1254444,
North Macedonia,MKD,1951,,,1290417,
North Macedonia,MKD,1952,,,1320982,
North Macedonia,MKD,1953,,,1347470,
North Macedonia,MKD,1954,,,1370979,
North Macedonia,MKD,1955,,,1392461,
North Macedonia,MKD,1956,,,1412610,
North Macedonia,MKD,1957,,,1432016,
North Macedonia,MKD,1958,,,1451021,
North Macedonia,MKD,1959,,,1469848,
North Macedonia,MKD,1960,,,1488670,
North Macedonia,MKD,1961,,,1507647,
North Macedonia,MKD,1962,,,1527109,
North Macedonia,MKD,1963,,,1547449,
North Macedonia,MKD,1964,,,1569139,
North Macedonia,MKD,1965,,,1592437,
North Macedonia,MKD,1966,,,1617797,
North Macedonia,MKD,1967,,,1644949,
North Macedonia,MKD,1968,,,1672399,
North Macedonia,MKD,1969,,,1698150,
North Macedonia,MKD,1970,,,1720805,
North Macedonia,MKD,1971,,,1739529,
North Macedonia,MKD,1972,,,1754951,
North Macedonia,MKD,1973,,,1769002,
North Macedonia,MKD,1974,,,1784400,
North Macedonia,MKD,1975,,,1803008,
North Macedonia,MKD,1976,,,1825559,
North Macedonia,MKD,1977,,,1851070,
North Macedonia,MKD,1978,,,1877690,
North Macedonia,MKD,1979,,,1902718,
North Macedonia,MKD,1980,,,1924203,
North Macedonia,MKD,1981,,,1941527,
North Macedonia,MKD,1982,,,1955247,
North Macedonia,MKD,1983,,,1965892,
North Macedonia,MKD,1984,,,1974413,
North Macedonia,MKD,1985,,,1981536,
North Macedonia,MKD,1986,,,1987538,
North Macedonia,MKD,1987,,,1992278,
North Macedonia,MKD,1988,,,1995508,
North Macedonia,MKD,1989,,,1996863,
North Macedonia,MKD,2021,,,2082661,
Northern Cyprus,OWID_CYN,2015,,,,Asia
Northern Mariana Islands,MNP,1950,,,6997,
Northern Mariana Islands,MNP,1951,,,7078,
Northern Mariana Islands,MNP,1952,,,7204,
Northern Mariana Islands,MNP,1953,,,7394,
Northern Mariana Islands,MNP,1954,,,7660,
Northern Mariana Islands,MNP,1955,,,7980,
Northern Mariana Islands,MNP,1956,,,8376,
Northern Mariana Islands,MNP,1957,,,8810,
Northern Mariana Islands,MNP,1958,,,9238,
Northern Mariana Islands,MNP,1959,,,9640,
Northern Mariana Islands,MNP,1960,,,9980,
Northern Mariana Islands,MNP,1961,,,10243,
Northern Mariana Islands,MNP,1962,,,10438,
Northern Mariana Islands,MNP,1963,,,10591,
Northern Mariana Islands,MNP,1964,,,10780,
Northern Mariana Islands,MNP,1965,,,11023,
Northern Mariana Islands,MNP,1966,,,11341,
Northern Mariana Islands,MNP,1967,,,11723,
Northern Mariana Islands,MNP,1968,,,12135,
Northern Mariana Islands,MNP,1969,,,12577,
Northern Mariana Islands,MNP,1970,,,13000,
Northern Mariana Islands,MNP,1971,,,13423,
Northern Mariana Islands,MNP,1972,,,13884,
Northern Mariana Islands,MNP,1973,,,14322,
Northern Mariana Islands,MNP,1974,,,14672,
Northern Mariana Islands,MNP,1975,,,14917,
Northern Mariana Islands,MNP,1976,,,15024,
Northern Mariana Islands,MNP,1977,,,15049,
Northern Mariana Islands,MNP,1978,,,15167,
Northern Mariana Islands,MNP,1979,,,15640,
Northern Mariana Islands,MNP,1980,,,16633,
Northern Mariana Islands,MNP,1981,,,18168,
Northern Mariana Islands,MNP,1982,,,20163,
Northern Mariana Islands,MNP,1983,,,22622,
Northern Mariana Islands,MNP,1984,,,25496,
Northern Mariana Islands,MNP,1985,,,28719,
Northern Mariana Islands,MNP,1986,,,32377,
Northern Mariana Islands,MNP,1987,,,36371,
Northern Mariana Islands,MNP,1988,,,40294,
Northern Mariana Islands,MNP,1989,,,43542,
Northern Mariana Islands,MNP,1990,,,45752,
Northern Mariana Islands,MNP,1991,,,46662,
Northern Mariana Islands,MNP,1992,,,46473,
Northern Mariana Islands,MNP,1993,,,45763,
Northern Mariana Islands,MNP,1994,,,45361,
Northern Mariana Islands,MNP,1995,,,45872,
Northern Mariana Islands,MNP,1996,,,47518,
Northern Mariana Islands,MNP,1997,,,50052,
Northern Mariana Islands,MNP,1998,,,52999,
Northern Mariana Islands,MNP,1999,,,55633,
Northern Mariana Islands,MNP,2000,,,57453,
Northern Mariana Islands,MNP,2001,,,58319,
Northern Mariana Islands,MNP,2002,,,58412,
Northern Mariana Islands,MNP,2003,,,57954,
Northern Mariana Islands,MNP,2004,,,57240,
Northern Mariana Islands,MNP,2005,,,56547,
Northern Mariana Islands,MNP,2006,,,55886,
Northern Mariana Islands,MNP,2007,,,55215,
Northern Mariana Islands,MNP,2008,,,54621,
Northern Mariana Islands,MNP,2009,,,54194,
Northern Mariana Islands,MNP,2010,,,53971,
Northern Mariana Islands,MNP,2011,,,54013,
Northern Mariana Islands,MNP,2012,,,54306,
Northern Mariana Islands,MNP,2013,,,54786,
Northern Mariana Islands,MNP,2014,,,55301,
Northern Mariana Islands,MNP,2015,,,55779,Oceania
Northern Mariana Islands,MNP,2016,,,56187,
Northern Mariana Islands,MNP,2017,,,56553,
Northern Mariana Islands,MNP,2018,,,56889,
Northern Mariana Islands,MNP,2019,,,57213,
Northern Mariana Islands,MNP,2020,,,57557,
Northern Mariana Islands,MNP,2021,,,57910,
Norway,NOR,2000,100,57127.3997508609,4499375,
Norway,NOR,2001,100,58018.329457927,4523139,
Norway,NOR,2002,100,58540.8636369314,4546017,
Norway,NOR,2003,100,58728.1752425985,4570096,
Norway,NOR,2004,100,60699.5854473669,4598210,
Norway,NOR,2005,100,61870.3837851071,4632359,
Norway,NOR,2006,100,62846.9582138128,4672986,
Norway,NOR,2007,100,64062.4369139561,4719403,
Norway,NOR,2008,100,63570.3612363011,4771014,
Norway,NOR,2009,100,61689.5777152826,4826847,
Norway,NOR,2010,100,61353.4963937525,4885878,
Norway,NOR,2011,100,61157.1489347399,4948335,
Norway,NOR,2012,100,61990.7116232878,5013716,
Norway,NOR,2013,100,61878.9944110006,5079460,
Norway,NOR,2014,100,62390.1497031613,5142269,
Norway,NOR,2015,100,62987.5358625454,5199827,Europe
Norway,NOR,2016,100,63104.1003947269,5250950,
Norway,NOR,1990,,42136.6162635665,4247286,
Norway,NOR,1991,,43229.9297551282,4269465,
Norway,NOR,1992,,44517.449551772,4292685,
Norway,NOR,1993,,45512.4043620457,4316790,
Norway,NOR,1994,,47541.781485856,4341616,
Norway,NOR,1995,,49260.9848316016,4366996,
Norway,NOR,1996,,51476.2152139198,4393217,
Norway,NOR,1997,,53903.4545735364,4420266,
Norway,NOR,1998,,54989.719823037,4447485,
Norway,NOR,1999,,55713.7732048443,4474008,
Norway,NOR,2017,,64050.7561654656,5296324,
Norway,NOR,2018,,64341.2589026158,5337960,
Norway,NOR,2019,,64452.812617024,5378859,
Norway,NOR,2020,,63585.9035142969,5421242,
Norway,NOR,-10000,,,237,
Norway,NOR,-9000,,,316,
Norway,NOR,-8000,,,421,
Norway,NOR,-7000,,,562,
Norway,NOR,-6000,,,750,
Norway,NOR,-5000,,,1000,
Norway,NOR,-4000,,,1000,
Norway,NOR,-3000,,,1999,
Norway,NOR,-2000,,,4999,
Norway,NOR,-1000,,,9999,
Norway,NOR,0,,,99999,
Norway,NOR,100,,,110000,
Norway,NOR,200,,,120000,
Norway,NOR,300,,,130000,
Norway,NOR,400,,,140000,
Norway,NOR,500,,,150000,
Norway,NOR,600,,,160000,
Norway,NOR,700,,,169999,
Norway,NOR,800,,,180000,
Norway,NOR,900,,,190000,
Norway,NOR,1000,,,200000,
Norway,NOR,1100,,,269999,
Norway,NOR,1200,,,339999,
Norway,NOR,1300,,,399999,
Norway,NOR,1400,,,200000,
Norway,NOR,1500,,,399999,
Norway,NOR,1600,,,500000,
Norway,NOR,1700,,,600045,
Norway,NOR,1710,,,621630,
Norway,NOR,1720,,,643989,
Norway,NOR,1730,,,667156,
Norway,NOR,1740,,,691155,
Norway,NOR,1750,,,716016,
Norway,NOR,1760,,,741771,
Norway,NOR,1770,,,768453,
Norway,NOR,1780,,,796096,
Norway,NOR,1790,,,824732,
Norway,NOR,1800,,,900000,
Norway,NOR,1801,,,898489,
Norway,NOR,1802,,,896980,
Norway,NOR,1803,,,895473,
Norway,NOR,1804,,,893970,
Norway,NOR,1805,,,892468,
Norway,NOR,1806,,,890970,
Norway,NOR,1807,,,889474,
Norway,NOR,1808,,,887980,
Norway,NOR,1809,,,886489,
Norway,NOR,1810,,,890801,
Norway,NOR,1811,,,895142,
Norway,NOR,1812,,,901458,
Norway,NOR,1813,,,909763,
Norway,NOR,1814,,,918145,
Norway,NOR,1815,,,926604,
Norway,NOR,1816,,,935141,
Norway,NOR,1817,,,943756,
Norway,NOR,1818,,,952451,
Norway,NOR,1819,,,962318,
Norway,NOR,1820,,,973385,
Norway,NOR,1821,,,985679,
Norway,NOR,1822,,,999229,
Norway,NOR,1823,,,1014062,
Norway,NOR,1824,,,1029115,
Norway,NOR,1825,,,1044391,
Norway,NOR,1826,,,1059895,
Norway,NOR,1827,,,1075628,
Norway,NOR,1828,,,1091595,
Norway,NOR,1829,,,1106700,
Norway,NOR,1830,,,1120917,
Norway,NOR,1831,,,1134224,
Norway,NOR,1832,,,1146595,
Norway,NOR,1833,,,1158005,
Norway,NOR,1834,,,1169529,
Norway,NOR,1835,,,1181168,
Norway,NOR,1836,,,1192922,
Norway,NOR,1837,,,1204794,
Norway,NOR,1838,,,1216783,
Norway,NOR,1839,,,1229289,
Norway,NOR,1840,,,1242319,
Norway,NOR,1841,,,1255885,
Norway,NOR,1842,,,1269997,
Norway,NOR,1843,,,1284663,
Norway,NOR,1844,,,1299499,
Norway,NOR,1845,,,1314507,
Norway,NOR,1846,,,1329687,
Norway,NOR,1847,,,1345043,
Norway,NOR,1848,,,1360577,
Norway,NOR,1849,,,1376908,
Norway,NOR,1850,,,1394054,
Norway,NOR,1851,,,1412035,
Norway,NOR,1852,,,1430868,
Norway,NOR,1853,,,1450572,
Norway,NOR,1854,,,1470547,
Norway,NOR,1855,,,1490797,
Norway,NOR,1856,,,1511326,
Norway,NOR,1857,,,1532137,
Norway,NOR,1858,,,1553236,
Norway,NOR,1859,,,1572906,
Norway,NOR,1860,,,1591113,
Norway,NOR,1861,,,1607824,
Norway,NOR,1862,,,1623003,
Norway,NOR,1863,,,1636614,
Norway,NOR,1864,,,1650339,
Norway,NOR,1865,,,1664179,
Norway,NOR,1866,,,1678136,
Norway,NOR,1867,,,1692209,
Norway,NOR,1868,,,1706400,
Norway,NOR,1869,,,1721316,
Norway,NOR,1870,,,1736968,
Norway,NOR,1871,,,1753370,
Norway,NOR,1872,,,1770533,
Norway,NOR,1873,,,1788471,
Norway,NOR,1874,,,1806590,
Norway,NOR,1875,,,1824893,
Norway,NOR,1876,,,1843382,
Norway,NOR,1877,,,1862057,
Norway,NOR,1878,,,1880922,
Norway,NOR,1879,,,1897622,
Norway,NOR,1880,,,1912126,
Norway,NOR,1881,,,1924402,
Norway,NOR,1882,,,1934418,
Norway,NOR,1883,,,1942141,
Norway,NOR,1884,,,1949896,
Norway,NOR,1885,,,1957681,
Norway,NOR,1886,,,1965498,
Norway,NOR,1887,,,1973345,
Norway,NOR,1888,,,1981224,
Norway,NOR,1889,,,1991972,
Norway,NOR,1890,,,2005632,
Norway,NOR,1891,,,2022248,
Norway,NOR,1892,,,2041863,
Norway,NOR,1893,,,2064522,
Norway,NOR,1894,,,2087432,
Norway,NOR,1895,,,2110597,
Norway,NOR,1896,,,2134019,
Norway,NOR,1897,,,2157701,
Norway,NOR,1898,,,2181645,
Norway,NOR,1899,,,2203895,
Norway,NOR,1900,,,2224417,
Norway,NOR,1901,,,2243179,
Norway,NOR,1902,,,2260150,
Norway,NOR,1903,,,2275294,
Norway,NOR,1904,,,2290541,
Norway,NOR,1905,,,2305889,
Norway,NOR,1906,,,2321340,
Norway,NOR,1907,,,2336895,
Norway,NOR,1908,,,2352554,
Norway,NOR,1909,,,2369920,
Norway,NOR,1910,,,2389021,
Norway,NOR,1911,,,2409884,
Norway,NOR,1912,,,2432539,
Norway,NOR,1913,,,2457013,
Norway,NOR,1914,,,2481734,
Norway,NOR,1915,,,2506703,
Norway,NOR,1916,,,2531923,
Norway,NOR,1917,,,2557397,
Norway,NOR,1918,,,2583126,
Norway,NOR,1919,,,2607155,
Norway,NOR,1920,,,2629454,
Norway,NOR,1921,,,2649993,
Norway,NOR,1922,,,2668743,
Norway,NOR,1923,,,2685672,
Norway,NOR,1924,,,2702708,
Norway,NOR,1925,,,2719852,
Norway,NOR,1926,,,2737105,
Norway,NOR,1927,,,2754467,
Norway,NOR,1928,,,2771940,
Norway,NOR,1929,,,2789197,
Norway,NOR,1930,,,2806235,
Norway,NOR,1931,,,2823051,
Norway,NOR,1932,,,2839642,
Norway,NOR,1933,,,2856004,
Norway,NOR,1934,,,2872461,
Norway,NOR,1935,,,2889012,
Norway,NOR,1936,,,2905659,
Norway,NOR,1937,,,2922401,
Norway,NOR,1938,,,2939240,
Norway,NOR,1939,,,2958350,
Norway,NOR,1940,,,2979763,
Norway,NOR,1941,,,3003513,
Norway,NOR,1942,,,3029636,
Norway,NOR,1943,,,3058165,
Norway,NOR,1944,,,3086963,
Norway,NOR,1945,,,3116032,
Norway,NOR,1946,,,3145375,
Norway,NOR,1947,,,3174994,
Norway,NOR,1948,,,3204892,
Norway,NOR,1949,,,3234985,
Norway,NOR,1950,,,3265274,
Norway,NOR,1951,,,3300751,
Norway,NOR,1952,,,3334477,
Norway,NOR,1953,,,3367054,
Norway,NOR,1954,,,3398913,
Norway,NOR,1955,,,3430335,
Norway,NOR,1956,,,3461518,
Norway,NOR,1957,,,3492445,
Norway,NOR,1958,,,3523049,
Norway,NOR,1959,,,3553129,
Norway,NOR,1960,,,3582508,
Norway,NOR,1961,,,3611139,
Norway,NOR,1962,,,3639213,
Norway,NOR,1963,,,3667113,
Norway,NOR,1964,,,3695417,
Norway,NOR,1965,,,3724457,
Norway,NOR,1966,,,3754354,
Norway,NOR,1967,,,3784867,
Norway,NOR,1968,,,3815641,
Norway,NOR,1969,,,3846177,
Norway,NOR,1970,,,3876049,
Norway,NOR,1971,,,3905274,
Norway,NOR,1972,,,3933726,
Norway,NOR,1973,,,3960805,
Norway,NOR,1974,,,3985735,
Norway,NOR,1975,,,4008026,
Norway,NOR,1976,,,4027475,
Norway,NOR,1977,,,4044335,
Norway,NOR,1978,,,4059186,
Norway,NOR,1979,,,4072875,
Norway,NOR,1980,,,4086070,
Norway,NOR,1981,,,4098974,
Norway,NOR,1982,,,4111649,
Norway,NOR,1983,,,4124587,
Norway,NOR,1984,,,4138265,
Norway,NOR,1985,,,4153111,
Norway,NOR,1986,,,4169318,
Norway,NOR,1987,,,4186971,
Norway,NOR,1988,,,4205959,
Norway,NOR,1989,,,4226116,
Norway,NOR,2021,,,5465629,
OECD members,,2000,96.9455204295207,35511.2873153719,,
OECD members,,2001,97.0360309407272,35734.9134878026,,
OECD members,,2002,97.1152802578076,36054.1662895127,,
OECD members,,2003,97.1989408871481,36556.0449945225,,
OECD members,,2004,97.2777710338812,37509.8272123462,,
OECD members,,2005,97.3450724400255,38336.9050957133,,
OECD members,,2006,97.4048190870747,39302.3057096719,,
OECD members,,2007,97.4582415051657,40113.9298882228,,
OECD members,,2008,97.5312758242457,39958.5140845563,,
OECD members,,2009,97.5761243325439,38333.7195197714,,
OECD members,,2010,97.6319585373527,39244.1962708761,,
OECD members,,2011,97.6644205761098,39855.7610763473,,
OECD members,,2012,97.7106055288639,40142.3848011051,,
OECD members,,2013,97.7593755351392,40522.0500203895,,
OECD members,,2014,97.8096545358447,41143.8972153556,,
OECD members,,2015,97.8420865069967,41948.0976915714,,
OECD members,,2016,97.8745883063,42444.7780019256,,
OECD members,,1990,,29249.8865255031,,
OECD members,,1991,,29390.5458997551,,
OECD members,,1992,,29761.4502810762,,
OECD members,,1993,,29891.7826843637,,
OECD members,,1994,,30562.7785661873,,
OECD members,,1995,,31123.0150789349,,
OECD members,,1996,,31883.2071168854,,
OECD members,,1997,,32806.4428045999,,
OECD members,,1998,,33524.045941318,,
OECD members,,1999,,34352.9733009692,,
OECD members,,2017,,43303.0918441007,,
OECD members,,2018,,44062.462232416,,
OECD members,,2019,,44553.5864153074,,
OECD members,,2020,,42288.3480749219,,
Oceania,,-10000,,,260416,
Oceania,,-9000,,,265625,
Oceania,,-8000,,,273443,
Oceania,,-7000,,,285172,
Oceania,,-6000,,,302772,
Oceania,,-5000,,,329187,
Oceania,,-4000,,,368837,
Oceania,,-3000,,,428368,
Oceania,,-2000,,,517775,
Oceania,,-1000,,,661377,
Oceania,,0,,,865493,
Oceania,,100,,,895717,
Oceania,,200,,,927486,
Oceania,,300,,,960891,
Oceania,,400,,,996028,
Oceania,,500,,,1032998,
Oceania,,600,,,1071929,
Oceania,,700,,,1112939,
Oceania,,800,,,1156179,
Oceania,,900,,,1201829,
Oceania,,1000,,,1250087,
Oceania,,1100,,,1301212,
Oceania,,1200,,,1371522,
Oceania,,1300,,,1434207,
Oceania,,1400,,,1497480,
Oceania,,1500,,,1626317,
Oceania,,1600,,,1762109,
Oceania,,1700,,,1900854,
Oceania,,1710,,,1900334,
Oceania,,1720,,,1910769,
Oceania,,1730,,,1921860,
Oceania,,1740,,,1933680,
Oceania,,1750,,,1946325,
Oceania,,1760,,,1959925,
Oceania,,1770,,,1974619,
Oceania,,1780,,,1990585,
Oceania,,1790,,,2008555,
Oceania,,1800,,,1523354,
Oceania,,1801,,,1483101,
Oceania,,1802,,,1482067,
Oceania,,1803,,,1481395,
Oceania,,1804,,,1481083,
Oceania,,1805,,,1481125,
Oceania,,1806,,,1481521,
Oceania,,1807,,,1482265,
Oceania,,1808,,,1483356,
Oceania,,1809,,,1484790,
Oceania,,1810,,,1527801,
Oceania,,1811,,,1489019,
