date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19780326,1978,78008,USSR,SEMI KAZAKH,ISC,49.71,78.06,5.6,0,0,0.001,20,WR,NA,TUNNEL
19780411,1978,78009,UK,NTS,ISC,37.3,-116.33,5.3,0,0.633,20,150,WR,FONDUTTA,SHAFT
19780411,1978,78010,USA,NTS,ISC,37.23,-116.37,5,4.5,0.611,20,150,WR,BACKBEACH,SHAFT
19780422,1978,78011,USSR,SEMI KAZAKH,ISC,49.72,78.18,5.2,3.6,0,0.001,20,WR,NA,TUNNEL
19780425,1978,78057,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,ASCO,SHAFT
19780510,1978,78060,USA,NTS,DOE,37,-116,0,0,0,0,0,WR,TRANSOM,SHAFT
19780524,1978,78061,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19780529,1978,78012,USSR,SEMI KAZAKH,ISC,49.89,78.2,4.7,0,0,0.001,20,WE,NA,TUNNEL
19780601,1978,78013,USA,NTS,UGS,37.034,-116.037,0,0,0,0,20,WR,JACKPOTS,SHAFT
19780602,1978,78062,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19780611,1978,78014,USSR,SEMI KAZAKH,ISC,49.88,78.81,5.9,4.4,0,20,150,WR,NA,SHAFT
19780701,1978,78063,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,20,WR,XANTHOS,SHAFT/GR
19780705,1978,78015,USSR,SEMI KAZAKH,ISC,49.84,78.91,5.8,3.7,0,20,150,WR,NA,SHAFT
19780707,1978,78016,USA,NTS,UGS,37.1,-116.01,4,0,0,0,20,WR,SATZ,SHAFT
19780712,1978,78017,USA,NTS,ISC,37.08,-116.04,5.6,4.1,0.564,20,150,WR,LOWBALL,SHAFT
19780719,1978,78018,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ARES,SHAFT/GR
19780726,1978,78019,FRANCE,MURUROA,WTN,-22,-139,4.9,0,0,0,5,WR,IDOMENEE,SHAFT/GR
19780728,1978,78020,USSR,SEMI KAZAKH,ISC,49.73,78.15,5.7,0,0,0.001,150,WR,NA,TUNNEL
19780809,1978,78021,USSR,JAKUTS RUSS,ISC,63.65,125.34,5.6,3.8,0,22,22,PNE,KRATON,SHAFT
19780810,1978,78022,USSR,NZ RUSS,ISC,73.31,54.7,5.9,4.3,0,0.001,150,WR/FMS,NA,TUNNEL
19780824,1978,78023,USSR,JAKUTS RUSS,ISC,65.87,112.56,5.1,3.7,0,22,22,PNE,KRATON,SHAFT
19780829,1978,78024,USSR,SEMI KAZAKH,ISC,49.82,78.1,5.2,0,0,0,20,WE/SAM,NA,TUNNEL
19780829,1978,78025,USSR,SEMI KAZAKH,ISC,49.98,79.02,5.9,4,0,20,150,WR,NA,SHAFT
19780831,1978,78026,USA,NTS,ISC,37.27,-116.36,5.6,0,0.681,20,150,WR,PANIR,SHAFT
19780912,1978,78064,USSR,AZGIR KAZAKH,MTM,48,47,0,0,0,0.08,0.08,PNE,NA,SHAFT
19780913,1978,78027,USA,NTS,ISC,37.21,-116.21,4.6,0,0.388,0,20,WE,DIABLOHAWK,TUNNEL
19780915,1978,78028,USSR,SEMI KAZAKH,ISC,49.91,78.94,6,4.4,0,20,150,WR,NA,SHAFT
19780920,1978,78029,USSR,SEMI KAZAKH,ISC,49.89,78.4,4.3,0,0,0.001,20,WE,NA,TUNNEL
19780921,1978,78030,USSR,KRASNO RUSS,ISC,66.53,86.26,5.2,0,0,15,15,PNE,KRATON,TUNNEL
19780927,1978,78031,USSR,NZ RUSS,ISC,73.38,54.44,5.6,4.4,0,0,150,WR/SAM,NA,TUNNEL
19780927,1978,78032,USA,NTS,ISC,37.08,-116.05,5,0,0.442,20,150,WR,DRAUGHTS,SHAFT
19780927,1978,78033,USA,NTS,ISC,37.07,-116.02,5.7,4.1,0.64,20,150,WR,RUMMY,SHAFT
19780927,1978,78058,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CREMINO,SHAFT
19781007,1978,78034,USSR,JAKUTS RUSE,ISC,61.53,112.87,5.2,0,0,15,15,PNE,VYATKA,TUNNEL
19781014,1978,78035,CHINA,LOP NOR,ISC,41.42,88.66,4.9,0,0,0,20,WR,NA,UG
19781015,1978,78036,USSR,SEMI KAZAKH,ISC,49.72,78.21,5.2,0,0,0.001,20,WE,NA,TUNNEL
19781017,1978,78037,USSR,AZGIR KAZAKH,ISC,47.81,48.09,5.8,4.5,0,0.001,150,PNE,NA,SHAFT
19781017,1978,78038,USSR,TYUMEN RUSS,ISC,63.21,63.26,5.5,3.7,0,22,22,PNE,KRATON,SHAFT
19781031,1978,78039,USSR,SEMI KAZAKH,ISC,49.76,78.12,5.2,0,0,0.001,20,FMS,NA,TUNNEL
19781102,1978,78040,USA,NTS,ISC,37.29,-116.3,4.2,0,0.576,0,20,WE,EMMENTHAL,SHAFT
19781102,1978,78041,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,150,WR,SCHEDIOS,SHAFT/GR
19781104,1978,78042,USSR,SEMI KAZAKH,ISC,50.03,78.98,5.6,4.2,0,0.001,150,WE,NA,SHAFT
19781114,1978,78065,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,APHRODITE,SHAFT/GR
19781118,1978,78043,UK,NTS,ISC,37.13,-116.08,5.2,0,0.542,20,150,WE,QUARGEL,SHAFT
19781129,1978,78044,USSR,SEMI KAZAKH,ISC,49.86,78.05,5.3,0,0,0.001,150,WR,NA,SHAFT
19781129,1978,78045,USSR,SEMI KAZAKH,ISC,49.93,78.77,6,4.3,0,0.001,20,WR,NA,TUNNEL
19781130,1978,78046,FRANCE,MURUROA,ISC,-21.85,-139,5.8,4,0,0,20,WR,PRIAM,SHAFT/GR
19781130,1978,78066,USSR,AZGIR KAZAKH,MTM,48,47,0,0,0,0.06,0.06,PNE,NA,SHAFT
19781201,1978,78047,USA,NTS,ISC,37.01,-116.04,0,0,0,0,20,WR,CONCENTRATION,SHAFT
19781214,1978,78048,USSR,SEMI KAZAKH,ISC,49.92,78.2,4.8,0,0,0.001,20,WR,NA,TUNNEL
19781214,1978,78049,CHINA,LOP NOR,HFS,41.5,89,0,0,0,0,20,WR,NA,ATMOSPH
19781216,1978,78050,USA,NTS,ISC,37.27,-116.41,5.5,0,0.689,20,150,WR,FARM,SHAFT
19781217,1978,78055,FRANCE,MURUROA,WTN,-22,-139,5.2,0,0,0,20,WR,ETEOCLE,SHAFT/GR
19781218,1978,78051,USSR,AZGIE KAZAKH,ISC,47.78,48.14,5.9,5.2,0,103,103,PNE,NA,SHAFT
19781219,1978,78052,FRANCE,MURUROA,ISC,-21.9,-138.9,4.9,0,0,0,0,WR,EUMEE,SHAFT/GR
19781220,1978,78053,USSR,SEMI KAZAKH,ISC,49.9,78.22,4.7,0,0,0.001,20,WR,NA,TUNNEL
19790110,1979,79001,USSR,AZGIR,HFS,48,47,5,0,0,0.5,0.5,PNE,NA,SHAFT
19790117,1979,79002,USSR,AZGIR,ISC,47.87,48.06,6,4.6,0,0.001,150,PNE,NA,SHAFT
19790124,1979,79003,USA,NTS,ISC,37.1,-116.01,4.5,0,0.326,0,20,WR,BACCARAT,SHAFT
19790201,1979,79004,USSR,SEMI KAZAKH,ISC,50.08,78.88,5.4,0,0,0.001,20,WR,NA,SHAFT
19790208,1979,79005,USA,NTS,ISC,37.1,-116.1,5.5,4.1,0.579,20,150,WR,QUINELLA,SHAFT
19790215,1979,79006,USA,NTS,ISC,37.2,-116.1,4.8,0,0.536,20,150,WR,KLOSTER,SHAFT
19790216,1979,79007,USSR,SEMI KAZAKH,ISC,49.97,77.74,5.4,0,0,0.001,20,WE,NA,SHAFT
19790301,1979,79054,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,PENTHESILEE,SHAFT/GR
19790309,1979,79008,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,PHILOCTETE,SHAFT/GR
19790314,1979,79009,USA,NTS,ISC,37.02,-116.02,4.4,0,0,0,20,WR,MEMORY,SHAFT
19790323,1979,79055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19790324,1979,79010,FRANCE,MURUROA,ISC,-21.88,-139.04,4.9,0,0,0,20,WR,AGAPENOR,SHAFT/GR
19790404,1979,79011,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WE,POLYDORE,SHAFT/GR
19790410,1979,79056,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19790506,1979,79012,USSR,SEMI KAZAKH,ISC,49.8,78.12,5.2,0,0,0.001,20,WR,NA,TUNNEL
19790511,1979,79013,USA,NTS,ISC,36.96,-116.01,0,0,0,0,20,WR,FEEEZEOUT,SHAFT
19790531,1979,79015,USSR,SEMI KAZAKH,ISC,49.84,78.19,5.2,0,0,0.001,20,SAM,NA,TUNNEL
19790611,1979,79016,USA,NTS,ISC,37.29,-116.46,5.5,4.4,0.681,20,150,WR,PEPATO,SHAFT
19790612,1979,79057,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19790618,1979,79017,FRANCE,MURUROA,ISC,-22.06,-138.64,4.7,0,0,0,20,WR,PYRRHOS,SHAFT/GR
19790620,1979,79018,USA,NTS,ISC,37.11,-116.02,4,0,0.335,0,20,WR,CHESS,SHAFT
19790623,1979,79019,USSR,SEMI KAZAKH,ISC,49.89,78.92,6.2,4.4,0,20,150,WR,NA,SHAFT
19790628,1979,79020,USA,NTS,ISC,37.14,-116.08,5,0,0.537,20,150,WR,FAJY,SHAFT
19790629,1979,79021,FRANCE,MUEUEOA,ISC,-21.81,-138.98,5.4,0,0,0,150,WR,EGISTHE,SHAFT/GR
19790707,1979,79022,USSR,SEMI KAZAKH,ISC,50.05,79.06,5.8,5,0,0.001,20,WE,NA,SHAFT
19790714,1979,79023,USSR,AZGIR,ISC,47.81,48.07,5.6,5.3,0,0.001,20,PNE,NA,SHAFT
19790718,1979,79024,USSR,SEMI KAZAKH,ISC,49.9,77.83,5.2,4.2,0,0.001,20,WR,NA,SHAFT
19790718,1979,79058,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,FMS,NA,TUNNEL
19790725,1979,79025,FRANCE,MURUROA,ISC,-21.86,-139,6,4.4,0,0,150,WR,TYDEE,SHAFT/GR
19790728,1979,79026,FRANCE,MURUROA,ISC,-21.81,-138.89,4.4,0,0,0,5,WR,PALAMEDE,SHAFT/GR
19790803,1979,79027,USA,NTS,ISC,37.08,-116.07,4.5,0,0.45,20,150,WR,BURZET,SHAFT
19790804,1979,79028,USSR,SEMI KAZAKH,ISC,49.86,78.94,6.1,5.5,0,0.001,150,WR,NA,SHAFT
19790808,1979,79029,USA,NTS,ISC,37.01,-116.01,4.8,0,0.396,20,150,WR,OFFSHORE,SHAFT
19790812,1979,79030,USSR,JAKUTS RUSS,ISC,61.86,122.22,4.9,3.8,0,8.5,8.5,PNE,KIMBERLIT,SHAFT
19790818,1979,79031,USSR,SEMI KAZAKH,ISC,49.93,78.98,6.1,4.3,0,0.001,150,WR,NA,SHAFT
19790829,1979,79032,UK,NTS,ISC,37.12,-116.07,4.7,0,0.464,20,150,WR,NESSEL,SHAFT
19790906,1979,79033,USA,NTS,ISC,37.09,-116.05,5.8,4.1,0.64,140,140,WR,HEARTS,SHAFT
19790906,1979,79034,USSR,KRASNO RUSS,ISC,64.06,99.62,4.9,0,0,8.5,8.5,PNE,KIMBERLIT,SHAFT
19790908,1979,79035,USA,NTS,ISC,37.15,-116.04,0,0,0.2,0,20,WR,PERA,SHAFT
19790913,1979,79060,CHINA,LOP NOR,NRD,41.5,89,0,0,0,NA,NA,WR,NA,ATMOSPH
19790916,1979,79059,USSR,UKEAINE,MTM,0,0,0,0,0,0.3,0.3,PNE,KLIVAZH,MINE
19790924,1979,79038,USSR,NZ RUSS,ISC,73.37,54.58,5.7,4.5,0,0.001,150,WE,NA,TUNNEL
19790926,1979,79039,USA,NTS,ISC,37.23,-116.36,5.6,4.1,0.64,20,150,WE,SHEEPSHEAD,SHAFT
19790927,1979,79040,USSR,SEMI KAZAKH,ISC,49.76,78.05,4.5,0,0,0.001,20,WE,NA,TUNNEL
19791004,1979,79041,USSR,TYUMEN RUSS,ISC,60.66,71.44,5.4,3.8,0,22,22,PNE,KIMBERLIT,SHAFT
19791008,1979,79042,USSR,JAKUTS RUSS,ISC,61.85,113.12,5,0,0,15,15,PNE,SHEKSNA,SHAFT
19791018,1979,79043,USSR,SEMI KAZAKH,ISC,49.81,78.13,5.2,0,0,0.001,20,WR,NA,TUNNEL
19791018,1979,79044,USSR,NZ RUSS,ISC,73.34,54.73,5.8,4.2,0,0.001,150,WR,NA,TUNNEL
19791024,1979,79045,USSR,AZGIR KAZAKH,ISC,47.79,48.11,5.8,5.2,0,0.001,150,PNE,NA,SHAFT
19791028,1979,79046,USSR,SEMI KAZAKH,ISC,49.96,79.07,6,4.5,0,0.001,150,WR,NA,SHAFT
19791119,1979,79061,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,CHRYSOTEMIS,SHAFT/GR
19791122,1979,79047,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ATREE,SHAFT/GR
19791129,1979,79048,USA,NTS,ISC,37,-116,3.8,0,0.229,0,20,WR,BACKGAMMON,SHAFT
19791130,1979,79049,USSR,SEMI KAZAKH,ISC,49.81,78.21,4.5,0,0,0.001,20,WR,NA,TUNNEL
19791202,1979,79050,USSR,SEMI KAZAKH,ISC,49.88,78.84,6,4.6,0,0.001,150,WR/FMS,NA,SHAFT
19791214,1979,79051,USA,NTS,ISC,37.1,-116.1,0,0,0.205,0,20,WR,AZUL,SHAFT
19791221,1979,79052,USSR,SEMI KAZAKH,ISC,49.82,78.27,4.7,0,0,0.001,20,WR,NA,TUNNEL
19791223,1979,79053,USSR,SEMI KAZAKH,ISC,49.93,78.8,6.2,4.4,0,0.001,150,WR,•,SHAFT
19800223,1980,80001,FRANCE,MUEUEOA,WTN,-22,-139,0,0,0,0,5,WE,THYESTE,SHAFT/GR
19800228,1980,80002,USA,NTS,ISC,37.1,-116.1,4.4,0,0.369,0,20,WE,TARKO,SHAFT
19800303,1980,80003,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ADRASTE,SHAFT/GR
19800308,1980,80004,USA,NTS,ISC,37.2,-116.1,3.9,0,0.271,0,20,WE,NOREO,SHAFT
19800314,1980,80051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19800323,1980,80005,FRANCE,MURUROA,ISC,-21.86,-138.97,5.7,0,0,0,150,WR,THEESE,SHAFT/GR
19800401,1980,80006,FRANCE,MURUROA,ISC,-21.77,-138.88,5.1,0,0,0,20,WR,BOROS,SHAFT/GR
19800403,1980,80007,USA,NTS,ISC,37.1,-116.1,4.7,0,0.417,20,150,WR,LIPTAUER,SHAFT
19800404,1980,80008,USSR,SEMI KAZAKH,ISC,50,77.86,4.9,0,0,0.001,20,WR,NA,SHAFT
19800404,1980,80009,FRANCE,MURUROA,ISC,-22.1,-138.7,4.5,0,0,0,20,WR,PELOPS,SHAFT/GR
19800410,1980,80010,USSR,SEMI KAZAKH,ISC,49.822,78.08,5,0,0,0.001,20,WR,NA,TUNNEL
19800416,1980,80011,USA,NTS,ISC,37.1,-116,5.3,4.2,0.579,20,150,WR,PYRAMID,SHAFT
19800425,1980,80012,USSR,SEMI KAZAKH,ISC,49.96,78.81,5.5,0,0,0.001,20,WR,NA,SHAFT
19800426,1980,80013,UK,NTS,ISC,37.2,-116.4,5.4,4.2,0.633,20.6,150,WE,COLWICK,SHAFT
19800502,1980,80014,USA,NTS,ISC,37.1,-116,4.4,0,0.351,6,20,WE,CANFIELD,SHAFT
19800522,1980,80015,USSR,SEMI KAZAKH,ISC,49.75,78.11,5.5,0,0,0.001,20,WR,NA,TUNNEL
19800522,1980,80016,USA,NTS,ISC,37,-116,0,0,0.335,0,20,WR,FLORA,SHAFT
19800612,1980,80017,USSR,SEMI KAZAKH,ISC,49.95,79.05,5.6,0,0,20,150,WR,NA,SHAFT
19800612,1980,80018,USA,NTS,ISC,37.3,-116.5,5.6,0,0.645,20,150,WR,KASH,SHAFT
19800616,1980,80019,FRANCE,MURUROA,ISC,-21.83,-139,5.4,0,0,0,150,WR,EURYPHYLE,SHAFT/GR
19800616,1980,80052,USSR,BASHKIR RUSS,MTM,0,0,0,0,0,3.2,3.2,PNE,BUTAN,SHAFT
19800621,1980,80050,FRANCE,MURUROA,WTN,-22,-139,5,0,0,0,20,WR,ILUS,SHAFT/GR
19800624,1980,80020,USA,NTS,ISC,37,-116,4.4,0,0.32,0,20,WE,HURONKING,SHAFT
19800625,1980,80053,USSR,BASHKI RUSS,MTM,0,0,0,0,0,3.2,3.2,PNE,BUTAN,SHAFT
19800625,1980,80054,USSR,SEMI KAZAKH,MTM,0,0,0,0,0,0.001,20,WR,NA,TUNNEL
19800629,1980,80021,USSR,SEMI KAZAKH,ISC,49.91,78.86,5.7,3.7,0,0.001,150,WR,NA,SHAFT
19800706,1980,80022,FRANCE,MURUROA,ISC,-21.75,-139,4.6,0,0,0,20,WR,CHRYSES,SHAFT/GR
19800709,1980,80055,FRANCE,MURUROA,SPA,-22,-116,0,0,0,0,0,SE,LEDA,SHAFT/GR
19800719,1980,80024,FRANCE,MURUROA,ISC,-21.86,-139,5.8,5.2,0,0,150,WR,ASIOS,SHAFT/GR
19800725,1980,80025,USA,NTS,ISC,37.3,-116.5,5.5,4.2,0.68,20,150,WR,TAFI,SHAFT
19800731,1980,80026,USSR,SEMI KAZAKH,ISC,49.81,78.14,5.3,0,0,0.001,20,WR,NA,TUNNEL
19800731,1980,80027,USA,NTS,ISC,37,-116,4.3,0,0.366,0,20,WR,VERDELLO,SHAFT
19800914,1980,80028,USSR,SEMI KAZAKH,ISC,49.94,78.86,6.2,4.2,0,20,150,WR,NA,SHAFT
19800925,1980,80030,USSR,SEMI KAZAKH,ISC,49.81,78.08,4.7,0,0,0.001,20,WE,NA,TUNNEL
19800925,1980,80031,USA,NTS,ISC,37.1,-116,4.6,0,0.381,20,150,WR,BONARDA,SHAFT
19800925,1980,80032,USA,NTS,ISC,37.1,-116.1,0,0,0.424,107,107,WR,RIOLA,SHAFT
19801008,1980,80035,USSR,ASTRAK RUSS,ISC,46.79,48.29,5.2,3.7,0,8.5,8.5,PNE,VEGA,SHAFT
19801011,1980,80036,USSR,KZ RUSS,ISC,73.36,54.82,5.7,4,0,0.001,150,WR,NA,TUNNEL
19801012,1980,80037,USSR,SEMI KAZAKH,ISC,49.94,79.1,5.9,4.2,0,20,150,WR,NA,SHAFT
19801016,1980,80038,CHINA,LOP NOR,ISC,41.04,89.94,4.4,4.4,0,200,1000,WR,NA,ATMOSPH
19801023,1980,80056,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19801024,1980,80039,UK,NTS,ISC,37.1,-116,4.4,0,0.427,0,20,WR,DUTCHESE,SHAFT
19801031,1980,80040,USA,NTS,ISC,37.2,-116.2,4.7,0,0.39,0,20,WE,MINERSIRON,TUNNEL
19801101,1980,80041,USSR,KRASNO RUSS,ISC,60.79,97.57,5.2,0,0,0.001,20,PNE,BATOLIT,SHAFT
19801114,1980,80042,USA,NTS,ISC,37.1,-116,4.1,0,0.32,0,20,WR,DAUPHIN,SHAFT
19801125,1980,80043,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,LAERTE,SHAFT/GR
19801203,1980,80044,FRANCE,MURUROA,ISC,-21.87,-138.96,5.6,0,0,0,150,WR,DIOMEDE,SHAFT/GR
19801205,1980,80057,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19801205,1980,80058,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL
19801210,1980,80045,USSR,TYUMEN RUSS,ISC,61.73,66.76,4.6,3.7,0,15,15,PNE,ANGARA,SHAFT
19801214,1980,80046,USSR,SEMI KAZAKH,ISC,49.87,78.97,5.9,4.1,0,0.001,150,WR,NA,SHAFT
19801217,1980,80047,UK,NTS,ISC,37.3,-116.3,5.1,0,0.573,20,150,WR,SERPA,SHAFT
19801226,1980,80048,USSR,SEMI KAZAKH,ISC,49.98,78.01,4.5,0,0,0.001,20,WR,NA,TUNNEL
19801227,1980,80049,USSR,SEMI KAZAKH,ISC,50.01,79.03,5.9,0,0,0.001,150,WR,NA,SHAFT
19810115,1981,81001,USA,NTS,ISC,37.1,-116,5.6,0,0.564,20,150,WR,BASEBALL,SHAFT
19810205,1981,81002,USA,NTS,ISC,37,-116,0,0,0.354,0,20,WR,CLAIRETTE,SHAFT
19810225,1981,81003,USA,NTS,ISC,37.2,-116.1,0,0,0.229,0,20,WR,SECO,SHAFT
19810227,1981,81004,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,BROTEAS,SHAFT/GR
19810306,1981,81005,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,TYRO,SHAFT/GR
19810325,1981,81050,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19810328,1981,81006,FRANCE,MURUROA,ISC,-21.67,-138.84,4.7,0,0,0,20,WR,IPHICLES,SHAFT/GR
19810329,1981,81007,USSR,SEMI KAZAKH,ISC,49.98,79.02,5.6,0,0,0.001,20,WR/FMS,NA,SHAFT
19810410,1981,81008,FRANCE,MURUROA,ISC,-21.8,-138.9,4.8,0,0,0,20,WR,CLYMENE,SHAFT/LG
19810422,1981,81009,USSR,SEMI KAZAKH,ISC,49.87,78.9,6,4.7,0,0.001,20,WR,NA,SHAFT
19810430,1981,81010,USA,NTS,ISC,37.2,-116,0,0,0.323,0,20,WR,VIDE,SHAFT
19810525,1981,81011,USSR,ARKHAN RUSS,ISC,68.21,53.5,5.5,4.2,0,37.6,37.6,PNE,PIRIT,SHAFT
19810527,1981,81012,USSR,SEMI KAZAKH,ISC,49.94,79.01,5.5,3.4,0,0.001,20,WR,NA,SHAFT
19810529,1981,81013,USA,NTS,UGS,37.102,-116.004,4.2,0,0.32,0,20,WR,ALIGOTE,SHAFT
19810604,1981,81014,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19810606,1981,81015,USA,NTS,ISC,37.3,-116.3,5.5,4.2,0,20,150,WR,HARZER,SHAFT
19810630,1981,81016,USSR,SEMI KAZAKH,ISC,49.72,78.09,5.2,0,0,0.001,20,WR,NA,TUNNEL
19810708,1981,81018,FRANCE,MURUROA,ISC,-22.18,-138.73,5.3,0,0,0,20,WR,LYNCEE,SHAFT/GR
19810710,1981,81019,USA,NTS,ISC,37.1,-116,0,0,0.341,0,20,WR,NIZA,SHAFT
19810711,1981,81020,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ERYX,SHAFT/GR
19810716,1981,81021,USA,NTS,ISC,37.1,-116,0,0,0.204,0,20,WR,PINEAU,SHAFT
19810717,1981,81022,USSR,SEMI KAZAKH,ISC,49.79,78.17,5.2,0,0,0.001,20,WR,NA,TUNNEL
19810718,1981,81023,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,THERAS,SHAFT/GR
19810803,1981,81024,FRANCE,MURUROA,ISC,-21.89,-138.88,5.3,0,0,0,150,WR,AGENOR,SHAFT/GR
19810805,1981,81025,USA,NTS,ISC,37.2,-116,0,0,0.2,0,20,WR,HAVARTI,SHAFT
19810814,1981,81026,USSR,SEMI KAZAKH,ISC,49.75,78.07,5,0,0,0.001,20,WR,NA,TUNNEL
19810827,1981,81027,USA,NTS,ISC,37.2,-116.1,0,0,0.294,0,20,WR,ISLAY,SHAFT
19810902,1981,81028,USSR,PERM RUSS,ISC,60.59,55.7,4.4,0,0,3.2,3.2,PNE,GELIY,SHAFT
19810904,1981,81029,USA,NTS,ISC,37.1,-116,0,0,0.305,0,20,WR,TREBBIANO,SHAFT
19810913,1981,81030,USSR,SEMI KAZAKH,ISC,49.89,78.98,6.1,4.9,0,20,150,WR,NA,SHAFT
19810924,1981,81031,USA,NTS,ISC,37,-116,0,0,0.213,0,20,WR,CERNADA,SHAFT
19810926,1981,81032,USSR,ASTRAK RUSS,ISC,46.82,48.28,5.2,0,0,8.5,8.5,PNE,VEGA,SHAFT
19810926,1981,81033,USSR,ASTRAK RUSS,ISC,46.79,48.27,5.3,0,0,8.5,8.5,PNE,VEGA,SHAFT
19811001,1981,81035,USSR,NZ RUSS,ISC,73.32,54.55,6,3.8,0,0.001,150,WR,NA,TUNNEL
19811001,1981,81036,USA,NTS,ISC,37.1,-116,4.9,0,0.472,20,150,WR,PALIZA,SHAFT
19811016,1981,81051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,NA,TUNNEL
19811018,1981,81037,USSR,SEMI KAZAKH,ISC,49.88,78.89,6.1,4.7,0,0.001,150,WR,NA,SHAFT
19811022,1981,81038,USSR,KRASNO RUSS,ISC,63.79,97.54,5.1,0,0,8.5,8.5,PNE,SHPAT,SHAFT
19811106,1981,81052,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,LETO,SHAFT/GR
19811111,1981,81039,FRANCE,MURUROA,UGS,-21.917,-138.996,4.5,0,0,0,20,WR,PROCLES,SHAFT/GR
19811111,1981,81040,USA,NTS,UGS,37.076,-116.068,4.8,0,0.445,20,150,WR,TILCI,SHAFT
19811112,1981,81041,UK,NTS,UGS,37.108,-116.049,5.3,4.4,0.518,20,150,WR,ROUSANNE,SHAFT
19811120,1981,81042,USSR,SEMI KAZAKH,UGS,49.736,78.183,4.9,0,0,0.001,20,WR,NA,TUNNEL
19811129,1981,81043,USSR,SEMI KAZAKH,UGS,49.86,78.857,5.6,4,0,0.001,20,WR,NA,SHAFT
19811203,1981,81044,USA,NTS,ISC,37.1,-116.1,4.6,0,0.494,20,150,WR,AKAVI,SHAFT
19811205,1981,81045,FRANCE,MURUROA,ISC,-21.4,-139.4,4.6,0,0,0,20,WR,CILIX,SHAFT/GR
19811208,1981,81046,FRANCE,MURUROA,ISC,-21.91,-138.88,5.2,0,0,0,20,WR,CADMOS,SHAFT/LG
19811216,1981,81047,USA,NTS,ISC,37.1,-116.1,4.4,0,0.335,0,20,WR,CABOA,SHAFT
19811222,1981,81048,USSR,SEMI KAZAKH,ISC,49.84,78.21,5.1,0,0,0.001,20,WR,NA,TUNNEL
19811227,1981,81049,USSR,SEMI KAZAKH,ISC,49.9,78.86,6.2,4.4,0,20,150,WR,NA,SHAFT
19820128,1982,82001,USA,NTS,ISC,37.1,-116.1,5.9,4.5,0.64,139,133,WR,JORNADA,SHAFT
19820212,1982,82002,USA,NTS,ISC,37.2,-116.5,5.4,0,0.651,20,150,WR,MOLBO,SHAFT
19820212,1982,82003,USA,NTS,ISC,37.3,-116.3,5.6,0,0.64,20,150,WR,HOSTA,SHAFT
19820219,1982,82004,USSR,SEMI KAZAKH,ISC,49.83,78.12,5.4,0,0,0.001,20,WR,NA,TUNNEL
19820220,1982,82055,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,AEROPE,SHAFT/GR
19820224,1982,82056,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,DEIPHOBE,SHAFT/GR
19820320,1982,82005,FRANCE,MURUROA,ISC,-21.86,-139.03,4.9,5.2,0,0,20,WR,RHESOS,SHAFT/LG
