year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,notalk,FAIL,50000000,39177684,69425966,2005FAIL,59651656,46740275,82827477,2,2,0424774,A boy dreams up shark-boy and lava-girl and the horror that lies within their planet.,PG,True,English,USA,"Robert Rodriguez, Marcel Rodriguez, Racer Rodriguez (story)",38,3.4,Robert Rodriguez,10 Jun 2005,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez","Action, Adventure, Family",1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NzI3OTAwMl5BMl5BanBnXkFtZTcwMTI3ODkyMQ@@._V1_SX300.jpg,"13,370",NA
2005,tt0384806,The Amityville Horror,ok,ok,PASS,18500000,65233369,109175673,2005PASS,22071113,77825570,130250195,2,2,0384806,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,R,True,English,USA,"Scott Kosar (screenplay), Jay Anson (novel), Sandor Stern (earlier screenplay), George Lutz (material), Kathy Lutz (material)",33,5.9,Andrew Douglas,15 Apr 2005,"Ryan Reynolds, Melissa George, Jesse James, Jimmy Bennett","Drama, Horror, Mystery",2 wins & 4 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BOTAxMzAzOTczNF5BMl5BanBnXkFtZTcwNzUwNzgyMQ@@._V1_SX300.jpg,"62,517",NA
2005,tt0357110,The Ballad of Jack and Rose,ok,ok,PASS,1500000,712294,1126258,2005PASS,1789550,849790,1343663,2,2,0357110,A father and daughter isolated on an island off the East Coast and living on a once thriving commune grapple with the limits of family and sexuality.,R,True,English,USA,Rebecca Miller,59,6.8,Rebecca Miller,02 Jun 2005,"Camilla Belle, Daniel Day-Lewis, Catherine Keener, Ryan McDonald",Drama,5 wins & 4 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczNzY1NTQ5MV5BMl5BanBnXkFtZTcwOTkxODgyMQ@@._V1_SX300.jpg,"8,124",NA
2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,ok,PASS,180000000,291710957,748806957,2005PASS,214745963,348020836,893351507,2,2,0363771,Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.,PG,True,"English, German","USA, UK","Ann Peacock (screenplay), Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (book)",75,6.9,Andrew Adamson,09 Dec 2005,"Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell","Adventure, Family, Fantasy",Won 1 Oscar. Another 14 wins & 36 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0NTUwMTU5OV5BMl5BanBnXkFtZTcwNjAwNzQzMw@@._V1_SX300.jpg,"216,450",NA
2005,tt0387131,The Constant Gardener,ok,ok,PASS,25500000,33579798,81079798,2005PASS,30422345,40061811,96730885,2,2,0387131,"A widower is determined to get to the bottom of a potentially explosive secret involving his wife's murder, big business, and corporate corruption.",R,True,"English, Italian, Swahili, German","UK, Germany, USA, China","Jeffrey Caine (screenplay), John le Carré (based on the novel by)",82,7.5,Fernando Meirelles,31 Aug 2005,"Ralph Fiennes, Rachel Weisz, Hubert Koundé, Danny Huston","Drama, Mystery, Thriller",Won 1 Oscar. Another 23 wins & 45 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg1MTYyMDE2NF5BMl5BanBnXkFtZTcwNTk1NTAzMQ@@._V1_SX300.jpg,"92,159",NA
2005,tt0435625,The Descent,ok,ok,PASS,7000000,26024456,57029609,2005PASS,8351232,31048038,68038213,2,2,0435625,"A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.",R,True,English,UK,Neil Marshall,71,7.3,Neil Marshall,04 Aug 2006,"Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder","Adventure, Horror",8 wins & 14 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_SX300.jpg,"116,902",NA
2005,tt0395584,The Devil&#39;s Rejects,ok,ok,PASS,7000000,17044981,20940428,2005PASS,8351232,20335227,24982624,2,2,0395584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,tt0404032,The Exorcism of Emily Rose,ok,ok,PASS,18000000,75072454,144587700,2005PASS,21474596,89563925,172497916,2,2,0404032,A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,PG-13,True,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",USA,"Paul Harris Boardman, Scott Derrickson",46,6.7,Scott Derrickson,09 Sep 2005,"Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter","Crime, Drama, Horror",3 wins & 7 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1_SX300.jpg,"71,575",NA
2005,tt0432291,The Fog,ok,ok,PASS,18000000,29511112,37048526,2005PASS,21474596,35207734,44200119,2,2,0432291,"The inhabitants of Antonio Island, off the coast of Oregon, are about to unveil a statue honoring the four men (Castle, Wayne, Williams and Malone) who founded their town in 1871. Nick ...",PG-13,True,English,USA,"Cooper Layne (screenplay), John Carpenter, Debra Hill",27,3.5,Rupert Wainwright,14 Oct 2005,"Tom Welling, Maggie Grace, Selma Blair, DeRay Davis",Horror,1 win.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NzM3Njg0M15BMl5BanBnXkFtZTcwNzI1NDAzMQ@@._V1_SX300.jpg,"25,481",NA
2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk-disagree,notalk,FAIL,45000000,51019112,104019112,2005FAIL,53686491,60867491,124098247,2,2,0371724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,tt0399201,The Island,ok,ok,PASS,120000000,35818913,163018913,2005PASS,143163975,42733150,194486964,2,2,0399201,"A man goes on the run after he discovers that he is actually a ""harvestable being"", and is being kept as a source of replacement parts, along with others, in a Utopian facility.",PG-13,True,English,USA,"Caspian Tredwell-Owen (screenplay), Alex Kurtzman (screenplay), Roberto Orci (screenplay), Caspian Tredwell-Owen (story)",50,6.9,Michael Bay,22 Jul 2005,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean","Action, Adventure, Sci-Fi",1 win & 3 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_SX300.jpg,"217,914",NA
2005,tt0366627,The Jacket,men,men,FAIL,28500000,6301131,15452978,2005FAIL,34001444,7517458,18435915,2,2,0366627,"A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a Doctor's experiments, and his life is completely affected by them.",R,True,English,"USA, Germany","Tom Bleecker (story), Marc Rocco (story), Massy Tadjedin (screenplay)",44,7.1,John Maybury,04 Mar 2005,"Adrien Brody, Keira Knightley, Kris Kristofferson, Jennifer Jason Leigh","Drama, Mystery, Sci-Fi",1 nomination.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUyMjEwNjE4M15BMl5BanBnXkFtZTcwNzQ5MDgyMQ@@._V1_SX300.jpg,"77,119",NA
2005,tt0386140,The Legend of Zorro,notalk,notalk,FAIL,80000000,45575336,141475336,2005FAIL,95442650,54372886,168784763,2,2,0386140,"Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Alejandro de la Vega (Banderas) -- and his wife, Elena (Zeta-Jones) -- to take action.",PG,True,"Spanish, English",USA,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), Roberto Orci (story), Alex Kurtzman (story), Ted Elliott (story), Terry Rossio (story), Johnston McCulley (character)",47,5.9,Martin Campbell,28 Oct 2005,"Alberto Reyes, Julio Oscar Mechoso, Gustavo Sánchez Parra, Adrian Alonso","Action, Adventure, Western",1 win & 3 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNDU2NTY5M15BMl5BanBnXkFtZTcwNDM1OTYzMQ@@._V1_SX300.jpg,"53,636",NA
2005,tt0402399,The New World,dubious,dubious,FAIL,30000000,12712093,26184400,2005FAIL,35790994,15165948,31238857,2,2,0402399,"The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.",PG-13,True,"English, Algonquin","USA, UK",Terrence Malick,69,6.7,Terrence Malick,20 Jan 2006,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer, Christian Bale","Biography, Drama, History",Nominated for 1 Oscar. Another 8 wins & 11 nominations.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk1MzE0NzA1MV5BMl5BanBnXkFtZTcwMDI4ODcyMQ@@._V1_SX300.jpg,"59,280",NA
2005,tt0377109,The Ring Two,ok,ok,PASS,50000000,75941727,161941727,2005PASS,59651656,90600996,193201845,2,2,0377109,"Six months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",PG-13,True,English,USA,"Ehren Kruger, Kôji Suzuki (novel), Hiroshi Takahashi",44,5.3,Hideo Nakata,18 Mar 2005,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins","Horror, Mystery, Thriller",2 wins & 6 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_SX300.jpg,"55,683",NA
2005,tt0397101,The Skeleton Key,ok,ok,PASS,40000000,47907715,92256918,2005PASS,47721325,57155491,110065560,2,2,0397101,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,PG-13,True,"English, French","USA, Germany",Ehren Kruger,47,6.5,Iain Softley,12 Aug 2005,"Kate Hudson, Gena Rowlands, John Hurt, Peter Sarsgaard","Drama, Mystery, Thriller",4 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxNDYzODE3NF5BMl5BanBnXkFtZTcwMDc1NDAzMQ@@._V1_SX300.jpg,"71,114",NA
2005,tt0367089,The Squid and the Whale,men,men,FAIL,1500000,7372734,11191423,2005FAIL,1789550,8795916,13351738,2,2,0367089,"Based on the true childhood experiences of Noah Baumbach and his brother, The Squid and the Whale tells the touching story of two young boys dealing with their parents' divorce in Brooklyn in the 1980s.",R,True,English,USA,Noah Baumbach,82,7.4,Noah Baumbach,03 Mar 2006,"Owen Kline, Jeff Daniels, Laura Linney, Jesse Eisenberg","Comedy, Drama",Nominated for 1 Oscar. Another 19 wins & 27 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg1NTE4NTc3NV5BMl5BanBnXkFtZTgwNDA1NDI1MDE@._V1_SX300.jpg,"50,517",NA
2005,tt0372532,The Wedding Date,ok,ok,PASS,15000000,31726995,47175038,2005PASS,17895497,37851356,56281383,2,2,0372532,"Single-girl anxiety causes Kat Ellis (Messing) to hire a male escort (Mulroney) to pose as her boyfriend at her sister's wedding. Her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing.",PG-13,True,English,USA,"Elizabeth Young (book), Dana Fox (screenplay)",32,6,Clare Kilner,04 Feb 2005,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport","Comedy, Romance",N/A,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2NzQ0MDYyOF5BMl5BanBnXkFtZTcwMzA4NzcyMQ@@._V1_SX300.jpg,"28,582",NA
2005,tt0407265,Transamerica,ok,ok,PASS,1000000,9015303,16553163,2005PASS,1193033,10755555,19748472,2,2,0407265,"A pre-operative male-to-female transsexual takes an unexpected journey when she learns that she fathered a son, now a teenage runaway hustling on the streets of New York.",R,True,"English, Spanish",USA,Duncan Tucker,66,7.5,Duncan Tucker,10 Feb 2006,"Andrea James, Felicity Huffman, Danny Burstein, Maurice Orozco","Adventure, Comedy, Drama",Nominated for 2 Oscars. Another 28 wins & 13 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMjExNzkzMV5BMl5BanBnXkFtZTcwMjczNjEzMQ@@._V1_SX300.jpg,"32,025",NA
2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,men,FAIL,4750000,1253413,3061763,2005FAIL,5666907,1495363,3652785,2,2,0423409,"Director Michael Winterbottom (Northam) attempts to shoot the adaptation of Laurence Sterne's essentially unfilmable novel, ""The Life and Opinions of Tristram Shandy, Gentleman.""",R,True,English,UK,"Laurence Sterne (novel), Frank Cottrell Boyce (screenplay)",80,6.8,Michael Winterbottom,20 Jan 2006,"Steve Coogan, Rob Brydon, Keeley Hawes, Shirley Henderson","Comedy, Drama",2 wins & 12 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2ODMwNTY3NV5BMl5BanBnXkFtZTcwMzczNjEzMQ@@._V1_SX300.jpg,"10,233",NA
2005,tt0434409,V for Vendetta,ok-disagree,ok,PASS,50000000,70511035,129231542,2005PASS,59651656,84122001,154177511,2,2,0434409,"In a future British tyranny, a shadowy freedom fighter plots to overthrow it with the help of a young woman.",R,True,English,"USA, UK, Germany","Andy Wachowski (screenplay), Lana Wachowski (screenplay), David Lloyd (graphic novel art)",62,8.2,James McTeigue,17 Mar 2006,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry","Action, Sci-Fi, Thriller",4 wins & 17 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_SX300.jpg,"557,149",NA
2005,tt0348333,Waiting...,ok,ok,PASS,1125000,16124543,18673274,2005PASS,1342162,19237114,22277835,2,2,0348333,Young employees at Shenaniganz restaurant collectively stave off boredom and adulthood with their antics.,R,True,"English, German",USA,Rob McKittrick,30,6.8,Rob McKittrick,07 Oct 2005,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner",Comedy,N/A,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3NjMyNDA5MV5BMl5BanBnXkFtZTcwODgxMzEzMQ@@._V1_SX300.jpg,"66,392",NA
2005,tt0358273,Walk the Line,ok,ok,PASS,29000000,119519402,187707495,2005PASS,34597961,142590606,223941260,2,2,0358273,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",PG-13,True,"English, Russian","USA, Germany","Johnny Cash (book), Johnny Cash (book), Gill Dennis, James Mangold",72,7.9,James Mangold,18 Nov 2005,"Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick","Biography, Drama, Music",Won 1 Oscar. Another 35 wins & 28 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIyOTU3MjUxOF5BMl5BanBnXkFtZTcwMTQ0NjYzMw@@._V1_SX300.jpg,"156,143",NA
2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,132000000,234280354,606836535,2005FAIL,157480373,279504224,723976090,2,2,0407304,"As Earth is invaded by alien tripod fighting machines, one family fights for survival.",PG-13,True,English,USA,"Josh Friedman (screenplay), David Koepp (screenplay), H.G. Wells (novel)",73,6.5,Steven Spielberg,29 Jun 2005,"Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin","Adventure, Sci-Fi, Thriller",Nominated for 3 Oscars. Another 13 wins & 19 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg,"253,227",NA
2005,tt0240200,Water,ok,ok,PASS,3000000,5529144,8119205,2005PASS,3579099,6596452,9686481,2,2,0240200,"The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi.",PG-13,True,"Hindi, Sanskrit","Canada, India","Anurag Kashyap (dialogue), Deepa Mehta",77,7.8,Deepa Mehta,04 Nov 2005,"Sarala Kariyawasam, Buddhi Wickrama, Rinsly Weerarathne, Iranganie Serasinghe","Drama, Romance",Nominated for 1 Oscar. Another 14 wins & 12 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMzIwOTk4Mzk4Nl5BMl5BanBnXkFtZTcwMjc1NTIzMQ@@._V1_SX300.jpg,"10,623",NA
2005,tt0375210,White Noise,notalk,notalk,FAIL,10000000,56094360,92094360,2005FAIL,11930331,66922430,109871622,2,2,0375210,"An architect's desire to speak with his wife from beyond the grave, becomes an obsession with supernatural repercussions.",PG-13,True,English,"UK, Canada, USA",Niall Johnson,30,5.5,Geoffrey Sax,07 Jan 2005,"Michael Keaton, Chandra West, Deborah Kara Unger, Ian McNeice","Drama, Horror, Mystery",1 win & 2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzNjA2MDk0NF5BMl5BanBnXkFtZTcwNjkwODcyMQ@@._V1_SX300.jpg,"36,480",NA
2005,tt0443295,"Yours, Mine and Ours",ok,ok,PASS,45000000,53359917,72359917,2005PASS,53686491,63660149,86327778,2,2,0443295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,tt0406375,Zathura: A Space Adventure,nowomen,nowomen,FAIL,65000000,28045540,58545540,2005FAIL,77547153,33459258,69846769,2,2,0406375,Two young brothers are drawn into an intragalactic adventure when their house is magically hurtled through space because of the board game they are playing.,PG,True,English,USA,"Chris Van Allsburg (book), David Koepp (screenplay), John Kamps (screenplay)",67,6.1,Jon Favreau,11 Nov 2005,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart","Action, Adventure, Comedy",2 wins & 3 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyOTQ2ODg4OV5BMl5BanBnXkFtZTcwMjk2ODUzMQ@@._V1_SX300.jpg,"48,064",NA
2004,tt0337563,13 Going on 30,ok,ok,PASS,30000000,57139723,96439723,2004PASS,36995786,70464299,118928779,3,2,0337563,A 13 year old girl plays a game on her 13th birthday and wakes up the next day as a 30 year old woman.,PG-13,True,"English, Portuguese",USA,"Josh Goldsmith, Cathy Yuspa",57,6.1,Gary Winick,23 Apr 2004,"Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis","Comedy, Fantasy, Romance",11 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MTI3ODEwNF5BMl5BanBnXkFtZTcwOTA4NDUyMQ@@._V1_SX300.jpg,"85,822",NA
2004,tt0212712,2046,ok,ok,PASS,12000000,1442338,19202856,2004PASS,14798315,1778681,23680825,3,2,0212712,"He was a writer. He thought he wrote about the future but it really was the past. In his novel, a mysterious train left for 2046 every once in a while. Everyone who went there had the same ...",R,True,"Cantonese, Japanese, Mandarin","Hong Kong, China, France, Italy, Germany",Kar Wai Wong (screenplay),78,7.5,Kar Wai Wong,29 Sep 2004,"Tony Chiu Wai Leung, Li Gong, Faye Wong, Takuya Kimura","Drama, Fantasy, Romance",32 wins & 31 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMzY1MjkzNDY4MF5BMl5BanBnXkFtZTcwMzE1NzAzMQ@@._V1_SX300.jpg,"34,976",NA
2004,tt0343660,50 First Dates,men-disagree,men,FAIL,75000000,120776832,196324496,2004FAIL,92489466,148941129,242105970,3,2,0343660,"Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the very next day.",PG-13,True,"English, Hawaiian, Mandarin, Turkish",USA,George Wing,48,6.8,Peter Segal,13 Feb 2004,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin","Comedy, Romance",6 wins & 9 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwMzc4MDgxNF5BMl5BanBnXkFtZTYwNjUwMzE3._V1_SX300.jpg,"202,178",NA
2004,tt0356470,A Cinderella Story,ok,ok,PASS,19000000,51438175,70067909,2004PASS,23430665,63433191,86407246,3,2,0356470,"Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",PG,True,"English, German, Czech","USA, Canada",Leigh Dunlap,25,5.8,Mark Rosman,16 Jul 2004,"Hilary Duff, Jennifer Coolidge, Chad Michael Murray, Dan Byrd","Comedy, Family, Romance",6 wins & 8 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_SX300.jpg,"44,602",NA
2004,tt0359423,A Home at the End of The World,dubious,dubious,FAIL,6500000,1029017,1033810,2004FAIL,8015754,1268976,1274887,3,2,0359423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,tt0344510,A Very Long Engagement,ok,ok,PASS,55000000,6167817,59606587,2004PASS,67825608,7606108,73506419,3,2,0344510,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",R,True,"French, German, Corsican","France, USA","Sébastien Japrisot (novel), Jean-Pierre Jeunet (story), Guillaume Laurant (story), Guillaume Laurant (dialogue)",76,7.8,Jean-Pierre Jeunet,27 Oct 2004,"Audrey Tautou, Gaspard Ulliel, Dominique Pinon, Chantal Neuwirth","Drama, Mystery, Romance",Nominated for 2 Oscars. Another 19 wins & 24 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA3OTg2NDQzODdeQTJeQWpwZ15BbWU3MDMyNjAwMzM@._V1_SX300.jpg,"54,146",NA
