"season","episode","line","raw_text","stage_direction","dialogue","start_time","end_time"
3,2,372,"You are both extremely loud.","","You are both extremely loud.","00:18:36","00:18:38"
3,2,373,"You think you have evil Russians plotting against our country, on tape,","","You think you have evil Russians plotting against our country, on tape,","00:18:39","00:18:42"
3,2,374,"and you're trying to translate, but haven't figured out a word","","and you're trying to translate, but haven't figured out a word","00:18:42","00:18:44"
3,2,375,"because you didn't realize Russians use an entirely different alphabet.","","because you didn't realize Russians use an entirely different alphabet.","00:18:44","00:18:47"
3,2,376,"Sound about right?","","Sound about right?","00:18:48","00:18:49"
3,2,377,"-Whoa! What do you think you're doing? -I wanna hear it.","","Whoa! What do you think you're doing? I wanna hear it.","00:18:51","00:18:53"
3,2,378,"-[both] Why? -'Cause maybe I can help.","[both]","Why? 'Cause maybe I can help.","00:18:53","00:18:55"
3,2,379,"-I'm fluent in four languages, you know. -Russian?","","I'm fluent in four languages, you know. Russian?","00:18:56","00:18:58"
3,2,380,"Ou-yay are-yay umb-day.","","Ouyay areyay umbday.","00:18:58","00:19:00"
3,2,381,"[laughs] Oh-ho-ho!","[laughs]","Ohhoho!","00:19:00","00:19:02"
3,2,382,"Holy shit!","","Holy shit!","00:19:02","00:19:02"
3,2,383,"That was Pig Latin, dingus.","","That was Pig Latin, dingus.","00:19:03","00:19:04"
3,2,384,"-Idiot. -But I can speak Spanish","","Idiot. But I can speak Spanish","00:19:05","00:19:07"
3,2,385,"and French and Italian, and I've been in band for 12 years.","","and French and Italian, and I've been in band for 12 years.","00:19:07","00:19:10"
3,2,386,"-My ears are little geniuses, trust me. -Uh...","","My ears are little geniuses, trust me. Uh...","00:19:10","00:19:12"
3,2,387,"Come on, it's your turn to sling ice cream, my turn to translate.","","Come on, it's your turn to sling ice cream, my turn to translate.","00:19:13","00:19:15"
3,2,388,"I don't even want credit. I'm just bored.","","I don't even want credit. I'm just bored.","00:19:15","00:19:17"
3,2,389,"[bell dings at counter]","[bell dings at counter]","","00:19:18","00:19:19"
3,2,390,"[light jazz playing]","[light jazz playing]","","00:19:33","00:19:35"
3,2,391,"Yes?","","Yes?","00:19:37","00:19:38"
3,2,392,"-Mrs. Driscoll? -Yes?","","Mrs. Driscoll? Yes?","00:19:39","00:19:41"
3,2,393,"Hi, um, I'm Nancy.","","Hi, um, I'm Nancy.","00:19:41","00:19:43"
3,2,394,"Nancy Wheeler. We spoke briefly on the phone last night.","","Nancy Wheeler. We spoke briefly on the phone last night.","00:19:43","00:19:46"
3,2,395,"We're from The Hawkins Post.","","We're from The Hawkins Post.","00:19:46","00:19:47"
3,2,396,"Oh! Oh, yes!","","Oh! Oh, yes!","00:19:47","00:19:49"
3,2,397,"Oh, my goodness.","","Oh, my goodness.","00:19:49","00:19:50"
3,2,398,"Oh. You look too young for reporters.","","Oh. You look too young for reporters.","00:19:50","00:19:53"
3,2,399,"-We get that a lot. -[Mrs. Driscoll chuckles]","[Mrs. Driscoll chuckles]","We get that a lot. ","00:19:53","00:19:55"
3,2,400,"Follow me.","","Follow me.","00:19:55","00:19:56"
3,2,401,"[Nancy] Oh, it's... it's lovely.","[Nancy]","Oh, it's... it's lovely.","00:19:57","00:20:00"
3,2,402,"Um, do you live here all alone?","","Um, do you live here all alone?","00:20:00","00:20:03"
3,2,403,"Yes. Jack, my husband,","","Yes. Jack, my husband,","00:20:03","00:20:05"
3,2,404,"he passed away, what is it now, ten years ago.","","he passed away, what is it now, ten years ago.","00:20:05","00:20:09"
3,2,405,"Oh, um... I'm... I'm so sorry.","","Oh, um... I'm... I'm so sorry.","00:20:09","00:20:12"
3,2,406,"Oh, don't be.","","Oh, don't be.","00:20:12","00:20:14"
3,2,407,"I kinda like the quiet.","","I kinda like the quiet.","00:20:14","00:20:16"
3,2,408,"At least, I did.","","At least, I did.","00:20:17","00:20:18"
3,2,409,"[door hinge creaks]","[door hinge creaks]","","00:20:18","00:20:20"
3,2,410,"This way.","","This way.","00:20:20","00:20:21"
3,2,411,"[steps creaking]","[steps creaking]","","00:20:25","00:20:26"
3,2,412,"It's right over there.","","It's right over there.","00:20:32","00:20:33"
3,2,413,"[Mrs. Driscoll] You see those little teeth marks, don't ya?","[Mrs. Driscoll]","You see those little teeth marks, don't ya?","00:20:49","00:20:52"
3,2,414,"And...","","And...","00:20:56","00:20:57"
3,2,415,"these bags, um...","","these bags, um...","00:20:57","00:20:58"
3,2,416,"you're sure they were full before?","","you're sure they were full before?","00:20:59","00:21:01"
3,2,417,"I'm old, honey, not senile.","","I'm old, honey, not senile.","00:21:01","00:21:02"
3,2,418,"Bought them over at Blackburn's Supplies just last Tuesday.","","Bought them over at Blackburn's Supplies just last Tuesday.","00:21:03","00:21:06"
3,2,419,"Now you tell me,","","Now you tell me,","00:21:07","00:21:08"
3,2,420,"why would rats want to eat a poor old woman's fertilizer?","","why would rats want to eat a poor old woman's fertilizer?","00:21:08","00:21:11"
3,2,421,"Are you sure they did?","","Are you sure they did?","00:21:11","00:21:12"
3,2,422,"Maybe they just gnawed the bag? I mean...","","Maybe they just gnawed the bag? I mean...","00:21:13","00:21:17"
3,2,423,"eating fertilizer seems--","","eating fertilizer seems","00:21:17","00:21:19"
3,2,424,"Crazy. Believe me, I know, honey.","","Crazy. Believe me, I know, honey.","00:21:19","00:21:21"
3,2,425,"But... [sighs]","[sighs]","But...","00:21:21","00:21:23"
3,2,426,"...something's not right with these rats.","","...something's not right with these rats.","00:21:23","00:21:25"
3,2,427,"What does that mean, exactly...","","What does that mean, exactly...","00:21:25","00:21:27"
3,2,428,"""not right""?","","""not right""?","00:21:28","00:21:28"
3,2,429,"Rabies, my guess.","","Rabies, my guess.","00:21:29","00:21:31"
3,2,430,"That's when I said to myself,","","That's when I said to myself,","00:21:31","00:21:32"
3,2,431,"""Doris, you gotta call the paper.","","""Doris, you gotta call the paper.","00:21:32","00:21:34"
3,2,432,"Because if those diseased rats are runnin' loose,","","Because if those diseased rats are runnin' loose,","00:21:34","00:21:38"
3,2,433,"the people, they oughta know."" Wouldn't you agree?","","the people, they oughta know."" Wouldn't you agree?","00:21:38","00:21:40"
3,2,434,"[crashing sound]","[crashing sound]","","00:21:42","00:21:43"
3,2,435,"Oh, yes, I forgot to mention!","","Oh, yes, I forgot to mention!","00:21:43","00:21:45"
3,2,436,"Come on over here.","","Come on over here.","00:21:46","00:21:47"
3,2,437,"-[thud] -[loud squeal]","[thud] [loud squeal]"," ","00:21:51","00:21:52"
3,2,438,"I caught one of the little bastards.","","I caught one of the little bastards.","00:21:52","00:21:53"
3,2,439,"[monstrous chittering]","[monstrous chittering]","","00:21:54","00:21:56"
3,2,440,"[squealing, snarling]","[squealing, snarling]","","00:21:58","00:22:00"
3,2,441,"[crowd chanting] Kline's a swine! Kline's a swine!","[crowd chanting]","Kline's a swine! Kline's a swine!","00:22:00","00:22:03"
3,2,442,"Kline's a swine!","","Kline's a swine!","00:22:03","00:22:05"
3,2,443,"Kline's a swine! Kline's a swine!","","Kline's a swine! Kline's a swine!","00:22:05","00:22:08"
3,2,444,"[footsteps echoing]","[footsteps echoing]","","00:22:08","00:22:10"
3,2,445,"[crowd chanting] Kline's a swine! Kline's a swine!","[crowd chanting]","Kline's a swine! Kline's a swine!","00:22:10","00:22:13"
3,2,446,"Kline's a swine!","","Kline's a swine!","00:22:13","00:22:15"
3,2,447,"Kline's a swine!","","Kline's a swine!","00:22:15","00:22:16"
3,2,448,"Kline's a swine!","","Kline's a swine!","00:22:17","00:22:18"
3,2,449,"Kline's a swine!","","Kline's a swine!","00:22:18","00:22:19"
3,2,450,"[chanting fades]","[chanting fades]","","00:22:19","00:22:21"
3,2,451,"[woman] Jim?","[woman]","Jim?","00:22:22","00:22:22"
3,2,452,"Mayor Kline is ready for you.","","Mayor Kline is ready for you.","00:22:23","00:22:24"
3,2,453,"Great.","","Great.","00:22:26","00:22:27"
3,2,454,"Thank you.","","Thank you.","00:22:29","00:22:30"
3,2,455,"Jim.","","Jim.","00:22:31","00:22:32"
3,2,456,"[chuckles] Thanks for coming by.","[chuckles]","Thanks for coming by.","00:22:33","00:22:35"
3,2,457,"I'm not doing it, Larry.","","I'm not doing it, Larry.","00:22:35","00:22:37"
3,2,458,"[laughs]","[laughs]","","00:22:37","00:22:38"
3,2,459,"Calm down, now. You don't even know what I want.","","Calm down, now. You don't even know what I want.","00:22:38","00:22:40"
3,2,460,"You don't like your fan club, you want me to shut 'em down. Sound about right?","","You don't like your fan club, you want me to shut 'em down. Sound about right?","00:22:41","00:22:44"
3,2,461,"[laughs] When'd you get so serious?","[laughs]","When'd you get so serious?","00:22:44","00:22:46"
3,2,462,"Take a seat.","","Take a seat.","00:22:47","00:22:48"
3,2,463,"-[protesters cheering] -[protester speaking indistinctly]","[protesters cheering] [protester speaking indistinctly]"," ","00:22:48","00:22:51"
3,2,464,"[clears throat dramatically]","[clears throat dramatically]","","00:22:51","00:22:52"
3,2,465,"[grunts]","[grunts]","","00:22:53","00:22:54"
3,2,466,"My fan club, as you call them,","","My fan club, as you call them,","00:22:54","00:22:57"
3,2,467,"now, you know why they're out there, don't ya?","","now, you know why they're out there, don't ya?","00:22:57","00:22:59"
3,2,468,"They're not actually fans?","","They're not actually fans?","00:22:59","00:23:00"
3,2,469,"[chuckles]","[chuckles]","","00:23:00","00:23:01"
3,2,470,"They lost their jobs to the mall","","They lost their jobs to the mall","00:23:02","00:23:03"
3,2,471,"and blame me for helping make that happen.","","and blame me for helping make that happen.","00:23:04","00:23:06"
3,2,472,"Now,","","Now,","00:23:06","00:23:07"
3,2,473,"you go ask anyone else in this town.","","you go ask anyone else in this town.","00:23:07","00:23:09"
3,2,474,"They all love the mall.","","They all love the mall.","00:23:09","00:23:10"
3,2,475,"It's helped our economy grow, brought in new jobs,","","It's helped our economy grow, brought in new jobs,","00:23:10","00:23:13"
3,2,476,"and just some incredible new stores.","","and just some incredible new stores.","00:23:13","00:23:15"
3,2,477,"Which is why they all stopped shopping at their, uh, mom-and-pops.","","Which is why they all stopped shopping at their, uh, momandpops.","00:23:15","00:23:19"
3,2,478,"Now, that's not me, Jim.","","Now, that's not me, Jim.","00:23:20","00:23:21"
3,2,479,"-Mm-hmm? -Uh-uh.","","Mmhmm? Uhuh.","00:23:21","00:23:22"
3,2,480,"That's just, uh, good old fashioned American capitalism.","","That's just, uh, good old fashioned American capitalism.","00:23:22","00:23:25"
3,2,481,"Well, Larry, I think that they're just exercising","","Well, Larry, I think that they're just exercising","00:23:25","00:23:27"
3,2,482,"their good old fashioned American right to protest.","","their good old fashioned American right to protest.","00:23:27","00:23:31"
3,2,483,"-[grunts] -I agree.","[grunts]"," I agree.","00:23:31","00:23:33"
3,2,484,"-Yeah. -If.","","Yeah. If.","00:23:33","00:23:35"
3,2,485,"If they had a permit.","","If they had a permit.","00:23:36","00:23:37"
3,2,486,"Now, correct me if I'm wrong here, Jim, but, uh...","","Now, correct me if I'm wrong here, Jim, but, uh...","00:23:38","00:23:40"
3,2,487,"I don't believe they secured a permit from your office,","","I don't believe they secured a permit from your office,","00:23:41","00:23:43"
3,2,488,"did they?","","did they?","00:23:44","00:23:45"
3,2,489,"Not that I'm aware of.","","Not that I'm aware of.","00:23:46","00:23:47"
3,2,490,"Then I do believe it's within my right to get rid of them.","","Then I do believe it's within my right to get rid of them.","00:23:47","00:23:50"
3,2,491,"Larry,","","Larry,","00:23:51","00:23:52"
3,2,492,"I'm not a politics guy,","","I'm not a politics guy,","00:23:53","00:23:54"
3,2,493,"but I think if you force those people out of here without provocation,","","but I think if you force those people out of here without provocation,","00:23:54","00:23:58"
3,2,494,"I don't think that's a good look for your re-election campaign.","","I don't think that's a good look for your reelection campaign.","00:23:58","00:24:01"
3,2,495,"[""America the Beautiful"" playing]","[""America the Beautiful"" playing]","","00:24:01","00:24:03"
3,2,496,"You know what's in four days, Jim?","","You know what's in four days, Jim?","00:24:04","00:24:05"
3,2,497,"Independence Day?","","Independence Day?","00:24:07","00:24:08"
3,2,498,"That's right.","","That's right.","00:24:08","00:24:09"
3,2,499,"And I'm gonna throw this town the biggest bash it's ever seen.","","And I'm gonna throw this town the biggest bash it's ever seen.","00:24:09","00:24:12"
3,2,500,"Fireworks, music, activities, you name it.","","Fireworks, music, activities, you name it.","00:24:12","00:24:14"
3,2,501,"I'm gonna pull out all the stops. You know why?","","I'm gonna pull out all the stops. You know why?","00:24:14","00:24:16"
3,2,502,"'Cause at the end of the day, that's all the voters will remember.","","'Cause at the end of the day, that's all the voters will remember.","00:24:17","00:24:20"
3,2,503,"But I can't think, much less plan,","","But I can't think, much less plan,","00:24:21","00:24:24"
3,2,504,"with all that racket going on out there.","","with all that racket going on out there.","00:24:25","00:24:27"
3,2,505,"So, if you don't mind,","","So, if you don't mind,","00:24:28","00:24:30"
3,2,506,"please...","","please...","00:24:31","00:24:33"
3,2,507,"just do your job.","","just do your job.","00:24:33","00:24:34"
3,2,508,"Flash your little gold badge,","","Flash your little gold badge,","00:24:35","00:24:37"
3,2,509,"and get rid of them.","","and get rid of them.","00:24:37","00:24:39"
3,2,510,"[indistinct chatter]","[indistinct chatter]","","00:24:42","00:24:44"
3,2,511,"So, what do you think?","","So, what do you think?","00:24:49","00:24:50"
3,2,512,"Hey, what's wrong?","","Hey, what's wrong?","00:24:53","00:24:54"
3,2,513,"Too many people.","","Too many people.","00:24:55","00:24:56"
3,2,514,"Against the rules.","","Against the rules.","00:24:57","00:24:58"
3,2,515,"Seriously?","","Seriously?","00:24:59","00:25:00"
3,2,516,"You have superpowers.","","You have superpowers.","00:25:00","00:25:02"
3,2,517,"What's the worst that could happen?","","What's the worst that could happen?","00:25:02","00:25:03"
3,2,518,"[upbeat synth music playing]","[upbeat synth music playing]","","00:25:06","00:25:08"
3,2,519,"[indistinct chatter]","[indistinct chatter]","","00:25:08","00:25:10"
3,2,520,"So, what should we do first?","","So, what should we do first?","00:25:21","00:25:22"
3,2,521,"[laughs] You've never been shopping before, have you?","[laughs]","You've never been shopping before, have you?","00:25:24","00:25:26"
3,2,522,"Well, then I guess we're just gonna have to try everything.","","Well, then I guess we're just gonna have to try everything.","00:25:28","00:25:31"
3,2,523,"Ooh. Come on.","","Ooh. Come on.","00:25:31","00:25:33"
3,2,524,"I just... I don't understand what we're looking for.","","I just... I don't understand what we're looking for.","00:25:40","00:25:42"
3,2,525,"Something pretty and shiny that says ""I'm sorry.""","","Something pretty and shiny that says ""I'm sorry.""","00:25:42","00:25:45"
3,2,526,"What, just something that literally says ""I'm sorry""?","","What, just something that literally says ""I'm sorry""?","00:25:45","00:25:47"
3,2,527,"No!","","No!","00:25:47","00:25:48"
3,2,528,"[cash register beeping]","[cash register beeping]","","00:25:52","00:25:54"
3,2,529,"Do you like that?","","Do you like that?","00:26:00","00:26:01"
3,2,530,"How do I know... what I like?","","How do I know... what I like?","00:26:01","00:26:04"
3,2,531,"You just try things on.","","You just try things on.","00:26:04","00:26:06"
3,2,532,"Until you find something that feels like you.","","Until you find something that feels like you.","00:26:07","00:26:09"
