Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
09/23/2015 10:00:00 AM,96,15,14,23,44
09/23/2015 09:00:00 AM,116,13,8,26,69
09/23/2015 08:00:00 AM,131,9,6,18,98
09/23/2015 07:00:00 AM,78,9,9,13,47
09/23/2015 06:00:00 AM,35,2,5,7,21
09/23/2015 05:00:00 AM,9,0,1,2,6
09/23/2015 04:00:00 AM,0,0,0,0,0
09/23/2015 03:00:00 AM,1,0,0,1,0
09/23/2015 02:00:00 AM,0,0,0,0,0
09/23/2015 01:00:00 AM,0,0,0,0,0
09/23/2015 12:00:00 AM,3,1,0,2,0
09/22/2015 11:00:00 PM,3,0,1,1,1
09/22/2015 10:00:00 PM,22,1,2,7,12
09/22/2015 09:00:00 PM,13,1,1,8,3
09/22/2015 08:00:00 PM,40,6,2,18,14
09/22/2015 07:00:00 PM,141,19,17,56,49
09/22/2015 06:00:00 PM,241,31,27,130,53
09/22/2015 05:00:00 PM,204,18,30,112,44
09/22/2015 04:00:00 PM,152,13,16,76,47
09/22/2015 03:00:00 PM,101,11,11,41,38
09/22/2015 02:00:00 PM,76,7,8,29,32
09/22/2015 01:00:00 PM,75,13,14,26,22
09/22/2015 12:00:00 PM,80,15,9,34,22
09/22/2015 11:00:00 AM,79,19,16,20,24
09/22/2015 10:00:00 AM,93,17,12,29,35
09/22/2015 09:00:00 AM,127,13,11,27,76
09/22/2015 08:00:00 AM,138,13,7,23,95
09/22/2015 07:00:00 AM,85,6,6,18,55
09/22/2015 06:00:00 AM,20,4,2,3,11
09/22/2015 05:00:00 AM,12,0,0,5,7
09/22/2015 04:00:00 AM,2,0,1,1,0
09/22/2015 03:00:00 AM,0,0,0,0,0
09/22/2015 02:00:00 AM,0,0,0,0,0
09/22/2015 01:00:00 AM,0,0,0,0,0
09/22/2015 12:00:00 AM,2,0,0,1,1
09/21/2015 11:00:00 PM,2,0,1,1,0
09/21/2015 10:00:00 PM,9,1,1,3,4
09/21/2015 09:00:00 PM,11,1,1,6,3
09/21/2015 08:00:00 PM,42,7,6,21,8
09/21/2015 07:00:00 PM,116,19,23,44,30
09/21/2015 06:00:00 PM,200,23,30,99,48
09/21/2015 05:00:00 PM,217,33,34,99,51
09/21/2015 04:00:00 PM,128,12,20,60,36
09/21/2015 03:00:00 PM,96,18,11,33,34
09/21/2015 02:00:00 PM,113,19,12,43,39
09/21/2015 01:00:00 PM,96,16,25,36,19
09/21/2015 12:00:00 PM,84,20,14,28,22
09/21/2015 11:00:00 AM,81,14,12,32,23
09/21/2015 10:00:00 AM,89,10,11,26,42
09/21/2015 09:00:00 AM,103,16,12,25,50
09/21/2015 08:00:00 AM,102,11,6,19,66
09/21/2015 07:00:00 AM,72,5,6,16,45
09/21/2015 06:00:00 AM,19,3,3,3,10
09/21/2015 05:00:00 AM,6,0,1,2,3
09/21/2015 04:00:00 AM,1,0,0,0,1
09/21/2015 03:00:00 AM,0,0,0,0,0
09/21/2015 02:00:00 AM,0,0,0,0,0
09/21/2015 01:00:00 AM,1,0,0,1,0
09/21/2015 12:00:00 AM,1,0,0,1,0
09/20/2015 11:00:00 PM,0,0,0,0,0
09/20/2015 10:00:00 PM,2,0,0,2,0
09/20/2015 09:00:00 PM,7,0,1,5,1
09/20/2015 08:00:00 PM,23,7,3,1,12
09/20/2015 07:00:00 PM,34,8,10,7,9
09/20/2015 06:00:00 PM,86,15,11,24,36
09/20/2015 05:00:00 PM,88,13,18,27,30
09/20/2015 04:00:00 PM,130,19,17,46,48
09/20/2015 03:00:00 PM,154,24,15,54,61
09/20/2015 02:00:00 PM,158,13,19,75,51
09/20/2015 01:00:00 PM,135,22,15,49,49
09/20/2015 12:00:00 PM,126,27,17,40,42
09/20/2015 11:00:00 AM,181,33,32,70,46
09/20/2015 10:00:00 AM,131,26,31,38,36
09/20/2015 09:00:00 AM,109,34,27,26,22
09/20/2015 08:00:00 AM,46,12,13,14,7
09/20/2015 07:00:00 AM,13,6,2,1,4
09/20/2015 06:00:00 AM,5,2,2,1,0
09/20/2015 05:00:00 AM,0,0,0,0,0
09/20/2015 04:00:00 AM,0,0,0,0,0
09/20/2015 03:00:00 AM,2,2,0,0,0
09/20/2015 02:00:00 AM,0,0,0,0,0
09/20/2015 01:00:00 AM,0,0,0,0,0
09/20/2015 12:00:00 AM,3,0,0,1,2
09/19/2015 11:00:00 PM,4,1,1,1,1
09/19/2015 10:00:00 PM,2,0,0,1,1
09/19/2015 09:00:00 PM,7,1,0,3,3
09/19/2015 08:00:00 PM,35,5,0,21,9
09/19/2015 07:00:00 PM,91,9,9,27,46
09/19/2015 06:00:00 PM,115,13,10,48,44
09/19/2015 05:00:00 PM,151,8,9,70,64
09/19/2015 04:00:00 PM,137,10,11,55,61
09/19/2015 03:00:00 PM,194,23,10,80,81
09/19/2015 02:00:00 PM,160,0,24,53,83
09/19/2015 01:00:00 PM,133,0,16,50,67
09/19/2015 12:00:00 PM,193,22,16,73,82
09/19/2015 11:00:00 AM,236,29,21,118,68
09/19/2015 10:00:00 AM,174,28,44,67,35
09/19/2015 09:00:00 AM,130,31,28,49,22
09/19/2015 08:00:00 AM,55,11,10,22,12
09/19/2015 07:00:00 AM,55,17,18,9,11
09/19/2015 06:00:00 AM,10,1,0,1,8
09/19/2015 05:00:00 AM,1,0,0,1,0
09/19/2015 04:00:00 AM,0,0,0,0,0
09/19/2015 03:00:00 AM,0,0,0,0,0
09/19/2015 02:00:00 AM,0,0,0,0,0
09/19/2015 01:00:00 AM,2,1,1,0,0
09/19/2015 12:00:00 AM,2,1,0,1,0
09/18/2015 11:00:00 PM,6,0,0,5,1
09/18/2015 10:00:00 PM,6,0,1,4,1
09/18/2015 09:00:00 PM,11,0,0,7,4
09/18/2015 08:00:00 PM,33,4,4,15,10
09/18/2015 07:00:00 PM,74,10,8,29,27
09/18/2015 06:00:00 PM,147,19,10,83,35
09/18/2015 05:00:00 PM,115,16,14,55,30
09/18/2015 04:00:00 PM,108,13,18,42,35
09/18/2015 03:00:00 PM,78,8,8,34,28
09/18/2015 02:00:00 PM,87,15,11,38,23
09/18/2015 01:00:00 PM,108,13,10,53,32
09/18/2015 12:00:00 PM,89,20,17,24,28
09/18/2015 11:00:00 AM,68,13,12,16,27
09/18/2015 10:00:00 AM,111,22,25,36,28
09/18/2015 09:00:00 AM,93,13,22,23,35
09/18/2015 08:00:00 AM,98,17,8,16,57
09/18/2015 07:00:00 AM,61,7,6,15,33
09/18/2015 06:00:00 AM,20,1,1,4,14
09/18/2015 05:00:00 AM,3,1,0,0,2
09/18/2015 04:00:00 AM,1,0,0,1,0
09/18/2015 03:00:00 AM,0,0,0,0,0
09/18/2015 02:00:00 AM,2,1,0,0,1
09/18/2015 01:00:00 AM,1,0,0,1,0
09/18/2015 12:00:00 AM,2,1,0,1,0
09/17/2015 11:00:00 PM,6,1,0,4,1
09/17/2015 10:00:00 PM,6,0,2,1,3
09/17/2015 09:00:00 PM,8,2,2,4,0
09/17/2015 08:00:00 PM,21,2,6,9,4
09/17/2015 07:00:00 PM,59,10,10,28,11
09/17/2015 06:00:00 PM,104,15,12,59,18
09/17/2015 05:00:00 PM,94,16,25,33,20
09/17/2015 04:00:00 PM,44,5,3,25,11
09/17/2015 03:00:00 PM,38,7,6,8,17
09/17/2015 02:00:00 PM,32,5,5,16,6
09/17/2015 01:00:00 PM,30,6,6,10,8
09/17/2015 12:00:00 PM,35,14,6,6,9
09/17/2015 11:00:00 AM,48,7,12,17,12
09/17/2015 10:00:00 AM,53,16,14,8,15
09/17/2015 09:00:00 AM,76,11,7,13,45
09/17/2015 08:00:00 AM,81,12,11,15,43
09/17/2015 07:00:00 AM,44,7,7,8,22
09/17/2015 06:00:00 AM,23,3,3,6,11
09/17/2015 05:00:00 AM,7,1,1,0,5
09/17/2015 04:00:00 AM,0,0,0,0,0
09/17/2015 03:00:00 AM,0,0,0,0,0
09/17/2015 02:00:00 AM,0,0,0,0,0
09/17/2015 01:00:00 AM,0,0,0,0,0
09/17/2015 12:00:00 AM,2,0,0,2,0
09/16/2015 11:00:00 PM,5,0,2,1,2
09/16/2015 10:00:00 PM,8,0,1,5,2
09/16/2015 09:00:00 PM,5,0,0,3,2
09/16/2015 08:00:00 PM,47,10,6,13,18
09/16/2015 07:00:00 PM,139,19,10,72,38
09/16/2015 06:00:00 PM,248,24,33,124,67
09/16/2015 05:00:00 PM,175,13,21,94,47
09/16/2015 04:00:00 PM,135,14,17,54,50
09/16/2015 03:00:00 PM,133,19,10,57,47
09/16/2015 02:00:00 PM,106,13,16,52,25
09/16/2015 01:00:00 PM,98,16,14,31,37
09/16/2015 12:00:00 PM,109,32,10,28,39
09/16/2015 11:00:00 AM,74,14,24,19,17
09/16/2015 10:00:00 AM,92,19,13,22,38
09/16/2015 09:00:00 AM,101,14,10,21,56
09/16/2015 08:00:00 AM,96,7,5,19,65
09/16/2015 07:00:00 AM,90,16,10,13,51
09/16/2015 06:00:00 AM,32,8,5,5,14
09/16/2015 05:00:00 AM,12,1,1,1,9
09/16/2015 04:00:00 AM,1,0,0,0,1
09/16/2015 03:00:00 AM,1,0,0,1,0
09/16/2015 02:00:00 AM,0,0,0,0,0
09/16/2015 01:00:00 AM,2,0,0,2,0
09/16/2015 12:00:00 AM,0,0,0,0,0
09/15/2015 11:00:00 PM,0,0,0,0,0
09/15/2015 10:00:00 PM,8,1,0,5,2
09/15/2015 09:00:00 PM,2,0,0,2,0
09/15/2015 08:00:00 PM,35,5,3,16,11
09/15/2015 07:00:00 PM,110,17,13,38,42
09/15/2015 06:00:00 PM,191,19,17,111,44
09/15/2015 05:00:00 PM,138,11,13,79,35
09/15/2015 04:00:00 PM,116,11,17,52,36
09/15/2015 03:00:00 PM,81,8,10,45,18
09/15/2015 02:00:00 PM,72,11,8,22,31
09/15/2015 01:00:00 PM,81,9,14,27,31
09/15/2015 12:00:00 PM,84,20,17,27,20
09/15/2015 11:00:00 AM,74,14,19,13,28
09/15/2015 10:00:00 AM,67,6,12,27,22
09/15/2015 09:00:00 AM,112,20,16,28,48
09/15/2015 08:00:00 AM,133,15,12,24,82
09/15/2015 07:00:00 AM,60,5,6,8,41
09/15/2015 06:00:00 AM,19,1,2,2,14
09/15/2015 05:00:00 AM,10,1,0,5,4
09/15/2015 04:00:00 AM,0,0,0,0,0
09/15/2015 03:00:00 AM,1,0,0,1,0
09/15/2015 02:00:00 AM,0,0,0,0,0
09/15/2015 01:00:00 AM,1,1,0,0,0
09/15/2015 12:00:00 AM,3,0,1,1,1
09/14/2015 11:00:00 PM,1,0,0,0,1
09/14/2015 10:00:00 PM,4,0,0,2,2
09/14/2015 09:00:00 PM,7,0,0,7,0
09/14/2015 08:00:00 PM,33,4,4,12,13
09/14/2015 07:00:00 PM,91,19,14,37,21
09/14/2015 06:00:00 PM,196,23,25,98,50
09/14/2015 05:00:00 PM,168,24,23,88,33
09/14/2015 04:00:00 PM,122,11,19,66,26
09/14/2015 03:00:00 PM,81,17,13,27,24
09/14/2015 02:00:00 PM,63,9,13,26,15
09/14/2015 01:00:00 PM,64,15,12,21,16
09/14/2015 12:00:00 PM,88,12,20,35,21
09/14/2015 11:00:00 AM,71,11,13,14,33
09/14/2015 10:00:00 AM,65,18,13,15,19
09/14/2015 09:00:00 AM,94,8,9,26,51
09/14/2015 08:00:00 AM,116,13,9,18,76
09/14/2015 07:00:00 AM,78,11,9,13,45
09/14/2015 06:00:00 AM,24,1,2,6,15
09/14/2015 05:00:00 AM,5,0,1,0,4
09/14/2015 04:00:00 AM,3,0,0,1,2
09/14/2015 03:00:00 AM,0,0,0,0,0
09/14/2015 02:00:00 AM,0,0,0,0,0
09/14/2015 01:00:00 AM,0,0,0,0,0
09/14/2015 12:00:00 AM,2,0,0,2,0
09/13/2015 11:00:00 PM,0,0,0,0,0
09/13/2015 10:00:00 PM,2,0,0,2,0
09/13/2015 09:00:00 PM,10,3,2,0,5
09/13/2015 08:00:00 PM,25,11,5,1,8
09/13/2015 07:00:00 PM,65,13,21,8,23
09/13/2015 06:00:00 PM,91,14,8,30,39
09/13/2015 05:00:00 PM,115,18,14,33,50
09/13/2015 04:00:00 PM,134,23,21,44,46
09/13/2015 03:00:00 PM,125,20,21,50,34
09/13/2015 02:00:00 PM,97,17,11,30,39
09/13/2015 01:00:00 PM,132,15,6,30,81
09/13/2015 12:00:00 PM,176,18,9,33,116
09/13/2015 11:00:00 AM,141,12,15,90,24
09/13/2015 10:00:00 AM,257,35,29,149,44
09/13/2015 09:00:00 AM,118,28,31,35,24
09/13/2015 08:00:00 AM,80,16,23,16,25
09/13/2015 07:00:00 AM,28,5,9,8,6
09/13/2015 06:00:00 AM,2,0,0,2,0
09/13/2015 05:00:00 AM,3,0,0,3,0
09/13/2015 04:00:00 AM,0,0,0,0,0
09/13/2015 03:00:00 AM,0,0,0,0,0
09/13/2015 02:00:00 AM,0,0,0,0,0
09/13/2015 01:00:00 AM,0,0,0,0,0
09/13/2015 12:00:00 AM,5,0,0,1,4
09/12/2015 11:00:00 PM,7,1,0,3,3
09/12/2015 10:00:00 PM,5,1,1,0,3
09/12/2015 09:00:00 PM,13,3,0,4,6
09/12/2015 08:00:00 PM,48,6,6,11,25
09/12/2015 07:00:00 PM,101,15,9,28,49
09/12/2015 06:00:00 PM,154,14,9,53,78
09/12/2015 05:00:00 PM,188,11,11,68,98
09/12/2015 04:00:00 PM,235,23,14,100,98
09/12/2015 03:00:00 PM,250,14,13,124,99
09/12/2015 02:00:00 PM,298,24,18,142,114
09/12/2015 01:00:00 PM,254,29,14,115,96
09/12/2015 12:00:00 PM,301,24,28,132,117
09/12/2015 11:00:00 AM,282,33,35,122,92
09/12/2015 10:00:00 AM,222,41,37,83,61
09/12/2015 09:00:00 AM,197,35,48,58,56
09/12/2015 08:00:00 AM,86,15,16,31,24
09/12/2015 07:00:00 AM,37,10,11,7,9
09/12/2015 06:00:00 AM,8,2,2,2,2
09/12/2015 05:00:00 AM,2,0,0,1,1
09/12/2015 04:00:00 AM,0,0,0,0,0
09/12/2015 03:00:00 AM,5,0,0,4,1
09/12/2015 02:00:00 AM,0,0,0,0,0
09/12/2015 01:00:00 AM,1,1,0,0,0
09/12/2015 12:00:00 AM,4,1,1,0,2
09/11/2015 11:00:00 PM,4,1,1,2,0
09/11/2015 10:00:00 PM,10,0,0,5,5
09/11/2015 09:00:00 PM,8,0,0,3,5
09/11/2015 08:00:00 PM,55,9,6,20,20
09/11/2015 07:00:00 PM,115,12,10,51,42
09/11/2015 06:00:00 PM,210,16,19,118,57
09/11/2015 05:00:00 PM,241,30,18,118,75
09/11/2015 04:00:00 PM,139,19,21,60,39
09/11/2015 03:00:00 PM,144,13,15,61,55
09/11/2015 02:00:00 PM,148,17,11,59,61
09/11/2015 01:00:00 PM,109,18,15,33,43
09/11/2015 12:00:00 PM,122,20,9,46,47
09/11/2015 11:00:00 AM,88,13,9,29,37
09/11/2015 10:00:00 AM,114,17,17,44,36
09/11/2015 09:00:00 AM,145,22,21,49,53
09/11/2015 08:00:00 AM,132,16,14,28,74
09/11/2015 07:00:00 AM,84,9,8,16,51
09/11/2015 06:00:00 AM,35,4,6,4,21
09/11/2015 05:00:00 AM,11,1,2,2,6
09/11/2015 04:00:00 AM,0,0,0,0,0
09/11/2015 03:00:00 AM,0,0,0,0,0
09/11/2015 02:00:00 AM,0,0,0,0,0
09/11/2015 01:00:00 AM,0,0,0,0,0
09/11/2015 12:00:00 AM,2,0,0,2,0
09/10/2015 11:00:00 PM,3,0,0,2,1
09/10/2015 10:00:00 PM,12,1,2,9,0
09/10/2015 09:00:00 PM,12,1,1,7,3
09/10/2015 08:00:00 PM,64,13,9,14,28
09/10/2015 07:00:00 PM,171,23,20,82,46
09/10/2015 06:00:00 PM,248,23,23,130,72
09/10/2015 05:00:00 PM,226,11,22,139,54
09/10/2015 04:00:00 PM,172,20,25,73,54
09/10/2015 03:00:00 PM,105,14,12,49,30
09/10/2015 02:00:00 PM,110,14,6,42,48
09/10/2015 01:00:00 PM,118,19,10,56,33
09/10/2015 12:00:00 PM,101,13,15,23,50
09/10/2015 11:00:00 AM,79,14,9,33,23
09/10/2015 10:00:00 AM,85,13,9,26,37
09/10/2015 09:00:00 AM,105,16,10,21,58
09/10/2015 08:00:00 AM,138,16,11,30,81
09/10/2015 07:00:00 AM,83,15,10,14,44
09/10/2015 06:00:00 AM,31,5,2,10,14
09/10/2015 05:00:00 AM,5,0,0,2,3
09/10/2015 04:00:00 AM,0,0,0,0,0
09/10/2015 03:00:00 AM,0,0,0,0,0
09/10/2015 02:00:00 AM,0,0,0,0,0
09/10/2015 01:00:00 AM,1,0,0,0,1
09/10/2015 12:00:00 AM,3,0,0,2,1
09/09/2015 11:00:00 PM,2,0,0,2,0
09/09/2015 10:00:00 PM,8,1,1,3,3
09/09/2015 09:00:00 PM,8,0,1,3,4
09/09/2015 08:00:00 PM,100,9,7,37,47
09/09/2015 07:00:00 PM,186,21,13,70,82
09/09/2015 06:00:00 PM,272,23,22,150,77
09/09/2015 05:00:00 PM,244,21,21,129,73
09/09/2015 04:00:00 PM,161,11,21,79,50
09/09/2015 03:00:00 PM,107,12,9,51,35
09/09/2015 02:00:00 PM,93,11,8,43,31
09/09/2015 01:00:00 PM,96,11,12,40,33
09/09/2015 12:00:00 PM,104,12,11,37,44
09/09/2015 11:00:00 AM,96,15,13,38,30
09/09/2015 10:00:00 AM,96,16,20,26,34
09/09/2015 09:00:00 AM,135,21,20,36,58
09/09/2015 08:00:00 AM,148,13,13,20,102
09/09/2015 07:00:00 AM,97,12,10,20,55
09/09/2015 06:00:00 AM,16,0,3,6,7
09/09/2015 05:00:00 AM,11,0,1,2,8
09/09/2015 04:00:00 AM,2,0,0,1,1
09/09/2015 03:00:00 AM,1,0,0,1,0
09/09/2015 02:00:00 AM,0,0,0,0,0
09/09/2015 01:00:00 AM,2,0,0,2,0
09/09/2015 12:00:00 AM,1,0,0,1,0
09/08/2015 11:00:00 PM,2,0,0,2,0
09/08/2015 10:00:00 PM,4,0,0,2,2
09/08/2015 09:00:00 PM,15,0,1,9,5
09/08/2015 08:00:00 PM,63,12,7,22,22
09/08/2015 07:00:00 PM,157,21,22,68,46
09/08/2015 06:00:00 PM,229,13,25,121,70
09/08/2015 05:00:00 PM,172,15,12,104,41
09/08/2015 04:00:00 PM,128,12,14,66,36
09/08/2015 03:00:00 PM,101,10,11,48,32
09/08/2015 02:00:00 PM,82,18,13,29,22
09/08/2015 01:00:00 PM,62,5,12,20,25
09/08/2015 12:00:00 PM,66,17,8,21,20
09/08/2015 11:00:00 AM,57,10,13,16,18
09/08/2015 10:00:00 AM,65,12,11,21,21
09/08/2015 09:00:00 AM,112,13,14,29,56
09/08/2015 08:00:00 AM,118,19,11,24,64
09/08/2015 07:00:00 AM,71,8,7,13,43
09/08/2015 06:00:00 AM,21,1,1,6,13
09/08/2015 05:00:00 AM,10,0,0,1,9
09/08/2015 04:00:00 AM,4,0,0,2,2
09/08/2015 03:00:00 AM,0,0,0,0,0
09/08/2015 02:00:00 AM,0,0,0,0,0
09/08/2015 01:00:00 AM,0,0,0,0,0
09/08/2015 12:00:00 AM,1,1,0,0,0
09/07/2015 11:00:00 PM,0,0,0,0,0
09/07/2015 10:00:00 PM,7,0,0,6,1
09/07/2015 09:00:00 PM,15,4,1,7,3
09/07/2015 08:00:00 PM,43,9,4,15,15
09/07/2015 07:00:00 PM,94,14,16,27,37
09/07/2015 06:00:00 PM,205,26,17,56,106
09/07/2015 05:00:00 PM,274,20,23,100,131
09/07/2015 04:00:00 PM,331,30,20,133,148
09/07/2015 03:00:00 PM,368,29,19,165,155
09/07/2015 02:00:00 PM,347,35,21,142,149
09/07/2015 01:00:00 PM,291,27,21,139,104
09/07/2015 12:00:00 PM,252,29,28,99,96
09/07/2015 11:00:00 AM,251,36,28,121,66
09/07/2015 10:00:00 AM,182,25,36,68,53
09/07/2015 09:00:00 AM,132,25,28,37,42
09/07/2015 08:00:00 AM,73,18,21,16,18
09/07/2015 07:00:00 AM,27,4,7,10,6
09/07/2015 06:00:00 AM,2,0,0,1,1
09/07/2015 05:00:00 AM,2,0,0,0,2
09/07/2015 04:00:00 AM,0,0,0,0,0
09/07/2015 03:00:00 AM,0,0,0,0,0
09/07/2015 02:00:00 AM,0,0,0,0,0
09/07/2015 01:00:00 AM,2,1,1,0,0
09/07/2015 12:00:00 AM,0,0,0,0,0
09/06/2015 11:00:00 PM,1,0,0,1,0
09/06/2015 10:00:00 PM,2,1,0,0,1
09/06/2015 09:00:00 PM,8,1,1,3,3
09/06/2015 08:00:00 PM,13,2,3,2,6
09/06/2015 07:00:00 PM,26,6,5,7,8
09/06/2015 06:00:00 PM,52,7,8,10,27
09/06/2015 05:00:00 PM,80,11,16,25,28
09/06/2015 04:00:00 PM,94,10,10,33,41
09/06/2015 03:00:00 PM,96,13,11,39,33
09/06/2015 02:00:00 PM,132,17,12,50,53
09/06/2015 01:00:00 PM,107,22,17,46,22
09/06/2015 12:00:00 PM,108,21,18,38,31
09/06/2015 11:00:00 AM,86,19,17,23,27
09/06/2015 10:00:00 AM,103,23,29,25,26
09/06/2015 09:00:00 AM,52,18,13,11,10
09/06/2015 08:00:00 AM,27,8,4,7,8
09/06/2015 07:00:00 AM,6,0,3,3,0
09/06/2015 06:00:00 AM,2,0,0,1,1
09/06/2015 05:00:00 AM,0,0,0,0,0
09/06/2015 04:00:00 AM,0,0,0,0,0
09/06/2015 03:00:00 AM,0,0,0,0,0
09/06/2015 02:00:00 AM,1,0,0,0,1
09/06/2015 01:00:00 AM,2,1,0,1,0
09/06/2015 12:00:00 AM,1,0,0,1,0
09/05/2015 11:00:00 PM,4,0,1,3,0
09/05/2015 10:00:00 PM,3,0,0,0,3
09/05/2015 09:00:00 PM,8,1,0,3,4
09/05/2015 08:00:00 PM,18,3,2,3,10
09/05/2015 07:00:00 PM,58,6,6,19,27
09/05/2015 06:00:00 PM,102,14,5,33,50
09/05/2015 05:00:00 PM,194,19,13,51,111
09/05/2015 04:00:00 PM,270,30,22,103,115
09/05/2015 03:00:00 PM,298,12,18,127,141
09/05/2015 02:00:00 PM,296,17,14,136,129
09/05/2015 01:00:00 PM,331,19,21,150,141
09/05/2015 12:00:00 PM,332,31,26,155,120
09/05/2015 11:00:00 AM,264,61,48,102,53
09/05/2015 10:00:00 AM,210,28,27,101,54
09/05/2015 09:00:00 AM,152,31,33,52,36
09/05/2015 08:00:00 AM,102,15,32,30,25
09/05/2015 07:00:00 AM,35,11,9,8,7
09/05/2015 06:00:00 AM,5,0,1,2,2
09/05/2015 05:00:00 AM,3,0,0,1,2
09/05/2015 04:00:00 AM,1,0,1,0,0
09/05/2015 03:00:00 AM,0,0,0,0,0
09/05/2015 02:00:00 AM,0,0,0,0,0
09/05/2015 01:00:00 AM,1,0,0,1,0
09/05/2015 12:00:00 AM,5,1,0,2,2
09/04/2015 11:00:00 PM,6,2,2,1,1
09/04/2015 10:00:00 PM,8,0,0,6,2
09/04/2015 09:00:00 PM,4,0,1,1,2
09/04/2015 08:00:00 PM,35,5,3,15,12
09/04/2015 07:00:00 PM,86,10,8,36,32
09/04/2015 06:00:00 PM,147,15,27,75,30
09/04/2015 05:00:00 PM,140,13,13,69,45
09/04/2015 04:00:00 PM,148,14,17,65,52
09/04/2015 03:00:00 PM,102,19,9,39,35
09/04/2015 02:00:00 PM,90,10,16,30,34
09/04/2015 01:00:00 PM,75,20,10,28,17
09/04/2015 12:00:00 PM,83,16,13,32,22
09/04/2015 11:00:00 AM,80,8,9,26,37
09/04/2015 10:00:00 AM,91,14,16,37,24
09/04/2015 09:00:00 AM,98,22,14,19,43
09/04/2015 08:00:00 AM,100,16,15,16,53
09/04/2015 07:00:00 AM,76,7,7,15,47
09/04/2015 06:00:00 AM,22,1,1,8,12
09/04/2015 05:00:00 AM,7,1,1,2,3
09/04/2015 04:00:00 AM,1,0,0,0,1
09/04/2015 03:00:00 AM,0,0,0,0,0
09/04/2015 02:00:00 AM,1,0,0,0,1
09/04/2015 01:00:00 AM,1,0,0,1,0
09/04/2015 12:00:00 AM,6,3,1,2,0
09/03/2015 11:00:00 PM,5,0,1,4,0
09/03/2015 10:00:00 PM,12,0,0,0,12
09/03/2015 09:00:00 PM,12,0,1,8,3
09/03/2015 08:00:00 PM,40,8,5,18,9
09/03/2015 07:00:00 PM,99,18,8,44,29
09/03/2015 06:00:00 PM,149,22,16,74,37
09/03/2015 05:00:00 PM,154,12,18,74,50
09/03/2015 04:00:00 PM,109,17,15,44,33
09/03/2015 03:00:00 PM,62,9,10,26,17
09/03/2015 02:00:00 PM,84,11,18,35,20
09/03/2015 01:00:00 PM,72,13,8,24,27
09/03/2015 12:00:00 PM,71,14,17,19,21
09/03/2015 11:00:00 AM,62,7,10,27,18
09/03/2015 10:00:00 AM,66,12,8,18,28
09/03/2015 09:00:00 AM,97,19,13,18,47
09/03/2015 08:00:00 AM,94,8,10,16,60
09/03/2015 07:00:00 AM,81,11,9,19,42
09/03/2015 06:00:00 AM,20,3,3,5,9
09/03/2015 05:00:00 AM,8,0,0,3,5
09/03/2015 04:00:00 AM,1,0,0,1,0
09/03/2015 03:00:00 AM,0,0,0,0,0
09/03/2015 02:00:00 AM,0,0,0,0,0
09/03/2015 01:00:00 AM,2,1,0,1,0
09/03/2015 12:00:00 AM,1,0,0,1,0
09/02/2015 11:00:00 PM,1,0,0,0,1
09/02/2015 10:00:00 PM,3,0,0,0,3
09/02/2015 09:00:00 PM,19,3,0,9,7
09/02/2015 08:00:00 PM,71,15,13,22,21
09/02/2015 07:00:00 PM,145,18,21,59,47
09/02/2015 06:00:00 PM,209,25,30,97,57
09/02/2015 05:00:00 PM,192,22,22,81,67
09/02/2015 04:00:00 PM,125,12,15,61,37
09/02/2015 03:00:00 PM,92,15,18,30,29
09/02/2015 02:00:00 PM,74,8,10,29,27
09/02/2015 01:00:00 PM,93,9,4,42,38
09/02/2015 12:00:00 PM,87,11,17,28,31
09/02/2015 11:00:00 AM,67,12,15,16,24
09/02/2015 10:00:00 AM,69,9,14,27,19
09/02/2015 09:00:00 AM,101,14,13,25,49
09/02/2015 08:00:00 AM,95,13,7,22,53
09/02/2015 07:00:00 AM,78,10,7,10,51
09/02/2015 06:00:00 AM,19,3,3,4,9
09/02/2015 05:00:00 AM,12,1,2,1,8
09/02/2015 04:00:00 AM,1,0,0,0,1
09/02/2015 03:00:00 AM,1,0,0,1,0
09/02/2015 02:00:00 AM,0,0,0,0,0
09/02/2015 01:00:00 AM,0,0,0,0,0
09/02/2015 12:00:00 AM,4,2,1,1,0
09/01/2015 11:00:00 PM,2,1,1,0,0
09/01/2015 10:00:00 PM,2,0,0,0,2
09/01/2015 09:00:00 PM,8,1,1,3,3
09/01/2015 08:00:00 PM,32,5,7,12,8
09/01/2015 07:00:00 PM,76,13,6,37,20
09/01/2015 06:00:00 PM,146,14,22,81,29
09/01/2015 05:00:00 PM,97,15,22,45,15
09/01/2015 04:00:00 PM,57,6,7,31,13
09/01/2015 03:00:00 PM,44,8,6,17,13
09/01/2015 02:00:00 PM,42,9,8,17,8
09/01/2015 01:00:00 PM,44,15,16,8,5
09/01/2015 12:00:00 PM,48,18,10,9,11
09/01/2015 11:00:00 AM,28,5,9,8,6
09/01/2015 10:00:00 AM,53,7,10,17,19
09/01/2015 09:00:00 AM,53,7,10,17,19
09/01/2015 08:00:00 AM,79,16,8,17,38
09/01/2015 07:00:00 AM,107,19,14,22,52
09/01/2015 06:00:00 AM,63,12,11,6,34
09/01/2015 05:00:00 AM,26,2,4,5,15
09/01/2015 04:00:00 AM,5,0,0,2,3
09/01/2015 03:00:00 AM,0,0,0,0,0
09/01/2015 02:00:00 AM,0,0,0,0,0
