Date,Chief Sealth TRL North of Thistle Total,Ped South,Ped North,Bike South,Bike North
01/04/2015 09:00:00 PM,0,0,0,0,0
01/04/2015 10:00:00 PM,1,1,0,0,0
01/04/2015 11:00:00 PM,0,0,0,0,0
01/05/2015 12:00:00 AM,0,0,0,0,0
01/05/2015 01:00:00 AM,0,0,0,0,0
01/05/2015 02:00:00 AM,0,0,0,0,0
01/05/2015 03:00:00 AM,0,0,0,0,0
01/05/2015 04:00:00 AM,0,0,0,0,0
01/05/2015 05:00:00 AM,0,0,0,0,0
01/05/2015 06:00:00 AM,1,0,1,0,0
01/05/2015 07:00:00 AM,2,0,0,1,1
01/05/2015 08:00:00 AM,3,2,0,0,1
01/05/2015 09:00:00 AM,1,0,0,1,0
01/05/2015 10:00:00 AM,0,0,0,0,0
01/05/2015 11:00:00 AM,0,0,0,0,0
01/05/2015 12:00:00 PM,0,0,0,0,0
01/05/2015 01:00:00 PM,0,0,0,0,0
01/05/2015 02:00:00 PM,2,2,0,0,0
01/05/2015 03:00:00 PM,0,0,0,0,0
01/05/2015 04:00:00 PM,3,1,1,1,0
01/05/2015 05:00:00 PM,3,1,1,1,0
01/05/2015 06:00:00 PM,2,0,1,0,1
01/05/2015 07:00:00 PM,3,2,1,0,0
01/05/2015 08:00:00 PM,2,1,1,0,0
01/05/2015 09:00:00 PM,0,0,0,0,0
01/05/2015 10:00:00 PM,0,0,0,0,0
01/05/2015 11:00:00 PM,1,0,1,0,0
01/06/2015 12:00:00 AM,0,0,0,0,0
01/06/2015 01:00:00 AM,0,0,0,0,0
01/06/2015 02:00:00 AM,0,0,0,0,0
01/06/2015 03:00:00 AM,0,0,0,0,0
01/06/2015 04:00:00 AM,0,0,0,0,0
01/06/2015 05:00:00 AM,0,0,0,0,0
01/06/2015 06:00:00 AM,1,0,1,0,0
01/06/2015 07:00:00 AM,5,1,1,0,3
01/06/2015 08:00:00 AM,4,1,2,1,0
01/06/2015 09:00:00 AM,3,2,0,1,0
01/06/2015 10:00:00 AM,0,0,0,0,0
01/06/2015 11:00:00 AM,0,0,0,0,0
01/06/2015 12:00:00 PM,1,0,0,0,1
01/06/2015 01:00:00 PM,2,1,1,0,0
01/06/2015 02:00:00 PM,3,0,0,1,2
01/06/2015 03:00:00 PM,0,0,0,0,0
01/06/2015 04:00:00 PM,4,1,1,1,1
01/06/2015 05:00:00 PM,3,1,1,1,0
01/06/2015 06:00:00 PM,3,0,0,2,1
01/06/2015 07:00:00 PM,5,1,2,1,1
01/06/2015 08:00:00 PM,1,0,0,1,0
01/06/2015 09:00:00 PM,0,0,0,0,0
01/06/2015 10:00:00 PM,0,0,0,0,0
01/06/2015 11:00:00 PM,0,0,0,0,0
01/07/2015 12:00:00 AM,0,0,0,0,0
01/07/2015 01:00:00 AM,0,0,0,0,0
01/07/2015 02:00:00 AM,0,0,0,0,0
01/07/2015 03:00:00 AM,0,0,0,0,0
01/07/2015 04:00:00 AM,0,0,0,0,0
01/07/2015 05:00:00 AM,0,0,0,0,0
01/07/2015 06:00:00 AM,0,0,0,0,0
01/07/2015 07:00:00 AM,2,0,0,0,2
01/07/2015 08:00:00 AM,4,1,1,1,1
01/07/2015 09:00:00 AM,3,1,1,0,1
01/07/2015 10:00:00 AM,9,1,5,1,2
01/07/2015 11:00:00 AM,0,0,0,0,0
01/07/2015 12:00:00 PM,1,0,1,0,0
01/07/2015 01:00:00 PM,0,0,0,0,0
01/07/2015 02:00:00 PM,1,0,1,0,0
01/07/2015 03:00:00 PM,1,0,1,0,0
01/07/2015 04:00:00 PM,4,1,0,1,2
01/07/2015 05:00:00 PM,3,0,0,3,0
01/07/2015 06:00:00 PM,1,1,0,0,0
01/07/2015 07:00:00 PM,1,0,0,1,0
01/07/2015 08:00:00 PM,1,0,0,1,0
01/07/2015 09:00:00 PM,1,0,0,1,0
01/07/2015 10:00:00 PM,0,0,0,0,0
01/07/2015 11:00:00 PM,0,0,0,0,0
01/08/2015 12:00:00 AM,0,0,0,0,0
01/08/2015 01:00:00 AM,0,0,0,0,0
01/08/2015 02:00:00 AM,0,0,0,0,0
01/08/2015 03:00:00 AM,0,0,0,0,0
01/08/2015 04:00:00 AM,0,0,0,0,0
01/08/2015 05:00:00 AM,0,0,0,0,0
01/08/2015 06:00:00 AM,0,0,0,0,0
01/08/2015 07:00:00 AM,4,0,0,1,3
01/08/2015 08:00:00 AM,5,2,2,0,1
01/08/2015 09:00:00 AM,3,2,1,0,0
01/08/2015 10:00:00 AM,4,1,3,0,0
01/08/2015 11:00:00 AM,0,0,0,0,0
01/08/2015 12:00:00 PM,0,0,0,0,0
01/08/2015 01:00:00 PM,1,0,1,0,0
01/08/2015 02:00:00 PM,0,0,0,0,0
01/08/2015 03:00:00 PM,6,0,2,3,1
01/08/2015 04:00:00 PM,2,1,0,1,0
01/08/2015 05:00:00 PM,8,2,3,2,1
01/08/2015 06:00:00 PM,5,2,2,1,0
01/08/2015 07:00:00 PM,1,0,0,1,0
01/08/2015 08:00:00 PM,0,0,0,0,0
01/08/2015 09:00:00 PM,1,0,1,0,0
01/08/2015 10:00:00 PM,1,1,0,0,0
01/08/2015 11:00:00 PM,0,0,0,0,0
01/09/2015 12:00:00 AM,0,0,0,0,0
01/09/2015 01:00:00 AM,0,0,0,0,0
01/09/2015 02:00:00 AM,0,0,0,0,0
01/09/2015 03:00:00 AM,0,0,0,0,0
01/09/2015 04:00:00 AM,0,0,0,0,0
01/09/2015 05:00:00 AM,0,0,0,0,0
01/09/2015 06:00:00 AM,0,0,0,0,0
01/09/2015 07:00:00 AM,1,0,0,1,0
01/09/2015 08:00:00 AM,5,0,2,2,1
01/09/2015 09:00:00 AM,5,2,2,0,1
01/09/2015 10:00:00 AM,0,0,0,0,0
01/09/2015 11:00:00 AM,2,1,1,0,0
01/09/2015 12:00:00 PM,2,1,0,1,0
01/09/2015 01:00:00 PM,2,0,0,0,2
01/09/2015 02:00:00 PM,3,1,1,0,1
01/09/2015 03:00:00 PM,1,0,1,0,0
01/09/2015 04:00:00 PM,7,1,3,2,1
01/09/2015 05:00:00 PM,5,1,2,1,1
01/09/2015 06:00:00 PM,1,1,0,0,0
01/09/2015 07:00:00 PM,1,0,0,1,0
01/09/2015 08:00:00 PM,2,1,1,0,0
01/09/2015 09:00:00 PM,0,0,0,0,0
01/09/2015 10:00:00 PM,0,0,0,0,0
01/09/2015 11:00:00 PM,0,0,0,0,0
01/10/2015 12:00:00 AM,0,0,0,0,0
01/10/2015 01:00:00 AM,0,0,0,0,0
01/10/2015 02:00:00 AM,0,0,0,0,0
01/10/2015 03:00:00 AM,0,0,0,0,0
01/10/2015 04:00:00 AM,0,0,0,0,0
01/10/2015 05:00:00 AM,0,0,0,0,0
01/10/2015 06:00:00 AM,0,0,0,0,0
01/10/2015 07:00:00 AM,1,0,1,0,0
01/10/2015 08:00:00 AM,2,1,1,0,0
01/10/2015 09:00:00 AM,3,0,3,0,0
01/10/2015 10:00:00 AM,4,2,2,0,0
01/10/2015 11:00:00 AM,6,4,2,0,0
01/10/2015 12:00:00 PM,0,0,0,0,0
01/10/2015 01:00:00 PM,1,0,1,0,0
01/10/2015 02:00:00 PM,1,0,0,0,1
01/10/2015 03:00:00 PM,3,1,1,0,1
01/10/2015 04:00:00 PM,0,0,0,0,0
01/10/2015 05:00:00 PM,0,0,0,0,0
01/10/2015 06:00:00 PM,1,0,1,0,0
01/10/2015 07:00:00 PM,2,1,1,0,0
01/10/2015 08:00:00 PM,0,0,0,0,0
01/10/2015 09:00:00 PM,0,0,0,0,0
01/10/2015 10:00:00 PM,0,0,0,0,0
01/10/2015 11:00:00 PM,0,0,0,0,0
01/11/2015 12:00:00 AM,0,0,0,0,0
01/11/2015 01:00:00 AM,0,0,0,0,0
01/11/2015 02:00:00 AM,0,0,0,0,0
01/11/2015 03:00:00 AM,0,0,0,0,0
01/11/2015 04:00:00 AM,0,0,0,0,0
01/11/2015 05:00:00 AM,0,0,0,0,0
01/11/2015 06:00:00 AM,0,0,0,0,0
01/11/2015 07:00:00 AM,0,0,0,0,0
01/11/2015 08:00:00 AM,4,3,1,0,0
01/11/2015 09:00:00 AM,2,0,2,0,0
01/11/2015 10:00:00 AM,3,1,1,1,0
01/11/2015 11:00:00 AM,2,0,2,0,0
01/11/2015 12:00:00 PM,1,1,0,0,0
01/11/2015 01:00:00 PM,2,0,0,1,1
01/11/2015 02:00:00 PM,2,0,1,0,1
01/11/2015 03:00:00 PM,0,0,0,0,0
01/11/2015 04:00:00 PM,2,0,0,0,2
01/11/2015 05:00:00 PM,0,0,0,0,0
01/11/2015 06:00:00 PM,0,0,0,0,0
01/11/2015 07:00:00 PM,0,0,0,0,0
01/11/2015 08:00:00 PM,1,0,1,0,0
01/11/2015 09:00:00 PM,0,0,0,0,0
01/11/2015 10:00:00 PM,0,0,0,0,0
01/11/2015 11:00:00 PM,0,0,0,0,0
01/12/2015 12:00:00 AM,1,1,0,0,0
01/12/2015 01:00:00 AM,0,0,0,0,0
01/12/2015 02:00:00 AM,0,0,0,0,0
01/12/2015 03:00:00 AM,0,0,0,0,0
01/12/2015 04:00:00 AM,0,0,0,0,0
01/12/2015 05:00:00 AM,0,0,0,0,0
01/12/2015 06:00:00 AM,0,0,0,0,0
01/12/2015 07:00:00 AM,4,0,2,0,2
01/12/2015 08:00:00 AM,8,2,3,1,2
01/12/2015 09:00:00 AM,6,2,3,0,1
01/12/2015 10:00:00 AM,1,1,0,0,0
01/12/2015 11:00:00 AM,2,0,2,0,0
01/12/2015 12:00:00 PM,1,0,1,0,0
01/12/2015 01:00:00 PM,1,0,1,0,0
01/12/2015 02:00:00 PM,3,0,2,0,1
01/12/2015 03:00:00 PM,2,1,1,0,0
01/12/2015 04:00:00 PM,2,1,1,0,0
01/12/2015 05:00:00 PM,4,0,0,4,0
01/12/2015 06:00:00 PM,1,0,0,1,0
01/12/2015 07:00:00 PM,1,0,0,1,0
01/12/2015 08:00:00 PM,1,0,0,1,0
01/12/2015 09:00:00 PM,0,0,0,0,0
01/12/2015 10:00:00 PM,0,0,0,0,0
01/12/2015 11:00:00 PM,0,0,0,0,0
01/13/2015 12:00:00 AM,1,1,0,0,0
01/13/2015 01:00:00 AM,0,0,0,0,0
01/13/2015 02:00:00 AM,1,0,1,0,0
01/13/2015 03:00:00 AM,0,0,0,0,0
01/13/2015 04:00:00 AM,0,0,0,0,0
01/13/2015 05:00:00 AM,0,0,0,0,0
01/13/2015 06:00:00 AM,0,0,0,0,0
01/13/2015 07:00:00 AM,5,0,1,3,1
01/13/2015 08:00:00 AM,4,1,2,1,0
01/13/2015 09:00:00 AM,5,1,2,1,1
01/13/2015 10:00:00 AM,2,2,0,0,0
01/13/2015 11:00:00 AM,1,1,0,0,0
01/13/2015 12:00:00 PM,5,1,1,0,3
01/13/2015 01:00:00 PM,2,1,0,0,1
01/13/2015 02:00:00 PM,5,2,3,0,0
01/13/2015 03:00:00 PM,1,0,1,0,0
01/13/2015 04:00:00 PM,9,3,3,1,2
01/13/2015 05:00:00 PM,3,0,0,2,1
01/13/2015 06:00:00 PM,2,0,0,2,0
01/13/2015 07:00:00 PM,0,0,0,0,0
01/13/2015 08:00:00 PM,0,0,0,0,0
01/13/2015 09:00:00 PM,0,0,0,0,0
01/13/2015 10:00:00 PM,0,0,0,0,0
01/13/2015 11:00:00 PM,0,0,0,0,0
01/14/2015 12:00:00 AM,0,0,0,0,0
01/14/2015 01:00:00 AM,0,0,0,0,0
01/14/2015 02:00:00 AM,0,0,0,0,0
01/14/2015 03:00:00 AM,0,0,0,0,0
01/14/2015 04:00:00 AM,0,0,0,0,0
01/14/2015 05:00:00 AM,0,0,0,0,0
01/14/2015 06:00:00 AM,1,0,0,0,1
01/14/2015 07:00:00 AM,6,0,1,1,4
01/14/2015 08:00:00 AM,6,1,3,0,2
01/14/2015 09:00:00 AM,2,1,0,0,1
01/14/2015 10:00:00 AM,4,2,2,0,0
01/14/2015 11:00:00 AM,8,0,0,0,8
01/14/2015 12:00:00 PM,2,1,1,0,0
01/14/2015 01:00:00 PM,0,0,0,0,0
01/14/2015 02:00:00 PM,2,1,1,0,0
01/14/2015 03:00:00 PM,6,1,4,1,0
01/14/2015 04:00:00 PM,3,1,0,2,0
01/14/2015 05:00:00 PM,4,0,1,2,1
01/14/2015 06:00:00 PM,1,0,0,1,0
01/14/2015 07:00:00 PM,1,0,0,1,0
01/14/2015 08:00:00 PM,1,0,0,1,0
01/14/2015 09:00:00 PM,1,0,0,1,0
01/14/2015 10:00:00 PM,0,0,0,0,0
01/14/2015 11:00:00 PM,0,0,0,0,0
01/15/2015 12:00:00 AM,2,1,1,0,0
01/15/2015 01:00:00 AM,0,0,0,0,0
01/15/2015 02:00:00 AM,0,0,0,0,0
01/15/2015 03:00:00 AM,0,0,0,0,0
01/15/2015 04:00:00 AM,0,0,0,0,0
01/15/2015 05:00:00 AM,0,0,0,0,0
01/15/2015 06:00:00 AM,0,0,0,0,0
01/15/2015 07:00:00 AM,5,0,2,1,2
01/15/2015 08:00:00 AM,5,1,1,0,3
01/15/2015 09:00:00 AM,1,0,1,0,0
01/15/2015 10:00:00 AM,0,0,0,0,0
01/15/2015 11:00:00 AM,2,1,1,0,0
01/15/2015 12:00:00 PM,2,0,2,0,0
01/15/2015 01:00:00 PM,4,0,3,0,1
01/15/2015 02:00:00 PM,0,0,0,0,0
01/15/2015 03:00:00 PM,3,1,2,0,0
01/15/2015 04:00:00 PM,5,2,3,0,0
01/15/2015 05:00:00 PM,3,0,0,3,0
01/15/2015 06:00:00 PM,1,0,0,1,0
01/15/2015 07:00:00 PM,0,0,0,0,0
01/15/2015 08:00:00 PM,1,1,0,0,0
01/15/2015 09:00:00 PM,0,0,0,0,0
01/15/2015 10:00:00 PM,1,0,0,1,0
01/15/2015 11:00:00 PM,0,0,0,0,0
01/16/2015 12:00:00 AM,0,0,0,0,0
01/16/2015 01:00:00 AM,0,0,0,0,0
01/16/2015 02:00:00 AM,0,0,0,0,0
01/16/2015 03:00:00 AM,0,0,0,0,0
01/16/2015 04:00:00 AM,0,0,0,0,0
01/16/2015 05:00:00 AM,0,0,0,0,0
01/16/2015 06:00:00 AM,0,0,0,0,0
01/16/2015 07:00:00 AM,7,0,1,1,5
01/16/2015 08:00:00 AM,4,1,1,1,1
01/16/2015 09:00:00 AM,1,0,0,0,1
01/16/2015 10:00:00 AM,2,1,1,0,0
01/16/2015 11:00:00 AM,2,1,1,0,0
01/16/2015 12:00:00 PM,2,0,1,0,1
01/16/2015 01:00:00 PM,2,2,0,0,0
01/16/2015 02:00:00 PM,2,1,1,0,0
01/16/2015 03:00:00 PM,3,0,1,1,1
01/16/2015 04:00:00 PM,5,2,1,1,1
01/16/2015 05:00:00 PM,5,0,2,3,0
01/16/2015 06:00:00 PM,2,2,0,0,0
01/16/2015 07:00:00 PM,1,0,1,0,0
01/16/2015 08:00:00 PM,0,0,0,0,0
01/16/2015 09:00:00 PM,1,0,1,0,0
01/16/2015 10:00:00 PM,0,0,0,0,0
01/16/2015 11:00:00 PM,0,0,0,0,0
01/17/2015 12:00:00 AM,2,1,1,0,0
01/17/2015 01:00:00 AM,0,0,0,0,0
01/17/2015 02:00:00 AM,0,0,0,0,0
01/17/2015 03:00:00 AM,2,0,0,2,0
01/17/2015 04:00:00 AM,0,0,0,0,0
01/17/2015 05:00:00 AM,0,0,0,0,0
01/17/2015 06:00:00 AM,0,0,0,0,0
01/17/2015 07:00:00 AM,2,0,2,0,0
01/17/2015 08:00:00 AM,2,2,0,0,0
01/17/2015 09:00:00 AM,2,1,1,0,0
01/17/2015 10:00:00 AM,5,1,2,2,0
01/17/2015 11:00:00 AM,2,0,2,0,0
01/17/2015 12:00:00 PM,1,0,0,1,0
01/17/2015 01:00:00 PM,0,0,0,0,0
01/17/2015 02:00:00 PM,0,0,0,0,0
01/17/2015 03:00:00 PM,0,0,0,0,0
01/17/2015 04:00:00 PM,1,0,1,0,0
01/17/2015 05:00:00 PM,0,0,0,0,0
01/17/2015 06:00:00 PM,1,0,0,0,1
01/17/2015 07:00:00 PM,1,0,0,1,0
01/17/2015 08:00:00 PM,0,0,0,0,0
01/17/2015 09:00:00 PM,0,0,0,0,0
01/17/2015 10:00:00 PM,0,0,0,0,0
01/17/2015 11:00:00 PM,0,0,0,0,0
01/18/2015 12:00:00 AM,0,0,0,0,0
01/18/2015 01:00:00 AM,0,0,0,0,0
01/18/2015 02:00:00 AM,0,0,0,0,0
01/18/2015 03:00:00 AM,0,0,0,0,0
01/18/2015 04:00:00 AM,0,0,0,0,0
01/18/2015 05:00:00 AM,0,0,0,0,0
01/18/2015 06:00:00 AM,0,0,0,0,0
01/18/2015 07:00:00 AM,0,0,0,0,0
01/18/2015 08:00:00 AM,4,2,1,1,0
01/18/2015 09:00:00 AM,5,2,3,0,0
01/18/2015 10:00:00 AM,0,0,0,0,0
01/18/2015 11:00:00 AM,2,1,1,0,0
01/18/2015 12:00:00 PM,1,0,1,0,0
01/18/2015 01:00:00 PM,0,0,0,0,0
01/18/2015 02:00:00 PM,0,0,0,0,0
01/18/2015 03:00:00 PM,2,1,1,0,0
01/18/2015 04:00:00 PM,4,2,2,0,0
01/18/2015 05:00:00 PM,1,1,0,0,0
01/18/2015 06:00:00 PM,0,0,0,0,0
01/18/2015 07:00:00 PM,0,0,0,0,0
01/18/2015 08:00:00 PM,4,2,2,0,0
01/18/2015 09:00:00 PM,0,0,0,0,0
01/18/2015 10:00:00 PM,0,0,0,0,0
01/18/2015 11:00:00 PM,0,0,0,0,0
01/19/2015 12:00:00 AM,0,0,0,0,0
01/19/2015 01:00:00 AM,0,0,0,0,0
01/19/2015 02:00:00 AM,0,0,0,0,0
01/19/2015 03:00:00 AM,0,0,0,0,0
01/19/2015 04:00:00 AM,0,0,0,0,0
01/19/2015 05:00:00 AM,0,0,0,0,0
01/19/2015 06:00:00 AM,0,0,0,0,0
01/19/2015 07:00:00 AM,1,0,0,0,1
01/19/2015 08:00:00 AM,3,2,0,0,1
01/19/2015 09:00:00 AM,2,1,1,0,0
01/19/2015 10:00:00 AM,0,0,0,0,0
01/19/2015 11:00:00 AM,2,0,1,0,1
01/19/2015 12:00:00 PM,5,2,1,2,0
01/19/2015 01:00:00 PM,2,1,0,1,0
01/19/2015 02:00:00 PM,4,2,1,0,1
01/19/2015 03:00:00 PM,3,2,1,0,0
01/19/2015 04:00:00 PM,2,0,1,1,0
01/19/2015 05:00:00 PM,3,0,3,0,0
01/19/2015 06:00:00 PM,0,0,0,0,0
01/19/2015 07:00:00 PM,1,0,0,1,0
01/19/2015 08:00:00 PM,0,0,0,0,0
01/19/2015 09:00:00 PM,0,0,0,0,0
01/19/2015 10:00:00 PM,0,0,0,0,0
01/19/2015 11:00:00 PM,0,0,0,0,0
01/20/2015 12:00:00 AM,0,0,0,0,0
01/20/2015 01:00:00 AM,2,1,1,0,0
01/20/2015 02:00:00 AM,0,0,0,0,0
01/20/2015 03:00:00 AM,0,0,0,0,0
01/20/2015 04:00:00 AM,0,0,0,0,0
01/20/2015 05:00:00 AM,0,0,0,0,0
01/20/2015 06:00:00 AM,1,0,1,0,0
01/20/2015 07:00:00 AM,5,1,0,1,3
01/20/2015 08:00:00 AM,2,0,0,0,2
01/20/2015 09:00:00 AM,0,0,0,0,0
01/20/2015 10:00:00 AM,1,0,1,0,0
01/20/2015 11:00:00 AM,1,0,0,1,0
01/20/2015 12:00:00 PM,5,3,0,2,0
01/20/2015 01:00:00 PM,2,0,2,0,0
01/20/2015 02:00:00 PM,0,0,0,0,0
01/20/2015 03:00:00 PM,1,0,1,0,0
01/20/2015 04:00:00 PM,3,3,0,0,0
01/20/2015 05:00:00 PM,8,1,2,4,1
01/20/2015 06:00:00 PM,1,1,0,0,0
01/20/2015 07:00:00 PM,3,2,1,0,0
01/20/2015 08:00:00 PM,1,1,0,0,0
01/20/2015 09:00:00 PM,0,0,0,0,0
01/20/2015 10:00:00 PM,0,0,0,0,0
01/20/2015 11:00:00 PM,0,0,0,0,0
01/21/2015 12:00:00 AM,3,2,1,0,0
01/21/2015 01:00:00 AM,0,0,0,0,0
01/21/2015 02:00:00 AM,0,0,0,0,0
01/21/2015 03:00:00 AM,0,0,0,0,0
01/21/2015 04:00:00 AM,0,0,0,0,0
01/21/2015 05:00:00 AM,0,0,0,0,0
01/21/2015 06:00:00 AM,0,0,0,0,0
01/21/2015 07:00:00 AM,4,0,1,0,3
01/21/2015 08:00:00 AM,3,1,1,0,1
01/21/2015 09:00:00 AM,5,2,1,1,1
01/21/2015 10:00:00 AM,3,2,0,0,1
01/21/2015 11:00:00 AM,2,0,1,0,1
01/21/2015 12:00:00 PM,1,0,0,1,0
01/21/2015 01:00:00 PM,0,0,0,0,0
01/21/2015 02:00:00 PM,3,1,0,1,1
01/21/2015 03:00:00 PM,3,1,2,0,0
01/21/2015 04:00:00 PM,4,2,1,1,0
01/21/2015 05:00:00 PM,4,0,0,4,0
01/21/2015 06:00:00 PM,2,1,0,0,1
01/21/2015 07:00:00 PM,2,0,0,2,0
01/21/2015 08:00:00 PM,0,0,0,0,0
01/21/2015 09:00:00 PM,1,1,0,0,0
01/21/2015 10:00:00 PM,0,0,0,0,0
01/21/2015 11:00:00 PM,2,2,0,0,0
01/22/2015 12:00:00 AM,0,0,0,0,0
01/22/2015 01:00:00 AM,0,0,0,0,0
01/22/2015 02:00:00 AM,0,0,0,0,0
01/22/2015 03:00:00 AM,0,0,0,0,0
01/22/2015 04:00:00 AM,0,0,0,0,0
01/22/2015 05:00:00 AM,0,0,0,0,0
01/22/2015 06:00:00 AM,0,0,0,0,0
01/22/2015 07:00:00 AM,3,0,0,0,3
01/22/2015 08:00:00 AM,5,0,4,1,0
01/22/2015 09:00:00 AM,2,1,1,0,0
01/22/2015 10:00:00 AM,3,2,1,0,0
01/22/2015 11:00:00 AM,4,2,2,0,0
01/22/2015 12:00:00 PM,3,1,2,0,0
01/22/2015 01:00:00 PM,1,0,1,0,0
01/22/2015 02:00:00 PM,2,1,1,0,0
01/22/2015 03:00:00 PM,2,0,2,0,0
01/22/2015 04:00:00 PM,5,2,1,1,1
01/22/2015 05:00:00 PM,5,3,1,1,0
01/22/2015 06:00:00 PM,3,0,1,2,0
01/22/2015 07:00:00 PM,0,0,0,0,0
01/22/2015 08:00:00 PM,0,0,0,0,0
01/22/2015 09:00:00 PM,1,0,0,1,0
01/22/2015 10:00:00 PM,1,1,0,0,0
01/22/2015 11:00:00 PM,0,0,0,0,0
01/23/2015 12:00:00 AM,1,0,1,0,0
01/23/2015 01:00:00 AM,0,0,0,0,0
01/23/2015 02:00:00 AM,0,0,0,0,0
01/23/2015 03:00:00 AM,0,0,0,0,0
01/23/2015 04:00:00 AM,0,0,0,0,0
01/23/2015 05:00:00 AM,0,0,0,0,0
01/23/2015 06:00:00 AM,0,0,0,0,0
01/23/2015 07:00:00 AM,4,0,0,0,4
01/23/2015 08:00:00 AM,2,1,1,0,0
01/23/2015 09:00:00 AM,5,2,3,0,0
01/23/2015 10:00:00 AM,0,0,0,0,0
01/23/2015 11:00:00 AM,0,0,0,0,0
01/23/2015 12:00:00 PM,0,0,0,0,0
01/23/2015 01:00:00 PM,4,0,3,1,0
01/23/2015 02:00:00 PM,1,1,0,0,0
01/23/2015 03:00:00 PM,1,0,1,0,0
01/23/2015 04:00:00 PM,0,0,0,0,0
01/23/2015 05:00:00 PM,2,0,0,2,0
01/23/2015 06:00:00 PM,2,2,0,0,0
01/23/2015 07:00:00 PM,0,0,0,0,0
01/23/2015 08:00:00 PM,0,0,0,0,0
01/23/2015 09:00:00 PM,1,0,1,0,0
01/23/2015 10:00:00 PM,0,0,0,0,0
01/23/2015 11:00:00 PM,0,0,0,0,0
01/24/2015 12:00:00 AM,0,0,0,0,0
01/24/2015 01:00:00 AM,0,0,0,0,0
01/24/2015 02:00:00 AM,0,0,0,0,0
01/24/2015 03:00:00 AM,1,1,0,0,0
01/24/2015 04:00:00 AM,1,0,0,0,1
01/24/2015 05:00:00 AM,0,0,0,0,0
01/24/2015 06:00:00 AM,0,0,0,0,0
01/24/2015 07:00:00 AM,1,0,1,0,0
01/24/2015 08:00:00 AM,1,1,0,0,0
01/24/2015 09:00:00 AM,2,0,2,0,0
01/24/2015 10:00:00 AM,1,1,0,0,0
01/24/2015 11:00:00 AM,1,0,1,0,0
01/24/2015 12:00:00 PM,2,0,0,2,0
01/24/2015 01:00:00 PM,8,3,1,3,1
01/24/2015 02:00:00 PM,10,1,3,0,6
01/24/2015 03:00:00 PM,7,2,1,2,2
01/24/2015 04:00:00 PM,5,1,0,1,3
01/24/2015 05:00:00 PM,4,0,1,1,2
01/24/2015 06:00:00 PM,0,0,0,0,0
01/24/2015 07:00:00 PM,0,0,0,0,0
01/24/2015 08:00:00 PM,0,0,0,0,0
01/24/2015 09:00:00 PM,0,0,0,0,0
01/24/2015 10:00:00 PM,0,0,0,0,0
01/24/2015 11:00:00 PM,1,1,0,0,0
01/25/2015 12:00:00 AM,1,0,0,0,1
01/25/2015 01:00:00 AM,0,0,0,0,0
01/25/2015 02:00:00 AM,0,0,0,0,0
01/25/2015 03:00:00 AM,0,0,0,0,0
01/25/2015 04:00:00 AM,1,0,0,1,0
01/25/2015 05:00:00 AM,0,0,0,0,0
01/25/2015 06:00:00 AM,0,0,0,0,0
01/25/2015 07:00:00 AM,2,0,0,2,0
01/25/2015 08:00:00 AM,4,2,1,1,0
01/25/2015 09:00:00 AM,3,0,3,0,0
01/25/2015 10:00:00 AM,3,0,2,1,0
01/25/2015 11:00:00 AM,13,3,2,3,5
01/25/2015 12:00:00 PM,1,1,0,0,0
01/25/2015 01:00:00 PM,2,0,1,1,0
01/25/2015 02:00:00 PM,6,0,2,3,1
01/25/2015 03:00:00 PM,13,4,3,6,0
01/25/2015 04:00:00 PM,18,4,6,5,3
01/25/2015 05:00:00 PM,12,5,3,1,3
01/25/2015 06:00:00 PM,4,4,0,0,0
01/25/2015 07:00:00 PM,0,0,0,0,0
01/25/2015 08:00:00 PM,1,0,1,0,0
01/25/2015 09:00:00 PM,0,0,0,0,0
01/25/2015 10:00:00 PM,0,0,0,0,0
01/25/2015 11:00:00 PM,1,1,0,0,0
01/26/2015 12:00:00 AM,0,0,0,0,0
01/26/2015 01:00:00 AM,0,0,0,0,0
01/26/2015 02:00:00 AM,1,0,1,0,0
01/26/2015 03:00:00 AM,0,0,0,0,0
01/26/2015 04:00:00 AM,0,0,0,0,0
01/26/2015 05:00:00 AM,0,0,0,0,0
01/26/2015 06:00:00 AM,1,0,1,0,0
01/26/2015 07:00:00 AM,4,0,1,1,2
01/26/2015 08:00:00 AM,3,1,0,1,1
01/26/2015 09:00:00 AM,6,2,1,1,2
01/26/2015 10:00:00 AM,4,0,1,2,1
01/26/2015 11:00:00 AM,3,1,2,0,0
01/26/2015 12:00:00 PM,7,0,1,4,2
01/26/2015 01:00:00 PM,3,1,2,0,0
01/26/2015 02:00:00 PM,2,0,0,2,0
01/26/2015 03:00:00 PM,3,0,2,0,1
01/26/2015 04:00:00 PM,6,0,2,1,3
01/26/2015 05:00:00 PM,6,3,2,1,0
01/26/2015 06:00:00 PM,1,0,0,0,1
01/26/2015 07:00:00 PM,1,0,1,0,0
01/26/2015 08:00:00 PM,2,0,0,2,0
01/26/2015 09:00:00 PM,0,0,0,0,0
01/26/2015 10:00:00 PM,2,1,1,0,0
01/26/2015 11:00:00 PM,0,0,0,0,0
01/27/2015 12:00:00 AM,0,0,0,0,0
01/27/2015 01:00:00 AM,0,0,0,0,0
01/27/2015 02:00:00 AM,0,0,0,0,0
01/27/2015 03:00:00 AM,0,0,0,0,0
01/27/2015 04:00:00 AM,0,0,0,0,0
