Date,Elliott Bay Trail in Myrtle Edwards Park Total,Ped North,Ped South,Bike North,Bike South
10/05/2016 07:00:00 PM,79,20,36,15,8
10/05/2016 06:00:00 PM,400,134,172,59,35
10/05/2016 05:00:00 PM,494,165,138,144,47
10/05/2016 04:00:00 PM,387,108,106,115,58
10/05/2016 03:00:00 PM,253,72,83,51,47
10/05/2016 02:00:00 PM,197,73,79,18,27
10/05/2016 01:00:00 PM,187,62,80,31,14
10/05/2016 12:00:00 PM,293,129,134,15,15
10/05/2016 11:00:00 AM,179,87,67,13,12
10/05/2016 10:00:00 AM,87,39,29,8,11
10/05/2016 09:00:00 AM,125,39,42,11,33
10/05/2016 08:00:00 AM,217,46,50,26,95
10/05/2016 07:00:00 AM,255,45,60,30,120
10/05/2016 06:00:00 AM,165,63,58,14,30
10/05/2016 05:00:00 AM,66,25,14,10,17
10/05/2016 04:00:00 AM,13,4,4,4,1
10/05/2016 03:00:00 AM,5,1,0,2,2
10/05/2016 02:00:00 AM,0,0,0,0,0
10/05/2016 01:00:00 AM,3,1,0,2,0
10/05/2016 12:00:00 AM,3,2,0,1,0
10/04/2016 11:00:00 PM,5,1,0,2,2
10/04/2016 10:00:00 PM,5,2,1,1,1
10/04/2016 09:00:00 PM,11,4,2,0,5
10/04/2016 08:00:00 PM,16,4,5,5,2
10/04/2016 07:00:00 PM,40,14,17,7,2
10/04/2016 06:00:00 PM,169,52,63,43,11
10/04/2016 05:00:00 PM,289,71,57,135,26
10/04/2016 04:00:00 PM,257,55,47,101,54
10/04/2016 03:00:00 PM,173,46,37,36,54
10/04/2016 02:00:00 PM,150,39,38,56,17
10/04/2016 01:00:00 PM,96,39,35,13,9
10/04/2016 12:00:00 PM,235,86,116,16,17
10/04/2016 11:00:00 AM,214,102,85,17,10
10/04/2016 10:00:00 AM,117,53,42,9,13
10/04/2016 09:00:00 AM,129,41,58,7,23
10/04/2016 08:00:00 AM,218,39,47,26,106
10/04/2016 07:00:00 AM,242,45,47,33,117
10/04/2016 06:00:00 AM,170,58,61,18,33
10/04/2016 05:00:00 AM,68,21,20,12,15
10/04/2016 04:00:00 AM,11,3,2,4,2
10/04/2016 03:00:00 AM,2,0,0,0,2
10/04/2016 02:00:00 AM,2,0,0,1,1
10/04/2016 01:00:00 AM,5,0,0,4,1
10/04/2016 12:00:00 AM,1,0,0,1,0
10/03/2016 11:00:00 PM,2,1,0,1,0
10/03/2016 10:00:00 PM,4,0,1,3,0
10/03/2016 09:00:00 PM,11,1,3,3,4
10/03/2016 08:00:00 PM,25,10,8,1,6
10/03/2016 07:00:00 PM,85,35,29,10,11
10/03/2016 06:00:00 PM,246,77,87,64,18
10/03/2016 05:00:00 PM,475,138,105,176,56
10/03/2016 04:00:00 PM,339,70,77,141,51
10/03/2016 03:00:00 PM,262,56,71,56,79
10/03/2016 02:00:00 PM,176,57,72,30,17
10/03/2016 01:00:00 PM,222,87,68,52,15
10/03/2016 12:00:00 PM,303,123,151,12,17
10/03/2016 11:00:00 AM,204,101,73,12,18
10/03/2016 10:00:00 AM,123,45,47,19,12
10/03/2016 09:00:00 AM,156,41,56,23,36
10/03/2016 08:00:00 AM,244,37,52,35,120
10/03/2016 07:00:00 AM,292,39,51,44,158
10/03/2016 06:00:00 AM,162,52,43,23,44
10/03/2016 05:00:00 AM,60,18,13,14,15
10/03/2016 04:00:00 AM,7,4,1,2,0
10/03/2016 03:00:00 AM,4,2,0,1,1
10/03/2016 02:00:00 AM,2,0,1,1,0
10/03/2016 01:00:00 AM,3,0,3,0,0
10/03/2016 12:00:00 AM,1,0,0,1,0
10/02/2016 11:00:00 PM,3,0,1,2,0
10/02/2016 10:00:00 PM,1,1,0,0,0
10/02/2016 09:00:00 PM,5,1,2,1,1
10/02/2016 08:00:00 PM,10,0,3,6,1
10/02/2016 07:00:00 PM,39,11,20,3,5
10/02/2016 06:00:00 PM,212,65,115,12,20
10/02/2016 05:00:00 PM,353,126,147,31,49
10/02/2016 04:00:00 PM,433,151,188,57,37
10/02/2016 03:00:00 PM,446,181,174,62,29
10/02/2016 02:00:00 PM,388,130,130,68,60
10/02/2016 01:00:00 PM,395,150,140,61,44
10/02/2016 12:00:00 PM,224,75,83,47,19
10/02/2016 11:00:00 AM,274,83,90,45,56
10/02/2016 10:00:00 AM,250,87,94,27,42
10/02/2016 09:00:00 AM,215,84,85,25,21
10/02/2016 08:00:00 AM,182,81,77,13,11
10/02/2016 07:00:00 AM,98,44,43,3,8
10/02/2016 06:00:00 AM,35,20,11,1,3
10/02/2016 05:00:00 AM,12,8,3,0,1
10/02/2016 04:00:00 AM,1,0,0,0,1
10/02/2016 03:00:00 AM,4,1,1,1,1
10/02/2016 02:00:00 AM,4,3,0,1,0
10/02/2016 01:00:00 AM,0,0,0,0,0
10/02/2016 12:00:00 AM,1,0,0,0,1
10/01/2016 11:00:00 PM,8,5,2,1,0
10/01/2016 10:00:00 PM,7,1,1,4,1
10/01/2016 09:00:00 PM,12,3,1,2,6
10/01/2016 08:00:00 PM,17,5,5,2,5
10/01/2016 07:00:00 PM,22,8,11,2,1
10/01/2016 06:00:00 PM,47,22,17,3,5
10/01/2016 05:00:00 PM,77,18,45,4,10
10/01/2016 04:00:00 PM,242,83,103,29,27
10/01/2016 03:00:00 PM,181,67,83,17,14
10/01/2016 02:00:00 PM,138,48,54,20,16
10/01/2016 01:00:00 PM,69,24,27,8,10
10/01/2016 12:00:00 PM,110,37,50,14,9
10/01/2016 11:00:00 AM,163,51,75,15,22
10/01/2016 10:00:00 AM,222,85,100,16,21
10/01/2016 09:00:00 AM,219,96,98,12,13
10/01/2016 08:00:00 AM,190,79,87,9,15
10/01/2016 07:00:00 AM,175,82,65,15,13
10/01/2016 06:00:00 AM,51,30,14,4,3
10/01/2016 05:00:00 AM,13,4,4,3,2
10/01/2016 04:00:00 AM,2,1,0,0,1
10/01/2016 03:00:00 AM,1,0,0,1,0
10/01/2016 02:00:00 AM,0,0,0,0,0
10/01/2016 01:00:00 AM,4,0,0,2,2
10/01/2016 12:00:00 AM,6,1,3,2,0
09/30/2016 11:00:00 PM,6,3,2,1,0
09/30/2016 10:00:00 PM,11,3,1,7,0
09/30/2016 09:00:00 PM,28,4,0,19,5
09/30/2016 08:00:00 PM,24,7,9,4,4
09/30/2016 07:00:00 PM,59,16,25,10,8
09/30/2016 06:00:00 PM,265,75,111,58,21
09/30/2016 05:00:00 PM,403,103,97,148,55
09/30/2016 04:00:00 PM,391,97,106,130,58
09/30/2016 03:00:00 PM,257,64,81,76,36
09/30/2016 02:00:00 PM,257,84,84,59,30
09/30/2016 01:00:00 PM,195,58,83,29,25
09/30/2016 12:00:00 PM,289,108,118,36,27
09/30/2016 11:00:00 AM,221,89,101,14,17
09/30/2016 10:00:00 AM,157,53,55,18,31
09/30/2016 09:00:00 AM,204,58,78,30,38
09/30/2016 08:00:00 AM,291,70,63,38,120
09/30/2016 07:00:00 AM,310,74,77,33,126
09/30/2016 06:00:00 AM,206,82,62,29,33
09/30/2016 05:00:00 AM,46,15,9,10,12
09/30/2016 04:00:00 AM,10,1,2,5,2
09/30/2016 03:00:00 AM,0,0,0,0,0
09/30/2016 02:00:00 AM,3,0,0,3,0
09/30/2016 01:00:00 AM,3,0,0,3,0
09/30/2016 12:00:00 AM,3,0,1,2,0
09/29/2016 11:00:00 PM,4,1,0,0,3
09/29/2016 10:00:00 PM,15,5,5,5,0
09/29/2016 09:00:00 PM,29,6,4,12,7
09/29/2016 08:00:00 PM,11,5,2,2,2
09/29/2016 07:00:00 PM,97,23,43,21,10
09/29/2016 06:00:00 PM,321,115,127,47,32
09/29/2016 05:00:00 PM,459,129,111,162,57
09/29/2016 04:00:00 PM,404,98,90,145,71
09/29/2016 03:00:00 PM,292,66,90,73,63
09/29/2016 02:00:00 PM,227,70,79,46,32
09/29/2016 01:00:00 PM,196,78,81,22,15
09/29/2016 12:00:00 PM,302,110,137,31,24
09/29/2016 11:00:00 AM,295,131,107,28,29
09/29/2016 10:00:00 AM,161,48,64,17,32
09/29/2016 09:00:00 AM,197,59,53,42,43
09/29/2016 08:00:00 AM,282,43,61,51,127
09/29/2016 07:00:00 AM,324,58,107,39,120
09/29/2016 06:00:00 AM,242,86,72,30,54
09/29/2016 05:00:00 AM,84,28,17,15,24
09/29/2016 04:00:00 AM,10,2,3,5,0
09/29/2016 03:00:00 AM,4,1,0,0,3
09/29/2016 02:00:00 AM,1,0,0,1,0
09/29/2016 01:00:00 AM,4,0,2,0,2
09/29/2016 12:00:00 AM,0,0,0,0,0
09/28/2016 11:00:00 PM,2,0,0,1,1
09/28/2016 10:00:00 PM,12,2,2,7,1
09/28/2016 09:00:00 PM,56,7,1,42,6
09/28/2016 08:00:00 PM,27,10,7,5,5
09/28/2016 07:00:00 PM,131,27,68,24,12
09/28/2016 06:00:00 PM,466,149,184,80,53
09/28/2016 05:00:00 PM,570,163,122,205,80
09/28/2016 04:00:00 PM,432,117,85,157,73
09/28/2016 03:00:00 PM,279,67,89,64,59
09/28/2016 02:00:00 PM,255,92,99,34,30
09/28/2016 01:00:00 PM,216,78,91,32,15
09/28/2016 12:00:00 PM,303,129,134,26,14
09/28/2016 11:00:00 AM,276,120,108,25,23
09/28/2016 10:00:00 AM,174,61,71,18,24
09/28/2016 09:00:00 AM,170,58,62,14,36
09/28/2016 08:00:00 AM,315,54,62,50,149
09/28/2016 07:00:00 AM,329,62,90,34,143
09/28/2016 06:00:00 AM,260,93,82,30,55
09/28/2016 05:00:00 AM,102,42,20,15,25
09/28/2016 04:00:00 AM,17,5,5,5,2
09/28/2016 03:00:00 AM,5,3,1,0,1
09/28/2016 02:00:00 AM,5,1,2,2,0
09/28/2016 01:00:00 AM,4,0,1,2,1
09/28/2016 12:00:00 AM,4,4,0,0,0
09/27/2016 11:00:00 PM,4,0,2,2,0
09/27/2016 10:00:00 PM,13,4,4,5,0
09/27/2016 09:00:00 PM,15,1,4,5,5
09/27/2016 08:00:00 PM,24,7,7,7,3
09/27/2016 07:00:00 PM,123,40,60,15,8
09/27/2016 06:00:00 PM,400,129,160,71,40
09/27/2016 05:00:00 PM,534,140,131,195,68
09/27/2016 04:00:00 PM,472,130,111,157,74
09/27/2016 03:00:00 PM,317,86,93,86,52
09/27/2016 02:00:00 PM,223,89,80,26,28
09/27/2016 01:00:00 PM,207,76,86,22,23
09/27/2016 12:00:00 PM,344,150,146,23,25
09/27/2016 11:00:00 AM,316,142,141,14,19
09/27/2016 10:00:00 AM,173,74,64,13,22
09/27/2016 09:00:00 AM,149,40,48,17,44
09/27/2016 08:00:00 AM,276,56,54,42,124
09/27/2016 07:00:00 AM,342,66,93,39,144
09/27/2016 06:00:00 AM,241,85,81,20,55
09/27/2016 05:00:00 AM,99,32,30,13,24
09/27/2016 04:00:00 AM,18,7,6,4,1
09/27/2016 03:00:00 AM,8,4,2,0,2
09/27/2016 02:00:00 AM,6,3,1,2,0
09/27/2016 01:00:00 AM,2,1,0,1,0
09/27/2016 12:00:00 AM,8,4,3,1,0
09/26/2016 11:00:00 PM,1,0,1,0,0
09/26/2016 10:00:00 PM,9,1,1,3,4
09/26/2016 09:00:00 PM,20,5,4,5,6
09/26/2016 08:00:00 PM,23,8,8,5,2
09/26/2016 07:00:00 PM,133,31,58,22,22
09/26/2016 06:00:00 PM,378,122,152,60,44
09/26/2016 05:00:00 PM,539,188,144,162,45
09/26/2016 04:00:00 PM,584,176,114,207,87
09/26/2016 03:00:00 PM,317,91,89,88,49
09/26/2016 02:00:00 PM,255,89,85,38,43
09/26/2016 01:00:00 PM,265,91,110,27,37
09/26/2016 12:00:00 PM,410,164,196,28,22
09/26/2016 11:00:00 AM,356,176,124,28,28
09/26/2016 10:00:00 AM,188,73,77,21,17
09/26/2016 09:00:00 AM,180,46,68,27,39
09/26/2016 08:00:00 AM,322,61,65,47,149
09/26/2016 07:00:00 AM,356,73,81,50,152
09/26/2016 06:00:00 AM,170,44,38,31,57
09/26/2016 05:00:00 AM,60,17,10,16,17
09/26/2016 04:00:00 AM,5,2,1,2,0
09/26/2016 03:00:00 AM,1,0,0,0,1
09/26/2016 02:00:00 AM,9,4,1,4,0
09/26/2016 01:00:00 AM,2,0,2,0,0
09/26/2016 12:00:00 AM,0,0,0,0,0
09/25/2016 11:00:00 PM,11,4,6,1,0
09/25/2016 10:00:00 PM,8,7,0,1,0
09/25/2016 09:00:00 PM,11,2,3,4,2
09/25/2016 08:00:00 PM,22,10,8,2,2
09/25/2016 07:00:00 PM,91,27,50,5,9
09/25/2016 06:00:00 PM,318,97,164,30,27
09/25/2016 05:00:00 PM,392,132,184,39,37
09/25/2016 04:00:00 PM,466,195,160,61,50
09/25/2016 03:00:00 PM,435,159,150,77,49
09/25/2016 02:00:00 PM,370,117,133,58,62
09/25/2016 01:00:00 PM,307,103,117,52,35
09/25/2016 12:00:00 PM,308,84,115,52,57
09/25/2016 11:00:00 AM,369,113,140,67,49
09/25/2016 10:00:00 AM,262,91,108,20,43
09/25/2016 09:00:00 AM,269,97,112,25,35
09/25/2016 08:00:00 AM,235,96,99,12,28
09/25/2016 07:00:00 AM,140,74,50,9,7
09/25/2016 06:00:00 AM,50,25,20,3,2
09/25/2016 05:00:00 AM,8,4,2,0,2
09/25/2016 04:00:00 AM,3,1,1,0,1
09/25/2016 03:00:00 AM,8,2,1,4,1
09/25/2016 02:00:00 AM,5,3,0,1,1
09/25/2016 01:00:00 AM,0,0,0,0,0
09/25/2016 12:00:00 AM,1,0,0,0,1
09/24/2016 11:00:00 PM,16,7,7,0,2
09/24/2016 10:00:00 PM,12,3,4,2,3
09/24/2016 09:00:00 PM,27,13,7,4,3
09/24/2016 08:00:00 PM,22,8,5,5,4
09/24/2016 07:00:00 PM,79,17,38,14,10
09/24/2016 06:00:00 PM,144,47,77,9,11
09/24/2016 05:00:00 PM,199,64,90,21,24
09/24/2016 04:00:00 PM,292,99,110,48,35
09/24/2016 03:00:00 PM,293,93,115,49,36
09/24/2016 02:00:00 PM,347,112,121,58,56
09/24/2016 01:00:00 PM,272,82,105,52,33
09/24/2016 12:00:00 PM,324,93,106,55,70
09/24/2016 11:00:00 AM,287,95,118,42,32
09/24/2016 10:00:00 AM,319,108,117,51,43
09/24/2016 09:00:00 AM,284,112,110,36,26
09/24/2016 08:00:00 AM,195,76,84,10,25
09/24/2016 07:00:00 AM,174,74,75,13,12
09/24/2016 06:00:00 AM,53,32,15,4,2
09/24/2016 05:00:00 AM,13,6,5,2,0
09/24/2016 04:00:00 AM,6,2,3,0,1
09/24/2016 03:00:00 AM,1,0,0,1,0
09/24/2016 02:00:00 AM,1,0,0,0,1
09/24/2016 01:00:00 AM,3,0,1,2,0
09/24/2016 12:00:00 AM,8,2,0,2,4
09/23/2016 11:00:00 PM,9,4,1,3,1
09/23/2016 10:00:00 PM,11,5,0,1,5
09/23/2016 09:00:00 PM,15,4,4,2,5
09/23/2016 08:00:00 PM,24,6,11,6,1
09/23/2016 07:00:00 PM,70,17,32,15,6
09/23/2016 06:00:00 PM,220,66,86,40,28
09/23/2016 05:00:00 PM,288,85,98,85,20
09/23/2016 04:00:00 PM,288,59,65,119,45
09/23/2016 03:00:00 PM,164,44,58,37,25
09/23/2016 02:00:00 PM,129,50,37,25,17
09/23/2016 01:00:00 PM,119,45,52,12,10
09/23/2016 12:00:00 PM,191,72,88,14,17
09/23/2016 11:00:00 AM,125,50,49,18,8
09/23/2016 10:00:00 AM,92,30,38,11,13
09/23/2016 09:00:00 AM,141,54,59,8,20
09/23/2016 08:00:00 AM,225,41,63,31,90
09/23/2016 07:00:00 AM,255,65,69,35,86
09/23/2016 06:00:00 AM,144,44,44,25,31
09/23/2016 05:00:00 AM,51,18,10,11,12
09/23/2016 04:00:00 AM,10,2,2,4,2
09/23/2016 03:00:00 AM,1,0,0,0,1
09/23/2016 02:00:00 AM,2,0,0,2,0
09/23/2016 01:00:00 AM,2,0,0,2,0
09/23/2016 12:00:00 AM,3,1,1,1,0
09/22/2016 11:00:00 PM,4,1,1,2,0
09/22/2016 10:00:00 PM,13,5,2,4,2
09/22/2016 09:00:00 PM,18,5,5,5,3
09/22/2016 08:00:00 PM,42,17,13,6,6
09/22/2016 07:00:00 PM,169,33,57,61,18
09/22/2016 06:00:00 PM,341,133,112,60,36
09/22/2016 05:00:00 PM,526,129,136,193,68
09/22/2016 04:00:00 PM,446,121,104,154,67
09/22/2016 03:00:00 PM,270,90,78,59,43
09/22/2016 02:00:00 PM,252,88,105,34,25
09/22/2016 01:00:00 PM,239,93,97,24,25
09/22/2016 12:00:00 PM,334,135,156,29,14
09/22/2016 11:00:00 AM,275,135,97,22,21
09/22/2016 10:00:00 AM,183,55,84,23,21
09/22/2016 09:00:00 AM,196,61,56,31,48
09/22/2016 08:00:00 AM,285,53,72,44,116
09/22/2016 07:00:00 AM,340,71,85,40,144
09/22/2016 06:00:00 AM,227,72,73,28,54
09/22/2016 05:00:00 AM,82,28,14,16,24
09/22/2016 04:00:00 AM,10,1,2,4,3
09/22/2016 03:00:00 AM,4,1,1,0,2
09/22/2016 02:00:00 AM,2,0,1,1,0
09/22/2016 01:00:00 AM,0,0,0,0,0
09/22/2016 12:00:00 AM,6,2,3,1,0
09/21/2016 11:00:00 PM,6,2,2,1,1
09/21/2016 10:00:00 PM,14,4,2,6,2
09/21/2016 09:00:00 PM,31,11,7,8,5
09/21/2016 08:00:00 PM,22,6,8,3,5
09/21/2016 07:00:00 PM,175,40,94,26,15
09/21/2016 06:00:00 PM,389,149,141,68,31
09/21/2016 05:00:00 PM,603,184,150,218,51
09/21/2016 04:00:00 PM,447,133,90,151,73
09/21/2016 03:00:00 PM,295,79,105,64,47
09/21/2016 02:00:00 PM,199,70,61,37,31
09/21/2016 01:00:00 PM,209,75,86,21,27
09/21/2016 12:00:00 PM,289,125,126,18,20
09/21/2016 11:00:00 AM,292,131,115,20,26
09/21/2016 10:00:00 AM,115,35,40,15,25
09/21/2016 09:00:00 AM,133,34,52,18,29
09/21/2016 08:00:00 AM,273,49,66,32,126
09/21/2016 07:00:00 AM,354,71,87,46,150
09/21/2016 06:00:00 AM,225,73,75,28,49
09/21/2016 05:00:00 AM,93,33,21,15,24
09/21/2016 04:00:00 AM,13,4,1,4,4
09/21/2016 03:00:00 AM,6,3,2,0,1
09/21/2016 02:00:00 AM,3,0,1,2,0
09/21/2016 01:00:00 AM,3,2,1,0,0
09/21/2016 12:00:00 AM,5,3,0,2,0
09/20/2016 11:00:00 PM,11,0,4,6,1
09/20/2016 10:00:00 PM,20,1,1,17,1
09/20/2016 09:00:00 PM,27,6,8,10,3
09/20/2016 08:00:00 PM,29,13,7,3,6
09/20/2016 07:00:00 PM,181,51,89,22,19
09/20/2016 06:00:00 PM,428,170,139,72,47
09/20/2016 05:00:00 PM,530,168,114,178,70
09/20/2016 04:00:00 PM,486,149,105,153,79
09/20/2016 03:00:00 PM,318,97,93,79,49
09/20/2016 02:00:00 PM,241,73,96,36,36
09/20/2016 01:00:00 PM,267,100,102,39,26
09/20/2016 12:00:00 PM,347,146,158,22,21
09/20/2016 11:00:00 AM,302,144,125,10,23
09/20/2016 10:00:00 AM,163,65,65,20,13
09/20/2016 09:00:00 AM,165,49,56,17,43
09/20/2016 08:00:00 AM,323,70,76,43,134
09/20/2016 07:00:00 AM,382,77,86,40,179
09/20/2016 06:00:00 AM,264,96,92,28,48
09/20/2016 05:00:00 AM,93,30,20,16,27
09/20/2016 04:00:00 AM,13,4,2,6,1
09/20/2016 03:00:00 AM,6,3,1,0,2
09/20/2016 02:00:00 AM,3,0,1,2,0
09/20/2016 01:00:00 AM,2,1,1,0,0
09/20/2016 12:00:00 AM,9,2,1,4,2
09/19/2016 11:00:00 PM,3,1,0,2,0
09/19/2016 10:00:00 PM,12,4,4,4,0
09/19/2016 09:00:00 PM,22,4,8,2,8
09/19/2016 08:00:00 PM,16,5,9,0,2
09/19/2016 07:00:00 PM,172,56,79,18,19
09/19/2016 06:00:00 PM,333,126,131,49,27
09/19/2016 05:00:00 PM,499,166,140,142,51
09/19/2016 04:00:00 PM,372,104,93,123,52
09/19/2016 03:00:00 PM,251,115,73,28,35
09/19/2016 02:00:00 PM,235,127,70,15,23
09/19/2016 01:00:00 PM,196,75,81,21,19
09/19/2016 12:00:00 PM,294,130,130,21,13
09/19/2016 11:00:00 AM,216,105,81,15,15
09/19/2016 10:00:00 AM,120,50,43,11,16
09/19/2016 09:00:00 AM,127,34,54,16,23
09/19/2016 08:00:00 AM,232,44,50,25,113
09/19/2016 07:00:00 AM,195,33,28,41,93
09/19/2016 06:00:00 AM,106,30,24,25,27
09/19/2016 05:00:00 AM,64,23,15,12,14
09/19/2016 04:00:00 AM,14,4,4,4,2
09/19/2016 03:00:00 AM,2,1,0,0,1
09/19/2016 02:00:00 AM,6,2,1,3,0
09/19/2016 01:00:00 AM,1,1,0,0,0
09/19/2016 12:00:00 AM,4,0,3,1,0
09/18/2016 11:00:00 PM,10,2,5,0,3
09/18/2016 10:00:00 PM,10,3,6,1,0
09/18/2016 09:00:00 PM,20,7,5,7,1
09/18/2016 08:00:00 PM,10,3,4,3,0
09/18/2016 07:00:00 PM,128,35,72,7,14
09/18/2016 06:00:00 PM,286,84,134,34,34
09/18/2016 05:00:00 PM,377,145,156,39,37
09/18/2016 04:00:00 PM,364,157,131,35,41
09/18/2016 03:00:00 PM,292,89,100,63,40
09/18/2016 02:00:00 PM,410,151,146,64,49
09/18/2016 01:00:00 PM,543,334,124,51,34
09/18/2016 12:00:00 PM,432,194,149,43,46
09/18/2016 11:00:00 AM,418,167,151,43,57
09/18/2016 10:00:00 AM,324,115,156,29,24
09/18/2016 09:00:00 AM,321,126,128,28,39
09/18/2016 08:00:00 AM,240,97,106,23,14
09/18/2016 07:00:00 AM,164,81,63,7,13
09/18/2016 06:00:00 AM,54,29,14,6,5
09/18/2016 05:00:00 AM,9,5,1,1,2
09/18/2016 04:00:00 AM,2,0,1,0,1
09/18/2016 03:00:00 AM,1,0,0,0,1
09/18/2016 02:00:00 AM,6,3,2,1,0
09/18/2016 01:00:00 AM,0,0,0,0,0
09/18/2016 12:00:00 AM,1,0,0,1,0
09/17/2016 11:00:00 PM,13,3,6,0,4
09/17/2016 10:00:00 PM,25,8,5,6,6
09/17/2016 09:00:00 PM,17,7,6,2,2
09/17/2016 08:00:00 PM,20,7,4,4,5
09/17/2016 07:00:00 PM,45,9,26,5,5
09/17/2016 06:00:00 PM,146,52,67,15,12
09/17/2016 05:00:00 PM,180,61,64,38,17
09/17/2016 04:00:00 PM,137,47,45,28,17
09/17/2016 03:00:00 PM,167,62,67,29,9
09/17/2016 02:00:00 PM,214,85,75,29,25
09/17/2016 01:00:00 PM,150,57,69,15,9
09/17/2016 12:00:00 PM,139,51,57,15,16
09/17/2016 11:00:00 AM,147,49,75,6,17
09/17/2016 10:00:00 AM,104,42,40,11,11
09/17/2016 09:00:00 AM,112,46,51,11,4
09/17/2016 08:00:00 AM,120,61,52,3,4
09/17/2016 07:00:00 AM,85,41,35,5,4
09/17/2016 06:00:00 AM,30,14,11,3,2
09/17/2016 05:00:00 AM,10,4,4,2,0
09/17/2016 04:00:00 AM,2,0,1,0,1
09/17/2016 03:00:00 AM,1,0,1,0,0
09/17/2016 02:00:00 AM,4,0,1,2,1
09/17/2016 01:00:00 AM,3,1,0,1,1
09/17/2016 12:00:00 AM,5,1,2,1,1
09/16/2016 11:00:00 PM,2,2,0,0,0
09/16/2016 10:00:00 PM,16,3,3,10,0
09/16/2016 09:00:00 PM,40,22,7,7,4
09/16/2016 08:00:00 PM,31,10,5,11,5
09/16/2016 07:00:00 PM,124,43,53,17,11
09/16/2016 06:00:00 PM,265,87,103,43,32
09/16/2016 05:00:00 PM,373,108,84,129,52
09/16/2016 04:00:00 PM,411,90,100,150,71
09/16/2016 03:00:00 PM,330,78,80,89,83
09/16/2016 02:00:00 PM,207,62,78,30,37
09/16/2016 01:00:00 PM,213,65,85,28,35
09/16/2016 12:00:00 PM,363,133,157,29,44
09/16/2016 11:00:00 AM,317,138,131,22,26
09/16/2016 10:00:00 AM,179,73,76,17,13
09/16/2016 09:00:00 AM,187,49,56,33,49
09/16/2016 08:00:00 AM,293,47,88,50,108
09/16/2016 07:00:00 AM,370,102,96,40,132
09/16/2016 06:00:00 AM,243,79,74,35,55
09/16/2016 05:00:00 AM,83,33,19,14,17
09/16/2016 04:00:00 AM,6,2,2,0,2
09/16/2016 03:00:00 AM,6,0,0,3,3
09/16/2016 02:00:00 AM,3,1,0,2,0
09/16/2016 01:00:00 AM,2,0,1,1,0
09/16/2016 12:00:00 AM,2,1,0,1,0
09/15/2016 11:00:00 PM,6,2,3,0,1
09/15/2016 10:00:00 PM,11,4,1,6,0
09/15/2016 09:00:00 PM,18,6,4,5,3
09/15/2016 08:00:00 PM,42,10,14,10,8
09/15/2016 07:00:00 PM,211,54,108,30,19
09/15/2016 06:00:00 PM,417,150,127,89,51
09/15/2016 05:00:00 PM,528,148,138,183,59
09/15/2016 04:00:00 PM,450,120,122,144,64
09/15/2016 03:00:00 PM,318,102,109,61,46
09/15/2016 02:00:00 PM,257,106,84,31,36
09/15/2016 01:00:00 PM,257,95,111,28,23
09/15/2016 12:00:00 PM,323,130,144,26,23
09/15/2016 11:00:00 AM,231,110,89,11,21
09/15/2016 10:00:00 AM,146,50,54,15,27
09/15/2016 09:00:00 AM,151,43,54,20,34
09/15/2016 08:00:00 AM,278,49,59,40,130
09/15/2016 07:00:00 AM,335,69,81,41,144
09/15/2016 06:00:00 AM,217,67,67,25,58
09/15/2016 05:00:00 AM,91,32,23,13,23
09/15/2016 04:00:00 AM,11,2,2,5,2
09/15/2016 03:00:00 AM,1,0,0,0,1
09/15/2016 02:00:00 AM,3,1,0,2,0
09/15/2016 01:00:00 AM,1,0,0,0,1
09/15/2016 12:00:00 AM,7,1,2,2,2
09/14/2016 11:00:00 PM,4,2,0,2,0
09/14/2016 10:00:00 PM,21,8,3,8,2
09/14/2016 09:00:00 PM,26,8,9,6,3
09/14/2016 08:00:00 PM,42,13,16,10,3
09/14/2016 07:00:00 PM,294,80,140,43,31
09/14/2016 06:00:00 PM,493,191,164,85,53
09/14/2016 05:00:00 PM,592,157,132,224,79
09/14/2016 04:00:00 PM,486,106,104,205,71
09/14/2016 03:00:00 PM,304,84,101,59,60
09/14/2016 02:00:00 PM,278,98,105,39,36
09/14/2016 01:00:00 PM,287,105,125,34,23
09/14/2016 12:00:00 PM,388,155,169,24,40
09/14/2016 11:00:00 AM,324,156,121,23,24
09/14/2016 10:00:00 AM,189,69,73,20,27
09/14/2016 09:00:00 AM,204,56,70,27,51
09/14/2016 08:00:00 AM,316,60,70,43,143
09/14/2016 07:00:00 AM,417,75,117,49,176
09/14/2016 06:00:00 AM,319,116,109,32,62
09/14/2016 05:00:00 AM,93,35,24,18,16
09/14/2016 04:00:00 AM,19,10,3,4,2
09/14/2016 03:00:00 AM,3,2,0,0,1
09/14/2016 02:00:00 AM,4,1,1,2,0
09/14/2016 01:00:00 AM,2,1,0,1,0
09/14/2016 12:00:00 AM,4,2,1,1,0
09/13/2016 11:00:00 PM,2,0,1,0,1
09/13/2016 10:00:00 PM,16,3,2,8,3
09/13/2016 09:00:00 PM,32,6,5,11,10
09/13/2016 08:00:00 PM,37,10,21,4,2
09/13/2016 07:00:00 PM,283,84,146,33,20
09/13/2016 06:00:00 PM,500,186,170,102,42
09/13/2016 05:00:00 PM,578,174,151,187,66
09/13/2016 04:00:00 PM,482,113,103,184,82
09/13/2016 03:00:00 PM,295,87,104,62,42
09/13/2016 02:00:00 PM,258,93,96,33,36
09/13/2016 01:00:00 PM,281,100,109,32,40
09/13/2016 12:00:00 PM,364,146,169,26,23
