Date,MTS Trail West of I-90 Bridge Total,Ped East,Ped West,Bike East,Bike West
02/23/2017 10:00:00 AM,10,0,0,9,1
02/23/2017 09:00:00 AM,24,8,1,13,2
02/23/2017 09:00:00 AM,24,8,1,13,2
02/23/2017 08:00:00 AM,60,22,0,34,4
02/23/2017 08:00:00 AM,60,22,0,34,4
02/23/2017 07:00:00 AM,34,13,0,21,0
02/23/2017 07:00:00 AM,34,13,0,21,0
02/23/2017 06:00:00 AM,15,4,0,11,0
02/23/2017 06:00:00 AM,15,4,0,11,0
02/23/2017 05:00:00 AM,5,3,0,2,0
02/23/2017 05:00:00 AM,5,3,0,2,0
02/23/2017 04:00:00 AM,1,0,0,1,0
02/23/2017 04:00:00 AM,1,0,0,1,0
02/23/2017 03:00:00 AM,0,0,0,0,0
02/23/2017 03:00:00 AM,0,0,0,0,0
02/23/2017 02:00:00 AM,0,0,0,0,0
02/23/2017 02:00:00 AM,0,0,0,0,0
02/23/2017 01:00:00 AM,0,0,0,0,0
02/23/2017 01:00:00 AM,0,0,0,0,0
02/23/2017 12:00:00 AM,0,0,0,0,0
02/23/2017 12:00:00 AM,0,0,0,0,0
02/22/2017 11:00:00 PM,3,2,0,1,0
02/22/2017 11:00:00 PM,3,2,0,1,0
02/22/2017 10:00:00 PM,2,2,0,0,0
02/22/2017 10:00:00 PM,2,2,0,0,0
02/22/2017 09:00:00 PM,3,0,0,3,0
02/22/2017 09:00:00 PM,3,0,0,3,0
02/22/2017 08:00:00 PM,1,1,0,0,0
02/22/2017 08:00:00 PM,1,1,0,0,0
02/22/2017 07:00:00 PM,18,5,0,11,2
02/22/2017 07:00:00 PM,18,5,0,11,2
02/22/2017 06:00:00 PM,45,16,2,21,6
02/22/2017 06:00:00 PM,45,16,2,21,6
02/22/2017 05:00:00 PM,51,13,0,28,10
02/22/2017 05:00:00 PM,51,13,0,28,10
02/22/2017 04:00:00 PM,28,3,0,21,4
02/22/2017 04:00:00 PM,28,3,0,21,4
02/22/2017 03:00:00 PM,33,11,0,20,2
02/22/2017 03:00:00 PM,33,11,0,20,2
02/22/2017 02:00:00 PM,37,19,0,14,4
02/22/2017 02:00:00 PM,37,19,0,14,4
02/22/2017 01:00:00 PM,18,3,1,11,3
02/22/2017 01:00:00 PM,18,3,1,11,3
02/22/2017 12:00:00 PM,16,5,0,10,1
02/22/2017 12:00:00 PM,16,5,0,10,1
02/22/2017 11:00:00 AM,17,6,0,9,2
02/22/2017 11:00:00 AM,17,6,0,9,2
02/22/2017 10:00:00 AM,12,1,0,11,0
02/22/2017 10:00:00 AM,12,1,0,11,0
02/22/2017 09:00:00 AM,25,4,1,18,2
02/22/2017 09:00:00 AM,25,4,1,18,2
02/22/2017 08:00:00 AM,36,9,0,25,2
02/22/2017 08:00:00 AM,36,9,0,25,2
02/22/2017 07:00:00 AM,26,5,0,21,0
02/22/2017 07:00:00 AM,26,5,0,21,0
02/22/2017 06:00:00 AM,14,4,0,10,0
02/22/2017 06:00:00 AM,14,4,0,10,0
02/22/2017 05:00:00 AM,9,6,0,3,0
02/22/2017 05:00:00 AM,9,6,0,3,0
02/22/2017 04:00:00 AM,1,0,0,1,0
02/22/2017 04:00:00 AM,1,0,0,1,0
02/22/2017 03:00:00 AM,0,0,0,0,0
02/22/2017 03:00:00 AM,0,0,0,0,0
02/22/2017 02:00:00 AM,0,0,0,0,0
02/22/2017 02:00:00 AM,0,0,0,0,0
02/22/2017 01:00:00 AM,0,0,0,0,0
02/22/2017 01:00:00 AM,0,0,0,0,0
02/22/2017 12:00:00 AM,2,0,0,2,0
02/22/2017 12:00:00 AM,2,0,0,2,0
02/21/2017 11:00:00 PM,0,0,0,0,0
02/21/2017 11:00:00 PM,0,0,0,0,0
02/21/2017 10:00:00 PM,0,0,0,0,0
02/21/2017 10:00:00 PM,0,0,0,0,0
02/21/2017 09:00:00 PM,1,0,0,1,0
02/21/2017 09:00:00 PM,1,0,0,1,0
02/21/2017 08:00:00 PM,7,2,0,5,0
02/21/2017 08:00:00 PM,7,2,0,5,0
02/21/2017 07:00:00 PM,11,2,0,9,0
02/21/2017 07:00:00 PM,11,2,0,9,0
02/21/2017 06:00:00 PM,45,7,1,32,5
02/21/2017 06:00:00 PM,45,7,1,32,5
02/21/2017 05:00:00 PM,44,8,0,35,1
02/21/2017 05:00:00 PM,44,8,0,35,1
02/21/2017 04:00:00 PM,25,3,0,19,3
02/21/2017 04:00:00 PM,25,3,0,19,3
02/21/2017 03:00:00 PM,13,4,0,9,0
02/21/2017 03:00:00 PM,13,4,0,9,0
02/21/2017 02:00:00 PM,6,0,0,6,0
02/21/2017 02:00:00 PM,6,0,0,6,0
02/21/2017 01:00:00 PM,13,6,0,7,0
02/21/2017 01:00:00 PM,13,6,0,7,0
02/21/2017 12:00:00 PM,18,6,0,12,0
02/21/2017 12:00:00 PM,18,6,0,12,0
02/21/2017 11:00:00 AM,5,1,0,4,0
02/21/2017 11:00:00 AM,5,1,0,4,0
02/21/2017 10:00:00 AM,14,10,1,3,0
02/21/2017 10:00:00 AM,14,10,1,3,0
02/21/2017 09:00:00 AM,13,1,1,10,1
02/21/2017 09:00:00 AM,13,1,1,10,1
02/21/2017 08:00:00 AM,35,3,0,25,7
02/21/2017 08:00:00 AM,35,3,0,25,7
02/21/2017 07:00:00 AM,22,1,0,12,9
02/21/2017 07:00:00 AM,22,1,0,12,9
02/21/2017 06:00:00 AM,12,1,0,8,3
02/21/2017 06:00:00 AM,12,1,0,8,3
02/21/2017 05:00:00 AM,3,0,0,2,1
02/21/2017 05:00:00 AM,3,0,0,2,1
02/21/2017 04:00:00 AM,2,0,1,1,0
02/21/2017 04:00:00 AM,2,0,1,1,0
02/21/2017 03:00:00 AM,0,0,0,0,0
02/21/2017 03:00:00 AM,0,0,0,0,0
02/21/2017 02:00:00 AM,0,0,0,0,0
02/21/2017 02:00:00 AM,0,0,0,0,0
02/21/2017 01:00:00 AM,2,1,0,1,0
02/21/2017 01:00:00 AM,2,1,0,1,0
02/21/2017 12:00:00 AM,1,0,0,0,1
02/21/2017 12:00:00 AM,1,0,0,0,1
02/20/2017 11:00:00 PM,0,0,0,0,0
02/20/2017 11:00:00 PM,0,0,0,0,0
02/20/2017 10:00:00 PM,9,8,0,1,0
02/20/2017 10:00:00 PM,9,8,0,1,0
02/20/2017 09:00:00 PM,0,0,0,0,0
02/20/2017 09:00:00 PM,0,0,0,0,0
02/20/2017 08:00:00 PM,3,3,0,0,0
02/20/2017 08:00:00 PM,3,3,0,0,0
02/20/2017 07:00:00 PM,2,0,1,0,1
02/20/2017 07:00:00 PM,2,0,1,0,1
02/20/2017 06:00:00 PM,15,4,2,8,1
02/20/2017 06:00:00 PM,15,4,2,8,1
02/20/2017 05:00:00 PM,22,2,1,17,2
02/20/2017 05:00:00 PM,22,2,1,17,2
02/20/2017 04:00:00 PM,17,3,2,7,5
02/20/2017 04:00:00 PM,17,3,2,7,5
02/20/2017 03:00:00 PM,19,5,1,9,4
02/20/2017 03:00:00 PM,19,5,1,9,4
02/20/2017 02:00:00 PM,9,3,0,6,0
02/20/2017 02:00:00 PM,9,3,0,6,0
02/20/2017 01:00:00 PM,15,10,1,4,0
02/20/2017 01:00:00 PM,15,10,1,4,0
02/20/2017 12:00:00 PM,14,8,0,5,1
02/20/2017 12:00:00 PM,14,8,0,5,1
02/20/2017 11:00:00 AM,13,1,1,9,2
02/20/2017 11:00:00 AM,13,1,1,9,2
02/20/2017 10:00:00 AM,15,9,2,3,1
02/20/2017 10:00:00 AM,15,9,2,3,1
02/20/2017 09:00:00 AM,21,5,2,13,1
02/20/2017 09:00:00 AM,21,5,2,13,1
02/20/2017 08:00:00 AM,20,6,1,6,7
02/20/2017 08:00:00 AM,20,6,1,6,7
02/20/2017 07:00:00 AM,10,5,0,5,0
02/20/2017 07:00:00 AM,10,5,0,5,0
02/20/2017 06:00:00 AM,4,0,1,2,1
02/20/2017 06:00:00 AM,4,0,1,2,1
02/20/2017 05:00:00 AM,4,0,0,4,0
02/20/2017 05:00:00 AM,4,0,0,4,0
02/20/2017 04:00:00 AM,3,3,0,0,0
02/20/2017 04:00:00 AM,3,3,0,0,0
02/20/2017 03:00:00 AM,0,0,0,0,0
02/20/2017 03:00:00 AM,0,0,0,0,0
02/20/2017 02:00:00 AM,0,0,0,0,0
02/20/2017 02:00:00 AM,0,0,0,0,0
02/20/2017 01:00:00 AM,0,0,0,0,0
02/20/2017 01:00:00 AM,0,0,0,0,0
02/20/2017 12:00:00 AM,0,0,0,0,0
02/20/2017 12:00:00 AM,0,0,0,0,0
02/19/2017 11:00:00 PM,0,0,0,0,0
02/19/2017 11:00:00 PM,0,0,0,0,0
02/19/2017 10:00:00 PM,0,0,0,0,0
02/19/2017 10:00:00 PM,0,0,0,0,0
02/19/2017 09:00:00 PM,1,0,0,0,1
02/19/2017 09:00:00 PM,1,0,0,0,1
02/19/2017 08:00:00 PM,0,0,0,0,0
02/19/2017 08:00:00 PM,0,0,0,0,0
02/19/2017 07:00:00 PM,0,0,0,0,0
02/19/2017 07:00:00 PM,0,0,0,0,0
02/19/2017 06:00:00 PM,6,6,0,0,0
02/19/2017 06:00:00 PM,6,6,0,0,0
02/19/2017 05:00:00 PM,9,5,1,3,0
02/19/2017 05:00:00 PM,9,5,1,3,0
02/19/2017 04:00:00 PM,8,1,2,5,0
02/19/2017 04:00:00 PM,8,1,2,5,0
02/19/2017 03:00:00 PM,18,6,0,10,2
02/19/2017 03:00:00 PM,18,6,0,10,2
02/19/2017 02:00:00 PM,32,7,8,15,2
02/19/2017 02:00:00 PM,32,7,8,15,2
02/19/2017 01:00:00 PM,25,3,1,15,6
02/19/2017 01:00:00 PM,25,3,1,15,6
02/19/2017 12:00:00 PM,43,10,2,26,5
02/19/2017 12:00:00 PM,43,10,2,26,5
02/19/2017 11:00:00 AM,71,11,4,32,24
02/19/2017 11:00:00 AM,71,11,4,32,24
02/19/2017 10:00:00 AM,52,18,6,12,16
02/19/2017 10:00:00 AM,52,18,6,12,16
02/19/2017 09:00:00 AM,40,13,3,19,5
02/19/2017 09:00:00 AM,40,13,3,19,5
02/19/2017 08:00:00 AM,22,2,1,8,11
02/19/2017 08:00:00 AM,22,2,1,8,11
02/19/2017 07:00:00 AM,4,1,0,0,3
02/19/2017 07:00:00 AM,4,1,0,0,3
02/19/2017 06:00:00 AM,1,0,0,1,0
02/19/2017 06:00:00 AM,1,0,0,1,0
02/19/2017 05:00:00 AM,2,1,1,0,0
02/19/2017 05:00:00 AM,2,1,1,0,0
02/19/2017 04:00:00 AM,0,0,0,0,0
02/19/2017 04:00:00 AM,0,0,0,0,0
02/19/2017 03:00:00 AM,0,0,0,0,0
02/19/2017 03:00:00 AM,0,0,0,0,0
02/19/2017 02:00:00 AM,0,0,0,0,0
02/19/2017 02:00:00 AM,0,0,0,0,0
02/19/2017 01:00:00 AM,0,0,0,0,0
02/19/2017 01:00:00 AM,0,0,0,0,0
02/19/2017 12:00:00 AM,0,0,0,0,0
02/19/2017 12:00:00 AM,0,0,0,0,0
02/18/2017 11:00:00 PM,0,0,0,0,0
02/18/2017 11:00:00 PM,0,0,0,0,0
02/18/2017 10:00:00 PM,0,0,0,0,0
02/18/2017 10:00:00 PM,0,0,0,0,0
02/18/2017 09:00:00 PM,1,1,0,0,0
02/18/2017 09:00:00 PM,1,1,0,0,0
02/18/2017 08:00:00 PM,1,1,0,0,0
02/18/2017 08:00:00 PM,1,1,0,0,0
02/18/2017 07:00:00 PM,1,0,0,1,0
02/18/2017 07:00:00 PM,1,0,0,1,0
02/18/2017 06:00:00 PM,3,1,0,2,0
02/18/2017 06:00:00 PM,3,1,0,2,0
02/18/2017 05:00:00 PM,10,3,0,5,2
02/18/2017 05:00:00 PM,10,3,0,5,2
02/18/2017 04:00:00 PM,12,3,1,7,1
02/18/2017 04:00:00 PM,12,3,1,7,1
02/18/2017 03:00:00 PM,13,2,1,8,2
02/18/2017 03:00:00 PM,13,2,1,8,2
02/18/2017 02:00:00 PM,17,2,0,13,2
02/18/2017 02:00:00 PM,17,2,0,13,2
02/18/2017 01:00:00 PM,32,6,2,20,4
02/18/2017 01:00:00 PM,32,6,2,20,4
02/18/2017 12:00:00 PM,33,9,3,19,2
02/18/2017 12:00:00 PM,33,9,3,19,2
02/18/2017 11:00:00 AM,65,25,3,21,16
02/18/2017 11:00:00 AM,65,25,3,21,16
02/18/2017 10:00:00 AM,25,4,3,12,6
02/18/2017 10:00:00 AM,25,4,3,12,6
02/18/2017 09:00:00 AM,45,5,3,17,20
02/18/2017 09:00:00 AM,45,5,3,17,20
02/18/2017 08:00:00 AM,15,3,0,7,5
02/18/2017 08:00:00 AM,15,3,0,7,5
02/18/2017 07:00:00 AM,2,0,1,1,0
02/18/2017 07:00:00 AM,2,0,1,1,0
02/18/2017 06:00:00 AM,4,2,0,1,1
02/18/2017 06:00:00 AM,4,2,0,1,1
02/18/2017 05:00:00 AM,0,0,0,0,0
02/18/2017 05:00:00 AM,0,0,0,0,0
02/18/2017 04:00:00 AM,0,0,0,0,0
02/18/2017 04:00:00 AM,0,0,0,0,0
02/18/2017 03:00:00 AM,1,0,0,1,0
02/18/2017 03:00:00 AM,1,0,0,1,0
02/18/2017 02:00:00 AM,0,0,0,0,0
02/18/2017 02:00:00 AM,0,0,0,0,0
02/18/2017 01:00:00 AM,2,2,0,0,0
02/18/2017 01:00:00 AM,2,2,0,0,0
02/18/2017 12:00:00 AM,2,1,0,1,0
02/18/2017 12:00:00 AM,2,1,0,1,0
02/17/2017 11:00:00 PM,2,0,0,2,0
02/17/2017 11:00:00 PM,2,0,0,2,0
02/17/2017 10:00:00 PM,2,1,1,0,0
02/17/2017 10:00:00 PM,2,1,1,0,0
02/17/2017 09:00:00 PM,0,0,0,0,0
02/17/2017 09:00:00 PM,0,0,0,0,0
02/17/2017 08:00:00 PM,4,0,0,4,0
02/17/2017 08:00:00 PM,4,0,0,4,0
02/17/2017 07:00:00 PM,15,1,1,8,5
02/17/2017 07:00:00 PM,15,1,1,8,5
02/17/2017 06:00:00 PM,28,3,1,13,11
02/17/2017 06:00:00 PM,28,3,1,13,11
02/17/2017 05:00:00 PM,76,9,8,40,19
02/17/2017 05:00:00 PM,76,9,8,40,19
02/17/2017 04:00:00 PM,82,24,6,42,10
02/17/2017 04:00:00 PM,82,24,6,42,10
02/17/2017 03:00:00 PM,76,24,3,41,8
02/17/2017 03:00:00 PM,76,24,3,41,8
02/17/2017 02:00:00 PM,50,9,5,19,17
02/17/2017 02:00:00 PM,50,9,5,19,17
02/17/2017 01:00:00 PM,50,7,6,26,11
02/17/2017 01:00:00 PM,50,7,6,26,11
02/17/2017 12:00:00 PM,40,8,3,15,14
02/17/2017 12:00:00 PM,40,8,3,15,14
02/17/2017 11:00:00 AM,43,5,3,23,12
02/17/2017 11:00:00 AM,43,5,3,23,12
02/17/2017 10:00:00 AM,25,4,1,13,7
02/17/2017 10:00:00 AM,25,4,1,13,7
02/17/2017 09:00:00 AM,32,3,4,14,11
02/17/2017 09:00:00 AM,32,3,4,14,11
02/17/2017 08:00:00 AM,48,6,2,33,7
02/17/2017 08:00:00 AM,48,6,2,33,7
02/17/2017 07:00:00 AM,46,7,8,19,12
02/17/2017 07:00:00 AM,46,7,8,19,12
02/17/2017 06:00:00 AM,21,3,1,9,8
02/17/2017 06:00:00 AM,21,3,1,9,8
02/17/2017 05:00:00 AM,10,1,0,4,5
02/17/2017 05:00:00 AM,10,1,0,4,5
02/17/2017 04:00:00 AM,2,0,0,2,0
02/17/2017 04:00:00 AM,2,0,0,2,0
02/17/2017 03:00:00 AM,0,0,0,0,0
02/17/2017 03:00:00 AM,0,0,0,0,0
02/17/2017 02:00:00 AM,0,0,0,0,0
02/17/2017 02:00:00 AM,0,0,0,0,0
02/17/2017 01:00:00 AM,0,0,0,0,0
02/17/2017 01:00:00 AM,0,0,0,0,0
02/17/2017 12:00:00 AM,1,1,0,0,0
02/17/2017 12:00:00 AM,1,1,0,0,0
02/16/2017 11:00:00 PM,3,1,1,1,0
02/16/2017 11:00:00 PM,3,1,1,1,0
02/16/2017 10:00:00 PM,1,1,0,0,0
02/16/2017 10:00:00 PM,1,1,0,0,0
02/16/2017 09:00:00 PM,2,0,1,1,0
02/16/2017 09:00:00 PM,2,0,1,1,0
02/16/2017 08:00:00 PM,2,0,0,1,1
02/16/2017 08:00:00 PM,2,0,0,1,1
02/16/2017 07:00:00 PM,17,4,0,13,0
02/16/2017 07:00:00 PM,17,4,0,13,0
02/16/2017 06:00:00 PM,23,1,1,15,6
02/16/2017 06:00:00 PM,23,1,1,15,6
02/16/2017 05:00:00 PM,47,4,1,25,17
02/16/2017 05:00:00 PM,47,4,1,25,17
02/16/2017 04:00:00 PM,38,14,4,17,3
02/16/2017 04:00:00 PM,38,14,4,17,3
02/16/2017 03:00:00 PM,19,7,3,8,1
02/16/2017 03:00:00 PM,19,7,3,8,1
02/16/2017 02:00:00 PM,17,5,0,7,5
02/16/2017 02:00:00 PM,17,5,0,7,5
02/16/2017 01:00:00 PM,17,7,2,5,3
02/16/2017 01:00:00 PM,17,7,2,5,3
02/16/2017 12:00:00 PM,19,9,0,7,3
02/16/2017 12:00:00 PM,19,9,0,7,3
02/16/2017 11:00:00 AM,17,3,2,6,6
02/16/2017 11:00:00 AM,17,3,2,6,6
02/16/2017 10:00:00 AM,7,0,0,2,5
02/16/2017 10:00:00 AM,7,0,0,2,5
02/16/2017 09:00:00 AM,15,6,1,6,2
02/16/2017 09:00:00 AM,15,6,1,6,2
02/16/2017 08:00:00 AM,41,8,3,22,8
02/16/2017 08:00:00 AM,41,8,3,22,8
02/16/2017 07:00:00 AM,36,6,1,22,7
02/16/2017 07:00:00 AM,36,6,1,22,7
02/16/2017 06:00:00 AM,9,1,0,6,2
02/16/2017 06:00:00 AM,9,1,0,6,2
02/16/2017 05:00:00 AM,2,0,0,1,1
02/16/2017 05:00:00 AM,2,0,0,1,1
02/16/2017 04:00:00 AM,1,0,0,1,0
02/16/2017 04:00:00 AM,1,0,0,1,0
02/16/2017 03:00:00 AM,0,0,0,0,0
02/16/2017 03:00:00 AM,0,0,0,0,0
02/16/2017 02:00:00 AM,0,0,0,0,0
02/16/2017 02:00:00 AM,0,0,0,0,0
02/16/2017 01:00:00 AM,0,0,0,0,0
02/16/2017 01:00:00 AM,0,0,0,0,0
02/16/2017 12:00:00 AM,0,0,0,0,0
02/16/2017 12:00:00 AM,0,0,0,0,0
02/15/2017 11:00:00 PM,1,0,0,1,0
02/15/2017 11:00:00 PM,1,0,0,1,0
02/15/2017 10:00:00 PM,2,0,0,2,0
02/15/2017 10:00:00 PM,2,0,0,2,0
02/15/2017 09:00:00 PM,0,0,0,0,0
02/15/2017 09:00:00 PM,0,0,0,0,0
02/15/2017 08:00:00 PM,3,1,0,2,0
02/15/2017 08:00:00 PM,3,1,0,2,0
02/15/2017 07:00:00 PM,7,3,0,4,0
02/15/2017 07:00:00 PM,7,3,0,4,0
02/15/2017 06:00:00 PM,22,5,0,16,1
02/15/2017 06:00:00 PM,22,5,0,16,1
02/15/2017 05:00:00 PM,35,4,0,31,0
02/15/2017 05:00:00 PM,35,4,0,31,0
02/15/2017 04:00:00 PM,12,1,0,11,0
02/15/2017 04:00:00 PM,12,1,0,11,0
02/15/2017 03:00:00 PM,15,12,1,2,0
02/15/2017 03:00:00 PM,15,12,1,2,0
02/15/2017 02:00:00 PM,7,3,0,4,0
02/15/2017 02:00:00 PM,7,3,0,4,0
02/15/2017 01:00:00 PM,4,1,0,3,0
02/15/2017 01:00:00 PM,4,1,0,3,0
02/15/2017 12:00:00 PM,1,0,0,1,0
02/15/2017 12:00:00 PM,1,0,0,1,0
02/15/2017 11:00:00 AM,4,1,0,3,0
02/15/2017 11:00:00 AM,4,1,0,3,0
02/15/2017 10:00:00 AM,3,0,0,3,0
02/15/2017 10:00:00 AM,3,0,0,3,0
02/15/2017 09:00:00 AM,6,0,0,6,0
02/15/2017 09:00:00 AM,6,0,0,6,0
02/15/2017 08:00:00 AM,22,3,0,19,0
02/15/2017 08:00:00 AM,22,3,0,19,0
02/15/2017 07:00:00 AM,25,2,0,23,0
02/15/2017 07:00:00 AM,25,2,0,23,0
02/15/2017 06:00:00 AM,7,0,0,6,1
02/15/2017 06:00:00 AM,7,0,0,6,1
02/15/2017 05:00:00 AM,6,2,0,4,0
02/15/2017 05:00:00 AM,6,2,0,4,0
02/15/2017 04:00:00 AM,0,0,0,0,0
02/15/2017 04:00:00 AM,0,0,0,0,0
02/15/2017 03:00:00 AM,0,0,0,0,0
02/15/2017 03:00:00 AM,0,0,0,0,0
02/15/2017 02:00:00 AM,0,0,0,0,0
02/15/2017 02:00:00 AM,0,0,0,0,0
02/15/2017 01:00:00 AM,0,0,0,0,0
02/15/2017 01:00:00 AM,0,0,0,0,0
02/15/2017 12:00:00 AM,0,0,0,0,0
02/15/2017 12:00:00 AM,0,0,0,0,0
02/14/2017 11:00:00 PM,1,0,0,1,0
02/14/2017 11:00:00 PM,1,0,0,1,0
02/14/2017 10:00:00 PM,3,1,1,1,0
02/14/2017 10:00:00 PM,3,1,1,1,0
02/14/2017 09:00:00 PM,0,0,0,0,0
02/14/2017 09:00:00 PM,0,0,0,0,0
02/14/2017 08:00:00 PM,4,0,0,2,2
02/14/2017 08:00:00 PM,4,0,0,2,2
02/14/2017 07:00:00 PM,16,2,0,12,2
02/14/2017 07:00:00 PM,16,2,0,12,2
02/14/2017 06:00:00 PM,54,8,0,38,8
02/14/2017 06:00:00 PM,54,8,0,38,8
02/14/2017 05:00:00 PM,97,7,3,60,27
02/14/2017 05:00:00 PM,97,7,3,60,27
02/14/2017 04:00:00 PM,60,10,2,29,19
02/14/2017 04:00:00 PM,60,10,2,29,19
02/14/2017 03:00:00 PM,40,3,3,21,13
02/14/2017 03:00:00 PM,40,3,3,21,13
02/14/2017 02:00:00 PM,33,5,0,20,8
02/14/2017 02:00:00 PM,33,5,0,20,8
02/14/2017 01:00:00 PM,35,6,2,16,11
02/14/2017 01:00:00 PM,35,6,2,16,11
02/14/2017 12:00:00 PM,16,0,3,7,6
02/14/2017 12:00:00 PM,16,0,3,7,6
02/14/2017 11:00:00 AM,7,1,0,2,4
02/14/2017 11:00:00 AM,7,1,0,2,4
02/14/2017 10:00:00 AM,18,3,1,9,5
02/14/2017 10:00:00 AM,18,3,1,9,5
02/14/2017 09:00:00 AM,35,9,1,19,6
02/14/2017 09:00:00 AM,35,9,1,19,6
02/14/2017 08:00:00 AM,58,6,5,28,19
02/14/2017 08:00:00 AM,58,6,5,28,19
02/14/2017 07:00:00 AM,63,10,6,26,21
02/14/2017 07:00:00 AM,63,10,6,26,21
02/14/2017 06:00:00 AM,35,2,4,15,14
02/14/2017 06:00:00 AM,35,2,4,15,14
02/14/2017 05:00:00 AM,10,0,1,5,4
02/14/2017 05:00:00 AM,10,0,1,5,4
02/14/2017 04:00:00 AM,3,0,0,3,0
02/14/2017 04:00:00 AM,3,0,0,3,0
02/14/2017 03:00:00 AM,0,0,0,0,0
02/14/2017 03:00:00 AM,0,0,0,0,0
02/14/2017 02:00:00 AM,0,0,0,0,0
02/14/2017 02:00:00 AM,0,0,0,0,0
02/14/2017 01:00:00 AM,0,0,0,0,0
02/14/2017 01:00:00 AM,0,0,0,0,0
02/14/2017 12:00:00 AM,0,0,0,0,0
02/14/2017 12:00:00 AM,0,0,0,0,0
02/13/2017 11:00:00 PM,0,0,0,0,0
02/13/2017 11:00:00 PM,0,0,0,0,0
02/13/2017 10:00:00 PM,0,0,0,0,0
02/13/2017 10:00:00 PM,0,0,0,0,0
02/13/2017 09:00:00 PM,5,2,0,3,0
02/13/2017 09:00:00 PM,5,2,0,3,0
02/13/2017 08:00:00 PM,3,1,1,1,0
02/13/2017 08:00:00 PM,3,1,1,1,0
02/13/2017 07:00:00 PM,15,1,1,8,5
02/13/2017 07:00:00 PM,15,1,1,8,5
02/13/2017 06:00:00 PM,52,9,4,30,9
02/13/2017 06:00:00 PM,52,9,4,30,9
02/13/2017 05:00:00 PM,103,15,3,66,19
02/13/2017 05:00:00 PM,103,15,3,66,19
02/13/2017 04:00:00 PM,71,8,10,28,25
02/13/2017 04:00:00 PM,71,8,10,28,25
02/13/2017 03:00:00 PM,46,5,3,26,12
02/13/2017 03:00:00 PM,46,5,3,26,12
02/13/2017 02:00:00 PM,37,8,3,10,16
02/13/2017 02:00:00 PM,37,8,3,10,16
02/13/2017 01:00:00 PM,45,5,0,24,16
02/13/2017 01:00:00 PM,45,5,0,24,16
02/13/2017 12:00:00 PM,30,4,2,15,9
02/13/2017 12:00:00 PM,30,4,2,15,9
02/13/2017 11:00:00 AM,30,2,3,12,13
02/13/2017 11:00:00 AM,30,2,3,12,13
02/13/2017 10:00:00 AM,10,4,0,2,4
02/13/2017 10:00:00 AM,10,4,0,2,4
02/13/2017 09:00:00 AM,39,13,4,19,3
02/13/2017 09:00:00 AM,39,13,4,19,3
02/13/2017 08:00:00 AM,57,9,5,39,4
02/13/2017 08:00:00 AM,57,9,5,39,4
02/13/2017 07:00:00 AM,50,3,2,26,19
02/13/2017 07:00:00 AM,50,3,2,26,19
02/13/2017 06:00:00 AM,24,3,1,11,9
02/13/2017 06:00:00 AM,24,3,1,11,9
02/13/2017 05:00:00 AM,12,2,1,5,4
02/13/2017 05:00:00 AM,12,2,1,5,4
02/13/2017 04:00:00 AM,3,2,0,1,0
02/13/2017 04:00:00 AM,3,2,0,1,0
02/13/2017 03:00:00 AM,0,0,0,0,0
02/13/2017 03:00:00 AM,0,0,0,0,0
02/13/2017 02:00:00 AM,0,0,0,0,0
02/13/2017 02:00:00 AM,0,0,0,0,0
02/13/2017 01:00:00 AM,0,0,0,0,0
02/13/2017 01:00:00 AM,0,0,0,0,0
02/13/2017 12:00:00 AM,4,1,0,3,0
02/13/2017 12:00:00 AM,4,1,0,3,0
02/12/2017 11:00:00 PM,4,1,1,0,2
02/12/2017 11:00:00 PM,4,1,1,0,2
02/12/2017 10:00:00 PM,0,0,0,0,0
02/12/2017 10:00:00 PM,0,0,0,0,0
02/12/2017 09:00:00 PM,1,1,0,0,0
02/12/2017 09:00:00 PM,1,1,0,0,0
02/12/2017 08:00:00 PM,10,3,2,2,3
02/12/2017 08:00:00 PM,10,3,2,2,3
02/12/2017 07:00:00 PM,1,1,0,0,0
02/12/2017 07:00:00 PM,1,1,0,0,0
02/12/2017 06:00:00 PM,14,5,1,6,2
02/12/2017 06:00:00 PM,14,5,1,6,2
02/12/2017 05:00:00 PM,40,9,6,20,5
02/12/2017 05:00:00 PM,40,9,6,20,5
02/12/2017 04:00:00 PM,81,22,3,39,17
02/12/2017 04:00:00 PM,81,22,3,39,17
02/12/2017 03:00:00 PM,111,30,10,59,12
02/12/2017 03:00:00 PM,111,30,10,59,12
02/12/2017 02:00:00 PM,157,45,5,102,5
02/12/2017 02:00:00 PM,157,45,5,102,5
02/12/2017 01:00:00 PM,134,47,3,74,10
02/12/2017 01:00:00 PM,134,47,3,74,10
02/12/2017 12:00:00 PM,110,16,4,82,8
02/12/2017 12:00:00 PM,110,16,4,82,8
02/12/2017 11:00:00 AM,158,29,7,103,19
02/12/2017 11:00:00 AM,158,29,7,103,19
02/12/2017 10:00:00 AM,110,24,7,49,30
02/12/2017 10:00:00 AM,110,24,7,49,30
02/12/2017 09:00:00 AM,57,9,6,27,15
02/12/2017 09:00:00 AM,57,9,6,27,15
02/12/2017 08:00:00 AM,41,4,2,14,21
02/12/2017 08:00:00 AM,41,4,2,14,21
02/12/2017 07:00:00 AM,15,4,1,5,5
02/12/2017 07:00:00 AM,15,4,1,5,5
02/12/2017 06:00:00 AM,2,0,0,1,1
