tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday
tt1828976,tvMovie,"Good Luck Charlie, It's Christmas!","Good Luck Charlie, It's Christmas!",2011,90,"Comedy,Drama,Family",good luck charlie its christmas,6.3,7057,TRUE,FALSE,FALSE,FALSE
tt1829005,tvMovie,Maxine's Christmas Carol,Maxine's Christmas Carol,2000,30,Animation,maxines christmas carol,5.7,32,TRUE,FALSE,FALSE,FALSE
tt18315972,tvMovie,A Merry Single Christmas,A Merry Single Christmas,2022,88,Romance,a merry single christmas,5.1,215,TRUE,FALSE,FALSE,FALSE
tt1834319,movie,The Christmas Tango,To tango ton Hristougennon,2011,102,"Drama,Romance",the christmas tango,7.1,3697,TRUE,FALSE,FALSE,FALSE
tt18350906,tvMovie,A Country Christmas Harmony,A Country Christmas Harmony,2022,87,"Drama,Music,Romance",a country christmas harmony,5.2,352,TRUE,FALSE,FALSE,FALSE
tt18350946,tvMovie,Steppin' Into the Holiday,Steppin' Into the Holiday,2022,87,"Comedy,Romance",steppin into the holiday,6.4,713,FALSE,FALSE,FALSE,TRUE
tt18350998,movie,Cupid's Christmas,Cupid's Christmas,2022,84,"Comedy,Family,Romance",cupids christmas,5.1,66,TRUE,FALSE,FALSE,FALSE
tt1835916,tvMovie,CBeebies Christmas Panto 2010: Aladdin,CBeebies Christmas Panto 2010: Aladdin,2010,NA,Family,cbeebies christmas panto 2010 aladdin,7.1,13,TRUE,FALSE,FALSE,FALSE
tt18361702,tvMovie,A Holiday Spectacular,A Holiday Spectacular,2022,84,"Comedy,Drama,Romance",a holiday spectacular,7.2,1220,FALSE,FALSE,FALSE,TRUE
tt18396434,movie,A Home for the Holidays,A Home for the Holidays,2023,93,"Drama,Romance",a home for the holidays,6,38,FALSE,FALSE,FALSE,TRUE
tt1846442,tvMovie,12 Dates of Christmas,12 Dates of Christmas,2011,90,"Comedy,Family,Fantasy",12 dates of christmas,6.3,7803,TRUE,FALSE,FALSE,FALSE
tt1847615,movie,All I Want Is Christmas,Ira Finkelstein's Christmas,2012,100,"Comedy,Family",all i want is christmas,5.4,588,TRUE,FALSE,FALSE,FALSE
tt18546988,movie,Christmas in Wolf Creek,Christmas in Wolf Creek,2022,86,"Comedy,Drama,Romance",christmas in wolf creek,4.6,54,TRUE,FALSE,FALSE,FALSE
tt1855134,video,Beethoven's Christmas Adventure,Beethoven's Christmas Adventure,2011,90,"Comedy,Fantasy",beethovens christmas adventure,4.4,1656,TRUE,FALSE,FALSE,FALSE
tt1856053,movie,"Little Brother, Big Trouble: A Christmas Adventure",Niko 2 - lentäjäveljekset,2012,79,"Adventure,Animation,Comedy",little brother big trouble a christmas adventure,5.6,1306,TRUE,FALSE,FALSE,FALSE
tt18687904,movie,Holidays,Jours de fêtes,2022,87,Documentary,holidays,7.1,15,FALSE,FALSE,FALSE,TRUE
tt1874537,video,Christmas in January,Ichigatsu ni wa Christmas,1991,46,"Animation,Romance",christmas in january,5.3,16,TRUE,FALSE,FALSE,FALSE
tt18884832,tvMovie,Christmas Class Reunion,Christmas Class Reunion,2022,84,"Comedy,Drama,Fantasy",christmas class reunion,6.1,955,TRUE,FALSE,FALSE,FALSE
tt18937582,movie,Catfish Christmas,Catfish Christmas,2022,NA,Romance,catfish christmas,7.8,13,TRUE,FALSE,FALSE,FALSE
tt18938222,movie,The Christmas Tapes,The Christmas Tapes,2022,100,"Comedy,Horror",the christmas tapes,5.8,93,TRUE,FALSE,FALSE,FALSE
tt18949684,movie,The Sound of Christmas,The Sound of Christmas,2022,95,"Drama,Musical,Romance",the sound of christmas,7.1,194,TRUE,FALSE,FALSE,FALSE
tt1895321,tvMovie,Christmas Lodge,Christmas Lodge,2011,86,"Comedy,Drama,Family",christmas lodge,6,2693,TRUE,FALSE,FALSE,FALSE
tt19037878,tvMovie,Sappy Holiday,Sappy Holiday,2022,91,"Comedy,Romance",sappy holiday,6.5,387,FALSE,FALSE,FALSE,TRUE
tt19083430,movie,A Holiday I Do,A Holiday I Do,2023,NA,"Comedy,Drama,Romance",a holiday i do,6.8,56,FALSE,FALSE,FALSE,TRUE
tt1918936,tvMovie,Mariah Carey: Merry Christmas to You,Mariah Carey: Merry Christmas to You,2010,60,Music,mariah carey merry christmas to you,4.9,61,TRUE,FALSE,FALSE,FALSE
tt19264600,tvMovie,Catering Christmas,Catering Christmas,2022,86,"Comedy,Romance",catering christmas,6.4,1794,TRUE,FALSE,FALSE,FALSE
tt1926540,tvMovie,Extreme Christmas Trees,Extreme Christmas Trees,2011,60,Documentary,extreme christmas trees,6.5,41,TRUE,FALSE,FALSE,FALSE
tt19394150,tvMovie,A Cozy Christmas Inn,A Cozy Christmas Inn,2022,84,"Comedy,Romance",a cozy christmas inn,6.1,973,TRUE,FALSE,FALSE,FALSE
tt19408396,tvMovie,A Royal Christmas on Ice,A Royal Christmas on Ice,2022,85,"Comedy,Drama,Romance",a royal christmas on ice,5.2,451,TRUE,FALSE,FALSE,FALSE
tt1942787,tvMovie,3 Holiday Tails,3 Holiday Tails,2011,88,"Comedy,Family,Romance",3 holiday tails,5.6,828,FALSE,FALSE,FALSE,TRUE
tt1949552,movie,Holiday Road,Holiday Road,2012,NA,Comedy,holiday road,6.7,57,FALSE,FALSE,FALSE,TRUE
tt19499500,tvMovie,Fit for Christmas,Fit for Christmas,2022,88,"Comedy,Drama,Romance",fit for christmas,5.7,588,TRUE,FALSE,FALSE,FALSE
tt19499664,tvMovie,Must Love Christmas,Must Love Christmas,2022,87,"Comedy,Fantasy,Romance",must love christmas,6.5,504,TRUE,FALSE,FALSE,FALSE
tt19511660,movie,A True Christmas,A True Christmas,2022,86,"Drama,Fantasy",a true christmas,5.7,20,TRUE,FALSE,FALSE,FALSE
tt19514490,tvMovie,Christmas on Mistletoe Lake,Christmas on Mistletoe Lake,2022,87,"Comedy,Romance",christmas on mistletoe lake,5.6,347,TRUE,FALSE,FALSE,FALSE
tt1954334,movie,Christmas with the Dead,Christmas with the Dead,2012,88,Horror,christmas with the dead,6.1,90,TRUE,FALSE,FALSE,FALSE
tt1957867,movie,Christmas in Compton,Christmas in Compton,2012,93,Comedy,christmas in compton,4.6,320,TRUE,FALSE,FALSE,FALSE
tt19723342,movie,Delivery by Christmas,Jeszcze przed swietami,2022,97,"Comedy,Romance",delivery by christmas,5.5,862,TRUE,FALSE,FALSE,FALSE
tt1982735,movie,Killer Holiday,Killer Holiday,2013,89,"Horror,Thriller",killer holiday,3.1,678,FALSE,FALSE,FALSE,TRUE
tt1984279,video,The Swan Princess: Christmas,The Swan Princess: Christmas,2012,83,"Adventure,Animation,Comedy",the swan princess christmas,3.1,1350,TRUE,FALSE,FALSE,FALSE
tt19848022,video,The Nightmare Before Christmas: The Original Poem,The Nightmare Before Christmas: The Original Poem,2008,12,"Animation,Fantasy,Short",the nightmare before christmas the original poem,7.6,27,TRUE,FALSE,FALSE,FALSE
tt19867870,movie,A Miracle Before Christmas,A Miracle Before Christmas,2022,103,"Drama,Family,Fantasy",a miracle before christmas,5.6,136,TRUE,FALSE,FALSE,FALSE
tt19895682,tvMovie,My Favorite Christmas Tree,My Favorite Christmas Tree,2022,90,"Comedy,Romance",my favorite christmas tree,6,446,TRUE,FALSE,FALSE,FALSE
tt19898828,tvMovie,A Merry Christmas Wish,A Merry Christmas Wish,2022,86,"Comedy,Family,Romance",a merry christmas wish,6.1,951,TRUE,FALSE,FALSE,FALSE
tt2006707,tvMovie,Christmas Comes Home to Canaan,Christmas Comes Home to Canaan,2011,85,"Drama,Romance",christmas comes home to canaan,5.6,494,TRUE,FALSE,FALSE,FALSE
tt2008491,tvMovie,Trading Christmas,Trading Christmas,2010,87,"Comedy,Romance",trading christmas,6.9,1839,TRUE,FALSE,FALSE,FALSE
tt20115364,tvMovie,Campfire Christmas,Campfire Christmas,2022,84,"Adventure,Comedy,Drama",campfire christmas,5.4,639,TRUE,FALSE,FALSE,FALSE
tt20191820,movie,Colorado Christmas,Colorado Christmas,2023,94,"Drama,Family,Romance",colorado christmas,4.6,72,TRUE,FALSE,FALSE,FALSE
tt20193354,tvMovie,Ghosts of Christmas Always,Ghosts of Christmas Always,2022,84,"Fantasy,Romance",ghosts of christmas always,7.6,1567,TRUE,FALSE,FALSE,FALSE
tt20220954,tvMovie,Scentsational Christmas,A Candlelit Christmas,2022,87,"Comedy,Family,Romance",scentsational christmas,5.6,294,TRUE,FALSE,FALSE,FALSE
tt2022482,movie,Nothing for Christmas,Nothing for Christmas,2011,94,"Drama,Family",nothing for christmas,7.9,32,TRUE,FALSE,FALSE,FALSE
tt2024354,tvMovie,A Christmas Wedding Tail,A Christmas Wedding Tail,2011,90,"Comedy,Drama,Family",a christmas wedding tail,4.3,715,TRUE,FALSE,FALSE,FALSE
tt20258516,tvMovie,We Need A Little Christmas,We Need a Little Christmas,2022,85,"Comedy,Drama,Family",we need a little christmas,6.6,623,TRUE,FALSE,FALSE,FALSE
tt2034761,movie,Journey to the Christmas Star,Reisen til julestjernen,2012,80,"Adventure,Family,Fantasy",journey to the christmas star,5.7,1681,TRUE,FALSE,FALSE,FALSE
tt2039366,tvMovie,Lucky Christmas,Lucky Christmas,2011,86,"Comedy,Drama,Family",lucky christmas,5.5,1284,TRUE,FALSE,FALSE,FALSE
tt2039389,tvMovie,The Case for Christmas,The Case for Christmas,2011,88,"Comedy,Drama,Family",the case for christmas,5.9,753,TRUE,FALSE,FALSE,FALSE
tt2039390,tvMovie,The Christmas Pageant,The Christmas Pageant,2011,87,"Comedy,Romance",the christmas pageant,5.5,599,TRUE,FALSE,FALSE,FALSE
tt2041534,video,A Madea Christmas,A Madea Christmas,2011,152,Comedy,a madea christmas,4.2,1088,TRUE,FALSE,FALSE,FALSE
tt2043993,tvMovie,No Sleep 'Til Christmas,No Sleep 'Til Christmas,2018,90,"Comedy,Romance",no sleep til christmas,6.5,2905,TRUE,FALSE,FALSE,FALSE
tt20445598,movie,Christmas on Repeat,Christmas on Repeat,2022,89,"Comedy,Drama,Romance",christmas on repeat,5.4,208,TRUE,FALSE,FALSE,FALSE
tt2048854,movie,Hercules Saves Christmas,Santa's Dog,2012,79,Family,hercules saves christmas,3.1,178,TRUE,FALSE,FALSE,FALSE
tt20561114,movie,Christmas on Mistletoe Farm,Christmas on Mistletoe Farm,2022,102,"Comedy,Family",christmas on mistletoe farm,4.5,1722,TRUE,FALSE,FALSE,FALSE
tt2072025,tvMovie,12 Wishes of Christmas,12 Wishes of Christmas,2011,87,"Comedy,Fantasy",12 wishes of christmas,5.4,846,TRUE,FALSE,FALSE,FALSE
tt2076815,video,Buck Denver Asks... Why Do We Call It Christmas?,Buck Denver Asks... Why Do We Call It Christmas?,2011,50,"Adventure,Comedy,Family",buck denver asks why do we call it christmas,9,29,TRUE,FALSE,FALSE,FALSE
tt20782936,movie,Christmas Holidate,Christmas Holidate,2023,84,"Comedy,Drama,Romance",christmas holidate,2.8,14,TRUE,FALSE,FALSE,FALSE
tt2078672,tvMovie,Love's Christmas Journey,Love's Christmas Journey,2011,172,"Drama,Family,Romance",loves christmas journey,6.4,809,TRUE,FALSE,FALSE,FALSE
tt2079513,tvMovie,hoops&yoyo Ruin Christmas,hoops&yoyo Ruin Christmas,2011,22,Animation,hoopsyoyo ruin christmas,6,116,TRUE,FALSE,FALSE,FALSE
tt2081367,movie,So This Is Christmas,So This Is Christmas,2013,115,"Comedy,Drama,Family",so this is christmas,4.1,797,TRUE,FALSE,FALSE,FALSE
tt2083355,movie,The Best Man Holiday,The Best Man Holiday,2013,123,"Comedy,Drama",the best man holiday,6.6,16657,FALSE,FALSE,FALSE,TRUE
tt20866718,tvMovie,The Christmas Checklist,The Christmas Checklist,2022,90,"Drama,Romance",the christmas checklist,6.7,43,TRUE,FALSE,FALSE,FALSE
tt2086905,movie,"Ryang-kang-do: Merry Christmas, North!",Ryang-kang-do a-i-deul,2011,95,"Comedy,Drama",ryangkangdo merry christmas north,8.7,42,TRUE,FALSE,FALSE,FALSE
tt20876910,tvMovie,We Wish You a Married Christmas,We Wish You a Married Christmas,2022,84,"Comedy,Romance",we wish you a married christmas,5.9,1085,TRUE,FALSE,FALSE,FALSE
tt20876930,tvMovie,"Planes, Trains, and Christmas Trees","Planes, Trains, and Christmas Trees",2022,85,"Comedy,Romance",planes trains and christmas trees,5.8,291,TRUE,FALSE,FALSE,FALSE
tt20892688,tvMovie,Inventing the Christmas Prince,Inventing the Christmas Prince,2022,84,"Comedy,Drama,Romance",inventing the christmas prince,6.6,701,TRUE,FALSE,FALSE,FALSE
tt2091240,video,Barbie: A Perfect Christmas,Barbie: A Perfect Christmas,2011,74,"Animation,Family,Musical",barbie a perfect christmas,5.4,1262,TRUE,FALSE,FALSE,FALSE
tt20917338,movie,Scrooge: A Christmas Carol,Scrooge: A Christmas Carol,2022,96,"Adventure,Animation,Comedy",scrooge a christmas carol,6.2,6795,TRUE,FALSE,FALSE,FALSE
tt2094052,movie,Mandie and the Forgotten Christmas,Mandie and the Forgotten Christmas,2011,107,"Drama,Family,Mystery",mandie and the forgotten christmas,5,400,TRUE,FALSE,FALSE,FALSE
tt2094146,tvMovie,The Heart of Christmas,The Heart of Christmas,2011,86,"Drama,Family",the heart of christmas,6.8,1225,TRUE,FALSE,FALSE,FALSE
tt2098799,movie,A Country Christmas,A Country Christmas,2013,91,Family,a country christmas,5.4,407,TRUE,FALSE,FALSE,FALSE
tt2100546,tvMovie,Ice Age: A Mammoth Christmas,Ice Age: A Mammoth Christmas,2011,26,"Adventure,Animation,Comedy",ice age a mammoth christmas,6.4,11016,TRUE,FALSE,FALSE,FALSE
tt2104836,video,A Christmas Carol,A Christmas Carol,2008,100,Musical,a christmas carol,4.8,23,TRUE,FALSE,FALSE,FALSE
tt21054736,movie,Teddy's Christmas,Teddybjørnens jul,2022,76,"Adventure,Family",teddys christmas,6.2,265,TRUE,FALSE,FALSE,FALSE
tt21058846,tvMovie,My Grown-Up Christmas List,My Grown-Up Christmas List,2022,85,"Comedy,Romance",my grownup christmas list,6.6,1196,TRUE,FALSE,FALSE,FALSE
tt21063466,tvMovie,A Royal Corgi Christmas,A Royal Corgi Christmas,2022,84,"Comedy,Family,Romance",a royal corgi christmas,5.8,713,TRUE,FALSE,FALSE,FALSE
tt21072238,tvMovie,A Christmas to Treasure,A Christmas to Treasure,2022,89,"Comedy,Romance",a christmas to treasure,4.9,486,TRUE,FALSE,FALSE,FALSE
tt2110388,movie,All American Christmas Carol,All American Christmas Carol,2013,88,"Comedy,Fantasy",all american christmas carol,4.5,616,TRUE,FALSE,FALSE,FALSE
tt2112127,tvMovie,Christmas Magic,Christmas Magic,2011,84,"Drama,Family,Fantasy",christmas magic,6.6,1587,TRUE,FALSE,FALSE,FALSE
tt21148452,tvMovie,Christmas Plus One,Christmas Plus One,2022,92,"Comedy,Romance",christmas plus one,6.2,425,TRUE,FALSE,FALSE,FALSE
tt21156616,tvMovie,Christmas Party Crashers,Christmas Party Crashers,2022,84,"Comedy,Drama,Romance",christmas party crashers,5.7,157,TRUE,FALSE,FALSE,FALSE
tt2119555,movie,The Unusual Calling of Charlie Christmas,The Unusual Calling of Charlie Christmas,2012,108,"Action,Comedy,Drama",the unusual calling of charlie christmas,8.2,37,TRUE,FALSE,FALSE,FALSE
tt21220756,tvMovie,A Christmas Masquerade,A Christmas Masquerade,2022,88,"Comedy,Romance",a christmas masquerade,5.3,341,TRUE,FALSE,FALSE,FALSE
tt21308838,video,Aunty Donna: Always Room for Christmas Pud,Aunty Donna: Always Room for Christmas Pud,2018,4,"Comedy,Short",aunty donna always room for christmas pud,9.3,24,TRUE,FALSE,FALSE,FALSE
tt2131447,movie,A Christmas Carol,A Christmas Carol,1979,89,Musical,a christmas carol,3.2,25,TRUE,FALSE,FALSE,FALSE
tt2131450,tvMovie,A Night at the Movies: Merry Christmas!,A Night at the Movies: Merry Christmas!,2011,58,Documentary,a night at the movies merry christmas,7.2,157,TRUE,FALSE,FALSE,FALSE
tt21329252,tvMovie,Destined at Christmas,Destined at Christmas,2022,86,"Comedy,Family,Romance",destined at christmas,6.9,817,TRUE,FALSE,FALSE,FALSE
tt21334846,tvMovie,The Christmas Retreat,The Christmas Retreat,2022,90,"Comedy,Romance",the christmas retreat,6.1,493,TRUE,FALSE,FALSE,FALSE
tt2134036,tvMovie,A Very Pink Christmas,A Very Pink Christmas,2011,22,"Animation,Family",a very pink christmas,6.6,103,TRUE,FALSE,FALSE,FALSE
tt21365830,movie,Christmas Craft Fair Massacre,Christmas Craft Fair Massacre,2022,NA,Horror,christmas craft fair massacre,2.7,25,TRUE,FALSE,FALSE,FALSE
tt21365892,movie,It's Christmas Again,It's Christmas Again,2022,88,"Drama,Musical,Romance",its christmas again,7.2,59,TRUE,FALSE,FALSE,FALSE
tt2136823,tvMovie,Christmas at River Cottage,Christmas at River Cottage,1999,24,Documentary,christmas at river cottage,8.8,20,TRUE,FALSE,FALSE,FALSE
tt2137011,video,Ice Age: A Mammoth Christmas Swingin' Jingle Bells Music Video,Ice Age: A Mammoth Christmas Swingin' Jingle Bells Music Video,2011,2,"Animation,Short",ice age a mammoth christmas swingin jingle bells music video,7.2,18,TRUE,FALSE,FALSE,FALSE
tt21373340,tvMovie,Christmas in Rockwell,Christmas in Rockwell,2022,83,"Comedy,Drama,Romance",christmas in rockwell,6.2,76,TRUE,FALSE,FALSE,FALSE
tt21373840,tvMovie,Faith Heist: A Christmas Caper,Faith Heist: A Christmas Caper,2022,NA,Comedy,faith heist a christmas caper,5,46,TRUE,FALSE,FALSE,FALSE
tt21374064,movie,Christmas Lucky Charm,Christmas Lucky Charm,2022,90,"Comedy,Romance",christmas lucky charm,5.4,174,TRUE,FALSE,FALSE,FALSE
tt21374548,tvMovie,Christmas on the Slopes,Christmas on the Slopes,2022,NA,Romance,christmas on the slopes,6,207,TRUE,FALSE,FALSE,FALSE
tt21375082,movie,Christmas in Maple Hills,Christmas in Maple Hills,2023,NA,Romance,christmas in maple hills,7.1,141,TRUE,FALSE,FALSE,FALSE
tt21390078,tvMovie,Rolling Into Christmas,Rolling Into Christmas,2022,NA,Romance,rolling into christmas,7.3,100,TRUE,FALSE,FALSE,FALSE
tt2140625,movie,The Last Family Holidays,Ultimas vacaciones en familia,2013,96,NA,the last family holidays,6.1,20,FALSE,FALSE,FALSE,TRUE
tt21411946,movie,Bringing Back Christmas,Bringing Back Christmas,2023,NA,Family,bringing back christmas,9.9,20,TRUE,FALSE,FALSE,FALSE
tt21430254,movie,Our Christmas Love Story,Our Christmas Love Story,2022,110,Comedy,our christmas love story,7.9,17,TRUE,FALSE,FALSE,FALSE
tt2145851,tvMovie,RiffTrax Live: Christmas Shorts-stravaganza!,RiffTrax Live: Christmas Shorts-stravaganza!,2009,95,Comedy,rifftrax live christmas shortsstravaganza,7.8,220,TRUE,FALSE,FALSE,FALSE
tt2145949,video,VeggieTales: The Toy That Saved Christmas,The Toy That Saved Christmas,1996,34,"Animation,Short",veggietales the toy that saved christmas,7,183,TRUE,FALSE,FALSE,FALSE
tt2148871,movie,Bloody Christmas,Bloody Christmas,2012,90,Horror,bloody christmas,4.7,38,TRUE,FALSE,FALSE,FALSE
tt2151272,movie,Every Day Is a Holiday,Every Day Is a Holiday,2012,NA,Documentary,every day is a holiday,8.4,16,FALSE,FALSE,FALSE,TRUE
tt2156911,movie,The Elf Who Stole Christmas,Olentzero eta Iratxoen Jauntxoa,2011,69,Animation,the elf who stole christmas,6.9,14,TRUE,FALSE,FALSE,FALSE
tt2156981,movie,Silent Night: The Story of the First Christmas,Silent Night: The Story of the First Christmas,2000,50,Animation,silent night the story of the first christmas,6.8,51,TRUE,FALSE,FALSE,FALSE
tt21603520,tvMovie,Time for Him to Come Home for Christmas,Time for Him to Come Home for Christmas,2022,84,"Comedy,Drama,Romance",time for him to come home for christmas,7.5,1728,TRUE,FALSE,FALSE,FALSE
tt2160401,tvMovie,The Real Story of Christmas,The Real Story of Christmas,2010,NA,"Documentary,History",the real story of christmas,6.9,22,TRUE,FALSE,FALSE,FALSE
tt2160409,tvMovie,The Toys That Made Christmas,The Toys That Made Christmas,2011,90,Documentary,the toys that made christmas,7.1,28,TRUE,FALSE,FALSE,FALSE
tt21614582,movie,RiffTrax Presents: Beyond Christmas,RiffTrax Presents: Beyond Christmas,2017,NA,Comedy,rifftrax presents beyond christmas,6.4,16,TRUE,FALSE,FALSE,FALSE
tt21663620,movie,The Holiday Dating Guide,The Holiday Dating Guide,2022,90,"Comedy,Drama,Romance",the holiday dating guide,6.2,410,FALSE,FALSE,FALSE,TRUE
tt2170474,movie,Walter & Tandoori's Christmas,Le Noël de Walter et Tandoori,2011,85,"Animation,Comedy,Drama",walter  tandooris christmas,5.8,36,TRUE,FALSE,FALSE,FALSE
tt2170758,tvMovie,Celtic Thunder: Christmas,Celtic Thunder: Christmas,2009,61,Music,celtic thunder christmas,8.3,40,TRUE,FALSE,FALSE,FALSE
tt21803326,movie,A Christmas Heist,A Christmas Heist,2023,NA,"Action,Comedy,Crime",a christmas heist,3.5,11,TRUE,FALSE,FALSE,FALSE
tt21817374,movie,Christmas Ransom,Christmas Ransom,2022,84,"Adventure,Comedy,Family",christmas ransom,4.6,254,TRUE,FALSE,FALSE,FALSE
tt2181853,tvMovie,"It's Christmas, Carol!","It's Christmas, Carol!",2012,87,"Drama,Family,Fantasy",its christmas carol,5.8,1011,TRUE,FALSE,FALSE,FALSE
tt21821260,movie,A Christmas Open House,A Christmas Open House,2022,88,"Drama,Romance",a christmas open house,5.1,244,TRUE,FALSE,FALSE,FALSE
tt21821322,tvMovie,Designing Christmas,Designing Christmas,2022,87,"Drama,Romance",designing christmas,5.9,264,TRUE,FALSE,FALSE,FALSE
tt21821424,movie,A Gingerbread Christmas,A Gingerbread Christmas,2022,85,"Drama,Romance",a gingerbread christmas,6,331,TRUE,FALSE,FALSE,FALSE
tt21821886,movie,One Delicious Christmas,One Delicious Christmas,2022,84,"Drama,Romance",one delicious christmas,6.1,152,TRUE,FALSE,FALSE,FALSE
tt21841642,tvMovie,A Maple Valley Christmas,A Maple Valley Christmas,2022,85,"Comedy,Drama,Romance",a maple valley christmas,6.3,1120,TRUE,FALSE,FALSE,FALSE
tt2186358,movie,The Unattainably Perfect Gay Christmas,Red Lodge,2013,69,"Comedy,Drama,Romance",the unattainably perfect gay christmas,6.6,102,TRUE,FALSE,FALSE,FALSE
tt21868598,movie,My Christmas Fiancé,My Christmas Fiancé,2022,92,"Comedy,Romance",my christmas fiancé,4.6,235,TRUE,FALSE,FALSE,FALSE
tt21871754,movie,All I Want for Christmas,All I Want for Christmas,2022,86,Family,all i want for christmas,6,46,TRUE,FALSE,FALSE,FALSE
tt21906206,movie,Hotel for the Holidays,Hotel for the Holidays,2022,84,"Comedy,Family,Romance",hotel for the holidays,5.2,1210,FALSE,FALSE,FALSE,TRUE
tt21933082,tvMovie,Dolly Parton's Mountain Magic Christmas,Dolly Parton's Mountain Magic Christmas,2022,85,Musical,dolly partons mountain magic christmas,5.7,513,TRUE,FALSE,FALSE,FALSE
tt21935558,tvMovie,The Art of Christmas,The Art of Christmas,2022,85,Romance,the art of christmas,5.9,275,TRUE,FALSE,FALSE,FALSE
tt21950514,tvMovie,A Hollywood Christmas,A Hollywood Christmas,2022,91,"Comedy,Drama,Romance",a hollywood christmas,5.2,1290,TRUE,FALSE,FALSE,FALSE
