language_iso_code,tweet,label,intended_use
hau,@user Tsalle daya kan sakan mutum acikin kogiiiii kuma inyatashiii putowa saiyai dubuuu bai futoba 😛😛😛,neutral,train
hau,@user Waya jirgin yawo kikai mutum inda Allah be kaishi da kafarsaba 👌,neutral,train
hau,@user To ae seka dauka ka kaishi kudancin Nigeria in ae kai nasiru 🤨,neutral,train
hau,@user Waye ma wizkid😂,neutral,train
hau,@user 😂😂RFI Hausa akwaiku da tsokana wallah,neutral,train
hau,@user Haba🤔 Wani aiki se kasarmu ta gado #We_move,neutral,train
hau,@user Sekace ana bada Ticket 🎫 in aljanna🤨,neutral,train
hau,"@user Ikon Allah, Hausa fayau kaman ‘Dan Bahaushe 😂.",neutral,train
hau,"@user Uhmm, Barcelone mai abun mamaki. Gida bai ƙoshi ba ana kaiwa daji.😲",neutral,train
hau,@user Au dama yasan da wannan karatun kenan 🤔🤔 Amma bai dan gana da komai ba zuwa ga ubangiji,neutral,train
hau,@user Tunda ita tabashi Aekin ko ☹️,neutral,train
hau,@user Da wani magani aka warkar dasu 🤔,neutral,train
hau,"@user @user Ay kowacce irin dabara xasuyi sarki , indai xata pitar dasu a ruwa😂😂",neutral,train
hau,@user Bansanshiba balantana na tuna da abunda yayiba 😂,neutral,train
hau,@user @user Barcelona ta koma ta biyun ta a tebir din Laliga😛😂,neutral,train
hau,@user Me yasa cristan ⛪ sukafi musulmai yawa a kwallon Nigeria⚽,neutral,train
hau,@user 😆😆😆 ni kam se naga kamar gaskiya ya fada!! https://t.co/SfBN9HQGKl,neutral,train
hau,@user Indai har companyn (Amasco lubricants) 🤣🤣zasu ci gaba da ɗaukan nauyin shirin labarina. 😜😜Ai shima Lukman zai iya ɗaukan nauyin komai na bikin Sumayya da Mahmud 😏😏😏,neutral,train
hau,@user Ya tabbata kovik 19 birus cutar masu kudi ce.😶,neutral,train
hau,@user Ranar wanka ba a 6oyen chibi😁,neutral,train
hau,@user Hmhmhm 🤔🤔 Dama yasan Ba inda zayje,neutral,train
hau,@user Nikan da kunu da kusai nasha 😂,neutral,train
hau,@user Kuga abunku muga manzon tsira😎😒,neutral,train
hau,@user Hajiya Kar ki sa mu gudu zamanin coronan Nan🙄,neutral,train
hau,@user World wide demokaradiyya tana kasar mu ta gado. Najeriya 💪,neutral,train
hau,"@user Gsky abin da Asuu da FG suke yi kwata-kwata babu da'a,haba abu yaki chi yaki cinyewa gashi har an doshi shekara ana abu daya🙄🤕🤕🙄",neutral,train
hau,@user Kutmelesi 😂 Idan akayi convert dinshi da naira nawa zai zama ?,neutral,train
hau,@user Mukam yaushe za asa muna a net ko cinema babu a sokoto wlhy😟😱 munasha missing😭💔,neutral,train
hau,@user 😂🤣 anayinta a kano😂,neutral,train
hau,@user @user Wlh je t'aime rahama 😘kissss,neutral,train
hau,@user Da dai yafi 😒,neutral,train
hau,@user Nima sun dawomin dasu🕺,neutral,train
hau,"@user 😂😂😂😂fada badakaiba dadin kallo😂😂, zamuga caskalewa yasiin",neutral,train
hau,@user Karamin aikin Namaliya ne wannan. Muje zuwa🏃🏃🏃,neutral,train
hau,@user amma yawanci su kananane ko banda yan dubu dubu 😂,neutral,train
hau,@user 🤣🤣😂 shima yagama masu amfani Kennan,neutral,train
hau,@user Haba bbc ana dan ragewa mana 😂😂😂,neutral,train
hau,@user @user Wakikewa wannan kallon😠😠,neutral,train
hau,@user Da kudin Face Mask ya zama🏃‍♂️🏃‍♂️🏃‍♂️,neutral,train
hau,@user Kai wlh Kuma dai yan BBC da Alama so kuke ku qara harzuka mu......🙄,neutral,train
hau,@user @user Tsarin ne haka 😂,neutral,train
hau,"@user Lol...He is like, Ni kika dangwalawa ko kuwa dan uwanki na adamawa 😂😂😂",neutral,train
hau,@user @user komai ne saiku yada ne?🤦🏽‍♂️,neutral,train
hau,"@user So Idan tazo, riqe ta mutum zaiyi?🤔",neutral,train
hau,@user shure shure bai hana mutuwa..😑 gaskiyane baba #Buhari ...,neutral,train
hau,@user Yanzu zamugane koze iya abinda cr7 yayi akwallon kafa ⚽️🔥,neutral,train
hau,@user @user Hhhhh. Aekwa bnga alamar saukar kudin nan bh😂🤣,neutral,train
hau,@user Munsan wasa kikeyi hjya😅 But maigida could do it if he wanted to.,neutral,train
hau,@user Toh wai mu dan Allah ina ruwan mu 😏,neutral,train
hau,@user Ruwa yakusa Qarewa dan kada. 👌,neutral,train
hau,Zuwa ina? 😂😂😂😂😂😆😆😂 “@user: Mataimakin shugaban Burundi ya arce http://t.co/wzEEzZgIQT”,neutral,train
hau,@user toh pha 🤔 yaci kwalin madara 😂🤣,neutral,train
hau,@user Da Barcelona su ci wasan yau Gwara mulkin Buhari ya dawo farko 🌚,neutral,train
hau,"@user Toh fa wannan ma labari kenan? Anyway, ni naga Kamar ba ita yake kallo bama.🤷🏽‍♀️",neutral,train
hau,"@user Yawshe mukace haka?? , wallahi bamu damu ba .🙄🙄🙄",neutral,train
hau,@user Toh fah wani ne kuma daban komai😤😢,neutral,train
hau,@user Kaga irinsu ko @user 😕,neutral,train
hau,@user Amma mutun zaiyi test kafin order😉,neutral,train
hau,@user Bakuga fuskarta kamar na ganduje a Uncle enta ne 😂,neutral,train
hau,@user ta yaya iya zata duba? Ba kaga iya makauniya bace🤔,neutral,train
hau,@user @user 😂😂 wannan zance ae sai dai dm din,neutral,train
hau,@user Dama sunan Buhari ka rubuta da yafi 😎😎😎,neutral,train
hau,@user Idan gaskia ne anga wata to nikam yau nayi daya part of my sitta shawwal saura biyar😩,neutral,train
hau,@user @user Buba Galadima yace bai sanmu ba yan Nigeria 😂😂😂,neutral,train
hau,@user Kar ku amsa su nan ba haushe KAMATA YAI KUZAMA 'YA'YAN HAUSAWA. MAGANA T GASKIYA miyar kuka tana daya daga cikin abinci mafi daraja aduniya tare da..... 😊😊😊,neutral,train
hau,@user Tofa! Wanzami fa baison jarfa!👏,neutral,train
hau,@user Ai daman idan lokacin sanyi yafara babu abin da bazaka ganiba😂😂😂,neutral,train
hau,@user Za ayi Kurda kurda kenan... Irin namu na kano😁,neutral,train
hau,@user Dukka da euya🥺,neutral,train
hau,@user To me kakeso kenan. 🙄,neutral,train
hau,@user Dan Allah kudena daga murya kada shugabannin mu su ji🙄😒,neutral,train
hau,@user Kuce za ayi asarar ruwa 😂😂😂🤣🤣,neutral,train
hau,@user Daracta a duba min🙏🏽 mai kishi haka,neutral,train
hau,@user Babu dan siyasar da zan iya yiwa haka💯🤗,neutral,train
hau,@user Bashine matsalar muba 👏🏾👏🏾,neutral,train
hau,@user talakan Nigeria mai taurin hali ka bara shi kaga yana da mata ka murza shi ka same shi yana da yaya ka tauna shi ka sha zahi😂,neutral,train
hau,"@user Toh daman ko da na gaskene, shi xai iya ne🙄 Ai tuni ya kamata ya gane.😂🤣😄",neutral,train
hau,@user Mu je zuwa dai 😅,neutral,train
hau,"@user Turawa fa suna ganini ikon Allah, dama jira sukai Corona ta rage bakin mutum kamin su futo d rugakafin amma sunga abun bamai yiwuwa bane su hakura kenan😆😆",neutral,train
hau,@user To ai yakamata su bamu shinkafa daga buhu Sai tukunya🤣,neutral,train
hau,@user Trump dai yazama Kada🐊,neutral,train
hau,@user @user Ae shi ne kwarona virus din😂,neutral,train
hau,@user my Queen azumin ne dai😂,neutral,train
hau,@user Nine Na Daura Musu Auren A Nan Duniyar Wata 😂,neutral,train
hau,@user su anty rahama kenan 😅,neutral,train
hau,@user Lol 😂 har yaban tausayi 😁,neutral,train
hau,@user 🤣Lissafi ya kwacewa @user,neutral,train
hau,@user Topha😀😀 to kodai dan mai gari neh zai auri sumayya🤣🤣🤣🤣,neutral,train
hau,"@user @user @user @user @user @user @user @user @user @user @user 😂😂😂Amman har da hikiman Directa, ko dai Directa ya dan taba ...........",neutral,train
hau,"@user Zasu yi dai ba wai sunyi ba ai, this is naija ❗❗❗",neutral,train
hau,@user Oga kaima kana crypto Ashe 😁,neutral,train
hau,@user Amma ai ba suyi Manchester City ba😃😃😃,neutral,train
hau,"@user Karya hawa akewa doki, abun hawa sai mata woman 👩,",neutral,train
hau,@user Be praying kafin hakimin lock down yayi abun 😁,neutral,train
hau,@user Nidai banyi afuwa ba Sai baba yaganni😉,neutral,train
hau,@user @user @user 😂😂😂 ya dauka datar ka ta dauke. Ni kai na hadu dashi a Sahad na barshi yana ta aiki 😃,neutral,train
hau,@user @user @user @user @user Kaiiii 🤔ya kamata muyi fa dube shi dan qarami dashi,neutral,train
hau,@user @user Ni wllh mlm falalu bansa yau wata dariya zanyi ba saboda haduwar dan kwambo da adnanu sumaila 😂😂😂,neutral,train
hau,"@user 😂😂 inji Hausawa wai mukace abin dariya yaro ya tsinci hakori, Maina yanaso yayi wasa da hankalin mai shari'a ne kawai, domin kuwa garau a dawo dashi, inaga akwai bukatar alkalin dake gudanar da shari'ar Maina yabada umarnin cigaba da shari'ar batare da halartarshi kotu ba.",neutral,train
hau,@user Lallai to me ze da yaran haka🙊,neutral,train
hau,"@user Please we need your branch in Gombe,kizo da wannan dress din kidan taka mana rawa .💃💃❤💖👑",neutral,train
hau,@user @user @user Malam Atiku ai kune Government yanzu mu mezamuce kenan😷,neutral,train
hau,"“@user: Idan na sha kaye a zabe zan mika mulki, in ji Jonathan #GEJMediaChat”😂😂😂😂😂",neutral,train
hau,@user @user @user Gsky kan sumayyah Atoshe yake mahamud bayasanta Kuma tagagara ganewa😂,neutral,train
hau,@user Ta manta tace: aljannu zasu taimaka wa Trump. 😂,neutral,train
hau,"@user Bama bukata, a maida mana kasar yadda aka sameta ma 😒",neutral,train
hau,@user @user @user @user Toh haka hausawan sukeyi 🤣🤣,neutral,train
hau,@user ai night plan sukeyi an kwana ba banci haryanzu baa tashiba 😂😂😂 daman dai thread nan 12am kika fara,neutral,train
hau,@user @user Sun fi kusa😂,neutral,train
hau,@user @user Kunyi latti saidai abaku labari😃,neutral,train
hau,@user Toh mu ai Allah kadai xece mu yadda dashi mun Babu wani inba shi ba😏🙄,neutral,train
hau,@user 😋😋😋 Wai Baku na wani office anan Kano?,neutral,train
hau,@user A Wace kasa🙄,neutral,train
hau,"@user 😀 Dama ai kag jiya kuma kana ganin yau, sai ka kara daura damarar tinkarar wassanin dake gabanka",neutral,train
hau,@user To meya shafemu😂,neutral,train
hau,@user 🤔wai shin an rasa lbr ne,neutral,train
hau,@user Kina 🔥 🔥 muna binki da fetir,neutral,train
hau,@user Gobe kenan ko kuma 🙄🙄😂,neutral,train
hau,@user Zakara mai neman suna. Wai Badauri ya zama Bayerabe.😎,neutral,train
hau,"@user haba bincike ake fa, wannan mulkin baba ne sai sorry 😀",neutral,train
hau,@user Kutt @user a goggle mah ba wannan kalmar yasin 🙄😂,neutral,train
hau,@user In baka San gariba...... 🇸 🇦 🇺 🇷 🇦 🇷 🇮 🇩 🇦 🇰 🇦 𝓲𝓷𝓳𝓲 𝓶𝓪𝓵𝓪𝓶 🇩 🇦 🇷 🇲 🇦,neutral,train
hau,"@user Nima nasanta yarinyar, kuma nasan ubanta, yar gidan boka ce 😂 sunanta K R Y",neutral,train
hau,"@user Munji ba tallafin gwamnati bane,to yanzu Ina tallafin gwamnatin yake?Duk da ban iya yorubanci ba amma saina dana🤣 0male",neutral,train
hau,@user @user Masha amma abani dama nayi wani tambaya 🤔🤔,neutral,train
hau,@user Kuma kun fi kowa sani ai 🙄,neutral,train
hau,@user Abin Dariya baya karemuku wlh BBC 🤣🤣🤣🤣🤣🤣🤣,neutral,train
hau,@user hhhh wasa farin girki😂😂😂,neutral,train
hau,@user Dani da @user da @user da @user da my mom @user da kuma sweety na @user 😂😂,neutral,train
hau,@user @user Nima Ina da korona 😩😩😩,neutral,train
hau,@user Hahhh ni kaina naga alama saboda ya yabeta kuma hakan alamu ne na zai nema admission na shiga wajanta.😂😂😂😂,neutral,train
hau,@user Wai ya haƙura zai sauƙan ne?😂😂,neutral,train
hau,@user Tan lallai ina daya daka chiki lol 😂,neutral,train
hau,"@user Kuma dai, kai jama'a 🙄🙄",neutral,train
hau,@user 🤣🤣🤣 Abin dariya ... Yaro ya tsinci hakori Ya kamata Sultanate ta tuna cewa: Hankali Hanji.,neutral,train
hau,@user Zakka ma ta karu kenan 🤣🤣🤣🤣,neutral,train
hau,@user Idan taci wasan da inter zasu iya kai lbr Amma ko duro sukayi to su da chamfiyon sai wata shekarar😂,neutral,train
hau,@user Saida zamu fara exam za aci gaba dashi ko. Hhh to bari kuji ko guda 1 bazan kalla ba saimun gama Ehee! 😂😂😂,neutral,train
hau,"@user As we are saying """"""""""""""""""""""""""""""""in yasha wuta tun yaushe gubar zai wanke kuma aci""""""""""""""""""""""""""""""""😀😀😀😀",neutral,train
hau,@user Muna Jamusawa iyalan Hitler🇩🇪,neutral,train
hau,@user Queen din tamu Ashe shekaruna daya daita 🤣🤣🤣,neutral,train
hau,@user Gara su dawo mu hadu tare mu sha Jarmiyya 😂😂😂😂😂😂,neutral,train
hau,@user Duk banter din messi babu tweet kamar wannan 😂😂😂 #RanarHausa,neutral,train
hau,@user Shagalin Bikin Abba Sadau Kashi Na Biyu 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻 https://t.co/0GBs3ftgQx,neutral,train
hau,@user @user Gskiya anci kudin ku da makeup tabb 😣,neutral,train
hau,"@user @user @user Anan ake girki, sauran duk gida d'aya ne😀",neutral,train
hau,@user @user An shirya kenan😂😂,neutral,train
hau,@user Hhh🤣🤣 yafi kowa sanin Wanda ya wanke shi,neutral,train
hau,"@user @user wannan hausar taku akwai gyra bakowa zai gane ba. kamata yayi kuce Ko Buhari bazai fara tinanin bani shugaban fadarsa ba. karku sanya space a """"""""""""""""""""""""""""""""ba ni"""""""""""""""""""""""""""""""" 😔😔",neutral,train
hau,@user 😅😂 girki sai dai kar a qara,neutral,train
hau,@user Kune yan kwankwasiyya ku kuka sani🙅,neutral,train
hau,@user A wanke hannu kuma ba😎😎😎😎,neutral,train
hau,@user Hakimin rano dai...😂😂😂,neutral,train
hau,@user 😂😂 toh ai shikenan,neutral,train
hau,@user so damun yakake so a girmamaku..? kamar malaman addini koko meye kake nufi..? 😡😡,neutral,train
hau,@user Kuma bai ce komai akan sugaban kasan Fransa bah 🙄!,neutral,train
hau,@user Dama! Ai Uncle Coro ba da zancen wasa ya zo ba😄,neutral,train
hau,@user Sada anyi kasuwa Rahama sadau tabari kaƙaro wata 😂,neutral,train
hau,Turakin Duk Duniya🙌🙌🙌“@user: Ba zan koma @user ba — @user http://t.co/GCJqOWf51u http://t.co/fswGijd6uB”,neutral,train
hau,"@user Suma ƙasashen turan da zasu janye tallafawansu su bar mu da kanmu da mun gode, domin kuwa tallafawarsu ba Alheri bane a gare mu...👌",neutral,train
hau,@user Wata miyar saidai a makota inkaje😔,neutral,train
hau,@user Har yanzu dai shine gwamnan Kaduna..😛,neutral,train
hau,@user Hhhhhhhhh tab sai dai in bazan Bude ido ba kuwa🙈🙉😧 haka kawai naje na hadu da 👹👺😠👿😈🤖🔫🗡🔪🗿🏹 masu zuwa a dawo lafy🙌🙌🙌👢👢,neutral,train
hau,@user Nifa wannan kamar ba buhari ba wlh😬 taka a deep look at his eyes 🤔,neutral,train
hau,@user zasu sake shimfida shirin #tajbbchausa a ranar Juma’a mai zuwa. Maudu’i: Ta ya matasa za su taimaka wa al’ummarsu a wannan karnin? Zaku iya aika musu da ra’ayoyinku ta hanyar amfani da 👉 #tajbbchausa Gabatarwa: @user Baki: @user @user @user https://t.co/HZHAnWijjK,neutral,train
hau,@user Ina ma da gaske hakan ya faru😣😣,neutral,train
hau,@user Aiki daii Mallan Ayuba 😂✊🏻,neutral,train
hau,@user Dama hka Nigeria 🇳🇬 keyi duk dan takara asa photo sa ah takardar zabe,neutral,train
hau,@user @user Hmm ak kwara ma babu shi din kila asamu tsaro a kasar mu ta haihuwa Nigeria 🇳🇬 proudly,neutral,train
hau,@user Ameen don nabiyyi rahamati 🙏🏼,neutral,train
hau,@user @user baxan kalla nikadai ba kixo ki gani 😂 😂 😂 😂 Wonder should never end inda ranka kasha kallo,neutral,train
hau,@user Bazamu komaba har sai idan an Tabbatar mana da Corona Ta Tafi 😣😣,neutral,train
hau,@user Da sabuwan mota 😂😂😂,neutral,train
hau,@user El Rufa’e dai yafi karfinka😂😂😂,neutral,train
hau,@user Dan Allah wannan kifi na ko kaza ta?🤣🤣🤣,neutral,train
hau,@user Albasa tazama sarauniya abinci da albasa sai wane da wane 😅,neutral,train
hau,@user @user Wasikar Masoya Dauke take da sunki-sunki na Kalaman Soyayya karanta su a nan 👇👇👇👇👇👇 https://t.co/fK47bDKmkF,neutral,train
hau,@user @user @user Subhanallahi 😠 Yana ganshi yaro kuma baki OMG 🤣🤣🤣,neutral,train
hau,@user @user Gaskiya ga so samune ace aminu saira yasani Cikin labarina😚,neutral,train
hau,@user 🤣🤣🤣🤣 ba amana.. ya zo muyi maneji da shi a arsenal,neutral,train
hau,@user Na manya ne👌🤣,neutral,train
hau,@user Ina da amsar wannan😂😂😂😂😂😂,neutral,train
hau,@user Daurin Auren babban abokina 🤝🙏🏽. Babban abokina ne ajin farko Ina gaiyatar abokanan arziki daurin Auren SA 🤝🙏🏽🤗🤗🤗. SULAIMAN muhammad SAFA. Wanda kuka fi SANI da ROBEES 🤗🤗🤗. @user @user @user @user @user @user @user https://t.co/gCTdTFIO0H,neutral,train
hau,@user Qashi zai tauna 😄,neutral,train
hau,"@user Gatan Gatanku tazo mujita, Ni gani da kaina bana Nigeria kuma wallahi ta daji zan shigo bansan ubanda zai hanani shiga ko fitowaba, Alaji da kudinka kasha shagalinka🤣🤣",neutral,train
hau,@user Baya tsami banza. Ma'anta-- ba'ataba yin komi Saida dalili👌,neutral,train
hau,@user Bakabi sedai a bika 😂,neutral,train
hau,@user Sae Abude ta to tunda ka puskanci gsky 👌,neutral,train
hau,@user Nawah Zakih Biya Mu 😎🔥💯✔,neutral,train
hau,@user Toh Sai me ya faru?🙄,neutral,train
hau,@user Gyada mai gardi kaci kasha ruwa 😎,neutral,train
hau,@user Dolen babarsa ae😁😁,neutral,train
hau,@user Sai ya zama jaa😂😂😂,neutral,train
hau,@user Zan sha mamaki mana😂,neutral,train
hau,"@user Tab di jam, lalle, Hmh 🤔 ayi dai mu ga.",neutral,train
hau,@user Idan El-rufa'i ya kulle kaduna da makarantu kada ya bude sai 2023😒,neutral,train
hau,@user Bari na tuna🤦,neutral,train
hau,@user Sai mu shiga zaure🙄,neutral,train
hau,@user abun ya tabbata kenan 😄,neutral,train
hau,@user Kenan yana nupin sun kusa fara shiga Abuja 🤔 🤔,neutral,train
hau,@user Kedai Bari wato ruwa ne ya bugi babban Zakaria 😟😟😟,neutral,train
hau,@user Nikam 2gb ma dari biyar nake saya . Ina laifin naira dari 🤧,neutral,train
hau,@user Kocin Nigeria 🇳🇬 Fa nawa suka ci Champions ?,neutral,train
hau,@user 😂😂😂ta koma tayi kawai,neutral,train
hau,"@user 🅱CC HAUSA DON ALLAH, KU RINGA SAKA ABINDA YAZAMA MAI AMFANI GA AL_UMMA BA MARA AMFANI BA🙏🙏",neutral,train
hau,@user 😂😂🤣🤣 @user kun iya kanun labarai,neutral,train
hau,@user 🙏🙏🙏 2215117720 Ali Tijjani Zenith bank,neutral,train
hau,"@user Hhhhh🤣🤣🤣🤣 ahtoh ni dama can dan mai garin nan bawai yah min bane, no kallon hamago nake masa ma,idan ba karambani ba meye gamin dan birni da dan kauye",neutral,train
hau,@user Kada wandah ya zagai.Kuka zaiyi.Haba😏,neutral,train
hau,@user Tab Lallai🙄 duniya fadi gareta.,neutral,train
hau,@user Ah daji daji ne Mana Kuma gari bane gidan bishiyoyi da duhuwa da namun daji🤣🤣🤣,neutral,train
hau,@user @user @user @user @user @user dai yafito yayi nasa ya huta👌😃,neutral,train
hau,@user @user Assalamu alaikum Arewa24.. ina magana daga maiduguri inaso nayi register a mahajar ku na application wanda zaka rika ganin shirye _ shiryen ku kai saye a waya ta📲📲 kuma ATM Dina ya samu matsala ta yaya zan biya kudin shiga tsarin???,neutral,train
