name,category,row_id,ingredient_number,ingredient,measure
Torridora Cocktail,Rum - Daiquiris,607,3,half-and-half,1 1/2 oz
Torridora Cocktail,Rum - Daiquiris,607,4,151-Proof Rum,1 oz
Boston Sour,Cocktail Classics,608,1,Juice of a Lemon,1/2 oz
Boston Sour,Cocktail Classics,608,2,Powdered Sugar,1 oz
Boston Sour,Cocktail Classics,608,3,Blended whiskey,2 oz
Boston Sour,Cocktail Classics,608,4,Egg White,1 oz
Three Miller Cocktail,Rum - Daiquiris,609,1,Fresh cherry tomatoes,3 oz
Three Miller Cocktail,Rum - Daiquiris,609,2,Dark rum,2 oz
Three Miller Cocktail,Rum - Daiquiris,609,3,Fresh Lime Juice,1 oz
Three Miller Cocktail,Rum - Daiquiris,609,4,Simple Syrup,1 oz
Three Miller Cocktail,Rum - Daiquiris,609,5,Angostura Bitters,1 oz
Bird-of-Paradise Fizz,Cocktail Classics,610,1,Juice of a Lemon,1/2 oz
Bird-of-Paradise Fizz,Cocktail Classics,610,2,Powdered Sugar,1 oz
Bird-of-Paradise Fizz,Cocktail Classics,610,3,Egg White,1 oz
Bird-of-Paradise Fizz,Cocktail Classics,610,4,Grenadine,1 oz
Bird-of-Paradise Fizz,Cocktail Classics,610,5,Gin,2 oz
Biffy Cocktail,Cocktail Classics,611,1,Juice of a Lemon,1/2 oz
Biffy Cocktail,Cocktail Classics,611,2,Swedish Punch,1 oz
Biffy Cocktail,Cocktail Classics,611,3,Gin,1 1/2 oz
Between-The-Sheets Cocktail,Cocktail Classics,612,1,Juice of a Lemon,1/4 oz
Between-The-Sheets Cocktail,Cocktail Classics,612,2,Brandy,1/2 oz
Between-The-Sheets Cocktail,Cocktail Classics,612,3,Triple Sec,1/2 oz
Between-The-Sheets Cocktail,Cocktail Classics,612,4,Light Rum,1/2 oz
Third-Rail Cocktail,Rum - Daiquiris,613,1,Light Rum,3/4 oz
Third-Rail Cocktail,Rum - Daiquiris,613,2,Apple Brandy,3/4 oz
Third-Rail Cocktail,Rum - Daiquiris,613,3,Brandy,3/4 oz
Third-Rail Cocktail,Rum - Daiquiris,613,4,Anisette,1/4 oz
Bentley,Cocktail Classics,614,1,Apple Brandy,1 1/2 oz
Bentley,Cocktail Classics,614,2,Dubonnet,1 oz
Tahiti Club,Rum - Daiquiris,615,1,Light Rum,2 oz
Tahiti Club,Rum - Daiquiris,615,2,Fresh lemon juice,1/2 oz
Tahiti Club,Rum - Daiquiris,615,3,Fresh Lime Juice,1/2 oz
Tahiti Club,Rum - Daiquiris,615,4,Pineapple Juice,1/2 oz
Tahiti Club,Rum - Daiquiris,615,5,Maraschino liqueur,1/4 oz
Barton Special,Cocktail Classics,616,1,Applejack,1/2 oz
Barton Special,Cocktail Classics,616,2,Scotch,1/4 oz
Barton Special,Cocktail Classics,616,3,Gin,1/4 oz
Barnaby's Buffalo Blizzard,Cocktail Classics,617,1,White creme de cacao,1 oz
Barnaby's Buffalo Blizzard,Cocktail Classics,617,2,Vodka,3/4 oz
Barnaby's Buffalo Blizzard,Cocktail Classics,617,3,Galliano,1 oz
Barnaby's Buffalo Blizzard,Cocktail Classics,617,5,Grenadine,1 oz
Susie Taylor,Rum - Daiquiris,618,1,Light Rum,2 oz
Susie Taylor,Rum - Daiquiris,618,2,Fresh Lime Juice,1/2 oz
Baltimore Bracer,Cocktail Classics,619,1,Anisette,1 oz
Baltimore Bracer,Cocktail Classics,619,2,Brandy,1 oz
Baltimore Bracer,Cocktail Classics,619,3,Egg White,1 oz
Bachelor's Bait Cocktail,Cocktail Classics,620,1,Gin,1 1/2 oz
Bachelor's Bait Cocktail,Cocktail Classics,620,2,Egg White,1 oz
Bachelor's Bait Cocktail,Cocktail Classics,620,3,Orange Bitters,1 oz
Bachelor's Bait Cocktail,Cocktail Classics,620,4,Grenadine,1/2 oz
Bushranger,Cocktail Classics,621,1,Light Rum,1 1/2 oz
Bushranger,Cocktail Classics,621,2,Dubonnet,1 oz
Bushranger,Cocktail Classics,621,3,Bitters,1 oz
Sunset at Gowanus,Rum - Daiquiris,622,1,Dark rum,2 oz
Sunset at Gowanus,Rum - Daiquiris,622,2,Fresh Lime Juice,3/4 oz
Sunset at Gowanus,Rum - Daiquiris,622,3,Maple Syrup,1/2 oz
Sunset at Gowanus,Rum - Daiquiris,622,4,Brandy,1/4 oz
Sunset at Gowanus,Rum - Daiquiris,622,5,Yellow Chartreuse,1/4 oz
Bulldog Highballl,Cocktail Classics,623,1,Juice of Orange,1/2 oz
Bulldog Highballl,Cocktail Classics,623,2,Gin,2 oz
Bucks Fizz (Mimosa),Cocktail Classics,624,1,Orange Juice,2 oz
Buckjones,Cocktail Classics,625,1,Light Rum,1 1/2 oz
Buckjones,Cocktail Classics,625,2,Sweet Sherry,1 oz
Buckjones,Cocktail Classics,625,3,Juice of a Lime,1/2 oz
Stormy Colada,Rum - Daiquiris,626,1,Dark rum,2 oz
Stormy Colada,Rum - Daiquiris,626,2,Pineapple Juice,2 oz
Bronx SIlver Cocktail,Cocktail Classics,627,1,Juice of Orange,1/2 oz
Bronx SIlver Cocktail,Cocktail Classics,627,2,Egg White,1 oz
Bronx SIlver Cocktail,Cocktail Classics,627,3,Dry Vermouth,1/2 oz
Bronx SIlver Cocktail,Cocktail Classics,627,4,Gin,1 oz
Bronx Golden Cocktail,Cocktail Classics,628,1,Gin,1 oz
Bronx Golden Cocktail,Cocktail Classics,628,2,Sweet Vermouth,1/2 oz
Bronx Golden Cocktail,Cocktail Classics,628,3,Dry Vermouth,1/2 oz
Bronx Golden Cocktail,Cocktail Classics,628,4,Orange,1/4 oz
Stone Wall,Rum - Daiquiris,629,1,thin Peeled fresh ginger,3 slices
Stone Wall,Rum - Daiquiris,629,2,Demerara Syrup,3/4 oz
Stone Wall,Rum - Daiquiris,629,3,Fresh apple cider,1 1/2 oz
Stone Wall,Rum - Daiquiris,629,4,Light Rum,1 1/2 oz
Depth Bomb,Brandy,630,1,Apple Brandy,1 oz
Depth Bomb,Brandy,630,2,Brandy,1 oz
Depth Bomb,Brandy,630,3,Fresh lemon juice,1 oz
Depth Bomb,Brandy,630,4,Grenadine,1 oz
Stone Cocktail,Rum - Daiquiris,631,1,Dry Sherry,1 oz
Stone Cocktail,Rum - Daiquiris,631,2,Light Rum,1/2 oz
Stone Cocktail,Rum - Daiquiris,631,3,Sweet Vermouth,1/2 oz
Almeria,Cocktail Classics,632,1,17-year-old J. Wray and Nephew Ltd. Rum,1 1/2 oz
Almeria,Cocktail Classics,632,2,Coffee-flavored liqueur,1 oz
Almeria,Cocktail Classics,632,3,Egg White,1 oz
Aunt Jemima,Cocktail Classics,633,1,Brandy,1/2 oz
Aunt Jemima,Cocktail Classics,633,2,White creme de cacao,1/2 oz
Aunt Jemima,Cocktail Classics,633,3,Benedictine,1/2 oz
Spanish Town Cocktail,Rum - Daiquiris,634,1,Light Rum,2 oz
Spanish Town Cocktail,Rum - Daiquiris,634,2,Triple Sec,1/2 oz
Apricot Lady,Cocktail Classics,635,1,Light Rum,1 1/4 oz
Apricot Lady,Cocktail Classics,635,2,Apricot-Flavored Brandy,1 oz
Apricot Lady,Cocktail Classics,635,3,Triple Sec,1/4 oz
Apricot Lady,Cocktail Classics,635,4,Lime Juice,1 oz
Apricot Lady,Cocktail Classics,635,5,Egg White,1 oz
Apricot Anise Collins,Cocktail Classics,636,1,Gin,1 1/2 oz
Apricot Anise Collins,Cocktail Classics,636,2,Apricot-Flavored Brandy,1/2 oz
Apricot Anise Collins,Cocktail Classics,636,3,Anisette,1 1/2 oz
Apricot Anise Collins,Cocktail Classics,636,4,Lemon Juice,1 oz
Apple Rum Rickey,Cocktail Classics,637,1,Applejack,3/4 oz
Apple Rum Rickey,Cocktail Classics,637,2,Light Rum,3/4 oz
Apple Rum Rickey,Cocktail Classics,637,3,Lime,1/4 oz
Sloppy Joe's Cocktail No. 1,Rum - Daiquiris,638,1,Light Rum,3/4 oz
Sloppy Joe's Cocktail No. 1,Rum - Daiquiris,638,2,Dry Vermouth,3/4 oz
Sloppy Joe's Cocktail No. 1,Rum - Daiquiris,638,3,Triple Sec,1/2 oz
Sloppy Joe's Cocktail No. 1,Rum - Daiquiris,638,4,Fresh Lime Juice,1 oz
Sloppy Joe's Cocktail No. 1,Rum - Daiquiris,638,5,Grenadine,1/2 oz
Applejack Punch,Cocktail Classics,639,1,Applejack,1 3/4 oz
Applejack Punch,Cocktail Classics,639,2,Grenadine,4 oz
Applejack Punch,Cocktail Classics,639,3,Orange Juice,16 oz
Applejack Punch,Cocktail Classics,639,6,Whole Egg,1 oz
Brandy Flip,Cocktail Classics,640,1,Whole Egg,1
Brandy Flip,Cocktail Classics,640,2,Powdered Sugar,1 oz
Brandy Flip,Cocktail Classics,640,3,Brandy,1 1/2 oz
Brandy Flip,Cocktail Classics,640,4,Light Cream (if desired),2 oz
Sir Walter Cocktail,Rum - Daiquiris,641,1,Light Rum,3/4 oz
Sir Walter Cocktail,Rum - Daiquiris,641,2,Brandy,3/4 oz
Sir Walter Cocktail,Rum - Daiquiris,641,3,Grenadine,1 oz
Sir Walter Cocktail,Rum - Daiquiris,641,4,Triple Sec,1 oz
Sir Walter Cocktail,Rum - Daiquiris,641,5,Fresh lemon juice,1 oz
Saxon Cocktail,Rum - Daiquiris,642,1,Light Rum,1 3/4 oz
Saxon Cocktail,Rum - Daiquiris,642,2,Fresh Lime Juice,1/2 oz
Saxon Cocktail,Rum - Daiquiris,642,3,Grenadine,1/2 oz
Boston Bullet,Cocktail Classics,643,1,Gin,1 1/2 oz
Boston Bullet,Cocktail Classics,643,2,Dry Vermouth,3/4 oz
Sargasso,Rum - Daiquiris,644,1,Aged rhum agricole,2 oz
Sargasso,Rum - Daiquiris,644,2,Dry Sherry,3/4 oz
Sargasso,Rum - Daiquiris,644,3,Aperol,1/2 oz
Sargasso,Rum - Daiquiris,644,4,Angostura Bitters,2 oz
Santiago Cocktail,Rum - Daiquiris,645,1,Light Rum,1 1/2 oz
Santiago Cocktail,Rum - Daiquiris,645,2,Fresh Lime Juice,1 oz
Santiago Cocktail,Rum - Daiquiris,645,3,Simple Syrup,1/2 oz
Santiago Cocktail,Rum - Daiquiris,645,4,Grenadine,1/2 oz
Black Velvet,Cocktail Classics,646,1,Chilled Stout,5 oz
Black Velvet,Cocktail Classics,646,2,Chilled Champagne,5 oz
Saint Lucy Bracer,Rum - Daiquiris,647,1,Dark rum,2 oz
Saint Lucy Bracer,Rum - Daiquiris,647,2,Butterscotch schnapps,1/2 oz
Saint Lucy Bracer,Rum - Daiquiris,647,3,Sweet Vermouth,1/2 oz
Saint Lucy Bracer,Rum - Daiquiris,647,4,Angostura Bitters,2 oz
Applecar,Cocktail Classics,648,1,Applejack,1 oz
Applecar,Cocktail Classics,648,2,Triple Sec,1 oz
Applecar,Cocktail Classics,648,3,Lemon Juice,1 oz
Apple Blow Fizz,Cocktail Classics,649,1,Egg White,1 oz
Apple Blow Fizz,Cocktail Classics,649,2,Juice of a Lemon,1/2 oz
Apple Blow Fizz,Cocktail Classics,649,3,Powdered Sugar,1 oz
Apple Blow Fizz,Cocktail Classics,649,4,Apple Brandy,2 oz
Antoine Special,Cocktail Classics,650,1,Dubonnet,1 1/2 oz
Antoine Special,Cocktail Classics,650,2,Dry Vermouth,1 1/2 oz
Ante,Cocktail Classics,651,1,Apple Brandy,1 oz
Ante,Cocktail Classics,651,2,Triple Sec,1/2 oz
Ante,Cocktail Classics,651,3,Dubonnet,1 oz
S & V,Rum - Daiquiris,652,1,Light Rum,1 1/2 oz
S & V,Rum - Daiquiris,652,2,Creole Shrubb (rum-based orange liqueur),1/2 oz
S & V,Rum - Daiquiris,652,3,Ruby port,1/2 oz
S & V,Rum - Daiquiris,652,4,Fresh Lime Juice,1/2 oz
Rum Toddy (Cold),Rum - Daiquiris,653,1,Light or dark rum,2 oz
Rum Toddy (Cold),Rum - Daiquiris,653,2,Water,1/2 oz
Rum Toddy (Cold),Rum - Daiquiris,653,3,Simple Syrup,1 oz
Rum Toddy (Cold),Rum - Daiquiris,653,6,Brandy,1/2 oz
Deauville Cocktail,Brandy,654,1,Brandy,1/2 oz
Deauville Cocktail,Brandy,654,2,Apple Brandy,1/2 oz
Deauville Cocktail,Brandy,654,3,Triple Sec,1/2 oz
Deauville Cocktail,Brandy,654,4,Fresh lemon juice,1/2 oz
Deauville Cocktail,Brandy,654,6,Dry Vermouth,1 oz
Allies Cocktail,Cocktail Classics,655,1,Dry Vermouth,1 oz
Allies Cocktail,Cocktail Classics,655,2,Gin,1 oz
Allies Cocktail,Cocktail Classics,655,3,Kummel,1/2 oz
Rum Swizzle,Rum - Daiquiris,656,1,Light or dark rum,2 oz
Rum Swizzle,Rum - Daiquiris,656,2,Fresh Lime Juice,1 oz
Rum Swizzle,Rum - Daiquiris,656,3,Simple Syrup,1/2 oz
Rum Swizzle,Rum - Daiquiris,656,4,Angostura Bitters,2 oz
A. J.,Cocktail Classics,657,1,Applejack,1 1/2 oz
A. J.,Cocktail Classics,657,2,Grapefruit Juice,1 oz
After Supper Cocktail,Cocktail Classics,658,1,Apricot-Flavored Brandy,1 oz
After Supper Cocktail,Cocktail Classics,658,2,Triple Sec,1 oz
After Supper Cocktail,Cocktail Classics,658,3,Lemon Juice,1/2 oz
Rum Sour,Rum - Daiquiris,659,1,Light Rum,2 oz
Rum Sour,Rum - Daiquiris,659,2,Fresh lemon juice,3/4 oz
Rum Sour,Rum - Daiquiris,659,3,Simple Syrup,3/4 oz
Acapulco,Cocktail Classics,660,1,Light Rum,1 1/2 oz
Acapulco,Cocktail Classics,660,2,Lime Juice,1 oz
Acapulco,Cocktail Classics,660,3,Triple Sec,1 1/2 oz
Acapulco,Cocktail Classics,660,4,Sugar,1 oz
Acapulco,Cocktail Classics,660,5,Egg White,1
Absinthe Drip Cocktail,Cocktail Classics,661,1,Anis,1 1/2 oz
Absinthe Drip Cocktail,Cocktail Classics,661,2,Sugar,1 oz
Ambrosia,Cocktail Classics,662,1,Applejack,1 oz
Ambrosia,Cocktail Classics,662,2,Brandy,1 oz
Ambrosia,Cocktail Classics,662,3,Triple Sec,1 oz
Rum Screwdriver,Rum - Daiquiris,663,1,Light Rum,1 1/2 oz
Rum Screwdriver,Rum - Daiquiris,663,2,Orange juice,5 oz
Rum Rickey,Rum - Daiquiris,664,1,Light Rum,1 1/2 oz
Rum Rickey,Rum - Daiquiris,664,2,Fresh Lime Juice,1/2 oz
Scotch Cocktail,Cocktail Classics,665,1,Old Mr. Boston Creme de Menthe (White),1/2 oz
Scotch Cocktail,Cocktail Classics,665,2,Desmond & Duff Scotch Whisky,1 1/2 oz
Rum Relaxer,Rum - Daiquiris,666,1,Light Rum,1 1/2 oz
Rum Relaxer,Rum - Daiquiris,666,2,Pineapple Juice,1 oz
Rum Relaxer,Rum - Daiquiris,666,3,Grenadine,1/2 oz
Rum Old-Fashioned,Rum - Daiquiris,667,1,Light Rum,1 1/2 oz
Rum Old-Fashioned,Rum - Daiquiris,667,2,151-Proof Rum,1 oz
Rum Old-Fashioned,Rum - Daiquiris,667,3,Simple Syrup,1 oz
Rum Old-Fashioned,Rum - Daiquiris,667,4,Angostura Bitters,1 oz
Rum Martini,Rum - Daiquiris,668,1,Light Rum,2 oz
Rum Martini,Rum - Daiquiris,668,2,Dry Vermouth,1 oz
Rum Highball,Rum - Daiquiris,669,1,Light or dark rum,2 oz
Rum Fix,Rum - Daiquiris,670,1,Light Rum,2 1/2 oz
Rum Fix,Rum - Daiquiris,670,2,Fresh lemon or lime juice,1 oz
Rum Fix,Rum - Daiquiris,670,3,Simple Syrup,1/2 oz
Rum Daisy,Rum - Daiquiris,671,1,Light Rum,2 oz
Rum Daisy,Rum - Daiquiris,671,2,Fresh lemon juice,1/2 oz
Rum Daisy,Rum - Daiquiris,671,3,Simple Syrup,1 oz
Rum Daisy,Rum - Daiquiris,671,4,Grenadine,1 oz
D'artagnan,Brandy,672,1,Armagnac,1 oz
D'artagnan,Brandy,672,2,Grand Marnier,1 oz
D'artagnan,Brandy,672,3,Simple Syrup,1 oz
D'artagnan,Brandy,672,4,Orange juice,1/2 oz
D'artagnan,Brandy,672,5,Chilled Champagne,3 oz
Rum Cooler,Rum - Daiquiris,673,1,Light Rum,2 oz
Rum Cooler,Rum - Daiquiris,673,2,Simple Syrup,1/2 oz
Rum Cooler,Rum - Daiquiris,673,3,Soda water,2 oz
Rum Collins,Rum - Daiquiris,674,1,Light Rum,2 oz
Rum Collins,Rum - Daiquiris,674,2,Fresh Lime Juice,1 oz
Rum Collins,Rum - Daiquiris,674,3,Simple Syrup,1/2 oz
Seaboabd,Cocktail Classics,675,1,Old Mr. Boston Blended Whiskey,1 oz
Seaboabd,Cocktail Classics,675,2,Old Mr. Boston Dry Gin,1 oz
Seaboabd,Cocktail Classics,675,3,Lemon Juice,1 oz
Seaboabd,Cocktail Classics,675,4,Powdered Sugar,1 oz
Rum Cobbler,Rum - Daiquiris,676,1,Light Rum,2 oz
Rum Cobbler,Rum - Daiquiris,676,2,Simple Syrup,1/4 oz
Robson Cocktail,Rum - Daiquiris,677,1,Jamaica Rum,1 1/2 oz
Robson Cocktail,Rum - Daiquiris,677,2,Fresh lemon juice,1/2 oz
Robson Cocktail,Rum - Daiquiris,677,3,Fresh orange juice,1/2 oz
Robson Cocktail,Rum - Daiquiris,677,4,Grenadine,1/4 oz
Rio Fix,Rum - Daiquiris,678,1,Absinthe or pastis,2 oz
Rio Fix,Rum - Daiquiris,678,2,Cachaca,1 1/2 oz
Rio Fix,Rum - Daiquiris,678,3,Maraschino liqueur,1/2 oz
Rio Fix,Rum - Daiquiris,678,4,Fresh Lime Juice,3/4 oz
Rio Fix,Rum - Daiquiris,678,5,Pineapple Juice,1/2 oz
Ringo Starr,Rum - Daiquiris,679,1,Red grapes,3 oz
Ringo Starr,Rum - Daiquiris,679,2,Lemon,1/2 oz
Ringo Starr,Rum - Daiquiris,679,3,Fresh mint leaves,6
Ringo Starr,Rum - Daiquiris,679,4,Sugar cube,1 oz
Ringo Starr,Rum - Daiquiris,679,5,African rum,2 oz
Restless Native,Rum - Daiquiris,680,1,Coconut rum,2 oz
Restless Native,Rum - Daiquiris,680,2,White creme de cacao,3/4 oz
Restless Native,Rum - Daiquiris,680,3,Fresh Lime Juice,1 1/2 oz
Restless Native,Rum - Daiquiris,680,6,Light Rum,1 1/2 oz
Quarter Deck Cocktail,Rum - Daiquiris,681,1,Light Rum,1 1/2 oz
Quarter Deck Cocktail,Rum - Daiquiris,681,2,Cream sherry,1/2 oz
Quarter Deck Cocktail,Rum - Daiquiris,681,3,Fresh Lime Juice,1/2 oz
Quaker's Cocktail,Rum - Daiquiris,682,1,Light Rum,3/4 oz
Quaker's Cocktail,Rum - Daiquiris,682,2,Brandy,3/4 oz
Quaker's Cocktail,Rum - Daiquiris,682,3,Fresh lemon juice,1/2 oz
Quaker's Cocktail,Rum - Daiquiris,682,4,Raspberry Syrup,1/4 oz
Puerto Rican Rum Daisy,Rum - Daiquiris,683,1,Dark rum,1 1/2 oz
Puerto Rican Rum Daisy,Rum - Daiquiris,683,2,Orange curacao,1/4 oz
Puerto Rican Rum Daisy,Rum - Daiquiris,683,3,Fresh lemon juice,3/4 oz
Puerto Rican Rum Daisy,Rum - Daiquiris,683,4,each Orange juice and simple syrup,1/2 oz
Puerto Rican Rum Daisy,Rum - Daiquiris,683,5,Angostura Bitters,1 oz
Cuban Cocktail No. 2,Brandy,684,1,Brandy,1 1/2 oz
Cuban Cocktail No. 2,Brandy,684,2,Light Rum,1/2 oz
Cuban Cocktail No. 2,Brandy,684,3,Apricot-Flavored Brandy,1/2 oz
Cuban Cocktail No. 2,Brandy,684,4,Fresh Lime Juice,1/2 oz
Prohibition Punch,Rum - Daiquiris,685,1,Dark rum,1 1/2 oz
Prohibition Punch,Rum - Daiquiris,685,2,Grand Marnier,3/4 oz
Prohibition Punch,Rum - Daiquiris,685,3,Passion Fruit Juice,1 oz
Prohibition Punch,Rum - Daiquiris,685,4,Cranberry Juice,1 oz
Prohibition Punch,Rum - Daiquiris,685,5,Fresh lemon juice,1/4 oz
Prohibition Punch,Rum - Daiquiris,685,6,Champagne,2 oz
Prairie Oyster Cocktail,Cocktail Classics,686,1,Old Mr. Boston Five Star Brandy,1 oz
Prairie Oyster Cocktail,Cocktail Classics,686,2,Worcestershire Sauce,1 oz
Prairie Oyster Cocktail,Cocktail Classics,686,3,Tomato Catsup,1 oz
Prairie Oyster Cocktail,Cocktail Classics,686,4,Vinegar,1 oz
Prairie Oyster Cocktail,Cocktail Classics,686,5,Pepper,1 oz
Prairie Oyster Cocktail,Cocktail Classics,686,6,"Egg Yolk, 1 oz",1 oz
Poker Cocktail,Rum - Daiquiris,687,1,Light Rum,1 1/2 oz
Poker Cocktail,Rum - Daiquiris,687,2,Sweet Vermouth,1 1/2 oz
Planter's Punch No. 2,Rum - Daiquiris,688,1,Light Rum,2 oz
Planter's Punch No. 2,Rum - Daiquiris,688,2,Orange juice,2 oz
Planter's Punch No. 2,Rum - Daiquiris,688,3,"each Fresh Lime Juice, jamaica rum, grenadine",1 oz
Planter's Punch No. 2,Rum - Daiquiris,688,4,Pineapple Juice,1/2 oz
Planter's Punch No. 2,Rum - Daiquiris,688,5,"each Fresh lemon juice, triple sec",1/4 oz
Planter's Punch No. 1,Rum - Daiquiris,689,1,Light Rum,2 1/2 oz
Planter's Punch No. 1,Rum - Daiquiris,689,2,Fresh Lime Juice,2 oz
Planter's Punch No. 1,Rum - Daiquiris,689,3,Simple Syrup,1/2 oz
Planter's Punch No. 1,Rum - Daiquiris,689,4,Soda water,2 oz
Planter's Punch No. 1,Rum - Daiquiris,689,5,Grenadine,1 oz
Planter's Cocktail,Rum - Daiquiris,690,1,Jamaica Rum,1 1/2 oz
Planter's Cocktail,Rum - Daiquiris,690,2,Fresh lemon juice,1/2 oz
Planter's Cocktail,Rum - Daiquiris,690,3,Simple Syrup,1 oz
Pink Paradise,Rum - Daiquiris,691,1,Coconut-flavored rum,1 1/2 oz
Pink Paradise,Rum - Daiquiris,691,2,Amaretto,1 oz
Pink Paradise,Rum - Daiquiris,691,3,Cranberry Juice,3 oz
Pink Paradise,Rum - Daiquiris,691,4,Pineapple Juice,1 1/2 oz
Pink Creole,Rum - Daiquiris,692,1,Light Rum,1 1/2 oz
Pink Creole,Rum - Daiquiris,692,2,Fresh Lime Juice,1/2 oz
Pink Creole,Rum - Daiquiris,692,3,Grenadine,1/4 oz
Pink Creole,Rum - Daiquiris,692,4,half-and-half,1/4 oz
Pineapple Fizz,Rum - Daiquiris,693,1,Light Rum,2 oz
Pineapple Fizz,Rum - Daiquiris,693,2,Pineapple Juice,1 oz
Pineapple Fizz,Rum - Daiquiris,693,3,Simple Syrup,1 oz
Pineapple Cocktail,Rum - Daiquiris,694,1,Light Rum,1 1/2 oz
Pineapple Cocktail,Rum - Daiquiris,694,2,Pineapple Juice,3/4 oz
Pineapple Cocktail,Rum - Daiquiris,694,3,Fresh lemon juice,1/2 oz
Pearl Button,Rum - Daiquiris,695,1,Cachaca (Brazilian rum),2 oz
Pearl Button,Rum - Daiquiris,695,2,Lillet Blanc,3/4 oz
Pearl Button,Rum - Daiquiris,695,3,Fresh Lime Juice,1/2 oz
The Crux,Brandy,696,1,Dubonnet,3/4 oz
The Crux,Brandy,696,2,Triple Sec,3/4 oz
The Crux,Brandy,696,3,Brandy,3/4 oz
The Crux,Brandy,696,4,Fresh lemon juice,3/4 oz
Paris When It Sizzles,Rum - Daiquiris,697,1,Elderflower liqueur,3/4 oz
Paris When It Sizzles,Rum - Daiquiris,697,2,Dark rum,2 oz
Paris When It Sizzles,Rum - Daiquiris,697,3,Fresh Lime Juice,1/2 oz
Paris When It Sizzles,Rum - Daiquiris,697,4,Angostura Bitters,1 oz
Palmetto Cocktail,Rum - Daiquiris,698,1,Light Rum,1 1/2 oz
Palmetto Cocktail,Rum - Daiquiris,698,2,Dry Vermouth,1 1/2 oz
Palmetto Cocktail,Rum - Daiquiris,698,3,Angostura Bitters,2 oz
Paddington,Rum - Daiquiris,699,1,Absinthe,1 oz
Paddington,Rum - Daiquiris,699,2,Light Rum,1 1/2 oz
Paddington,Rum - Daiquiris,699,3,Lillet Blanc,1/2 oz
Paddington,Rum - Daiquiris,699,4,Fresh grapefruit juice,1/2 oz
Paddington,Rum - Daiquiris,699,5,Fresh lemon juice,1/2 oz
Paddington,Rum - Daiquiris,699,6,"Orange marmalade, grapefruit twist",1 oz
The Old Cuban,Rum - Daiquiris,700,1,mint leaves,6 Fresh
The Old Cuban,Rum - Daiquiris,700,2,Simple Syrup,1 oz
The Old Cuban,Rum - Daiquiris,700,3,Fresh Lime Juice,3/4 oz
The Old Cuban,Rum - Daiquiris,700,4,Dark rum,1 1/2 oz
The Old Cuban,Rum - Daiquiris,700,5,Angostura Bitters,2 oz
The Old Cuban,Rum - Daiquiris,700,6,"Champagne, chopped fresh mint",2 oz
"Oh, Gosh!",Rum - Daiquiris,701,1,Light Rum,1 1/2 oz
"Oh, Gosh!",Rum - Daiquiris,701,2,Triple Sec,1 1/2 oz
"Oh, Gosh!",Rum - Daiquiris,701,3,Fresh Lime Juice,1 oz
Night Cap,Rum - Daiquiris,702,1,Light Rum,2 oz
Night Cap,Rum - Daiquiris,702,2,Simple Syrup,1/2 oz
New Orleans Buck,Rum - Daiquiris,703,1,Light Rum,1 1/2 oz
New Orleans Buck,Rum - Daiquiris,703,2,Fresh orange juice,1 oz
New Orleans Buck,Rum - Daiquiris,703,3,Fresh lemon juice,1/2 oz
Nevada Cocktail,Rum - Daiquiris,704,1,Light Rum,1 1/2 oz
Nevada Cocktail,Rum - Daiquiris,704,2,Grapefruit Juice,1 oz
Nevada Cocktail,Rum - Daiquiris,704,3,Fresh Lime Juice,3/4 oz
Nevada Cocktail,Rum - Daiquiris,704,4,Simple Syrup,3/4 oz
Nevada Cocktail,Rum - Daiquiris,704,5,Angostura Bitters,1 oz
Moonquake Shake,Rum - Daiquiris,705,1,Dark rum,1 1/2 oz
Moonquake Shake,Rum - Daiquiris,705,2,Coffee-flavored brandy,1 oz
Moonquake Shake,Rum - Daiquiris,705,3,Fresh lemon juice,1/4 oz
Monkey Wrench,Rum - Daiquiris,706,1,Light Rum,1 1/2 oz
Creme De Cafe,Brandy,707,1,Coffee-flavored brandy,1 oz
Creme De Cafe,Brandy,707,2,Light Rum,1/2 oz
Creme De Cafe,Brandy,707,3,Anisette,1/2 oz
Creme De Cafe,Brandy,707,4,half-and-half,1 oz
Margarita,Cocktail Classics,708,1,Blanco tequila,1 1/2 oz
Margarita,Cocktail Classics,708,2,Cointreau or triple sec,3/4 oz
Margarita,Cocktail Classics,708,3,Fresh Lime Juice,3/4 oz
Mojito,Rum - Daiquiris,709,1,Lime wedges,3 oz
Mojito,Rum - Daiquiris,709,2,Fresh mint leaves,7
Mojito,Rum - Daiquiris,709,3,Simple Syrup,3/4 oz
Mojito,Rum - Daiquiris,709,4,Light Rum,2 oz
Champagne Flamingo,Vodka,710,1,Vodka,3/4 oz
Champagne Flamingo,Vodka,710,2,Campari,3/4 oz
Champagne Flamingo,Vodka,710,3,Chilled Champagne,5 oz
Thunder and Lightning Cocktail,Cocktail Classics,711,1,Egg Yolk,1 oz
Thunder and Lightning Cocktail,Cocktail Classics,711,2,Powdered Sugar,1 oz
Thunder and Lightning Cocktail,Cocktail Classics,711,3,Old Mr. Boston Five Star Brandy,1 1/2 oz
Casco Bay Lemonade,Vodka,712,1,Citrus-flavored vodka,1 1/2 oz
Casco Bay Lemonade,Vodka,712,2,Simple Syrup,2 oz
Casco Bay Lemonade,Vodka,712,3,Fresh lemon juice,2 oz
