season_name,season,episode,title,day,challenge_type,winners,winning_tribe
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,reward,Amanda,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,reward,Candice,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,reward,Rupert,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,reward,Colby,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Cirie,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Tom,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,James,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,J.T.,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Amanda,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Candice,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Rupert,Heroes
Survivor: Heroes vs. Villains,20,3,That Girl is Like a Virus,8,immunity,Colby,Heroes
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Tyson,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Rob,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Coach,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Courtney,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Danielle,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Jerri,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Russell,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Parvati,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,reward,Sandra,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Tyson,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Rob,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Coach,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Courtney,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Danielle,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Jerri,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Russell,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Parvati,Villains
Survivor: Heroes vs. Villains,20,4,"Tonight, We Make Our Move",11,immunity,Sandra,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Tyson,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Rob,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Coach,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Courtney,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Danielle,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Jerri,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Russell,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Parvati,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,reward,Sandra,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Tyson,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Rob,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Coach,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Courtney,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Danielle,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Jerri,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Russell,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Parvati,Villains
Survivor: Heroes vs. Villains,20,5,Knights of the Round Table,14,immunity,Sandra,Villains
Survivor: Heroes vs. Villains,20,6,Banana Etiquette,15,reward,Rob,NA
Survivor: Heroes vs. Villains,20,6,Banana Etiquette,15,immunity,Rob,NA
Survivor: Heroes vs. Villains,20,6,Banana Etiquette,15,immunity,Candice,NA
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,reward,J.T.,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,reward,Amanda,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,reward,Candice,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,reward,Rupert,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,reward,Colby,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,immunity,J.T.,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,immunity,Amanda,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,immunity,Candice,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,immunity,Rupert,Heroes
Survivor: Heroes vs. Villains,20,7,I'm Not a Good Villain,18,immunity,Colby,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,reward,J.T.,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,reward,Amanda,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,reward,Candice,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,reward,Rupert,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,reward,Colby,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,immunity,J.T.,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,immunity,Amanda,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,immunity,Candice,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,immunity,Rupert,Heroes
Survivor: Heroes vs. Villains,20,8,Expectations,21,immunity,Colby,Heroes
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Courtney,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Danielle,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Jerri,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Russell,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Parvati,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,reward,Sandra,Villains
Survivor: Heroes vs. Villains,20,9,Survivor History,24,immunity,J.T.,Heroes
Survivor: Heroes vs. Villains,20,9,Survivor History,24,immunity,Amanda,Heroes
Survivor: Heroes vs. Villains,20,9,Survivor History,24,immunity,Candice,Heroes
Survivor: Heroes vs. Villains,20,9,Survivor History,24,immunity,Rupert,Heroes
Survivor: Heroes vs. Villains,20,9,Survivor History,24,immunity,Colby,Heroes
Survivor: Heroes vs. Villains,20,10,Going Down in Flames,27,immunity,Danielle,NA
Survivor: Heroes vs. Villains,20,11,Jumping Ship,30,reward,Amanda,NA
Survivor: Heroes vs. Villains,20,11,Jumping Ship,30,reward,Colby,NA
Survivor: Heroes vs. Villains,20,11,Jumping Ship,30,reward,Danielle,NA
Survivor: Heroes vs. Villains,20,11,Jumping Ship,30,immunity,Jerri,NA
Survivor: Heroes vs. Villains,20,12,A Sinking Ship,31,immunity,Parvati,NA
Survivor: Heroes vs. Villains,20,12,A Sinking Ship,33,immunity,Russell,NA
Survivor: Heroes vs. Villains,20,13,Loose Lips Sink Ships,36,reward,Jerri,NA
Survivor: Heroes vs. Villains,20,13,Loose Lips Sink Ships,36,reward,Parvati,NA
Survivor: Heroes vs. Villains,20,13,Loose Lips Sink Ships,36,reward,Sandra,NA
Survivor: Heroes vs. Villains,20,13,Loose Lips Sink Ships,36,immunity,Parvati,NA
Survivor: Heroes vs. Villains,20,14,Anything Could Happen,37,immunity,Parvati,NA
Survivor: Heroes vs. Villains,20,14,Anything Could Happen,38,immunity,Russell,NA
Survivor: Samoa,19,1,The Puppet Master,3,reward,Marisa,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Mike,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Betsy,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Ben,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Ashley,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Liz,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Jaison,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Mick,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Russell H.,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,reward,Natalie,Foa Foa
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Yasmin,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Russell S.,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Erik,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Kelly,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Laura,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,John,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Dave,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Monica,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Shambo,Galu
Survivor: Samoa,19,1,The Puppet Master,3,immunity,Brett,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Yasmin,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Russell S.,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Erik,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Kelly,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Laura,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,John,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Dave,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Monica,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Shambo,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,reward,Brett,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Yasmin,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Russell S.,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Erik,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Kelly,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Laura,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,John,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Dave,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Monica,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Shambo,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,5,immunity,Brett,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Yasmin,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Russell S.,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Erik,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Kelly,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Laura,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,John,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Dave,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Monica,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Shambo,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,reward,Brett,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Yasmin,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Russell S.,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Erik,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Kelly,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Laura,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,John,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Dave,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Monica,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Shambo,Galu
Survivor: Samoa,19,2,Taking Candy From a Baby,6,immunity,Brett,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Yasmin,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Russell S.,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Erik,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Kelly,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Laura,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,John,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Dave,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Monica,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Shambo,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,reward,Brett,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Yasmin,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Russell S.,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Erik,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Kelly,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Laura,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,John,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Dave,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Monica,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Shambo,Galu
Survivor: Samoa,19,3,It's Called a Russell Seed,8,immunity,Brett,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Yasmin,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Russell S.,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Erik,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Kelly,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Laura,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,John,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Dave,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Monica,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Shambo,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,reward,Brett,Galu
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Ashley,Foa Foa
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Liz,Foa Foa
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Jaison,Foa Foa
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Mick,Foa Foa
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Russell H.,Foa Foa
Survivor: Samoa,19,4,Hungry for a Win,11,immunity,Natalie,Foa Foa
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Russell S.,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Erik,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Kelly,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Laura,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,John,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Dave,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Monica,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Shambo,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,reward,Brett,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Russell S.,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Erik,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Kelly,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Laura,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,John,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Dave,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Monica,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Shambo,Galu
Survivor: Samoa,19,5,Walking on Thin Ice,14,immunity,Brett,Galu
Survivor: Samoa,19,6,This Is the Man Test,15,immunity,None,NA
Survivor: Samoa,19,7,Houdini Magic,18,reward,Erik,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Kelly,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Laura,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,John,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Dave,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Monica,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Shambo,Galu
Survivor: Samoa,19,7,Houdini Magic,18,reward,Brett,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Erik,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Kelly,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Laura,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,John,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Dave,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Monica,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Shambo,Galu
Survivor: Samoa,19,7,Houdini Magic,18,immunity,Brett,Galu
Survivor: Samoa,19,8,All Hell Breaks Loose,21,immunity,John,NA
Survivor: Samoa,19,8,All Hell Breaks Loose,21,immunity,Laura,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,reward,Dave,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,reward,John,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,reward,Kelly,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,reward,Monica,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,reward,Shambo,NA
Survivor: Samoa,19,9,Tastes Like Chicken,24,immunity,Laura,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,reward,Brett,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,reward,Dave,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,reward,Laura,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,reward,Natalie,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,reward,Russell H.,NA
Survivor: Samoa,19,10,The Day of Reckoning,27,immunity,Mick,NA
Survivor: Samoa,19,12,Off With Their Heads!,30,reward,SurvivorAuction,NA
Survivor: Samoa,19,12,Off With Their Heads!,30,immunity,Jaison,NA
Survivor: Samoa,19,13,Damage Control,31,immunity,Jaison,NA
Survivor: Samoa,19,13,Damage Control,33,immunity,Brett,NA
Survivor: Samoa,19,14,Two Brains Are Better Than One,36,reward,Jaison,NA
Survivor: Samoa,19,14,Two Brains Are Better Than One,36,reward,Russell H.,NA
Survivor: Samoa,19,14,Two Brains Are Better Than One,36,reward,Shambo,NA
Survivor: Samoa,19,14,Two Brains Are Better Than One,36,immunity,Brett,NA
Survivor: Samoa,19,15,This Game Ain't Over,37,immunity,Brett,NA
Survivor: Samoa,19,15,This Game Ain't Over,38,immunity,Russell H.,NA
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Candace,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Jerry,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Brendan,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Tyson,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Sierra,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Debbie,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Coach,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,reward,Erinn,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Candace,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Jerry,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Brendan,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Tyson,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Sierra,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Debbie,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Coach,Timbira
Survivor: Tocantins,18,1,Let's Get Rid of the Weak Players Before We Even Start,3,immunity,Erinn,Timbira
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Sandy,Jalapao
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Spencer,Jalapao
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Sydney,Jalapao
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Joe,Jalapao
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Taj,Jalapao
Survivor: Tocantins,18,2,The Poison Apple Needs to Go,6,reward,Stephen,Jalapao
